# Produced by delphy version 1.1.4 (build 2044, commit a50e378)
# Invocation: ../delphy <DASH-DASH>v0-in-fasta delphy_inputs/mpox-otoole-2023.fasta <DASH-DASH>v0-steps 200000000 <DASH-DASH>v0-out-log-file delphy_outputs_b/mpox-otoole-2023.log <DASH-DASH>v0-log-every 10000 <DASH-DASH>v0-out-trees-file delphy_outputs_b/mpox-otoole-2023.trees <DASH-DASH>v0-tree-every 100000 <DASH-DASH>v0-out-delphy-file delphy_outputs_b/mpox-otoole-2023.dphy <DASH-DASH>v0-delphy-snapshot-every 100000 <DASH-DASH>v0-mpox-hack
state	numMuts	posterior_for_Delphy	prior_for_Delphy	likelihood_really_logG	rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	apobec3.clock.rate	non_apobec3.clock.rate	age(OP415257|9000312|UK|2022-08)	age(MK783032|3030|Nigeria_Rivers_State|2017-11)	age(NC_063383|MPXV-M5312_HM12_Rivers|Nigeria_Rivers_State|2018-08)	treeLikelihood_really_logG	branchRates	coalescent	
168330000	343	-225034	43829.7	-268863	5.8444	2016.74	45.8941	62.1669	0.660609	1	0.359355	0.158973	0.159095	0.322577	0.000138063	6.20429e-06	0	4.73655	3.93602	-268863	0.0	-95.3755	
168340000	343	-225024	43829.2	-268853	6.02242	2016.59	44.3982	73.1751	0.728956	1	0.359355	0.158973	0.159095	0.322577	0.000151152	6.0035e-06	0	4.76443	4.02822	-268853	0.0	-95.7446	
168350000	343	-225041	43824.2	-268865	5.97671	2016.64	46.0926	157.961	0.80184	1	0.359355	0.158973	0.159095	0.322577	0.000136325	5.56557e-06	0	4.75461	4.01954	-268865	0.0	-100.005	
168360000	343	-225036	43827.4	-268864	5.98042	2016.61	45.8178	105.526	0.742571	1	0.359355	0.158973	0.159095	0.322577	0.000134702	5.02421e-06	0	4.74507	3.97959	-268864	0.0	-97.1621	
168370000	344	-225048	43829.7	-268878	6.11158	2016.49	45.9908	62.6202	0.680371	1	0.359355	0.158973	0.159095	0.322577	0.000130269	6.84555e-06	0	4.69337	4.01198	-268878	0.0	-95.4229	
168380000	344	-225065	43827.6	-268892	6.10304	2016.5	47.7915	55.9692	0.631057	1	0.359355	0.158973	0.159095	0.322577	0.00013763	6.45588e-06	0	4.75077	4.01515	-268892	0.0	-97.6512	
168390000	344	-225058	43828.5	-268887	6.14307	2016.49	47.1638	46.2941	0.585584	1	0.359355	0.158973	0.159095	0.322577	0.000126544	5.96545e-06	0	4.77298	3.98354	-268887	0.0	-96.9417	
168400000	344	-225068	43826	-268894	6.17047	2016.46	48.0586	84.0134	0.682479	1	0.359355	0.158973	0.159095	0.322577	0.000136698	6.65009e-06	0	4.74914	4.03776	-268894	0.0	-98.8398	
168410000	344	-225049	43829.9	-268879	6.33924	2016.28	45.746	13.8472	0.263399	1	0.359355	0.158973	0.159095	0.322577	0.000133359	4.57226e-06	0	4.77558	4.02027	-268879	0.0	-96.7915	
168420000	344	-225057	43829.4	-268887	6.41372	2016.21	47.1091	27.1185	0.434664	1	0.359355	0.158973	0.159095	0.322577	0.000131554	6.87924e-06	0	4.77906	3.99347	-268887	0.0	-96.6226	
168430000	344	-225052	43830.8	-268882	6.49609	2016.16	46.5424	28.7018	0.481096	1	0.359355	0.158973	0.159095	0.322577	0.000128301	6.33614e-06	0	4.78847	4.05169	-268882	0.0	-95.1435	
168440000	344	-225047	43831.4	-268878	6.76465	2015.87	45.9526	32.9871	0.5448	1	0.359355	0.158973	0.159095	0.322577	0.000129795	7.10368e-06	0	4.73884	3.98201	-268878	0.0	-94.395	
168450000	343	-225029	43831.6	-268860	6.8496	2015.8	45.4057	62.4147	0.67233	1	0.359355	0.158973	0.159095	0.322577	0.00013042	5.58781e-06	0	4.76311	3.99293	-268860	0.0	-93.566	
168460000	343	-225045	43828.2	-268874	6.3251	2016.31	47.2834	47.0274	0.583104	1	0.359355	0.158973	0.159095	0.322577	0.000131986	5.80043e-06	0	4.73324	3.97143	-268874	0.0	-97.2009	
168470000	343	-225049	43825.4	-268874	6.46286	2016.16	46.7053	86.5657	0.782175	1	0.359355	0.158973	0.159095	0.322577	0.000132674	6.34691e-06	0	4.78067	3.99109	-268874	0.0	-99.3843	
168480000	343	-225053	43826.8	-268880	6.14274	2016.47	48.1768	46.4262	0.647516	1	0.359355	0.158973	0.159095	0.322577	0.0001327	6.27937e-06	0	4.77529	4.01567	-268880	0.0	-98.5896	
168490000	343	-225058	43828.2	-268886	6.44755	2016.22	48.7551	25.8736	0.42454	1	0.359355	0.158973	0.159095	0.322577	0.000114637	4.82323e-06	0	4.82635	4.08161	-268886	0.0	-97.8119	
168500000	343	-225036	43829	-268865	5.99689	2016.6	46.1597	33.0956	0.478705	1	0.359355	0.158973	0.159095	0.322577	0.000128623	6.83397e-06	0	4.69336	4.01026	-268865	0.0	-96.821	
168510000	343	-225029	43830.9	-268860	6.1455	2016.51	45.1478	43.3577	0.570723	1	0.359355	0.158973	0.159095	0.322577	0.000136708	4.70294e-06	0	4.80048	4.06532	-268860	0.0	-94.629	
168520000	343	-225010	43835.2	-268845	6.18907	2016.46	43.5066	25.0968	0.508192	1	0.359355	0.158973	0.159095	0.322577	0.000140405	5.79165e-06	0	4.75301	4.0215	-268845	0.0	-90.8445	
168530000	343	-225002	43837.5	-268840	6.65646	2015.95	42.4812	16.1229	0.456018	1	0.359355	0.158973	0.159095	0.322577	0.000133822	5.04502e-06	0	4.70602	4.01596	-268840	0.0	-89.0266	
168540000	343	-224990	43839.3	-268830	5.98227	2016.6	41.5186	11.8161	0.358799	1	0.359355	0.158973	0.159095	0.322577	0.000139854	7.96924e-06	0	4.6881	3.92981	-268830	0.0	-87.5362	
168550000	343	-225001	43836.7	-268838	6.15912	2016.48	42.5961	13.6	0.374795	1	0.359355	0.158973	0.159095	0.322577	0.000145102	7.53044e-06	0	4.76861	4.05423	-268838	0.0	-90.028	
168560000	343	-224985	43838.2	-268823	5.84644	2016.75	40.5467	42.0615	0.696823	1	0.359355	0.158973	0.159095	0.322577	0.000171437	7.18395e-06	0	4.71638	3.97001	-268823	0.0	-87.2888	
168570000	343	-224987	43838.8	-268826	5.94417	2016.66	41.0972	22.911	0.527878	1	0.359355	0.158973	0.159095	0.322577	0.000149792	6.12299e-06	0	4.70424	4.01261	-268826	0.0	-87.319	
168580000	343	-225000	43839.7	-268840	6.57509	2016.05	42.7419	20.1578	0.45757	1	0.359355	0.158973	0.159095	0.322577	0.000152294	6.72336e-06	0	4.76928	3.99885	-268840	0.0	-86.5448	
168590000	343	-225001	43838.9	-268840	6.29283	2016.33	42.5384	17.1833	0.402821	1	0.359355	0.158973	0.159095	0.322577	0.000131772	8.61089e-06	0	4.73451	3.98513	-268840	0.0	-87.5655	
168600000	343	-225011	43837.3	-268849	6.59261	2016.07	43.5248	18.9484	0.452291	1	0.359355	0.158973	0.159095	0.322577	0.000157268	5.18697e-06	0	4.7547	4.00786	-268849	0.0	-89.0819	
168610000	343	-225002	43836	-268838	6.43048	2016.17	42.5213	91.3173	0.830383	1	0.359355	0.158973	0.159095	0.322577	0.000143929	7.82242e-06	0	4.72672	3.97281	-268838	0.0	-88.7759	
168620000	343	-225026	43829.1	-268855	5.90303	2016.73	44.8113	104.28	0.751655	1	0.359355	0.158973	0.159095	0.322577	0.000133587	7.00172e-06	0	4.74884	4.04683	-268855	0.0	-95.5552	
168630000	343	-225001	43836.6	-268837	5.90276	2016.76	42.2124	30.5195	0.498567	1	0.359355	0.158973	0.159095	0.322577	0.000148503	5.04429e-06	0	4.7605	4.0685	-268837	0.0	-89.3075	
168640000	343	-224997	43836.7	-268833	5.94939	2016.64	41.9888	19.8344	0.545864	1	0.359355	0.158973	0.159095	0.322577	0.000154023	6.99898e-06	0	4.68448	3.98866	-268833	0.0	-89.6226	
168650000	343	-224985	43840.3	-268825	5.92744	2016.72	40.9713	30.2339	0.523364	1	0.359355	0.158973	0.159095	0.322577	0.00015163	8.51032e-06	0	4.76999	4.0388	-268825	0.0	-85.6296	
168660000	343	-224969	43843.7	-268813	5.94746	2016.7	39.5734	19.1473	0.421776	1	0.359355	0.158973	0.159095	0.322577	0.00015444	7.12953e-06	0	4.78543	3.99795	-268813	0.0	-82.6738	
168670000	343	-224993	43838.8	-268831	5.91986	2016.66	41.6783	23.1744	0.560844	1	0.359355	0.158973	0.159095	0.322577	0.000136712	6.08324e-06	0	4.73819	3.95257	-268831	0.0	-87.3614	
168680000	343	-225004	43837.6	-268841	5.9865	2016.61	42.7411	15.5808	0.356946	1	0.359355	0.158973	0.159095	0.322577	0.00014419	4.99458e-06	0	4.72918	3.9887	-268841	0.0	-88.9539	
168690000	343	-225045	43830.1	-268875	6.38951	2016.27	47.2182	19.0742	0.432631	1	0.359355	0.158973	0.159095	0.322577	0.000117075	7.30527e-06	0	4.74808	4.0409	-268875	0.0	-96.2471	
168700000	343	-225023	43833	-268856	6.2324	2016.36	44.8687	19.4156	0.372502	1	0.359355	0.158973	0.159095	0.322577	0.000142241	6.66878e-06	0	4.75056	3.99173	-268856	0.0	-93.3495	
168710000	343	-225019	43834.1	-268854	6.49246	2016.12	44.5958	42.181	0.597524	1	0.359355	0.158973	0.159095	0.322577	0.000135484	7.17185e-06	0	4.77291	4.01683	-268854	0.0	-91.3845	
168720000	343	-225014	43834.7	-268849	6.34952	2016.3	43.82	85.4426	0.745251	1	0.359355	0.158973	0.159095	0.322577	0.000135366	5.14312e-06	0	4.79208	4.05367	-268849	0.0	-90.1885	
168730000	343	-224998	43837.5	-268836	6.2496	2016.36	42.1923	40.9271	0.654815	1	0.359355	0.158973	0.159095	0.322577	0.000156861	7.27135e-06	0	4.72734	3.9737	-268836	0.0	-88.0699	
168740000	343	-225030	43831.3	-268862	6.37002	2016.25	45.7024	46.2018	0.606544	1	0.359355	0.158973	0.159095	0.322577	0.000134638	6.2337e-06	0	4.72765	4.03533	-268862	0.0	-94.1638	
168750000	343	-225014	43835.9	-268850	6.0046	2016.63	42.6051	44.3976	0.6186	1	0.359355	0.158973	0.159095	0.322577	0.000124285	6.35075e-06	0	4.7234	4.04194	-268850	0.0	-89.6254	
168760000	343	-224994	43840.2	-268834	6.24142	2016.35	41.5381	24.7786	0.573171	1	0.359355	0.158973	0.159095	0.322577	0.000147758	6.66711e-06	0	4.67801	3.96062	-268834	0.0	-85.8394	
168770000	343	-224992	43836.5	-268829	6.14468	2016.46	41.3484	23.8004	0.576613	1	0.359355	0.158973	0.159095	0.322577	0.000151549	5.61854e-06	0	4.70614	3.99158	-268829	0.0	-89.6369	
168780000	343	-225007	43838.4	-268846	6.51527	2016.13	43.2744	17.816	0.392159	1	0.359355	0.158973	0.159095	0.322577	0.000141255	4.78529e-06	0	4.77899	4.0482	-268846	0.0	-87.994	
168790000	343	-225015	43835.3	-268850	6.14804	2016.48	43.9787	24.4748	0.525119	1	0.359355	0.158973	0.159095	0.322577	0.000151141	7.11073e-06	0	4.72213	3.97388	-268850	0.0	-90.7778	
168800000	343	-224999	43837.5	-268836	6.17907	2016.47	42.3097	43.479	0.563399	1	0.359355	0.158973	0.159095	0.322577	0.00014621	5.84193e-06	0	4.78865	4.04411	-268836	0.0	-88.0572	
168810000	343	-225020	43834.2	-268854	6.15144	2016.49	44.7085	37.0419	0.594366	1	0.359355	0.158973	0.159095	0.322577	0.00013879	6.74296e-06	0	4.81016	4.0337	-268854	0.0	-91.4826	
168820000	343	-225019	43834.5	-268853	6.0632	2016.57	44.3795	53.4196	0.646026	1	0.359355	0.158973	0.159095	0.322577	0.000142066	5.14149e-06	0	4.79683	3.98541	-268853	0.0	-90.8473	
168830000	343	-225019	43833.4	-268853	6.25943	2016.36	44.369	51.8447	0.639811	1	0.359355	0.158973	0.159095	0.322577	0.000128698	5.95087e-06	0	4.73648	4.03901	-268853	0.0	-91.9358	
168840000	343	-225014	43835	-268849	6.73071	2015.89	43.9983	32.3511	0.579592	1	0.359355	0.158973	0.159095	0.322577	0.000144013	6.54756e-06	0	4.76799	3.96205	-268849	0.0	-90.8132	
168850000	343	-224977	43842.2	-268820	6.08733	2016.57	40.1913	21.4934	0.549745	1	0.359355	0.158973	0.159095	0.322577	0.00013999	5.9163e-06	0	4.7487	4.00226	-268820	0.0	-84.082	
168860000	343	-224996	43837.7	-268834	6.06476	2016.57	41.9554	22.1682	0.563425	1	0.359355	0.158973	0.159095	0.322577	0.000146926	8.40081e-06	0	4.73358	4.04645	-268834	0.0	-88.4622	
168870000	344	-224999	43841.5	-268841	6.06326	2016.58	41.0985	17.531	0.434567	1	0.359355	0.158973	0.159095	0.322577	0.000162971	6.80874e-06	0	4.73182	4.04024	-268841	0.0	-84.9527	
168880000	344	-224989	43841	-268830	5.76917	2016.85	39.5306	27.5558	0.48523	1	0.359355	0.158973	0.159095	0.322577	0.000158725	4.79941e-06	0	4.78214	3.96637	-268830	0.0	-84.9909	
168890000	344	-225005	43840.7	-268846	5.84666	2016.77	41.6162	23.4776	0.535944	1	0.359355	0.158973	0.159095	0.322577	0.000130193	6.74078e-06	0	4.73835	4.01981	-268846	0.0	-85.4321	
168900000	344	-225025	43833.9	-268859	5.80484	2016.84	43.3951	12.0503	0.289358	1	0.359355	0.158973	0.159095	0.322577	0.000132767	7.28974e-06	0	4.72886	4.02636	-268859	0.0	-92.9296	
168910000	344	-225049	43832.2	-268881	6.47725	2016.14	46.3025	14.7884	0.299142	1	0.359355	0.158973	0.159095	0.322577	0.000132026	5.3495e-06	0	4.75496	3.97127	-268881	0.0	-94.409	
168920000	344	-225068	43827.2	-268896	6.33702	2016.32	48.3188	13.7312	0.303144	1	0.359355	0.158973	0.159095	0.322577	0.000119217	5.60826e-06	0	4.76486	4.01792	-268896	0.0	-99.4696	
168930000	344	-225046	43829.9	-268876	6.06788	2016.54	45.7158	18.8872	0.463001	1	0.359355	0.158973	0.159095	0.322577	0.000138091	5.72464e-06	0	4.74891	4.0076	-268876	0.0	-96.4165	
168940000	344	-225038	43831	-268869	5.94924	2016.7	44.8053	41.1487	0.543303	1	0.359355	0.158973	0.159095	0.322577	0.000134081	6.1326e-06	0	4.76113	3.99537	-268869	0.0	-94.5535	
168950000	344	-225053	43830.5	-268883	6.42605	2016.23	46.6845	52.0432	0.609248	1	0.359355	0.158973	0.159095	0.322577	0.000127002	6.1182e-06	0	4.81656	4.05543	-268883	0.0	-94.8319	
168960000	344	-225048	43828.9	-268877	6.28629	2016.35	45.7593	82.8719	0.668656	1	0.359355	0.158973	0.159095	0.322577	0.000140314	7.36122e-06	0	4.79565	3.9896	-268877	0.0	-96.0055	
168970000	344	-225059	43828.7	-268887	6.27631	2016.37	47.2045	32.6454	0.433281	1	0.359355	0.158973	0.159095	0.322577	0.000134766	6.00078e-06	0	4.77877	4.05624	-268887	0.0	-97.0873	
168980000	344	-225053	43830.4	-268883	6.50182	2016.14	46.5727	83.7765	0.740158	1	0.359355	0.158973	0.159095	0.322577	0.000129589	5.12036e-06	0	4.73377	3.99358	-268883	0.0	-94.439	
168990000	344	-225013	43834.7	-268848	6.01015	2016.58	42.019	95.4713	0.801544	1	0.359355	0.158973	0.159095	0.322577	0.000148509	7.90037e-06	0	4.68577	3.96953	-268848	0.0	-89.963	
169000000	344	-225008	43838.7	-268847	5.92651	2016.71	41.8549	60.4597	0.740345	1	0.359355	0.158973	0.159095	0.322577	0.000147058	8.50469e-06	0	4.7967	3.99596	-268847	0.0	-86.4561	
169010000	344	-225040	43829.4	-268870	5.97618	2016.63	44.7569	106.937	0.759729	1	0.359355	0.158973	0.159095	0.322577	0.000126674	6.48978e-06	0	4.75774	3.98977	-268870	0.0	-95.1429	
169020000	344	-225023	43837.5	-268861	6.22379	2016.4	43.5651	45.4807	0.641264	1	0.359355	0.158973	0.159095	0.322577	0.000150019	7.59298e-06	0	4.7745	4.01396	-268861	0.0	-87.9811	
169030000	344	-225021	43834.6	-268856	6.1654	2016.44	43.04	43.7682	0.544102	1	0.359355	0.158973	0.159095	0.322577	0.000144866	5.81313e-06	0	4.73825	3.98709	-268856	0.0	-90.9461	
169040000	345	-225077	43829.4	-268906	6.3751	2016.24	47.6952	29.4655	0.480988	1	0.359355	0.158973	0.159095	0.322577	0.000118621	5.25803e-06	0	4.72116	3.99815	-268906	0.0	-96.5071	
169050000	345	-225087	43828.1	-268915	6.47123	2016.12	49.1403	17.0812	0.368281	1	0.359355	0.158973	0.159095	0.322577	0.000125355	5.70265e-06	0	4.69982	3.9861	-268915	0.0	-98.3194	
169060000	345	-225076	43828.2	-268905	6.5918	2016.07	47.5775	41.0976	0.497012	1	0.359355	0.158973	0.159095	0.322577	0.000137044	5.84749e-06	0	4.75127	4.05374	-268905	0.0	-97.3847	
169070000	344	-225058	43830.9	-268889	6.56986	2016.08	46.9982	22.5356	0.48268	1	0.359355	0.158973	0.159095	0.322577	0.000147494	7.03455e-06	0	4.76323	4.02434	-268889	0.0	-95.3378	
169080000	344	-225024	43833.8	-268858	6.07003	2016.58	43.3762	49.2314	0.665372	1	0.359355	0.158973	0.159095	0.322577	0.000142609	6.33627e-06	0	4.79563	4.03883	-268858	0.0	-91.5901	
169090000	344	-225065	43827	-268892	6.15241	2016.44	47.832	58.3898	0.666529	1	0.359355	0.158973	0.159095	0.322577	0.000124316	6.54691e-06	0	4.71976	3.99732	-268892	0.0	-98.1673	
169100000	344	-225059	43829.1	-268889	6.39621	2016.2	47.3535	56.2653	0.613854	1	0.359355	0.158973	0.159095	0.322577	0.000127398	6.73135e-06	0	4.73279	4.00667	-268889	0.0	-96.0889	
169110000	344	-225058	43829.7	-268888	6.3443	2016.28	47.1694	36.3692	0.569525	1	0.359355	0.158973	0.159095	0.322577	0.000122016	5.36912e-06	0	4.77536	4.02601	-268888	0.0	-95.989	
169120000	344	-225059	43827	-268886	6.32105	2016.32	46.8362	31.0501	0.396427	1	0.359355	0.158973	0.159095	0.322577	0.000117555	5.7016e-06	0	4.78551	4.0171	-268886	0.0	-98.8858	
169130000	344	-225048	43832.7	-268881	6.3549	2016.25	46.2584	23.8558	0.448609	1	0.359355	0.158973	0.159095	0.322577	0.000140257	6.61389e-06	0	4.74228	3.97898	-268881	0.0	-93.4359	
169140000	344	-225067	43827.8	-268895	6.39852	2016.23	48.2207	62.5312	0.607911	1	0.359355	0.158973	0.159095	0.322577	0.000130293	5.07334e-06	0	4.76234	4.01835	-268895	0.0	-97.3538	
169150000	344	-225059	43828.8	-268887	6.49257	2016.1	47.0897	74.7691	0.690621	1	0.359355	0.158973	0.159095	0.322577	0.00013506	7.3989e-06	0	4.70664	3.94008	-268887	0.0	-96.1829	
169160000	343	-225020	43831.3	-268851	6.02266	2016.6	44.323	43.0349	0.643221	1	0.359355	0.158973	0.159095	0.322577	0.000136828	7.06421e-06	0	4.71955	4.02713	-268851	0.0	-94.254	
169170000	343	-225023	43831.5	-268855	6.11163	2016.49	44.5955	44.3085	0.647787	1	0.359355	0.158973	0.159095	0.322577	0.000143218	5.27282e-06	0	4.69289	3.98776	-268855	0.0	-93.9592	
169180000	343	-225015	43833.3	-268848	6.10942	2016.55	43.7971	30.61	0.55507	1	0.359355	0.158973	0.159095	0.322577	0.000127414	7.12209e-06	0	4.81381	4.0194	-268848	0.0	-92.6152	
169190000	343	-225001	43837.5	-268839	5.88487	2016.75	42.6066	23.1313	0.446167	1	0.359355	0.158973	0.159095	0.322577	0.000143253	5.49051e-06	0	4.72421	4.00859	-268839	0.0	-88.6218	
169200000	343	-225036	43830.9	-268867	6.10579	2016.55	46.1876	17.0542	0.366813	1	0.359355	0.158973	0.159095	0.322577	0.000146475	6.09212e-06	0	4.75626	4.04481	-268867	0.0	-95.6233	
169210000	343	-225009	43836.7	-268846	6.1882	2016.45	43.5173	19.8633	0.428895	1	0.359355	0.158973	0.159095	0.322577	0.000130086	6.61046e-06	0	4.79087	3.99258	-268846	0.0	-89.653	
169220000	343	-225028	43832.3	-268861	6.03908	2016.6	45.4096	13.3433	0.31732	1	0.359355	0.158973	0.159095	0.322577	0.000146788	6.30562e-06	0	4.79064	3.994	-268861	0.0	-94.3824	
169230000	343	-225015	43833.9	-268849	6.01009	2016.62	43.955	15.3237	0.399613	1	0.359355	0.158973	0.159095	0.322577	0.000132325	7.05098e-06	0	4.77262	4.02509	-268849	0.0	-92.6694	
169240000	343	-225008	43836.9	-268845	6.40353	2016.25	43.2789	14.5799	0.325603	1	0.359355	0.158973	0.159095	0.322577	0.000136548	5.27631e-06	0	4.76348	4.0282	-268845	0.0	-89.741	
169250000	343	-225017	43835.6	-268852	6.34961	2016.26	44.4181	18.4368	0.428849	1	0.359355	0.158973	0.159095	0.322577	0.00014132	6.16415e-06	0	4.71273	3.96944	-268852	0.0	-90.7434	
169260000	343	-225006	43836.8	-268842	6.33183	2016.33	43.1767	25.417	0.51821	1	0.359355	0.158973	0.159095	0.322577	0.000144522	6.69689e-06	0	4.77907	4.07076	-268842	0.0	-89.2502	
169270000	343	-225006	43835.1	-268841	6.04792	2016.55	42.7977	30.3803	0.51633	1	0.359355	0.158973	0.159095	0.322577	0.000154723	5.95657e-06	0	4.73557	3.93891	-268841	0.0	-90.7917	
169280000	343	-224995	43838.7	-268833	5.8404	2016.79	41.9512	28.2161	0.558066	1	0.359355	0.158973	0.159095	0.322577	0.000144569	8.53721e-06	0	4.78239	4.03988	-268833	0.0	-87.2729	
169290000	343	-225009	43831.2	-268840	5.82493	2016.79	42.6979	31.1681	0.425457	1	0.359355	0.158973	0.159095	0.322577	0.00015354	5.80335e-06	0	4.70772	4.02956	-268840	0.0	-94.6915	
169300000	344	-225033	43833	-268866	5.91953	2016.74	44.1421	74.0167	0.720283	1	0.359355	0.158973	0.159095	0.322577	0.000155373	6.62226e-06	0	4.75908	4.00445	-268866	0.0	-92.0288	
169310000	343	-225025	43832.1	-268857	6.0778	2016.52	45.0455	64.7798	0.752954	1	0.359355	0.158973	0.159095	0.322577	0.000136289	7.12903e-06	0	4.69534	4.01123	-268857	0.0	-92.991	
169320000	343	-225037	43828.2	-268866	5.98445	2016.67	46.1974	70.333	0.628317	1	0.359355	0.158973	0.159095	0.322577	0.000127496	6.65423e-06	0	4.74632	3.99546	-268866	0.0	-96.8596	
169330000	343	-225048	43828.9	-268877	6.46666	2016.13	47.0582	53.3588	0.615875	1	0.359355	0.158973	0.159095	0.322577	0.000126032	5.65843e-06	0	4.71513	3.9916	-268877	0.0	-96.3374	
169340000	343	-225059	43828.9	-268888	6.7798	2015.88	48.9455	55.1847	0.64523	1	0.359355	0.158973	0.159095	0.322577	0.000114803	7.83047e-06	0	4.82289	4.07758	-268888	0.0	-96.3953	
169350000	343	-225058	43827.4	-268886	6.53848	2016.07	48.6728	43.0216	0.542844	1	0.359355	0.158973	0.159095	0.322577	0.00012242	4.49408e-06	0	4.77507	3.98982	-268886	0.0	-98.1135	
169360000	343	-225081	43821.7	-268903	6.73644	2015.93	51.5481	98.5858	0.739261	1	0.359355	0.158973	0.159095	0.322577	0.000117886	5.1834e-06	0	4.77962	4.06145	-268903	0.0	-102.994	
169370000	343	-225064	43824.9	-268889	6.55373	2016.08	49.3374	101.741	0.724909	1	0.359355	0.158973	0.159095	0.322577	0.000129361	5.44535e-06	0	4.79632	4.03476	-268889	0.0	-99.7502	
169380000	343	-225071	43823.7	-268895	6.51167	2016.1	50.2825	128.521	0.791914	1	0.359355	0.158973	0.159095	0.322577	0.000118908	6.14372e-06	0	4.70801	3.99065	-268895	0.0	-100.726	
169390000	343	-225050	43826.7	-268877	6.24455	2016.39	47.4396	81.7754	0.760039	1	0.359355	0.158973	0.159095	0.322577	0.00011653	5.11216e-06	0	4.74673	3.97866	-268877	0.0	-98.1409	
169400000	343	-225065	43820.2	-268885	6.03863	2016.55	48.8592	140.134	0.798958	1	0.359355	0.158973	0.159095	0.322577	0.000126736	5.61142e-06	0	4.72774	3.96142	-268885	0.0	-104.073	
169410000	343	-225060	43822.7	-268883	6.10308	2016.49	48.5806	146.123	0.798447	1	0.359355	0.158973	0.159095	0.322577	0.000127965	5.80472e-06	0	4.70176	4.00411	-268883	0.0	-101.602	
169420000	343	-225072	43823.6	-268896	6.50853	2016.1	50.4853	73.6072	0.658437	1	0.359355	0.158973	0.159095	0.322577	0.000120573	5.92012e-06	0	4.76025	4.01728	-268896	0.0	-101.37	
169430000	343	-225059	43822.3	-268882	6.37906	2016.26	48.3852	103.277	0.759209	1	0.359355	0.158973	0.159095	0.322577	0.000122302	5.88364e-06	0	4.74363	4.05214	-268882	0.0	-102.386	
169440000	343	-225048	43827.9	-268875	6.38907	2016.28	47.3949	82.3643	0.702632	1	0.359355	0.158973	0.159095	0.322577	0.000130246	7.48854e-06	0	4.77964	4.01365	-268875	0.0	-97.0217	
169450000	343	-225012	43836.5	-268849	6.14351	2016.52	43.2917	19.1042	0.482246	1	0.359355	0.158973	0.159095	0.322577	0.000148555	6.5673e-06	0	4.79233	4.07299	-268849	0.0	-89.8245	
169460000	343	-225033	43830.9	-268864	6.19904	2016.42	45.2356	18.7435	0.40112	1	0.359355	0.158973	0.159095	0.322577	0.000136001	5.57937e-06	0	4.7178	3.98351	-268864	0.0	-95.4342	
169470000	343	-225037	43829.9	-268867	6.19249	2016.4	45.5739	75.47	0.713063	1	0.359355	0.158973	0.159095	0.322577	0.000125873	5.42043e-06	0	4.75712	3.95074	-268867	0.0	-95.0418	
169480000	343	-225064	43827	-268891	6.47603	2016.18	48.9705	70.5002	0.69027	1	0.359355	0.158973	0.159095	0.322577	0.000125133	7.04569e-06	0	4.76447	4.0665	-268891	0.0	-98.0339	
169490000	343	-225037	43830	-268867	6.47366	2016.12	46.4238	62.0213	0.717533	1	0.359355	0.158973	0.159095	0.322577	0.00013039	5.92582e-06	0	4.7241	3.9699	-268867	0.0	-95.1406	
169500000	343	-225046	43828.7	-268874	6.54991	2016.1	47.1113	33.6844	0.569064	1	0.359355	0.158973	0.159095	0.322577	0.000115546	7.06255e-06	0	4.78884	4.0551	-268874	0.0	-97.0547	
169510000	343	-225030	43832.5	-268862	6.2757	2016.33	45.4774	18.9669	0.36543	1	0.359355	0.158973	0.159095	0.322577	0.000147578	5.48083e-06	0	4.74076	3.98529	-268862	0.0	-93.8152	
169520000	343	-225033	43832.3	-268866	6.46667	2016.16	46.1089	9.44297	0.216985	1	0.359355	0.158973	0.159095	0.322577	0.00012347	6.71378e-06	0	4.73266	4.01253	-268866	0.0	-94.7667	
169530000	343	-225032	43830.6	-268862	6.25784	2016.35	45.4025	22.1577	0.51051	1	0.359355	0.158973	0.159095	0.322577	0.000149802	5.3188e-06	0	4.77059	3.95568	-268862	0.0	-95.5965	
169540000	343	-225011	43834.9	-268846	6.29028	2016.32	43.6374	31.1182	0.558567	1	0.359355	0.158973	0.159095	0.322577	0.000140077	6.16726e-06	0	4.69397	4.0145	-268846	0.0	-90.9369	
169550000	343	-225069	43824.4	-268893	6.75946	2015.89	50.0141	25.2497	0.377998	1	0.359355	0.158973	0.159095	0.322577	0.00012989	5.6783e-06	0	4.76094	4.05623	-268893	0.0	-101.723	
169560000	343	-225065	43824.6	-268890	6.59685	2016.04	49.2444	23.004	0.328318	1	0.359355	0.158973	0.159095	0.322577	0.000112926	7.1926e-06	0	4.78282	3.97698	-268890	0.0	-101.57	
169570000	343	-225072	43825.1	-268897	6.47483	2016.12	50.4553	83.5464	0.698803	1	0.359355	0.158973	0.159095	0.322577	0.000120793	4.7614e-06	0	4.69803	4.00575	-268897	0.0	-99.7742	
169580000	343	-225061	43826.1	-268887	6.28688	2016.36	49.1141	62.2079	0.621309	1	0.359355	0.158973	0.159095	0.322577	0.000117542	6.49091e-06	0	4.74328	4.05935	-268887	0.0	-99.0923	
