replicate	totals_0_5	true_hits_0_5	frac_0_5	totals_5_10	true_hits_5_10	frac_5_10	totals_10_15	true_hits_10_15	frac_10_15	totals_15_20	true_hits_15_20	frac_15_20	totals_20_25	true_hits_20_25	frac_20_25	totals_25_30	true_hits_25_30	frac_25_30	totals_30_35	true_hits_30_35	frac_30_35	totals_35_40	true_hits_35_40	frac_35_40	totals_40_45	true_hits_40_45	frac_40_45	totals_45_50	true_hits_45_50	frac_45_50	totals_50_55	true_hits_50_55	frac_50_55	totals_55_60	true_hits_55_60	frac_55_60	totals_60_65	true_hits_60_65	frac_60_65	totals_65_70	true_hits_65_70	frac_65_70	totals_70_75	true_hits_70_75	frac_70_75	totals_75_80	true_hits_75_80	frac_75_80	totals_80_85	true_hits_80_85	frac_80_85	totals_85_90	true_hits_85_90	frac_85_90	totals_90_95	true_hits_90_95	frac_90_95	totals_95_100	true_hits_95_100	frac_95_100
sim_098	61	1	0.016393	26	5	0.192308	24	3	0.125000	21	4	0.190476	24	4	0.166667	26	6	0.230769	19	6	0.315789	11	5	0.454545	6	3	0.500000	7	2	0.285714	5	3	0.600000	2	0	0.000000	1	1	1.000000	2	2	1.000000	2	2	1.000000	2	1	0.500000	2	1	0.500000	1	1	1.000000	1	0	0.000000	148	148	1.000000
sim_100	36	0	0.000000	8	0	0.000000	13	2	0.153846	12	3	0.250000	17	2	0.117647	24	7	0.291667	17	7	0.411765	14	4	0.285714	10	3	0.300000	5	4	0.800000	7	4	0.571429	1	0	0.000000	0	0	NaN	1	1	1.000000	0	0	NaN	0	0	NaN	1	1	1.000000	0	0	NaN	0	0	NaN	160	160	1.000000
sim_101	10790	48	0.004449	263	11	0.041825	95	8	0.084211	59	16	0.271186	29	9	0.310345	26	6	0.230769	16	8	0.500000	12	3	0.250000	10	4	0.400000	7	4	0.571429	8	4	0.500000	5	3	0.600000	4	3	0.750000	4	2	0.500000	3	3	1.000000	2	2	1.000000	1	1	1.000000	2	2	1.000000	0	0	NaN	61	61	1.000000
sim_102	12136	60	0.004944	307	26	0.084691	99	6	0.060606	58	9	0.155172	31	6	0.193548	20	9	0.450000	12	5	0.416667	9	2	0.222222	10	4	0.400000	6	4	0.666667	7	3	0.428571	4	1	0.250000	5	4	0.800000	3	1	0.333333	3	2	0.666667	5	2	0.400000	1	1	1.000000	0	0	NaN	1	0	0.000000	53	53	1.000000
sim_103	1613	19	0.011779	180	16	0.088889	97	6	0.061856	55	9	0.163636	40	8	0.200000	20	4	0.200000	22	7	0.318182	13	7	0.538462	14	6	0.428571	8	4	0.500000	8	6	0.750000	6	5	0.833333	1	1	1.000000	6	3	0.500000	3	2	0.666667	2	2	1.000000	6	5	0.833333	4	3	0.750000	2	1	0.500000	84	84	1.000000
sim_106	19028	58	0.003048	265	15	0.056604	104	13	0.125000	53	10	0.188679	33	9	0.272727	26	10	0.384615	18	6	0.333333	8	3	0.375000	8	4	0.500000	8	3	0.375000	5	2	0.400000	4	1	0.250000	5	4	0.800000	3	2	0.666667	3	2	0.666667	2	1	0.500000	5	5	1.000000	5	5	1.000000	1	1	1.000000	44	44	1.000000
sim_107	245	4	0.016327	94	10	0.106383	66	9	0.136364	52	9	0.173077	32	7	0.218750	31	10	0.322581	17	7	0.411765	12	2	0.166667	15	3	0.200000	7	4	0.571429	5	2	0.400000	4	2	0.500000	4	1	0.250000	3	3	1.000000	4	2	0.500000	4	4	1.000000	1	1	1.000000	2	1	0.500000	1	1	1.000000	116	116	1.000000
sim_109	382	3	0.007853	72	6	0.083333	42	5	0.119048	42	6	0.142857	30	8	0.266667	24	6	0.250000	17	2	0.117647	10	6	0.600000	8	4	0.500000	8	4	0.500000	4	2	0.500000	3	3	1.000000	2	2	1.000000	1	1	1.000000	5	4	0.800000	2	2	1.000000	3	1	0.333333	1	1	1.000000	4	4	1.000000	128	128	1.000000
sim_110	52282	125	0.002391	243	12	0.049383	73	11	0.150685	30	4	0.133333	19	6	0.315789	8	5	0.625000	6	3	0.500000	8	3	0.375000	3	1	0.333333	2	0	0.000000	2	0	0.000000	0	0	NaN	4	1	0.250000	4	1	0.250000	1	0	0.000000	2	2	1.000000	4	3	0.750000	3	3	1.000000	3	3	1.000000	16	15	0.937500
sim_111	127	0	0.000000	37	5	0.135135	24	4	0.166667	25	4	0.160000	17	5	0.294118	16	2	0.125000	18	7	0.388889	9	3	0.333333	7	1	0.142857	3	1	0.333333	8	4	0.500000	3	2	0.666667	2	1	0.500000	2	2	1.000000	0	0	NaN	2	2	1.000000	0	0	NaN	1	1	1.000000	0	0	NaN	154	154	1.000000
sim_112	275	6	0.021818	105	8	0.076190	75	8	0.106667	50	8	0.160000	34	10	0.294118	19	4	0.210526	17	8	0.470588	9	2	0.222222	11	2	0.181818	6	3	0.500000	5	2	0.400000	3	3	1.000000	6	4	0.666667	3	2	0.666667	2	1	0.500000	6	5	0.833333	3	2	0.666667	1	1	1.000000	2	2	1.000000	117	117	1.000000
sim_113	127	1	0.007874	35	3	0.085714	52	5	0.096154	29	0	0.000000	15	4	0.266667	32	10	0.312500	14	2	0.142857	15	6	0.400000	9	5	0.555556	7	5	0.714286	4	3	0.750000	3	2	0.666667	1	1	1.000000	1	1	1.000000	2	2	1.000000	3	3	1.000000	0	0	NaN	1	1	1.000000	0	0	NaN	144	144	1.000000
sim_114	11833	60	0.005071	265	16	0.060377	108	10	0.092593	43	7	0.162791	27	4	0.148148	25	6	0.240000	8	3	0.375000	13	6	0.461538	9	6	0.666667	13	5	0.384615	5	3	0.600000	3	1	0.333333	5	4	0.800000	2	2	1.000000	3	2	0.666667	5	3	0.600000	3	3	1.000000	2	2	1.000000	3	3	1.000000	52	52	1.000000
sim_115	54939	129	0.002348	308	25	0.081169	68	10	0.147059	28	7	0.250000	16	4	0.250000	6	2	0.333333	6	1	0.166667	2	2	1.000000	3	1	0.333333	3	2	0.666667	1	0	0.000000	1	0	0.000000	2	0	0.000000	0	0	NaN	1	1	1.000000	3	3	1.000000	1	1	1.000000	1	1	1.000000	2	2	1.000000	7	7	1.000000
sim_116	71733	148	0.002063	111	4	0.036036	40	4	0.100000	14	0	0.000000	7	2	0.285714	7	2	0.285714	4	1	0.250000	2	0	0.000000	3	1	0.333333	2	2	1.000000	3	2	0.666667	0	0	NaN	1	1	1.000000	4	4	1.000000	1	1	1.000000	3	3	1.000000	5	4	0.800000	3	3	1.000000	3	3	1.000000	13	13	1.000000
sim_119	68	2	0.029412	8	0	0.000000	17	1	0.058824	18	4	0.222222	22	8	0.363636	29	9	0.310345	17	7	0.411765	13	6	0.461538	10	2	0.200000	6	2	0.333333	6	1	0.166667	0	0	NaN	3	1	0.333333	0	0	NaN	0	0	NaN	2	1	0.500000	0	0	NaN	1	1	1.000000	0	0	NaN	154	153	0.993506
sim_120	291	6	0.020619	94	11	0.117021	39	7	0.179487	34	9	0.264706	43	9	0.209302	30	5	0.166667	16	5	0.312500	25	8	0.320000	7	0	0.000000	6	1	0.166667	6	1	0.166667	6	5	0.833333	2	1	0.500000	2	2	1.000000	0	0	NaN	2	2	1.000000	1	0	0.000000	0	0	NaN	2	2	1.000000	124	124	1.000000
sim_121	432	11	0.025463	83	4	0.048193	39	6	0.153846	30	6	0.200000	20	5	0.250000	19	4	0.210526	18	6	0.333333	12	2	0.166667	3	0	0.000000	5	2	0.400000	3	2	0.666667	4	3	0.750000	3	1	0.333333	2	1	0.500000	0	0	NaN	0	0	NaN	4	4	1.000000	0	0	NaN	0	0	NaN	141	141	1.000000
sim_123	133	3	0.022556	24	1	0.041667	20	0	0.000000	29	3	0.103448	29	7	0.241379	23	8	0.347826	13	4	0.307692	15	7	0.466667	10	3	0.300000	7	4	0.571429	7	3	0.428571	3	1	0.333333	2	2	1.000000	4	4	1.000000	0	0	NaN	1	1	1.000000	0	0	NaN	1	1	1.000000	0	0	NaN	147	146	0.993197
sim_124	1017	7	0.006883	87	8	0.091954	49	9	0.183673	28	5	0.178571	27	6	0.222222	16	3	0.187500	23	8	0.347826	6	4	0.666667	8	2	0.250000	9	2	0.222222	6	3	0.500000	2	1	0.500000	1	1	1.000000	3	2	0.666667	2	2	1.000000	6	4	0.666667	2	1	0.500000	0	0	NaN	2	2	1.000000	128	128	1.000000
sim_127	876	13	0.014840	186	9	0.048387	93	16	0.172043	55	6	0.109091	33	10	0.303030	25	5	0.200000	16	4	0.250000	11	5	0.454545	9	2	0.222222	10	5	0.500000	6	4	0.666667	6	5	0.833333	6	4	0.666667	2	1	0.500000	3	3	1.000000	2	2	1.000000	5	5	1.000000	0	0	NaN	3	3	1.000000	97	96	0.989691
sim_128	42	0	0.000000	23	1	0.043478	23	4	0.173913	34	6	0.176471	20	2	0.100000	17	6	0.352941	24	9	0.375000	10	2	0.200000	12	7	0.583333	7	3	0.428571	3	1	0.333333	0	0	NaN	1	1	1.000000	3	3	1.000000	2	1	0.500000	2	1	0.500000	0	0	NaN	1	1	1.000000	1	1	1.000000	149	149	1.000000
sim_129	7779	53	0.006813	289	19	0.065744	118	12	0.101695	56	9	0.160714	29	2	0.068966	35	15	0.428571	15	8	0.533333	8	3	0.375000	13	6	0.461538	6	3	0.500000	5	3	0.600000	7	5	0.714286	5	2	0.400000	3	1	0.333333	2	1	0.500000	8	6	0.750000	3	2	0.666667	3	2	0.666667	5	5	1.000000	41	41	1.000000
sim_130	658	5	0.007599	76	6	0.078947	53	10	0.188679	46	8	0.173913	30	7	0.233333	24	8	0.333333	11	3	0.272727	9	3	0.333333	5	1	0.200000	8	2	0.250000	7	1	0.142857	4	2	0.500000	3	2	0.666667	2	1	0.500000	1	1	1.000000	2	2	1.000000	0	0	NaN	3	3	1.000000	1	1	1.000000	132	132	1.000000
sim_131	40	0	0.000000	2	0	0.000000	5	0	0.000000	4	0	0.000000	10	1	0.100000	15	5	0.333333	6	1	0.166667	6	3	0.500000	5	1	0.200000	2	1	0.500000	5	4	0.800000	2	2	1.000000	0	0	NaN	0	0	NaN	3	3	1.000000	0	0	NaN	0	0	NaN	1	1	1.000000	0	0	NaN	176	176	1.000000
sim_132	828	9	0.010870	87	8	0.091954	47	3	0.063830	39	4	0.102564	27	5	0.185185	15	6	0.400000	17	6	0.352941	12	2	0.166667	9	4	0.444444	3	1	0.333333	5	4	0.800000	3	1	0.333333	5	5	1.000000	0	0	NaN	2	2	1.000000	2	2	1.000000	2	2	1.000000	0	0	NaN	1	1	1.000000	133	133	1.000000
sim_133	37	0	0.000000	2	0	0.000000	3	0	0.000000	9	1	0.111111	9	2	0.222222	27	7	0.259259	12	5	0.416667	10	4	0.400000	8	2	0.250000	4	2	0.500000	1	1	1.000000	3	2	0.666667	1	1	1.000000	1	1	1.000000	0	0	NaN	0	0	NaN	1	1	1.000000	0	0	NaN	0	0	NaN	169	169	1.000000
sim_134	12737	52	0.004083	270	20	0.074074	104	14	0.134615	69	19	0.275362	32	6	0.187500	19	5	0.263158	15	5	0.333333	16	4	0.250000	2	0	0.000000	10	2	0.200000	6	3	0.500000	6	5	0.833333	3	3	1.000000	5	2	0.400000	5	3	0.600000	3	2	0.666667	4	3	0.750000	1	1	1.000000	1	1	1.000000	48	48	1.000000
sim_135	14516	57	0.003927	311	22	0.070740	116	12	0.103448	55	12	0.218182	32	6	0.187500	15	3	0.200000	17	4	0.235294	13	5	0.384615	11	4	0.363636	8	6	0.750000	4	3	0.750000	5	5	1.000000	4	2	0.500000	2	2	1.000000	3	3	1.000000	8	5	0.625000	1	1	1.000000	2	2	1.000000	4	4	1.000000	41	40	0.975610
sim_136	51008	123	0.002411	239	12	0.050209	78	10	0.128205	37	5	0.135135	12	3	0.250000	8	2	0.250000	6	4	0.666667	3	0	0.000000	1	1	1.000000	3	2	0.666667	3	1	0.333333	2	2	1.000000	4	2	0.500000	4	3	0.750000	3	3	1.000000	2	2	1.000000	4	4	1.000000	2	1	0.500000	2	1	0.500000	17	17	1.000000
sim_137	177	1	0.005650	90	6	0.066667	83	8	0.096386	55	13	0.236364	31	8	0.258065	21	4	0.190476	15	5	0.333333	15	8	0.533333	10	2	0.200000	9	3	0.333333	4	3	0.750000	7	5	0.714286	1	1	1.000000	3	2	0.666667	3	3	1.000000	2	2	1.000000	2	1	0.500000	1	1	1.000000	1	1	1.000000	121	121	1.000000
sim_138	279	3	0.010753	104	10	0.096154	75	13	0.173333	42	6	0.142857	27	4	0.148148	21	6	0.285714	11	0	0.000000	8	4	0.500000	6	4	0.666667	5	2	0.400000	4	1	0.250000	1	1	1.000000	3	3	1.000000	2	0	0.000000	1	1	1.000000	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	140	140	1.000000
sim_139	1452	9	0.006198	108	7	0.064815	51	9	0.176471	58	9	0.155172	34	7	0.205882	19	8	0.421053	13	5	0.384615	10	5	0.500000	14	4	0.285714	4	2	0.500000	5	2	0.400000	5	2	0.400000	5	3	0.600000	5	4	0.800000	2	2	1.000000	6	4	0.666667	1	1	1.000000	4	3	0.750000	0	0	NaN	113	112	0.991150
sim_140	1565	18	0.011502	160	8	0.050000	87	14	0.160920	41	6	0.146341	31	8	0.258065	24	4	0.166667	12	3	0.250000	8	1	0.125000	11	7	0.636364	9	4	0.444444	9	6	0.666667	8	4	0.500000	3	2	0.666667	2	2	1.000000	3	2	0.666667	3	2	0.666667	2	1	0.500000	2	2	1.000000	0	0	NaN	104	104	1.000000
sim_143	106	2	0.018868	20	0	0.000000	31	6	0.193548	22	1	0.045455	14	2	0.142857	26	7	0.269231	22	10	0.454545	24	9	0.375000	10	3	0.300000	4	3	0.750000	5	1	0.200000	2	1	0.500000	2	1	0.500000	4	3	0.750000	3	3	1.000000	2	2	1.000000	0	0	NaN	1	1	1.000000	0	0	NaN	143	143	1.000000
sim_144	13363	60	0.004490	274	20	0.072993	115	11	0.095652	55	11	0.200000	32	8	0.250000	22	6	0.272727	15	4	0.266667	9	4	0.444444	7	2	0.285714	7	2	0.285714	5	3	0.600000	4	1	0.250000	6	2	0.333333	3	3	1.000000	2	1	0.500000	6	5	0.833333	1	1	1.000000	0	0	NaN	6	6	1.000000	48	48	1.000000
sim_146	473	2	0.004228	81	3	0.037037	47	4	0.085106	30	9	0.300000	16	2	0.125000	19	2	0.105263	13	5	0.384615	11	7	0.636364	10	5	0.500000	4	3	0.750000	4	4	1.000000	3	3	1.000000	2	2	1.000000	6	3	0.500000	0	0	NaN	2	2	1.000000	0	0	NaN	2	2	1.000000	1	1	1.000000	139	139	1.000000
sim_147	6160	48	0.007792	283	15	0.053004	121	12	0.099174	61	9	0.147541	34	8	0.235294	26	8	0.307692	24	11	0.458333	12	3	0.250000	14	5	0.357143	11	4	0.363636	2	0	0.000000	6	5	0.833333	2	2	1.000000	2	2	1.000000	3	3	1.000000	3	3	1.000000	1	1	1.000000	3	2	0.666667	1	1	1.000000	57	56	0.982456
sim_150	41846	105	0.002509	265	19	0.071698	89	8	0.089888	35	5	0.142857	23	5	0.217391	16	5	0.312500	11	4	0.363636	6	4	0.666667	6	3	0.500000	0	0	NaN	6	5	0.833333	5	4	0.800000	1	1	1.000000	2	1	0.500000	2	1	0.500000	5	4	0.800000	1	1	1.000000	4	4	1.000000	2	1	0.500000	18	18	1.000000
sim_151	680	8	0.011765	93	4	0.043011	68	9	0.132353	44	7	0.159091	24	5	0.208333	10	1	0.100000	12	4	0.333333	11	4	0.363636	4	3	0.750000	11	5	0.454545	1	1	1.000000	4	2	0.500000	4	3	0.750000	2	2	1.000000	4	4	1.000000	1	1	1.000000	0	0	NaN	3	3	1.000000	2	2	1.000000	130	130	1.000000
sim_152	1998	16	0.008008	206	20	0.097087	127	16	0.125984	56	4	0.071429	45	11	0.244444	21	5	0.238095	22	5	0.227273	13	7	0.538462	8	4	0.500000	3	1	0.333333	3	1	0.333333	4	2	0.500000	2	1	0.500000	5	5	1.000000	1	1	1.000000	3	3	1.000000	5	4	0.800000	3	2	0.666667	2	1	0.500000	89	89	1.000000
sim_155	111	3	0.027027	36	3	0.083333	42	5	0.119048	28	4	0.142857	19	6	0.315789	18	5	0.277778	17	5	0.294118	8	1	0.125000	5	2	0.400000	4	2	0.500000	4	2	0.500000	1	1	1.000000	1	1	1.000000	1	0	0.000000	3	2	0.666667	1	1	1.000000	3	3	1.000000	0	0	NaN	1	1	1.000000	151	151	1.000000
sim_157	87820	171	0.001947	99	6	0.060606	31	5	0.161290	16	2	0.125000	1	0	0.000000	3	1	0.333333	3	2	0.666667	3	1	0.333333	0	0	NaN	2	0	0.000000	0	0	NaN	1	1	1.000000	1	1	1.000000	0	0	NaN	1	1	1.000000	0	0	NaN	2	2	1.000000	0	0	NaN	0	0	NaN	5	5	1.000000
sim_158	249	3	0.012048	76	7	0.092105	42	6	0.142857	64	14	0.218750	35	8	0.228571	18	4	0.222222	18	6	0.333333	18	6	0.333333	7	3	0.428571	6	4	0.666667	8	3	0.375000	4	3	0.750000	8	3	0.375000	4	2	0.500000	1	1	1.000000	3	2	0.666667	1	0	0.000000	0	0	NaN	1	1	1.000000	122	122	1.000000
sim_159	1296	15	0.011574	138	8	0.057971	86	11	0.127907	60	12	0.200000	31	7	0.225806	22	5	0.227273	26	12	0.461538	9	1	0.111111	5	2	0.400000	11	7	0.636364	8	2	0.250000	2	0	0.000000	1	1	1.000000	2	2	1.000000	5	4	0.800000	5	2	0.400000	5	4	0.800000	0	0	NaN	2	2	1.000000	101	101	1.000000
sim_160	137	1	0.007299	38	2	0.052632	35	1	0.028571	36	5	0.138889	37	10	0.270270	17	5	0.294118	18	3	0.166667	17	6	0.352941	8	5	0.625000	6	5	0.833333	2	2	1.000000	1	1	1.000000	1	1	1.000000	3	3	1.000000	1	1	1.000000	2	2	1.000000	1	1	1.000000	1	1	1.000000	2	2	1.000000	141	141	1.000000
sim_161	7596	37	0.004871	248	17	0.068548	97	10	0.103093	54	10	0.185185	48	10	0.208333	27	8	0.296296	24	6	0.250000	13	5	0.384615	8	5	0.625000	14	9	0.642857	6	1	0.166667	5	3	0.600000	8	4	0.500000	6	4	0.666667	1	1	1.000000	5	4	0.800000	4	3	0.750000	1	1	1.000000	3	3	1.000000	57	57	1.000000
sim_162	75173	157	0.002089	181	14	0.077348	35	6	0.171429	17	2	0.117647	14	2	0.142857	8	2	0.250000	2	1	0.500000	0	0	NaN	1	1	1.000000	2	2	1.000000	1	1	1.000000	1	0	0.000000	1	1	1.000000	0	0	NaN	0	0	NaN	1	1	1.000000	2	2	1.000000	1	0	0.000000	1	0	0.000000	6	6	1.000000
sim_163	3519	24	0.006820	192	11	0.057292	87	9	0.103448	50	8	0.160000	37	10	0.270270	21	5	0.238095	15	4	0.266667	10	2	0.200000	6	4	0.666667	4	3	0.750000	7	4	0.571429	7	2	0.285714	5	4	0.800000	8	6	0.750000	1	0	0.000000	3	3	1.000000	1	1	1.000000	3	3	1.000000	0	0	NaN	95	95	1.000000
sim_167	33169	90	0.002713	280	20	0.071429	97	13	0.134021	36	11	0.305556	24	5	0.208333	20	4	0.200000	9	3	0.333333	6	3	0.500000	7	5	0.714286	5	1	0.200000	2	0	0.000000	1	1	1.000000	3	1	0.333333	1	0	0.000000	0	0	NaN	3	3	1.000000	6	5	0.833333	0	0	NaN	6	5	0.833333	28	28	1.000000
sim_168	240	5	0.020833	72	5	0.069444	62	7	0.112903	40	4	0.100000	32	6	0.187500	17	5	0.294118	12	5	0.416667	12	6	0.500000	8	2	0.250000	5	4	0.800000	6	3	0.500000	3	2	0.666667	4	3	0.750000	5	4	0.800000	2	1	0.500000	2	0	0.000000	1	1	1.000000	0	0	NaN	3	3	1.000000	132	132	1.000000
sim_169	11242	45	0.004003	273	23	0.084249	121	11	0.090909	49	4	0.081633	41	7	0.170732	28	7	0.250000	16	7	0.437500	9	5	0.555556	10	5	0.500000	7	5	0.714286	4	4	1.000000	5	3	0.600000	3	2	0.666667	5	3	0.600000	8	7	0.875000	2	2	1.000000	0	0	NaN	1	1	1.000000	2	2	1.000000	55	55	1.000000
sim_170	43258	111	0.002566	274	21	0.076642	82	13	0.158537	47	7	0.148936	15	1	0.066667	10	2	0.200000	11	3	0.272727	5	3	0.600000	5	1	0.200000	7	3	0.428571	5	3	0.600000	6	4	0.666667	2	2	1.000000	5	4	0.800000	0	0	NaN	1	1	1.000000	3	3	1.000000	1	1	1.000000	3	3	1.000000	12	12	1.000000
sim_171	5901	37	0.006270	250	14	0.056000	102	14	0.137255	74	8	0.108108	40	17	0.425000	16	5	0.312500	18	4	0.222222	14	5	0.357143	5	1	0.200000	7	4	0.571429	8	4	0.500000	2	1	0.500000	7	3	0.428571	1	1	1.000000	2	1	0.500000	3	2	0.666667	0	0	NaN	0	0	NaN	4	3	0.750000	74	74	1.000000
sim_173	3929	32	0.008145	236	17	0.072034	104	16	0.153846	47	8	0.170213	31	7	0.225806	20	4	0.200000	25	7	0.280000	12	4	0.333333	10	5	0.500000	7	2	0.285714	5	1	0.200000	4	1	0.250000	4	2	0.500000	3	3	1.000000	1	1	1.000000	2	1	0.500000	3	2	0.666667	1	1	1.000000	3	3	1.000000	81	81	1.000000
sim_174	2036	21	0.010314	160	15	0.093750	91	9	0.098901	31	10	0.322581	29	8	0.275862	17	4	0.235294	7	3	0.428571	13	2	0.153846	10	6	0.600000	5	1	0.200000	6	0	0.000000	2	1	0.500000	6	3	0.500000	2	1	0.500000	4	1	0.250000	1	1	1.000000	7	4	0.571429	2	2	1.000000	1	1	1.000000	105	105	1.000000
sim_175	2212	26	0.011754	228	22	0.096491	130	17	0.130769	69	11	0.159420	36	5	0.138889	21	5	0.238095	14	4	0.285714	11	6	0.545455	10	1	0.100000	6	1	0.166667	9	6	0.666667	5	3	0.600000	3	2	0.666667	2	0	0.000000	6	3	0.500000	4	2	0.500000	2	1	0.500000	4	4	1.000000	7	6	0.857143	74	73	0.986486
sim_176	826	11	0.013317	122	11	0.090164	68	7	0.102941	44	7	0.159091	39	7	0.179487	26	6	0.230769	15	8	0.533333	19	7	0.368421	13	4	0.307692	4	2	0.500000	5	4	0.800000	7	3	0.428571	6	3	0.500000	2	2	1.000000	1	1	1.000000	1	1	1.000000	0	0	NaN	2	2	1.000000	2	0	0.000000	112	112	1.000000
sim_178	21450	67	0.003124	258	22	0.085271	122	16	0.131148	60	7	0.116667	27	5	0.185185	21	7	0.333333	10	3	0.300000	5	3	0.600000	5	2	0.400000	3	0	0.000000	2	1	0.500000	5	3	0.600000	2	1	0.500000	8	4	0.500000	4	4	1.000000	4	3	0.750000	1	1	1.000000	3	3	1.000000	3	3	1.000000	43	43	1.000000
sim_179	56	0	0.000000	11	1	0.090909	26	4	0.153846	22	4	0.181818	19	3	0.157895	16	4	0.250000	17	7	0.411765	6	4	0.666667	11	4	0.363636	6	2	0.333333	5	2	0.400000	3	2	0.666667	1	1	1.000000	0	0	NaN	2	0	0.000000	1	1	1.000000	1	1	1.000000	0	0	NaN	1	1	1.000000	157	157	1.000000
sim_180	239	1	0.004184	103	8	0.077670	54	11	0.203704	40	4	0.100000	44	13	0.295455	24	3	0.125000	15	5	0.333333	12	4	0.333333	16	5	0.312500	6	5	0.833333	6	4	0.666667	5	2	0.400000	9	6	0.666667	4	3	0.750000	4	4	1.000000	0	0	NaN	1	1	1.000000	1	1	1.000000	0	0	NaN	118	118	1.000000
sim_181	175	1	0.005714	65	7	0.107692	68	11	0.161765	47	8	0.170213	35	5	0.142857	28	7	0.250000	12	5	0.416667	9	4	0.444444	8	2	0.250000	9	5	0.555556	7	4	0.571429	4	2	0.500000	6	3	0.500000	1	1	1.000000	3	3	1.000000	1	1	1.000000	1	1	1.000000	1	0	0.000000	1	1	1.000000	127	127	1.000000
sim_182	14314	60	0.004192	292	19	0.065068	87	7	0.080460	61	11	0.180328	25	5	0.200000	14	3	0.214286	18	6	0.333333	11	2	0.181818	5	2	0.400000	9	4	0.444444	6	3	0.500000	5	3	0.600000	6	3	0.500000	4	2	0.500000	3	2	0.666667	1	1	1.000000	3	3	1.000000	5	5	1.000000	4	3	0.750000	54	54	1.000000
sim_186	211	2	0.009479	52	3	0.057692	46	3	0.065217	39	13	0.333333	26	3	0.115385	24	7	0.291667	19	5	0.263158	11	4	0.363636	12	5	0.416667	7	3	0.428571	5	4	0.800000	1	0	0.000000	2	2	1.000000	0	0	NaN	2	2	1.000000	4	2	0.500000	2	2	1.000000	0	0	NaN	1	1	1.000000	137	137	1.000000
sim_187	40259	106	0.002633	268	18	0.067164	75	11	0.146667	38	6	0.157895	15	5	0.333333	12	1	0.083333	7	2	0.285714	9	2	0.222222	4	3	0.750000	7	3	0.428571	3	2	0.666667	3	2	0.666667	0	0	NaN	7	3	0.428571	2	1	0.500000	2	2	1.000000	3	2	0.666667	3	3	1.000000	4	4	1.000000	22	22	1.000000
sim_188	75894	159	0.002095	143	13	0.090909	34	2	0.058824	22	3	0.136364	13	2	0.153846	10	2	0.200000	2	1	0.500000	5	3	0.600000	3	0	0.000000	1	0	0.000000	4	0	0.000000	1	0	0.000000	1	0	0.000000	0	0	NaN	1	1	1.000000	1	0	0.000000	0	0	NaN	0	0	NaN	3	2	0.666667	10	10	1.000000
sim_190	2882	23	0.007981	192	13	0.067708	82	12	0.146341	34	5	0.147059	30	5	0.166667	21	4	0.190476	17	4	0.235294	14	6	0.428571	6	4	0.666667	3	0	0.000000	4	3	0.750000	2	2	1.000000	3	3	1.000000	4	2	0.500000	3	1	0.333333	3	2	0.666667	3	3	1.000000	4	4	1.000000	1	1	1.000000	101	101	1.000000
sim_192	15198	53	0.003487	272	24	0.088235	97	5	0.051546	59	16	0.271186	28	5	0.178571	25	7	0.280000	13	5	0.384615	11	4	0.363636	12	8	0.666667	10	5	0.500000	4	2	0.500000	9	5	0.555556	5	2	0.400000	4	4	1.000000	3	2	0.666667	4	3	0.750000	3	1	0.333333	5	4	0.800000	2	1	0.500000	42	42	1.000000
sim_194	2851	21	0.007366	191	12	0.062827	108	10	0.092593	56	11	0.196429	32	9	0.281250	21	6	0.285714	26	8	0.307692	13	7	0.538462	16	9	0.562500	8	2	0.250000	6	3	0.500000	5	3	0.600000	4	3	0.750000	6	4	0.666667	1	0	0.000000	2	2	1.000000	2	2	1.000000	0	0	NaN	5	5	1.000000	81	81	1.000000
sim_195	955	6	0.006283	139	13	0.093525	83	11	0.132530	46	7	0.152174	25	5	0.200000	26	6	0.230769	23	9	0.391304	17	9	0.529412	7	2	0.285714	8	3	0.375000	2	1	0.500000	5	2	0.400000	2	2	1.000000	3	2	0.666667	1	1	1.000000	0	0	NaN	1	1	1.000000	2	2	1.000000	2	2	1.000000	114	114	1.000000
sim_196	717	10	0.013947	110	6	0.054545	64	7	0.109375	43	6	0.139535	28	3	0.107143	27	12	0.444444	14	4	0.285714	12	4	0.333333	9	5	0.555556	4	3	0.750000	6	4	0.666667	1	0	0.000000	2	0	0.000000	1	1	1.000000	2	2	1.000000	0	0	NaN	3	2	0.666667	1	1	1.000000	1	1	1.000000	127	127	1.000000
sim_198	1348	9	0.006677	159	15	0.094340	109	11	0.100917	54	8	0.148148	40	10	0.250000	35	12	0.342857	22	8	0.363636	15	4	0.266667	7	2	0.285714	9	3	0.333333	6	3	0.500000	5	4	0.800000	0	0	NaN	3	3	1.000000	2	2	1.000000	2	1	0.500000	2	2	1.000000	4	4	1.000000	3	3	1.000000	94	94	1.000000
sim_199	42537	109	0.002562	244	19	0.077869	72	8	0.111111	55	8	0.145455	13	4	0.307692	21	2	0.095238	15	5	0.333333	12	4	0.333333	2	2	1.000000	6	1	0.166667	2	1	0.500000	1	1	1.000000	3	2	0.666667	4	3	0.750000	1	1	1.000000	1	1	1.000000	5	4	0.800000	3	2	0.666667	2	2	1.000000	19	19	1.000000
