replicate	mu	n0	g	kappa	pi_A	pi_C	pi_G	pi_T	rootHeight
sim_170	0.4536376604850214	0.6776034236804565	0.7417974322396577	0.6005706134094151	0.7289586305278174	0.572039942938659	0.3880171184022825	0.4593437945791726	0.4950071326676177
sim_171	0.9643366619115549	0.6619115549215406	0.9543509272467903	0.11554921540656206	0.5092724679029957	0.5392296718972895	0.20684736091298145	0.7845934379457917	0.08416547788873038
sim_172	0.29529243937232524	0.3238231098430813	0.15121255349500715	0.4136947218259629	0.8502139800285307	0.23680456490727533	0.8031383737517832	0.12696148359486448	0.9557774607703281
sim_173	0.2225392296718973	0.81169757489301	0.8573466476462197	0.3566333808844508	0.5092724679029957	0.776034236804565	0.8716119828815977	0.029957203994293864	0.8673323823109843
sim_174	0.15121255349500715	0.8388017118402282	0.797432239657632	0.18544935805991442	0.7532097004279601	0.34807417974322397	0.38088445078459343	0.6062767475035663	0.4136947218259629
sim_175	0.15691868758915833	0.7689015691868759	0.5449358059914408	0.8873038516405135	0.5135520684736091	0.11840228245363767	0.978601997146933	0.19828815977175462	0.7446504992867332
sim_176	0.985734664764622	0.20827389443651925	0.2796005706134094	0.39657631954350925	0.0456490727532097	0.9942938659058488	0.5634807417974322	0.11982881597717546	0.10128388017118402
sim_177	0.40228245363766046	0.07132667617689016	0.1797432239657632	0.16405135520684735	0.21255349500713266	0.8673323823109843	0.30099857346647646	0.3281027104136947	0.68188302425107
sim_178	0.6918687589158345	0.5121255349500713	0.3067047075606277	0.6647646219686163	0.2624821683309558	0.9914407988587732	0.5278174037089871	0.06704707560627675	0.8174037089871612
sim_179	0.052781740370898715	0.884450784593438	0.8502139800285307	0.06704707560627675	0.4165477888730385	0.08273894436519258	0.8273894436519258	0.8901569186875892	0.8487874465049928
sim_180	0.8716119828815977	0.9971469329529244	0.9657631954350927	0.2268188302425107	0.42510699001426533	0.3637660485021398	0.7902995720399429	0.4964336661911555	0.550641940085592
sim_181	0.43937232524964337	0.6761768901569187	0.09557774607703282	0.8445078459343794	0.47788873038516405	0.7646219686162625	0.5834522111269614	0.20114122681883023	0.8958630527817404
sim_182	0.06562054208273894	0.7931526390870185	0.5320970042796006	0.011412268188302425	0.9186875891583453	0.034236804564907276	0.42510699001426533	0.7646219686162625	0.5920114122681883
sim_183	0.39372325249643364	0.8088445078459344	0.4037089871611983	0.6633380884450785	0.5406562054208274	0.4579172610556348	0.4764621968616263	0.5420827389443652	0.9629101283880172
sim_184	0.9828815977175464	0.0014265335235378032	0.20256776034236804	0.7788873038516405	0.920114122681883	0.29101283880171186	0.26105563480741795	0.7203994293865906	0.30099857346647646
sim_185	0.3195435092724679	0.2781740370898716	0.3509272467902996	0.16405135520684735	0.7646219686162625	0.5877318116975749	0.35805991440798857	0.4579172610556348	0.4165477888730385
sim_186	0.47218259629101283	0.8858773181169758	0.4978601997146933	0.8630527817403709	0.8487874465049928	0.5007132667617689	0.8302425106990015	0.14550641940085593	0.5905848787446505
sim_187	0.8587731811697575	0.25677603423680456	0.5192582025677603	0.7860199714693296	0.6804564907275321	0.2867332382310984	0.19115549215406563	0.9443651925820257	0.1797432239657632
sim_188	0.23395149786019973	0.5178316690442225	0.3666191155492154	0.3509272467902996	0.4693295292439372	0.4507845934379458	0.9144079885877318	0.007132667617689016	0.6647646219686163
sim_189	0.1326676176890157	0.18830242510699002	0.21398002853067047	0.4322396576319544	0.6718972895863052	0.4522111269614836	0.034236804564907276	0.9258202567760342	0.9700427960057061
sim_190	0.44935805991440797	0.5221112696148359	0.43081312410841655	0.3537803138373752	0.3252496433666191	0.04992867332382311	0.7346647646219686	0.8887303851640513	0.48359486447931527
sim_191	0.06704707560627675	0.7318116975748931	0.68188302425107	0.012838801711840228	0.6105563480741797	0.6390870185449358	0.42653352353780316	0.3223965763195435	0.9186875891583453
sim_192	0.5007132667617689	0.6833095577746077	0.05848787446504993	0.9172610556348074	0.5777460770328102	0.637660485021398	0.14693295292439373	0.6690442225392297	0.9914407988587732
sim_193	0.025677603423680456	0.24251069900142652	0.06847360912981455	0.724679029957204	0.9828815977175464	0.6633380884450785	0.340941512125535	0.3181169757489301	0.8801711840228246
sim_194	0.6947218259629101	0.8944365192582026	0.7089871611982882	0.7703281027104137	0.3466476462196862	0.8559201141226819	0.32952924393723254	0.25392296718972895	0.5763195435092725
sim_195	0.7118402282453637	0.09415121255349501	0.1355206847360913	0.18972895863052783	0.5563480741797432	0.4978601997146933	0.6005706134094151	0.43937232524964337	0.21112696148359486
sim_196	0.06134094151212553	0.3594864479315264	0.07417974322396577	0.8017118402282454	0.7689015691868759	0.19686162624821682	0.6947218259629101	0.609129814550642	0.9087018544935807
sim_197	0.9914407988587732	0.5834522111269614	0.3067047075606277	0.6947218259629101	0.18972895863052783	0.46790299572039945	0.7888730385164051	0.7746077032810271	0.5948644793152639
sim_198	0.48502139800285304	0.15691868758915833	0.07988587731811697	0.514978601997147	0.557774607703281	0.9300998573466477	0.9258202567760342	0.02710413694721826	0.15834522111269614
sim_199	0.24393723252496433	0.8316690442225392	0.9757489300998573	0.854493580599144	0.034236804564907276	0.8716119828815977	0.6718972895863052	0.5820256776034237	0.08559201141226819
