replicate	totals_0_5	true_hits_0_5	frac_0_5	totals_5_10	true_hits_5_10	frac_5_10	totals_10_15	true_hits_10_15	frac_10_15	totals_15_20	true_hits_15_20	frac_15_20	totals_20_25	true_hits_20_25	frac_20_25	totals_25_30	true_hits_25_30	frac_25_30	totals_30_35	true_hits_30_35	frac_30_35	totals_35_40	true_hits_35_40	frac_35_40	totals_40_45	true_hits_40_45	frac_40_45	totals_45_50	true_hits_45_50	frac_45_50	totals_50_55	true_hits_50_55	frac_50_55	totals_55_60	true_hits_55_60	frac_55_60	totals_60_65	true_hits_60_65	frac_60_65	totals_65_70	true_hits_65_70	frac_65_70	totals_70_75	true_hits_70_75	frac_70_75	totals_75_80	true_hits_75_80	frac_75_80	totals_80_85	true_hits_80_85	frac_80_85	totals_85_90	true_hits_85_90	frac_85_90	totals_90_95	true_hits_90_95	frac_90_95	totals_95_100	true_hits_95_100	frac_95_100
sim_074	15716	71	0.004518	265	18	0.067925	88	8	0.090909	62	9	0.145161	31	9	0.290323	18	4	0.222222	21	5	0.238095	8	3	0.375000	5	2	0.400000	6	2	0.333333	1	0	0.000000	4	4	1.000000	5	3	0.600000	5	3	0.600000	3	3	1.000000	1	0	0.000000	5	5	1.000000	2	2	1.000000	4	3	0.750000	44	44	1.000000
sim_075	4546	23	0.005059	199	13	0.065327	82	8	0.097561	71	13	0.183099	42	11	0.261905	31	9	0.290323	18	8	0.444444	8	2	0.250000	13	5	0.384615	7	5	0.714286	8	2	0.250000	6	5	0.833333	0	0	NaN	0	0	NaN	1	1	1.000000	1	0	0.000000	3	3	1.000000	0	0	NaN	2	2	1.000000	88	88	1.000000
sim_076	58199	139	0.002388	253	15	0.059289	65	9	0.138462	23	4	0.173913	18	6	0.333333	6	2	0.333333	6	1	0.166667	5	1	0.200000	3	0	0.000000	2	0	0.000000	5	4	0.800000	2	0	0.000000	2	0	0.000000	1	0	0.000000	2	2	1.000000	0	0	NaN	0	0	NaN	3	2	0.666667	1	1	1.000000	12	12	1.000000
sim_077	134	1	0.007463	55	6	0.109091	40	5	0.125000	46	8	0.173913	16	2	0.125000	20	6	0.300000	22	8	0.363636	11	4	0.363636	4	2	0.500000	3	0	0.000000	4	2	0.500000	2	2	1.000000	8	3	0.375000	1	1	1.000000	1	1	1.000000	1	1	1.000000	1	1	1.000000	1	1	1.000000	0	0	NaN	144	144	1.000000
sim_079	41	0	0.000000	17	2	0.117647	26	5	0.192308	23	5	0.217391	20	5	0.250000	24	3	0.125000	13	7	0.538462	11	2	0.181818	9	3	0.333333	2	1	0.500000	4	3	0.750000	2	0	0.000000	2	1	0.500000	0	0	NaN	0	0	NaN	1	1	1.000000	0	0	NaN	0	0	NaN	0	0	NaN	160	160	1.000000
sim_080	487	2	0.004107	107	7	0.065421	63	9	0.142857	39	5	0.128205	30	7	0.233333	28	10	0.357143	18	5	0.277778	11	6	0.545455	7	4	0.571429	5	2	0.400000	9	5	0.555556	4	1	0.250000	4	2	0.500000	2	2	1.000000	2	2	1.000000	2	2	1.000000	0	0	NaN	1	1	1.000000	2	2	1.000000	124	124	1.000000
sim_081	6350	39	0.006142	285	18	0.063158	99	12	0.121212	46	9	0.195652	31	4	0.129032	17	5	0.294118	16	9	0.562500	12	5	0.416667	9	3	0.333333	7	2	0.285714	5	2	0.400000	5	4	0.800000	3	2	0.666667	1	1	1.000000	0	0	NaN	2	2	1.000000	5	3	0.600000	2	2	1.000000	2	2	1.000000	74	74	1.000000
sim_082	193	3	0.015544	50	1	0.020000	36	3	0.083333	32	6	0.187500	26	4	0.153846	20	6	0.300000	13	4	0.307692	12	6	0.500000	7	5	0.714286	7	4	0.571429	8	5	0.625000	7	5	0.714286	2	2	1.000000	2	1	0.500000	1	1	1.000000	1	0	0.000000	2	1	0.500000	1	1	1.000000	0	0	NaN	141	140	0.992908
sim_083	22	0	0.000000	3	0	0.000000	12	2	0.166667	14	1	0.071429	16	6	0.375000	17	3	0.176471	15	6	0.400000	10	4	0.400000	8	3	0.375000	6	1	0.166667	2	1	0.500000	1	1	1.000000	0	0	NaN	2	2	1.000000	0	0	NaN	1	1	1.000000	1	1	1.000000	0	0	NaN	0	0	NaN	166	166	1.000000
sim_084	665	4	0.006015	97	9	0.092784	67	6	0.089552	38	7	0.184211	24	9	0.375000	21	9	0.428571	21	5	0.238095	15	4	0.266667	13	8	0.615385	6	2	0.333333	3	1	0.333333	4	3	0.750000	5	1	0.200000	4	3	0.750000	2	1	0.500000	2	2	1.000000	3	3	1.000000	2	1	0.500000	2	2	1.000000	118	118	1.000000
sim_085	77923	164	0.002105	140	10	0.071429	30	3	0.100000	14	0	0.000000	6	2	0.333333	9	2	0.222222	1	0	0.000000	3	1	0.333333	1	0	0.000000	2	0	0.000000	0	0	NaN	1	0	0.000000	2	2	1.000000	3	1	0.333333	2	2	1.000000	0	0	NaN	0	0	NaN	1	1	1.000000	4	4	1.000000	6	6	1.000000
sim_086	6692	59	0.008816	295	14	0.047458	137	14	0.102190	58	9	0.155172	35	9	0.257143	19	7	0.368421	14	5	0.357143	15	6	0.400000	6	2	0.333333	6	1	0.166667	7	4	0.571429	3	0	0.000000	5	2	0.400000	4	2	0.500000	4	2	0.500000	0	0	NaN	3	2	0.666667	1	1	1.000000	3	2	0.666667	57	57	1.000000
sim_087	140	0	0.000000	47	2	0.042553	35	10	0.285714	27	3	0.111111	16	1	0.062500	24	8	0.333333	14	1	0.071429	11	7	0.636364	7	4	0.571429	3	1	0.333333	0	0	NaN	1	1	1.000000	4	3	0.750000	2	2	1.000000	0	0	NaN	0	0	NaN	1	0	0.000000	0	0	NaN	1	1	1.000000	154	154	1.000000
sim_088	27	0	0.000000	9	1	0.111111	14	1	0.071429	12	2	0.166667	16	5	0.312500	15	7	0.466667	10	4	0.400000	8	2	0.250000	4	1	0.250000	5	1	0.200000	4	1	0.250000	1	1	1.000000	1	1	1.000000	1	0	0.000000	0	0	NaN	1	1	1.000000	2	1	0.500000	1	1	1.000000	0	0	NaN	168	168	1.000000
sim_089	12108	49	0.004047	287	19	0.066202	97	14	0.144330	53	10	0.188679	34	8	0.235294	25	6	0.240000	19	6	0.315789	8	4	0.500000	7	3	0.428571	4	1	0.250000	6	2	0.333333	4	2	0.500000	2	1	0.500000	4	3	0.750000	2	2	1.000000	4	3	0.750000	2	2	1.000000	5	5	1.000000	1	1	1.000000	57	57	1.000000
sim_090	68223	151	0.002213	254	16	0.062992	72	9	0.125000	18	3	0.166667	13	1	0.076923	10	2	0.200000	5	0	0.000000	3	2	0.666667	1	1	1.000000	4	2	0.500000	2	2	1.000000	1	1	1.000000	1	1	1.000000	0	0	NaN	1	1	1.000000	1	1	1.000000	0	0	NaN	0	0	NaN	0	0	NaN	5	5	1.000000
sim_091	127	2	0.015748	36	4	0.111111	30	3	0.100000	36	8	0.222222	16	3	0.187500	16	4	0.250000	31	13	0.419355	12	1	0.083333	4	1	0.250000	7	5	0.714286	4	3	0.750000	5	1	0.200000	1	0	0.000000	1	1	1.000000	2	0	0.000000	1	1	1.000000	1	1	1.000000	0	0	NaN	1	1	1.000000	146	146	1.000000
sim_092	7756	20	0.002579	167	14	0.083832	63	11	0.174603	49	11	0.224490	31	5	0.161290	22	8	0.363636	12	5	0.416667	9	2	0.222222	16	7	0.437500	8	2	0.250000	4	1	0.250000	2	1	0.500000	3	3	1.000000	1	0	0.000000	3	3	1.000000	3	3	1.000000	1	1	1.000000	2	2	1.000000	5	5	1.000000	94	94	1.000000
sim_093	27381	86	0.003141	296	19	0.064189	123	10	0.081301	46	12	0.260870	31	7	0.225806	17	5	0.294118	23	9	0.391304	15	3	0.200000	6	3	0.500000	4	2	0.500000	1	0	0.000000	6	4	0.666667	5	2	0.400000	1	1	1.000000	3	3	1.000000	1	1	1.000000	4	3	0.750000	3	3	1.000000	3	3	1.000000	22	22	1.000000
sim_094	10741	42	0.003910	221	15	0.067873	95	8	0.084211	57	14	0.245614	24	7	0.291667	24	7	0.291667	20	6	0.300000	12	3	0.250000	3	2	0.666667	6	1	0.166667	4	3	0.750000	4	2	0.500000	1	1	1.000000	7	4	0.571429	0	0	NaN	0	0	NaN	4	4	1.000000	4	4	1.000000	0	0	NaN	75	75	1.000000
sim_095	642	10	0.015576	73	7	0.095890	38	3	0.078947	33	8	0.242424	29	2	0.068966	10	3	0.300000	16	6	0.375000	7	4	0.571429	11	1	0.090909	10	6	0.600000	5	3	0.600000	2	2	1.000000	2	1	0.500000	3	1	0.333333	2	1	0.500000	0	0	NaN	1	1	1.000000	1	1	1.000000	1	1	1.000000	138	137	0.992754
sim_096	68505	151	0.002204	198	18	0.090909	47	7	0.148936	19	1	0.052632	10	4	0.400000	5	0	0.000000	3	1	0.333333	1	0	0.000000	5	1	0.200000	2	1	0.500000	1	1	1.000000	3	1	0.333333	1	1	1.000000	2	1	0.500000	2	1	0.500000	0	0	NaN	2	2	1.000000	4	2	0.500000	3	2	0.666667	3	3	1.000000
sim_097	5430	30	0.005525	235	19	0.080851	148	18	0.121622	69	11	0.159420	36	9	0.250000	26	4	0.153846	11	1	0.090909	8	3	0.375000	11	7	0.636364	3	0	0.000000	12	6	0.500000	3	3	1.000000	3	3	1.000000	6	5	0.833333	3	3	1.000000	1	1	1.000000	2	1	0.500000	6	6	1.000000	4	4	1.000000	64	64	1.000000
sim_098	60	0	0.000000	42	5	0.119048	44	1	0.022727	27	5	0.185185	26	7	0.269231	18	5	0.277778	11	1	0.090909	4	2	0.500000	9	5	0.555556	4	1	0.250000	4	3	0.750000	2	2	1.000000	2	2	1.000000	1	1	1.000000	0	0	NaN	2	2	1.000000	1	1	1.000000	0	0	NaN	0	0	NaN	155	155	1.000000
sim_099	1369	13	0.009496	156	11	0.070513	97	12	0.123711	71	17	0.239437	28	7	0.250000	35	11	0.314286	10	3	0.300000	19	5	0.263158	13	6	0.461538	2	1	0.500000	8	3	0.375000	5	3	0.600000	8	4	0.500000	1	1	1.000000	3	1	0.333333	2	1	0.500000	3	3	1.000000	2	2	1.000000	2	2	1.000000	92	92	1.000000
sim_100	55	0	0.000000	39	6	0.153846	34	5	0.147059	32	2	0.062500	27	7	0.259259	27	13	0.481481	13	2	0.153846	11	3	0.272727	7	3	0.428571	8	1	0.125000	6	4	0.666667	2	0	0.000000	1	1	1.000000	2	1	0.500000	0	0	NaN	1	1	1.000000	2	2	1.000000	1	1	1.000000	0	0	NaN	146	146	1.000000
sim_101	7655	38	0.004964	255	20	0.078431	118	17	0.144068	70	12	0.171429	31	6	0.193548	25	7	0.280000	12	3	0.250000	13	1	0.076923	11	4	0.363636	6	3	0.500000	6	5	0.833333	6	3	0.500000	2	1	0.500000	3	1	0.333333	2	2	1.000000	4	3	0.750000	2	1	0.500000	5	4	0.800000	3	3	1.000000	64	64	1.000000
sim_102	21621	71	0.003284	274	20	0.072993	128	12	0.093750	51	9	0.176471	24	5	0.208333	17	3	0.176471	11	5	0.454545	13	5	0.384615	15	7	0.466667	6	3	0.500000	0	0	NaN	3	2	0.666667	1	0	0.000000	1	1	1.000000	4	3	0.750000	5	5	1.000000	2	1	0.500000	3	2	0.666667	2	2	1.000000	42	42	1.000000
sim_103	3135	19	0.006061	153	13	0.084967	63	7	0.111111	48	9	0.187500	29	1	0.034483	20	5	0.250000	20	8	0.400000	8	4	0.500000	13	2	0.153846	6	1	0.166667	6	5	0.833333	8	6	0.750000	1	1	1.000000	2	1	0.500000	2	2	1.000000	1	1	1.000000	1	1	1.000000	0	0	NaN	3	3	1.000000	109	109	1.000000
sim_104	86921	172	0.001979	126	7	0.055556	16	1	0.062500	4	1	0.250000	4	1	0.250000	3	0	0.000000	4	1	0.250000	1	1	1.000000	1	1	1.000000	1	1	1.000000	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	2	2	1.000000	3	3	1.000000	2	2	1.000000	0	0	NaN	5	5	1.000000
sim_105	308	2	0.006494	111	10	0.090090	67	9	0.134328	43	6	0.139535	27	6	0.222222	16	7	0.437500	26	9	0.346154	12	7	0.583333	9	3	0.333333	7	0	0.000000	6	3	0.500000	4	2	0.500000	6	4	0.666667	3	3	1.000000	1	1	1.000000	5	4	0.800000	0	0	NaN	1	1	1.000000	2	2	1.000000	119	119	1.000000
sim_106	19468	64	0.003287	278	22	0.079137	92	7	0.076087	50	9	0.180000	34	6	0.176471	14	5	0.357143	5	1	0.200000	4	1	0.250000	5	2	0.400000	8	6	0.750000	3	2	0.666667	5	2	0.400000	1	1	1.000000	4	3	0.750000	3	2	0.666667	4	2	0.500000	5	4	0.800000	3	3	1.000000	2	2	1.000000	54	54	1.000000
sim_107	575	3	0.005217	122	11	0.090164	83	11	0.132530	45	13	0.288889	25	5	0.200000	14	3	0.214286	16	7	0.437500	12	3	0.250000	9	3	0.333333	1	1	1.000000	5	3	0.600000	2	2	1.000000	3	1	0.333333	3	1	0.333333	3	2	0.666667	1	1	1.000000	1	1	1.000000	2	2	1.000000	2	2	1.000000	123	123	1.000000
sim_108	8989	49	0.005451	292	16	0.054795	103	12	0.116505	45	6	0.133333	30	8	0.266667	23	8	0.347826	11	5	0.454545	8	2	0.250000	7	4	0.571429	3	1	0.333333	4	4	1.000000	5	2	0.400000	4	2	0.500000	2	2	1.000000	1	1	1.000000	1	1	1.000000	5	4	0.800000	1	1	1.000000	2	2	1.000000	68	68	1.000000
sim_109	396	2	0.005051	102	9	0.088235	72	6	0.083333	54	11	0.203704	27	5	0.185185	30	5	0.166667	16	6	0.375000	14	6	0.428571	9	7	0.777778	7	5	0.714286	7	3	0.428571	6	3	0.500000	1	1	1.000000	3	3	1.000000	2	2	1.000000	2	2	1.000000	1	1	1.000000	0	0	NaN	1	1	1.000000	120	120	1.000000
sim_110	50354	122	0.002423	278	14	0.050360	71	15	0.211268	40	4	0.100000	10	2	0.200000	6	0	0.000000	6	1	0.166667	5	2	0.400000	5	2	0.400000	1	1	1.000000	2	2	1.000000	3	3	1.000000	4	1	0.250000	1	0	0.000000	2	2	1.000000	3	3	1.000000	3	3	1.000000	2	2	1.000000	0	0	NaN	19	19	1.000000
sim_111	78	0	0.000000	41	4	0.097561	23	1	0.043478	24	5	0.208333	17	2	0.117647	16	3	0.187500	10	5	0.500000	14	7	0.500000	4	3	0.750000	3	1	0.333333	4	3	0.750000	5	2	0.400000	3	2	0.666667	4	2	0.500000	0	0	NaN	0	0	NaN	2	2	1.000000	1	1	1.000000	1	1	1.000000	154	154	1.000000
sim_112	839	10	0.011919	164	17	0.103659	95	14	0.147368	45	9	0.200000	31	5	0.161290	29	4	0.137931	22	8	0.363636	12	6	0.500000	8	4	0.500000	13	5	0.384615	4	2	0.500000	2	2	1.000000	7	5	0.714286	3	2	0.666667	2	1	0.500000	3	0	0.000000	5	3	0.600000	2	1	0.500000	1	1	1.000000	99	99	1.000000
sim_113	59	0	0.000000	20	0	0.000000	21	4	0.190476	28	4	0.142857	19	3	0.157895	14	4	0.285714	14	4	0.285714	12	3	0.250000	6	4	0.666667	2	1	0.500000	5	4	0.800000	2	1	0.500000	3	2	0.666667	2	2	1.000000	1	1	1.000000	0	0	NaN	4	4	1.000000	0	0	NaN	0	0	NaN	157	157	1.000000
sim_114	15094	53	0.003511	236	12	0.050847	112	11	0.098214	57	13	0.228070	20	3	0.150000	22	6	0.272727	17	6	0.352941	5	3	0.600000	6	2	0.333333	11	7	0.636364	10	7	0.700000	4	2	0.500000	4	3	0.750000	3	0	0.000000	4	3	0.750000	2	2	1.000000	1	1	1.000000	4	4	1.000000	2	2	1.000000	58	58	1.000000
sim_115	58415	130	0.002225	280	15	0.053571	68	12	0.176471	25	5	0.200000	13	4	0.307692	12	4	0.333333	4	1	0.250000	4	1	0.250000	5	3	0.600000	2	1	0.500000	1	0	0.000000	2	1	0.500000	3	3	1.000000	4	3	0.750000	2	1	0.500000	1	1	1.000000	3	3	1.000000	1	1	1.000000	1	1	1.000000	8	8	1.000000
sim_116	48931	115	0.002350	221	13	0.058824	65	13	0.200000	44	5	0.113636	18	3	0.166667	11	0	0.000000	7	5	0.714286	3	0	0.000000	3	3	1.000000	2	1	0.500000	2	2	1.000000	0	0	NaN	4	4	1.000000	0	0	NaN	5	2	0.400000	4	4	1.000000	4	4	1.000000	1	1	1.000000	1	1	1.000000	22	22	1.000000
sim_117	170	4	0.023529	85	7	0.082353	37	6	0.162162	29	3	0.103448	26	4	0.153846	20	4	0.200000	21	8	0.380952	13	6	0.461538	13	4	0.307692	3	2	0.666667	1	0	0.000000	2	1	0.500000	3	3	1.000000	3	3	1.000000	3	2	0.666667	1	1	1.000000	1	0	0.000000	1	1	1.000000	0	0	NaN	139	139	1.000000
sim_118	35	0	0.000000	23	1	0.043478	24	3	0.125000	25	4	0.160000	23	2	0.086957	17	5	0.294118	13	3	0.230769	9	3	0.333333	5	5	1.000000	5	3	0.600000	5	4	0.800000	1	1	1.000000	0	0	NaN	1	1	1.000000	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	163	163	1.000000
sim_119	25	1	0.040000	14	2	0.142857	19	4	0.210526	25	1	0.040000	20	7	0.350000	22	9	0.409091	20	5	0.250000	15	4	0.266667	6	0	0.000000	6	3	0.500000	3	2	0.666667	0	0	NaN	1	1	1.000000	0	0	NaN	0	0	NaN	0	0	NaN	1	0	0.000000	1	1	1.000000	0	0	NaN	158	158	1.000000
sim_120	700	4	0.005714	101	6	0.059406	64	11	0.171875	32	3	0.093750	26	2	0.076923	27	6	0.222222	9	5	0.555556	16	9	0.562500	12	7	0.583333	14	9	0.642857	4	2	0.500000	4	3	0.750000	2	0	0.000000	4	3	0.750000	1	0	0.000000	5	5	1.000000	2	2	1.000000	0	0	NaN	2	2	1.000000	120	119	0.991667
sim_121	128	3	0.023438	34	0	0.000000	35	4	0.114286	30	3	0.100000	25	5	0.200000	26	6	0.230769	22	7	0.318182	19	10	0.526316	11	5	0.454545	7	1	0.142857	6	6	1.000000	1	1	1.000000	4	3	0.750000	4	4	1.000000	1	1	1.000000	2	1	0.500000	0	0	NaN	0	0	NaN	0	0	NaN	138	138	1.000000
sim_122	79	1	0.012658	29	2	0.068966	35	6	0.171429	17	3	0.176471	17	3	0.176471	17	5	0.294118	12	5	0.416667	11	3	0.272727	2	1	0.500000	9	3	0.333333	6	5	0.833333	3	1	0.333333	2	1	0.500000	2	1	0.500000	2	1	0.500000	0	0	NaN	2	2	1.000000	0	0	NaN	2	1	0.500000	154	154	1.000000
sim_123	41	1	0.024390	17	2	0.117647	23	3	0.130435	9	3	0.333333	10	3	0.300000	15	3	0.200000	10	3	0.300000	7	2	0.285714	8	4	0.500000	4	2	0.500000	4	1	0.250000	1	1	1.000000	0	0	NaN	2	0	0.000000	1	1	1.000000	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	170	169	0.994118
sim_124	204	3	0.014706	73	5	0.068493	59	8	0.135593	30	4	0.133333	32	9	0.281250	19	5	0.263158	11	3	0.272727	13	5	0.384615	4	1	0.250000	9	7	0.777778	9	2	0.222222	6	2	0.333333	4	4	1.000000	3	2	0.666667	2	1	0.500000	1	1	1.000000	3	2	0.666667	1	1	1.000000	2	2	1.000000	131	131	1.000000
sim_126	2566	23	0.008963	199	12	0.060302	103	14	0.135922	62	14	0.225806	30	6	0.200000	25	7	0.280000	21	6	0.285714	13	4	0.307692	5	2	0.400000	3	1	0.333333	5	2	0.400000	3	1	0.333333	7	4	0.571429	3	3	1.000000	4	2	0.500000	4	3	0.750000	5	4	0.800000	0	0	NaN	4	4	1.000000	86	86	1.000000
sim_127	9607	48	0.004996	185	12	0.064865	82	11	0.134146	53	6	0.113208	38	6	0.157895	25	4	0.160000	13	4	0.307692	16	3	0.187500	7	3	0.428571	9	5	0.555556	7	5	0.714286	3	2	0.666667	0	0	NaN	1	0	0.000000	4	4	1.000000	4	0	0.000000	1	1	1.000000	1	1	1.000000	4	4	1.000000	79	79	1.000000
sim_128	41	0	0.000000	38	2	0.052632	34	4	0.117647	38	8	0.210526	22	5	0.227273	13	3	0.230769	14	2	0.142857	12	6	0.500000	5	2	0.400000	4	2	0.500000	5	3	0.600000	1	1	1.000000	3	2	0.666667	4	4	1.000000	1	1	1.000000	1	0	0.000000	1	1	1.000000	0	0	NaN	1	1	1.000000	151	151	1.000000
sim_129	26823	86	0.003206	291	19	0.065292	107	15	0.140187	46	7	0.152174	27	6	0.222222	11	6	0.545455	10	3	0.300000	7	1	0.142857	7	2	0.285714	3	2	0.666667	5	2	0.400000	4	2	0.500000	3	1	0.333333	1	1	1.000000	1	1	1.000000	6	4	0.666667	2	1	0.500000	2	2	1.000000	2	2	1.000000	36	35	0.972222
sim_130	1234	11	0.008914	94	4	0.042553	58	4	0.068966	36	7	0.194444	20	9	0.450000	14	2	0.142857	25	7	0.280000	19	6	0.315789	4	1	0.250000	6	2	0.333333	4	2	0.500000	6	6	1.000000	3	2	0.666667	2	1	0.500000	4	4	1.000000	0	0	NaN	3	3	1.000000	1	1	1.000000	4	3	0.750000	123	123	1.000000
sim_131	39	2	0.051282	20	2	0.100000	31	6	0.193548	25	7	0.280000	18	4	0.222222	21	7	0.333333	8	1	0.125000	15	4	0.266667	8	1	0.125000	3	2	0.666667	6	2	0.333333	1	1	1.000000	1	1	1.000000	0	0	NaN	0	0	NaN	2	1	0.500000	1	0	0.000000	0	0	NaN	0	0	NaN	158	157	0.993671
sim_132	144	2	0.013889	49	3	0.061224	42	5	0.119048	32	6	0.187500	23	6	0.260870	22	6	0.272727	18	6	0.333333	13	3	0.230769	7	4	0.571429	10	6	0.600000	2	1	0.500000	4	2	0.500000	2	1	0.500000	0	0	NaN	0	0	NaN	0	0	NaN	3	2	0.666667	1	1	1.000000	0	0	NaN	144	144	1.000000
sim_133	45	0	0.000000	6	0	0.000000	14	1	0.071429	19	2	0.105263	20	4	0.200000	8	1	0.125000	9	3	0.333333	18	10	0.555556	5	2	0.400000	1	0	0.000000	1	1	1.000000	1	1	1.000000	0	0	NaN	0	0	NaN	1	1	1.000000	1	1	1.000000	0	0	NaN	1	1	1.000000	1	1	1.000000	169	169	1.000000
sim_134	7777	37	0.004758	269	23	0.085502	101	15	0.148515	56	9	0.160714	44	14	0.318182	26	7	0.269231	23	8	0.347826	5	0	0.000000	12	2	0.166667	9	3	0.333333	2	0	0.000000	6	3	0.500000	6	1	0.166667	3	2	0.666667	1	1	1.000000	3	3	1.000000	1	1	1.000000	0	0	NaN	3	3	1.000000	66	66	1.000000
sim_135	24389	71	0.002911	267	19	0.071161	86	8	0.093023	41	8	0.195122	39	7	0.179487	22	3	0.136364	10	3	0.300000	13	5	0.384615	12	6	0.500000	6	3	0.500000	3	2	0.666667	3	2	0.666667	3	3	1.000000	3	3	1.000000	6	4	0.666667	6	6	1.000000	3	2	0.666667	2	1	0.500000	0	0	NaN	42	42	1.000000
sim_136	22891	59	0.002577	246	21	0.085366	89	12	0.134831	53	10	0.188679	24	4	0.166667	19	5	0.263158	14	5	0.357143	8	1	0.125000	9	3	0.333333	4	2	0.500000	6	3	0.500000	6	5	0.833333	3	2	0.666667	2	0	0.000000	5	3	0.600000	2	1	0.500000	2	2	1.000000	4	4	1.000000	1	1	1.000000	55	55	1.000000
sim_137	430	0	0.000000	82	6	0.073171	50	8	0.160000	39	10	0.256410	28	3	0.107143	16	5	0.312500	20	8	0.400000	10	4	0.400000	6	3	0.500000	5	2	0.400000	0	0	NaN	7	4	0.571429	2	2	1.000000	1	0	0.000000	3	3	1.000000	0	0	NaN	1	1	1.000000	1	1	1.000000	1	1	1.000000	137	137	1.000000
sim_138	271	6	0.022140	66	5	0.075758	52	6	0.115385	36	7	0.194444	35	7	0.200000	19	5	0.263158	11	3	0.272727	14	7	0.500000	8	3	0.375000	5	2	0.400000	6	1	0.166667	4	3	0.750000	0	0	NaN	2	2	1.000000	2	2	1.000000	2	1	0.500000	0	0	NaN	0	0	NaN	0	0	NaN	138	138	1.000000
sim_139	184	2	0.010870	47	5	0.106383	48	2	0.041667	38	8	0.210526	31	5	0.161290	14	7	0.500000	23	8	0.347826	13	6	0.461538	7	3	0.428571	5	1	0.200000	3	1	0.333333	4	3	0.750000	1	1	1.000000	3	2	0.666667	0	0	NaN	0	0	NaN	3	3	1.000000	1	1	1.000000	0	0	NaN	141	140	0.992908
sim_140	4680	30	0.006410	228	13	0.057018	69	13	0.188406	44	4	0.090909	38	11	0.289474	21	8	0.380952	16	4	0.250000	9	3	0.333333	4	2	0.500000	8	3	0.375000	8	5	0.625000	6	4	0.666667	6	2	0.333333	3	2	0.666667	0	0	NaN	1	0	0.000000	5	4	0.800000	0	0	NaN	4	4	1.000000	86	86	1.000000
sim_141	324	4	0.012346	133	6	0.045113	84	9	0.107143	54	10	0.185185	30	6	0.200000	28	6	0.214286	25	14	0.560000	6	2	0.333333	13	7	0.538462	10	5	0.500000	4	3	0.750000	3	2	0.666667	4	2	0.500000	2	2	1.000000	5	5	1.000000	4	3	0.750000	1	0	0.000000	4	4	1.000000	1	1	1.000000	107	107	1.000000
sim_142	860	13	0.015116	136	10	0.073529	80	12	0.150000	61	7	0.114754	27	5	0.185185	23	7	0.304348	10	3	0.300000	14	4	0.285714	15	5	0.333333	9	4	0.444444	6	6	1.000000	4	2	0.500000	6	3	0.500000	5	4	0.800000	3	2	0.666667	4	4	1.000000	2	0	0.000000	1	1	1.000000	1	1	1.000000	106	105	0.990566
sim_143	48	0	0.000000	39	6	0.153846	19	3	0.157895	17	2	0.117647	22	6	0.272727	27	5	0.185185	10	2	0.200000	12	4	0.333333	9	4	0.444444	5	3	0.600000	3	2	0.666667	4	2	0.500000	2	1	0.500000	2	1	0.500000	0	0	NaN	1	1	1.000000	1	1	1.000000	2	2	1.000000	0	0	NaN	153	153	1.000000
sim_144	5225	40	0.007656	249	14	0.056225	117	23	0.196581	61	10	0.163934	43	9	0.209302	17	4	0.235294	15	7	0.466667	9	3	0.333333	15	4	0.266667	9	1	0.111111	3	2	0.666667	5	4	0.800000	2	1	0.500000	3	1	0.333333	3	1	0.333333	1	1	1.000000	3	2	0.666667	2	2	1.000000	3	3	1.000000	66	66	1.000000
sim_145	11522	48	0.004166	321	12	0.037383	119	23	0.193277	69	13	0.188406	39	9	0.230769	31	11	0.354839	15	5	0.333333	14	5	0.357143	13	6	0.461538	4	1	0.250000	2	1	0.500000	9	5	0.555556	4	4	1.000000	3	2	0.666667	2	2	1.000000	0	0	NaN	2	2	1.000000	1	1	1.000000	4	4	1.000000	44	44	1.000000
sim_146	79	1	0.012658	26	1	0.038462	34	4	0.117647	22	5	0.227273	16	3	0.187500	19	2	0.105263	16	7	0.437500	12	6	0.500000	9	3	0.333333	1	1	1.000000	7	4	0.571429	0	0	NaN	1	1	1.000000	0	0	NaN	0	0	NaN	2	1	0.500000	1	1	1.000000	1	1	1.000000	1	1	1.000000	156	156	1.000000
sim_147	13765	52	0.003778	283	19	0.067138	81	6	0.074074	52	11	0.211538	24	7	0.291667	15	3	0.200000	14	2	0.142857	15	6	0.400000	3	2	0.666667	7	5	0.714286	1	1	1.000000	2	2	1.000000	3	3	1.000000	3	1	0.333333	6	5	0.833333	3	3	1.000000	0	0	NaN	1	1	1.000000	4	4	1.000000	66	65	0.984848
sim_148	1621	9	0.005552	91	6	0.065934	59	5	0.084746	49	9	0.183673	27	10	0.370370	24	6	0.250000	21	11	0.523810	9	1	0.111111	15	5	0.333333	3	1	0.333333	4	3	0.750000	3	1	0.333333	5	1	0.200000	1	1	1.000000	1	1	1.000000	1	1	1.000000	2	2	1.000000	3	3	1.000000	0	0	NaN	122	122	1.000000
