Step	tdbl
2140	1.965
2141	1.816
2142	1.968
2143	1.896
2144	1.975
2145	1.745
2146	1.800
2147	1.949
2148	1.688
2149	1.771
2150	1.567
2151	2.007
2152	2.066
2153	1.798
2154	1.762
2155	2.042
2156	1.955
2157	1.634
2158	1.645
2159	1.448
2160	1.917
2161	1.862
2162	1.717
2163	1.671
2164	1.944
2165	1.678
2166	1.482
2167	1.700
2168	1.453
2169	1.616
2170	1.852
2171	1.709
2172	2.569
2173	2.177
2174	1.862
2175	1.542
2176	1.446
2177	1.729
2178	1.695
2179	1.968
2180	1.877
2181	1.940
2182	2.218
2183	1.895
2184	2.019
2185	1.749
2186	1.797
2187	1.818
2188	1.846
2189	1.729
2190	2.125
2191	2.020
2192	1.913
2193	1.852
2194	2.035
2195	1.904
2196	1.597
2197	1.640
2198	2.041
2199	1.832
2200	1.520
2201	1.639
2202	1.673
2203	1.829
2204	1.765
2205	1.479
2206	1.665
2207	1.996
2208	1.903
2209	1.757
2210	1.815
2211	1.593
2212	1.949
2213	1.703
2214	2.229
2215	1.787
2216	1.802
2217	1.804
2218	1.708
2219	1.404
2220	1.424
2221	1.581
2222	1.901
2223	1.632
2224	1.669
2225	1.530
2226	2.241
2227	2.271
2228	1.897
2229	1.743
2230	1.792
2231	1.807
2232	1.477
2233	1.952
2234	1.900
2235	1.821
2236	1.746
2237	1.910
2238	2.169
2239	1.651
2240	1.926
2241	1.566
2242	1.896
2243	1.982
2244	1.823
2245	2.091
2246	1.904
2247	1.746
2248	1.848
2249	1.741
2250	1.621
2251	1.714
2252	2.054
2253	1.636
2254	1.585
2255	1.782
2256	2.258
2257	1.906
2258	2.739
2259	1.814
2260	1.871
2261	1.785
2262	1.834
2263	1.657
2264	2.279
2265	1.892
2266	1.782
2267	1.726
2268	1.591
2269	1.983
2270	1.737
2271	1.742
2272	1.661
2273	1.540
2274	1.882
2275	2.182
2276	1.766
2277	1.529
2278	1.885
2279	1.861
2280	1.769
2281	1.671
2282	1.641
2283	1.458
2284	1.752
2285	1.897
2286	1.861
2287	1.958
2288	1.959
2289	1.722
2290	1.700
2291	1.683
2292	1.514
2293	1.760
2294	1.602
2295	1.993
2296	1.685
2297	2.042
2298	1.994
2299	1.958
2300	1.665
2301	2.030
2302	1.856
2303	1.691
2304	1.952
2305	1.852
2306	1.775
2307	1.616
2308	1.568
2309	1.771
2310	1.696
2311	2.046
2312	1.623
2313	1.701
2314	2.137
2315	1.538
2316	1.611
2317	1.847
2318	1.664
2319	1.656
2320	2.123
2321	1.631
2322	2.072
2323	2.047
2324	2.317
2325	2.044
2326	1.819
2327	1.954
2328	1.910
2329	1.676
2330	1.773
2331	1.714
2332	1.988
2333	1.849
2334	1.592
2335	1.953
2336	1.966
2337	1.760
2338	2.197
2339	1.547
2340	1.792
2341	1.659
2342	1.738
2343	2.178
2344	1.593
2345	1.716
2346	2.019
2347	1.959
2348	1.812
2349	2.094
2350	2.513
2351	1.748
2352	1.865
2353	1.907
2354	1.628
2355	1.855
2356	1.649
2357	1.810
2358	1.656
2359	1.771
2360	1.689
2361	1.720
2362	1.823
2363	1.649
2364	1.591
2365	1.834
2366	1.996
2367	1.727
2368	1.702
2369	1.587
2370	1.465
2371	1.882
2372	1.459
2373	1.477
2374	1.846
2375	1.606
2376	1.677
2377	1.540
2378	1.587
2379	1.812
2380	2.057
2381	2.079
2382	1.454
2383	2.007
2384	1.625
2385	1.785
2386	1.621
2387	1.638
2388	1.959
2389	1.965
2390	1.832
2391	1.757
2392	1.744
2393	1.796
2394	1.807
2395	1.886
2396	1.728
2397	1.668
2398	1.761
2399	1.792
2400	1.646
2401	1.656
2402	2.033
2403	1.778
2404	2.065
2405	1.661
2406	1.714
2407	1.838
2408	1.804
2409	1.580
2410	1.595
2411	1.988
2412	1.848
2413	2.039
2414	1.955
2415	1.772
2416	1.649
2417	1.477
2418	1.344
2419	1.583
2420	1.528
2421	1.426
2422	1.907
2423	1.764
2424	1.775
2425	1.769
2426	1.341
2427	1.537
2428	1.759
2429	1.572
2430	1.745
2431	1.914
2432	1.941
2433	1.801
2434	1.519
2435	1.777
2436	1.608
2437	2.297
2438	2.178
2439	1.752
2440	2.200
2441	1.813
2442	1.986
2443	1.631
2444	1.707
2445	1.680
2446	1.942
2447	1.625
2448	2.315
2449	2.032
2450	1.968
2451	2.274
2452	1.690
2453	1.837
2454	1.664
2455	1.824
2456	1.981
2457	1.594
2458	1.635
2459	1.877
2460	1.735
2461	1.968
2462	1.690
2463	1.990
2464	1.777
2465	1.793
2466	1.962
2467	1.693
2468	1.709
2469	1.609
2470	1.687
2471	1.718
2472	1.715
2473	1.624
2474	1.882
2475	1.673
2476	1.643
2477	1.700
2478	2.022
2479	2.075
2480	1.675
2481	1.965
2482	1.811
2483	1.701
2484	1.458
2485	1.890
2486	1.554
2487	2.029
2488	1.795
2489	1.496
2490	1.630
2491	1.910
2492	1.444
2493	1.477
2494	1.628
2495	1.805
2496	1.460
2497	2.023
2498	2.069
2499	1.738
2500	1.948
2501	1.467
2502	1.462
2503	1.643
2504	1.829
2505	1.799
2506	2.326
2507	2.102
2508	1.585
2509	1.512
2510	1.618
2511	1.538
2512	1.760
2513	1.766
2514	1.987
2515	1.630
2516	1.611
2517	2.056
2518	1.930
2519	1.813
2520	2.009
2521	1.822
2522	1.850
2523	1.640
2524	2.033
2525	1.637
2526	2.121
2527	1.662
2528	1.579
2529	1.769
2530	1.822
2531	2.188
2532	1.859
2533	2.015
2534	1.937
2535	1.770
2536	2.026
2537	2.040
2538	2.009
2539	1.481
2540	1.793
2541	2.161
2542	2.116
2543	1.901
2544	1.870
2545	1.849
2546	2.095
2547	1.794
2548	1.745
2549	1.882
2550	1.597
2551	1.888
2552	1.652
2553	1.556
2554	1.934
2555	1.595
2556	1.698
2557	1.592
2558	1.624
2559	1.849
2560	1.997
2561	1.726
2562	1.917
2563	1.933
2564	1.793
2565	1.876
2566	1.748
2567	2.069
2568	1.925
2569	2.158
2570	1.847
2571	1.680
2572	1.982
2573	1.715
2574	1.650
2575	1.577
2576	1.512
2577	1.780
2578	1.812
2579	2.043
2580	2.302
2581	2.058
2582	1.686
2583	1.868
2584	1.774
2585	2.459
2586	2.210
2587	1.707
2588	1.739
2589	1.839
2590	1.925
2591	2.120
2592	1.872
2593	1.936
2594	1.968
2595	2.279
2596	1.736
2597	2.015
2598	2.275
2599	2.140
2600	1.965
2601	2.149
2602	2.137
2603	1.891
2604	1.800
2605	1.996
2606	1.667
2607	2.176
2608	2.168
2609	1.622
2610	1.962
2611	2.081
2612	1.658
2613	1.737
2614	1.723
2615	1.860
2616	2.216
2617	1.842
2618	2.057
2619	2.391
2620	2.047
2621	1.710
2622	1.807
2623	1.725
2624	1.775
2625	1.793
2626	1.705
2627	2.133
2628	1.834
2629	1.977
2630	1.703
2631	1.844
2632	1.789
2633	1.849
2634	1.817
2635	1.942
2636	1.750
2637	1.816
2638	1.804
2639	1.670
2640	1.991
2641	2.013
2642	2.178
2643	1.749
2644	1.806
2645	1.683
2646	1.819
2647	1.936
2648	1.548
2649	1.613
2650	1.656
2651	2.354
2652	2.039
2653	1.760
2654	1.859
2655	1.542
2656	1.601
2657	1.638
2658	1.832
2659	2.067
2660	2.155
2661	2.222
2662	1.661
2663	2.263
2664	1.768
2665	1.610
2666	2.194
2667	1.876
2668	1.600
2669	1.595
2670	1.492
2671	1.688
2672	1.504
2673	1.788
2674	2.104
2675	2.208
2676	1.577
2677	1.769
2678	2.346
2679	1.618
2680	2.085
2681	1.957
2682	1.945
2683	1.635
2684	2.046
2685	1.727
2686	1.749
2687	1.644
2688	1.591
2689	1.741
2690	1.594
2691	1.632
2692	1.788
2693	1.592
2694	1.793
2695	1.767
2696	1.659
2697	1.677
2698	1.677
2699	1.793
2700	1.718
2701	1.442
2702	1.550
2703	1.773
2704	1.713
2705	1.493
2706	1.558
2707	1.691
2708	1.652
2709	1.940
2710	2.257
2711	2.058
2712	1.812
2713	1.671
2714	1.778
2715	1.497
2716	1.591
2717	1.671
2718	1.747
2719	1.826
2720	1.869
2721	1.949
2722	1.725
2723	1.754
2724	1.885
2725	1.925
2726	1.795
2727	1.609
2728	1.543
2729	1.803
2730	1.943
2731	1.995
2732	1.749
2733	1.966
2734	1.487
2735	1.837
2736	1.541
2737	2.079
2738	2.038
2739	1.682
2740	1.591
2741	2.227
2742	1.759
2743	1.799
2744	1.461
2745	2.432
2746	2.050
2747	1.746
2748	1.911
2749	1.651
2750	1.590
2751	1.683
2752	1.770
2753	2.072
2754	1.650
2755	1.746
2756	2.186
2757	2.082
2758	1.780
2759	2.024
2760	2.121
2761	1.388
2762	1.460
2763	1.635
2764	1.809
2765	1.653
2766	1.866
2767	1.921
2768	1.683
2769	1.671
2770	1.685
2771	1.753
2772	2.349
2773	1.782
2774	1.827
2775	1.656
2776	2.544
2777	1.621
2778	1.824
2779	2.065
2780	1.594
2781	1.610
2782	1.548
2783	2.012
2784	1.777
2785	1.646
2786	1.712
2787	1.705
2788	2.074
2789	2.190
2790	1.961
2791	2.640
2792	1.641
2793	1.805
2794	1.903
2795	1.810
2796	1.544
2797	1.678
2798	1.911
2799	1.636
2800	1.789
2801	2.190
2802	2.398
2803	1.871
2804	1.619
2805	1.706
2806	1.746
2807	2.288
2808	2.336
2809	2.039
2810	1.759
2811	1.864
2812	1.878
2813	1.857
2814	1.933
2815	2.279
2816	2.058
2817	1.954
2818	1.543
2819	1.732
2820	1.769
2821	2.052
2822	1.863
2823	1.855
2824	1.782
2825	1.737
2826	1.552
2827	1.732
2828	1.640
2829	1.686
2830	1.911
2831	1.649
2832	1.710
2833	1.600
2834	1.786
2835	1.771
2836	1.971
2837	1.681
2838	1.963
2839	1.811
2840	1.735
2841	1.502
2842	1.710
2843	1.775
2844	1.754
2845	1.733
2846	1.721
2847	1.690
2848	1.631
2849	1.807
2850	1.694
2851	1.574
2852	1.486
2853	1.314
2854	1.521
2855	1.927
2856	1.787
2857	1.553
2858	1.836
2859	1.901
2860	1.538
2861	2.142
2862	1.776
2863	1.556
2864	1.825
2865	1.613
2866	1.575
2867	1.727
2868	2.138
2869	1.887
2870	2.023
2871	1.458
2872	2.207
2873	2.026
2874	1.700
2875	1.784
2876	1.715
2877	1.986
2878	2.111
2879	1.925
2880	1.684
2881	1.723
2882	2.061
2883	1.887
2884	1.518
2885	1.963
2886	1.812
2887	1.587
2888	1.695
2889	1.484
2890	1.646
2891	1.759
2892	1.629
2893	1.489
2894	2.002
2895	1.521
2896	1.832
2897	1.806
2898	1.779
2899	1.849
2900	1.664
2901	1.584
2902	1.947
2903	2.095
2904	1.540
2905	1.651
2906	1.722
2907	1.616
2908	1.795
2909	2.093
2910	1.932
2911	2.367
2912	1.967
2913	1.663
2914	1.864
2915	1.819
2916	1.753
2917	1.952
2918	1.910
2919	1.828
2920	1.922
2921	1.835
2922	2.316
2923	2.141
2924	2.036
2925	2.183
2926	2.094
2927	1.621
2928	1.560
2929	1.602
2930	1.426
2931	1.336
2932	1.786
2933	1.592
2934	1.697
2935	1.924
2936	1.589
2937	1.715
2938	1.551
2939	1.981
2940	2.015
2941	2.408
2942	2.222
2943	1.741
2944	1.837
2945	1.905
2946	1.487
2947	1.521
2948	1.876
2949	1.563
2950	1.719
2951	1.820
2952	1.879
2953	1.536
2954	1.803
2955	1.686
2956	1.883
2957	2.318
2958	1.877
2959	1.781
2960	1.625
2961	1.776
2962	1.945
2963	1.720
2964	1.870
2965	1.785
2966	1.701
2967	1.950
2968	1.925
2969	1.666
2970	1.485
2971	1.797
2972	1.622
2973	1.900
2974	1.886
2975	2.025
2976	1.914
2977	1.773
2978	2.291
2979	1.717
2980	2.224
2981	1.864
2982	1.879
2983	1.675
2984	1.668
2985	1.846
2986	1.827
2987	1.747
2988	1.670
2989	1.628
2990	1.722
2991	1.645
2992	1.625
2993	1.658
2994	1.756
2995	2.048
2996	2.573
2997	1.823
2998	1.830
2999	1.857
3000	1.562
3001	2.209
3002	1.754
3003	1.948
3004	1.764
3005	1.852
3006	2.489
3007	1.887
3008	1.947
3009	1.723
3010	1.883
3011	1.963
3012	1.698
3013	1.858
3014	2.213
3015	2.231
3016	1.972
3017	1.614
3018	2.112
3019	1.660
3020	1.987
3021	1.824
3022	2.229
3023	1.549
3024	2.347
3025	1.569
3026	1.752
3027	2.031
3028	2.452
3029	1.751
3030	2.067
3031	2.124
3032	1.825
3033	1.669
3034	2.607
3035	1.902
3036	1.898
3037	1.974
3038	1.648
3039	1.673
3040	1.566
3041	1.689
3042	1.613
3043	1.579
3044	1.641
3045	1.923
3046	1.773
3047	1.741
3048	1.614
3049	1.356
3050	1.625
3051	1.742
3052	1.617
3053	1.686
3054	1.625
3055	1.416
3056	1.680
3057	1.854
3058	1.778
3059	1.810
3060	1.583
3061	1.970
3062	1.573
3063	1.814
3064	1.767
3065	1.475
3066	1.971
3067	1.952
3068	1.849
3069	1.852
3070	2.414
3071	1.971
3072	1.880
3073	2.013
3074	2.148
3075	1.766
3076	1.825
3077	2.310
3078	2.010
3079	1.846
3080	1.891
3081	1.815
3082	1.554
3083	2.039
3084	1.692
3085	1.664
3086	1.786
3087	1.647
3088	1.667
3089	1.727
3090	1.716
3091	1.544
3092	1.825
3093	1.934
3094	1.460
3095	1.946
3096	2.014
3097	1.573
3098	1.812
3099	2.338
3100	1.604
3101	1.880
3102	1.957
3103	2.001
3104	1.549
3105	1.676
3106	2.032
3107	2.076
3108	1.940
3109	1.604
3110	1.743
3111	1.811
3112	1.864
3113	1.950
3114	1.752
3115	1.803
3116	1.654
3117	1.872
3118	1.787
3119	1.971
3120	1.607
3121	1.965
3122	1.679
3123	1.833
3124	1.628
3125	1.538
3126	2.208
3127	2.000
3128	1.750
3129	1.896
3130	1.861
3131	1.863
3132	1.927
3133	2.097
3134	2.103
3135	1.744
3136	1.522
3137	1.678
3138	2.196
3139	1.816
3140	1.740
3141	1.965
3142	2.138
3143	1.739
3144	1.742
3145	1.652
3146	2.041
3147	1.901
3148	1.673
3149	1.984
3150	1.900
3151	1.586
3152	1.736
3153	1.567
3154	1.557
3155	1.740
3156	1.762
3157	2.016
3158	1.639
3159	2.540
3160	1.796
3161	1.601
3162	1.899
3163	1.637
3164	1.918
3165	1.828
3166	2.025
3167	2.223
3168	1.937
3169	2.022
3170	1.706
3171	2.061
3172	1.819
3173	1.956
3174	1.988
3175	2.053
3176	1.811
3177	1.894
3178	1.638
3179	1.864
3180	1.422
3181	2.009
3182	2.237
3183	1.583
3184	1.849
3185	1.567
3186	1.919
3187	1.595
3188	1.482
3189	1.860
3190	1.958
3191	1.746
3192	1.640
3193	1.931
3194	2.287
3195	1.696
3196	1.379
3197	1.508
3198	1.668
3199	1.886
3200	1.779
3201	1.706
3202	1.709
3203	1.729
3204	1.867
3205	1.854
3206	1.575
3207	1.624
3208	1.651
3209	1.769
3210	2.107
3211	1.659
3212	1.548
3213	1.895
3214	1.427
3215	1.708
3216	1.856
3217	1.997
3218	1.798
3219	1.919
3220	1.889
3221	1.706
3222	1.685
3223	2.326
3224	2.043
3225	2.543
3226	1.840
3227	1.894
3228	2.159
3229	1.884
3230	1.646
3231	1.554
3232	1.639
3233	1.769
3234	1.939
3235	1.729
3236	2.068
3237	2.082
3238	1.669
3239	1.829
3240	1.992
3241	1.809
3242	1.801
3243	1.616
3244	1.916
3245	1.947
3246	2.129
3247	2.234
3248	1.941
3249	1.865
3250	1.719
3251	1.612
3252	1.682
3253	1.741
3254	1.541
3255	1.890
3256	1.491
3257	1.767
3258	1.873
3259	2.087
3260	1.876
3261	2.234
3262	1.932
3263	1.662
3264	1.690
3265	1.665
3266	1.605
3267	2.227
3268	2.008
3269	1.968
3270	1.937
3271	1.983
3272	1.508
3273	1.721
3274	1.773
3275	1.811
3276	2.081
3277	2.171
3278	1.824
3279	1.707
3280	1.896
3281	1.658
3282	1.520
3283	1.566
3284	1.584
3285	1.617
3286	1.604
3287	1.879
3288	1.668
3289	1.739
3290	1.977
3291	1.725
3292	1.608
3293	1.724
3294	2.018
3295	2.097
3296	2.240
3297	1.463
3298	1.882
3299	1.990
3300	1.612
3301	1.950
3302	1.846
3303	1.810
3304	1.685
3305	1.408
3306	1.575
3307	2.357
3308	1.858
3309	1.527
3310	1.561
3311	1.560
3312	1.810
3313	1.923
3314	1.987
3315	1.856
3316	1.620
3317	1.493
3318	1.636
3319	1.655
3320	1.780
3321	1.823
3322	1.503
3323	1.694
3324	1.783
3325	1.770
3326	1.929
3327	1.710
3328	1.697
3329	1.845
3330	1.793
3331	1.632
3332	1.577
3333	1.680
3334	1.777
3335	1.820
3336	2.113
3337	1.806
3338	2.116
3339	1.907
3340	1.900
3341	1.620
3342	2.092
3343	1.845
3344	1.735
3345	2.025
3346	1.662
3347	2.070
3348	1.804
3349	1.659
3350	1.801
3351	1.710
3352	1.715
3353	1.666
3354	1.484
3355	1.650
3356	1.915
3357	1.788
3358	1.775
3359	1.930
3360	1.816
3361	1.615
3362	1.567
3363	1.356
3364	1.564
3365	1.758
3366	1.561
3367	1.905
3368	1.666
3369	2.228
3370	2.113
3371	1.964
3372	2.091
3373	1.563
3374	1.772
3375	2.292
3376	1.753
3377	1.616
3378	1.752
3379	1.653
3380	2.042
3381	2.215
3382	1.531
3383	1.790
3384	1.532
3385	1.894
3386	1.515
3387	1.799
3388	1.878
3389	1.728
3390	1.785
3391	1.433
3392	1.736
3393	1.555
3394	1.834
3395	1.756
3396	1.717
3397	1.793
3398	1.572
3399	1.718
3400	1.418
3401	1.875
3402	1.933
3403	2.025
3404	2.024
3405	2.008
3406	2.450
3407	1.694
3408	1.781
3409	1.705
3410	1.628
3411	1.912
3412	1.791
3413	1.590
3414	2.043
3415	1.847
3416	1.781
3417	1.785
3418	2.015
3419	1.779
3420	1.680
3421	1.707
3422	1.899
3423	2.328
3424	1.880
3425	2.183
3426	2.003
3427	2.095
3428	1.570
3429	1.595
3430	1.980
3431	1.550
3432	1.688
3433	1.667
3434	1.992
3435	1.625
3436	1.760
3437	1.671
3438	1.789
3439	1.800
3440	1.805
3441	1.823
3442	1.411
3443	1.797
3444	2.001
3445	1.772
3446	1.812
3447	1.710
3448	1.726
3449	1.871
3450	1.766
3451	2.090
3452	1.980
3453	1.517
3454	1.604
3455	1.728
3456	2.118
3457	1.635
3458	1.510
3459	1.598
3460	1.877
3461	1.686
3462	2.056
3463	2.022
3464	1.855
3465	1.761
3466	2.032
3467	1.724
3468	1.947
3469	1.872
3470	1.515
3471	1.821
3472	1.748
3473	1.973
3474	1.706
3475	2.031
3476	1.855
3477	1.794
3478	1.694
3479	2.170
3480	1.556
3481	1.531
3482	1.714
3483	1.681
3484	1.834
3485	1.690
3486	1.671
3487	1.814
3488	1.695
3489	1.980
3490	1.911
3491	1.536
3492	2.095
3493	1.562
3494	2.064
3495	2.061
3496	2.191
3497	1.608
3498	1.770
3499	1.720
3500	1.900
