name,date
NC_045512.2|NC_045512.2|2019-12,2019-12
MA_MGH_00307|MT520506.1|2020-04-05,2020-04-05
MA_MGH_00304|MT520505.1|2020-04-01,2020-04-01
MA_MGH_00252|MT520504.1|2020-04-06,2020-04-06
MA_MGH_00441|MT520503.1|2020-03-05,2020-03-05
MA_MGH_00495|MT520502.1|2020-03-27,2020-03-27
MA_MGH_00581|MT520501.1|2020-03-28,2020-03-28
MA_MGH_00211|MT520500.1|2020-03-27,2020-03-27
MA_MGH_00565|MT520498.1|2020-03-22,2020-03-22
MA_MGH_00696|MT520497.1|2020-04-06,2020-04-06
MA_MGH_00036|MT520496.1|2020-03-25,2020-03-25
MA_MGH_00476|MT520495.1|2020-04-04,2020-04-04
MA_MGH_00646|MT520494.1|2020-04-02,2020-04-02
MA_MGH_00316|MT520493.1|2020-04-05,2020-04-05
MA_MGH_00164|MT520492.1|2020-03-26,2020-03-26
MA_MGH_00517|MT520490.1|2020-03-14,2020-03-14
MA_MGH_00689|MT520489.1|2020-04-06,2020-04-06
MA_MGH_00533|MT520488.1|2020-03-18,2020-03-18
MA_MGH_00637|MT520487.1|2020-04-03,2020-04-03
MA_MGH_00090|MT520486.1|2020-03-25,2020-03-25
MA_MGH_00200|MT520485.1|2020-03-27,2020-03-27
MA_MGH_00149|MT520484.1|2020-03-26,2020-03-26
MA_MGH_00282|MT520483.1|2020-04-01,2020-04-01
MA_MGH_00244|MT520482.1|2020-04-06,2020-04-06
MA_MGH_00684|MT520481.1|2020-03-20,2020-03-20
MA_MGH_00257|MT520479.1|2020-04-06,2020-04-06
MA_MGH_00694|MT520478.1|2020-04-06,2020-04-06
MA_MGH_00658|MT520477.1|2020-04-03,2020-04-03
MA_MGH_00497|MT520475.1|2020-03-27,2020-03-27
MA_MGH_00576|MT520474.1|2020-03-20,2020-03-20
MA_MGH_00510|MT520473.1|2020-03-11,2020-03-11
MA_MGH_00424|MT520472.1|2020-03-07,2020-03-07
MA_MGH_00613|MT520471.1|2020-03-28,2020-03-28
MA_MGH_00434|MT520470.1|2020-03-07,2020-03-07
MA_MGH_00160|MT520469.1|2020-03-26,2020-03-26
MA_MGH_00479|MT520467.1|2020-04-04,2020-04-04
MA_MGH_00083|MT520466.1|2020-03-23,2020-03-23
MA_MGH_00465|MT520465.1|2020-04-04,2020-04-04
MA_MGH_00234|MT520464.1|2020-04-06,2020-04-06
MA_MGH_00676|MT520463.1|2020-03-21,2020-03-21
MA_MGH_00558|MT520462.1|2020-03-22,2020-03-22
MA_MGH_00648|MT520461.1|2020-04-02,2020-04-02
MA_MGH_00468|MT520460.1|2020-04-04,2020-04-04
MA_MGH_00422|MT520459.1|2020-03-07,2020-03-07
MA_MGH_00456|MT520458.1|2020-04-04,2020-04-04
MA_MGH_00600|MT520457.1|2020-03-28,2020-03-28
MA_MGH_00532|MT520456.1|2020-03-18,2020-03-18
MA_MGH_00557|MT520455.1|2020-03-22,2020-03-22
MA_MGH_00303|MT520454.1|2020-04-01,2020-04-01
MA_MGH_00256|MT520453.1|2020-04-06,2020-04-06
MA_MGH_00663|MT520452.1|2020-04-03,2020-04-03
MA_MGH_00506|MT520451.1|2020-03-28,2020-03-28
MA_MGH_00051|MT520450.1|2020-03-24,2020-03-24
MA_MGH_00251|MT520448.1|2020-04-06,2020-04-06
MA_MGH_00189|MT520447.1|2020-03-26,2020-03-26
MA_MGH_00418|MT520446.1|2020-03-07,2020-03-07
MA_MGH_00232|MT520445.1|2020-04-06,2020-04-06
MA_MGH_00225|MT520444.1|2020-03-25,2020-03-25
MA_MGH_00194|MT520443.1|2020-03-26,2020-03-26
MA_MGH_00430|MT520441.1|2020-03-07,2020-03-07
MA_MGH_00238|MT520440.1|2020-04-06,2020-04-06
MA_MGH_00136|MT520439.1|2020-03-25,2020-03-25
MA_MGH_00183|MT520437.1|2020-03-27,2020-03-27
MA_MGH_00472|MT520436.1|2020-04-04,2020-04-04
MA_MGH_00261|MT520435.1|2020-04-06,2020-04-06
MA_MGH_00140|MT520434.1|2020-03-26,2020-03-26
MA_MGH_00701|MT520433.1|2020-04-06,2020-04-06
MA_MGH_00703|MT520432.1|2020-04-06,2020-04-06
MA_MGH_00670|MT520431.1|2020-04-04,2020-04-04
MA_MGH_00153|MT520430.1|2020-03-26,2020-03-26
MA_MGH_00444|MT520429.1|2020-03-08,2020-03-08
MA_MGH_00416|MT520428.1|2020-03-07,2020-03-07
MA_MGH_00446|MT520427.1|2020-04-01,2020-04-01
MA_MGH_00318|MT520426.1|2020-04-04,2020-04-04
MA_MGH_00091|MT520423.1|2020-03-26,2020-03-26
MA_MGH_00516|MT520422.1|2020-03-14,2020-03-14
MA_MGH_00243|MT520421.1|2020-04-06,2020-04-06
MA_MGH_00231|MT520420.1|2020-04-06,2020-04-06
MA_MGH_00528|MT520419.1|2020-03-18,2020-03-18
MA_MGH_00492|MT520418.1|2020-03-27,2020-03-27
MA_MGH_00296|MT520417.1|2020-04-01,2020-04-01
MA_MGH_00673|MT520416.1|2020-04-05,2020-04-05
MA_MGH_00615|MT520415.1|2020-03-28,2020-03-28
MA_MGH_00155|MT520414.1|2020-03-26,2020-03-26
MA_MGH_00551|MT520413.1|2020-03-20,2020-03-20
MA_MGH_00582|MT520412.1|2020-03-27,2020-03-27
MA_MGH_00698|MT520411.1|2020-04-06,2020-04-06
MA_MGH_00056|MT520410.1|2020-03-25,2020-03-25
MA_MGH_00039|MT520409.1|2020-03-24,2020-03-24
MA_MGH_00428|MT520408.1|2020-03-06,2020-03-06
MA_MGH_00263|MT520407.1|2020-04-06,2020-04-06
MA_MGH_00148|MT520406.1|2020-03-26,2020-03-26
MA_MGH_00654|MT520405.1|2020-04-02,2020-04-02
MA_MGH_00188|MT520404.1|2020-03-27,2020-03-27
MA_MGH_00665|MT520403.1|2020-04-04,2020-04-04
MA_MGH_00639|MT520402.1|2020-04-03,2020-04-03
MA_MGH_00097|MT520401.1|2020-03-24,2020-03-24
MA_MGH_00262|MT520400.1|2020-04-06,2020-04-06
MA_MGH_00024|MT520399.1|2020-03-23,2020-03-23
MA_MGH_00721|MT520398.1|2020-04-08,2020-04-08
MA_MGH_00214|MT520397.1|2020-03-27,2020-03-27
MA_MGH_00443|MT520396.1|2020-03-07,2020-03-07
MA_MGH_00674|MT520393.1|2020-04-05,2020-04-05
MA_MGH_00592|MT520392.1|2020-03-28,2020-03-28
MA_MGH_00134|MT520391.1|2020-03-22,2020-03-22
MA_MGH_00718|MT520390.1|2020-04-08,2020-04-08
MA_MGH_00598|MT520389.1|2020-03-28,2020-03-28
MA_MGH_00425|MT520388.1|2020-03-07,2020-03-07
MA_MGH_00571|MT520387.1|2020-03-23,2020-03-23
MA_MGH_00003|MT520386.1|2020-03-09,2020-03-09
MA_MGH_00062|MT520385.1|2020-03-25,2020-03-25
MA_MGH_00227|MT520384.1|2020-04-05,2020-04-05
MA_MGH_00447|MT520383.1|2020-04-01,2020-04-01
MA_MGH_00664|MT520382.1|2020-04-04,2020-04-04
MA_MGH_00489|MT520381.1|2020-03-27,2020-03-27
MA_MGH_00248|MT520380.1|2020-04-06,2020-04-06
MA_MGH_00192|MT520379.1|2020-03-26,2020-03-26
MA_MGH_00085|MT520378.1|2020-03-24,2020-03-24
MA_MGH_00017|MT520377.1|2020-03-25,2020-03-25
MA_MGH_00159|MT520376.1|2020-03-26,2020-03-26
MA_MGH_00419|MT520375.1|2020-03-07,2020-03-07
MA_MGH_00230|MT520374.1|2020-04-06,2020-04-06
MA_MGH_00649|MT520373.1|2020-04-02,2020-04-02
MA_MGH_00064|MT520372.1|2020-03-25,2020-03-25
MA_MGH_00595|MT520370.1|2020-03-28,2020-03-28
MA_MGH_00265|MT520369.1|2020-04-01,2020-04-01
MA_MGH_00705|MT520368.1|2020-04-06,2020-04-06
MA_MGH_00052|MT520367.1|2020-03-25,2020-03-25
MA_MGH_00048|MT520366.1|2020-03-23,2020-03-23
MA_MGH_00166|MT520365.1|2020-03-26,2020-03-26
MA_MGH_00622|MT520364.1|2020-03-28,2020-03-28
MA_MGH_00203|MT520363.1|2020-03-27,2020-03-27
MA_MGH_00644|MT520362.1|2020-04-01,2020-04-01
MA_MGH_00484|MT520361.1|2020-03-27,2020-03-27
MA_MGH_00566|MT520360.1|2020-03-22,2020-03-22
MA_MGH_00453|MT520359.1|2020-04-04,2020-04-04
MA_MGH_00170|MT520358.1|2020-03-27,2020-03-27
MA_MGH_00645|MT520357.1|2020-04-01,2020-04-01
MA_MGH_00094|MT520356.1|2020-03-24,2020-03-24
MA_MGH_00209|MT520355.1|2020-03-26,2020-03-26
MA_MGH_00597|MT520354.1|2020-03-28,2020-03-28
MA_MGH_00715|MT520353.1|2020-04-08,2020-04-08
MA_MGH_00716|MT520352.1|2020-04-08,2020-04-08
MA_MGH_00583|MT520351.1|2020-03-28,2020-03-28
MA_MGH_00538|MT520350.1|2020-03-19,2020-03-19
MA_MGH_00294|MT520349.1|2020-04-01,2020-04-01
MA_MGH_00580|MT520348.1|2020-03-28,2020-03-28
MA_MGH_00458|MT520347.1|2020-04-04,2020-04-04
MA_MGH_00014|MT520346.1|2020-03-23,2020-03-23
MA_MGH_00604|MT520345.1|2020-03-28,2020-03-28
MA_MGH_00093|MT520344.1|2020-03-29,2020-03-29
MA_MGH_00699|MT520343.1|2020-04-06,2020-04-06
MA_MGH_00681|MT520342.1|2020-03-22,2020-03-22
MA_MGH_00421|MT520341.1|2020-03-07,2020-03-07
MA_MGH_00298|MT520340.1|2020-04-01,2020-04-01
MA_MGH_00049|MT520339.1|2020-03-23,2020-03-23
MA_MGH_00190|MT520338.1|2020-03-26,2020-03-26
MA_MGH_00523|MT520337.1|2020-03-18,2020-03-18
MA_MGH_00156|MT520336.1|2020-03-26,2020-03-26
MA_MGH_00501|MT520333.1|2020-03-27,2020-03-27
MA_MGH_00688|MT520332.1|2020-04-06,2020-04-06
MA_MGH_00657|MT520331.1|2020-04-03,2020-04-03
MA_MGH_00299|MT520330.1|2020-04-01,2020-04-01
MA_MGH_00650|MT520329.1|2020-04-02,2020-04-02
MA_MGH_00435|MT520327.1|2020-03-08,2020-03-08
MA_MGH_00438|MT520325.1|2020-03-04,2020-03-04
MA_MGH_00273|MT520324.1|2020-04-01,2020-04-01
MA_MGH_00660|MT520323.1|2020-04-03,2020-04-03
MA_MGH_00717|MT520321.1|2020-04-08,2020-04-08
MA_MGH_00420|MT520320.1|2020-03-07,2020-03-07
MA_MGH_00463|MT520319.1|2020-04-04,2020-04-04
MA_MGH_00270|MT520318.1|2020-04-01,2020-04-01
MA_MGH_00206|MT520317.1|2020-03-27,2020-03-27
MA_MGH_00415|MT520316.1|2020-03-07,2020-03-07
MA_MGH_00037|MT520315.1|2020-03-24,2020-03-24
MA_MGH_00437|MT520314.1|2020-03-07,2020-03-07
MA_MGH_00151|MT520313.1|2020-03-26,2020-03-26
MA_MGH_00239|MT520312.1|2020-04-06,2020-04-06
MA_MGH_00168|MT520311.1|2020-03-26,2020-03-26
MA_MGH_00431|MT520310.1|2020-03-07,2020-03-07
MA_MGH_00287|MT520309.1|2020-04-01,2020-04-01
MA_MGH_00704|MT520308.1|2020-04-06,2020-04-06
MA_MGH_00555|MT520307.1|2020-03-22,2020-03-22
MA_MGH_00680|MT520306.1|2020-03-22,2020-03-22
MA_MGH_00474|MT520305.1|2020-04-04,2020-04-04
MA_MGH_00185|MT520304.1|2020-03-27,2020-03-27
MA_MGH_00480|MT520302.1|2020-04-04,2020-04-04
MA_MGH_00469|MT520301.1|2020-04-04,2020-04-04
MA_MGH_00475|MT520300.1|2020-04-04,2020-04-04
MA_MGH_00521|MT520299.1|2020-03-16,2020-03-16
MA_MGH_00454|MT520298.1|2020-04-04,2020-04-04
MA_MGH_00187|MT520296.1|2020-03-26,2020-03-26
MA_MGH_00460|MT520295.1|2020-04-04,2020-04-04
MA_MGH_00096|MT520294.1|2020-03-25,2020-03-25
MA_MGH_00044|MT520293.1|2020-03-25,2020-03-25
MA_MGH_00659|MT520292.1|2020-04-03,2020-04-03
MA_MGH_00541|MT520291.1|2020-03-19,2020-03-19
MA_MGH_00693|MT520290.1|2020-04-06,2020-04-06
MA_MGH_00063|MT520289.1|2020-03-24,2020-03-24
MA_MGH_00247|MT520288.1|2020-04-06,2020-04-06
MA_MGH_00427|MT520287.1|2020-03-07,2020-03-07
MA_MGH_00280|MT520285.1|2020-04-01,2020-04-01
MA_MGH_00177|MT520284.1|2020-03-26,2020-03-26
MA_MGH_00477|MT520283.1|2020-04-04,2020-04-04
MA_MGH_00442|MT520282.1|2020-03-05,2020-03-05
MA_MGH_00032|MT520281.1|2020-03-25,2020-03-25
MA_MGH_00614|MT520280.1|2020-03-28,2020-03-28
MA_MGH_00486|MT520279.1|2020-03-27,2020-03-27
MA_MGH_00195|MT520278.1|2020-03-26,2020-03-26
MA_MGH_00076|MT520277.1|2020-03-25,2020-03-25
MA_MGH_00473|MT520276.1|2020-04-04,2020-04-04
MA_MGH_00162|MT520274.1|2020-03-26,2020-03-26
MA_MGH_00445|MT520273.1|2020-04-01,2020-04-01
MA_MGH_00653|MT520272.1|2020-04-02,2020-04-02
MA_MGH_00290|MT520271.1|2020-04-01,2020-04-01
MA_MGH_00281|MT520270.1|2020-04-01,2020-04-01
MA_MGH_00585|MT520269.1|2020-03-28,2020-03-28
MA_MGH_00579|MT520267.1|2020-03-28,2020-03-28
MA_MGH_00695|MT520266.1|2020-04-06,2020-04-06
MA_MGH_00669|MT520265.1|2020-04-04,2020-04-04
MA_MGH_00633|MT520264.1|2020-04-02,2020-04-02
MA_MGH_00229|MT520263.1|2020-04-06,2020-04-06
MA_MGH_00690|MT520262.1|2020-04-06,2020-04-06
MA_MGH_00563|MT520261.1|2020-03-22,2020-03-22
MA_MGH_00488|MT520260.1|2020-03-27,2020-03-27
MA_MGH_00089|MT520259.1|2020-03-25,2020-03-25
MA_MGH_00161|MT520258.1|2020-03-26,2020-03-26
MA_MGH_00542|MT520257.1|2020-03-19,2020-03-19
MA_MGH_00283|MT520256.1|2020-04-01,2020-04-01
MA_MGH_00570|MT520255.1|2020-03-22,2020-03-22
MA_MGH_00174|MT520254.1|2020-03-26,2020-03-26
MA_MGH_00530|MT520253.1|2020-03-18,2020-03-18
MA_MGH_00464|MT520252.1|2020-04-04,2020-04-04
MA_MGH_00466|MT520251.1|2020-04-04,2020-04-04
MA_MGH_00055|MT520250.1|2020-03-25,2020-03-25
MA_MGH_00059|MT520249.1|2020-03-23,2020-03-23
MA_MGH_00254|MT520248.1|2020-04-06,2020-04-06
MA_MGH_00276|MT520247.1|2020-04-01,2020-04-01
MA_MGH_00291|MT520246.1|2020-04-01,2020-04-01
MA_MGH_00145|MT520245.1|2020-03-26,2020-03-26
MA_MGH_00285|MT520244.1|2020-04-01,2020-04-01
MA_MGH_00471|MT520243.1|2020-04-04,2020-04-04
MA_MGH_00567|MT520241.1|2020-03-22,2020-03-22
MA_MGH_00666|MT520240.1|2020-04-04,2020-04-04
MA_MGH_00269|MT520239.1|2020-04-01,2020-04-01
MA_MGH_00602|MT520238.1|2020-03-28,2020-03-28
MA_MGH_00691|MT520237.1|2020-04-06,2020-04-06
MA_MGH_00603|MT520236.1|2020-03-28,2020-03-28
MA_MGH_00264|MT520235.1|2020-04-01,2020-04-01
MA_MGH_00467|MT520234.1|2020-04-04,2020-04-04
MA_MGH_00433|MT520233.1|2020-03-07,2020-03-07
MA_MGH_00297|MT520232.1|2020-04-01,2020-04-01
MA_MGH_00502|MT520231.1|2020-03-27,2020-03-27
MA_MGH_00288|MT520230.1|2020-04-01,2020-04-01
MA_MGH_00013|MT520229.1|2020-03-23,2020-03-23
MA_MGH_00675|MT520228.1|2020-04-06,2020-04-06
MA_MGH_00302|MT520226.1|2020-04-01,2020-04-01
MA_MGH_00021|MT520225.1|2020-03-26,2020-03-26
MA_MGH_00023|MT520224.1|2020-03-24,2020-03-24
MA_MGH_00642|MT520223.1|2020-04-01,2020-04-01
MA_MGH_00242|MT520222.1|2020-04-06,2020-04-06
MA_MGH_00683|MT520221.1|2020-03-21,2020-03-21
MA_MGH_00086|MT520220.1|2020-03-24,2020-03-24
MA_MGH_00274|MT520219.1|2020-04-01,2020-04-01
MA_MGH_00054|MT520218.1|2020-03-25,2020-03-25
MA_MGH_00210|MT520217.1|2020-03-27,2020-03-27
MA_MGH_00266|MT520216.1|2020-04-01,2020-04-01
MA_MGH_00569|MT520215.1|2020-03-22,2020-03-22
MA_MGH_00651|MT520214.1|2020-04-02,2020-04-02
MA_MGH_00628|MT520212.1|2020-03-28,2020-03-28
MA_MGH_00661|MT520210.1|2020-04-03,2020-04-03
MA_MGH_00611|MT520209.1|2020-03-28,2020-03-28
MA_MGH_00289|MT520208.1|2020-04-01,2020-04-01
MA_MGH_00687|MT520207.1|2020-04-06,2020-04-06
MA_MGH_00267|MT520206.1|2020-04-01,2020-04-01
MA_MGH_00706|MT520205.1|2020-04-07,2020-04-07
MA_MGH_00627|MT520204.1|2020-03-28,2020-03-28
MA_MGH_00100|MT520203.1|2020-03-25,2020-03-25
MA_MGH_00065|MT520201.1|2020-03-25,2020-03-25
MA_MGH_00562|MT520200.1|2020-03-22,2020-03-22
MA_MGH_00182|MT520199.1|2020-03-26,2020-03-26
MA_MGH_00711|MT520198.1|2020-04-08,2020-04-08
MA_MGH_00080|MT520197.1|2020-03-25,2020-03-25
MA_MGH_00258|MT520196.1|2020-04-06,2020-04-06
MA_MGH_00656|MT520195.1|2020-04-01,2020-04-01
MA_MGH_00069|MT520194.1|2020-03-25,2020-03-25
MA_MGH_00678|MT520193.1|2020-03-22,2020-03-22
MA_MGH_00417|MT520192.1|2020-03-07,2020-03-07
MA_MGH_00440|MT520191.1|2020-03-04,2020-03-04
MA_MGH_00588|MT520190.1|2020-03-28,2020-03-28
MA_MGH_00143|MT520189.1|2020-03-26,2020-03-26
MA_MGH_00184|MT520188.1|2020-03-27,2020-03-27
MA_MGH_00708|MT520187.1|2020-04-07,2020-04-07
MA_MGH_00031|MT520186.1|2020-03-25,2020-03-25
MA_MGH_00485|MT520185.1|2020-03-27,2020-03-27
MA_MGH_00067|MT520184.1|2020-03-25,2020-03-25
MA_MGH_00208|MT520183.1|2020-03-27,2020-03-27
MA_MGH_00157|MT520182.1|2020-03-26,2020-03-26
MA_MGH_00707|MT520181.1|2020-04-07,2020-04-07
MA_MGH_00042|MT520180.1|2020-03-25,2020-03-25
MA_MGH_00050|MT520179.1|2020-03-24,2020-03-24
MA_MGH_00426|MT520178.1|2020-03-07,2020-03-07
MA_MGH_00018|MT520177.1|2020-03-25,2020-03-25
MA_MGH_00016|MT520176.1|2020-03-25,2020-03-25
MA_MGH_00278|MT520175.1|2020-04-01,2020-04-01
MA_MGH_00461|MT520174.1|2020-04-04,2020-04-04
MA_MGH_00277|MT520173.1|2020-04-01,2020-04-01
MA_MGH_00568|MT520172.1|2020-03-22,2020-03-22
