# BEAST v10.5.0
# Generated Thu Oct 16 11:47:16 UTC 2025 [seed=1760615233006]
# -beagle -working beastX_run_alpha_b/ebola_dudas_alpha.xml
# keywords: skygrid
state	joint	prior	likelihood	rootHeight	age(root)	treeLength	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.cutOff	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	skygrid
76600000	-60297.645929649785	-3857.2898720753938	-56440.35605757439	1.8095565752141705	2014.0014034247858	132.96196215251803	12.4882	-0.5279857326096623	-0.656236100695927	-0.38197504934477666	0.2949233549414981	0.4577145539411721	0.2661517722151203	0.5786549342936167	1.055664586538598	1.1168628650136287	1.564075771432673	2.2387854650707366	2.3944884216152253	2.626675628002478	2.421398463143734	1.6606016531804029	1.147001243502359	0.24554003435021493	-0.8586775146108965	-0.8849838534039278	-0.9343627726542122	-0.8103986527096543	-0.8166380117111476	-0.6916170351983075	-0.7921863314975158	-0.5691990306242898	2.0	10.3103810628272	0.3159971170395172	0.21799039336752304	0.19881692999228656	0.26719555960067365	0.24873215429708578	0.0011755722806937458	0.0011755722806937492	-56440.35605757439	0.0	-3845.340098264688
76800000	-60316.40244369778	-3830.56120586844	-56485.841237829336	1.7831782158441176	2014.0277817841559	131.61098272480262	12.4882	-0.6624746302257863	-0.7887619509149175	-0.2516579530917291	0.0293590889180556	-0.09399830734273552	0.5311885602098156	0.6450543726956341	0.9642571841540045	1.148128496560616	1.4731418126823783	2.3703717909763045	2.332835080998332	2.682358406489541	2.3818711052361388	1.5470435661387183	1.1484637258969472	0.3118951641239596	-0.6931272665197141	-0.756837863934614	-1.0125816642440704	-1.0079398323049422	-1.2490130907823307	-1.718369457233248	-1.5379487366311422	-1.9239338835962454	2.0	10.955676730856503	0.31325706080185345	0.220560489869044	0.1973449627019243	0.2688374866271788	0.24598605096923823	0.0011213415657202318	0.0011213415657202307	-56485.841237829336	0.0	-3818.500496590389
77000000	-60309.14573689133	-3884.5199820486864	-56424.625754842644	1.7844585748446349	2014.0265014251554	134.18615359325207	12.4882	-1.580356643801244	-1.1480624692358752	-0.4502156995232556	-0.1582288114344506	0.25411474770439074	0.48706613398223525	1.0102359435644321	1.3758300570247293	1.1628288343201205	1.3880188631845165	2.2812922533304407	2.7002904873473788	2.6002331743304623	2.4498345888992166	1.600066448446405	1.121759587215163	0.10542573030022954	-0.48913151867761007	-0.6189569888859003	-1.0009589504925311	-1.5125537692427862	-1.4979535444199112	-1.2155057398714901	-1.2236574216434795	-0.7975183452348592	2.0	10.372414606722002	0.3052013998628523	0.22421874697907326	0.20358050706672415	0.2669993460913505	0.25115876643203333	0.0011807004893117023	0.0011807004893117036	-56424.625754842644	0.0	-3872.556653437064
77200000	-60356.19134093895	-3920.2583223235893	-56435.93301861536	1.7593519499933274	2014.0516080500067	136.53486147049995	12.4882	-0.14896480377140695	-0.7448027444869265	-0.3896212056497809	-0.24109227385470144	0.15871954632866872	0.3951561155165667	0.7876867650044242	1.5762225215550667	1.3269503821684079	1.7200889529722367	2.2701483075961457	2.4083401458711418	2.7538538038637976	2.7306204545432955	1.5562138017664924	1.0858386200752719	0.12229472761102239	-0.8840612512277917	-0.6809161241397035	-0.45467475024032006	-0.9321797206029623	-1.0565791840294447	-1.1613185437993752	-1.2800077507320546	-1.4975199131270174	2.0	9.903482771231078	0.3150372244762981	0.22317373285352848	0.19667080446378649	0.265118238206387	0.28731139112130105	0.0010891325849009567	0.0010891325849009554	-56435.93301861536	0.0	-3908.344069819367
77400000	-60343.11414848324	-3891.5779221768994	-56451.53622630634	1.7838689697997427	2014.0270910302004	133.75395421973505	12.4882	-0.8741827740166612	-0.5473442132482538	-0.38435275159363974	0.01120556615769449	0.1815085534994448	0.3396890043545108	0.8949688229472381	1.275501006096842	1.2828139411093185	1.558948799547241	2.09143054791807	2.439471888948075	2.6444064284865725	2.540230020667119	1.5602150582208991	1.2421537552764752	0.35923663896899144	-0.9408244579543595	-0.45632945927967705	-0.38170887306119405	-0.9243311757236394	-0.7899906808318421	-0.6062745910098764	-0.9137598668227657	-0.9981756138064896	2.0	11.130337659946747	0.31021368584333703	0.21647690781250079	0.20200481083208124	0.2713045955120811	0.2234692332890821	0.0011602645274968464	0.0011602645274968468	-56451.53622630634	0.0	-3879.509723265734
77600000	-60416.21102413588	-3868.9352695263537	-56547.27575460953	1.8393217390733712	2013.9716382609267	133.6036838787665	12.4882	-0.8521479906446607	-0.8185189399106184	-0.18886191120501838	-0.07812016753113361	-0.026714533014674274	0.35713102670706637	0.6464328305960468	1.3365777138002857	1.3223152778498268	1.4776198539460137	2.2609849040185543	2.5773233366814625	2.5931905839212357	2.3778710324934047	1.5526366675765404	1.187927209335523	0.24514546335645654	-0.8814153779668127	-0.8170567060933736	-0.8127914197567813	-0.7653034783404361	-0.8149559172830309	-1.3014733914982863	-1.010604903127659	-1.4656405077788572	2.0	10.852988318646117	0.3077475788883036	0.22497906322493944	0.20046468494482564	0.2668086729419314	0.2188216632192643	0.00115547084145378	0.0011554708414537845	-56547.27575460953	0.0	-3856.919514403149
77800000	-60354.56106776874	-3895.1212857685714	-56459.43978200016	1.7782365886746545	2014.0327234113254	134.5524207356958	12.4882	-1.1635900947959499	-0.7366194737441355	-0.48679567541306656	-0.2545750623907579	-0.025075733519073697	0.005450076382692792	0.6854311275751034	1.1261064595372745	1.358954689931114	1.741374056095232	2.1498521023511383	2.4448348348147664	2.8241184472531224	2.3166044394040917	1.680755402645846	1.1331550844918306	0.2627079563671669	-0.8432019021567437	-0.9338962062504335	-0.9649572422974009	-0.85266199274402	-0.6996719312578992	-0.4459406848911596	-0.8315908652773443	-0.8798682574541853	2.0	9.86164957337229	0.30962078493502276	0.2227861108234257	0.19780928432406927	0.2697838199174824	0.24857999030933067	0.0011004918429021195	0.001100491842902118	-56459.43978200016	0.0	-3883.2534945820075
78000000	-60401.3611903674	-3873.7720488826867	-56527.589141484714	1.813702980567128	2013.997257019433	134.29775648703406	12.4882	-0.819198150464184	-0.5767818232294453	-0.24117733201931527	0.005308018952511762	0.026433557504595948	0.10947460051381247	0.9401471003244931	1.459070559470429	1.0643974237448157	1.736564698315013	2.342443513133765	2.419713480375463	2.6831284881467696	2.6770937886129356	1.508414956638886	1.1711541290494	0.10108502367439381	-0.6404021147365063	-0.7201171527781735	-0.9773483873643678	-1.2313957740255241	-1.2131774800521775	-1.3681595346514348	-0.8604932889200003	-0.8709234617951785	2.0	10.097589451870618	0.3148291689896843	0.2156764013109124	0.20496477723526407	0.26452965246413934	0.2404616162040987	0.001133194785540541	0.001133194785540544	-56527.589141484714	0.0	-3861.8690544050223
78200000	-60283.85976859169	-3813.9804413631105	-56469.87932722858	1.7171935830930194	2014.093766416907	130.5286723881118	12.4882	-0.9542750102026608	-0.859114316900774	-0.5778218898497347	-0.4600356472874159	0.01931630352486908	0.21686195795273572	0.49859471443871056	1.06915016750585	1.0955258019183647	1.5983982147939744	1.9979094990335602	2.4088075576492782	2.6059544468900415	2.318953222656741	1.748686242708404	1.2564985727849782	0.17682540398606267	-0.8819328281577423	-0.7837930870109666	-0.949567129216445	-0.983899564520845	-0.7314164783064799	-1.1084510812281958	-1.3194990017391008	-1.0797195623630085	2.0	10.23304043508363	0.31219948422478266	0.21970510788616993	0.20581121475044628	0.2622841931386011	0.2725131935909542	0.001163857941885649	0.0011638579418856462	-56469.87932722858	0.0	-3802.0208221936277
78400000	-60374.55430413325	-3871.009545114615	-56503.54475901864	1.7639474679844886	2014.0470125320155	134.5975258335463	12.4882	-0.1025704303267953	-0.2791782654316226	-0.1266037905402623	0.017862196789156612	0.09269737938275668	0.4343491889790242	0.8225525017282215	1.262863822198047	0.9111367522964502	1.6048334941580389	2.3423835211307753	2.3267539254707947	2.814858313375157	2.401233851716866	1.5231114456656787	0.9926548769397148	0.0867313499491022	-0.6935478465420115	-1.1770766392580332	-0.8240439556499815	-1.096300498162574	-1.1750477942767497	-1.4774603433482443	-1.7436185624318632	-1.5319238321027264	2.0	10.902315042219922	0.313446842948584	0.21719926479063645	0.20218443774613337	0.2671694545146463	0.23253259699063014	0.001094021824670133	0.001094021824670135	-56503.54475901864	0.0	-3858.9715198568438
78600000	-60319.43378265097	-3825.843227432191	-56493.59055521878	1.788024186892824	2014.022935813107	131.3028002273307	12.4882	-0.2484029373841064	-0.3790330849813705	-0.5835587650527188	-0.12732579060394836	0.12342316615874423	0.28544910131559487	0.5846828568177928	1.2704717465308015	1.2214981111550274	1.6848322437930123	2.456689167740193	2.346127151095946	2.554111260123238	2.4109281007663035	1.7011944280766285	1.0522239681729142	0.3399575427426051	-0.6711686444264514	-0.798283631693103	-0.7092092783012546	-0.8171296979566613	-0.8514215423280651	-0.8473207833059977	-0.8078978009519382	-0.8386501079027211	2.0	10.311760323255857	0.31943499864786423	0.21521476465920333	0.19826005875409167	0.26709017793884077	0.19731531282199008	0.001132085856109527	0.001132085856109526	-56493.59055521878	0.0	-3813.944622561678
78800000	-60314.5200919139	-3757.922934743619	-56556.59715717028	1.8086116217519352	2014.0023483782481	129.494241939532	12.4882	-0.38382589140876955	-0.2962109941840855	0.12253890249076428	0.15307144300635184	0.36687884933090137	0.44787004552882814	0.5998937507593813	1.1451966452970863	0.9813306572290172	1.4646676469791402	2.2643947122724013	2.6551744996094855	2.658121542091946	2.3604674761770577	1.544839317439683	1.1212682958634042	-0.008492270837809325	-0.7527312649392885	-0.8606104955189864	-0.9096887919628297	-1.4035775609695236	-1.7706978976707808	-1.6144784481681762	-1.6584653145162644	-1.6423794203890936	2.0	10.982515023173837	0.3110398905348057	0.22105008061444908	0.201545862308292	0.2663641665424532	0.2204390931081314	0.001160149749160707	0.001160149749160705	-56556.59715717028	0.0	-3745.8831411449073
79000000	-60394.532868362796	-3907.328572060149	-56487.20429630265	1.8227185359610212	2013.988241464039	134.77108656102283	12.4882	-0.24712958056139728	0.25655714453441353	0.19830621436165125	-0.16415631041890624	0.08744191617933568	0.5812251874677018	0.6549223094238784	1.4289934421700863	1.334389453396829	1.415309357690823	2.3317629043917045	2.4384952987789617	2.582823546981984	2.3178573638565956	1.6703067426598008	0.8051702927433215	0.36639123201978413	-0.5579238474201447	-0.53624782120791	-0.8824647832281928	-1.0966139853151005	-1.0915060720876375	-1.0942121283519595	-0.8686424044050991	-0.8413250776545825	2.0	10.772723959119569	0.31639952149533573	0.22160115010854084	0.19848273500421507	0.2635165933919084	0.2285585127650831	0.0011429443310975035	0.001142944331097502	-56487.20429630265	0.0	-3895.3170627001587
79200000	-60426.8687374968	-3938.2959461103987	-56488.5727913864	1.842555640059668	2013.9684043599405	136.25704787392814	12.4882	-1.1333657396721457	-0.7797002629208984	-0.06984037568048283	-0.005589498969048416	0.2291775590591132	0.715884237586438	0.6987441496751815	1.462143046281178	1.4122117054253942	1.708518058530287	2.1416722708241016	2.604915196356518	2.62969942611805	2.4304998178898094	1.5968413567125237	1.0693673084734923	0.19303887872080625	-0.8703188175160602	-1.16242916314807	-1.1733051309700044	-1.5004054741731303	-1.363203219464566	-1.163309258868963	-0.9666763085912189	-0.5787783099649711	2.0	9.462085575712296	0.30892918338426933	0.22123950445438528	0.20261906650951803	0.26721224565182733	0.22254660673682425	0.0011165314735347679	0.0011165314735347687	-56488.5727913864	0.0	-3926.5291132099396
79400000	-60403.562248892194	-3948.5119688395425	-56455.05028005265	1.8524042746575489	2013.9585557253424	137.3544329851207	12.4882	0.022942541641622766	0.06641993818350998	-0.05770629763992895	-0.0629600519411023	-0.060373917694079994	0.1926655890157981	0.6732200277407954	1.2689095380925401	1.1087417980167218	1.6494978540494853	2.384327597756582	2.2187423014479237	2.7636592014150088	2.261665196739541	2.0121452907971733	1.2524440401264534	0.21253291256462387	-0.23143544950905343	-0.5711255459530842	-0.7528756577827423	-1.0237338379786844	-1.2619536651045573	-1.9387930150903672	-1.8086077802315699	-1.6160457032831226	2.0	10.59309040910753	0.3092869685886208	0.22093832024263074	0.19968018010894653	0.2700945310598018	0.24019257245411058	0.0011500675948103636	0.0011500675948103666	-56455.05028005265	0.0	-3936.520369674626
79600000	-60472.57388659725	-3975.4418132908563	-56497.1320733064	1.7960215324570905	2014.0149384675428	137.58602135329258	12.4882	-0.637074357850064	-0.12465887142142373	-0.11955901419005258	0.026327207140969387	0.25951660478899147	0.3482420311072696	0.9003819616856279	1.1441303584477172	1.4604825584682004	1.7095762281400235	2.174947869510134	2.306846815479478	2.739639102230165	2.401287518878118	1.9055478270494475	0.9965815493049874	0.45517466950701274	-0.6421084959562338	-0.8900421534049345	-1.0500110887013494	-0.9128414064961768	-1.4643719760462757	-1.4340502235039798	-1.2011420705749747	-0.9889136774173874	2.0	10.50655305847241	0.30785069105955165	0.2246092904041239	0.2013682519266355	0.266171766609689	0.21756721517388525	0.0010820435578890513	0.001082043557889054	-56497.1320733064	0.0	-3963.488161486226
79800000	-60347.707086408634	-3875.9269220482934	-56471.78016436034	1.8808805776437452	2013.9300794223564	134.74075357347482	12.4882	0.007151581180723688	-0.24840725213468007	-0.30544735288629776	-0.10175713734604341	0.2479612275215088	0.469346341239829	0.7485459951311099	1.3968356966642905	1.3461593515155565	1.7927790116324889	2.1872463321398774	2.392605249945074	2.4298891751270313	2.4184538923043806	1.7947404825410245	1.4241674335744656	-0.22748578848814163	-0.8605414879984016	-0.9989169820986997	-0.8959339054415709	-0.9351098970859644	-1.4528611725365383	-1.36312593100984	-1.1496802757981597	-1.182548777691581	2.0	9.899805192697395	0.3060448959528917	0.22039694973246346	0.2012127299234072	0.2723454243912378	0.24657438661557102	0.0011196417855096157	0.001119641785509618	-56471.78016436034	0.0	-3864.054085238314
80000000	-60361.438266977246	-3904.5354967993744	-56456.90277017787	1.8585732131674755	2013.9523867868324	134.81776623302588	12.4882	0.14278209360787106	0.19425680494686656	-0.1754885480304071	0.182613061853531	0.24990870620949196	0.2785852980678649	0.8825801691407592	1.3062996674697416	1.4071709179842833	1.7808124432775303	2.3128528193714426	2.2312886085835153	2.703390593717879	2.5377360844448718	1.6154795025222302	0.8977290569040947	0.3271781777965042	-0.922059109412593	-0.8395846939241225	-0.6337463319314988	-0.9897892265142179	-0.5580578765058015	-0.8503671756276951	-1.0447554321805415	-0.8273316321696599	2.0	10.737928612067288	0.3201261549762124	0.22242684428910023	0.19805504922342604	0.25939195151126154	0.25528497804580835	0.0011335894577819828	0.0011335894577819798	-56456.90277017787	0.0	-3892.5033439334447
80200000	-60301.995449890346	-3829.408928253916	-56472.58652163643	1.780039046116047	2014.0309209538839	132.16346265322719	12.4882	-1.3460100662782823	-1.013594970267469	-0.48507961357005913	-0.07956050237745349	0.11374472073540605	0.28955776672651784	0.812269677608137	1.2179207629041862	1.2634418379152725	1.693133011596492	2.4289615761785006	2.548267698037371	2.5587738750037357	2.3831792886590173	1.5753559521148333	1.305146165098732	-0.0013565413888304567	-0.39651848175013693	-0.991179747198753	-0.8725343877137847	-1.4371526247709456	-1.115023903425686	-1.6280494862724708	-1.5026068660807	-1.256840612525552	2.0	10.371392342365727	0.3081169744256735	0.21875928299049152	0.20045385024800483	0.2726698923358304	0.2486182113896317	0.0011607228019566533	0.0011607228019566529	-56472.58652163643	0.0	-3817.4483232273674
80400000	-60342.96272016545	-3840.8719522969627	-56502.09076786849	1.7669386671134433	2014.0440213328866	131.90298541394793	12.4882	-1.4747615327046233	-1.0433998892508776	-0.5730192252428832	0.06407387804745643	0.19731840040961374	0.2749963640333208	0.7350466699589976	1.1621969061223765	1.4241344015114779	1.6009606264641447	2.14887540324144	2.408424767486772	2.648793489810986	2.4057166196929165	1.5737918617349405	1.229815616056382	0.32394619510816974	-0.4539913143626965	-0.7253312967157283	-0.8332505121771858	-0.8086136259449962	-1.3616604969108832	-1.6637585498418443	-1.9901800674882415	-1.5561174869169017	2.0	10.885281001069282	0.3088391268653688	0.22464921201863877	0.20326003522710578	0.26325162588888684	0.22907486161721496	0.0011205893134442774	0.0011205893134442777	-56502.09076786849	0.0	-3828.840337632214
80600000	-60280.983861341505	-3799.2962443547567	-56481.68761698675	1.821414939014886	2013.9895450609852	130.73532280579786	12.4882	-0.9208102529552888	-0.5609786966120809	-0.622937316213261	-0.17596444805822728	0.08196306609255262	0.696745116777701	0.5688557891327627	1.047500664408886	1.0278901250697539	1.477408700144353	2.287411527973313	2.444244572087605	2.766038892780567	2.414855100373086	1.4807451976326824	0.9518721771168205	0.28032103198414526	-0.7686220606183795	-0.7083474513685825	-0.3475293375292861	-1.0101648252524071	-0.9972521862689286	-0.9503795563820543	-0.9051971034196833	-0.8114886598031036	2.0	10.049031755222074	0.31434718147525603	0.21715851373055917	0.20206439323844247	0.26642991155574264	0.22266703308235372	0.001182485476356145	0.0011824854763561427	-56481.68761698675	0.0	-3787.419906007214
80800000	-60303.96582776501	-3801.024376255426	-56502.941451509585	1.8562445690426856	2013.9547154309573	130.4456628991673	12.4882	-0.6515384616036711	-0.3860379834993624	-0.24434723773260508	0.09195915337429195	0.26212811222244076	0.58754538533274	0.9709005263665393	1.0909006413287927	1.2199299443399132	1.566040314149982	2.043585787438627	2.4294038037469607	2.4848503098604886	2.4202429748006002	1.5785628988583182	0.9564871889066926	0.21457642039879302	-0.6864677061954666	-0.9412164072358175	-0.6709733017759393	-0.8580813440276805	-0.9793547846466852	-0.7067601650496604	-1.252090827692945	-1.5358668696402178	2.0	10.361126573702991	0.31445956253530855	0.22045936817310227	0.19952746286746745	0.265553606424122	0.2695592173857733	0.0011830186415902934	0.001183018641590295	-56502.941451509585	0.0	-3789.0446689002865
81000000	-60381.97410106532	-3912.126317806997	-56469.84778325832	1.7489522163958353	2014.0620077836043	135.0812858054121	12.4882	-1.7233860370122007	-0.9800882776527504	-0.5019353869175965	0.30551680010207727	0.5747205367728172	0.25469003553439906	0.8054944433722858	1.0464642933886708	1.2305663823038073	1.4422679899365083	2.302635014009725	2.5560784099418674	2.79511274456372	2.304431154745556	1.8042704586022527	1.015119758964682	0.3840198745499891	-0.6699854314560282	-0.9179959138877458	-1.0687790779564	-1.0010857759485934	-0.9663036424495621	-0.8662344100529294	-0.7803580289300912	-0.7830573968067744	2.0	9.834039548735358	0.31512422679999247	0.218021571204104	0.19783482917660514	0.26901937281929855	0.22697919256330554	0.001109000373856213	0.0011090003738562111	-56469.84778325832	0.0	-3900.285240854797
81200000	-60338.15146590873	-3850.0709913694955	-56488.08047453924	1.8803720053703203	2013.9305879946296	132.99252324139982	12.4882	-0.259487789867686	0.3555998727520995	0.2632068767587736	0.0676417054025449	-0.06421143523129279	0.26170324371176007	0.8582330100421394	1.3071630177376972	1.337696457823663	1.5798984331308883	2.2995705408249645	2.1080528504831846	2.474325033984262	2.553441835835178	1.3782986267049813	1.0393117095209647	0.40432669551436545	-0.6403267218884618	-0.5368616985281416	-0.7352121702098833	-1.0851946356937356	-0.6633477065038589	-1.2585039058363743	-1.525205614476502	-1.85325887841353	2.0	9.706603241527304	0.31287196904909376	0.21760428242084792	0.20183284866961154	0.2676908998604469	0.26436284490064954	0.0011466495412576028	0.0011466495412575989	-56488.08047453924	0.0	-3838.2162536914307
81400000	-60312.27439159918	-3839.6383414558436	-56472.63605014334	1.874401048184986	2013.936558951815	131.68956983139353	12.4882	-0.9807434268715892	-0.5841822444138133	-0.1301517817038375	0.2049868421269968	0.16714098405635433	0.19940335255980954	0.6047400663015374	1.2792775177124476	1.344522839956131	1.5456530927401984	2.3480267114704754	2.394562608635418	2.480590151278306	2.352190993095375	1.4499629897515578	0.9954087592384476	0.18568517943260446	-0.6586222425988574	-0.3943726098911087	-0.62745534848297	-1.2249009414244765	-1.0956353933519953	-1.0849763159963424	-0.5573901612185085	-0.3437971581436605	2.0	10.144649261492521	0.3121486009235916	0.2225915850175487	0.19675333629456168	0.2685064777642983	0.2688922785720488	0.001122295991752547	0.0011222959917525487	-56472.63605014334	0.0	-3827.698354604343
81600000	-60365.911262175476	-3917.1956297077936	-56448.71563246768	1.721910099596176	2014.0890499004038	136.004350084459	12.4882	-0.8778053207001146	-0.980912037690852	-0.1742625310878579	-0.0020413990186460736	0.03155780968691273	0.32069926469534965	0.6180148762739494	1.3140189311295627	1.21591498778397	1.4706300874801586	2.4029548286765503	2.3075124591826977	2.7268956427636657	2.561677877109875	1.8810457589440592	1.3672852832859999	0.17687724916015218	-0.7723031043096753	-0.5012734999726356	-0.7611743998766549	-1.2768476095623629	-1.4460841215107176	-0.9619468682916466	-1.0250535434803707	-0.8458552040732649	2.0	10.529391769865935	0.31353671231620595	0.21619392241443944	0.20262818237545271	0.26764118289390215	0.25462684870198576	0.0011224425887319783	0.0011224425887319805	-56448.71563246768	0.0	-3905.2008664938885
81800000	-60309.67665274839	-3819.7495633388435	-56489.927089409546	1.913294582156775	2013.8976654178432	132.05970696781074	12.4882	-0.6379650226988549	-0.563946306063367	-0.24063968125276133	-0.15948831953152937	0.0703288423228636	0.3007398908461785	0.7586522026817792	1.550961243271841	1.1819770474462727	1.5894114196762614	2.230445480916787	2.5063417881994776	2.651202417556764	2.2454860664527643	1.5680948648140938	1.0756306566310732	-0.036837668677791785	-0.8556108844511295	-0.44358596521613414	-0.49974554773665286	-0.12020552546348104	-0.4855119442007596	-0.8355078021801635	-0.8707824433908028	-1.18121854411205	2.0	10.3010646633258	0.3171842267966038	0.22246707626543058	0.19676983645954785	0.26357886047841805	0.2253243112687446	0.0011907558844074682	0.0011907558844074634	-56489.927089409546	0.0	-3807.8248724224427
82000000	-60330.658891132516	-3844.3159894696455	-56486.34290166287	1.860404007377019	2013.950555992623	133.56113013976724	12.4882	-0.5572078847998239	-0.4427045495122005	-0.00243759219603773	0.02282736986913992	0.08613595918396633	0.3391499459882731	1.1549422069960134	1.1940810414389789	1.2441957545636528	1.5923685161571524	2.321189184633711	2.3940436614061094	2.6050139305938957	2.5190915825060975	1.4409196350063267	0.8133621745677421	0.11244904782097492	-0.5741302931919213	-0.5572264780251803	-0.586738908185575	-0.5500144315559992	-0.7358434600384084	-0.7326369099982207	-0.718905974933077	-0.8199536117742425	2.0	10.039118625211488	0.3107599622360958	0.218846424126718	0.2028454352049687	0.2675481784322178	0.30324303725906254	0.0011627614852755363	0.0011627614852755344	-56486.34290166287	0.0	-3832.3608876449184
82200000	-60350.49776085607	-3864.590740469485	-56485.907020386585	1.7497159745288073	2014.0612440254713	133.48405817560456	12.4882	0.3561294371295774	0.33383432546370306	0.19887576633627976	0.05889968296125628	0.3635630638559722	0.31246804634122544	1.1337213453920263	1.285708122747825	1.282137579589146	1.6424012139025057	2.1775855095177663	2.7605306300074326	2.8031764666669123	2.522347345036238	1.4890609652739124	0.9752201253546489	0.1901982008629553	-0.5856784547121415	-0.502123953391624	-0.8521264806575979	-1.9781273630437584	-2.0650138124534267	-1.8321759250066387	-1.937241008493806	-2.44104743073285	2.0	10.353319533182646	0.31474642544305464	0.2229520445576023	0.1972162657082594	0.26508526429108387	0.23792902661856838	0.0011556809618263927	0.001155680961826392	-56485.907020386585	0.0	-3852.644062404813
82400000	-60435.89389546552	-3947.3892462694976	-56488.50464919602	1.821373309553275	2013.9895866904467	137.31517253664947	12.4882	-0.9261882267448168	-0.6886744695221685	-0.20297043624942662	0.13649361676705235	0.11997435351940115	0.47304797303716994	0.9921581370934986	1.1163585715929867	1.3400585474390303	1.6908171227669706	2.394348412192296	2.393315150315864	2.8552096622582046	2.3348139533233474	1.6196477504156794	1.1862122460831375	0.27451106391858215	-0.6174380038373539	-0.5230689273990832	-0.5004213649234286	-1.069641271801602	-0.9755265754862603	-0.9256260343328319	-0.5147642627445438	-1.0813068868970486	2.0	10.486719718639515	0.30911431733330286	0.22283502344647008	0.20192851064457468	0.2661221485756525	0.24209717978364773	0.0010703633588878927	0.0010703633588878894	-56488.50464919602	0.0	-3935.4145877946858
82600000	-60383.954460470704	-3899.8639802469174	-56484.090480223786	1.7775787115019903	2014.033381288498	135.52900122559276	12.4882	-0.8872563873001184	-0.634131367633745	-0.41412760924547715	-0.11259974117010536	-0.026667250708650954	0.44394737244741844	0.7024358671263684	1.0107838177274169	1.1642232291041714	1.6085849323961954	2.2671747829004145	2.4703478256687994	2.855870429994713	2.5464998178297815	1.7073084169236876	1.26758327529755	0.49110898055867214	-0.5833782098391171	-1.0895914139140979	-1.335699424344026	-0.6967337998924857	-1.1186773964166554	-0.6589908338219425	-0.6180448216408408	-0.4133888529340306	2.0	10.837321383301068	0.313606599543671	0.21744524953614627	0.20319439895831334	0.26575375196186946	0.27099316482572117	0.0011253812750796313	0.0011253812750796307	-56484.090480223786	0.0	-3887.7987775351894
82800000	-60333.68276875083	-3865.0658129875405	-56468.61695576329	1.8350405086340391	2013.975919491366	134.14593145158173	12.4882	-0.6682249850521522	-0.49512220617165403	-0.19266282730140652	-0.06849713064473914	0.1890899396128496	0.20117817873350452	0.6612143756606081	1.4526562341549656	1.4270443819513952	1.631282341255197	2.6099162404230363	2.3667071680529532	2.586457933126522	2.491694701312564	1.6670477439449882	1.2168395941628538	0.18648503697664615	-0.5653245545414921	-0.5163869672177458	-0.6997359019254645	-0.548219865575127	-0.6180182597864712	-0.6167860024125372	-0.5958311832635832	-0.7681626871250846	2.0	10.622295250219334	0.314227731868525	0.22040070265573253	0.20077152075212126	0.2646000447236213	0.26991627141855	0.0011463168942795043	0.0011463168942795028	-56468.61695576329	0.0	-3853.0393377993364
83000000	-60327.017655264324	-3834.021948208879	-56492.995707055445	1.8378687663742506	2013.9730912336258	132.36634743632428	12.4882	-0.9887206621086683	-0.691416198698566	-0.2866327269667895	-0.36171355739614636	0.16807096681687034	0.4310184882907878	0.5855744442589091	1.3456173360551342	1.1936788666807818	1.8960562227858873	2.2457555811648153	2.454307981204611	2.6898449029866485	2.339522982667876	1.4369003706584427	1.140383212515638	0.18044642137693873	-1.0827911508374812	-1.0578263317143117	-0.8670691369854415	-0.9399657326955452	-0.8455155500108733	-0.6636821490719015	-0.5607769204716514	-0.22368316837825145	2.0	9.760546416610001	0.31396341028400176	0.22074085215763356	0.19796988471701935	0.2673258528413454	0.22893373653467386	0.001168713838797703	0.0011687138387977039	-56492.995707055445	0.0	-3822.192573348827
83200000	-60369.31042918401	-3901.926062677123	-56467.38436650689	1.7839163386897776	2014.0270436613102	134.06929305156785	12.4882	-0.6567379470804193	-0.5167064041334745	-0.42227491267694556	0.2754522972965925	0.3941662079708436	0.28379413253435554	0.7570445780065171	1.377760339164317	1.2734166143819083	1.6423083022115856	2.3397943117798636	2.5429665504702035	2.650146464373702	2.3400373959762693	1.6197496923743266	0.9253459036375623	0.1305901869311063	-0.7082664936862263	-0.9911877650221487	-1.1961570693229413	-1.465189653647871	-1.0368246845609896	-0.8726577665147616	-0.7426896352033503	-0.7211347589188948	2.0	10.808732609332065	0.3116156995802854	0.2186020887519445	0.19643796307043343	0.2733442485973367	0.25323879586389414	0.0011305361102935182	0.001130536110293518	-56467.38436650689	0.0	-3889.883591598099
