# Produced by delphy version 1.1.4 (build 2044, commit a50e378)
# Invocation: ../delphy <DASH-DASH>v0-in-fasta delphy_inputs/h5n1-andersen-e756a15-ALL_full_dates_only.fasta <DASH-DASH>v0-steps 20000000000 <DASH-DASH>v0-out-log-file delphy_outputs_b/h5n1-andersen-e756a15-ALL_full_dates_only_b.log <DASH-DASH>v0-log-every 2000000 <DASH-DASH>v0-out-trees-file delphy_outputs_b/h5n1-andersen-e756a15-ALL_full_dates_only_b.trees <DASH-DASH>v0-tree-every 20000000 <DASH-DASH>v0-out-delphy-file delphy_outputs_b/h5n1-andersen-e756a15-ALL_full_dates_only_b.dphy <DASH-DASH>v0-delphy-snapshot-every 20000000 <DASH-DASH>v0-target-coal-prior-cells 1000 <DASH-DASH>v0-pop-model skygrid <DASH-DASH>v0-skygrid-prior-double-half-time 0.25 <DASH-DASH>v0-skygrid-type staircase <DASH-DASH>v0-skygrid-disable-low-pop-barrier <DASH-DASH>v0-skygrid-num-parameters 23 <DASH-DASH>v0-skygrid-cutoff 1.833
state	numMuts	posterior_for_Delphy	prior_for_Delphy	likelihood_really_logG	rootHeight	age(root)	treeLength	skygrid.isloglinear	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.cutOff	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood_really_logG	branchRates	skygrid	
19400000000	4349	-95252.4	-20703.6	-74548.8	1.62375	2023.97	100.457	0	6.24524	-0.947073	-0.769291	-0.627823	-0.054121	-0.532459	0.000155234	0.718073	0.873674	0.961689	0.840898	-0.0420439	-1.14314	0.0757719	0.610982	0.382678	-0.00975017	-0.143114	-1.02102	-1.18627	-1.16735	-0.848148	-1.12293	-1.65163	1.833	17.6043	0.321233	0.206517	0.247615	0.224635	0.00336937	0.00336937	-74548.8	0.0	-3937.41	
19402000000	4345	-95230.5	-20731.1	-74499.4	1.60286	2023.99	100.432	0	6.24524	-1.03274	-0.951818	-0.69481	-0.139604	-0.588912	0.00998729	0.632853	0.729925	0.891747	0.651011	0.00949659	-0.9125	0.0471382	0.694494	0.467798	0.174866	-0.092489	-1.00284	-1.5862	-1.50412	-1.09852	-0.946718	-0.771355	1.833	16.7423	0.328881	0.204571	0.243985	0.222563	0.00329961	0.00329961	-74499.4	0.0	-3964.97	
19404000000	4346	-95167.7	-20680.9	-74486.8	1.62612	2023.97	99.6998	0	6.24524	-0.978174	-1.07556	-0.539472	-0.290494	-0.707063	0.344508	0.66259	1.0184	0.859079	0.597135	0.042672	-0.918096	0.329247	0.155012	0.531921	0.396936	0.101916	-1.0486	-1.27021	-1.15014	-1.42809	-0.46164	-0.706497	1.833	16.693	0.315866	0.202276	0.247202	0.234655	0.00333609	0.00333609	-74486.8	0.0	-3914.83	
19406000000	4346	-95168.5	-20672.6	-74495.9	1.55298	2024.04	100.025	0	6.24524	-1.05199	-1.19484	-0.681305	-0.329034	-0.539658	-0.1943	0.712643	0.985973	0.933959	0.731994	-0.0177118	-0.820456	0.31504	0.603299	0.399634	0.293935	0.0159303	-0.814022	-1.54027	-1.28414	-0.997188	-1.0637	-0.87888	1.833	16.0571	0.321136	0.206284	0.243691	0.228889	0.0033306	0.0033306	-74495.9	0.0	-3906.55	
19408000000	4346	-95414.4	-20822.9	-74591.5	1.63387	2023.96	102.297	0	6.24524	-1.11938	-0.903463	-0.441152	-0.156365	-0.674224	-0.0781377	0.606136	0.825351	0.953372	0.864145	0.0918855	-0.780429	0.386045	0.834621	0.430563	0.327972	0.157477	-1.19302	-1.35783	-1.88086	-1.28728	-0.876499	0.27874	1.833	16.6135	0.322631	0.208146	0.248842	0.220382	0.00322338	0.00322338	-74591.5	0.0	-4056.82	
19410000000	4347	-95415	-20818	-74597	1.59465	2024	102.154	0	6.24524	-1.13811	-1.04901	-0.569435	-0.100085	-0.45327	-0.281686	0.594049	0.804519	0.96219	0.712042	-0.0138337	-0.985587	-0.103462	0.757066	0.477789	0.348225	0.178397	-0.744589	-1.24793	-1.55887	-0.816495	-0.842462	-1.20936	1.833	16.7918	0.323905	0.207894	0.244731	0.223469	0.00321216	0.00321216	-74597	0.0	-4051.89	
19412000000	4353	-95222.7	-20674.5	-74548.2	1.5648	2024.03	99.3524	0	6.24524	-1.14689	-0.882613	-0.577171	-0.182642	-0.702946	-0.166986	0.673398	0.849799	0.956144	0.742354	0.0228928	-0.988345	0.0924336	0.530697	0.329947	0.173829	0.131021	-0.865588	-1.63769	-1.4692	-1.95014	-1.56703	-1.34473	1.833	17.7257	0.332315	0.203246	0.244316	0.220123	0.00330675	0.00330675	-74548.2	0.0	-3908.3	
19414000000	4347	-95172.4	-20667.2	-74505.2	1.61307	2023.98	100.015	0	6.24524	-1.03673	-0.863017	-0.590735	-0.212781	-0.735043	-0.0234303	0.694978	0.797696	0.972623	0.647766	-0.0534619	-1.04339	0.21219	0.472968	0.302231	0.21969	0.234014	-0.999188	-0.857009	-1.04615	-0.316563	-0.204332	-0.124755	1.833	15.9686	0.3233	0.208875	0.247432	0.220393	0.00333575	0.00333575	-74505.2	0.0	-3901.22	
19416000000	4348	-95317.8	-20751.4	-74566.4	1.72442	2023.87	101.092	0	6.24524	-1.06573	-0.972253	-0.391066	-0.00115887	-0.629682	-0.100295	0.574781	0.868627	0.885657	0.546513	-0.171819	-1.08699	0.0066756	0.628723	0.482491	0.336039	0.219691	-0.742265	-1.09067	-1.00158	-1.19409	-0.95825	-1.13308	1.833	17.9122	0.32563	0.209077	0.240973	0.224319	0.00336421	0.00336421	-74566.4	0.0	-3985.14	
19418000000	4347	-95432.4	-20827.7	-74604.7	1.62375	2023.97	102.352	0	6.24524	-1.19805	-0.764945	-0.597097	-0.177544	-0.464456	0.0790346	0.759058	0.856706	0.917715	0.682637	0.00786503	-0.843237	0.0277995	0.649264	0.436762	0.454736	0.364507	-0.494141	-1.42236	-1.8584	-1.08771	-1.24377	-1.54908	1.833	17.11	0.327581	0.205031	0.245235	0.222153	0.00324766	0.00324766	-74604.7	0.0	-4061.55	
19420000000	4348	-95506.1	-20861.9	-74644.1	1.61514	2023.98	102.971	0	6.24524	-1.21496	-1.02075	-0.566789	-0.103855	-0.468884	0.0283086	0.639847	0.867448	1.05452	0.583136	0.1051	-0.980055	0.0925499	0.55987	0.366116	0.498652	0.141646	-0.880631	-1.1342	-1.01968	-1.36539	-1.94696	-1.76407	1.833	17.2382	0.321944	0.208613	0.24436	0.225083	0.00324537	0.00324537	-74644.1	0.0	-4095.76	
19422000000	4349	-95217.7	-20680.6	-74537.1	1.63687	2023.96	100.181	0	6.24524	-1.05015	-1.2514	-0.417008	-0.0124236	-0.55728	0.0887906	0.594177	0.891108	0.952185	0.652811	-0.0915405	-1.05981	-0.08729	0.561973	0.245872	0.288467	0.160411	-0.448118	-1.21356	-1.21493	-1.26885	-1.20157	-1.44421	1.833	15.9023	0.325941	0.200299	0.248123	0.225637	0.00324985	0.00324985	-74537.1	0.0	-3914.61	
19424000000	4348	-95311.7	-20737.3	-74574.4	1.6694	2023.92	101.299	0	6.24524	-1.26891	-1.3065	-0.602734	-0.281282	-0.740874	0.0130856	0.550316	0.573502	1.06941	0.72754	0.134193	-0.91274	0.0352459	0.657964	0.295931	0.20046	0.223223	-0.222843	-1.31765	-1.46098	-2.20661	-2.83126	-3.03286	1.833	15.8957	0.325022	0.207175	0.241371	0.226433	0.00331577	0.00331577	-74574.4	0.0	-3971.29	
19426000000	4350	-95412.7	-20783.6	-74629.2	1.6065	2023.99	102.077	0	6.24524	-1.31313	-1.06107	-0.737697	-0.169195	-0.644563	0.133885	0.611928	0.663514	0.985754	0.699644	0.124043	-0.855473	0.155754	0.612721	0.338557	0.070865	0.231641	0.0199832	-1.27847	-2.08288	-2.00893	-2.20896	-1.77866	1.833	16.2436	0.321552	0.208081	0.244411	0.225956	0.00328074	0.00328074	-74629.2	0.0	-4017.53	
19428000000	4348	-95513.4	-20859.7	-74653.7	1.66132	2023.93	103.231	0	6.24524	-1.17437	-1.07817	-0.676999	-0.125095	-0.749205	0.0370961	0.691842	0.998634	1.10334	0.750575	-0.00379926	-0.629883	0.113095	0.722531	0.556546	0.254174	0.0778397	-0.231574	-0.969548	-1.03669	-1.18661	-1.12715	-0.904117	1.833	16.6836	0.324115	0.207913	0.24514	0.222833	0.00317337	0.00317337	-74653.7	0.0	-4093.61	
19430000000	4349	-95581.5	-20888.1	-74693.3	1.67665	2023.92	103.842	0	6.24524	-1.31034	-0.958939	-0.534521	-0.0940694	-0.523825	0.167315	0.503672	0.919506	1.03803	0.775201	0.0060992	-0.903185	0.0363355	0.764184	0.437253	0.320047	0.0780663	-0.109632	-0.780286	-0.878609	-0.997086	-0.974881	-1.24948	1.833	16.481	0.333076	0.206108	0.243111	0.217705	0.00317199	0.00317199	-74693.3	0.0	-4122.06	
19432000000	4349	-95385	-20775.6	-74609.4	1.61701	2023.98	101.763	0	6.24524	-1.16106	-1.16897	-0.491426	-0.0263772	-0.553748	-0.228853	0.38576	0.708347	0.969176	0.682304	0.0792356	-1.12383	0.280064	0.573732	0.356437	0.440886	0.154446	-0.181294	-1.43575	-1.86221	-1.42283	-2.14666	-1.65747	1.833	16.5753	0.320395	0.213975	0.243592	0.222038	0.00312068	0.00312068	-74609.4	0.0	-4009.54	
19434000000	4347	-95476.8	-20842.4	-74634.4	1.62523	2023.97	102.992	0	6.24524	-0.794478	-1.03461	-0.454146	-0.185362	-0.563104	-0.207665	0.493647	0.831721	0.89506	0.685749	0.0718545	-1.06096	0.215033	0.513089	0.436739	0.366411	0.133796	-0.298727	-1.59773	-1.8112	-2.70622	-3.28202	-3.52752	1.833	17.0396	0.322277	0.203167	0.247962	0.226594	0.0031099	0.0031099	-74634.4	0.0	-4076.21	
19436000000	4348	-95557.4	-20893.5	-74664	1.61907	2023.98	103.463	0	6.24524	-0.943738	-1.31412	-0.379073	-0.0972355	-0.696738	0.0519689	0.386112	0.826336	0.93651	0.779102	0.0220104	-1.10812	-0.035509	0.707334	0.413031	0.626438	0.197089	-0.528703	-0.957668	-2.03824	-2.68296	-3.32782	-3.31697	1.833	16.5917	0.325551	0.203441	0.250624	0.220385	0.00315757	0.00315757	-74664	0.0	-4127.37	
19438000000	4347	-95369.2	-20789	-74580.2	1.59605	2024	101.75	0	6.24524	-0.864498	-0.992172	-0.433847	-0.0751133	-0.800656	-0.137932	0.620208	0.902704	1.0404	0.681045	-0.170146	-0.949361	0.0932249	0.692132	0.303157	0.473875	0.0769236	-0.390458	-1.44862	-0.972303	-1.62504	-1.69555	-0.810184	1.833	17.0695	0.322608	0.202192	0.249414	0.225786	0.00324761	0.00324761	-74580.2	0.0	-4022.83	
19440000000	4345	-95305	-20763	-74542	1.59336	2024	101.381	0	6.24524	-1.28272	-1.09333	-0.514962	0.00842998	-0.730789	0.0694769	0.483293	0.754158	0.99213	0.682617	0.0368856	-0.93868	0.131568	0.530587	0.469557	0.210793	0.045504	-0.245955	-1.06487	-1.5067	-1.12042	-1.43264	-1.86558	1.833	16.1307	0.32046	0.204066	0.247058	0.228417	0.00326904	0.00326904	-74542	0.0	-3996.96	
19442000000	4344	-95448.1	-20853.4	-74594.7	1.57552	2024.02	102.914	0	6.24524	-1.18517	-0.850061	-0.674944	0.0622894	-0.388569	-0.360693	0.759078	0.869863	0.971157	0.584683	0.0639671	-1.06834	0.0552772	0.776087	0.528202	0.212411	0.084241	-0.372671	-0.933949	-0.528708	0.143298	-0.0499387	-0.503595	1.833	15.7037	0.323441	0.206616	0.244739	0.225203	0.00321564	0.00321564	-74594.7	0.0	-4087.47	
19444000000	4345	-95373.9	-20798.3	-74575.7	1.63439	2023.96	102.214	0	6.24524	-1.18565	-1.06238	-0.57518	-0.131914	-0.572378	-0.293585	0.474442	0.678907	1.07191	0.669784	0.0469004	-1.12473	0.0949658	0.810416	0.526746	0.299277	0.115555	-0.380326	-1.02291	-0.767313	-0.579162	-1.59685	-1.60192	1.833	16.843	0.324111	0.207389	0.243714	0.224785	0.00323587	0.00323587	-74575.7	0.0	-4032.16	
19446000000	4350	-95555.7	-20860.3	-74695.4	1.61361	2023.98	103.594	0	6.24524	-1.14705	-1.03823	-0.424389	-0.0887242	-0.676493	-0.370395	0.758835	0.799216	0.882662	0.920989	0.0439565	-1.00548	0.139056	0.565905	0.556463	0.211263	0.309109	-0.278793	-1.24436	-1.04973	-0.663963	-0.4643	-0.0702521	1.833	17.3001	0.324806	0.203368	0.251162	0.220665	0.00309244	0.00309244	-74695.4	0.0	-4094.17	
19448000000	4349	-95460.1	-20808.7	-74651.4	1.63644	2023.96	102.89	0	6.24524	-1.10328	-0.915005	-0.21806	-0.17608	-0.610042	-0.0452481	0.573134	0.925277	0.905232	0.838839	-0.109193	-1.02681	-0.105273	0.818075	0.455269	0.109421	0.221697	-0.169958	-1.64977	-2.07355	-2.14629	-1.95548	-1.33519	1.833	16.0951	0.324586	0.20765	0.24662	0.221143	0.00320895	0.00320895	-74651.4	0.0	-4042.65	
19450000000	4347	-95570.6	-20892.9	-74677.7	1.60296	2023.99	104	0	6.24524	-1.12215	-0.903446	-0.407573	-0.208689	-0.625071	0.154245	0.533058	0.642753	1.05393	0.752754	0.00710226	-0.933565	0.115966	0.679508	0.513768	0.226971	0.152284	-0.216536	-1.55665	-1.95875	-2.5293	-2.08488	-2.37071	1.833	16.2429	0.332131	0.202405	0.249506	0.215957	0.00317898	0.00317898	-74677.7	0.0	-4126.86	
19452000000	4345	-95525.7	-20891.6	-74634.1	1.59957	2023.99	103.599	0	6.24524	-1.00269	-0.907212	-0.327273	-0.147252	-0.719227	-0.028375	0.363967	0.52496	1.11341	0.859222	0.0646951	-0.84045	0.118328	0.674053	0.599259	0.0891732	0.186802	-0.318477	-1.52324	-1.67031	-1.93682	-1.42323	-1.6931	1.833	16.1714	0.326135	0.204303	0.245551	0.224011	0.00314816	0.00314816	-74634.1	0.0	-4125.57	
19454000000	4344	-95447.3	-20858.8	-74588.5	1.60865	2023.98	102.789	0	6.24524	-1.10177	-1.16894	-0.313899	-0.159287	-0.272303	-0.296886	0.431181	0.855956	0.927012	0.710655	0.0699409	-0.837823	0.219161	0.566206	0.495844	0.135668	0.190678	-0.379949	-1.01778	-1.89949	-3.06563	-2.56699	-2.18669	1.833	17.5329	0.325332	0.203127	0.248195	0.223346	0.00324352	0.00324352	-74588.5	0.0	-4092.58	
19456000000	4347	-95408.5	-20819.5	-74589	1.6186	2023.98	101.994	0	6.24524	-0.782335	-0.887665	-0.694461	-0.0868688	-0.664797	-0.191672	0.767552	0.873821	0.875936	0.698548	0.0571459	-0.897629	0.251915	0.611695	0.596419	0.373632	0.0986301	-0.632393	-0.939789	-2.33537	-2.63496	-3.13439	-2.86026	1.833	17.5818	0.324743	0.206045	0.245431	0.223781	0.00321553	0.00321553	-74589	0.0	-4053.32	
19458000000	4345	-95145.7	-20663.8	-74481.9	1.66048	2023.93	100.011	0	6.24524	-1.01013	-0.884082	-0.431757	-0.0884587	-0.680476	-0.0593091	0.722311	0.73103	0.89123	0.586259	0.162888	-1.06095	-0.0845921	0.600463	0.411892	0.247757	0.163571	-0.603346	-1.63576	-1.35142	-1.74317	-1.69866	-1.62684	1.833	16.1045	0.326001	0.206545	0.247451	0.220004	0.00324091	0.00324091	-74481.9	0.0	-3897.8	
19460000000	4345	-95223.8	-20715.2	-74508.6	1.6301	2023.96	100.576	0	6.24524	-1.06046	-1.04968	-0.250024	-0.237317	-0.578666	0.117853	0.537077	0.924716	0.922661	0.717715	0.19292	-1.11555	0.0529725	0.422175	0.415801	0.27411	0.156824	-0.570913	-0.781355	-0.506578	-0.492539	-0.0911375	-0.0963206	1.833	16.4896	0.322025	0.21128	0.248117	0.218578	0.00336824	0.00336824	-74508.6	0.0	-3949.17	
19462000000	4348	-95396.3	-20803.4	-74592.9	1.56474	2024.03	101.799	0	6.24524	-0.959634	-1.07938	-0.659386	-0.210883	-0.554834	-0.117693	0.554613	0.959388	0.981183	0.610405	0.367716	-1.14489	0.0197259	0.401054	0.321061	0.320384	0.350542	-0.543861	-0.820649	-0.959116	-1.49422	-1.54232	-1.13217	1.833	17.426	0.325888	0.20464	0.243311	0.226161	0.00325929	0.00325929	-74592.9	0.0	-4037.2	
19464000000	4343	-95410	-20829.2	-74580.8	1.59012	2024	102.825	0	6.24524	-1.26508	-1.16562	-0.590919	-0.15176	-0.62949	-0.136352	0.660709	0.849243	0.976067	0.731162	0.133639	-0.930209	0.332385	0.472528	0.473041	0.361688	0.128638	-0.506658	-1.49055	-1.78423	-1.61481	-1.7161	-2.45017	1.833	16.4417	0.32027	0.207256	0.253522	0.218952	0.0031757	0.0031757	-74580.8	0.0	-4063.15	
19466000000	4342	-95509.4	-20904.3	-74605.1	1.64733	2023.95	103.726	0	6.24524	-1.13111	-0.916021	-0.565927	-0.121518	-0.47401	-0.0886897	0.43361	0.893224	1.10361	0.666142	0.156903	-0.872595	0.290686	0.488198	0.576632	0.275212	0.291985	-0.544889	-1.1879	-1.88514	-1.56409	-1.58478	-1.78514	1.833	16.4361	0.324854	0.206777	0.249657	0.218711	0.00324199	0.00324199	-74605.1	0.0	-4138.21	
19468000000	4345	-95298.3	-20760.3	-74538	1.57491	2024.02	101.315	0	6.24524	-1.21107	-1.03708	-0.523071	-0.144894	-0.486756	-0.170998	0.439285	0.850144	0.951751	0.647312	0.249465	-0.873196	0.187332	0.482259	0.449756	0.199714	0.183829	-0.45391	-1.07981	-0.915322	-0.694905	-0.21155	-0.343521	1.833	15.8426	0.329123	0.202862	0.245255	0.22276	0.00324303	0.00324303	-74538	0.0	-3994.35	
19470000000	4345	-95497.6	-20886.2	-74611.3	1.55692	2024.04	102.988	0	6.24524	-1.05347	-0.917459	-0.279001	0.13384	-0.580518	0.0792668	0.591282	0.967348	0.973238	0.718906	0.0091848	-0.931256	0.112393	0.580972	0.549263	0.250175	0.254489	-0.379458	-0.890003	-0.684419	-0.348404	-0.300394	-0.976905	1.833	17.9051	0.330972	0.200982	0.248428	0.219618	0.00325609	0.00325609	-74611.3	0.0	-4119.98	
19472000000	4345	-95257.7	-20746.1	-74511.6	1.62949	2023.96	100.712	0	6.24524	-1.09498	-0.865699	-0.426733	-0.133687	-0.487798	-0.0272674	0.623204	0.762983	0.931371	0.609218	-0.0461292	-0.743457	0.0877644	0.60671	0.362219	0.17043	0.10606	-0.459856	-0.625651	-0.867881	-0.698177	-0.809509	-0.660157	1.833	16.5267	0.322664	0.207601	0.246058	0.223677	0.00327693	0.00327693	-74511.6	0.0	-3980.01	
19474000000	4344	-95269.2	-20752.9	-74516.3	1.57365	2024.02	101.102	0	6.24524	-0.951226	-0.889942	-0.595178	-0.0233694	-0.530858	-0.0127238	0.602732	0.789162	0.910421	0.557099	0.155102	-0.834765	0.0654915	0.693938	0.249841	0.287424	0.108163	-0.383307	-1.25762	-1.04075	-1.68537	-1.78518	-2.1036	1.833	17.4358	0.326508	0.204964	0.246793	0.221735	0.00329828	0.00329828	-74516.3	0.0	-3986.73	
19476000000	4346	-95403.2	-20828.9	-74574.3	1.56868	2024.02	101.877	0	6.24524	-1.03635	-0.934841	-0.549317	0.153252	-0.585481	-0.13459	0.698258	0.735095	0.984737	0.736664	0.164755	-0.934927	0.286296	0.742203	0.223466	0.303305	0.083833	-0.707832	-1.71997	-1.73439	-2.19811	-1.60148	-1.5859	1.833	16.467	0.321549	0.206284	0.251558	0.220609	0.00328127	0.00328127	-74574.3	0.0	-4062.81	
19478000000	4348	-95352.3	-20775.1	-74577.2	1.61407	2023.98	101.411	0	6.24524	-0.856089	-0.846295	-0.615238	-0.226687	-0.69039	-0.126226	0.819872	0.81162	1.05996	0.689504	-0.0414928	-0.935403	0.0922677	0.768273	0.358074	0.212688	0.00937063	-0.6405	-1.57972	-0.994709	-1.35867	-1.01479	-0.709512	1.833	16.0645	0.32506	0.208092	0.246342	0.220506	0.00328536	0.00328536	-74577.2	0.0	-4009.05	
19480000000	4344	-95542.4	-20921	-74621.4	1.60014	2023.99	103.582	0	6.24524	-0.922632	-0.939983	-0.333612	0.0248127	-0.578922	-0.15726	0.544745	0.862553	1.15368	0.62026	-0.0185618	-1.01761	0.224395	0.749068	0.362439	0.273939	0.0922381	-0.255493	-0.650233	-0.988368	-1.19499	-1.0969	-0.570455	1.833	15.9604	0.326257	0.205421	0.246716	0.221606	0.00321662	0.00321662	-74621.4	0.0	-4154.97	
19482000000	4343	-95384.5	-20833	-74551.6	1.60027	2023.99	102.15	0	6.24524	-1.2309	-1.06232	-0.517336	0.144571	-0.644231	0.2428	0.636826	0.817292	1.01265	0.705591	0.0392108	-0.962491	-0.0431964	0.670662	0.565841	0.150122	0.199406	-0.186276	-0.305479	-0.297742	-0.970758	-0.654811	-0.667146	1.833	15.7245	0.320476	0.211091	0.245271	0.223162	0.00324787	0.00324787	-74551.6	0.0	-4067	
19484000000	4345	-95476.1	-20860.5	-74615.5	1.64082	2023.95	103.116	0	6.24524	-1.13065	-1.08163	-0.431998	0.0928738	-0.639269	0.192574	0.512252	0.934612	1.05025	0.571651	-0.0449088	-0.86578	0.187183	0.661308	0.532092	0.111778	0.230376	-0.0580891	-1.20748	-0.775036	-0.521363	-0.737018	-0.30796	1.833	17.2423	0.319291	0.209684	0.248811	0.222214	0.00316502	0.00316502	-74615.5	0.0	-4094.37	
19486000000	4347	-95550.6	-20884	-74666.7	1.63794	2023.96	103.818	0	6.24524	-0.865889	-1.13609	-0.665723	-0.0130264	-0.654642	0.0461767	0.769218	0.865839	1.07719	0.630721	0.0544424	-0.86617	0.0321101	0.622008	0.639003	0.144977	0.236368	-0.311992	-1.30817	-0.874309	-0.706018	-0.205925	-0.0874587	1.833	16.5547	0.324888	0.201054	0.247242	0.226817	0.00320804	0.00320804	-74666.7	0.0	-4117.9	
19488000000	4346	-95446.8	-20834.9	-74611.9	1.63303	2023.96	102.801	0	6.24524	-0.841831	-0.984953	-0.762386	-0.254432	-0.620369	0.0696445	0.381728	0.845599	0.937484	0.607042	0.157979	-0.825881	0.204577	0.665969	0.526177	0.207373	0.249621	0.0176087	-1.2513	-1.69365	-1.01917	-0.943214	-0.269524	1.833	17.9016	0.326198	0.20514	0.244992	0.22367	0.00319957	0.00319957	-74611.9	0.0	-4068.67	
19490000000	4343	-95686.8	-20991.1	-74695.7	1.60412	2023.99	105.579	0	6.24524	-0.873331	-0.809791	-0.4735	-0.233636	-0.500923	-0.0295044	0.50069	0.870556	0.950546	0.77169	0.0975569	-0.938889	0.204405	0.75459	0.629752	0.159011	0.327564	-0.182937	-1.40375	-1.18558	-0.390293	-1.32308	-1.23304	1.833	16.9107	0.326439	0.208028	0.244673	0.220861	0.00300051	0.00300051	-74695.7	0.0	-4224.99	
19492000000	4343	-95365.3	-20816	-74549.3	1.69733	2023.9	102.136	0	6.24524	-0.896433	-1.21818	-0.392362	-0.262525	-0.702078	-0.482467	0.532074	0.949827	1.00265	0.521111	0.221124	-0.792533	0.199702	0.410212	0.384551	0.195167	0.351031	-0.275818	-1.2579	-1.67818	-1.59791	-1.80038	-1.511	1.833	16.3051	0.325907	0.208601	0.243782	0.22171	0.00317196	0.00317196	-74549.3	0.0	-4049.98	
19494000000	4345	-95543	-20906.4	-74636.6	1.60139	2023.99	103.653	0	6.24524	-1.04258	-1.05572	-0.278736	-0.119914	-0.578885	-0.106263	0.631169	0.891643	1.03947	0.671638	0.117384	-0.86276	0.169001	0.395487	0.364898	0.252306	0.418217	-0.673948	-1.47809	-2.28067	-2.45473	-2.47275	-2.90374	1.833	16.2353	0.322803	0.204863	0.245289	0.227045	0.00314332	0.00314332	-74636.6	0.0	-4140.32	
19496000000	4348	-95366.3	-20779.4	-74586.9	1.5938	2024	101.603	0	6.24524	-1.02796	-0.687931	-0.47572	-0.192516	-0.668036	0.111664	0.367694	0.808848	0.959256	0.655033	0.0143799	-0.900475	0.196773	0.538619	0.390996	0.244201	0.155981	-0.644262	-1.48435	-2.04277	-1.86146	-2.28651	-2.18276	1.833	16.953	0.321103	0.208419	0.249495	0.220983	0.00314652	0.00314652	-74586.9	0.0	-4013.23	
19498000000	4349	-95338.6	-20762.2	-74576.4	1.62194	2023.97	101.16	0	6.24524	-1.05727	-0.871928	-0.23468	-0.312194	-0.643019	-0.0132113	0.524787	0.962058	0.986857	0.706996	0.144057	-0.911902	0.289321	0.607977	0.233482	0.302784	0.288001	-0.751799	-1.43781	-2.07624	-2.40184	-1.89333	-1.63543	1.833	17.2354	0.326082	0.203388	0.245421	0.225109	0.00324085	0.00324085	-74576.4	0.0	-3996.08	
19500000000	4349	-95296.3	-20734.1	-74562.2	1.58896	2024.01	100.794	0	6.24524	-1.25773	-0.687926	-0.400481	-0.22214	-0.64382	-0.178698	0.52125	1.01562	0.902307	0.673844	0.000511854	-1.08092	0.233481	0.422052	0.356101	0.0474736	0.0244065	-0.722719	-1.3037	-2.02545	-2.76478	-2.29054	-1.69121	1.833	17.4075	0.326941	0.202898	0.245747	0.224414	0.0033657	0.0033657	-74562.2	0.0	-3967.94	
19502000000	4347	-95193.2	-20683.2	-74510	1.60556	2023.99	100.09	0	6.24524	-1.21977	-0.845518	-0.468554	-0.117494	-0.523165	-0.516105	0.712355	1.03187	0.897462	0.491151	0.159913	-1.04827	-0.195237	0.449755	0.421503	0.280897	0.168311	-0.545303	-0.981964	-1.66106	-1.23403	-1.39091	-1.89414	1.833	17.1972	0.320345	0.20274	0.255398	0.221517	0.00333015	0.00333015	-74510	0.0	-3916.99	
19504000000	4347	-95465.7	-20839.9	-74625.7	1.59075	2024	102.734	0	6.24524	-0.911346	-0.961617	-0.500384	-0.266286	-0.496935	-0.14646	0.649034	0.803741	1.01214	0.67629	0.00206472	-0.928198	0.0761658	0.520349	0.39738	0.333946	0.34891	-0.373344	-1.38413	-1.86369	-1.79859	-2.36731	-2.66014	1.833	17.9223	0.32807	0.206338	0.240435	0.225157	0.00317624	0.00317624	-74625.7	0.0	-4073.67	
19506000000	4347	-95364.2	-20778.1	-74586.1	1.63694	2023.96	101.867	0	6.24524	-1.18612	-1.12937	-0.565826	-0.193041	-0.451361	-0.000428935	0.605926	0.714075	0.92247	0.575453	0.277808	-0.980309	0.0901567	0.692455	0.445052	0.340829	0.0955072	-0.318982	-1.0553	-2.15453	-2.30067	-1.93159	-1.51677	1.833	17.8192	0.320468	0.211155	0.246519	0.221858	0.00330352	0.00330352	-74586.1	0.0	-4011.84	
19508000000	4347	-95425.7	-20823.7	-74602	1.61861	2023.98	102.238	0	6.24524	-0.863571	-1.2054	-0.169844	-0.100881	-0.595022	-0.158616	0.55453	0.8135	1.04296	0.690844	0.101631	-0.974016	-0.0194151	0.705784	0.490154	0.215842	-0.0443729	-0.49361	-1.29565	-2.25191	-2.63271	-2.73129	-2.70349	1.833	15.3177	0.318736	0.207108	0.250677	0.223479	0.00325877	0.00325877	-74602	0.0	-4057.75	
