replicate	tip_name	true_date	posterior_mean	hpd_lo	hpd_hi	normalized_rank
sim_004	TIP_442	2025.717808	2025.693651	2025.664173	2025.737256	0.833096
sim_004	TIP_195	2025.641096	2025.645500	2025.613039	2025.667933	0.308131
sim_004	TIP_402	2025.419178	2025.459973	2025.417698	2025.493581	0.037090
sim_004	TIP_035	2025.454795	2025.439505	2025.409438	2025.478072	0.763195
sim_004	TIP_155	2025.000000	2025.013527	2024.995030	2025.038796	0.077033
sim_004	TIP_327	2025.317808	2025.314928	2025.298140	2025.329197	0.594864
sim_004	TIP_040	2025.427397	2025.443339	2025.413108	2025.487081	0.259629
sim_004	TIP_042	2025.739726	2025.731808	2025.708109	2025.750175	0.681883
sim_004	TIP_356	2025.210959	2025.213187	2025.184922	2025.245095	0.420827
sim_004	TIP_495	2025.619178	2025.608665	2025.576782	2025.645155	0.717546
sim_004	TIP_114	2025.197260	2025.217595	2025.182361	2025.247935	0.169757
sim_004	TIP_183	2025.304110	2025.280683	2025.247895	2025.315498	0.880171
sim_004	TIP_201	2025.975342	2025.968409	2025.925437	2025.999500	0.549215
sim_004	TIP_430	2025.306849	2025.296875	2025.260754	2025.325537	0.707561
sim_004	TIP_174	2025.753425	2025.768425	2025.742975	2025.806749	0.212553
sim_004	TIP_251	2025.131507	2025.126184	2025.099990	2025.156604	0.649073
sim_004	TIP_147	2025.671233	2025.694792	2025.663403	2025.734677	0.124108
sim_004	TIP_061	2025.476712	2025.429000	2025.408728	2025.452385	0.992867
sim_004	TIP_228	2025.824658	2025.816579	2025.791161	2025.835107	0.691869
sim_004	TIP_073	2025.186301	2025.218674	2025.187601	2025.247115	0.045649
sim_004	TIP_116	2025.131507	2025.121748	2025.083511	2025.157524	0.600571
sim_004	TIP_371	2025.509589	2025.524824	2025.491740	2025.563793	0.249643
sim_004	TIP_447	2025.101370	2025.117312	2025.083411	2025.156544	0.302425
sim_004	TIP_477	2025.849315	2025.863530	2025.831406	2025.907229	0.332382
sim_004	TIP_033	2025.065753	2025.062787	2025.042296	2025.086292	0.577746
sim_004	TIP_182	2025.367123	2025.386340	2025.363893	2025.413259	0.075606
sim_004	TIP_224	2025.169863	2025.182194	2025.157494	2025.215938	0.272468
sim_004	TIP_176	2025.087671	2025.100291	2025.080671	2025.130957	0.195435
sim_004	TIP_429	2025.802740	2025.813300	2025.784102	2025.835057	0.213980
sim_004	TIP_415	2025.493151	2025.450804	2025.415888	2025.489911	0.994294
sim_004	TIP_020	2025.397260	2025.373939	2025.344775	2025.409539	0.900143
sim_004	TIP_407	2025.306849	2025.297059	2025.267903	2025.328327	0.701854
sim_004	TIP_194	2025.183562	2025.202044	2025.167503	2025.231447	0.142653
sim_004	TIP_457	2025.594521	2025.610908	2025.577542	2025.654295	0.298146
sim_004	TIP_108	2025.364384	2025.356219	2025.324507	2025.393100	0.694722
sim_004	TIP_376	2025.846575	2025.866852	2025.832326	2025.909048	0.238231
sim_004	TIP_389	2025.336986	2025.346804	2025.324507	2025.379452	0.310984
sim_004	TIP_289	2025.473973	2025.448537	2025.414958	2025.484451	0.880171
sim_004	TIP_031	2025.780822	2025.781682	2025.744665	2025.818628	0.496434
sim_004	TIP_109	2025.679452	2025.701350	2025.664333	2025.739996	0.176890
sim_004	TIP_069	2025.868493	2025.863084	2025.832276	2025.902689	0.657632
sim_004	TIP_145	2025.342466	2025.368788	2025.329107	2025.407669	0.152639
sim_004	TIP_074	2025.430137	2025.448717	2025.414958	2025.486311	0.189729
sim_004	TIP_154	2025.405479	2025.399957	2025.379382	2025.415879	0.611983
sim_004	TIP_381	2025.671233	2025.697841	2025.668773	2025.732876	0.041369
sim_005	TIP_254	2025.827397	2025.805362	2025.765002	2025.834836	0.894437
sim_005	TIP_487	2025.216438	2025.225498	2025.193590	2025.248485	0.262482
sim_005	TIP_400	2025.054795	2025.042308	2025.002629	2025.079222	0.679030
sim_005	TIP_346	2025.917808	2025.949978	2025.913928	2025.993750	0.061341
sim_005	TIP_031	2025.408219	2025.379478	2025.340536	2025.415499	0.934379
sim_005	TIP_238	2025.101370	2025.112470	2025.083791	2025.152664	0.395150
sim_005	TIP_011	2025.238356	2025.227003	2025.193820	2025.248535	0.737518
sim_005	TIP_088	2025.520548	2025.513310	2025.491140	2025.550515	0.748930
sim_005	TIP_367	2025.882192	2025.866172	2025.831136	2025.907839	0.730385
sim_005	TIP_218	2025.580822	2025.609189	2025.577001	2025.654854	0.055635
sim_005	TIP_211	2025.931507	2025.951244	2025.915838	2025.993690	0.245364
sim_005	TIP_215	2025.975342	2025.971821	2025.935167	2026.001740	0.490728
sim_005	TIP_408	2025.254795	2025.270326	2025.242095	2025.309479	0.243937
sim_005	TIP_432	2025.726027	2025.707025	2025.667793	2025.744385	0.740371
sim_005	TIP_025	2025.665753	2025.690564	2025.661053	2025.729807	0.048502
sim_005	TIP_455	2025.931507	2025.975182	2025.935056	2026.001910	0.038516
sim_005	TIP_180	2025.797260	2025.787709	2025.749974	2025.828427	0.627675
sim_005	TIP_260	2025.854795	2025.865101	2025.831836	2025.908659	0.406562
