# Produced by delphy version 1.1.4 (build 2044, commit a50e378)
# Invocation: ../delphy <DASH-DASH>v0-in-fasta delphy_inputs/ebola.fasta <DASH-DASH>v0-steps 1000000000 <DASH-DASH>v0-out-log-file delphy_outputs_alpha_a/ebola_delphy_alpha.log <DASH-DASH>v0-log-every 50000 <DASH-DASH>v0-out-trees-file delphy_outputs_alpha_a/ebola_delphy_alpha.trees <DASH-DASH>v0-tree-every 500000 <DASH-DASH>v0-out-delphy-file delphy_outputs_alpha_a/ebola_delphy_alpha.dphy <DASH-DASH>v0-delphy-snapshot-every 1000000 <DASH-DASH>v0-site-rate-heterogeneity
state	numMuts	posterior_for_Delphy	prior_for_Delphy	likelihood_really_logG	rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood_really_logG	branchRates	coalescent	
6200000	55	-45980.7	-19308.1	-26672.6	0.278838	2014.18	1.54496	0.124463	5.43696	16.3169	0.322629	0.212476	0.193981	0.270914	1.04799	0.00155118	0.00155118	-26672.6	0.0	102.134	
6250000	55	-45251.1	-18577.8	-26673.2	0.286176	2014.17	1.71518	0.144793	6.43281	13.246	0.317678	0.212924	0.197102	0.272297	0.748843	0.0017212	0.0017212	-26673.2	0.0	89.8335	
6300000	55	-44471.6	-17802.6	-26669	0.31152	2014.15	1.61774	0.124067	1.45026	10.9069	0.317633	0.219099	0.198588	0.26468	0.633494	0.00175195	0.00175195	-26669	0.0	94.8916	
6350000	55	-45218.4	-18549.1	-26669.3	0.311204	2014.15	1.43401	0.0909669	3.57286	19.1197	0.318941	0.210826	0.199536	0.270697	0.724453	0.00278562	0.00278562	-26669.3	0.0	120.083	
6400000	56	-39105.3	-12446	-26659.4	0.29712	2014.16	1.33809	0.130959	8.04201	10.1803	0.325624	0.214001	0.192552	0.267823	0.420768	0.00288928	0.00288928	-26659.4	0.0	120.635	
6450000	55	-39401	-12759.9	-26641.1	0.263836	2014.19	1.46394	0.186939	8.09105	11.7964	0.32015	0.211143	0.196326	0.27238	0.44792	0.00206148	0.00206148	-26641.1	0.0	97.4724	
6500000	56	-42673.7	-16014.4	-26659.3	0.28904	2014.17	1.48385	0.146456	8.71332	7.43777	0.317071	0.216941	0.196715	0.269272	0.533946	0.00179082	0.00179082	-26659.3	0.0	101.896	
6550000	55	-45800.8	-19127.5	-26673.2	0.298264	2014.16	1.52961	0.142724	6.65456	7.87097	0.324613	0.207976	0.199123	0.268288	0.891587	0.00207738	0.00207738	-26673.2	0.0	103.673	
6600000	55	-45174.1	-18502.8	-26671.3	0.291566	2014.17	1.33649	0.0872614	2.11379	5.96499	0.320212	0.209084	0.199521	0.271183	1.49937	0.00183632	0.00183632	-26671.3	0.0	128.184	
6650000	55	-44248.9	-17582.7	-26666.3	0.305175	2014.15	1.21753	0.0662574	-1.11115	9.08078	0.321228	0.216257	0.193268	0.269247	1.84174	0.00211526	0.00211526	-26666.3	0.0	145.518	
6700000	55	-44411.4	-17743.9	-26667.6	0.278757	2014.18	1.13183	0.0786011	5.60517	14.3307	0.320491	0.2186	0.194747	0.266162	1.71744	0.0031407	0.0031407	-26667.6	0.0	144.607	
6750000	55	-45779.6	-19101.4	-26678.1	0.28166	2014.18	1.29311	0.133048	5.09142	7.80259	0.31393	0.21453	0.205355	0.266184	1.08443	0.00224246	0.00224246	-26678.1	0.0	115.599	
6800000	55	-42318.4	-15634.3	-26684	0.28401	2014.18	1.23958	0.124487	7.12991	12.7935	0.320814	0.21162	0.200369	0.267198	2.52705	0.00284211	0.00284211	-26684	0.0	127.236	
6850000	55	-44187.5	-17503.4	-26684.1	0.267572	2014.19	1.3638	0.177237	11.8103	10.6152	0.320055	0.21489	0.198638	0.266417	1.77455	0.00203919	0.00203919	-26684.1	0.0	110.52	
6900000	56	-39754.6	-13061.9	-26692.7	0.271703	2014.19	1.26256	0.110578	10.0357	7.74639	0.319491	0.215228	0.195048	0.270233	3.7432	0.00159615	0.00159615	-26692.7	0.0	125.001	
6950000	55	-43328.6	-16660	-26668.6	0.284575	2014.18	1.32549	0.110007	6.41505	10.0542	0.317612	0.216535	0.195107	0.270746	2.07555	0.00252106	0.00252106	-26668.6	0.0	120.588	
7000000	56	-44461.1	-17768	-26693	0.291261	2014.17	1.52919	0.153043	6.01525	9.53669	0.312941	0.211017	0.200768	0.275273	1.73161	0.00249191	0.00249191	-26693	0.0	97.297	
7050000	56	-40753	-14054.6	-26698.4	0.29012	2014.17	1.47329	0.183521	11.9874	9.70801	0.321722	0.210743	0.19642	0.271115	3.28551	0.00161766	0.00161766	-26698.4	0.0	100.706	
7100000	55	-43042.9	-16357.5	-26685.4	0.273443	2014.19	1.49701	0.16119	11.3688	10.2843	0.317592	0.216031	0.199443	0.266934	2.18514	0.00230955	0.00230955	-26685.4	0.0	103.404	
7150000	55	-43929.5	-17237.7	-26691.8	0.276988	2014.18	1.44384	0.177221	11.9733	6.54047	0.314726	0.212936	0.197989	0.274348	1.94411	0.00208594	0.00208594	-26691.8	0.0	104.249	
7200000	55	-45898.4	-19236.9	-26661.5	0.301703	2014.16	1.40574	0.121025	8.1334	11.2878	0.319447	0.212279	0.19989	0.268384	0.854471	0.00239625	0.00239625	-26661.5	0.0	107.873	
7250000	55	-45397.1	-18739.5	-26657.6	0.264927	2014.19	1.52595	0.163476	11.6184	9.83996	0.318361	0.217378	0.198213	0.266048	0.774396	0.00190331	0.00190331	-26657.6	0.0	95.4868	
7300000	55	-45643	-18972.7	-26670.3	0.327961	2014.13	1.51129	0.105453	4.31902	10.8846	0.3157	0.215814	0.201615	0.266871	0.764936	0.00160466	0.00160466	-26670.3	0.0	107.685	
7350000	55	-42851	-16177.4	-26673.6	0.347462	2014.11	1.5938	0.107331	2.62113	5.30197	0.31644	0.214488	0.19906	0.270012	0.528063	0.00244004	0.00244004	-26673.6	0.0	102.956	
7400000	55	-40779.7	-14128.1	-26651.6	0.301313	2014.16	1.45784	0.130905	4.77101	12.6932	0.319071	0.213972	0.200252	0.266705	0.455862	0.00188028	0.00188028	-26651.6	0.0	110.213	
7450000	55	-43246	-16592	-26654.1	0.289198	2014.17	1.22679	0.0527398	1.13135	7.2966	0.323704	0.216406	0.193895	0.265995	0.563824	0.00241332	0.00241332	-26654.1	0.0	134.507	
7500000	55	-45150.9	-18501.9	-26649	0.270266	2014.19	1.22245	0.0850744	5.74429	7.88359	0.320626	0.214206	0.196483	0.268684	0.709552	0.00277281	0.00277281	-26649	0.0	127.904	
7550000	55	-44813.1	-18160.3	-26652.7	0.263072	2014.19	1.15514	0.0879559	8.76164	6.66837	0.325366	0.20542	0.202499	0.266715	0.688356	0.0021852	0.0021852	-26652.7	0.0	144.026	
7600000	55	-39002.2	-12366.4	-26635.8	0.300447	2014.16	1.19726	0.0748679	1.99213	12.3046	0.315668	0.217146	0.198892	0.268294	0.434387	0.00201776	0.00201776	-26635.8	0.0	147.965	
7650000	55	-34777.8	-8129.68	-26648.1	0.292348	2014.17	1.2527	0.0722155	0.439574	8.14118	0.317461	0.218421	0.200214	0.263903	0.354076	0.00261789	0.00261789	-26648.1	0.0	135.688	
7700000	55	-33465.7	-6818.88	-26646.8	0.290087	2014.17	1.34567	0.0741095	3.61246	7.08716	0.319908	0.214183	0.19957	0.266338	0.339339	0.00250232	0.00250232	-26646.8	0.0	123.574	
7750000	55	-40558	-13920	-26638	0.277307	2014.18	1.27201	0.0656151	-1.00275	4.94951	0.325405	0.213375	0.19589	0.26533	0.467361	0.00216597	0.00216597	-26638	0.0	136.577	
7800000	55	-36265.9	-9631.82	-26634.1	0.269027	2014.19	1.15894	0.0551106	1.26932	9.40093	0.319277	0.213365	0.198473	0.268885	0.366442	0.00215348	0.00215348	-26634.1	0.0	145.61	
7850000	55	-42228.4	-15589.7	-26638.7	0.286727	2014.17	1.15505	0.0612894	2.49818	10.0979	0.316907	0.210143	0.200699	0.272252	0.502934	0.00238875	0.00238875	-26638.7	0.0	143.566	
7900000	55	-40239	-13599.5	-26639.6	0.280073	2014.18	1.21567	0.0722701	-2.63569	12.8811	0.316288	0.214122	0.203906	0.265684	0.451129	0.00253488	0.00253488	-26639.6	0.0	133.736	
7950000	55	-41417.2	-14783.5	-26633.8	0.268014	2014.19	1.25321	0.0725668	3.144	10.22	0.315565	0.212549	0.199401	0.272485	0.49269	0.00279003	0.00279003	-26633.8	0.0	137.505	
8000000	56	-38317.6	-11669.6	-26648.1	0.281001	2014.18	1.21853	0.101465	6.97649	9.25043	0.323962	0.214326	0.196472	0.265239	0.4255	0.00256919	0.00256919	-26648.1	0.0	137.325	
8050000	56	-25644.7	994.592	-26639.3	0.276172	2014.18	1.45023	0.164056	9.60855	10.8912	0.314328	0.215982	0.200587	0.269103	0.271389	0.00184271	0.00184271	-26639.3	0.0	108.254	
8100000	55	-29438.2	-2813.46	-26624.7	0.285893	2014.17	1.41624	0.132706	7.84187	10.7794	0.317796	0.213353	0.19785	0.271001	0.295492	0.00211919	0.00211919	-26624.7	0.0	114.954	
8150000	55	-11208.4	15418.1	-26626.5	0.333038	2014.13	1.45553	0.07529	0.0997915	6.78049	0.316683	0.217011	0.195557	0.270749	0.201459	0.00229821	0.00229821	-26626.5	0.0	127.487	
8200000	55	-37275.9	-10624.5	-26651.4	0.291011	2014.17	1.51213	0.105686	0.43172	9.55165	0.32124	0.210463	0.195551	0.272747	0.387192	0.00224489	0.00224489	-26651.4	0.0	105.311	
8250000	55	-43376.6	-16724.6	-26652	0.302692	2014.16	1.4392	0.0967513	1.94786	15.0615	0.318886	0.214294	0.196833	0.269987	0.580493	0.00220429	0.00220429	-26652	0.0	108.595	
8300000	55	-44218.8	-17557.3	-26661.5	0.344881	2014.12	1.47965	0.0823653	0.965207	8.01659	0.315604	0.214293	0.199095	0.271008	0.606621	0.00222935	0.00222935	-26661.5	0.0	126.011	
8350000	56	-43738.9	-17105.7	-26633.2	0.278189	2014.18	1.18541	0.106362	10.0288	9.10774	0.319614	0.214907	0.196491	0.268987	0.580844	0.00294399	0.00294399	-26633.2	0.0	136.841	
8400000	55	-40030.3	-13398.9	-26631.4	0.262597	2014.2	1.09624	0.0907246	9.24686	6.73473	0.318569	0.213195	0.200401	0.267835	0.443264	0.0029188	0.0029188	-26631.4	0.0	149.386	
8450000	56	-32653.4	-6003.54	-26649.8	0.270691	2014.19	1.28859	0.0712108	2.10092	10.4901	0.312716	0.214209	0.205759	0.267316	0.323681	0.00248546	0.00248546	-26649.8	0.0	132.248	
8500000	55	-12710.8	13920.3	-26631.1	0.278428	2014.18	1.27648	0.0842524	0.76931	7.37845	0.318335	0.212569	0.198276	0.27082	0.203892	0.00218764	0.00218764	-26631.1	0.0	122.797	
8550000	55	-12328.5	14298.1	-26626.6	0.264	2014.19	1.32945	0.0975013	7.13159	11.4814	0.322581	0.213291	0.195704	0.268423	0.210957	0.00194008	0.00194008	-26626.6	0.0	121.188	
8600000	56	-40923.2	-14255.9	-26667.3	0.294478	2014.16	1.53785	0.140767	6.87585	14.6885	0.323296	0.211976	0.196657	0.268071	0.4657	0.00179677	0.00179677	-26667.3	0.0	98.7171	
8650000	55	-36637.2	-9973.9	-26663.3	0.33758	2014.12	1.61427	0.124371	5.49245	12.286	0.32005	0.210363	0.195973	0.273614	0.372582	0.00192458	0.00192458	-26663.3	0.0	101.905	
8700000	55	-38438.8	-11788.6	-26650.1	0.29599	2014.16	1.5813	0.104721	2.67164	13.6587	0.317248	0.212495	0.201819	0.268438	0.416742	0.00198473	0.00198473	-26650.1	0.0	109.319	
8750000	55	-33106.4	-6482.98	-26623.4	0.285652	2014.17	1.37919	0.107095	6.23444	8.48523	0.318076	0.215508	0.1955	0.270916	0.329623	0.0016983	0.0016983	-26623.4	0.0	117.391	
8800000	55	-43969.1	-17315.5	-26653.6	0.297692	2014.16	1.5064	0.126782	5.53316	13.769	0.315584	0.214806	0.200808	0.268802	0.598377	0.00155085	0.00155085	-26653.6	0.0	106.761	
8850000	55	-46200.6	-19523.1	-26677.6	0.286202	2014.17	1.51427	0.115799	3.11874	11.4856	0.323436	0.212417	0.197991	0.266156	0.947399	0.00195515	0.00195515	-26677.6	0.0	108.598	
8900000	55	-45006.8	-18315.2	-26691.5	0.367771	2014.09	1.80157	0.109366	2.28448	12.4269	0.319987	0.213104	0.193336	0.273573	1.56927	0.00138898	0.00138898	-26691.5	0.0	108.726	
8950000	55	-42677.3	-15987.2	-26690.1	0.331614	2014.13	1.64992	0.108304	0.609091	6.97019	0.32073	0.21627	0.193506	0.269494	2.40381	0.00185992	0.00185992	-26690.1	0.0	101.655	
9000000	55	-43832.5	-17137.6	-26695	0.361901	2014.1	1.82176	0.144246	-4.01863	7.52457	0.323009	0.213126	0.191499	0.272365	2.00637	0.00159184	0.00159184	-26695	0.0	76.4649	
9050000	55	-45611.4	-18926.7	-26684.7	0.304154	2014.15	1.72164	0.0943939	0.625823	10.1459	0.324669	0.212709	0.197634	0.264987	1.3232	0.00196961	0.00196961	-26684.7	0.0	96.5276	
9100000	55	-44058.6	-17375.6	-26683	0.283506	2014.18	1.33905	0.111505	7.60772	8.64616	0.31606	0.213791	0.199134	0.271015	1.91937	0.00216462	0.00216462	-26683	0.0	111.526	
9150000	55	-45119.6	-18446.2	-26673.4	0.298696	2014.16	1.40321	0.0947591	4.15288	14.9159	0.319301	0.210677	0.199364	0.270658	1.46791	0.00187075	0.00187075	-26673.4	0.0	115.229	
9200000	55	-44614.5	-17926.1	-26688.4	0.310228	2014.15	1.57846	0.123872	6.35934	8.40566	0.31688	0.216301	0.193608	0.273211	1.66885	0.00191387	0.00191387	-26688.4	0.0	100.176	
9250000	55	-45959.9	-19284.8	-26675	0.296777	2014.16	1.56375	0.157522	7.15216	10.5953	0.316342	0.220648	0.19605	0.26696	1.10192	0.0018805	0.0018805	-26675	0.0	93.8636	
9300000	55	-45476.5	-18794.5	-26682	0.268175	2014.19	1.49334	0.171314	9.79966	5.17355	0.317093	0.213678	0.199793	0.269435	1.36021	0.00199901	0.00199901	-26682	0.0	99.0848	
9350000	55	-45270.5	-18590	-26680.5	0.268004	2014.19	1.45798	0.198953	12.5207	8.2463	0.320214	0.21122	0.195458	0.273108	1.50279	0.00138181	0.00138181	-26680.5	0.0	101.896	
9400000	55	-42957.9	-16277.3	-26680.7	0.257955	2014.2	1.35241	0.227517	14.9295	8.85903	0.319193	0.214118	0.197858	0.26883	2.34391	0.00217302	0.00217302	-26680.7	0.0	110.506	
9450000	55	-45086.2	-18390.2	-26696	0.271611	2014.19	1.7144	0.245036	10.1616	9.15582	0.321384	0.213062	0.194816	0.270738	1.54363	0.00228702	0.00228702	-26696	0.0	80.6692	
9500000	55	-46100.9	-19420.5	-26680.4	0.291157	2014.17	1.5998	0.205807	8.93195	16.6341	0.319105	0.216299	0.198823	0.265773	0.929093	0.00188944	0.00188944	-26680.4	0.0	89.7763	
9550000	55	-27326.4	-684.839	-26641.6	0.257481	2014.2	1.51993	0.186368	10.1292	9.38647	0.322938	0.210926	0.202239	0.263897	0.280795	0.00178499	0.00178499	-26641.6	0.0	97.0379	
9600000	55	58421.9	85018	-26596.1	0.271978	2014.19	1.61081	0.243014	13.1437	6.99428	0.311151	0.219542	0.19547	0.273838	0.103366	0.00211931	0.00211931	-26596.1	0.0	87.826	
9650000	55	127098	153694	-26596.1	0.305922	2014.15	1.64174	0.16028	5.76821	5.13967	0.318846	0.208129	0.201683	0.271341	0.0703257	0.001742	0.001742	-26596.1	0.0	89.2164	
9700000	55	5663.96	32271.8	-26607.8	0.294438	2014.16	1.56282	0.126651	3.2697	6.49836	0.321909	0.216401	0.194028	0.267663	0.162198	0.00192409	0.00192409	-26607.8	0.0	98.3041	
9750000	55	-9409.51	17207.6	-26617.1	0.305135	2014.15	1.5189	0.12388	7.42358	11.1032	0.318448	0.209862	0.200382	0.271308	0.19802	0.00191736	0.00191736	-26617.1	0.0	103.772	
9800000	55	-5871.39	20741.7	-26613.1	0.304247	2014.15	1.43162	0.0881258	2.10163	11.4747	0.321907	0.210461	0.197689	0.269943	0.185448	0.0021063	0.0021063	-26613.1	0.0	116.15	
9850000	55	-13729.6	12909.8	-26639.4	0.297324	2014.16	1.60792	0.174927	7.97617	10.0494	0.320234	0.212036	0.194837	0.272892	0.214656	0.00190713	0.00190713	-26639.4	0.0	93.3454	
9900000	55	-18526.9	8132.55	-26659.5	0.320522	2014.14	1.68607	0.13465	1.74597	6.18258	0.318393	0.218783	0.196613	0.266212	0.232113	0.00167807	0.00167807	-26659.5	0.0	91.539	
9950000	55	-27747.5	-1098.99	-26648.5	0.311142	2014.15	1.58992	0.12461	3.5848	5.32654	0.315423	0.214173	0.201467	0.268937	0.278663	0.00205021	0.00205021	-26648.5	0.0	97.6878	
10000000	55	-42784.5	-16134.1	-26650.3	0.280571	2014.18	1.44538	0.118439	3.99177	7.76006	0.313567	0.213375	0.203842	0.269216	0.533151	0.00178746	0.00178746	-26650.3	0.0	109.036	
10050000	55	-33615.2	-6964.81	-26650.4	0.326395	2014.13	1.45169	0.0987453	4.06625	14.8281	0.316759	0.215666	0.196856	0.270719	0.342036	0.00176838	0.00176838	-26650.4	0.0	115.017	
10100000	55	-41915.5	-15264.9	-26650.5	0.298714	2014.16	1.53589	0.106087	1.58989	9.86286	0.323135	0.21409	0.196353	0.266422	0.498237	0.0022418	0.0022418	-26650.5	0.0	102.075	
10150000	55	-38629.2	-11980.6	-26648.6	0.294175	2014.16	1.4713	0.108805	3.29644	13.7978	0.321163	0.2125	0.198743	0.267593	0.415577	0.00176549	0.00176549	-26648.6	0.0	112.861	
10200000	55	18339.1	44947.5	-26608.4	0.298426	2014.16	1.52781	0.14472	6.99354	5.04756	0.324087	0.213083	0.199752	0.263078	0.141483	0.00201085	0.00201085	-26608.4	0.0	100.111	
10250000	55	-2906.57	23714.6	-26621.2	0.35804	2014.1	1.60551	0.0987203	0.318019	13.6852	0.321605	0.213138	0.191299	0.273958	0.182741	0.00160845	0.00160845	-26621.2	0.0	110.383	
10300000	55	-14667	11964.1	-26631.1	0.31765	2014.14	1.37688	0.0901449	0.966075	10.3873	0.323142	0.210024	0.201074	0.265761	0.216973	0.00240261	0.00240261	-26631.1	0.0	123.845	
10350000	55	57407.4	83984.9	-26577.4	0.331428	2014.13	1.41233	0.0899408	2.35043	11.2207	0.314203	0.214061	0.199125	0.272611	0.103957	0.00154483	0.00154483	-26577.4	0.0	123.37	
10400000	55	40871.6	67463.7	-26592.1	0.305317	2014.15	1.39965	0.0899751	2.62357	7.88605	0.323034	0.211195	0.199401	0.26637	0.116442	0.0023805	0.0023805	-26592.1	0.0	126.918	
10450000	55	-35959.7	-9306.25	-26653.5	0.296737	2014.16	1.42752	0.0962788	4.26921	6.70476	0.317222	0.21089	0.200942	0.270947	0.360788	0.00217898	0.00217898	-26653.5	0.0	119.706	
10500000	55	-6457.6	20170.4	-26628	0.34513	2014.12	1.37942	0.094979	3.63991	8.28409	0.322793	0.216829	0.193697	0.266681	0.194166	0.00229583	0.00229583	-26628	0.0	134.49	
10550000	55	7477.78	34089.2	-26611.4	0.314637	2014.15	1.34052	0.0784608	3.56705	13.802	0.315633	0.213868	0.203209	0.26729	0.159422	0.00254999	0.00254999	-26611.4	0.0	134.479	
10600000	55	28773.2	55374.9	-26601.6	0.37907	2014.08	1.68544	0.0978289	0.658698	7.21546	0.318129	0.215385	0.195111	0.271376	0.130174	0.00169407	0.00169407	-26601.6	0.0	113.117	
10650000	55	33016.9	59612.2	-26595.3	0.320122	2014.14	1.58097	0.131269	2.79806	7.19895	0.320009	0.216919	0.194277	0.268795	0.123691	0.00201022	0.00201022	-26595.3	0.0	96.4653	
10700000	55	14801.4	41426.4	-26625	0.312092	2014.15	1.47957	0.102868	1.11845	6.13367	0.319522	0.214651	0.196545	0.269283	0.145141	0.00220593	0.00220593	-26625	0.0	113.904	
10750000	55	104509	131109	-26600.1	0.275145	2014.18	1.49231	0.117744	6.24589	7.5166	0.318477	0.219252	0.196596	0.265675	0.0795046	0.00160079	0.00160079	-26600.1	0.0	103.707	
10800000	56	168053	194639	-26586.9	0.311156	2014.15	1.34676	0.132493	6.31965	8.00954	0.312204	0.214153	0.203429	0.270214	0.0604586	0.00192933	0.00192933	-26586.9	0.0	119.598	
10850000	55	91610.3	118205	-26595.1	0.349023	2014.11	1.40092	0.0598771	-4.18021	8.87382	0.312281	0.213332	0.205452	0.268935	0.084686	0.00197085	0.00197085	-26595.1	0.0	131.046	
10900000	55	99919.6	126493	-26573.3	0.330473	2014.13	1.41844	0.0940747	3.84148	7.26254	0.316605	0.216946	0.196561	0.269888	0.0805898	0.00225106	0.00225106	-26573.3	0.0	126.934	
10950000	55	218552	245111	-26558.5	0.319264	2014.14	1.39823	0.0845865	1.88945	10.7654	0.321747	0.20924	0.201355	0.267657	0.0512808	0.00226842	0.00226842	-26558.5	0.0	128.793	
11000000	55	142353	168921	-26567.6	0.289883	2014.17	1.28436	0.0959151	7.05087	10.0773	0.323713	0.21248	0.192552	0.271255	0.0664652	0.00193994	0.00193994	-26567.6	0.0	125.285	
11050000	55	441955	468493	-26538.5	0.280035	2014.18	1.25304	0.120006	9.15222	6.1244	0.321849	0.2148	0.200556	0.262795	0.0304694	0.00246692	0.00246692	-26538.5	0.0	126.453	
11100000	55	121474	148050	-26576	0.269067	2014.19	1.20535	0.0927386	6.74049	11.3948	0.31825	0.212096	0.206344	0.263309	0.0733414	0.00307012	0.00307012	-26576	0.0	141.961	
11150000	55	137553	164115	-26562.1	0.293164	2014.16	1.24185	0.0879499	3.50177	4.54308	0.321343	0.210497	0.197339	0.270821	0.0683408	0.00269325	0.00269325	-26562.1	0.0	139.496	
11200000	55	75933.6	102518	-26584.5	0.288565	2014.17	1.2788	0.108192	7.77334	5.08801	0.322397	0.211303	0.197625	0.268675	0.0922516	0.00180224	0.00180224	-26584.5	0.0	127.922	
11250000	55	19819.5	46409.8	-26590.4	0.28569	2014.17	1.11558	0.0848787	5.93934	6.92946	0.322722	0.211407	0.19845	0.267421	0.139046	0.00271752	0.00271752	-26590.4	0.0	144.263	
11300000	55	-20586.7	6022.3	-26609	0.282712	2014.18	0.985585	0.0663764	5.94393	8.41786	0.320171	0.214258	0.206171	0.259401	0.242313	0.00250586	0.00250586	-26609	0.0	163.639	
11350000	55	295.614	26893	-26597.3	0.289983	2014.17	1.17509	0.0765468	2.64635	7.79417	0.313531	0.217097	0.196344	0.273029	0.173035	0.00260214	0.00260214	-26597.3	0.0	149.372	
11400000	55	-16486.5	10132.8	-26619.3	0.317802	2014.14	1.20748	0.0499431	1.71537	9.25761	0.313062	0.212188	0.203022	0.271728	0.224945	0.00270166	0.00270166	-26619.3	0.0	154.417	
11450000	55	-28618.4	-1988.81	-26629.6	0.303957	2014.16	1.04442	0.0322531	-6.10788	6.34491	0.317797	0.214967	0.192503	0.274733	0.28673	0.00310675	0.00310675	-26629.6	0.0	169.279	
11500000	55	-30630.2	-4007.53	-26622.6	0.25871	2014.2	0.915143	0.0689017	12.1334	9.5336	0.316233	0.215837	0.197645	0.270286	0.304998	0.00280982	0.00280982	-26622.6	0.0	177.065	
11550000	55	-32976.4	-6346.37	-26630	0.284775	2014.18	1.09441	0.0495496	0.779149	7.45336	0.317193	0.218733	0.195039	0.269035	0.341022	0.0022683	0.0022683	-26630	0.0	161.632	
11600000	55	-4117.38	22526.1	-26643.4	0.273974	2014.18	1.18105	0.0757365	1.97171	5.82258	0.320635	0.215946	0.194928	0.268491	0.183739	0.00305372	0.00305372	-26643.4	0.0	142.853	
11650000	55	-4539.81	22079.7	-26619.5	0.321053	2014.14	1.43123	0.0967997	3.54254	12.5701	0.318355	0.216203	0.195115	0.270328	0.183045	0.00221651	0.00221651	-26619.5	0.0	121.282	
11700000	55	49756.4	76346.4	-26590	0.270811	2014.19	1.33526	0.0695202	-3.66495	6.21254	0.321874	0.208786	0.200541	0.268798	0.108127	0.00175722	0.00175722	-26590	0.0	120.833	
11750000	55	18294.3	44899	-26604.7	0.298687	2014.16	1.49523	0.0978002	3.72731	6.59431	0.316862	0.212901	0.201053	0.269184	0.143707	0.00198955	0.00198955	-26604.7	0.0	111.205	
11800000	55	20470.2	47087.8	-26617.6	0.292089	2014.17	1.8231	0.166639	5.14632	7.22642	0.319403	0.21355	0.196908	0.270139	0.138943	0.00139011	0.00139011	-26617.6	0.0	77.7182	
11850000	55	-25288.3	1342.44	-26630.8	0.311695	2014.15	1.42228	0.0845739	0.647571	5.81994	0.320237	0.213448	0.196238	0.270077	0.267841	0.00189964	0.00189964	-26630.8	0.0	123.604	
11900000	55	-30550.1	-3913.74	-26636.4	0.287734	2014.17	1.46109	0.0902487	4.13139	14.5742	0.316399	0.216196	0.195346	0.272059	0.309366	0.0022664	0.0022664	-26636.4	0.0	121.839	
11950000	55	-41390.4	-14728.3	-26662.1	0.372633	2014.08	1.57039	0.0978519	0.98208	7.78733	0.323119	0.210597	0.199635	0.266648	0.47647	0.00167101	0.00167101	-26662.1	0.0	121.278	
12000000	55	-43559.4	-16894.9	-26664.5	0.322898	2014.14	1.30474	0.0756927	2.04665	7.35077	0.316757	0.221207	0.192921	0.269115	0.573894	0.00218315	0.00218315	-26664.5	0.0	131.945	
12050000	55	-44362.7	-17684.3	-26678.3	0.319349	2014.14	1.80193	0.192917	6.83719	11.4968	0.32041	0.211754	0.200008	0.267828	0.644723	0.00121074	0.00121074	-26678.3	0.0	78.9021	
12100000	55	-45257.5	-18588.9	-26668.7	0.290286	2014.17	1.35294	0.0981815	4.27564	12.7246	0.325823	0.210045	0.19657	0.267562	0.776879	0.00180843	0.00180843	-26668.7	0.0	118.046	
12150000	55	-43146.2	-16492.2	-26654	0.314738	2014.15	1.31239	0.0737096	2.71282	13.487	0.31546	0.214648	0.198107	0.271785	0.57187	0.00210329	0.00210329	-26654	0.0	132.607	
12200000	55	-24342.8	2289.94	-26632.8	0.28359	2014.18	1.45391	0.125872	6.61575	7.63453	0.316738	0.209903	0.201931	0.271427	0.26513	0.00192348	0.00192348	-26632.8	0.0	107.077	
12250000	55	-45066.7	-18410.7	-26656	0.285132	2014.17	1.32325	0.112999	4.79793	10.252	0.318808	0.21456	0.199611	0.267022	0.731619	0.00228826	0.00228826	-26656	0.0	117.366	
12300000	55	-46071.5	-19398.9	-26672.5	0.31184	2014.15	1.39404	0.0905551	3.45152	6.73303	0.315394	0.217348	0.195988	0.27127	1.16968	0.00200394	0.00200394	-26672.5	0.0	118.473	
12350000	55	-45875.7	-19210.2	-26665.5	0.316744	2014.14	1.38879	0.0993984	4.37671	12.517	0.31743	0.216418	0.198663	0.267489	0.849804	0.00183492	0.00183492	-26665.5	0.0	127.469	
12400000	56	-38722.7	-12059.3	-26663.3	0.296892	2014.16	1.34025	0.077683	0.535725	8.74615	0.312124	0.222154	0.196367	0.269354	0.414562	0.00213943	0.00213943	-26663.3	0.0	129.155	
12450000	55	-40588.3	-13922.7	-26665.5	0.288361	2014.17	1.42212	0.114679	6.0534	4.91313	0.317936	0.210169	0.203495	0.2684	0.458584	0.00159363	0.00159363	-26665.5	0.0	118.86	
12500000	55	-41564.6	-14931.4	-26633.3	0.277073	2014.18	1.27191	0.0867959	7.54469	7.0492	0.324029	0.212927	0.196696	0.266348	0.491327	0.00234875	0.00234875	-26633.3	0.0	128.19	
12550000	55	-45919.6	-19265.1	-26654.5	0.284765	2014.18	1.09093	0.0530566	2.40028	11.6649	0.317431	0.214612	0.198153	0.269803	0.856428	0.00304556	0.00304556	-26654.5	0.0	157.067	
12600000	55	-45538.5	-18892	-26646.5	0.268349	2014.19	1.03206	0.0840221	8.04981	6.72767	0.32286	0.210964	0.198445	0.267731	0.777249	0.00307109	0.00307109	-26646.5	0.0	158.658	
