replicate	tip_name	true_date	posterior_mean	hpd_lo	hpd_hi	normalized_rank
sim_169	TIP_009	2025.2520547945205	2025.287031777462	2025.249865	2025.325757	0.05563480741797432
sim_169	TIP_309	2025.9205479452055	2025.957850350157	2025.9206874	2025.99411027	0.028530670470756064
sim_169	TIP_005	2025.4	2025.385458656203	2025.356854	2025.414109	0.7746077032810271
sim_169	TIP_276	2025.0109589041097	2025.0204302353773	2024.99562	2025.058494	0.3751783166904422
sim_169	TIP_264	2025.7890410958903	2025.794553310982	2025.757264	2025.832327	0.38088445078459343
sim_169	TIP_365	2025.2739726027398	2025.2872662596276	2025.250824	2025.323837	0.28815977175463625
sim_169	TIP_337	2025.8191780821917	2025.7856228116984	2025.751915	2025.828357	0.927246790299572
sim_169	TIP_062	2025.9123287671232	2025.8669625843072	2025.833286	2025.9087685	0.9914407988587732
sim_169	TIP_131	2025.4493150684932	2025.4363057931532	2025.410138	2025.465204	0.8102710413694721
sim_169	TIP_008	2025.454794520548	2025.450856435091	2025.414798	2025.49137	0.5734664764621968
sim_169	TIP_024	2025.8876712328768	2025.884249058201	2025.848215	2025.9131488	0.536376604850214
sim_169	TIP_280	2025.5424657534247	2025.5471767232475	2025.513288	2025.574523	0.3509272467902996
sim_169	TIP_143	2025.186301369863	2025.1844971997132	2025.157264	2025.223017	0.6077032810271041
sim_169	TIP_378	2025.2657534246575	2025.2911980185436	2025.255754	2025.327807	0.11412268188302425
sim_169	TIP_204	2025.123287671233	2025.120537664762	2025.088771	2025.155615	0.557774607703281
sim_169	TIP_368	2025.4027397260274	2025.3828400827367	2025.353564	2025.414659	0.8644793152639088
sim_169	TIP_465	2025.8219178082193	2025.8028389343783	2025.767533	2025.834107	0.8159771754636234
sim_169	TIP_086	2025.7424657534248	2025.7140459828784	2025.678772	2025.744655	0.9743223965763196
sim_169	TIP_491	2025.964383561644	2025.969219625336	2025.9272571	2025.99973	0.3594864479315264
sim_169	TIP_364	2025.978082191781	2025.9572054764596	2025.9212374	2025.99918027	0.7860199714693296
sim_169	TIP_127	2025.704109589041	2025.6988739286724	2025.665893	2025.732876	0.6419400855920114
sim_169	TIP_092	2025.4493150684932	2025.473270627676	2025.445895	2025.49781	0.06847360912981455
sim_169	TIP_319	2025.641095890411	2025.628399292438	2025.586441	2025.660954	0.6890156918687589
sim_169	TIP_149	2025.849315068493	2025.8466627723224	2025.827946	2025.875072	0.6790299572039943
sim_169	TIP_183	2025.5479452054794	2025.5289053609104	2025.49438	2025.570552	0.7860199714693296
sim_169	TIP_325	2025.7945205479452	2025.8079002125517	2025.772462	2025.834657	0.2211126961483595
sim_169	TIP_435	2025.890410958904	2025.8948600940075	2025.863563	2025.9171185	0.3181169757489301
sim_169	TIP_340	2025.6027397260275	2025.6108158045624	2025.578631	2025.646575	0.3780313837375178
sim_169	TIP_451	2025.5863013698631	2025.6044413637644	2025.575892	2025.640276	0.16547788873038516
sim_169	TIP_423	2025.0191780821917	2025.02817652924	2024.99521	2025.065204	0.4008559201141227
sim_169	TIP_433	2025.5123287671233	2025.524590592009	2025.49671	2025.549455	0.16119828815977175
sim_169	TIP_438	2025.7945205479452	2025.7867288716109	2025.752195	2025.828907	0.6319543509272468
sim_169	TIP_250	2025.6054794520549	2025.6188590870172	2025.583421	2025.656985	0.30099857346647646
sim_169	TIP_404	2025.66301369863	2025.6432469472168	2025.609729	2025.667803	0.9315263908701854
sim_170	TIP_024	2025.682191780822	2025.696366835948	2025.663703	2025.739726	0.3124108416547789
sim_170	TIP_291	2025.6328767123289	2025.6473917845904	2025.622187	2025.667803	0.1369472182596291
sim_170	TIP_415	2025.3561643835617	2025.38286947218	2025.357264	2025.412759	0.037089871611982884
sim_170	TIP_452	2025.1342465753426	2025.1159317532088	2025.086751	2025.150275	0.8502139800285307
sim_170	TIP_206	2025.1479452054793	2025.1348402025665	2025.09685	2025.160824	0.7432239657631954
sim_170	TIP_033	2025.5835616438355	2025.6115134935803	2025.578632	2025.651785	0.07132667617689016
sim_170	TIP_440	2025.3534246575343	2025.3475266205417	2025.323977	2025.384111	0.7118402282453637
sim_170	TIP_004	2025.9753424657533	2025.9549328645105	2025.9168277	2025.99356	0.8159771754636234
sim_170	TIP_345	2025.7369863013698	2025.71454824679	2025.682462	2025.748215	0.891583452211127
sim_170	TIP_424	2025.309589041096	2025.293498138372	2025.259044	2025.328907	0.8088445078459344
sim_170	TIP_462	2025.4657534246576	2025.447716158344	2025.411648	2025.488631	0.7560627674750356
sim_170	TIP_490	2025.0794520547945	2025.031570952926	2024.99795	2025.069723	0.9957203994293866
sim_170	TIP_491	2025.1287671232876	2025.1182572196835	2025.081641	2025.154384	0.6747503566333809
sim_170	TIP_455	2025.2547945205479	2025.2891325363755	2025.252055	2025.325617	0.06704707560627675
sim_170	TIP_391	2025.2767123287672	2025.2823711754625	2025.245895	2025.320277	0.4522111269614836
sim_170	TIP_358	2025.317808219178	2025.302850686163	2025.270273	2025.330547	0.7917261055634808
sim_170	TIP_480	2025.3808219178081	2025.3809621925805	2025.348355	2025.410279	0.48787446504992865
sim_170	TIP_035	2025.109589041096	2025.1172215449365	2025.083011	2025.153154	0.4194008559201141
sim_170	TIP_292	2025.6986301369864	2025.6943345092716	2025.664523	2025.732327	0.6433666191155493
sim_170	TIP_122	2025.145205479452	2025.1083144850224	2025.080001	2025.147125	0.9443651925820257
sim_170	TIP_126	2025.1342465753426	2025.1098465606265	2025.080551	2025.144525	0.8830242510699001
sim_170	TIP_467	2025.4602739726026	2025.4381095549184	2025.410818	2025.475483	0.8773181169757489
sim_170	TIP_259	2025.2876712328766	2025.2748203480733	2025.244385	2025.311649	0.7446504992867332
sim_170	TIP_136	2025.1698630136987	2025.1762761526368	2025.156714	2025.206029	0.4136947218259629
sim_170	TIP_314	2025.9698630136986	2025.971988730244	2025.9463047	2026.0011	0.4507845934379458
sim_170	TIP_174	2025.8191780821917	2025.7908580584856	2025.752195	2025.828907	0.8958630527817404
sim_170	TIP_026	2025.035616438356	2025.0290461697584	2024.99521	2025.070133	0.6576319543509273
sim_170	TIP_356	2025.9890410958903	2025.9618974727075	2025.9261668	2025.99890027	0.905848787446505
sim_170	TIP_494	2025.6712328767123	2025.7087209900133	2025.669862	2025.743565	0.03138373751783167
sim_170	TIP_109	2025.0931506849315	2025.1256322111255	2025.085751	2025.160004	0.0884450784593438
sim_170	TIP_327	2025.9616438356165	2025.960599912624	2025.9250677	2025.99383082	0.5021398002853067
sim_170	TIP_059	2025.717808219178	2025.7317369686168	2025.705209	2025.750135	0.14122681883024252
sim_170	TIP_076	2025.7205479452055	2025.708603706133	2025.671782	2025.748085	0.6490727532097005
sim_170	TIP_034	2025.1698630136987	2025.1919133138351	2025.159044	2025.227537	0.09843081312410841
sim_170	TIP_130	2025.731506849315	2025.7057897631928	2025.669862	2025.740545	0.8944365192582026
sim_170	TIP_050	2025.3260273972603	2025.2964371626224	2025.260683	2025.329997	0.978601997146933
sim_170	TIP_254	2025.7643835616439	2025.7722544935807	2025.745215	2025.8041100000005	0.37945791726105566
sim_170	TIP_496	2025.3945205479451	2025.392366684733	2025.363283	2025.413559	0.4893009985734665
sim_170	TIP_421	2025.2904109589042	2025.271631169755	2025.242325	2025.307539	0.8359486447931527
sim_170	TIP_071	2025.4876712328767	2025.4559510128367	2025.419998	2025.49219	0.9372325249643366
sim_170	TIP_387	2025.6520547945206	2025.6297457731816	2025.595201	2025.660004	0.8887303851640513
sim_170	TIP_001	2025.627397260274	2025.6280612838789	2025.589181	2025.665073	0.4664764621968616
sim_170	TIP_320	2025.6986301369864	2025.7002516761777	2025.666303	2025.738625	0.47360912981455067
sim_170	TIP_409	2025.1534246575343	2025.1377870627684	2025.110278	2025.160414	0.8388017118402282
sim_170	TIP_237	2025.1698630136987	2025.1900021440783	2025.157984	2025.226848	0.16119828815977175
sim_170	TIP_260	2025.2657534246575	2025.2636347689024	2025.241785	2025.2989	0.637660485021398
sim_170	TIP_486	2025.9315068493152	2025.953553228104	2025.9127382	2025.9846616	0.1398002853067047
sim_170	TIP_244	2025.2931506849316	2025.297328238228	2025.255344	2025.327667	0.3666191155492154
sim_170	TIP_397	2025.2630136986302	2025.290707599143	2025.258083	2025.326027	0.0912981455064194
sim_170	TIP_114	2025.490410958904	2025.4765634222508	2025.444525	2025.49769	0.818830242510699
sim_170	TIP_124	2025.268493150685	2025.263079774605	2025.241785	2025.29425	0.7118402282453637
sim_170	TIP_007	2025.1835616438357	2025.1802782738948	2025.156984	2025.217258	0.68188302425107
sim_170	TIP_329	2025.490410958904	2025.4689852154047	2025.433566	2025.49794	0.8987161198288159
sim_170	TIP_172	2025.2630136986302	2025.2800887132653	2025.244795	2025.321508	0.2810271041369472
sim_170	TIP_326	2025.1534246575343	2025.1330111169748	2025.091991	2025.160824	0.8388017118402282
sim_170	TIP_325	2025.1013698630136	2025.1087444037096	2025.080271	2025.145475	0.4136947218259629
