replicate	totals_0_5	true_hits_0_5	frac_0_5	totals_5_10	true_hits_5_10	frac_5_10	totals_10_15	true_hits_10_15	frac_10_15	totals_15_20	true_hits_15_20	frac_15_20	totals_20_25	true_hits_20_25	frac_20_25	totals_25_30	true_hits_25_30	frac_25_30	totals_30_35	true_hits_30_35	frac_30_35	totals_35_40	true_hits_35_40	frac_35_40	totals_40_45	true_hits_40_45	frac_40_45	totals_45_50	true_hits_45_50	frac_45_50	totals_50_55	true_hits_50_55	frac_50_55	totals_55_60	true_hits_55_60	frac_55_60	totals_60_65	true_hits_60_65	frac_60_65	totals_65_70	true_hits_65_70	frac_65_70	totals_70_75	true_hits_70_75	frac_70_75	totals_75_80	true_hits_75_80	frac_75_80	totals_80_85	true_hits_80_85	frac_80_85	totals_85_90	true_hits_85_90	frac_85_90	totals_90_95	true_hits_90_95	frac_90_95	totals_95_100	true_hits_95_100	frac_95_100
sim_102	4818	43	0.008925	445	32	0.071910	264	25	0.094697	153	23	0.150327	90	31	0.344444	64	13	0.203125	38	11	0.289474	40	12	0.300000	22	11	0.500000	20	10	0.500000	10	6	0.600000	8	6	0.750000	8	3	0.375000	11	9	0.818182	5	5	1.000000	7	5	0.714286	5	4	0.800000	7	5	0.714286	3	3	1.000000	241	241	1.000000
sim_103	7144	54	0.007559	497	39	0.078471	258	33	0.127907	133	20	0.150376	81	18	0.222222	77	23	0.298701	41	10	0.243902	34	9	0.264706	30	15	0.500000	18	10	0.555556	21	12	0.571429	8	4	0.500000	5	4	0.800000	5	2	0.400000	9	5	0.555556	8	7	0.875000	4	3	0.750000	5	4	0.800000	8	7	0.875000	220	219	0.995455
sim_104	8253	68	0.008239	526	28	0.053232	248	28	0.112903	138	21	0.152174	87	20	0.229885	65	21	0.323077	53	14	0.264151	41	15	0.365854	35	17	0.485714	20	7	0.350000	15	12	0.800000	7	3	0.428571	5	4	0.800000	11	7	0.636364	10	10	1.000000	6	4	0.666667	5	3	0.600000	2	1	0.500000	2	2	1.000000	213	213	1.000000
sim_105	8713	62	0.007116	513	36	0.070175	251	30	0.119522	163	25	0.153374	83	17	0.204819	69	16	0.231884	31	7	0.225806	35	16	0.457143	20	10	0.500000	17	7	0.411765	18	13	0.722222	11	6	0.545455	9	6	0.666667	11	8	0.727273	4	2	0.500000	6	5	0.833333	7	5	0.714286	4	4	1.000000	10	9	0.900000	215	214	0.995349
sim_106	4285	45	0.010502	451	37	0.082040	232	25	0.107759	148	32	0.216216	78	14	0.179487	64	13	0.203125	59	18	0.305085	33	12	0.363636	26	11	0.423077	14	6	0.428571	17	9	0.529412	6	3	0.500000	10	5	0.500000	8	5	0.625000	7	5	0.714286	6	6	1.000000	5	4	0.800000	1	1	1.000000	3	3	1.000000	244	244	1.000000
sim_107	19149	88	0.004596	500	34	0.068000	232	22	0.094828	138	28	0.202899	90	17	0.188889	53	11	0.207547	34	9	0.264706	34	13	0.382353	23	12	0.521739	17	7	0.411765	16	9	0.562500	9	6	0.666667	14	11	0.785714	3	1	0.333333	8	6	0.750000	6	5	0.833333	6	5	0.833333	3	3	1.000000	5	5	1.000000	207	206	0.995169
sim_108	9074	56	0.006171	516	42	0.081395	244	27	0.110656	141	33	0.234043	87	14	0.160920	67	26	0.388060	36	12	0.333333	33	7	0.212121	24	9	0.375000	18	8	0.444444	12	3	0.250000	10	7	0.700000	10	5	0.500000	10	7	0.700000	7	4	0.571429	3	2	0.666667	7	7	1.000000	4	4	1.000000	8	6	0.750000	219	219	1.000000
sim_110	8904	59	0.006626	494	38	0.076923	236	21	0.088983	136	26	0.191176	71	17	0.239437	48	14	0.291667	34	10	0.294118	32	14	0.437500	15	6	0.400000	27	13	0.481481	11	7	0.636364	14	9	0.642857	9	4	0.444444	15	14	0.933333	9	5	0.555556	7	6	0.857143	4	3	0.750000	5	5	1.000000	4	3	0.750000	225	224	0.995556
sim_113	7135	43	0.006027	396	34	0.085859	254	27	0.106299	143	23	0.160839	79	19	0.240506	60	17	0.283333	47	14	0.297872	43	19	0.441860	17	10	0.588235	18	9	0.500000	11	7	0.636364	11	5	0.454545	9	5	0.555556	8	3	0.375000	6	4	0.666667	6	3	0.500000	4	2	0.500000	4	4	1.000000	7	7	1.000000	243	243	1.000000
sim_114	10775	75	0.006961	568	39	0.068662	269	29	0.107807	139	19	0.136691	81	12	0.148148	59	25	0.423729	42	11	0.261905	29	12	0.413793	20	8	0.400000	12	7	0.583333	13	7	0.538462	11	7	0.636364	9	7	0.777778	11	5	0.454545	6	5	0.833333	7	6	0.857143	8	5	0.625000	1	1	1.000000	9	8	0.888889	210	210	1.000000
sim_116	14941	72	0.004819	590	45	0.076271	264	22	0.083333	140	31	0.221429	93	20	0.215054	73	25	0.342466	52	16	0.307692	28	14	0.500000	15	6	0.400000	13	6	0.461538	27	12	0.444444	7	2	0.285714	7	4	0.571429	5	5	1.000000	10	8	0.800000	1	1	1.000000	3	3	1.000000	2	2	1.000000	3	3	1.000000	201	201	1.000000
sim_118	10707	46	0.004296	426	25	0.058685	229	37	0.161572	142	22	0.154930	86	15	0.174419	69	20	0.289855	41	14	0.341463	27	9	0.333333	30	14	0.466667	21	11	0.523810	18	11	0.611111	13	7	0.538462	6	3	0.500000	13	12	0.923077	6	5	0.833333	6	6	1.000000	3	2	0.666667	4	4	1.000000	5	5	1.000000	231	230	0.995671
sim_119	5569	39	0.007003	473	43	0.090909	264	26	0.098485	120	26	0.216667	84	15	0.178571	55	14	0.254545	50	21	0.420000	40	13	0.325000	21	6	0.285714	22	14	0.636364	15	11	0.733333	16	12	0.750000	6	4	0.666667	9	4	0.444444	4	2	0.500000	2	2	1.000000	9	7	0.777778	4	3	0.750000	4	4	1.000000	232	232	1.000000
sim_121	22346	93	0.004162	533	36	0.067542	265	28	0.105660	139	22	0.158273	96	18	0.187500	66	22	0.333333	40	10	0.250000	31	12	0.387097	21	8	0.380952	12	9	0.750000	21	13	0.619048	12	10	0.833333	4	3	0.750000	3	1	0.333333	10	7	0.700000	7	4	0.571429	8	6	0.750000	6	6	1.000000	4	4	1.000000	186	186	1.000000
sim_122	16624	90	0.005414	641	48	0.074883	278	34	0.122302	153	27	0.176471	91	25	0.274725	48	11	0.229167	42	13	0.309524	35	9	0.257143	29	14	0.482759	15	8	0.533333	14	6	0.428571	14	4	0.285714	12	4	0.333333	5	4	0.800000	8	7	0.875000	5	1	0.200000	2	2	1.000000	3	2	0.666667	5	5	1.000000	185	184	0.994595
sim_123	4013	42	0.010466	537	39	0.072626	258	23	0.089147	161	31	0.192547	88	20	0.227273	73	22	0.301370	36	10	0.277778	39	14	0.358974	16	9	0.562500	28	16	0.571429	15	8	0.533333	15	9	0.600000	9	7	0.777778	8	5	0.625000	10	6	0.600000	12	9	0.750000	8	5	0.625000	6	5	0.833333	11	11	1.000000	208	207	0.995192
sim_124	16147	94	0.005822	591	34	0.057530	258	28	0.108527	133	23	0.172932	89	16	0.179775	57	9	0.157895	36	14	0.388889	30	16	0.533333	23	11	0.478261	20	9	0.450000	8	7	0.875000	10	5	0.500000	4	1	0.250000	10	8	0.800000	6	3	0.500000	2	1	0.500000	7	7	1.000000	6	6	1.000000	9	9	1.000000	197	197	1.000000
sim_127	15844	77	0.004860	602	45	0.074751	259	35	0.135135	116	22	0.189655	86	20	0.232558	51	12	0.235294	34	17	0.500000	40	13	0.325000	17	7	0.411765	17	6	0.352941	9	4	0.444444	6	1	0.166667	13	8	0.615385	8	5	0.625000	5	3	0.600000	3	2	0.666667	8	6	0.750000	5	3	0.600000	10	10	1.000000	203	202	0.995074
sim_128	12882	80	0.006210	627	49	0.078150	269	28	0.104089	140	23	0.164286	107	18	0.168224	72	24	0.333333	40	12	0.300000	34	10	0.294118	15	7	0.466667	22	9	0.409091	18	11	0.611111	12	7	0.583333	9	6	0.666667	5	5	1.000000	7	6	0.857143	5	5	1.000000	8	5	0.625000	3	1	0.333333	2	2	1.000000	190	190	1.000000
sim_131	11306	66	0.005838	559	36	0.064401	250	27	0.108000	136	32	0.235294	95	19	0.200000	49	15	0.306122	44	14	0.318182	33	12	0.363636	21	12	0.571429	15	6	0.400000	12	7	0.583333	10	4	0.400000	10	6	0.600000	7	4	0.571429	7	5	0.714286	11	10	0.909091	4	4	1.000000	5	5	1.000000	7	7	1.000000	207	207	1.000000
sim_132	7630	75	0.009830	562	38	0.067616	267	27	0.101124	150	33	0.220000	96	18	0.187500	68	17	0.250000	49	10	0.204082	32	14	0.437500	30	9	0.300000	11	4	0.363636	11	6	0.545455	9	4	0.444444	12	9	0.750000	4	4	1.000000	11	8	0.727273	4	2	0.500000	4	4	1.000000	8	7	0.875000	5	5	1.000000	205	204	0.995122
sim_133	8679	59	0.006798	464	34	0.073276	210	29	0.138095	147	32	0.217687	91	19	0.208791	67	16	0.238806	44	10	0.227273	21	4	0.190476	23	11	0.478261	25	13	0.520000	14	10	0.714286	10	3	0.300000	13	6	0.461538	3	1	0.333333	8	7	0.875000	1	1	1.000000	4	3	0.750000	4	4	1.000000	6	5	0.833333	232	231	0.995690
sim_134	22175	99	0.004464	673	41	0.060921	276	33	0.119565	140	31	0.221429	84	20	0.238095	52	13	0.250000	33	14	0.424242	27	6	0.222222	18	8	0.444444	12	5	0.416667	13	8	0.615385	12	8	0.666667	10	8	0.800000	6	4	0.666667	6	4	0.666667	9	8	0.888889	7	6	0.857143	6	6	1.000000	5	5	1.000000	171	171	1.000000
sim_135	18021	113	0.006270	562	40	0.071174	262	26	0.099237	135	23	0.170370	82	20	0.243902	66	10	0.151515	35	9	0.257143	26	11	0.423077	25	11	0.440000	15	7	0.466667	11	6	0.545455	7	4	0.571429	11	7	0.636364	8	5	0.625000	12	6	0.500000	5	4	0.800000	6	3	0.500000	5	3	0.600000	10	9	0.900000	196	181	0.923469
sim_137	3038	33	0.010862	437	27	0.061785	225	34	0.151111	154	29	0.188312	85	19	0.223529	73	21	0.287671	46	13	0.282609	42	11	0.261905	32	10	0.312500	21	10	0.476190	18	13	0.722222	12	5	0.416667	4	3	0.750000	12	7	0.583333	8	6	0.750000	3	3	1.000000	4	4	1.000000	5	5	1.000000	2	2	1.000000	243	243	1.000000
sim_138	5269	47	0.008920	489	42	0.085890	241	30	0.124481	185	31	0.167568	104	29	0.278846	70	19	0.271429	49	12	0.244898	46	11	0.239130	25	12	0.480000	22	6	0.272727	10	2	0.200000	13	7	0.538462	15	11	0.733333	7	6	0.857143	3	3	1.000000	4	3	0.750000	4	3	0.750000	1	1	1.000000	1	1	1.000000	222	222	1.000000
sim_140	10068	64	0.006357	565	39	0.069027	236	26	0.110169	136	30	0.220588	84	18	0.214286	58	13	0.224138	40	16	0.400000	34	8	0.235294	18	8	0.444444	18	7	0.388889	16	7	0.437500	13	8	0.615385	5	5	1.000000	5	2	0.400000	2	2	1.000000	4	4	1.000000	7	6	0.857143	6	6	1.000000	4	4	1.000000	225	225	1.000000
sim_141	5318	43	0.008086	519	35	0.067437	267	35	0.131086	145	25	0.172414	100	22	0.220000	60	21	0.350000	42	17	0.404762	28	7	0.250000	26	12	0.461538	17	11	0.647059	21	10	0.476190	12	5	0.416667	8	5	0.625000	8	6	0.750000	9	6	0.666667	4	3	0.750000	4	4	1.000000	4	3	0.750000	6	6	1.000000	222	222	1.000000
sim_142	14615	62	0.004242	474	37	0.078059	264	31	0.117424	131	18	0.137405	108	20	0.185185	52	21	0.403846	42	13	0.309524	35	15	0.428571	28	15	0.535714	23	12	0.521739	10	7	0.700000	10	4	0.400000	11	8	0.727273	4	2	0.500000	3	2	0.666667	7	7	1.000000	7	6	0.857143	5	3	0.600000	4	4	1.000000	211	211	1.000000
sim_143	8475	60	0.007080	504	36	0.071429	246	29	0.117886	142	26	0.183099	106	27	0.254717	63	21	0.333333	36	13	0.361111	27	10	0.370370	29	15	0.517241	14	2	0.142857	19	8	0.421053	15	6	0.400000	6	4	0.666667	1	1	1.000000	6	6	1.000000	4	4	1.000000	5	3	0.600000	5	3	0.600000	4	3	0.750000	221	221	1.000000
sim_144	6359	66	0.010379	661	56	0.084720	274	37	0.135036	169	23	0.136095	80	13	0.162500	54	13	0.240741	36	12	0.333333	18	7	0.388889	18	7	0.388889	20	11	0.550000	21	6	0.285714	12	7	0.583333	7	5	0.714286	1	1	1.000000	8	6	0.750000	6	6	1.000000	2	2	1.000000	6	5	0.833333	8	8	1.000000	207	207	1.000000
sim_145	3323	30	0.009028	315	23	0.073016	184	29	0.157609	127	24	0.188976	86	18	0.209302	64	20	0.312500	55	20	0.363636	38	16	0.421053	27	9	0.333333	19	8	0.421053	16	6	0.375000	8	4	0.500000	6	2	0.333333	8	6	0.750000	2	0	0.000000	5	3	0.600000	6	4	0.666667	5	5	1.000000	8	8	1.000000	263	263	1.000000
sim_146	14037	56	0.003989	480	39	0.081250	248	28	0.112903	140	32	0.228571	85	16	0.188235	73	20	0.273973	54	13	0.240741	46	18	0.391304	22	11	0.500000	23	12	0.521739	10	2	0.200000	15	9	0.600000	8	7	0.875000	6	5	0.833333	5	3	0.600000	6	6	1.000000	8	7	0.875000	5	4	0.800000	10	10	1.000000	200	200	1.000000
sim_147	12896	69	0.005350	550	39	0.070909	258	28	0.108527	152	26	0.171053	85	20	0.235294	74	15	0.202703	41	12	0.292683	33	14	0.424242	27	12	0.444444	20	6	0.300000	14	9	0.642857	7	4	0.571429	7	5	0.714286	16	15	0.937500	3	3	1.000000	11	9	0.818182	2	2	1.000000	2	2	1.000000	3	3	1.000000	207	205	0.990338
sim_148	11012	59	0.005358	480	36	0.075000	226	32	0.141593	158	30	0.189873	91	20	0.219780	51	10	0.196078	37	11	0.297297	30	13	0.433333	29	12	0.413793	17	7	0.411765	19	9	0.473684	7	6	0.857143	11	3	0.272727	6	4	0.666667	8	4	0.500000	6	6	1.000000	10	8	0.800000	6	5	0.833333	11	10	0.909091	214	213	0.995327
sim_149	6284	40	0.006365	414	38	0.091787	243	30	0.123457	157	21	0.133758	106	24	0.226415	72	14	0.194444	42	17	0.404762	32	11	0.343750	31	10	0.322581	26	17	0.653846	15	6	0.400000	19	11	0.578947	7	4	0.571429	6	5	0.833333	7	6	0.857143	2	1	0.500000	2	2	1.000000	5	5	1.000000	12	9	0.750000	227	227	1.000000
sim_150	15729	85	0.005404	583	42	0.072041	272	25	0.091912	118	24	0.203390	78	16	0.205128	57	11	0.192982	41	14	0.341463	32	15	0.468750	29	16	0.551724	16	8	0.500000	7	3	0.428571	14	7	0.500000	9	5	0.555556	8	4	0.500000	3	3	1.000000	6	6	1.000000	4	3	0.750000	3	3	1.000000	2	2	1.000000	206	206	1.000000
sim_151	8038	57	0.007091	568	49	0.086268	300	33	0.110000	142	16	0.112676	75	17	0.226667	64	21	0.328125	37	14	0.378378	31	12	0.387097	31	8	0.258065	23	13	0.565217	13	6	0.461538	7	5	0.714286	5	2	0.400000	13	9	0.692308	8	6	0.750000	1	1	1.000000	7	7	1.000000	2	2	1.000000	8	7	0.875000	213	213	1.000000
sim_152	6801	60	0.008822	549	42	0.076503	259	26	0.100386	133	19	0.142857	95	22	0.231579	59	20	0.338983	43	10	0.232558	27	8	0.296296	24	11	0.458333	20	12	0.600000	14	7	0.500000	12	10	0.833333	7	5	0.714286	10	5	0.500000	12	7	0.583333	6	6	1.000000	6	5	0.833333	7	7	1.000000	4	4	1.000000	212	212	1.000000
sim_155	16612	63	0.003792	498	36	0.072289	227	40	0.176211	134	26	0.194030	83	14	0.168675	52	12	0.230769	39	14	0.358974	25	10	0.400000	30	14	0.466667	14	7	0.500000	9	5	0.555556	11	6	0.545455	6	4	0.666667	7	4	0.571429	2	2	1.000000	7	4	0.571429	7	6	0.857143	5	4	0.800000	5	5	1.000000	222	222	1.000000
sim_156	14373	66	0.004592	537	44	0.081937	261	30	0.114943	126	21	0.166667	89	26	0.292135	66	9	0.136364	38	13	0.342105	38	13	0.342105	35	20	0.571429	22	10	0.454545	16	10	0.625000	15	9	0.600000	6	5	0.833333	12	6	0.500000	4	2	0.500000	9	9	1.000000	5	5	1.000000	3	2	0.666667	5	5	1.000000	194	193	0.994845
sim_158	2795	36	0.012880	487	46	0.094456	283	37	0.130742	145	19	0.131034	104	15	0.144231	70	19	0.271429	55	18	0.327273	39	11	0.282051	35	16	0.457143	17	10	0.588235	18	10	0.555556	13	6	0.461538	7	6	0.857143	7	4	0.571429	7	3	0.428571	7	5	0.714286	9	7	0.777778	4	4	1.000000	3	3	1.000000	223	223	1.000000
sim_159	7566	50	0.006609	455	36	0.079121	260	28	0.107692	142	22	0.154930	81	20	0.246914	73	22	0.301370	46	18	0.391304	39	12	0.307692	27	12	0.444444	20	6	0.300000	18	9	0.500000	4	4	1.000000	8	7	0.875000	9	5	0.555556	4	1	0.250000	5	4	0.800000	8	8	1.000000	7	6	0.857143	3	3	1.000000	225	225	1.000000
sim_162	6533	49	0.007500	507	39	0.076923	257	26	0.101167	139	30	0.215827	82	18	0.219512	56	16	0.285714	46	13	0.282609	27	10	0.370370	18	10	0.555556	25	12	0.480000	16	9	0.562500	10	8	0.800000	11	6	0.545455	7	3	0.428571	10	6	0.600000	4	4	1.000000	4	3	0.750000	5	3	0.600000	3	3	1.000000	232	230	0.991379
sim_163	9158	62	0.006770	553	35	0.063291	272	33	0.121324	137	19	0.138686	103	26	0.252427	56	15	0.267857	46	17	0.369565	34	14	0.411765	31	13	0.419355	18	10	0.555556	13	10	0.769231	15	9	0.600000	3	0	0.000000	2	1	0.500000	9	6	0.666667	3	2	0.666667	5	5	1.000000	3	3	1.000000	3	2	0.666667	216	216	1.000000
sim_164	7390	57	0.007713	523	32	0.061185	246	39	0.158537	164	23	0.140244	96	25	0.260417	61	17	0.278689	39	8	0.205128	37	11	0.297297	18	6	0.333333	21	12	0.571429	14	6	0.428571	11	9	0.818182	10	7	0.700000	6	3	0.500000	9	4	0.444444	4	4	1.000000	10	9	0.900000	2	2	1.000000	5	4	0.800000	220	220	1.000000
sim_165	3284	34	0.010353	499	36	0.072144	278	42	0.151079	124	29	0.233871	104	28	0.269231	70	14	0.200000	58	16	0.275862	29	9	0.310345	33	10	0.303030	22	11	0.500000	16	5	0.312500	12	4	0.333333	9	5	0.555556	11	8	0.727273	8	5	0.625000	5	5	1.000000	7	6	0.857143	7	6	0.857143	5	4	0.800000	221	221	1.000000
sim_166	7415	40	0.005394	428	34	0.079439	222	34	0.153153	133	24	0.180451	102	25	0.245098	62	17	0.274194	47	18	0.382979	41	18	0.439024	20	4	0.200000	21	7	0.333333	6	5	0.833333	12	6	0.500000	5	3	0.600000	4	3	0.750000	5	4	0.800000	7	3	0.428571	3	3	1.000000	3	2	0.666667	7	6	0.857143	243	242	0.995885
sim_167	14185	74	0.005217	588	38	0.064626	266	30	0.112782	139	25	0.179856	99	20	0.202020	63	18	0.285714	51	13	0.254902	26	13	0.500000	25	16	0.640000	14	7	0.500000	21	13	0.619048	6	4	0.666667	9	4	0.444444	11	5	0.454545	11	8	0.727273	7	5	0.714286	8	8	1.000000	5	5	1.000000	5	5	1.000000	187	187	1.000000
sim_168	4247	49	0.011538	478	30	0.062762	238	26	0.109244	154	21	0.136364	93	25	0.268817	70	18	0.257143	54	19	0.351852	31	10	0.322581	23	9	0.391304	26	13	0.500000	20	14	0.700000	11	7	0.636364	8	4	0.500000	6	3	0.500000	5	2	0.400000	6	5	0.833333	9	8	0.888889	4	4	1.000000	5	5	1.000000	227	226	0.995595
sim_169	11224	50	0.004455	495	36	0.072727	278	41	0.147482	121	28	0.231405	73	17	0.232877	72	21	0.291667	38	9	0.236842	41	12	0.292683	27	16	0.592593	15	8	0.533333	11	4	0.363636	7	7	1.000000	6	3	0.500000	8	3	0.375000	11	9	0.818182	6	6	1.000000	5	5	1.000000	6	4	0.666667	3	3	1.000000	216	216	1.000000
sim_170	1095	22	0.020091	311	28	0.090032	160	18	0.112500	108	16	0.148148	89	21	0.235955	65	18	0.276923	46	16	0.347826	43	14	0.325581	24	11	0.458333	28	10	0.357143	12	5	0.416667	12	9	0.750000	12	6	0.500000	10	6	0.600000	5	4	0.800000	7	2	0.285714	4	3	0.750000	2	2	1.000000	6	6	1.000000	281	281	1.000000
sim_171	15798	88	0.005570	570	30	0.052632	259	36	0.138996	143	21	0.146853	93	18	0.193548	64	24	0.375000	39	10	0.256410	29	11	0.379310	36	17	0.472222	14	4	0.285714	16	8	0.500000	13	10	0.769231	5	4	0.800000	7	7	1.000000	6	3	0.500000	3	2	0.666667	5	4	0.800000	7	6	0.857143	3	2	0.666667	193	193	1.000000
sim_173	11457	69	0.006023	511	32	0.062622	256	43	0.167969	136	21	0.154412	89	15	0.168539	88	20	0.227273	52	18	0.346154	35	12	0.342857	17	8	0.470588	20	11	0.550000	16	10	0.625000	7	3	0.428571	10	5	0.500000	14	10	0.714286	7	7	1.000000	11	8	0.727273	5	5	1.000000	5	4	0.800000	9	8	0.888889	191	189	0.989529
sim_174	30690	110	0.003584	540	41	0.075926	214	18	0.084112	141	25	0.177305	100	23	0.230000	65	18	0.276923	44	8	0.181818	34	15	0.441176	20	10	0.500000	16	7	0.437500	18	11	0.611111	11	8	0.727273	7	2	0.285714	5	2	0.400000	7	6	0.857143	8	6	0.750000	3	3	1.000000	6	6	1.000000	4	4	1.000000	176	175	0.994318
sim_176	2172	39	0.017956	410	28	0.068293	216	26	0.120370	142	18	0.126761	89	18	0.202247	72	20	0.277778	45	15	0.333333	39	12	0.307692	27	13	0.481481	16	7	0.437500	15	10	0.666667	9	7	0.777778	13	7	0.538462	11	6	0.545455	10	7	0.700000	7	7	1.000000	8	6	0.750000	3	3	1.000000	3	3	1.000000	246	246	1.000000
sim_177	5799	51	0.008795	474	34	0.071730	238	26	0.109244	128	25	0.195312	99	21	0.212121	54	16	0.296296	36	10	0.277778	25	7	0.280000	27	17	0.629630	18	14	0.777778	14	4	0.285714	10	6	0.600000	11	6	0.545455	8	3	0.375000	2	0	0.000000	5	4	0.800000	5	5	1.000000	3	2	0.666667	3	2	0.666667	245	245	1.000000
sim_178	2366	38	0.016061	464	32	0.068966	231	29	0.125541	137	28	0.204380	75	13	0.173333	67	15	0.223881	47	15	0.319149	23	7	0.304348	19	8	0.421053	15	8	0.533333	13	7	0.538462	13	5	0.384615	14	11	0.785714	7	5	0.714286	10	8	0.800000	8	5	0.625000	7	5	0.714286	0	0	NaN	7	6	0.857143	253	253	1.000000
sim_179	7690	47	0.006112	465	33	0.070968	225	27	0.120000	120	26	0.216667	64	12	0.187500	52	16	0.307692	44	13	0.295455	24	10	0.416667	19	9	0.473684	13	4	0.307692	13	9	0.692308	7	3	0.428571	10	7	0.700000	10	7	0.700000	6	4	0.666667	6	5	0.833333	7	5	0.714286	9	9	1.000000	8	8	1.000000	244	244	1.000000
sim_180	11226	65	0.005790	498	39	0.078313	245	27	0.110204	151	25	0.165563	80	20	0.250000	48	8	0.166667	44	14	0.318182	38	15	0.394737	18	6	0.333333	25	13	0.520000	9	7	0.777778	7	6	0.857143	14	9	0.642857	11	10	0.909091	13	8	0.615385	5	4	0.800000	4	3	0.750000	14	10	0.714286	3	3	1.000000	207	206	0.995169
sim_182	13555	71	0.005238	540	51	0.094444	239	25	0.104603	146	24	0.164384	91	21	0.230769	41	11	0.268293	42	15	0.357143	30	11	0.366667	20	4	0.200000	21	11	0.523810	10	4	0.400000	14	5	0.357143	11	8	0.727273	9	4	0.444444	8	5	0.625000	7	7	1.000000	10	8	0.800000	3	2	0.666667	4	4	1.000000	207	207	1.000000
sim_183	7703	58	0.007530	468	33	0.070513	259	34	0.131274	151	24	0.158940	90	18	0.200000	64	21	0.328125	59	23	0.389831	28	10	0.357143	30	12	0.400000	15	5	0.333333	12	7	0.583333	10	3	0.300000	9	4	0.444444	0	0	NaN	4	1	0.250000	8	7	0.875000	9	8	0.888889	9	8	0.888889	5	4	0.800000	219	218	0.995434
sim_184	12804	66	0.005155	579	48	0.082902	266	35	0.131579	158	33	0.208861	71	11	0.154930	72	21	0.291667	43	16	0.372093	26	7	0.269231	23	12	0.521739	15	4	0.266667	13	7	0.538462	15	9	0.600000	6	4	0.666667	10	8	0.800000	5	5	1.000000	4	4	1.000000	5	5	1.000000	4	4	1.000000	7	7	1.000000	192	192	1.000000
sim_185	9347	54	0.005777	569	43	0.075571	255	26	0.101961	167	31	0.185629	115	28	0.243478	66	21	0.318182	40	14	0.350000	25	8	0.320000	20	11	0.550000	13	6	0.461538	10	4	0.400000	16	10	0.625000	13	5	0.384615	9	6	0.666667	6	5	0.833333	5	4	0.800000	3	1	0.333333	10	9	0.900000	3	3	1.000000	209	209	1.000000
sim_186	13322	78	0.005855	600	41	0.068333	267	35	0.131086	137	17	0.124088	112	34	0.303571	64	19	0.296875	43	11	0.255814	28	14	0.500000	20	14	0.700000	17	7	0.411765	20	10	0.500000	13	5	0.384615	7	3	0.428571	12	6	0.500000	7	2	0.285714	5	4	0.800000	6	6	1.000000	4	4	1.000000	3	3	1.000000	185	185	1.000000
sim_189	19733	134	0.006791	513	26	0.050682	245	32	0.130612	151	21	0.139073	93	16	0.172043	60	14	0.233333	47	13	0.276596	35	8	0.228571	19	11	0.578947	10	4	0.400000	21	12	0.571429	10	6	0.600000	5	4	0.800000	9	6	0.666667	9	6	0.666667	5	5	1.000000	3	3	1.000000	6	4	0.666667	5	4	0.800000	193	169	0.875648
sim_191	14196	91	0.006410	581	36	0.061962	253	34	0.134387	131	20	0.152672	90	16	0.177778	60	20	0.333333	49	14	0.285714	32	11	0.343750	27	9	0.333333	17	10	0.588235	21	12	0.571429	10	4	0.400000	16	6	0.375000	10	9	0.900000	5	4	0.800000	7	6	0.857143	4	3	0.750000	5	5	1.000000	10	7	0.700000	181	181	1.000000
sim_193	14286	94	0.006580	587	43	0.073254	257	39	0.151751	117	12	0.102564	81	18	0.222222	57	7	0.122807	30	9	0.300000	30	13	0.433333	27	11	0.407407	30	8	0.266667	14	7	0.500000	16	10	0.625000	10	7	0.700000	8	4	0.500000	11	7	0.636364	6	2	0.333333	6	6	1.000000	5	5	1.000000	7	7	1.000000	190	189	0.994737
sim_194	21445	85	0.003964	438	28	0.063927	229	26	0.113537	135	24	0.177778	85	21	0.247059	56	15	0.267857	47	11	0.234043	31	15	0.483871	23	10	0.434783	22	11	0.500000	11	5	0.454545	8	4	0.500000	6	2	0.333333	3	2	0.666667	7	5	0.714286	5	5	1.000000	4	4	1.000000	7	6	0.857143	5	5	1.000000	214	214	1.000000
sim_195	6906	67	0.009702	600	47	0.078333	266	35	0.131579	157	21	0.133758	99	21	0.212121	55	14	0.254545	51	14	0.274510	31	13	0.419355	30	11	0.366667	16	6	0.375000	15	8	0.533333	15	9	0.600000	14	10	0.714286	8	5	0.625000	8	7	0.875000	9	4	0.444444	2	2	1.000000	0	0	NaN	6	4	0.666667	202	200	0.990099
sim_199	12530	73	0.005826	573	36	0.062827	279	43	0.154122	147	26	0.176871	88	20	0.227273	51	11	0.215686	42	14	0.333333	35	11	0.314286	21	10	0.476190	21	9	0.428571	14	8	0.571429	15	10	0.666667	4	3	0.750000	9	6	0.666667	10	9	0.900000	3	2	0.666667	8	7	0.875000	3	2	0.666667	6	6	1.000000	192	192	1.000000
