replicate	mu	alpha	tau	gamma_0	gamma_1	gamma_2	gamma_3	gamma_4	N_bar	kappa	pi_A	pi_C	pi_G	pi_T	rootHeight
sim_032	0.0009793935695437581	1.06085880139505	1.4223139731058905	-0.11464308187582678	-0.5194179562243799	-0.5434598997794384	-0.395212485467526	-0.7810872475679422	0.6245248651083113	0.9142670639378	0.3124152762360599	0.2572102341515871	0.32896988421719087	0.10140460539516209	1.951205311737876
sim_033	0.0010683847209861067	0.8016765604662297	1.578063358608728	-0.8430470774697362	-0.9409215584395995	-0.1531031415960713	0.3685208803028669	0.8228236480218049	0.8614438089254545	2.1869996575264334	0.29660857946010566	0.2272742051114977	0.11246930631279858	0.36364790911559813	1.7033464007739303
sim_038	0.0010479081651749767	2.566101086184744	1.049958221989519	0.7640813670185131	0.5988330638271028	0.13418685878232706	-0.40015477398602584	-1.5888489366545555	0.9063040037874588	1.3011333511387406	0.004217079386391537	0.3497895098039361	0.14051708855450856	0.5054763222551637	3.4234985519867664
sim_039	0.0010551080677405384	0.20015500243203874	1.1302972560411515	-0.43196626206016075	-1.2433603226916223	-0.04146811996931177	-0.45875483991470734	0.495876312130652	0.7146698104626066	1.3641296849296383	0.20369306874052692	0.626388341435727	0.058206201754184755	0.11171238806956144	1.9986931563009953
sim_040	0.0009225794064426017	0.13714132771850981	1.1639541107232367	-0.37352350775631304	-0.26583515933709084	0.21516392972052245	0.7709431560808793	-2.393982796354746	0.6640174328691388	2.868192228531901	0.4584485581173565	0.3948141225835472	0.027803014922401455	0.11893430437669486	1.668784237898556
sim_042	0.000897265495670548	0.1364781171933921	1.2961144456379923	-1.3227799968645206	0.23171494037671292	-0.1660784228673884	-0.6529356251604641	-1.3011456730113	0.5261100037498143	3.1747105259824835	0.1886101668733341	0.15517942179169286	0.43054673051689235	0.2256636808180808	1.1262904824873923
sim_043	0.0009440196061222808	0.9883626354178794	1.0074460106239342	-0.09932384332054875	-0.45849278031475027	0.24111922258901716	-0.12324976530195506	-1.034594493637902	0.7445998403177867	20.655711726680327	0.06822791681231137	0.8015481770506979	0.04209859935471902	0.08812530678227172	2.7283601465188267
sim_044	0.0010271837237415858	0.606163002232417	1.5414954184301157	-1.238788181804133	-1.2751073492893241	0.0999153822143859	0.694245790686004	0.3835453995893632	0.7654910223939241	3.7533636839247744	0.1818767679804204	0.38234892387460345	0.15917366533377758	0.27660064281119845	1.3341101280009844
sim_045	0.0011014921897067298	0.6687221771157829	1.481006012419479	-1.3172028737085695	-0.9791029483877802	-0.3331592639595725	1.2907087564939972	0.9222451988974121	0.9200730350804831	0.8221335410075677	0.09219686730144964	0.44756305834318394	0.008998058609039409	0.4512420157463269	1.1532731518603094
sim_046	0.0010153429103258128	0.8971019571920967	1.1779314886650405	-0.8518922621578775	0.6162290868918947	-1.5679500006714142	-0.7815965294980831	0.553663565666801	0.666104157548908	2.2204838017152064	0.012475019188489544	0.10954990096613783	0.5944304931334042	0.2835445867119684	1.6528429003935263
sim_047	0.0010094097218072277	0.09861201873317754	1.5309955532616057	-0.7204334530809896	-2.3199324363969858	-0.04296616999773539	0.41972406667369266	1.386566199776969	0.7746001187434589	3.1762033991038923	0.32145717595328754	0.16250943770398651	0.40783763979970733	0.10819574654301875	1.4619623149071248
sim_048	0.0008397288960758012	0.911449349923663	1.4761186725859654	-0.36612049943254027	0.01581223584034641	0.05959036731215961	-0.8261797382196282	-1.0723613196927098	0.6454214331384316	0.7868749285588855	0.1470788797734879	0.08275069848451862	0.742658092486077	0.027512329255916467	1.6230882841959469
sim_049	0.0009297378436986174	0.4041976605502857	1.8381076108423715	-0.1808048281550888	-1.1415357363013596	-1.0260144806599967	0.07590699514671506	-0.6645407709994433	0.5557716535222049	0.27759238722122626	0.5704200082675437	0.15651353054938555	0.05700606199784704	0.2160603991852238	2.045077618325831
sim_050	0.0009188792653117473	5.935317060365053	1.7563728981530125	-1.3607101805891921	0.22042338822255325	0.8126717911006573	0.49024516492980896	0.6439227334068298	1.1750498584439455	1.086781824052931	0.019714797629063203	0.3020407765459667	0.5545206213565017	0.12372380446846824	1.7738895236073455
sim_051	0.0010230431250564042	1.1810368943268321	1.7077077647004821	0.3279354409144058	-0.25805241653238536	-0.679837035519357	-0.1157729575667435	-0.610809584972541	0.7654378080621003	0.5544765749995035	0.23307679887983915	0.3542055463321875	0.16940122841458702	0.2433164263733864	2.537720262651774
sim_052	0.0009705394544471345	2.1488819322926265	1.4820600731892846	-1.0368021974076578	-1.6663367083318508	-1.2906810905291541	0.8566066309259706	1.7128192807417018	0.7521053912447911	3.1179088541251327	0.7380157262603627	0.07309934351714807	0.14585235441258448	0.0430325758099047	2.4082293810142215
sim_054	0.0010621601129640985	1.7337380637825135	1.4838873626774403	-0.3449458439553806	-0.6535218968167782	-0.8072577880157152	-0.7995108350379021	0.21493851720288198	0.6199852637785498	1.694605046298189	0.15744207963148138	0.32524008677964933	0.35397104802937934	0.1633467855594899	3.6908441875694438
sim_055	0.0009769927035201836	0.21338158242223657	1.3379792271152642	-0.07045499485459034	-1.01588094983576	-0.3626592855520952	-0.3757073756612178	-0.67376397236857	0.6067167016976894	7.879268947817967	0.5914098159374488	0.035572875302745534	0.09952978996603565	0.2734875187937702	1.933860183949789
sim_056	0.0008810364700025211	2.557985463528726	1.2212085886863617	-0.9997627858223838	-0.27128143485058065	0.41485176217131314	-0.06285879111819737	-0.7463120994452341	0.7167181084922645	3.4958168937687057	0.0050003674867801174	0.8292110856174154	0.1260475790769019	0.03974096781890263	1.8681470702498117
sim_057	0.001152356957168511	0.1743526009957572	1.3489277657309855	-1.271677452137147	-1.1501942303442263	0.01529076737472801	0.677600075068457	1.1555007498172898	0.8916371443181389	1.5333123058780427	0.2385923326293656	0.6790423597589829	0.07930665164881333	0.0030586559628382618	1.3589509139510603
sim_058	0.0011115359131067782	0.37075869267079775	0.9995457549754817	-0.054536462603162805	0.09405834985930192	0.7379339430679669	-1.1064854088671432	-0.07100297933898236	0.9231103354635869	3.2157716530539497	0.768093288789503	0.15285659654332148	0.029108700403590995	0.04994141426358456	2.0194998036031495
sim_062	0.0009679736337407547	2.768646107976625	1.1343717338939912	-0.34336717522969307	-1.5459657715031612	-0.4772386369103402	-0.2612305249197695	-0.24310949528918185	0.5631651690538868	10.063518060816408	0.418572072166943	0.14044838197201026	0.17330018053946925	0.2676793653215776	1.4851449304549202
sim_063	0.001008272445835897	1.29821417940474	1.6320102196864739	-0.18775252278251695	-0.4005747384988021	-0.15600237122837762	0.04164352923818876	-0.03098122706125017	0.8635241052229149	1.0490939863833784	0.18819760709949918	0.20389894652139331	0.5899434721922265	0.01795997418688096	1.8202995409406322
sim_064	0.0012440230951232124	0.9717843930988546	1.3834187927838546	-1.119731965937424	-0.8174922677264485	-1.2594657181372777	-0.37145859345424337	0.814142961157575	0.5764877912736954	4.082326714071087	0.31623953224100104	0.14240596809266376	0.5379795720932026	0.0033749275731325373	1.243164128602408
sim_065	0.0011341320394512462	0.6417905424513648	1.4308618992199076	-0.4835423547887182	-0.7188512357507952	-0.1155547559318143	0.5046861538476434	1.5492435856387319	1.1585813454419305	0.24747445069538468	0.48352603540627975	0.19525900590652806	0.10665450563575508	0.2145604530514372	1.8696315746844578
sim_066	0.001052374875421574	1.2576970153505829	1.7475655399068064	-0.8409212442646168	-0.7412397301288987	-0.2684430826070262	0.6498523957272919	0.29599872590647847	0.8344765916076704	1.185292302326761	0.16563750194158416	0.39257794090354853	0.1429287571062504	0.2988558000486169	2.111232039031587
sim_068	0.0010526167100728615	1.7091256603846414	1.3200211803625137	-1.4293748975800884	-0.7364697832730902	0.12437843140168603	0.2983221706933865	-0.5673967969802912	0.6299541908683322	0.6487493119273138	0.05327531983727242	0.04945371627500614	0.08864306672318145	0.80862789716454	1.1358279061555312
sim_069	0.0008965162079627424	3.3055763519274883	1.3226398954420466	-0.5742949910294919	-0.46565291637221995	0.3332914087366984	-1.3570646293085136	-0.8693804095578906	0.5562039099195278	2.244138020677566	0.12683701978803438	0.1403924729511845	0.6728717113625471	0.05989879589823402	1.882647764426554
sim_070	0.0010954008268559716	0.9690920805429072	1.9603431933728812	0.34089661613230615	-0.46930937498400016	-0.6691649413571636	-0.44776859945541014	0.10753992261191414	0.7964736157544767	0.4455298137110053	0.2463424373971677	0.021725632698478867	0.006874833330598366	0.725057096573755	1.9498477762369069
sim_071	0.0011325923079350878	0.7297736932250608	1.2264710252870936	-0.8141088474516657	1.1153067788285536	0.3437194425454134	0.19026442905268992	-0.7534469310366664	1.0164813172080664	2.215378076132576	0.11460757259799748	0.3838769721486644	0.4322190004724918	0.06929645478084638	1.970723230975303
sim_072	0.0010015438775063039	0.7713797784310399	1.7725213816623226	0.4056609922420349	0.6330717836859608	-0.09417789312517932	-1.3306159889197857	-1.6687098734123325	0.6630172998120447	23.12101667582672	0.582218132563699	0.1480451561961305	0.19608522879266088	0.07365148244750974	3.475714137284151
sim_073	0.001166028390441742	0.3479365743544452	1.5739977032177457	-1.3129047911297078	-0.9033938313611491	0.018824980569509986	-1.0569773450429056	-0.3406236199369713	0.4872319814453019	2.068885981356209	0.4612365691712344	0.18096637185722889	0.20417810000382558	0.15361895896771097	1.6304650182444964
sim_076	0.0009670641338132443	0.5640583930683498	1.4055539215014605	0.8996270039571306	-0.1609151041409882	-0.6215557042650695	-1.5231188092613916	-0.49782911944353314	0.6833430018078643	0.3006259513585582	0.4508837592341495	0.2601370038684515	0.17826345869735818	0.11071577820004094	3.8973629412219646
sim_077	0.0009591187708005779	0.48109987973498614	1.7720773603137405	0.3472550762766703	-1.0134644705564653	0.18441613049522776	-0.35766068335165957	-0.10729873214614033	0.8274963886939839	0.935379548108908	0.17255447159547183	0.38655966240708206	0.31620418658262534	0.12468167941482067	2.339756202452767
sim_080	0.0008672947534472087	0.6686717472534031	1.6873654670612874	0.0020248597669050607	-0.3288543205705399	-0.712749418399768	0.5171892345811158	0.46579761614949927	0.9887454064815718	32.33825386110909	0.10578406130366878	0.3406787828151328	0.4675439879612503	0.08599316791994815	2.1851427421287033
sim_081	0.0010115580417488599	0.5861751007340589	1.5743920341331306	-0.9254433353884408	-0.20406441381281437	0.11742559640104933	-0.6286561119816126	0.11111004888293174	0.7364413768593454	1.1320657486782801	0.036698882344242435	0.20958106059387674	0.027827754735753912	0.725892302326127	2.243964749089841
sim_083	0.0010887813293214133	0.513408290556558	1.7561155809384108	0.21731553970356066	0.5938897305065338	-0.7303098099750025	-1.0458156019975027	-0.9706995378042178	0.6790069363667974	4.261575697923763	0.39904375395787195	0.09732666202533619	0.29484939072569283	0.20878019329109904	2.793335797147116
sim_084	0.001053403668999267	0.6232598095589528	1.8321903890343991	-0.8314390400273683	-0.27081965526926	0.7588736379582641	0.3716686625364649	0.44993735873664065	1.100367475648288	1.3970953072666696	0.07643765954477058	0.505545691708561	0.032233524799175337	0.3857831239474931	1.493021337438649
sim_086	0.000896729509716927	5.084679552135516	1.175138064937913	-1.2629496669437175	-0.825871477442043	-0.9174793497970295	0.001272886045190269	0.697202576875771	0.6302964553355758	1.7554614467954592	0.1925029044591239	0.04382082419028261	0.5396212126740815	0.22405505867651204	1.5736596284026905
sim_087	0.0008627159963610683	1.285640616626793	1.8263662958327727	-1.2151137721485719	0.6014784693195865	0.16107024665268854	-1.4096785781332228	-0.5519069955714295	0.6170346326269851	1.3296728106089417	0.3094603600793503	0.012125232360158982	0.3535131758606135	0.3249012316998774	1.5705443251421287
sim_088	0.0008839495575429783	1.8435376407051614	1.1260826360618577	-0.29894264335086496	-0.05679604590245882	0.4525165983369691	-0.45541990191668236	-0.9723564553611675	0.7662860928286827	3.2767075936336387	0.10480933884472161	0.5933914464204119	0.2718462896531662	0.02995292508170021	1.9176415810722727
sim_089	0.0010002043422351974	0.9968080824936393	1.4199241383053238	-0.48041104756808595	0.5822049976635421	0.2610901362607908	-0.23663134805979524	-0.5978606393000562	0.9099900803902392	6.411619279623746	0.4830625625171211	0.2579055410469589	0.25690021773880545	0.0021316786971146426	1.4395953406943873
sim_091	0.0010260336112256215	4.271405007637657	1.8142099356541828	-0.6638694036319119	-0.24732638677955748	-0.20928457706438724	0.15471540396034866	-0.28395370530222735	0.7788446044932366	0.292959413286781	0.23613524334015623	0.3467504031917349	0.20267896882668662	0.2144353846414222	1.6729693243250439
sim_092	0.0008254330726883357	1.0112620179114338	1.5451315162505055	-0.5403740079696464	-0.4081932635443319	-0.4497039070982405	-0.9329021874707881	-0.6672994809977473	0.5489792855537947	12.378049807590987	0.5107642907800836	0.02177370519684374	0.03125244550957488	0.4362095585134978	1.6904421369783074
sim_093	0.0009597700405613628	1.7068245836791616	1.5746412684507487	0.5531536086015088	0.864453343250468	0.33277289175461716	-1.386267290310761	-0.8716333950123012	0.9034774133303548	0.6242878743738909	0.12615813292102815	0.09980615352958373	0.1424401722708787	0.6315955412785094	3.0623680089636633
sim_094	0.0010249159175083299	0.2338416066615913	1.3948143843965088	-1.8294652398648292	-1.0001469376723613	0.17704946191112958	0.1902572209679798	1.1670932800169442	0.7717902653097042	4.36413568936366	0.72531123568989	0.05911117100631223	0.15482615483616446	0.06075143846763327	1.6957547622116746
sim_097	0.001047878408272615	0.5656989619762581	1.4496091103315991	-0.08343652957756192	0.2752942803617077	0.882182138692899	-1.6894629571126243	-1.4346653099418274	0.6636385198797183	2.777041373358665	0.13120319839530756	0.14090722053137358	0.21557994329379912	0.5123096377795195	1.7935328872288845
sim_101	0.001050769276089474	1.289391126722098	1.325542715334949	0.0882993993594721	0.08167874849042411	0.25179126828082216	0.1347064149306315	-0.5500528785912251	1.0012854159338065	46.294308654492234	0.6054194414996384	0.09923412109315002	0.08153618670933852	0.21381025069787313	4.113014702911451
sim_102	0.0009770621269386177	1.2047090699135419	1.4445181384915244	0.08353369090289961	0.5510915278085375	0.42792850843609986	-0.6080126992209731	-1.62905831985987	0.7906471762983079	15.773359655766763	0.790434956677273	0.06012071355243113	0.04096456849397744	0.10847976127631846	2.6798857372121327
sim_103	0.0010055281359508898	2.0976505691989593	1.743588419362994	-0.12273360478201656	0.0937383858924532	0.48426230253295943	-0.9121185468508731	-0.8979730302047635	0.7626432657186923	11.596500981495586	0.6476067992195285	0.11979962501563891	0.20138460740792197	0.031208968356910696	2.0391543311376132
sim_104	0.0010485046499834835	1.214245897686281	1.3195987126880542	-0.1971843066520967	-0.9427627705688485	-1.1424176760462625	-0.3130615998761216	1.3038518746586678	0.7723519834938479	9.288858508245779	0.5908182812215708	0.009754074385940295	0.30139299585007967	0.0980346485424091	5.572309988641518
sim_105	0.0011527737114973128	0.8430616574902682	1.2168140829795828	-0.8872608364312415	0.10190603060467518	-0.9940275466498637	-0.43050178150604856	0.7373061944241572	0.7448923349351888	0.621813954102038	0.022557445915147228	0.16426194982641368	0.4370645757572481	0.376116028501191	2.3460787488131234
sim_106	0.00121269523544154	1.3158020132993073	1.1974984505184885	-0.6987259796704919	0.0063580918271585185	-0.6715446851074536	-1.471037028807484	0.5243221843439081	0.6299432875044002	1.4028287627348446	0.26027702744568043	0.021687842722213784	0.2736285510011189	0.44440657883098694	1.891398927200746
sim_107	0.0011357836000888432	1.79182972492033	1.1539893125084804	-0.4997254360810185	-1.518865100498057	-0.9446406444313706	0.523162500637882	2.3082335779695096	0.9739775542912905	7.102048607850624	0.023122087100192867	0.1190383451260147	0.4458923385529334	0.411947229220859	1.7777531704229905
sim_108	0.0012070778647690042	3.0141882689009725	1.2500780266779923	-1.9574486192529919	-1.0656939748222047	-0.7315463369645885	0.7655371323457296	0.9234379172959266	0.6615678198924312	36.16734028636796	0.13724588743537555	0.2825959057863768	0.06309577927752433	0.5170624275007233	1.121046404738265
sim_110	0.001139431450926815	0.3062083175227887	1.4263423185510438	-1.0338025148226433	-1.0517915826034059	0.08733006005355781	0.3443113936241178	-0.533777112400682	0.6456188587657149	0.8664770757296872	0.19611429327256624	0.6364225777260735	0.04576584915895882	0.12169727984240152	1.9180727552075854
sim_113	0.0013048297121542767	0.5292575718696151	1.2662782956379979	-0.8896462459696786	-0.49043553463542805	-0.7388263554083286	0.10860888679647185	-0.1475389224683904	0.6494901332180463	1.0723016057780623	0.41401276537366416	0.2582349774966767	0.2736438902100377	0.054108366919621426	1.4821886888172506
sim_114	0.0009750542373790705	0.5655228207873692	1.0549152877082024	-0.9657931448929875	-1.3063746454144238	-0.13877807529970543	0.7566650977057277	1.316860899970378	0.9347427010693076	0.3758262761717711	0.05808567079092708	0.3349145514983139	0.2682453945227995	0.33875438318795953	1.6091649983851022
sim_116	0.0010353931076823924	2.2620149030762198	1.7223517122163114	0.15559364077514698	-1.1885774303970182	-0.9174036528500633	-0.031434608442725	0.283626165389771	0.7120271921304474	4.56313287615142	0.5787611490735255	0.09406167402255709	0.02654378342262302	0.30063339348129453	1.900601435739051
sim_118	0.0011544510218290793	0.16865591000867458	1.583673994549763	0.32574225313706706	-0.31867171034170416	-0.3291277719524631	-1.2690066699843523	-1.3943436103827491	0.5504156813715565	3.193556626262929	0.08132518299281513	0.7488357264284495	0.014291766026766215	0.1555473245519691	2.2814080331116466
sim_119	0.0009171117055731745	3.218542716020652	1.57474296158495	1.0682823155219032	0.6231033857941757	-0.2786732292493541	-1.2681073979840551	-0.5148047391077424	0.9286346099303211	1.6891830446648786	0.3314717672303103	0.20550384686876425	0.22858729760774804	0.23443708829317733	3.984023095715443
sim_121	0.0010456863972532254	0.8836856753508425	1.789035813925972	-2.36558120467989	-1.2740154201252962	-0.623558830323276	0.6422701563385309	0.9975432415843808	0.5917515498822277	2.500480626091769	0.15906406127819497	0.4288774931396036	0.08321148895069176	0.3288469566315097	1.3130369747873092
sim_122	0.0009292272823570449	3.483082167782285	1.8709477078704926	-0.5690195479979228	-0.13198428575859183	-0.6855838615121417	-0.6541862792685942	-0.5998397892962665	0.5897109645172651	1.426933762716223	0.4311723989882262	0.1440386602669934	0.09817813479019585	0.3266108059545846	2.4872932754934327
sim_123	0.0009438432658521887	1.801018365939727	1.4205903759600214	-0.3876742859640586	-0.3699934444194785	-0.4498675876039361	-0.25905378164538184	-0.862455425838009	0.6276272089508458	0.3612613483373137	0.10574205855191315	0.3731165247578662	0.326405117827044	0.1947362988631766	2.8788261580351393
sim_124	0.0009687724644322323	0.4871399864067024	1.1037442319388302	-1.941541936310061	-0.27090837730857054	-0.11859732552372915	0.4508282932987706	0.13149984861666386	0.7048685838406566	2.8926890096734854	0.10557241348713499	0.5625710425652913	0.11497583617265873	0.2168807077749149	1.2734711834474775
sim_127	0.0008788244313948288	0.09949018896778374	1.9347650639074998	-0.4201588053948134	-0.37314139521204537	0.7275128485869937	-0.10887592126642548	0.5433251403157366	1.0765186619175118	3.820922252517273	0.20167030963323457	0.24712531847067046	0.40400072426536165	0.14720364763073335	1.9101504678844792
sim_128	0.001038120612345103	0.5288065026125067	2.0720767972335827	-0.3852929042606585	0.13144569349067897	-0.8721252989282782	-0.6778210127933795	-0.17009201468730967	0.6738302142560978	25.396967755091932	0.07379767919652618	0.44492070880990187	0.20852512922180075	0.2727564827717714	1.9532852667255802
sim_131	0.0011868292387786103	2.399987283599905	1.3244803914816585	-1.348664644086685	-0.8184216592241567	-0.09631486378095588	-0.07619308899622435	0.8186596907485131	0.7377229635006914	0.6075200080904047	0.572764306795889	0.22087391871960335	0.1169449738107437	0.0894168006737639	1.3414351243026295
sim_132	0.0008670249463305406	1.5549721255897637	1.6180641097616935	-1.0314375793574817	-0.08476687524378534	0.1982517537997881	-0.4062441497615269	-0.04564097758853247	0.7603567365524346	14.335904114480668	0.6000444808215126	0.09899133478930887	0.13345678280287704	0.1675074015863013	1.5549932230746923
sim_133	0.0009095929931116123	2.564120114677467	1.803364879289947	0.2785119138330791	-0.2962279730068787	0.21369676707146718	-0.14521330926266268	-0.23113667645146846	0.9645690520616931	0.7525118982688684	0.025119137326840985	0.17727317923554037	0.3760042873006089	0.42160339613700976	2.2046542837295418
sim_134	0.0007730897323352118	0.6616865934003849	1.3941197900307654	-0.9621483550919488	-0.49451089884513116	-0.49490876035238496	0.04028013560763444	1.1699959462734366	0.8622083031875776	1.8089958860302753	0.37012657057307313	0.030217843035721306	0.2105457902079668	0.38910979618323877	2.183651707596235
sim_135	0.0009986193420960748	0.5080999618605763	1.3298560994408108	-2.5434855979840827	-2.1204019316133738	0.47329499398065256	0.7491873370046558	0.9969650892328854	0.6133080002282959	19.875307076867767	0.10798826367081776	0.4351447725011842	0.40516671369109836	0.05170025013689957	1.0830197538261395
sim_137	0.0010230676034878382	0.6973991233529696	1.0695402788511028	-0.7232906359358467	-0.024831316080718202	0.4907220978913315	-0.042852634587351224	0.0766385148008022	0.9562625260572418	0.2532913848957188	0.03686392955088822	0.3081749065152201	0.315511114429549	0.3394500495043428	1.2360969727194324
sim_138	0.001029055993562692	0.28881898014614044	1.7490063078431906	-0.539548815686467	-0.18199190683752553	0.16599650636088814	0.5113232182679697	0.3579821600391361	1.0647629928057305	1.0768892473641012	0.3786981856482953	0.2987264256017948	0.12445751540233493	0.19811787334757508	1.9650900414498165
sim_140	0.0009495458384056648	1.167676781110487	1.3087189715420742	-0.9899672129108069	-0.8495182452057013	0.6328441873490321	0.31610143737796925	0.2559201568335815	0.8808006678778472	26.88829086461361	0.34230373263821756	0.23796937947697736	0.33752663595249927	0.08220025193230579	1.3613550049948637
