# BEAST v10.5.0
# Generated Thu Oct 16 11:33:20 UTC 2025 [seed=1760614396442]
# -beagle -working beastX_run_b/ebola_dudas.xml
# keywords: skygrid
state	joint	prior	likelihood	rootHeight	age(root)	treeLength	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.cutOff	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood	branchRates	skygrid
36000000	-60505.618747809545	-3766.65056729025	-56738.968180519296	1.760599565238251	2014.0503604347618	130.08412230694074	12.4882	0.43249004389563434	-0.06473388124742209	-0.2432443114748458	-0.13513333076630413	0.3562854216955862	0.21205573558967347	1.0908585441492396	1.2652640614010933	1.2586873174036415	1.476800005354009	2.3117014308796113	2.2954333659270314	2.8898529941526334	2.37054852753577	1.5067664648663373	1.0667349645458348	-0.10566861661521804	-0.6244842478361703	-0.5974560207206966	-0.9244006145725097	-0.8862974167691245	-1.0845169260047889	-1.3240993558960787	-1.485271830114849	-1.3672169963496699	2.0	11.433905510338928	0.3082264369063554	0.22478857863663432	0.2008246329944806	0.2661603514625285	0.0011500252747836193	0.001150025274783619	-56738.968180519296	0.0	-3754.75442058203
36200000	-60542.99411609637	-3847.582938417449	-56695.41117767892	1.7940349343001558	2014.0169250657	132.6397978033413	12.4882	-0.3538406769858209	-0.3225245984201477	0.20369529293734503	0.04282927910274974	0.3421052799070435	0.2534941951112847	0.6504621082473016	1.3691850170635762	1.2696926503307715	1.644995178687418	2.311885705115081	2.435073164477045	2.5970716019822784	2.4756424452910317	1.614026789680723	1.1170786023787127	-0.0028535496525472007	-0.7268326838469299	-0.9535539770359119	-0.6539256129239576	-1.0529252460120513	-1.2430023513584496	-1.711372032589966	-1.635521551975963	-1.7364115834267688	2.0	11.472846847003556	0.31209862976919495	0.220435352317545	0.19894422427322694	0.268521793640032	0.0011372603697950368	0.0011372603697950346	-56695.41117767892	0.0	-3835.680262022772
36400000	-60632.28109036897	-3944.5773086321806	-56687.70378173679	1.8762724339191754	2013.9346875660808	136.91829020207723	12.4882	-0.7757421586478054	-0.22980254799023353	0.19644651323855478	0.09379771623869786	0.055418306174434814	0.21467891119987248	0.6581464362653846	1.5834901660413798	1.4942722061902278	1.4041953152488003	2.361451142634757	2.4513424928731884	2.540862540964572	2.3304243561063274	1.8275195060030733	0.9735157879073069	0.1910001885387247	-0.5992709354682386	-0.7219218408986103	-0.43311721897658406	-1.0151634182408498	-1.078836147701246	-0.39559013519972996	-0.20552036007253205	-0.12919952566802367	2.0	11.527143023876626	0.31620964584782324	0.2188020671273235	0.2004920579784107	0.26449622904644143	0.0010931251746225405	0.0010931251746225431	-56687.70378173679	0.0	-3932.665552479266
36600000	-60681.552858798495	-3933.000485241112	-56748.55237355738	1.7870321410675125	2014.0239278589324	136.9817326450259	12.4882	-0.9707058641902857	-0.6193435307836075	-0.34857983413591265	-0.25198639911660803	0.240253027171669	0.552191273163425	0.8715810711216043	1.3448675328135993	1.1565574010086395	1.552650473682773	2.3455737749951147	2.623532858946629	2.7311294914434394	2.4444073564842745	1.6470435589117929	1.327903681393634	0.13025963780875616	-0.7304566880574281	-0.7281801045591251	-0.6795356318020846	-1.2954484114082396	-1.635439044126951	-2.1330729571949996	-2.192229879767015	-1.8464365131792653	2.0	9.699585472108053	0.3118165780601056	0.21833301879248976	0.20127769809783336	0.26857270504957004	0.001076203644423749	0.0010762036444237522	-56748.55237355738	0.0	-3921.4114226484444
36800000	-60628.93757213444	-3929.2090991751443	-56699.728472959294	1.8126944806104526	2013.9982655193896	137.17243620088172	12.4882	-0.5110762064396559	-0.5612632261886455	-0.15427433033215987	-0.09599060585310214	0.05472510605380479	0.49201630398096263	1.2645146183206804	1.2563056244040127	1.3280919602033188	1.5502827758266335	2.310514306033112	2.4228239981614452	2.7847766978914215	2.6244673406443675	1.5348730646604123	1.1070491495964836	0.10963760221908112	-0.9417290752843959	-0.8401084668267323	-0.9323885662828288	-1.3377079314562377	-1.4905831556416393	-1.5763758356691362	-1.5992601232059376	-1.228947721222001	2.0	10.228160278567712	0.3111015971337209	0.22085987672095897	0.2005791512523512	0.2674593748929677	0.0010653296481537794	0.0010653296481537814	-56699.728472959294	0.0	-3917.5228748411955
37000000	-60643.41170069701	-3943.1549761267365	-56700.256724570274	1.740619701583862	2014.070340298416	137.1121733370449	12.4882	-0.8959305884120117	-1.2519129396973523	-0.4514870091514358	-0.17051272995431316	0.05020478948416937	0.40819700642970225	0.7659535997035566	1.319128023513346	1.3697043345332343	1.739692663862356	2.2967338097203087	2.759065741498066	2.857212369428506	2.4610789948493106	1.7126640702695641	1.1273779135992597	-0.05172597784709224	-0.3064981080721852	-0.47945420778335346	-0.8080155653916948	-0.8333754177863906	-1.0704119031512407	-1.2911527814966435	-1.7788326568050912	-1.3996661902633956	2.0	9.657771136716923	0.31202945834153606	0.21951724957151306	0.20087571471283489	0.26757757737411475	0.001103988292024079	0.0011039882920240805	-56700.256724570274	0.0	-3931.5737450873694
37200000	-60720.234320256815	-3992.3474732728782	-56727.886846983936	1.7378413963601116	2014.0731186036398	138.4968078352478	12.4882	-0.2675688679954537	0.21871969317156503	0.07730764913079932	0.2917045184342134	0.5689099666411208	0.47897195284134586	1.0591655810285283	1.363939918796187	1.2667244063078522	1.5041174723524537	2.606358937375954	2.6746267942109707	2.5298776896578725	2.539156088941909	1.624415353184316	1.3524425307178465	0.18913264822539738	-0.932624572793429	-0.7704154095652542	-0.9808518232954517	-1.4263186809249844	-1.590618547803908	-1.5666731327505419	-1.3649048934677546	-0.48477957251703874	2.0	9.850944934972667	0.3108647525732436	0.22403605872507207	0.20539079561596324	0.25970839308571986	0.001062367014513947	0.0010623670145139433	-56727.886846983936	0.0	-3980.7302434945755
37400000	-60661.80032604731	-3899.986495663973	-56761.81383038334	1.7666019357231533	2014.0443580642768	134.69400675244543	12.4882	-0.3829606352557681	-0.22884399655732357	0.06288074770592367	-0.22595928147854455	0.18954493778576414	0.5057448217555334	0.9698488327124054	1.4757381346308371	1.4094131701033847	1.5610597300871978	2.438588121241819	2.539908611597378	2.7218051062044557	2.46919011684515	1.5160019132382352	1.2068926314744057	0.39145196382134784	-0.414537124336876	-0.7168994155160983	-0.8529965074291113	-0.9844513180288366	-0.7591897108247498	-0.7374162132504503	-0.7544430890428733	-0.33874011302455354	2.0	10.839376069121837	0.31246399749463954	0.22238160887341168	0.1988747410583888	0.2662796525735587	0.0010596613961162055	0.0010596613961162118	-56761.81383038334	0.0	-3888.191928733428
37600000	-60672.587087770116	-3950.1620672642434	-56722.42502050587	1.8360515712743495	2013.9749084287257	137.26220801760803	12.4882	-1.5242808609605076	-0.5855837524164428	7.417150449421095E-4	0.09618833856154352	0.16733653231179163	0.19125349496030306	0.8218067923744379	1.0660763495464058	1.4615342253178325	1.5443664781675022	2.444516275042522	2.4099352469961524	2.599795396065335	2.7269989462776674	1.5674260498757573	1.235762543178574	0.3120480441784712	-0.6109532728567344	-0.714988941759328	-0.7627772656495486	-1.0267815874131738	-1.770918839736569	-1.8570452358043175	-1.6672874995494846	-1.5588690709613076	2.0	9.367117066221885	0.3126763269325061	0.21960958254326177	0.20338738235377885	0.264326708170452	0.0011148983692161058	0.001114898369216111	-56722.42502050587	0.0	-3938.6358883399266
37800000	-60642.07567838118	-3905.384090113407	-56736.69158826777	1.774574592071301	2014.0363854079287	134.3081227988779	12.4882	-0.8523723605679561	-0.8297922658431279	-0.3259194614181131	-0.2948537364824562	0.24477742444005074	0.18077255090788896	0.7994759244026092	1.478322977658883	1.375207972424437	1.5293293556309322	2.4149500982715737	2.561632023779142	2.682894008257894	2.2923666574321833	1.6110661201291643	1.2949500371190767	0.20843393507400032	-0.5911201913766138	-0.6862747771086743	-0.8631408225335545	-1.533075831362932	-1.1774526757426909	-1.180696179288838	-1.2036629744534946	-1.2829984539813553	2.0	11.038730691211956	0.31366756590020084	0.22105667009355456	0.20035995542139665	0.2649158085848467	0.001082616789959619	0.0010826167899596157	-56736.69158826777	0.0	-3893.5550591320957
38000000	-60649.870971006974	-3936.584436194807	-56713.28653481217	1.7137702561935029	2014.0971897438064	136.15741247938286	12.4882	0.21145082968582551	0.1734243521287155	-0.038539747682019065	0.15828235283212228	0.0925156781735112	0.3342406629735153	1.0005790927575402	1.2295353641056148	1.2504604204593088	1.4448314673346687	2.33922633920856	2.3690242202507803	2.6809643460020687	2.422637677689187	1.7122717387478588	1.375587102560993	0.08225423633743226	-0.27158036583361367	-0.6708048995895025	-0.7935775335267127	-1.0810888709660917	-0.8996996827182094	-1.5555072285782228	-2.19056810930911	-2.002134056810166	2.0	9.601234842428612	0.3104093857545813	0.2227653193414804	0.1998426945330831	0.2669826003708538	0.0010864933594446789	0.0010864933594446804	-56713.28653481217	0.0	-3925.013828977195
38200000	-60665.83137404053	-3926.0320767642665	-56739.79929727626	1.8177038040054143	2013.9932561959947	135.56928748868376	12.4882	-0.7541381592443352	-0.9842357148918076	-0.07620420270763442	0.048159378363651306	0.24968665751069147	0.565405307790541	1.0336439769938777	1.7290960213053106	1.2039229799873108	1.5998960927637649	2.4542242548391813	2.3911963523734574	2.588144976173078	2.443285867237353	1.6526695210977906	1.134242679013402	0.5218991225485643	-0.3895884695903091	-0.9185785210248678	-1.2288309245767841	-1.5389950020224088	-2.2952016180429866	-2.0870441174141074	-1.9629010532207	-1.9585870868269775	2.0	10.168248754557544	0.30726506429004985	0.21859644166801537	0.20548073486917037	0.2686577591727629	0.001098020456706817	0.0010980204567068172	-56739.79929727626	0.0	-3914.356698431217
38400000	-60728.673998843915	-4018.750864833381	-56709.92313401053	1.8511048307819888	2013.9598551692181	140.99029297698817	12.4882	-0.6727385511327013	-0.19490331994893942	-0.008913185391623932	0.2539936779656441	0.2895207259266761	0.4875435527600496	0.7616840038301168	1.5742628032819015	1.3663509757669665	1.540597150970299	2.481451317496661	2.459122758208229	2.88891649957466	2.6817591444775943	1.5934560084879985	1.2149144251762878	0.46895668657844924	-0.6795835337790326	-0.970521629201173	-1.0712729178319047	-1.196869357643334	-1.3359891171298532	-1.3417544305740086	-1.0300153067341815	-1.3731337094215261	2.0	8.926205033034424	0.31306408733097213	0.21596239804992942	0.20195120270050798	0.269022311918589	0.0010577213471681117	0.001057721347168113	-56709.92313401053	0.0	-4007.310332499724
38600000	-60644.29605321728	-3943.3697967505964	-56700.926256466686	1.8205590180364006	2013.9904009819636	138.41915705911197	12.4882	0.1900686855587046	-0.10102478649982746	0.056864142680415036	0.42785642706906635	0.4705802078333827	0.399769854506843	0.8308752797818124	1.3062826465775614	1.1568125248921828	1.6207728701919426	2.3589857741380507	2.5777644815273906	2.8703439098785517	2.671779340834142	1.7008926533056312	1.0740604680899313	-0.0820410593598474	-1.0644356639345425	-1.176803906543597	-0.830439776406442	-1.0564127004112172	-0.7402534152945418	-0.7543891464326369	-0.47374576924071543	-0.6194822869107945	2.0	9.440934098648977	0.3123089580181964	0.22172360925744633	0.20305061120801063	0.26291682151634527	0.00107473014932544	0.0010747301493254393	-56700.926256466686	0.0	-3931.829533187758
38800000	-60718.622650517325	-3980.3161577721876	-56738.30649274514	1.8390102790127565	2013.9719497209874	138.5295586243788	12.4882	-0.5817503460990225	-0.2589041239022644	-0.1426244439908471	0.31449603999166165	0.3246246989800531	0.3071428232917035	0.667264755121192	1.2802474559342991	1.3759790964721892	1.595449158503217	2.4201153793080357	2.5382916525351806	2.948647029467098	2.464242633222433	1.6366550810202283	1.3072601657057483	0.37654891768585347	-0.6918237026905836	-0.8151313861776247	-0.6762668514483061	-1.059952436163317	-1.2463755608048765	-1.176784391374374	-1.3821900832452674	-1.022444232250974	2.0	10.703215149166947	0.310907302472996	0.21999219019481647	0.20144334779224976	0.2676571595399363	0.0011138499400081621	0.0011138499400081595	-56738.30649274514	0.0	-3968.5453714948408
39000000	-60601.25846231132	-3856.726988447365	-56744.53147386396	1.7900805786331744	2014.0208794213668	132.98228331969594	12.4882	-1.1595609554338921	-0.9914656826365046	-0.2935368087060327	0.3070772317590769	0.42465449000634103	0.46745409753576495	0.933872528133698	1.2763697556222562	1.184943630661342	1.5945628987037352	2.329381755086864	2.637078831948754	2.654351432072597	2.4859097563353423	1.471380023794186	0.9341337656366364	-0.05696770135051587	-0.48081626075314676	-0.6077388447340104	-1.0234029928712767	-1.6054627153790764	-1.8059906729323805	-1.8006796217840966	-1.5255873714067716	-1.5797719724145904	2.0	10.790682769631811	0.30927055469195786	0.22218251418130688	0.19931090357175257	0.2692360275549812	0.0010879749911205988	0.0010879749911205973	-56744.53147386396	0.0	-3844.940903092557
39200000	-60669.841398272125	-3982.8517331187427	-56686.989665153385	1.8087641712094262	2014.0021958287905	138.62774744585982	12.4882	-0.32398257712499684	-0.45389688139974665	-0.6127867996251218	0.02725283100151371	0.2819730108475612	0.5271025377545283	1.041891947196771	1.4125922925655137	1.3217111271439983	1.6241592641151037	2.400961737845595	2.350999434122875	2.73548481155365	2.4393053312184687	1.629796492308607	1.268000575858007	0.19825418865550745	-0.4949345662765126	-0.6449977517648231	-0.8491476434228427	-1.2767324475592554	-1.7555034830278258	-1.647596554009484	-1.9760164163957237	-1.9963708365785777	2.0	10.45004001871123	0.3115780395271384	0.22087265022251465	0.202688549914992	0.2648607603353535	0.0010824689354399365	0.0010824689354399333	-56686.989665153385	0.0	-3971.125699336025
39400000	-60700.099963835375	-4007.5943709233716	-56692.505592912006	1.8012287014812223	2014.0097312985188	140.16102054199362	12.4882	-0.2631313747737757	-0.27875520474173626	0.04693011649386386	0.3574502053281239	0.1666197657011019	0.5881956250095838	0.9752299871319373	1.1538363922167862	1.3972006840436932	1.621334001610843	2.2805956001766665	2.485726324480029	2.793473545734253	2.638310487164274	1.9879684888227676	0.9913723495055774	0.21960921994879723	-0.5178819739663254	-0.6100359592931501	-0.44746013854389555	-0.3424110588710926	-0.4063822238135356	-0.4605642693809637	-0.3827544000764369	-0.3251080342240906	2.0	9.870165958599918	0.30972904378305155	0.22778868813259445	0.19923000002236413	0.2632522680619885	0.0010623432001815542	0.0010623432001815516	-56692.505592912006	0.0	-3995.9735843498333
39600000	-60646.31743060411	-3916.642030717092	-56729.67539988702	1.8163365062410788	2013.994623493759	135.94671067629235	12.4882	-0.1460674513456226	-0.32513937477917076	-0.15047804628666	-0.34266391626925713	0.2865841695440384	0.503644441779225	0.7042700269695017	1.257380238804337	1.1578253997437433	1.6004072392896433	2.077975391131191	2.4880956992834924	2.7100121527658976	2.444685401324613	1.7568239413164233	0.9365728628604475	0.1330333441712669	-0.6866033066232184	-0.5506942398451538	-0.7639252504910516	-0.7481298032569859	-0.39506337891082877	-0.32951512977921527	-0.11640697633605918	-0.38246876185220896	2.0	10.134965070885082	0.30472238582643324	0.22543300165580815	0.2016947399805378	0.2681498725372194	0.0011098160528427773	0.0011098160528427783	-56729.67539988702	0.0	-3904.972695892682
39800000	-60704.14527582065	-4002.6308047411794	-56701.51447107947	1.8026696792030035	2014.008290320797	140.92511988752327	12.4882	-0.11821391907503473	0.04277089763922501	0.17906689861800337	0.12418767400666927	0.25464205292435854	0.2639343627315019	0.7096849777068466	1.414817022012298	1.474862402676951	1.5410924831848338	2.2588150441517305	2.9470647992042722	2.5785033653900404	2.6489885080673767	1.9887499634042438	1.146288466695249	0.1977146102459764	-0.6491853354491595	-0.8258221906021178	-0.975430090937828	-0.9467651034283058	-1.1311732554658365	-1.1801831980070907	-1.3084275667085463	-1.2469015526872222	2.0	10.033321875212673	0.30944154610098995	0.22022968284133382	0.20431175753405992	0.26601701352361484	0.001033745256640847	0.0010337452566408466	-56701.51447107947	0.0	-3990.980006377806
40000000	-60652.312838486796	-3990.4024203523995	-56661.910418134394	1.838341461788725	2013.9726185382112	139.893104833235	12.4882	0.1435728252239916	0.10243235273945721	-0.145466761097372	0.10630722799833173	0.07559389421853961	0.33572840225881195	0.6702776383269438	1.529025641464607	1.3462027531765286	1.6048756458136177	2.367784407704408	2.731892683737583	2.672781307420919	2.7284837951959853	1.629890257458658	1.374514342974333	0.29325653716210504	-0.5846859308824965	-0.6393427785686319	-0.7168206721392365	-0.987904341031381	-1.6843072121315217	-1.4383899341723552	-1.008929791965767	-1.0939353476101428	2.0	9.90255289702478	0.30813218157212885	0.21678629373940256	0.2062148387102033	0.2688666859782639	0.0010117616245150138	0.0010117616245150138	-56661.910418134394	0.0	-3978.775650830247
40200000	-60671.81425065599	-3950.656727153367	-56721.157523502625	1.7424399312707428	2014.0685200687292	136.91541079098306	12.4882	-1.121366125660847	-0.5685255150285091	-0.3941556411545405	0.1393563221720907	0.1828663547548354	0.5626557720670748	0.6667374147088221	1.503647243874381	1.1820901464874223	1.637914483364018	2.339228439830508	2.452421280123587	2.75875616381072	2.5742263932948726	1.6285069113921753	1.3817000426231585	0.1528224921347403	-0.6119283836697441	-0.7737183350544404	-0.4096627302163881	-1.3670207365498162	-1.715385676024009	-1.470784777689291	-1.5984238041201866	-1.4061375085181353	2.0	10.329934580768874	0.3047261602469299	0.21974185381455216	0.2004014376666108	0.2751305482719059	0.0010703681706880255	0.001070368170688026	-56721.157523502625	0.0	-3938.952173072551
40400000	-60612.15741652462	-3906.756933114717	-56705.4004834099	1.76808096522518	2014.0428790347748	134.52972908494576	12.4882	-0.7035596483222085	-0.6851228850641483	-0.9153768301591418	-0.17800612112362063	0.18583888290976117	0.5218127328072342	0.7653363140571579	1.2479362168763446	1.2776586848421247	1.6703790690997078	2.3752158505806107	2.577300663940071	2.757841233815016	2.292702759523022	1.7019063232744691	1.0282249905018768	0.0643185003393213	-0.8342964736705595	-1.0688935901283116	-0.8819890365782483	-1.2580013297002255	-1.9483691167875616	-1.8962880999890144	-2.032337428052943	-2.286161271564538	2.0	9.617425718718724	0.3140732752476399	0.22426769789066217	0.1984575470807347	0.263201479780962	0.0011077567167728506	0.0011077567167728473	-56705.4004834099	0.0	-3895.1832793228928
40600000	-60696.71517036229	-4007.292909793102	-56689.42226056918	1.772678613545739	2014.0382813864542	138.80283985252169	12.4882	-0.4202344933100908	-0.19789663508157496	-0.16164516493564893	0.08109842031350903	0.2625621883941401	0.5851251979572797	1.0354895688304846	1.3724580075883643	1.372842443556896	1.7464573495420526	2.3620954241048313	2.486945321617194	2.7625327805481357	2.5315040545549565	1.751802259649133	1.1117075055678165	0.33224193761448173	-0.47899427875297323	-0.85783598664047	-0.5210406069187168	-1.00325688048152	-1.1346060864472693	-1.3490131149183078	-0.881979666911055	-0.45431795119499924	2.0	9.664945651139075	0.3125635267838811	0.2200474234614611	0.20384956472768723	0.26353948502696933	0.0010695773274319537	0.0010695773274319543	-56689.42226056918	0.0	-3995.7103334570807
40800000	-60721.48093908346	-4020.1766110972044	-56701.30432798626	1.8624524334998118	2013.9485075665002	140.27961840155135	12.4882	-0.941112272403004	-0.944250363265763	-0.46370132840091716	-0.020684469465672588	0.39170226830143473	0.7065512882735656	1.0591823328386383	1.307225048430894	1.4170550741135055	1.5784356534398252	2.398561695827675	2.458983992048104	2.83168992056602	2.498481765384717	1.5089924224556335	1.1975622112166888	0.406493347004403	-0.5426229438151935	-0.5228568954341449	-0.4893213063406579	-1.0357009625759996	-0.9792635710811042	-0.8450815792969201	-0.7141628025511539	-1.0098068809330913	2.0	10.567399140988815	0.3107212547513183	0.22285625413886936	0.20055589155264278	0.2658665995571684	0.0010618856816145656	0.001061885681614566	-56701.30432798626	0.0	-4008.429744695438
41000000	-60661.112794574285	-3952.3030377289574	-56708.80975684533	1.8152317337279398	2013.9957282662722	137.46394994686233	12.4882	-0.9348244321570323	-0.7786269059282879	-0.3066583190016444	0.27910724610069954	0.20422713751882707	0.3219788979295845	0.8966223423604023	1.5324736192970179	1.1792831130742127	1.725189318044281	2.234731871513598	2.5722763625103036	2.7989118677897764	2.710905053889393	1.7780265240968824	1.03151049834212	0.2734492076893648	-0.642596506747286	-0.48682669104288717	-0.644715839315968	-0.8470231811963607	-1.1055038339515408	-0.8571909913096191	-0.5480318778643586	-0.8128922801164046	2.0	10.343309367783919	0.3037264426327086	0.2224248862335143	0.2041678316903415	0.2696808394434346	0.0010571170943010995	0.0010571170943010995	-56708.80975684533	0.0	-3940.596083624247
41200000	-60765.94672048115	-4038.412963834171	-56727.53375664698	1.7626678423536781	2014.0482921576463	141.61104902784965	12.4882	-0.5060519562239785	-0.07672074312226038	0.09185041933969801	-0.08846144813522612	0.2029393474612889	0.37440826945170036	0.839156528009708	1.3087397139972432	1.3675432182411584	1.5553406995172296	2.6606066883913297	2.9296574833513054	2.942391686626566	2.6517203629263566	1.7767799968781794	1.3292009587210476	0.47771832666875463	-0.4510018802285976	-0.6137221543155486	-1.0496883913241708	-1.227071574539565	-1.467681523807668	-1.5750744471101106	-1.7478030219546135	-1.4949926906688018	2.0	10.874613697578237	0.31536447312117305	0.21635113977754203	0.20314241734798585	0.265141969753298	0.0010357132416519111	0.0010357132416519115	-56727.53375664698	0.0	-4026.612274767905
41400000	-60645.867979359	-3942.9558044205087	-56702.91217493849	1.9366970574280338	2013.874262942572	138.1713269685372	12.4882	-1.1053386258229796	-0.8898986224219471	-0.39233653558934944	0.0093404502930029	0.04231691548960653	-0.024005004727664016	0.6046290649366295	1.117928853634199	1.318092938128813	1.528267134655843	2.4846240812099203	2.392043907699664	2.9887821748331143	2.6437863800877657	1.6788058046832586	1.1019228993189079	0.15668088300273886	-0.6020937647535655	-0.884182778426566	-0.6862885861463238	-0.48050869349333625	-0.72868533054227	-0.693082334417861	-0.7875645824135088	-0.3167327110063137	2.0	9.992271769692044	0.3125948805627504	0.22271345465434764	0.20427330503244961	0.26041835975045124	0.0011219475959257765	0.0011219475959257758	-56702.91217493849	0.0	-3931.3125269685324
41600000	-60597.69014632018	-3901.1682004553973	-56696.521945864784	1.831065821470007	2013.97989417853	135.09848315061603	12.4882	-1.3049152057820619	-0.6064785718370427	-0.5563670447247755	-0.0698679522815033	-0.12211968210164498	0.38822349122421473	1.1188059093676679	1.220846856202239	1.0522337310016427	1.466714420205178	2.515873077063883	2.4429177845086265	2.545722398748973	2.48337492682442	1.6978436108476518	1.1788298928772503	0.3251392377003805	-0.7237617689739391	-1.3572045101998746	-1.2319247190048213	-1.5051541055976698	-1.6805803684222156	-1.5762239463300758	-1.5204864811007242	-1.27828499148766	2.0	10.640222198705311	0.31633316346164136	0.22259521999414766	0.19726821620234947	0.26380340034186045	0.001086898034009545	0.0010868980340095436	-56696.521945864784	0.0	-3889.4084834788327
41800000	-60612.815380347536	-3891.262093363902	-56721.55328698363	1.7406032851788666	2014.0703567148212	134.06505124058302	12.4882	-0.5956656378506948	-0.18966798523299974	-0.1311522857773089	-0.16216550132521607	0.0705338177887965	0.33098882784105804	0.9304116382534855	1.448943178041616	1.3235067280437525	1.6114499696601567	2.659792878316391	2.58162418402629	2.783179413061761	2.32243397841312	1.74561555486545	1.1636002125726668	0.1142578622778796	-0.8164253862341582	-1.1273254445033436	-0.7402206611008031	-0.9560916846702078	-1.201289603579811	-1.5506130141216403	-1.3281142140817601	-1.1924683747200406	2.0	10.665341875671015	0.30945856708235675	0.2240858179596178	0.20158447312704092	0.2648711418309835	0.0010761764231921843	0.0010761764231921843	-56721.55328698363	0.0	-3879.4979571250783
42000000	-60589.03262784049	-3883.8378733204095	-56705.19475452008	1.9427956179716404	2013.8681643820285	135.24466599779745	12.4882	-1.6357555026907074	-0.6823543057741889	-0.5970187666929494	-0.2178162689576984	0.19063513958292125	0.20426581492562162	0.8232404991504167	1.12754732528162	1.2138963431721723	1.641232106981816	2.3562263264097063	2.4370663834660795	2.6018995143268535	2.4417188597927244	1.6166336936449255	1.044791601959689	0.27371394255020925	-0.6968634063461833	-0.7982533713716936	-0.7819256332105423	-0.6855077230972748	-0.5208155696505691	-0.6973904238845636	-0.4994375610135594	-0.22752583198064102	2.0	9.952793505719505	0.3089552750249369	0.2223768021876016	0.20233175081411603	0.2663361719733444	0.0010617353504838833	0.001061735350483884	-56705.19475452008	0.0	-3872.2018477920515
42200000	-60586.240695590335	-3906.7769362580516	-56679.463759332284	1.6777041381284754	2014.1332558618715	135.69670044460963	12.4882	-0.626297133782546	-0.13730243478576487	-0.08293003817826745	-0.2734002706505404	-0.05351906897611612	0.2705644474867037	0.8277330145417883	1.133928960305123	1.2712371813214138	1.5130155869383581	2.250349091150871	2.413724968794432	2.727866745070969	2.5393582776607104	1.6850647872381501	1.1993911415423648	0.29053905189341256	-0.7217413191103914	-1.2595417606008088	-1.980589145900687	-2.192988048428111	-2.1413253493665234	-2.2536857514974016	-2.3676470580859177	-2.501523002244617	2.0	10.052083438962805	0.3086956122417686	0.22098225012883604	0.20560488699536422	0.26471725063403007	0.0010979021357383084	0.0010979021357383075	-56679.463759332284	0.0	-3895.12270720509
42400000	-60598.23226545726	-3910.905211059997	-56687.32705439727	1.7613105845561283	2014.0496494154438	135.29372089695218	12.4882	-0.8003322211546268	-0.5653739252885785	-0.47594886782784107	-0.12758662592082864	-0.029652776709348516	0.03183803157519972	0.6795490061372935	1.6012206355363754	1.2080939401876392	1.7363491463326632	2.4843347658807486	2.478075108650164	2.662887010730635	2.362269257145307	1.6869564707385416	1.2878490168429866	0.13347372163721194	-0.6517397126909641	-0.9303704671258501	-1.295444612455882	-1.594190959860738	-2.0314910101146806	-2.225912285431799	-2.4046893849412596	-2.297860898571368	2.0	9.518643800913898	0.30649228505875953	0.22234751903264466	0.2023366096153049	0.2688235862932899	0.0011306239800942242	0.0011306239800942229	-56687.32705439727	0.0	-3899.3501965195255
42600000	-60620.696685766685	-3916.865621712368	-56703.83106405431	1.7782637472146285	2014.0326962527854	135.87440671504538	12.4882	0.532896402971939	0.39589559391671075	0.2762658780814821	0.12424565324955397	0.3741194679263128	0.15768843872887706	0.6121608913672575	1.1973758226173286	1.277243866613907	1.4175956191078112	2.492453358335733	2.3073773472239183	2.616233146863092	2.4509360313476516	1.5258098298872718	1.1224779454931024	0.1571955391026463	-0.871483619680432	-0.9324906951290969	-0.679044654441343	-1.5114675849451826	-1.5362673238843119	-1.2073500756450735	-1.4141904034002941	-1.2386381702780713	2.0	10.928885859271091	0.31028521851558816	0.22324731072769863	0.20468226968601386	0.2617852010706984	0.0010954271663561142	0.0010954271663561178	-56703.83106405431	0.0	-3905.0555290746693
42800000	-60470.66072492197	-3724.4042841708465	-56746.25644075112	1.7268755295668352	2014.0840844704333	127.76393745104139	12.4882	-0.5299067573981784	-0.2095190308334478	-0.08662568635781309	0.07132540453713831	0.15478175712016198	0.16939900187595536	0.8681693765346261	1.1825035970528528	1.055660648585096	1.5454318936955456	1.9842779183250896	2.532855470033562	2.602573592693007	2.200765788539685	1.4005611928767308	0.9253441448421627	0.07545917745769967	-0.6415930901939042	-0.7460305757920114	-1.1363062485026685	-1.3806121931873212	-1.201909203320262	-1.9860326100402697	-2.006727947071213	-2.2512640104226582	2.0	10.024885176656106	0.3104256881590402	0.22123050546836842	0.20208240018330378	0.2662614061892866	0.0011667445075518744	0.0011667445075518729	-56746.25644075112	0.0	-3712.755029881868
