replicate	totals_0_5	true_hits_0_5	frac_0_5	totals_5_10	true_hits_5_10	frac_5_10	totals_10_15	true_hits_10_15	frac_10_15	totals_15_20	true_hits_15_20	frac_15_20	totals_20_25	true_hits_20_25	frac_20_25	totals_25_30	true_hits_25_30	frac_25_30	totals_30_35	true_hits_30_35	frac_30_35	totals_35_40	true_hits_35_40	frac_35_40	totals_40_45	true_hits_40_45	frac_40_45	totals_45_50	true_hits_45_50	frac_45_50	totals_50_55	true_hits_50_55	frac_50_55	totals_55_60	true_hits_55_60	frac_55_60	totals_60_65	true_hits_60_65	frac_60_65	totals_65_70	true_hits_65_70	frac_65_70	totals_70_75	true_hits_70_75	frac_70_75	totals_75_80	true_hits_75_80	frac_75_80	totals_80_85	true_hits_80_85	frac_80_85	totals_85_90	true_hits_85_90	frac_85_90	totals_90_95	true_hits_90_95	frac_90_95	totals_95_100	true_hits_95_100	frac_95_100
sim_076	17281	62	0.003588	292	18	0.061644	132	20	0.151515	65	13	0.200000	30	7	0.233333	17	4	0.235294	16	7	0.437500	6	2	0.333333	8	3	0.375000	8	1	0.125000	6	5	0.833333	3	2	0.666667	2	1	0.500000	3	2	0.666667	2	0	0.000000	1	0	0.000000	3	1	0.333333	1	1	1.000000	1	1	1.000000	48	48	1.000000
sim_077	87	3	0.034483	32	2	0.062500	20	2	0.100000	24	3	0.125000	21	5	0.238095	13	2	0.153846	14	4	0.285714	14	9	0.642857	7	3	0.428571	5	4	0.800000	4	1	0.250000	5	3	0.600000	0	0	NaN	2	1	0.500000	1	1	1.000000	0	0	NaN	2	1	0.500000	0	0	NaN	1	0	0.000000	155	154	0.993548
sim_078	135	2	0.014815	47	3	0.063830	29	2	0.068966	26	9	0.346154	17	4	0.235294	17	3	0.176471	16	8	0.500000	15	5	0.333333	7	3	0.428571	0	0	NaN	1	1	1.000000	4	1	0.250000	1	0	0.000000	3	2	0.666667	0	0	NaN	1	0	0.000000	0	0	NaN	0	0	NaN	0	0	NaN	155	155	1.000000
sim_079	45	0	0.000000	1	1	1.000000	15	2	0.133333	10	1	0.100000	8	1	0.125000	20	5	0.250000	9	3	0.333333	10	4	0.400000	5	3	0.600000	2	1	0.500000	5	2	0.400000	1	1	1.000000	1	1	1.000000	0	0	NaN	2	1	0.500000	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	172	172	1.000000
sim_080	838	4	0.004773	79	9	0.113924	56	9	0.160714	42	8	0.190476	37	11	0.297297	22	4	0.181818	8	5	0.625000	11	4	0.363636	8	1	0.125000	4	2	0.500000	4	3	0.750000	4	0	0.000000	3	0	0.000000	1	1	1.000000	2	1	0.500000	1	1	1.000000	0	0	NaN	0	0	NaN	1	1	1.000000	134	134	1.000000
sim_081	6495	30	0.004619	230	21	0.091304	99	15	0.151515	43	4	0.093023	21	5	0.238095	19	7	0.368421	13	5	0.384615	5	1	0.200000	10	2	0.200000	4	1	0.250000	7	6	0.857143	8	6	0.750000	3	1	0.333333	6	4	0.666667	3	3	1.000000	4	3	0.750000	2	2	1.000000	1	1	1.000000	1	1	1.000000	80	80	1.000000
sim_082	84	3	0.035714	62	6	0.096774	53	6	0.113208	54	11	0.203704	34	7	0.205882	24	8	0.333333	11	1	0.090909	12	5	0.416667	6	5	0.833333	6	3	0.500000	4	1	0.250000	6	1	0.166667	0	0	NaN	2	2	1.000000	1	1	1.000000	2	1	0.500000	1	0	0.000000	2	1	0.500000	1	1	1.000000	135	135	1.000000
sim_083	24	1	0.041667	3	1	0.333333	4	0	0.000000	14	2	0.142857	17	3	0.176471	11	3	0.272727	10	3	0.300000	5	2	0.400000	5	3	0.600000	3	3	1.000000	5	2	0.400000	2	1	0.500000	0	0	NaN	1	0	0.000000	1	1	1.000000	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	174	173	0.994253
sim_084	529	4	0.007561	97	9	0.092784	66	6	0.090909	43	7	0.162791	23	12	0.521739	18	7	0.388889	23	5	0.217391	19	6	0.315789	5	3	0.600000	10	5	0.500000	4	1	0.250000	0	0	NaN	6	1	0.166667	3	3	1.000000	2	1	0.500000	2	2	1.000000	2	1	0.500000	1	1	1.000000	1	1	1.000000	123	123	1.000000
sim_085	58564	135	0.002305	220	12	0.054545	62	8	0.129032	13	2	0.153846	12	3	0.250000	7	3	0.428571	10	2	0.200000	2	1	0.500000	2	2	1.000000	0	0	NaN	2	0	0.000000	3	0	0.000000	1	1	1.000000	3	2	0.666667	3	3	1.000000	2	2	1.000000	0	0	NaN	1	1	1.000000	0	0	NaN	21	21	1.000000
sim_086	16371	57	0.003482	283	25	0.088339	103	10	0.097087	51	6	0.117647	29	9	0.310345	11	2	0.181818	20	5	0.250000	11	5	0.454545	6	1	0.166667	7	3	0.428571	1	0	0.000000	4	2	0.500000	2	2	1.000000	5	4	0.800000	1	1	1.000000	2	1	0.500000	3	3	1.000000	2	2	1.000000	4	4	1.000000	56	56	1.000000
sim_087	44	0	0.000000	32	3	0.093750	30	2	0.066667	25	4	0.160000	28	5	0.178571	19	8	0.421053	12	5	0.416667	7	2	0.285714	8	5	0.625000	4	2	0.500000	5	0	0.000000	1	1	1.000000	2	2	1.000000	0	0	NaN	1	1	1.000000	2	2	1.000000	1	0	0.000000	0	0	NaN	0	0	NaN	156	156	1.000000
sim_088	92	1	0.010870	35	1	0.028571	27	4	0.148148	27	5	0.185185	20	5	0.250000	21	5	0.238095	22	8	0.363636	11	6	0.545455	8	4	0.500000	4	0	0.000000	3	2	0.666667	1	0	0.000000	3	1	0.333333	0	0	NaN	1	1	1.000000	2	2	1.000000	0	0	NaN	0	0	NaN	0	0	NaN	153	153	1.000000
sim_089	10611	56	0.005278	318	23	0.072327	102	13	0.127451	64	8	0.125000	38	12	0.315789	27	4	0.148148	17	5	0.294118	11	3	0.272727	6	5	0.833333	5	3	0.600000	5	3	0.600000	2	1	0.500000	1	1	1.000000	3	1	0.333333	4	1	0.250000	3	3	1.000000	3	2	0.666667	0	0	NaN	2	1	0.500000	53	53	1.000000
sim_090	76871	159	0.002068	156	10	0.064103	31	4	0.129032	15	4	0.266667	7	2	0.285714	4	1	0.250000	3	0	0.000000	0	0	NaN	2	0	0.000000	1	0	0.000000	0	0	NaN	1	0	0.000000	0	0	NaN	1	1	1.000000	0	0	NaN	2	2	1.000000	1	1	1.000000	0	0	NaN	0	0	NaN	14	14	1.000000
sim_091	180	2	0.011111	47	4	0.085106	39	5	0.128205	24	6	0.250000	27	6	0.222222	19	5	0.263158	19	7	0.368421	11	5	0.454545	8	3	0.375000	8	3	0.375000	6	3	0.500000	3	1	0.333333	3	2	0.666667	0	0	NaN	0	0	NaN	1	0	0.000000	0	0	NaN	0	0	NaN	0	0	NaN	146	146	1.000000
sim_092	9109	27	0.002964	119	7	0.058824	60	4	0.066667	56	11	0.196429	34	9	0.264706	24	11	0.458333	14	3	0.214286	15	4	0.266667	12	5	0.416667	10	5	0.500000	6	3	0.500000	1	1	1.000000	1	1	1.000000	3	2	0.666667	6	5	0.833333	2	2	1.000000	3	2	0.666667	3	3	1.000000	1	1	1.000000	92	92	1.000000
sim_093	20643	70	0.003391	289	19	0.065744	114	15	0.131579	52	13	0.250000	22	5	0.227273	18	3	0.166667	20	7	0.350000	8	4	0.500000	5	3	0.600000	7	0	0.000000	4	1	0.250000	2	1	0.500000	2	2	1.000000	4	4	1.000000	0	0	NaN	4	3	0.750000	2	2	1.000000	2	2	1.000000	1	1	1.000000	43	43	1.000000
sim_094	10560	37	0.003504	187	13	0.069519	75	9	0.120000	47	8	0.170213	30	6	0.200000	17	5	0.294118	16	6	0.375000	12	5	0.416667	10	5	0.500000	4	3	0.750000	6	2	0.333333	5	4	0.800000	6	6	1.000000	3	1	0.333333	2	1	0.500000	4	3	0.750000	3	3	1.000000	0	0	NaN	2	2	1.000000	79	79	1.000000
sim_095	579	3	0.005181	94	7	0.074468	68	11	0.161765	39	11	0.282051	27	5	0.185185	27	5	0.185185	17	5	0.294118	14	2	0.142857	8	5	0.625000	8	5	0.625000	3	3	1.000000	3	2	0.666667	2	2	1.000000	4	2	0.500000	1	0	0.000000	2	2	1.000000	0	0	NaN	2	2	1.000000	1	1	1.000000	125	125	1.000000
sim_096	69085	145	0.002099	184	8	0.043478	52	7	0.134615	22	7	0.318182	18	4	0.222222	5	2	0.400000	3	0	0.000000	5	2	0.400000	2	2	1.000000	2	1	0.500000	1	0	0.000000	1	0	0.000000	1	1	1.000000	0	0	NaN	1	1	1.000000	3	3	1.000000	0	0	NaN	0	0	NaN	0	0	NaN	15	15	1.000000
sim_097	8252	44	0.005332	282	26	0.092199	118	9	0.076271	51	6	0.117647	40	11	0.275000	22	3	0.136364	16	5	0.312500	9	4	0.444444	7	1	0.142857	8	5	0.625000	3	1	0.333333	4	4	1.000000	6	5	0.833333	3	2	0.666667	4	2	0.500000	4	2	0.500000	0	0	NaN	2	2	1.000000	0	0	NaN	66	66	1.000000
sim_098	636	4	0.006289	65	5	0.076923	47	6	0.127660	29	1	0.034483	15	4	0.266667	27	5	0.185185	20	8	0.400000	16	9	0.562500	13	4	0.307692	4	3	0.750000	0	0	NaN	3	3	1.000000	3	2	0.666667	4	4	1.000000	1	0	0.000000	1	1	1.000000	0	0	NaN	1	1	1.000000	0	0	NaN	138	138	1.000000
sim_099	303	0	0.000000	91	3	0.032967	92	11	0.119565	54	15	0.277778	29	7	0.241379	21	5	0.238095	20	10	0.500000	22	8	0.363636	7	5	0.714286	5	2	0.400000	6	2	0.333333	4	3	0.750000	6	2	0.333333	1	1	1.000000	6	4	0.666667	0	0	NaN	1	1	1.000000	0	0	NaN	0	0	NaN	119	119	1.000000
sim_100	40	0	0.000000	17	0	0.000000	28	2	0.071429	18	4	0.222222	16	3	0.187500	22	6	0.272727	15	6	0.400000	13	3	0.230769	11	6	0.545455	4	3	0.750000	4	3	0.750000	2	2	1.000000	0	0	NaN	2	1	0.500000	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	159	159	1.000000
sim_101	1497	17	0.011356	257	19	0.073930	122	14	0.114754	60	10	0.166667	28	9	0.321429	26	6	0.230769	20	6	0.300000	14	7	0.500000	8	2	0.250000	8	5	0.625000	1	1	1.000000	3	1	0.333333	3	2	0.666667	1	1	1.000000	4	4	1.000000	5	4	0.800000	2	2	1.000000	4	4	1.000000	2	2	1.000000	82	82	1.000000
sim_102	5740	28	0.004878	227	18	0.079295	110	14	0.127273	57	7	0.122807	37	7	0.189189	19	4	0.210526	15	5	0.333333	20	10	0.500000	6	4	0.666667	4	2	0.500000	7	5	0.714286	10	5	0.500000	2	1	0.500000	3	2	0.666667	3	2	0.666667	3	3	1.000000	4	4	1.000000	2	1	0.500000	2	2	1.000000	74	74	1.000000
sim_103	2651	19	0.007167	153	11	0.071895	90	6	0.066667	39	6	0.153846	40	9	0.225000	25	7	0.280000	21	10	0.476190	14	4	0.285714	14	8	0.571429	9	5	0.555556	3	1	0.333333	4	1	0.250000	6	5	0.833333	3	2	0.666667	1	1	1.000000	2	2	1.000000	2	2	1.000000	1	1	1.000000	2	2	1.000000	96	96	1.000000
sim_104	84819	167	0.001969	89	5	0.056180	17	3	0.176471	9	1	0.111111	4	1	0.250000	3	1	0.333333	1	0	0.000000	3	2	0.666667	2	1	0.500000	1	0	0.000000	1	1	1.000000	0	0	NaN	1	1	1.000000	0	0	NaN	1	1	1.000000	1	1	1.000000	0	0	NaN	1	1	1.000000	1	1	1.000000	11	11	1.000000
sim_105	576	9	0.015625	154	13	0.084416	84	14	0.166667	42	8	0.190476	28	3	0.107143	23	3	0.130435	13	5	0.384615	19	5	0.263158	7	4	0.571429	4	2	0.500000	4	4	1.000000	1	0	0.000000	5	3	0.600000	0	0	NaN	2	2	1.000000	2	1	0.500000	0	0	NaN	0	0	NaN	1	1	1.000000	122	121	0.991803
sim_106	17132	50	0.002919	266	16	0.060150	84	14	0.166667	54	8	0.148148	39	12	0.307692	14	2	0.142857	11	3	0.272727	7	4	0.571429	11	2	0.181818	6	5	0.833333	6	5	0.833333	5	4	0.800000	3	1	0.333333	6	5	0.833333	2	2	1.000000	3	2	0.666667	1	1	1.000000	3	3	1.000000	1	1	1.000000	58	58	1.000000
sim_107	1202	11	0.009151	129	12	0.093023	73	9	0.123288	49	8	0.163265	29	4	0.137931	30	8	0.266667	14	5	0.357143	9	3	0.333333	7	5	0.714286	5	2	0.400000	3	2	0.666667	3	2	0.666667	4	2	0.500000	3	2	0.666667	1	1	1.000000	0	0	NaN	3	3	1.000000	0	0	NaN	1	1	1.000000	118	118	1.000000
sim_108	342	8	0.023392	126	9	0.071429	77	12	0.155844	46	8	0.173913	39	9	0.230769	23	7	0.304348	17	6	0.352941	15	4	0.266667	11	4	0.363636	7	2	0.285714	6	2	0.333333	1	1	1.000000	3	1	0.333333	3	3	1.000000	3	1	0.333333	4	3	0.750000	1	1	1.000000	0	0	NaN	0	0	NaN	117	117	1.000000
sim_109	419	5	0.011933	98	10	0.102041	65	12	0.184615	31	4	0.129032	24	2	0.083333	21	6	0.285714	18	3	0.166667	10	3	0.300000	7	5	0.714286	6	5	0.833333	3	1	0.333333	2	1	0.500000	1	0	0.000000	3	1	0.333333	2	2	1.000000	1	0	0.000000	2	2	1.000000	2	2	1.000000	1	1	1.000000	133	133	1.000000
sim_110	48417	115	0.002375	237	18	0.075949	74	8	0.108108	16	2	0.125000	18	5	0.277778	11	2	0.181818	7	0	0.000000	8	3	0.375000	1	1	1.000000	3	2	0.666667	4	2	0.500000	3	3	1.000000	4	3	0.750000	2	1	0.500000	2	1	0.500000	0	0	NaN	2	2	1.000000	1	0	0.000000	1	1	1.000000	29	29	1.000000
sim_111	62	2	0.032258	25	1	0.040000	16	2	0.125000	18	3	0.166667	21	5	0.238095	11	2	0.181818	9	2	0.222222	7	5	0.714286	5	1	0.200000	4	3	0.750000	3	2	0.666667	2	0	0.000000	1	0	0.000000	1	1	1.000000	0	0	NaN	0	0	NaN	1	1	1.000000	0	0	NaN	0	0	NaN	168	168	1.000000
sim_112	364	7	0.019231	159	16	0.100629	90	11	0.122222	64	8	0.125000	39	10	0.256410	30	7	0.233333	16	5	0.312500	15	3	0.200000	12	6	0.500000	5	2	0.400000	9	5	0.555556	7	5	0.714286	2	1	0.500000	3	2	0.666667	5	3	0.600000	1	1	1.000000	1	1	1.000000	1	1	1.000000	1	1	1.000000	103	103	1.000000
sim_113	33	1	0.030303	18	1	0.055556	17	2	0.117647	16	5	0.312500	26	8	0.307692	14	3	0.214286	12	2	0.166667	11	4	0.363636	9	4	0.444444	5	3	0.600000	5	2	0.400000	2	1	0.500000	3	1	0.333333	2	1	0.500000	1	1	1.000000	0	0	NaN	1	1	1.000000	0	0	NaN	0	0	NaN	159	158	0.993711
sim_114	26657	75	0.002814	215	14	0.065116	82	9	0.109756	31	7	0.225806	20	4	0.200000	18	8	0.444444	11	3	0.272727	7	3	0.428571	3	0	0.000000	7	2	0.285714	5	3	0.600000	4	1	0.250000	6	4	0.666667	1	1	1.000000	4	4	1.000000	1	1	1.000000	1	1	1.000000	0	0	NaN	2	2	1.000000	56	56	1.000000
sim_115	64298	137	0.002131	255	20	0.078431	52	7	0.134615	23	4	0.173913	13	4	0.307692	9	2	0.222222	5	2	0.400000	0	0	NaN	2	1	0.500000	2	1	0.500000	3	1	0.333333	1	1	1.000000	0	0	NaN	0	0	NaN	0	0	NaN	1	1	1.000000	0	0	NaN	1	1	1.000000	1	1	1.000000	15	15	1.000000
sim_116	65414	137	0.002094	166	14	0.084337	51	6	0.117647	13	0	0.000000	9	1	0.111111	9	2	0.222222	6	2	0.333333	2	1	0.500000	4	2	0.500000	1	0	0.000000	2	2	1.000000	2	2	1.000000	2	2	1.000000	3	3	1.000000	1	1	1.000000	1	1	1.000000	1	1	1.000000	3	3	1.000000	0	0	NaN	18	18	1.000000
sim_117	45	1	0.022222	27	4	0.148148	25	3	0.120000	30	4	0.133333	29	7	0.241379	25	5	0.200000	12	3	0.250000	15	7	0.466667	7	3	0.428571	3	1	0.333333	5	4	0.800000	2	1	0.500000	2	1	0.500000	1	1	1.000000	1	0	0.000000	1	1	1.000000	0	0	NaN	0	0	NaN	0	0	NaN	152	152	1.000000
sim_118	72	0	0.000000	8	0	0.000000	13	2	0.153846	11	2	0.181818	19	6	0.315789	22	5	0.227273	14	3	0.214286	6	3	0.500000	6	4	0.666667	4	1	0.250000	7	4	0.571429	1	0	0.000000	0	0	NaN	2	2	1.000000	1	0	0.000000	1	1	1.000000	0	0	NaN	0	0	NaN	1	1	1.000000	164	164	1.000000
sim_119	111	4	0.036036	53	3	0.056604	50	9	0.180000	29	3	0.103448	17	1	0.058824	15	4	0.266667	13	5	0.384615	11	5	0.454545	5	3	0.600000	7	2	0.285714	0	0	NaN	0	0	NaN	3	3	1.000000	2	2	1.000000	0	0	NaN	0	0	NaN	1	0	0.000000	1	0	0.000000	0	0	NaN	154	154	1.000000
sim_120	211	1	0.004739	62	6	0.096774	50	6	0.120000	48	9	0.187500	39	11	0.282051	34	11	0.323529	22	5	0.227273	10	3	0.300000	5	2	0.400000	9	3	0.333333	3	2	0.666667	5	2	0.400000	5	3	0.600000	6	4	0.666667	0	0	NaN	2	2	1.000000	2	2	1.000000	1	1	1.000000	0	0	NaN	125	125	1.000000
sim_121	82	3	0.036585	42	0	0.000000	43	5	0.116279	40	9	0.225000	27	4	0.148148	16	6	0.375000	17	5	0.294118	5	1	0.200000	8	1	0.125000	8	4	0.500000	6	5	0.833333	2	2	1.000000	4	3	0.750000	3	2	0.666667	2	2	1.000000	0	0	NaN	1	1	1.000000	0	0	NaN	0	0	NaN	145	145	1.000000
sim_122	32	0	0.000000	5	0	0.000000	6	0	0.000000	3	1	0.333333	5	2	0.400000	10	2	0.200000	4	2	0.500000	5	2	0.400000	3	2	0.666667	6	3	0.500000	1	0	0.000000	1	0	0.000000	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	1	1	1.000000	183	183	1.000000
sim_123	120	2	0.016667	29	6	0.206897	29	1	0.034483	14	1	0.071429	23	5	0.217391	23	7	0.304348	10	5	0.500000	10	5	0.500000	13	5	0.384615	7	2	0.285714	4	1	0.250000	1	0	0.000000	2	1	0.500000	0	0	NaN	1	1	1.000000	1	1	1.000000	0	0	NaN	0	0	NaN	1	1	1.000000	154	154	1.000000
sim_124	370	5	0.013514	92	5	0.054348	69	14	0.202899	44	3	0.068182	25	4	0.160000	24	8	0.333333	11	5	0.454545	6	1	0.166667	7	5	0.714286	5	2	0.400000	5	3	0.600000	1	1	1.000000	0	0	NaN	3	3	1.000000	4	3	0.750000	0	0	NaN	1	1	1.000000	1	1	1.000000	1	0	0.000000	135	134	0.992593
sim_126	3670	21	0.005722	213	16	0.075117	100	14	0.140000	40	7	0.175000	34	7	0.205882	27	5	0.185185	14	6	0.428571	11	2	0.181818	9	4	0.444444	8	5	0.625000	2	2	1.000000	5	3	0.600000	3	1	0.333333	1	1	1.000000	3	3	1.000000	1	0	0.000000	5	4	0.800000	2	1	0.500000	2	2	1.000000	94	94	1.000000
sim_127	1195	16	0.013389	164	11	0.067073	100	9	0.090000	53	8	0.150943	34	12	0.352941	24	5	0.208333	18	7	0.388889	13	2	0.153846	12	6	0.500000	6	3	0.500000	4	3	0.750000	3	3	1.000000	4	2	0.500000	1	1	1.000000	1	1	1.000000	4	4	1.000000	4	4	1.000000	1	1	1.000000	1	1	1.000000	99	99	1.000000
sim_128	23	0	0.000000	14	3	0.214286	10	1	0.100000	17	3	0.176471	8	2	0.250000	15	7	0.466667	18	8	0.444444	12	0	0.000000	6	0	0.000000	4	3	0.750000	5	1	0.200000	3	2	0.666667	2	2	1.000000	0	0	NaN	1	1	1.000000	2	1	0.500000	0	0	NaN	0	0	NaN	0	0	NaN	164	164	1.000000
sim_129	15436	68	0.004405	359	28	0.077994	128	16	0.125000	51	5	0.098039	28	10	0.357143	14	3	0.214286	11	3	0.272727	4	2	0.500000	6	4	0.666667	6	1	0.166667	3	1	0.333333	3	2	0.666667	4	0	0.000000	3	2	0.666667	3	2	0.666667	1	1	1.000000	1	1	1.000000	1	1	1.000000	0	0	NaN	48	48	1.000000
sim_130	169	4	0.023669	71	11	0.154930	51	5	0.098039	28	6	0.214286	29	3	0.103448	21	6	0.285714	17	7	0.411765	14	5	0.357143	7	1	0.142857	9	6	0.666667	4	2	0.500000	4	2	0.500000	3	0	0.000000	1	0	0.000000	1	1	1.000000	0	0	NaN	3	2	0.666667	2	1	0.500000	0	0	NaN	136	136	1.000000
sim_131	57	2	0.035088	9	1	0.111111	20	5	0.250000	15	3	0.200000	18	4	0.222222	11	3	0.272727	15	7	0.466667	12	4	0.333333	6	1	0.166667	3	0	0.000000	0	0	NaN	2	0	0.000000	2	1	0.500000	0	0	NaN	1	1	1.000000	0	0	NaN	1	0	0.000000	0	0	NaN	0	0	NaN	167	166	0.994012
sim_132	82	2	0.024390	51	6	0.117647	49	9	0.183673	42	8	0.190476	26	5	0.192308	28	5	0.178571	19	7	0.368421	18	9	0.500000	9	4	0.444444	3	1	0.333333	5	1	0.200000	1	0	0.000000	1	0	0.000000	1	0	0.000000	2	0	0.000000	1	0	0.000000	1	1	1.000000	1	1	1.000000	1	1	1.000000	138	138	1.000000
sim_133	74	1	0.013514	25	2	0.080000	45	7	0.155556	23	4	0.173913	25	4	0.160000	14	6	0.428571	10	2	0.200000	10	3	0.300000	6	1	0.166667	5	3	0.600000	3	2	0.666667	5	4	0.800000	3	1	0.333333	0	0	NaN	2	1	0.500000	1	1	1.000000	0	0	NaN	1	1	1.000000	1	1	1.000000	154	154	1.000000
sim_134	12238	52	0.004249	320	24	0.075000	92	12	0.130435	46	6	0.130435	31	6	0.193548	21	6	0.285714	22	5	0.227273	10	4	0.400000	10	7	0.700000	6	3	0.500000	6	3	0.500000	5	2	0.400000	1	1	1.000000	3	2	0.666667	4	2	0.500000	2	1	0.500000	1	1	1.000000	1	1	1.000000	0	0	NaN	60	60	1.000000
sim_135	25731	77	0.002992	249	21	0.084337	92	13	0.141304	59	5	0.084746	27	4	0.148148	22	5	0.227273	21	5	0.238095	12	5	0.416667	7	5	0.714286	5	1	0.200000	4	3	0.750000	4	2	0.500000	2	0	0.000000	1	1	1.000000	5	3	0.600000	2	1	0.500000	1	0	0.000000	3	2	0.666667	0	0	NaN	45	45	1.000000
sim_136	45871	97	0.002115	184	16	0.086957	69	7	0.101449	30	6	0.200000	25	9	0.360000	17	6	0.352941	12	4	0.333333	5	2	0.400000	5	2	0.400000	6	0	0.000000	4	3	0.750000	3	2	0.666667	2	1	0.500000	0	0	NaN	1	0	0.000000	3	2	0.666667	0	0	NaN	0	0	NaN	0	0	NaN	41	41	1.000000
sim_137	518	6	0.011583	82	6	0.073171	50	6	0.120000	37	7	0.189189	23	5	0.217391	30	7	0.233333	13	4	0.307692	8	2	0.250000	5	2	0.400000	8	3	0.375000	6	4	0.666667	2	1	0.500000	1	1	1.000000	5	4	0.800000	2	2	1.000000	2	2	1.000000	4	4	1.000000	0	0	NaN	0	0	NaN	132	132	1.000000
sim_138	249	3	0.012048	58	3	0.051724	63	8	0.126984	58	12	0.206897	38	7	0.184211	23	5	0.217391	16	7	0.437500	9	4	0.444444	11	5	0.454545	9	4	0.444444	7	5	0.714286	2	2	1.000000	6	5	0.833333	6	2	0.333333	0	0	NaN	2	1	0.500000	1	1	1.000000	0	0	NaN	0	0	NaN	124	124	1.000000
sim_139	265	4	0.015094	91	7	0.076923	88	11	0.125000	63	8	0.126984	35	4	0.114286	26	6	0.230769	17	6	0.352941	11	5	0.454545	5	2	0.400000	8	4	0.500000	4	4	1.000000	3	3	1.000000	8	6	0.750000	4	4	1.000000	5	5	1.000000	3	3	1.000000	0	0	NaN	2	1	0.500000	1	1	1.000000	114	114	1.000000
sim_140	1039	14	0.013474	164	11	0.067073	106	10	0.094340	53	9	0.169811	33	7	0.212121	20	3	0.150000	14	6	0.428571	15	8	0.533333	7	4	0.571429	13	9	0.692308	2	0	0.000000	5	3	0.600000	8	4	0.500000	0	0	NaN	4	2	0.500000	5	5	1.000000	0	0	NaN	1	1	1.000000	2	2	1.000000	100	100	1.000000
sim_141	3192	16	0.005013	132	7	0.053030	86	16	0.186047	47	6	0.127660	20	6	0.300000	18	6	0.333333	22	9	0.409091	12	2	0.166667	7	4	0.571429	3	0	0.000000	6	3	0.500000	7	2	0.285714	4	3	0.750000	5	3	0.600000	1	0	0.000000	1	1	1.000000	2	0	0.000000	0	0	NaN	1	1	1.000000	113	113	1.000000
sim_142	1542	12	0.007782	173	13	0.075145	112	15	0.133929	60	14	0.233333	41	6	0.146341	15	3	0.200000	22	5	0.227273	12	5	0.416667	8	3	0.375000	5	2	0.400000	6	6	1.000000	1	1	1.000000	4	1	0.250000	3	3	1.000000	1	1	1.000000	2	2	1.000000	1	1	1.000000	2	2	1.000000	3	3	1.000000	100	100	1.000000
sim_143	69	1	0.014493	36	3	0.083333	39	2	0.051282	24	3	0.125000	23	5	0.217391	24	5	0.208333	15	11	0.733333	12	4	0.333333	9	3	0.333333	6	3	0.500000	2	1	0.500000	5	3	0.600000	0	0	NaN	1	1	1.000000	0	0	NaN	1	1	1.000000	0	0	NaN	0	0	NaN	1	1	1.000000	151	151	1.000000
sim_144	5569	35	0.006285	251	16	0.063745	96	10	0.104167	64	10	0.156250	41	8	0.195122	26	9	0.346154	16	5	0.312500	12	7	0.583333	11	2	0.181818	14	8	0.571429	3	2	0.666667	3	2	0.666667	4	1	0.250000	4	3	0.750000	6	4	0.666667	4	4	1.000000	1	1	1.000000	1	1	1.000000	2	2	1.000000	68	68	1.000000
sim_145	8268	35	0.004233	261	19	0.072797	124	17	0.137097	54	10	0.185185	42	7	0.166667	19	7	0.368421	18	6	0.333333	13	6	0.461538	10	5	0.500000	6	3	0.500000	8	5	0.625000	8	3	0.375000	6	5	0.833333	5	4	0.800000	5	5	1.000000	2	0	0.000000	4	3	0.750000	0	0	NaN	0	0	NaN	58	58	1.000000
sim_146	50	0	0.000000	22	0	0.000000	27	4	0.148148	25	7	0.280000	26	6	0.230769	22	5	0.227273	20	8	0.400000	11	5	0.454545	7	2	0.285714	4	2	0.500000	6	3	0.500000	2	1	0.500000	0	0	NaN	2	0	0.000000	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	155	155	1.000000
sim_147	16792	61	0.003633	255	19	0.074510	115	14	0.121739	49	5	0.102041	27	6	0.222222	14	4	0.285714	13	3	0.230769	7	2	0.285714	5	4	0.800000	9	5	0.555556	4	2	0.500000	2	1	0.500000	7	3	0.428571	1	1	1.000000	2	2	1.000000	2	1	0.500000	0	0	NaN	1	0	0.000000	1	1	1.000000	64	64	1.000000
sim_148	137	3	0.021898	43	6	0.139535	47	6	0.127660	32	4	0.125000	27	6	0.222222	25	7	0.280000	12	2	0.166667	12	5	0.416667	9	3	0.333333	4	2	0.500000	6	3	0.500000	6	2	0.333333	0	0	NaN	3	2	0.666667	0	0	NaN	0	0	NaN	4	4	1.000000	3	3	1.000000	0	0	NaN	140	140	1.000000
sim_149	237	5	0.021097	86	3	0.034884	60	8	0.133333	35	7	0.200000	31	8	0.258065	19	8	0.421053	14	4	0.285714	18	7	0.388889	10	1	0.100000	7	2	0.285714	3	1	0.333333	4	2	0.500000	4	4	1.000000	1	1	1.000000	0	0	NaN	3	3	1.000000	1	1	1.000000	0	0	NaN	0	0	NaN	134	133	0.992537
