replicate	mu	n0	g	kappa	pi_A	pi_C	pi_G	pi_T	rootHeight
sim_172	0.20827389443651925	0.703281027104137	0.6276747503566333	0.7360912981455064	0.7203994293865906	0.2796005706134094	0.8074179743223966	0.14693295292439373	0.9372325249643366
sim_173	0.05848787446504993	0.3338088445078459	0.0912981455064194	0.6747503566333809	0.4893009985734665	0.7831669044222539	0.854493580599144	0.02282453637660485	0.9001426533523538
sim_174	0.029957203994293864	0.9029957203994294	0.5106990014265336	0.8744650499286734	0.746077032810271	0.43366619115549215	0.3223965763195435	0.5206847360912982	0.8830242510699001
sim_175	0.052781740370898715	0.8017118402282454	0.29529243937232524	0.9443651925820257	0.5863052781740371	0.11554921540656206	0.9629101283880172	0.19686162624821682	0.637660485021398
sim_176	0.884450784593438	0.5320970042796006	0.3181169757489301	0.4479315263908702	0.025677603423680456	0.9942938659058488	0.5606276747503567	0.15834522111269614	0.181169757489301
sim_177	0.08559201141226819	0.5920114122681883	0.49358059914407987	0.19400855920114124	0.2796005706134094	0.8516405135520685	0.23252496433666192	0.44935805991440797	0.905848787446505
sim_178	0.9643366619115549	0.4051355206847361	0.7560627674750356	0.4108416547788873	0.2767475035663338	0.9885877318116976	0.5278174037089871	0.06419400855920114	0.024251069900142655
sim_179	0.7161198288159771	0.3252496433666191	0.8502139800285307	0.2724679029957204	0.5278174037089871	0.10128388017118402	0.6704707560627675	0.8873038516405135	0.19543509272467904
sim_180	0.8944365192582026	0.9400855920114123	0.8530670470756063	0.6191155492154066	0.3281027104136947	0.5064194008559201	0.7746077032810271	0.47075606276747506	0.26676176890156916
sim_181	0.14550641940085593	0.9386590584878745	0.8416547788873039	0.6390870185449358	0.4593437945791726	0.7746077032810271	0.6961483594864479	0.16262482168330955	0.7346647646219686
sim_182	0.43937232524964337	0.31098430813124106	0.31098430813124106	0.1825962910128388	0.9286733238231099	0.034236804564907276	0.4165477888730385	0.7475035663338089	0.14693295292439373
sim_183	0.9843081312410842	0.5021398002853067	0.6248216833095578	0.6633380884450785	0.5592011412268189	0.4793152639087018	0.5206847360912982	0.442225392296719	0.6904422253922967
sim_185	0.1768901569186876	0.4051355206847361	0.4893009985734665	0.15406562054208273	0.7517831669044223	0.5663338088445078	0.3152639087018545	0.5392296718972895	0.2239657631954351
sim_186	0.6419400855920114	0.7774607703281027	0.43794579172610554	0.5278174037089871	0.8616262482168331	0.7289586305278174	0.8716119828815977	0.07275320970042796	0.4108416547788873
sim_187	0.7888730385164051	0.1340941512125535	0.5877318116975749	0.9843081312410842	0.6761768901569187	0.3067047075606277	0.18544935805991442	0.9572039942938659	0.2396576319543509
sim_188	0.11412268188302425	0.7988587731811697	0.5691868758915835	0.48216833095577744	0.4479315263908702	0.5092724679029957	0.927246790299572	0.007132667617689016	0.8687589158345221
sim_189	0.08131241084165478	0.21683309557774608	0.23395149786019973	0.7318116975748931	0.724679029957204	0.5948644793152639	0.02710413694721826	0.920114122681883	0.9029957203994294
sim_190	0.9629101283880172	0.4322396576319544	0.6504992867332382	0.07988587731811697	0.39942938659058486	0.05706134094151213	0.6604850213980028	0.8601997146932953	0.3281027104136947
sim_191	0.7417974322396577	0.760342368045649	0.7104136947218259	0.037089871611982884	0.6890156918687589	0.456490727532097	0.37375178316690444	0.5292439372325249	0.6276747503566333
sim_192	0.4693295292439372	0.854493580599144	0.8430813124108416	0.20684736091298145	0.49072753209700426	0.7075606276747504	0.03138373751783167	0.3908701854493581	0.2296718972895863
sim_193	0.37375178316690444	0.29386590584878747	0.14407988587731813	0.7289586305278174	0.9885877318116976	0.6077032810271041	0.43509272467902993	0.25106990014265335	0.6262482168330956
sim_194	0.009985734664764621	0.9843081312410842	0.5106990014265336	0.268188302425107	0.3637660485021398	0.8744650499286734	0.3509272467902996	0.23537803138373753	0.9572039942938659
sim_195	0.9300998573466477	0.007132667617689016	0.025677603423680456	0.5378031383737518	0.6119828815977175	0.48359486447931527	0.5406562054208274	0.41797432239657634	0.24964336661911554
sim_196	0.7303851640513552	0.3238231098430813	0.48074179743223966	0.5549215406562055	0.5320970042796006	0.49072753209700426	0.5477888730385164	0.42938659058487877	0.6476462196861626
sim_197	0.7161198288159771	0.7674750356633381	0.47075606276747506	0.6990014265335235	0.17118402282453637	0.43081312410841655	0.8088445078459344	0.7589158345221113	0.6647646219686163
sim_198	0.2225392296718973	0.25392296718972895	0.07845934379457917	0.24679029957203993	0.48787446504992865	0.9258202567760342	0.9358059914407989	0.025677603423680456	0.38088445078459343
sim_199	0.15121255349500715	0.7332382310984308	0.8430813124108416	0.39514978601997147	0.028530670470756064	0.8559201141226819	0.6490727532097005	0.6262482168330956	0.16833095577746077
