#node	date	numeric date
NODE_0000188	2015-09-13	2015.700162
ZBRX8|2016-04-19	2016-04-19	2016.299180
ZBRX100|2016-05-19	2016-05-19	2016.381148
NODE_0000045	2014-01-25	2014.068095
NODE_0000190	2014-01-25	2014.068095
BRA_2016_FC-DQ116D1-PLA|2016-04-14	2016-04-14	2016.285519
ZBRD116|2015-08-28	2015-08-28	2015.656164
NODE_0000047	2014-03-27	2014.233897
NODE_0000049	2014-05-27	2014.401476
NODE_0000052	2014-07-21	2014.551849
ZBRC301|2015-05-13	2015-05-13	2015.363014
ZBRD103|2015-08-20	2015-08-20	2015.634247
NODE_0000194	2014-05-27	2014.401476
ZBRD107|2015-09-09	2015-09-09	2015.689041
NODE_0000195	2014-05-27	2014.401476
KU497555.1|2015-11-30	2015-11-30	2015.913699
ZBRX128|2016-03-13	2016-03-13	2016.198087
NODE_0000196	2014-03-27	2014.233897
NODE_0000053	2014-06-20	2014.467901
ZBRC18|2016-01-06	2016-01-06	2016.015027
NODE_0000054	2014-08-29	2014.658650
BRA_2016_FC-DQ49D1-PLA|2016-03-28	2016-03-28	2016.239071
NODE_0000055	2015-10-04	2015.757308
BRA_2016_FC-6696-SER|2016-04-05	2016-04-05	2016.260929
NODE_0000056	2015-12-03	2015.921123
BRA_2016_FC-6703-SER|2016-04-08	2016-04-08	2016.269126
BRA_2016_FC-6706-SER|2016-04-08	2016-04-08	2016.269126
NODE_0000057	2014-05-02	2014.333040
NODE_0000202	2014-05-02	2014.333040
NODE_0000203	2014-11-15	2014.872796
ZBRC319|2016-07-10	2016-07-10	2016.523224
NODE_0000059	2015-09-12	2015.696711
ZBRX14|2016-04-24	2016-04-24	2016.312842
ZBRX15|2016-04-24	2016-04-24	2016.312842
NODE_0000060	2014-05-31	2014.411132
NODE_0000061	2015-06-15	2015.453425
ZBRC28|2016-01-18	2016-01-18	2016.047814
ZBRC313|2015-06-15	2015-06-15	2015.453425
NODE_0000062	2016-02-17	2016.130793
BRA_2016_FC-DQ62D1-PLA|2016-03-30	2016-03-30	2016.244536
BRA_2016_FC-DQ62D2-URI|2016-04-06	2016-04-06	2016.263661
NODE_0000064	2014-06-05	2014.424897
ZBRC302|2015-05-13	2015-05-13	2015.363014
NODE_0000065	2015-01-31	2015.084844
NODE_0000066	2015-04-28	2015.322696
KY317937.1|2016-01-07	2016-01-07	2016.017760
NODE_0000067	2015-09-12	2015.696027
KU647676.1|2015-12	2015-12-01	2015.916438
MTQ_2016_FL-001-SAL|2016-03-22	2016-03-22	2016.222678
NODE_0000068	2015-08-23	2015.641837
NODE_0000213	2015-08-27	2015.654578
KU820897.5|2015-12	2015-12-01	2015.916438
NODE_0000214	2015-09-12	2015.698505
DOM_2016_BB-0127-SER|2016-04-11	2016-04-11	2016.277322
COL_2016_SU-1856A-SER|2016-04-28	2016-04-28	2016.323770
NODE_0000215	2015-08-23	2015.641837
NODE_0000072	2015-09-11	2015.695078
KY317938.1|2016-01-10	2016-01-10	2016.025956
KY317940.1|2016-01-09	2016-01-09	2016.023224
NODE_0000217	2015-08-25	2015.648333
NODE_0000071	2015-11-06	2015.848330
KY317936.1|2016-01-16	2016-01-16	2016.042350
KY317939.1|2016-01-06	2016-01-06	2016.015027
NODE_0000075	2015-09-24	2015.729858
COL_2016_SU-2293A-SER|2016-06-09	2016-06-09	2016.438525
NODE_0000076	2016-04-05	2016.260929
COL_2016_SU-1810A-SER|2016-04-06	2016-04-06	2016.263661
COL_2016_SU-2724A-SER|2016-04-05	2016-04-05	2016.260929
