replicate	totals_0_5	true_hits_0_5	frac_0_5	totals_5_10	true_hits_5_10	frac_5_10	totals_10_15	true_hits_10_15	frac_10_15	totals_15_20	true_hits_15_20	frac_15_20	totals_20_25	true_hits_20_25	frac_20_25	totals_25_30	true_hits_25_30	frac_25_30	totals_30_35	true_hits_30_35	frac_30_35	totals_35_40	true_hits_35_40	frac_35_40	totals_40_45	true_hits_40_45	frac_40_45	totals_45_50	true_hits_45_50	frac_45_50	totals_50_55	true_hits_50_55	frac_50_55	totals_55_60	true_hits_55_60	frac_55_60	totals_60_65	true_hits_60_65	frac_60_65	totals_65_70	true_hits_65_70	frac_65_70	totals_70_75	true_hits_70_75	frac_70_75	totals_75_80	true_hits_75_80	frac_75_80	totals_80_85	true_hits_80_85	frac_80_85	totals_85_90	true_hits_85_90	frac_85_90	totals_90_95	true_hits_90_95	frac_90_95	totals_95_100	true_hits_95_100	frac_95_100
sim_108	1026	6	0.005848	104	5	0.048077	77	8	0.103896	52	12	0.230769	34	10	0.294118	18	3	0.166667	22	6	0.272727	17	10	0.588235	9	3	0.333333	4	2	0.500000	5	4	0.800000	2	0	0.000000	5	3	0.600000	3	3	1.000000	3	3	1.000000	0	0	NaN	1	1	1.000000	0	0	NaN	3	3	1.000000	117	116	0.991453
sim_109	482	8	0.016598	115	7	0.060870	107	13	0.121495	51	7	0.137255	43	10	0.232558	27	7	0.259259	15	4	0.266667	13	8	0.615385	8	4	0.500000	9	3	0.333333	2	1	0.500000	7	4	0.571429	5	3	0.600000	2	1	0.500000	2	2	1.000000	2	2	1.000000	1	1	1.000000	1	1	1.000000	0	0	NaN	112	112	1.000000
sim_110	157	3	0.019108	50	4	0.080000	40	9	0.225000	32	6	0.187500	27	10	0.370370	21	4	0.190476	20	5	0.250000	12	4	0.333333	12	1	0.083333	4	2	0.500000	3	2	0.666667	3	1	0.333333	2	1	0.500000	1	0	0.000000	0	0	NaN	1	1	1.000000	0	0	NaN	0	0	NaN	1	1	1.000000	144	144	1.000000
sim_112	169	2	0.011834	66	8	0.121212	39	9	0.230769	34	5	0.147059	27	7	0.259259	24	4	0.166667	26	6	0.230769	20	6	0.300000	7	3	0.428571	7	3	0.428571	8	6	0.750000	2	0	0.000000	2	2	1.000000	2	1	0.500000	1	1	1.000000	0	0	NaN	0	0	NaN	1	0	0.000000	0	0	NaN	135	135	1.000000
sim_113	5160	28	0.005426	240	21	0.087500	99	10	0.101010	61	11	0.180328	40	8	0.200000	29	10	0.344828	17	6	0.352941	11	6	0.545455	12	3	0.250000	7	1	0.142857	4	4	1.000000	9	5	0.555556	4	3	0.750000	3	2	0.666667	5	2	0.400000	1	1	1.000000	5	4	0.800000	0	0	NaN	2	2	1.000000	71	71	1.000000
sim_115	431	4	0.009281	162	13	0.080247	76	8	0.105263	45	9	0.200000	28	8	0.285714	23	6	0.260870	18	3	0.166667	12	6	0.500000	8	4	0.500000	8	3	0.375000	5	2	0.400000	3	1	0.333333	4	4	1.000000	2	2	1.000000	4	4	1.000000	2	2	1.000000	1	1	1.000000	2	1	0.500000	0	0	NaN	117	117	1.000000
sim_117	6988	40	0.005724	274	17	0.062044	104	13	0.125000	46	6	0.130435	33	5	0.151515	20	3	0.150000	13	6	0.461538	9	3	0.333333	10	6	0.600000	4	4	1.000000	6	5	0.833333	3	2	0.666667	3	1	0.333333	1	1	1.000000	2	0	0.000000	3	3	1.000000	7	6	0.857143	0	0	NaN	5	5	1.000000	72	72	1.000000
sim_118	193	6	0.031088	56	2	0.035714	38	8	0.210526	26	4	0.153846	24	3	0.125000	19	5	0.263158	18	3	0.166667	8	1	0.125000	8	5	0.625000	5	4	0.800000	5	3	0.600000	5	3	0.600000	3	2	0.666667	2	1	0.500000	0	0	NaN	0	0	NaN	1	1	1.000000	3	3	1.000000	1	1	1.000000	143	143	1.000000
sim_120	299	4	0.013378	66	8	0.121212	35	4	0.114286	25	5	0.200000	30	7	0.233333	23	4	0.173913	13	4	0.307692	11	4	0.363636	14	7	0.500000	9	3	0.333333	2	0	0.000000	7	4	0.571429	2	2	1.000000	2	1	0.500000	2	1	0.500000	1	1	1.000000	0	0	NaN	1	1	1.000000	2	1	0.500000	137	137	1.000000
sim_121	226	6	0.026549	83	9	0.108434	64	7	0.109375	35	6	0.171429	38	9	0.236842	29	6	0.206897	19	5	0.263158	18	6	0.333333	13	6	0.461538	7	4	0.571429	0	0	NaN	4	2	0.500000	4	1	0.250000	0	0	NaN	3	3	1.000000	5	5	1.000000	3	2	0.666667	2	1	0.500000	1	0	0.000000	120	120	1.000000
sim_122	547	7	0.012797	86	8	0.093023	51	6	0.117647	35	6	0.171429	30	6	0.200000	15	3	0.200000	7	2	0.285714	7	3	0.428571	9	4	0.444444	5	1	0.200000	3	2	0.666667	4	2	0.500000	2	1	0.500000	1	0	0.000000	4	4	1.000000	1	1	1.000000	3	3	1.000000	1	1	1.000000	5	4	0.800000	134	134	1.000000
sim_123	808	6	0.007426	138	10	0.072464	102	16	0.156863	64	14	0.218750	51	10	0.196078	22	6	0.272727	18	4	0.222222	16	5	0.312500	7	3	0.428571	9	6	0.666667	4	2	0.500000	6	5	0.833333	1	0	0.000000	4	3	0.750000	1	1	1.000000	2	1	0.500000	3	3	1.000000	2	2	1.000000	0	0	NaN	101	101	1.000000
sim_125	285	6	0.021053	96	7	0.072917	72	4	0.055556	51	9	0.176471	46	11	0.239130	37	10	0.270270	20	10	0.500000	14	4	0.285714	15	9	0.600000	6	4	0.666667	6	1	0.166667	6	3	0.500000	3	1	0.333333	2	2	1.000000	1	1	1.000000	2	1	0.500000	1	0	0.000000	0	0	NaN	2	2	1.000000	113	113	1.000000
sim_126	3409	22	0.006454	213	18	0.084507	124	17	0.137097	67	10	0.149254	35	5	0.142857	29	4	0.137931	18	7	0.388889	11	5	0.454545	10	3	0.300000	8	5	0.625000	2	1	0.500000	4	3	0.750000	4	2	0.500000	4	4	1.000000	2	2	1.000000	2	2	1.000000	3	3	1.000000	2	1	0.500000	2	2	1.000000	82	82	1.000000
sim_128	5015	36	0.007178	224	10	0.044643	113	16	0.141593	64	11	0.171875	37	10	0.270270	14	2	0.142857	12	5	0.416667	10	2	0.200000	11	7	0.636364	9	6	0.666667	3	3	1.000000	3	1	0.333333	3	1	0.333333	7	6	0.857143	1	1	1.000000	2	1	0.500000	5	5	1.000000	3	3	1.000000	0	0	NaN	72	72	1.000000
sim_129	28110	70	0.002490	206	14	0.067961	63	9	0.142857	43	5	0.116279	19	5	0.263158	20	3	0.150000	14	7	0.500000	12	3	0.250000	7	4	0.571429	6	3	0.500000	3	2	0.666667	5	2	0.400000	4	3	0.750000	5	5	1.000000	4	2	0.500000	4	2	0.500000	5	2	0.400000	4	4	1.000000	1	1	1.000000	52	52	1.000000
sim_130	4714	25	0.005303	233	24	0.103004	111	12	0.108108	68	15	0.220588	29	6	0.206897	27	9	0.333333	14	2	0.142857	14	1	0.071429	7	4	0.571429	9	5	0.555556	9	4	0.444444	8	4	0.500000	4	3	0.750000	3	1	0.333333	4	3	0.750000	4	4	1.000000	1	1	1.000000	0	0	NaN	1	1	1.000000	74	74	1.000000
sim_132	2859	22	0.007695	219	14	0.063927	107	15	0.140187	50	11	0.220000	34	8	0.235294	25	9	0.360000	12	7	0.583333	13	2	0.153846	10	3	0.300000	5	1	0.200000	10	4	0.400000	3	3	1.000000	2	2	1.000000	2	0	0.000000	1	1	1.000000	0	0	NaN	1	1	1.000000	2	2	1.000000	1	1	1.000000	93	92	0.989247
sim_133	213	3	0.014085	60	3	0.050000	59	6	0.101695	49	12	0.244898	33	8	0.242424	21	8	0.380952	23	7	0.304348	8	1	0.125000	6	1	0.166667	3	1	0.333333	3	3	1.000000	4	2	0.500000	7	2	0.285714	2	2	1.000000	1	1	1.000000	1	1	1.000000	0	0	NaN	2	2	1.000000	1	1	1.000000	134	134	1.000000
sim_134	8038	35	0.004354	191	9	0.047120	82	11	0.134146	41	4	0.097561	26	10	0.384615	20	6	0.300000	12	3	0.250000	9	1	0.111111	14	5	0.357143	12	8	0.666667	9	5	0.555556	9	5	0.555556	4	3	0.750000	3	1	0.333333	3	3	1.000000	4	2	0.500000	0	0	NaN	4	4	1.000000	3	2	0.666667	81	81	1.000000
sim_135	2701	16	0.005924	170	7	0.041176	74	7	0.094595	51	9	0.176471	31	9	0.290323	22	9	0.409091	16	5	0.312500	13	6	0.461538	11	7	0.636364	10	3	0.300000	5	4	0.800000	7	5	0.714286	7	3	0.428571	0	0	NaN	3	3	1.000000	2	2	1.000000	2	2	1.000000	3	3	1.000000	1	1	1.000000	97	97	1.000000
sim_136	816	10	0.012255	57	2	0.035088	61	8	0.131148	46	9	0.195652	29	5	0.172414	12	4	0.333333	11	0	0.000000	9	3	0.333333	3	3	1.000000	1	1	1.000000	3	3	1.000000	3	2	0.666667	4	2	0.500000	6	5	0.833333	3	2	0.666667	2	1	0.500000	4	2	0.500000	1	0	0.000000	1	1	1.000000	135	135	1.000000
sim_137	742	10	0.013477	163	15	0.092025	97	13	0.134021	49	12	0.244898	40	7	0.175000	14	3	0.214286	17	5	0.294118	9	5	0.555556	10	5	0.500000	5	3	0.600000	4	2	0.500000	3	0	0.000000	3	1	0.333333	8	2	0.250000	4	2	0.500000	0	0	NaN	1	1	1.000000	1	1	1.000000	3	3	1.000000	108	108	1.000000
sim_138	20472	58	0.002833	228	14	0.061404	101	11	0.108911	71	15	0.211268	31	10	0.322581	18	7	0.388889	7	2	0.285714	8	3	0.375000	3	3	1.000000	12	6	0.500000	2	2	1.000000	3	3	1.000000	4	1	0.250000	5	5	1.000000	4	2	0.500000	2	1	0.500000	3	2	0.666667	1	1	1.000000	4	4	1.000000	48	48	1.000000
sim_139	4650	33	0.007097	174	10	0.057471	103	8	0.077670	72	9	0.125000	46	11	0.239130	24	8	0.333333	19	7	0.368421	12	7	0.583333	10	2	0.200000	8	3	0.375000	2	2	1.000000	6	4	0.666667	3	2	0.666667	4	3	0.750000	5	3	0.600000	2	0	0.000000	0	0	NaN	3	2	0.666667	1	1	1.000000	83	83	1.000000
sim_140	5505	33	0.005995	208	13	0.062500	85	6	0.070588	42	10	0.238095	40	6	0.150000	23	7	0.304348	15	4	0.266667	9	3	0.333333	7	3	0.428571	8	6	0.750000	5	3	0.600000	11	6	0.545455	3	2	0.666667	1	1	1.000000	4	3	0.750000	5	4	0.800000	0	0	NaN	5	4	0.800000	1	1	1.000000	84	83	0.988095
sim_141	2317	22	0.009495	195	16	0.082051	78	9	0.115385	57	15	0.263158	34	4	0.117647	28	8	0.285714	14	4	0.285714	12	2	0.166667	10	4	0.400000	5	2	0.400000	7	4	0.571429	5	3	0.600000	3	3	1.000000	5	2	0.400000	0	0	NaN	3	2	0.666667	5	3	0.600000	0	0	NaN	2	2	1.000000	93	93	1.000000
sim_142	85	0	0.000000	25	1	0.040000	22	2	0.090909	27	5	0.185185	31	7	0.225806	14	5	0.357143	14	5	0.357143	16	7	0.437500	6	4	0.666667	5	2	0.400000	4	2	0.500000	1	0	0.000000	3	1	0.333333	2	1	0.500000	1	1	1.000000	2	2	1.000000	0	0	NaN	0	0	NaN	0	0	NaN	153	153	1.000000
sim_143	838	14	0.016706	143	10	0.069930	99	9	0.090909	62	9	0.145161	31	9	0.290323	22	9	0.409091	21	4	0.190476	16	7	0.437500	8	3	0.375000	8	6	0.750000	11	4	0.363636	3	0	0.000000	4	1	0.250000	2	2	1.000000	2	2	1.000000	1	1	1.000000	0	0	NaN	4	4	1.000000	1	1	1.000000	103	103	1.000000
sim_147	31423	93	0.002960	287	15	0.052265	81	10	0.123457	36	3	0.083333	20	5	0.250000	22	7	0.318182	11	3	0.272727	9	4	0.444444	5	1	0.200000	3	2	0.666667	2	0	0.000000	4	3	0.750000	1	1	1.000000	2	2	1.000000	7	6	0.857143	2	2	1.000000	5	4	0.800000	0	0	NaN	1	1	1.000000	36	36	1.000000
sim_149	8087	29	0.003586	219	14	0.063927	111	14	0.126126	60	12	0.200000	32	6	0.187500	23	10	0.434783	11	3	0.272727	12	4	0.333333	6	1	0.166667	10	7	0.700000	6	4	0.666667	7	1	0.142857	4	4	1.000000	3	3	1.000000	4	4	1.000000	1	0	0.000000	2	2	1.000000	2	2	1.000000	2	1	0.500000	77	77	1.000000
sim_150	48	0	0.000000	10	0	0.000000	9	3	0.333333	7	0	0.000000	8	0	0.000000	12	4	0.333333	12	6	0.500000	6	3	0.500000	5	2	0.400000	7	3	0.428571	2	1	0.500000	3	1	0.333333	0	0	NaN	0	0	NaN	0	0	NaN	1	1	1.000000	0	0	NaN	0	0	NaN	1	1	1.000000	173	173	1.000000
sim_151	2222	20	0.009001	191	14	0.073298	105	15	0.142857	48	10	0.208333	31	4	0.129032	21	5	0.238095	20	8	0.400000	12	1	0.083333	9	2	0.222222	6	2	0.333333	9	6	0.666667	5	3	0.600000	1	0	0.000000	4	3	0.750000	3	2	0.666667	2	2	1.000000	5	4	0.800000	7	7	1.000000	2	1	0.500000	89	89	1.000000
sim_152	4503	41	0.009105	250	18	0.072000	97	9	0.092784	49	8	0.163265	39	9	0.230769	14	4	0.285714	17	5	0.294118	12	2	0.166667	8	2	0.250000	5	2	0.400000	5	3	0.600000	8	4	0.500000	4	3	0.750000	8	5	0.625000	7	6	0.857143	4	3	0.750000	0	0	NaN	0	0	NaN	1	1	1.000000	73	73	1.000000
sim_154	1555	7	0.004502	146	15	0.102740	91	10	0.109890	46	8	0.173913	28	5	0.178571	26	8	0.307692	17	3	0.176471	9	3	0.333333	11	5	0.454545	6	3	0.500000	5	5	1.000000	4	2	0.500000	5	4	0.800000	8	8	1.000000	2	2	1.000000	1	1	1.000000	2	1	0.500000	4	3	0.750000	3	3	1.000000	102	102	1.000000
sim_155	5991	28	0.004674	235	17	0.072340	105	11	0.104762	62	10	0.161290	44	13	0.295455	21	7	0.333333	9	3	0.333333	23	9	0.391304	5	1	0.200000	5	2	0.400000	5	3	0.600000	7	6	0.857143	7	3	0.428571	4	3	0.750000	6	6	1.000000	1	1	1.000000	4	4	1.000000	2	2	1.000000	4	4	1.000000	65	65	1.000000
sim_156	769	7	0.009103	78	11	0.141026	47	6	0.127660	50	6	0.120000	34	6	0.176471	24	5	0.208333	14	6	0.428571	6	2	0.333333	8	5	0.625000	5	1	0.200000	3	3	1.000000	10	4	0.400000	5	3	0.600000	2	1	0.500000	5	3	0.600000	4	4	1.000000	0	0	NaN	2	1	0.500000	0	0	NaN	124	124	1.000000
sim_157	143	1	0.006993	47	4	0.085106	40	3	0.075000	29	4	0.137931	24	9	0.375000	15	7	0.466667	12	2	0.166667	8	4	0.500000	10	3	0.300000	3	0	0.000000	3	2	0.666667	5	3	0.600000	3	2	0.666667	2	1	0.500000	5	3	0.600000	1	1	1.000000	2	2	1.000000	0	0	NaN	2	2	1.000000	145	145	1.000000
sim_159	5834	37	0.006342	247	20	0.080972	126	17	0.134921	65	11	0.169231	38	8	0.210526	31	7	0.225806	18	5	0.277778	13	5	0.384615	14	5	0.357143	6	4	0.666667	4	1	0.250000	9	4	0.444444	3	2	0.666667	2	1	0.500000	2	1	0.500000	2	1	0.500000	3	2	0.666667	4	4	1.000000	1	1	1.000000	63	62	0.984127
sim_161	2709	15	0.005537	184	16	0.086957	105	12	0.114286	33	3	0.090909	44	13	0.295455	25	9	0.360000	12	3	0.250000	7	3	0.428571	11	7	0.636364	11	4	0.363636	4	2	0.500000	5	3	0.600000	3	2	0.666667	7	4	0.571429	4	3	0.750000	1	0	0.000000	2	1	0.500000	3	3	1.000000	3	3	1.000000	92	92	1.000000
sim_162	616	5	0.008117	144	8	0.055556	101	11	0.108911	60	12	0.200000	45	10	0.222222	26	11	0.423077	15	6	0.400000	16	5	0.312500	7	3	0.428571	13	6	0.461538	4	3	0.750000	6	4	0.666667	2	1	0.500000	4	2	0.500000	0	0	NaN	2	2	1.000000	2	2	1.000000	1	1	1.000000	2	2	1.000000	104	104	1.000000
sim_163	25822	87	0.003369	286	24	0.083916	102	12	0.117647	54	6	0.111111	21	3	0.142857	16	3	0.187500	11	2	0.181818	5	2	0.400000	7	2	0.285714	8	4	0.500000	9	5	0.555556	6	3	0.500000	4	3	0.750000	2	1	0.500000	4	3	0.750000	1	1	1.000000	1	1	1.000000	2	1	0.500000	1	1	1.000000	34	34	1.000000
sim_164	11233	52	0.004629	208	12	0.057692	88	16	0.181818	45	6	0.133333	42	9	0.214286	16	4	0.250000	12	3	0.250000	9	1	0.111111	10	4	0.400000	4	1	0.250000	8	3	0.375000	7	3	0.428571	3	1	0.333333	4	3	0.750000	4	2	0.500000	4	2	0.500000	0	0	NaN	2	1	0.500000	2	1	0.500000	75	74	0.986667
sim_166	12051	39	0.003236	186	13	0.069892	65	9	0.138462	44	6	0.136364	30	8	0.266667	18	5	0.277778	13	6	0.461538	11	2	0.181818	6	3	0.500000	6	4	0.666667	5	1	0.200000	6	1	0.166667	5	4	0.800000	4	2	0.500000	6	4	0.666667	1	1	1.000000	3	3	1.000000	5	5	1.000000	1	0	0.000000	82	82	1.000000
sim_167	37777	89	0.002356	224	17	0.075893	79	9	0.113924	38	7	0.184211	15	6	0.400000	11	5	0.454545	8	2	0.250000	7	2	0.285714	4	1	0.250000	4	2	0.500000	4	3	0.750000	6	3	0.500000	4	3	0.750000	1	1	1.000000	5	3	0.600000	2	1	0.500000	5	5	1.000000	1	1	1.000000	4	4	1.000000	34	34	1.000000
sim_173	1941	8	0.004122	119	12	0.100840	65	10	0.153846	35	7	0.200000	29	7	0.241379	30	6	0.200000	17	4	0.235294	15	9	0.600000	9	3	0.333333	5	2	0.400000	4	2	0.500000	5	2	0.400000	3	1	0.333333	6	4	0.666667	1	0	0.000000	2	2	1.000000	3	3	1.000000	2	1	0.500000	1	1	1.000000	114	114	1.000000
sim_174	2184	16	0.007326	200	11	0.055000	95	13	0.136842	54	13	0.240741	37	4	0.108108	27	8	0.296296	14	4	0.285714	15	7	0.466667	4	2	0.500000	6	3	0.500000	5	5	1.000000	3	2	0.666667	1	1	1.000000	2	1	0.500000	2	1	0.500000	4	4	1.000000	1	1	1.000000	2	2	1.000000	2	2	1.000000	98	98	1.000000
sim_175	18801	73	0.003883	316	29	0.091772	113	17	0.150442	43	7	0.162791	27	3	0.111111	13	2	0.153846	13	3	0.230769	7	5	0.714286	4	0	0.000000	4	1	0.250000	3	2	0.666667	3	1	0.333333	3	2	0.666667	3	2	0.666667	5	4	0.800000	4	2	0.500000	3	1	0.333333	4	2	0.500000	4	3	0.750000	39	39	1.000000
sim_176	430	6	0.013953	53	3	0.056604	36	3	0.083333	31	9	0.290323	23	5	0.217391	23	8	0.347826	10	2	0.200000	17	5	0.294118	8	4	0.500000	2	1	0.500000	6	1	0.166667	3	2	0.666667	0	0	NaN	0	0	NaN	2	1	0.500000	2	2	1.000000	1	1	1.000000	0	0	NaN	0	0	NaN	145	145	1.000000
sim_177	707	11	0.015559	145	8	0.055172	77	9	0.116883	58	7	0.120690	26	7	0.269231	22	5	0.227273	23	9	0.391304	15	10	0.666667	15	6	0.400000	10	5	0.500000	4	2	0.500000	1	0	0.000000	11	7	0.636364	3	2	0.666667	3	2	0.666667	3	2	0.666667	4	2	0.500000	3	3	1.000000	4	4	1.000000	97	97	1.000000
sim_178	41630	100	0.002402	208	21	0.100962	62	8	0.129032	26	4	0.153846	21	2	0.095238	10	3	0.300000	10	5	0.500000	5	1	0.200000	8	3	0.375000	3	3	1.000000	2	2	1.000000	3	0	0.000000	5	2	0.400000	3	2	0.666667	5	4	0.800000	2	1	0.500000	2	2	1.000000	4	3	0.750000	5	3	0.600000	29	29	1.000000
sim_179	876	11	0.012557	95	5	0.052632	57	10	0.175439	31	6	0.193548	22	4	0.181818	28	3	0.107143	19	7	0.368421	17	8	0.470588	10	3	0.300000	6	3	0.500000	1	1	1.000000	4	3	0.750000	1	1	1.000000	1	1	1.000000	2	0	0.000000	2	1	0.500000	0	0	NaN	2	2	1.000000	1	1	1.000000	128	128	1.000000
sim_181	92	0	0.000000	30	2	0.066667	26	5	0.192308	37	12	0.324324	28	11	0.392857	26	4	0.153846	10	4	0.400000	17	3	0.176471	10	3	0.300000	5	3	0.600000	5	2	0.400000	4	1	0.250000	3	1	0.333333	2	1	0.500000	4	3	0.750000	2	1	0.500000	3	2	0.666667	0	0	NaN	1	1	1.000000	139	139	1.000000
sim_183	8726	40	0.004584	235	20	0.085106	99	13	0.131313	48	9	0.187500	30	9	0.300000	23	4	0.173913	13	1	0.076923	12	5	0.416667	7	1	0.142857	5	2	0.400000	6	5	0.833333	1	0	0.000000	7	5	0.714286	1	1	1.000000	1	1	1.000000	3	2	0.666667	1	1	1.000000	3	3	1.000000	1	1	1.000000	75	75	1.000000
sim_184	18934	55	0.002905	308	20	0.064935	106	11	0.103774	47	7	0.148936	31	9	0.290323	9	4	0.444444	10	3	0.300000	14	5	0.357143	7	7	1.000000	6	2	0.333333	3	1	0.333333	4	2	0.500000	5	4	0.800000	5	5	1.000000	2	2	1.000000	2	2	1.000000	6	6	1.000000	4	4	1.000000	1	1	1.000000	48	48	1.000000
sim_186	2148	20	0.009311	145	6	0.041379	77	11	0.142857	50	5	0.100000	31	9	0.290323	13	3	0.230769	13	2	0.153846	12	5	0.416667	8	1	0.125000	13	6	0.461538	6	4	0.666667	4	2	0.500000	3	2	0.666667	4	4	1.000000	5	4	0.800000	2	2	1.000000	3	2	0.666667	4	4	1.000000	0	0	NaN	106	106	1.000000
sim_188	16964	68	0.004008	285	22	0.077193	111	13	0.117117	39	3	0.076923	20	6	0.300000	16	1	0.062500	17	3	0.176471	6	3	0.500000	6	1	0.166667	6	3	0.500000	3	1	0.333333	2	2	1.000000	3	2	0.666667	5	4	0.800000	4	2	0.500000	1	0	0.000000	0	0	NaN	3	3	1.000000	1	1	1.000000	62	60	0.967742
sim_190	228	0	0.000000	35	4	0.114286	34	2	0.058824	33	4	0.121212	21	10	0.476190	22	7	0.318182	18	4	0.222222	8	3	0.375000	9	5	0.555556	2	0	0.000000	6	4	0.666667	2	0	0.000000	2	1	0.500000	2	1	0.500000	2	2	1.000000	0	0	NaN	0	0	NaN	1	1	1.000000	2	2	1.000000	148	148	1.000000
sim_192	98093	184	0.001876	61	6	0.098361	10	1	0.100000	5	1	0.200000	1	0	0.000000	0	0	NaN	0	0	NaN	0	0	NaN	1	0	0.000000	1	1	1.000000	0	0	NaN	2	2	1.000000	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	1	1	1.000000	1	1	1.000000	1	1	1.000000	0	0	NaN
sim_196	93	2	0.021505	52	8	0.153846	39	3	0.076923	40	4	0.100000	22	5	0.227273	22	5	0.227273	14	10	0.714286	4	1	0.250000	10	2	0.200000	5	2	0.400000	9	4	0.444444	2	0	0.000000	1	1	1.000000	2	2	1.000000	1	1	1.000000	2	1	0.500000	2	1	0.500000	2	2	1.000000	3	3	1.000000	141	141	1.000000
sim_197	635	7	0.011024	65	5	0.076923	54	5	0.092593	45	11	0.244444	30	4	0.133333	27	12	0.444444	15	3	0.200000	12	4	0.333333	12	4	0.333333	8	4	0.500000	2	0	0.000000	8	4	0.500000	5	4	0.800000	3	1	0.333333	1	0	0.000000	2	2	1.000000	0	0	NaN	0	0	NaN	1	1	1.000000	127	127	1.000000
sim_198	41367	129	0.003118	346	24	0.069364	93	6	0.064516	33	4	0.121212	18	2	0.111111	17	4	0.235294	6	2	0.333333	5	2	0.400000	3	0	0.000000	2	0	0.000000	2	2	1.000000	0	0	NaN	2	0	0.000000	2	1	0.500000	1	0	0.000000	2	2	1.000000	0	0	NaN	2	2	1.000000	1	1	1.000000	17	17	1.000000
