# Produced by delphy version 1.1.4 (build 2044, commit a50e378)
# Invocation: ../delphy <DASH-DASH>v0-in-fasta delphy_inputs/ebola_dudas.fasta <DASH-DASH>v0-steps 10000000000 <DASH-DASH>v0-out-log-file delphy_outputs_a/ebola_dudas_delphy.log <DASH-DASH>v0-log-every 2000000 <DASH-DASH>v0-out-trees-file delphy_outputs_a/ebola_dudas_delphy.trees <DASH-DASH>v0-tree-every 10000000 <DASH-DASH>v0-out-delphy-file delphy_outputs_a/ebola_dudas_delphy.dphy <DASH-DASH>v0-delphy-snapshot-every 10000000 <DASH-DASH>v0-pop-model skygrid <DASH-DASH>v0-skygrid-type staircase <DASH-DASH>v0-skygrid-prior-double-half-time 0.5 <DASH-DASH>v0-skygrid-disable-low-pop-barrier <DASH-DASH>v0-skygrid-num-parameters 25 <DASH-DASH>v0-skygrid-cutoff 2
state	numMuts	posterior_for_Delphy	prior_for_Delphy	likelihood_really_logG	rootHeight	age(root)	treeLength	skygrid.isloglinear	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.cutOff	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood_really_logG	branchRates	skygrid	
6418000000	2784	-74902.6	-9124.96	-65777.6	1.77518	2014.04	135.402	0	12.4882	-1.05857	-0.835467	-0.201762	0.0817741	0.204034	0.37017	0.73506	1.15205	1.12132	1.69812	2.2573	2.55479	2.77907	2.49626	1.35003	0.977124	0.00681228	-0.661215	-1.24389	-1.14432	-1.67033	-2.49158	-3.11376	-2.91043	-2.36495	2	10.8351	0.315841	0.217674	0.201289	0.265195	0.00108469	0.00108469	-65777.6	0.0	-3873.44	
6420000000	2786	-74997.5	-9152.91	-65844.6	1.81157	2014	137.314	0	12.4882	-0.195018	-0.0377326	0.155278	0.191333	0.212135	0.586412	0.969768	1.40173	1.49135	1.6582	2.53361	2.71949	2.6944	2.49976	1.68309	1.24808	-0.0391327	-0.784689	-0.533295	-0.741824	-0.934049	-0.944754	-1.14049	-1.17705	-1.15713	2	9.78048	0.306634	0.22116	0.200334	0.271871	0.00107304	0.00107304	-65844.6	0.0	-3901.58	
6422000000	2786	-74973.4	-9144.42	-65829	1.8274	2013.98	136.585	0	12.4882	-0.632938	-0.668364	-0.381385	-0.420166	0.210989	0.170766	0.89433	1.44057	1.28335	1.611	2.33125	2.64263	2.7284	2.41948	1.72429	1.08853	0.00672418	-0.668811	-0.585695	-0.84009	-1.26825	-1.27689	-1.20061	-1.13288	-1.1118	2	11.1044	0.310395	0.225226	0.200423	0.263957	0.00106987	0.00106987	-65829	0.0	-3892.85	
6424000000	2786	-75028.3	-9187.56	-65840.8	1.81276	2014	137.233	0	12.4882	-0.286227	-0.358724	-0.444725	-0.314815	0.205652	0.630843	1.04731	1.41657	1.20931	1.63431	2.47518	2.32475	2.67643	2.34642	1.5404	1.33297	0.138583	-0.656807	-0.658096	-0.408335	-0.988816	-1.04168	-1.14175	-1.1918	-1.48653	2	9.61374	0.308531	0.223027	0.204119	0.264323	0.00109069	0.00109069	-65840.8	0.0	-3936.25	
6426000000	2784	-74744.4	-9039.95	-65704.4	1.73026	2014.08	131.905	0	12.4882	-0.679035	-0.958439	-0.638762	0.182041	0.146481	0.301075	0.666354	1.18558	1.40689	1.4417	2.18273	2.47494	2.83235	2.32349	1.51894	1.01086	-0.131057	-0.528164	-0.379656	-0.676059	-1.01623	-0.929431	-0.968699	-1.17913	-1.3355	2	10.2664	0.304611	0.224726	0.205756	0.264906	0.00113519	0.00113519	-65704.4	0.0	-3788.53	
6428000000	2784	-74839.8	-9077.86	-65761.9	1.78221	2014.03	134.643	0	12.4882	-0.970339	-0.856593	-0.434954	0.146045	0.336955	0.431939	0.733355	1.01259	1.04992	1.48097	2.24944	2.40897	2.77599	2.62523	1.63688	0.92222	-0.137077	-0.888196	-0.509222	-0.678565	-0.744383	-0.88651	-1.11945	-0.861735	-0.596413	2	10.7973	0.310226	0.221275	0.199993	0.268507	0.00110091	0.00110091	-65761.9	0.0	-3826.34	
6430000000	2786	-74912.4	-9114.24	-65798.2	1.7407	2014.07	135.211	0	12.4882	-0.78271	-0.591892	-0.244758	-0.412758	0.313535	0.418255	0.906819	1.18215	1.39711	1.65873	2.29222	2.62262	2.73153	2.50146	1.49693	1.19458	-0.250285	-0.439914	-0.790067	-0.66395	-1.12024	-0.726137	-0.598993	-0.818035	-0.780411	2	10.159	0.314715	0.216864	0.202049	0.266372	0.00110594	0.00110594	-65798.2	0.0	-3862.84	
6432000000	2787	-74856.6	-9067.4	-65789.2	1.7454	2014.06	134.041	0	12.4882	-0.999585	-0.856195	-0.339037	-0.0653144	0.234701	0.325806	0.986157	1.08961	1.19005	1.45274	2.23542	2.61951	2.91085	2.47283	1.413	1.12149	0.0565406	-1.28042	-1.19028	-0.810962	-1.2727	-1.17843	-1.12291	-1.7326	-2.01048	2	10.3546	0.314171	0.218122	0.204264	0.263443	0.00113007	0.00113007	-65789.2	0.0	-3815.96	
6434000000	2786	-74831.2	-9065.88	-65765.3	1.74962	2014.06	133.316	0	12.4882	0.149307	-0.014009	0.00974493	-0.170948	0.267691	0.479393	0.701483	1.35253	1.03449	1.40589	2.35529	2.44516	2.82918	2.45562	1.42527	1.21633	0.151511	-0.862638	-0.973539	-1.04755	-1.42557	-0.692381	-0.934259	-1.58842	-1.76095	2	9.9478	0.308073	0.222095	0.204809	0.265024	0.0011566	0.0011566	-65765.3	0.0	-3814.52	
6436000000	2788	-74983.2	-9147.52	-65835.7	1.84219	2013.97	135.647	0	12.4882	0.0811474	0.0376872	0.0708663	0.288905	0.412241	0.580357	0.93985	1.17305	1.11703	1.42819	2.51413	2.43339	2.80544	2.4166	1.62154	1.09607	0.154759	-0.589787	-0.207988	-0.498156	-0.443355	-0.642415	-0.668915	-0.635349	-0.938433	2	9.80501	0.310247	0.21697	0.204163	0.26862	0.00109114	0.00109114	-65835.7	0.0	-3896.19	
6438000000	2783	-74860.6	-9105.07	-65755.6	1.80583	2014	135.03	0	12.4882	-0.18125	-0.358801	-0.298611	-0.18111	0.28296	0.335471	0.765375	1.31268	1.26674	1.48984	2.23682	2.50579	2.8598	2.50502	1.30377	1.20341	0.324909	-0.82381	-0.835466	-0.675646	-0.915503	-0.483354	-0.187221	-0.348802	-0.739035	2	11.2232	0.308667	0.223059	0.201643	0.266631	0.00111039	0.00111039	-65755.6	0.0	-3853.48	
6440000000	2785	-75091.4	-9227.85	-65863.6	1.83475	2013.98	139.097	0	12.4882	0.135901	0.31089	0.422785	-0.0266392	0.260161	0.362614	0.974261	1.2151	1.42221	1.74225	2.34035	2.75222	2.77936	2.61245	1.68195	1.07054	0.155407	-0.61536	-0.185469	-0.65197	-0.681455	-1.28402	-1.67711	-1.41685	-1.14045	2	10.2535	0.310653	0.22122	0.199816	0.268311	0.00104943	0.00104943	-65863.6	0.0	-3976.43	
6442000000	2787	-74872.2	-9087.1	-65785.1	1.78656	2014.02	133.577	0	12.4882	-0.353436	-0.371713	-0.36094	0.119067	0.452501	0.0920785	0.855018	1.27516	1.14001	1.45002	2.17669	2.61225	2.62011	2.68859	1.50179	1.11545	0.0379769	-0.909251	-1.00047	-0.793325	-1.22086	-1.50729	-1.20476	-1.34708	-1.4484	2	11.3083	0.317971	0.215045	0.203191	0.263793	0.00114567	0.00114567	-65785.1	0.0	-3835.5	
6444000000	2784	-74810.1	-9074.72	-65735.3	1.83146	2013.98	133.273	0	12.4882	-0.732089	-0.898102	-0.217175	-0.171297	0.0361639	0.174296	0.537819	1.14754	1.36897	1.4851	2.52719	2.42961	2.53558	2.57951	1.56811	1.19873	-0.195438	-0.636007	-0.948473	-0.848184	-1.15213	-1.26969	-0.645189	-0.329279	0.10591	2	11.2392	0.315464	0.220688	0.197959	0.265889	0.00116184	0.00116184	-65735.3	0.0	-3823.13	
6446000000	2784	-74909.4	-9124.61	-65784.8	1.83259	2013.98	135.782	0	12.4882	-0.165175	-0.153717	-0.287644	0.0569202	0.331776	0.299321	0.674319	1.27702	1.06192	1.45131	2.48325	2.55255	2.77732	2.65807	1.4918	1.12429	0.0157307	-0.804235	-1.12719	-0.761441	-0.506898	-0.948147	-1.20592	-1.00636	-0.962004	2	9.72232	0.315911	0.225096	0.197504	0.261489	0.00113325	0.00113325	-65784.8	0.0	-3873.29	
6448000000	2786	-74940.4	-9139.07	-65801.4	1.79479	2014.01	135.344	0	12.4882	-0.64484	-0.659153	-0.375139	0.0302695	0.346011	0.434161	1.03807	1.24268	1.1903	1.49804	2.29488	2.34958	2.70412	2.55901	1.50304	1.16999	0.146281	-0.742141	-0.589092	-0.770049	-1.61656	-1.83007	-1.38904	-1.42101	-1.70284	2	9.96565	0.305959	0.222984	0.202506	0.26855	0.00110507	0.00110507	-65801.4	0.0	-3887.7	
6450000000	2785	-74901.4	-9109.84	-65791.6	1.87321	2013.94	135.396	0	12.4882	-1.05045	-0.316536	0.0107269	0.175465	0.123937	-0.0228749	0.603104	1.34786	1.34031	1.46369	2.49959	2.4806	2.72845	2.62218	1.30394	1.29299	0.0188134	-0.581192	-0.505422	-0.74332	-1.01707	-1.07214	-1.32019	-1.20207	-1.11682	2	10.1169	0.30888	0.22593	0.198243	0.266947	0.00111843	0.00111843	-65791.6	0.0	-3858.44	
6452000000	2787	-74868.8	-9090.2	-65778.6	1.73568	2014.07	133.637	0	12.4882	-0.118724	-0.139675	-0.0511009	0.141619	0.222277	0.371063	0.539551	1.12292	1.39522	1.43453	2.45625	2.3907	2.74969	2.52506	1.73232	0.943206	0.0559048	-0.534146	-0.957393	-0.977142	-1.42551	-2.05934	-1.98949	-1.98045	-2.15662	2	10.065	0.310344	0.223414	0.201063	0.265179	0.0011146	0.0011146	-65778.6	0.0	-3838.82	
6454000000	2786	-74764.4	-9033.11	-65731.2	1.74521	2014.06	131.594	0	12.4882	-0.497814	-0.565873	-0.150232	-0.0626512	0.00156767	0.471725	0.861165	1.1345	1.12674	1.53198	2.37742	2.5816	2.67359	2.50478	1.69486	0.940961	0.0367018	-0.825642	-0.494465	-0.695492	-0.723005	-0.488117	-0.542916	-1.04446	-0.455348	2	10.1319	0.303642	0.22993	0.194257	0.272171	0.00116225	0.00116225	-65731.2	0.0	-3781.72	
6456000000	2785	-74989.2	-9145	-65844.2	1.89001	2013.92	137.954	0	12.4882	-1.47331	-1.01092	-0.661014	-0.2152	0.12749	0.118386	0.740701	1.10337	1.48382	1.67074	2.43904	2.27369	2.77326	2.64471	1.78283	1.10735	-0.0713682	-0.630436	-0.842882	-1.0094	-0.758663	-0.764391	-1.17192	-1.20755	-1.00449	2	9.81013	0.304303	0.227264	0.204361	0.264072	0.00107168	0.00107168	-65844.2	0.0	-3893.66	
6458000000	2787	-74966.8	-9119.57	-65847.3	1.86571	2013.95	137.013	0	12.4882	-0.0813143	-0.212676	-0.00890348	0.29784	0.133769	0.286936	0.604364	1.09637	0.985036	1.60512	2.21362	2.50838	2.68658	2.75004	1.59966	1.23492	-0.0552039	-0.647451	-0.395715	0.0344093	-0.828261	-1.26564	-1.22214	-1.39472	-1.33798	2	10.2707	0.312298	0.217735	0.201592	0.268374	0.00109024	0.00109024	-65847.3	0.0	-3868.14	
6460000000	2787	-75001.3	-9157.24	-65844.1	1.83976	2013.97	136.89	0	12.4882	-1.17625	-0.798493	-0.39908	-0.168185	0.203249	0.487703	0.42473	1.1024	1.26846	1.57892	2.38082	2.39175	2.64772	2.72862	1.67227	1.24024	-0.00453922	-0.664004	-0.554027	-0.518369	-1.34232	-1.14715	-1.21371	-1.19611	-1.57419	2	10.1028	0.311946	0.22333	0.199157	0.265567	0.00108218	0.00108218	-65844.1	0.0	-3905.85	
6462000000	2788	-74921.5	-9117.09	-65804.4	1.81263	2014	134.212	0	12.4882	-0.985971	-0.87978	-0.257757	-0.0649254	0.257233	0.505776	1.22506	1.28711	1.17069	1.5566	2.22736	2.41979	2.51837	2.44725	1.51511	1.36696	0.0624919	-0.569988	-0.623124	-0.912181	-0.781464	-1.04791	-0.594463	-0.958881	-1.20671	2	10.7091	0.310594	0.220967	0.201359	0.26708	0.00112154	0.00112154	-65804.4	0.0	-3865.58	
6464000000	2787	-75109	-9229.28	-65879.8	1.82797	2013.98	138.519	0	12.4882	-0.0742132	-0.518107	0.0110732	-0.0653006	0.372565	0.741784	1.26811	1.63664	1.28204	1.61137	2.44802	2.54478	2.69001	2.47633	1.54086	1.41544	0.141056	-0.520875	-0.469262	-0.531363	-0.92026	-1.20858	-1.44575	-1.39363	-1.5437	2	10.1471	0.311087	0.218027	0.203001	0.267885	0.00106532	0.00106532	-65879.8	0.0	-3977.88	
6466000000	2786	-74941.6	-9136.04	-65805.6	1.74369	2014.07	135.644	0	12.4882	-1.07144	-0.668932	-0.52682	-0.107685	0.192971	0.323893	1.01248	1.48251	1.24384	1.57041	2.2985	2.49931	2.66029	2.55664	1.44694	1.08276	0.369518	-0.744637	-0.554494	-1.17569	-1.1568	-0.984145	-0.633407	-0.764591	-1.13422	2	10.0844	0.309447	0.220135	0.200063	0.270355	0.00109106	0.00109106	-65805.6	0.0	-3884.65	
6468000000	2784	-74944.6	-9141.05	-65803.5	1.80707	2014	136.824	0	12.4882	-0.520757	-0.483314	-0.0900091	-0.240039	0.338083	0.327366	1.14854	1.46697	1.23122	1.6812	2.38706	2.23869	2.76433	2.62241	1.4673	1.08576	0.0821608	-0.622444	-0.814163	-1.00909	-1.18733	-0.827657	-0.877639	-1.31154	-1.0914	2	10.1192	0.308572	0.223253	0.202238	0.265938	0.00106924	0.00106924	-65803.5	0.0	-3889.65	
6470000000	2784	-74829.6	-9092.63	-65737	1.75084	2014.06	133.426	0	12.4882	-0.0868527	-0.662535	-0.354271	-0.200416	0.248834	0.260171	0.891573	1.35048	1.34394	1.54824	2.35337	2.64125	2.75195	2.47401	1.62636	1.04395	0.300229	-1.13739	-0.971825	-1.48069	-1.69539	-1.68953	-1.34397	-1.45409	-1.41067	2	9.36553	0.313055	0.225385	0.199348	0.262211	0.00113568	0.00113568	-65737	0.0	-3841.38	
6472000000	2787	-74985.1	-9165.97	-65819.1	1.75119	2014.06	135.458	0	12.4882	-0.521433	-0.317858	-0.107037	0.405385	0.431569	0.257495	0.993103	1.4098	1.22285	1.70971	2.4995	2.69574	2.86857	2.32893	1.5696	0.950849	0.559424	-0.978946	-0.715073	-0.835646	-0.957717	-1.52685	-1.62908	-1.75694	-1.82194	2	9.83396	0.315209	0.217019	0.203551	0.264222	0.00109345	0.00109345	-65819.1	0.0	-3914.63	
6474000000	2784	-74859.8	-9098.04	-65761.8	1.78316	2014.03	134.699	0	12.4882	0.248053	0.245932	-0.204239	0.152012	0.226165	0.402483	1.27512	1.24923	1.24726	1.48994	2.2519	2.43687	2.62843	2.52554	1.51686	1.05003	0.176098	-0.987451	-0.712671	-1.15147	-0.927698	-1.13455	-1.29356	-1.57556	-1.7763	2	9.59657	0.311806	0.220986	0.204396	0.262812	0.00110653	0.00110653	-65761.8	0.0	-3846.74	
6476000000	2784	-74816.6	-9085	-65731.6	1.74675	2014.06	133.358	0	12.4882	-0.755219	-0.696474	-0.710483	-0.343989	0.30229	0.575038	0.783497	1.33591	0.947087	1.42529	2.13921	2.42728	2.8786	2.51283	1.48092	1.14516	0.115845	-0.940486	-0.765739	-1.0352	-1.06879	-1.1085	-1.0464	-0.628136	-0.686489	2	10.1233	0.312112	0.219615	0.203963	0.264309	0.00114543	0.00114543	-65731.6	0.0	-3833.61	
6478000000	2784	-74949	-9159.56	-65789.5	1.79404	2014.02	136.041	0	12.4882	0.0489547	-0.342571	-0.111754	0.34089	0.398887	0.417233	0.9109	1.34583	1.07819	1.59212	2.23069	2.43894	2.6684	2.49248	1.79364	1.10531	0.0897107	-0.752965	-1.03981	-1.17501	-1.35234	-1.37199	-1.24993	-1.55267	-1.37717	2	10.8593	0.316124	0.221063	0.20097	0.261843	0.00109573	0.00109573	-65789.5	0.0	-3908.04	
6480000000	2782	-74975.4	-9183.51	-65791.9	1.78758	2014.02	137.338	0	12.4882	-0.768411	-0.630679	-0.24812	0.0380866	0.272269	0.576584	0.992435	1.28791	1.2249	1.56868	2.40125	2.52517	2.6959	2.72099	1.73801	1.19775	0.294253	-0.491746	-0.546819	-0.73013	-1.1525	-0.99915	-1.02138	-0.990869	-1.08249	2	10.9743	0.313614	0.22542	0.200357	0.260609	0.00111268	0.00111268	-65791.9	0.0	-3931.96	
6482000000	2784	-74923.2	-9123.91	-65799.3	1.77985	2014.03	136.219	0	12.4882	-0.702008	-0.126938	0.0856437	-0.0175442	0.368356	0.248942	0.640809	1.28778	1.34755	1.71044	2.37035	2.86411	2.72026	2.77608	1.6901	1.14222	0.164705	-0.63063	-0.708809	-1.28774	-1.55573	-1.75481	-1.89901	-2.03926	-2.35548	2	11.2294	0.309471	0.226485	0.195625	0.268419	0.00104627	0.00104627	-65799.3	0.0	-3872.32	
6484000000	2786	-75033.8	-9184.78	-65849	1.83704	2013.97	137.466	0	12.4882	-0.270938	0.0586244	0.222009	-0.00716252	0.558809	0.552258	0.921861	1.52721	1.26997	1.50648	2.53994	2.53755	2.75808	2.70889	1.55565	1.05935	-0.0325441	-0.687531	-0.654697	-0.455284	-0.561982	-1.32107	-0.911688	-0.772914	-0.429449	2	11.7334	0.3086	0.221354	0.203847	0.266199	0.00105705	0.00105705	-65849	0.0	-3933.1	
6486000000	2788	-74977	-9123.7	-65853.3	1.80833	2014	136.622	0	12.4882	0.143892	0.194886	0.0902049	0.0320999	0.147635	0.217649	0.797733	1.24839	1.28599	1.55169	2.46175	2.68658	2.80655	2.70872	1.50313	1.14286	0.219422	-0.798872	-0.602876	-0.699137	-0.73123	-0.629697	-0.689683	-0.60462	-0.511534	2	9.77494	0.311678	0.222836	0.19956	0.265926	0.00111434	0.00111434	-65853.3	0.0	-3872.36	
6488000000	2786	-74898.1	-9112.9	-65785.2	1.77654	2014.03	134.583	0	12.4882	-0.162739	0.208313	-0.175799	0.0560462	0.146044	0.351589	0.545531	1.40612	1.37703	1.5248	2.0621	2.71371	2.70416	2.47789	1.457	1.08229	-0.0985281	-0.727424	-0.472915	-0.577648	-0.81131	-0.660882	-0.932483	-0.750683	-0.869376	2	10.4388	0.305695	0.224352	0.201229	0.268724	0.00111835	0.00111835	-65785.2	0.0	-3861.44	
6490000000	2783	-74969.9	-9186.11	-65783.7	1.81059	2014	136.44	0	12.4882	-0.440059	-0.116836	0.228536	0.267721	0.143312	0.464909	0.889543	1.43402	1.41524	1.71663	2.17027	2.31295	2.70813	2.52948	1.58527	1.11725	0.466577	-0.565743	-0.599401	-0.901118	-1.32891	-1.8162	-1.83161	-1.27951	-1.50144	2	9.70373	0.312667	0.216239	0.200234	0.27086	0.00108911	0.00108911	-65783.7	0.0	-3934.79	
6492000000	2785	-75026.8	-9193.74	-65833	1.81337	2014	137.395	0	12.4882	-0.302537	-0.361209	-0.22767	0.164791	0.521604	0.477417	0.995437	1.23626	1.35932	1.49156	2.27467	2.57621	2.78263	2.40384	1.58028	1.22058	0.105092	-0.664162	-0.679239	-0.358547	-0.833077	-0.96966	-1.50183	-1.87717	-1.86701	2	10.4558	0.316972	0.222957	0.197297	0.262774	0.00111618	0.00111618	-65833	0.0	-3942.28	
6494000000	2785	-75060.7	-9217.54	-65843.2	1.82968	2013.98	137.963	0	12.4882	0.213702	0.0832282	0.484401	0.770196	0.264266	0.372813	1.05612	1.42144	1.10215	1.67497	2.41624	2.62489	2.67324	2.48205	1.6174	1.26106	0.268461	-0.545989	-0.846298	-0.517878	-0.573014	-0.355437	0.0623273	0.338024	0.376425	2	10.9504	0.313227	0.22196	0.203428	0.261386	0.00107333	0.00107333	-65843.2	0.0	-3966	
6496000000	2783	-75001.3	-9168.35	-65833	1.79947	2014.01	138.785	0	12.4882	-1.21374	-1.08756	-0.665086	-0.0241301	-0.0396735	0.317822	0.872343	1.43903	1.41017	1.33941	2.35486	2.28908	2.72284	2.799	1.37807	1.36456	0.302325	-0.619012	-0.515504	-0.379433	-0.995608	-0.988587	-0.981887	-0.91225	-1.48698	2	9.58502	0.307666	0.222247	0.202543	0.267544	0.00106029	0.00106029	-65833	0.0	-3917.05	
6498000000	2785	-75006	-9173.57	-65832.4	1.87988	2013.93	137.511	0	12.4882	-0.51443	-0.410856	-0.149343	0.229008	0.338614	0.502472	0.478899	1.02351	1.09688	1.43494	2.2219	2.65558	2.66444	2.57369	1.48667	1.17582	0.582694	-0.909866	-0.865015	-0.715024	-0.662651	-0.641274	-0.791342	-0.935839	-0.593068	2	10.4151	0.315157	0.218596	0.198304	0.267944	0.00108253	0.00108253	-65832.4	0.0	-3922.12	
6500000000	2783	-75010.1	-9202.73	-65807.4	1.74665	2014.06	137.609	0	12.4882	-1.20565	-0.7033	-0.62124	0.120068	0.114822	0.488799	0.714954	1.27452	1.07275	1.59174	2.48008	2.61946	2.3792	2.77177	1.65245	1.17093	0.42456	-0.736678	-0.988801	-0.990553	-0.781007	-0.577352	-0.335083	0.434388	0.810112	2	9.81415	0.31038	0.220324	0.203474	0.265822	0.00106238	0.00106238	-65807.4	0.0	-3951.39	
6502000000	2782	-75157.2	-9278.94	-65878.2	1.8177	2013.99	141.694	0	12.4882	-0.124259	-0.399551	-0.108045	0.147189	0.293307	0.543457	0.876605	1.38725	1.44167	1.90918	2.43915	2.48751	2.96401	2.67172	1.47058	1.24088	0.251781	-0.302573	-0.063426	-0.353963	-0.84292	-0.747844	-0.174611	-0.441288	-0.704049	2	10.0161	0.310877	0.221943	0.204853	0.262327	0.00106483	0.00106483	-65878.2	0.0	-4027.56	
6504000000	2787	-74843	-9057.51	-65785.5	1.76397	2014.05	133.71	0	12.4882	-0.248858	0.281298	-0.0238487	-0.146514	0.141188	0.308678	0.882537	1.48618	1.25481	1.48751	2.49452	2.58325	2.61643	2.665	1.44627	1.02819	0.08043	-0.642001	-0.694267	-0.540971	-0.874565	-1.16291	-1.02505	-1.47999	-1.70831	2	10.1634	0.31404	0.226253	0.196893	0.262814	0.00113075	0.00113075	-65785.5	0.0	-3806.11	
6506000000	2786	-74919.7	-9116.56	-65803.2	1.76886	2014.04	135.515	0	12.4882	-0.31445	-0.0543481	-0.190001	0.155377	0.385782	0.305658	0.824727	1.25339	1.2736	1.66293	2.28831	2.48324	2.8063	2.62134	1.31333	1.16074	-0.0379976	-0.737245	-0.490099	-0.452617	-0.722658	-0.928331	-1.14122	-1.04016	-0.548923	2	10.3102	0.309326	0.218258	0.20481	0.267606	0.00111557	0.00111557	-65803.2	0.0	-3865.13	
6508000000	2788	-74988.4	-9144.73	-65843.7	1.80424	2014.01	136.23	0	12.4882	-0.817581	-0.385288	-0.624437	-0.130972	0.274715	0.540542	0.683268	1.30055	1.24412	1.74429	2.35852	2.62066	2.67932	2.57355	1.63271	1.1114	0.0127032	-0.132741	-0.424787	-0.842876	-0.778114	-0.330857	0.0831212	0.491759	0.384785	2	10.2342	0.309835	0.222383	0.20208	0.265701	0.00109649	0.00109649	-65843.7	0.0	-3893.31	
6510000000	2785	-74931.9	-9146.01	-65785.9	1.7648	2014.04	135.32	0	12.4882	-0.25164	-0.109529	0.376721	0.383787	-0.0155418	0.405483	0.892169	1.44386	1.5533	1.72467	2.07482	2.49998	2.61329	2.55303	1.54493	1.26046	0.167986	-0.427799	-0.375274	-0.589453	-1.06081	-0.321571	-0.0999162	-0.43647	-0.148454	2	10.6871	0.314191	0.222683	0.199605	0.263521	0.0011015	0.0011015	-65785.9	0.0	-3894.51	
6512000000	2783	-74713	-9039.34	-65673.6	1.77993	2014.03	130.997	0	12.4882	-1.10864	-0.994486	-0.619967	-0.274141	0.0399248	0.347714	0.954452	1.15445	1.0985	1.63151	2.12344	2.25991	2.60734	2.46498	1.35621	1.16205	0.0647628	-0.846427	-0.779178	-0.58076	-0.96485	-1.04679	-0.58435	-0.637415	-0.67097	2	10.5405	0.312205	0.224695	0.200498	0.262603	0.00117227	0.00117227	-65673.6	0.0	-3787.87	
6514000000	2785	-75027	-9178.52	-65848.5	1.84392	2013.96	138.224	0	12.4882	0.155428	0.0236082	0.506302	0.0105004	0.150681	0.350542	1.08235	1.23068	1.19246	1.52685	2.34227	2.43801	2.77811	2.5768	1.62512	1.45991	0.178292	-1.10909	-0.729509	-0.739208	-1.19424	-1.21703	-1.4067	-1.52005	-1.25356	2	9.85946	0.309934	0.218929	0.202638	0.2685	0.00107804	0.00107804	-65848.5	0.0	-3927.18	
6516000000	2788	-75022	-9149.44	-65872.5	1.76943	2014.04	137.512	0	12.4882	-0.824925	-0.838832	-0.551738	0.0029112	0.115442	0.487153	0.891622	1.33003	1.04138	1.52419	2.46745	2.64595	2.82857	2.61987	1.64227	1.43425	0.196451	-0.861192	-0.826535	-0.767022	-0.859619	-1.11907	-1.4262	-1.50155	-1.47717	2	10.8396	0.310248	0.219604	0.203706	0.266443	0.00109367	0.00109367	-65872.5	0.0	-3897.92	
6518000000	2785	-74975.1	-9134.92	-65840.2	1.84702	2013.96	137.685	0	12.4882	0.426866	0.271445	0.0173501	0.0426255	0.164033	0.44793	0.658851	1.15802	1.24554	1.56708	2.64109	2.58275	2.60646	2.76455	1.64252	1.40488	-0.0171968	-0.646558	-0.724803	-0.721726	-1.34179	-1.35135	-1.0651	-1.29791	-1.46181	2	10.2936	0.312148	0.223181	0.204255	0.260415	0.00102231	0.00102231	-65840.2	0.0	-3883.49	
6520000000	2784	-75026.6	-9184.15	-65842.4	1.87628	2013.93	138.658	0	12.4882	-1.03762	-0.715693	-0.266911	0.00922508	0.0928341	0.35915	0.811382	1.57237	1.50295	1.77809	2.78002	2.48036	2.79888	2.36103	1.80073	1.12507	0.0234461	-0.809807	-0.648532	-0.880427	-0.839263	-0.733087	-1.2327	-1.45039	-1.4456	2	10.0591	0.3098	0.218177	0.202781	0.269243	0.00110259	0.00110259	-65842.4	0.0	-3932.76	
6522000000	2785	-74843.6	-9086.2	-65757.4	1.84097	2013.97	133.708	0	12.4882	-0.611433	-0.23416	0.0274086	-0.0177086	0.0331699	0.273485	0.731925	1.22705	1.31945	1.49557	2.39593	2.62096	2.87338	2.51026	1.50969	0.939334	0.058944	-0.818428	-0.808884	-1.18778	-1.47035	-1.7168	-1.87737	-1.82741	-2.01258	2	10.3386	0.314032	0.221911	0.20103	0.263027	0.00114575	0.00114575	-65757.4	0.0	-3834.77	
6524000000	2784	-74942.9	-9153.66	-65789.3	1.76256	2014.05	135.859	0	12.4882	-0.578394	-0.178885	0.0385827	0.530942	0.288767	0.505931	0.85363	1.4414	1.12337	1.54571	2.3791	2.34931	2.75727	2.53709	1.71213	1.07106	0.294626	-0.852294	-0.691683	-0.814142	-1.09851	-1.18099	-1.29814	-0.88032	-1.14197	2	9.77873	0.315847	0.222086	0.19656	0.265506	0.00110993	0.00110993	-65789.3	0.0	-3902.33	
