# Produced by delphy version 1.1.4 (build 2044, commit a50e378)
# Invocation: ../delphy <DASH-DASH>v0-in-fasta delphy_inputs/ebola.fasta <DASH-DASH>v0-steps 1000000000 <DASH-DASH>v0-out-log-file delphy_outputs_a/ebola_delphy.log <DASH-DASH>v0-log-every 50000 <DASH-DASH>v0-out-trees-file delphy_outputs_a/ebola_delphy.trees <DASH-DASH>v0-tree-every 500000 <DASH-DASH>v0-out-delphy-file delphy_outputs_a/ebola_delphy.dphy <DASH-DASH>v0-delphy-snapshot-every 1000000
state	numMuts	posterior_for_Delphy	prior_for_Delphy	likelihood_really_logG	rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood_really_logG	branchRates	coalescent	
559600000	56	-22839.5	3867.02	-26706.5	0.26584	2014.19	1.41323	0.147317	8.50277	5.67888	0.32314	0.211368	0.199111	0.266381	0.0018161	0.0018161	-26706.5	0.0	107.281	
559650000	55	-22818.6	3874.02	-26692.6	0.294168	2014.16	1.36598	0.112442	2.82998	7.32403	0.321103	0.208897	0.199191	0.27081	0.00259339	0.00259339	-26692.6	0.0	114.222	
559700000	55	-22795.8	3891.29	-26687.1	0.303693	2014.16	1.22257	0.0961727	4.62447	8.50212	0.310353	0.216522	0.200422	0.272704	0.00237102	0.00237102	-26687.1	0.0	131.645	
559750000	55	-22826	3868.98	-26695	0.285363	2014.17	1.38975	0.138094	7.29189	7.03241	0.311281	0.219705	0.198399	0.270616	0.00241229	0.00241229	-26695	0.0	109.472	
559800000	55	-22796.3	3892.96	-26689.3	0.323518	2014.13	1.32181	0.0831079	3.85172	6.47338	0.315787	0.216777	0.197428	0.270007	0.00234813	0.00234813	-26689.3	0.0	132.697	
559850000	56	-22786.6	3904.85	-26691.5	0.264948	2014.19	1.10733	0.0692964	7.07937	8.85609	0.314649	0.216093	0.200069	0.269188	0.00276314	0.00276314	-26691.5	0.0	145.025	
559900000	55	-22814	3879.85	-26693.9	0.297792	2014.16	1.40977	0.0979656	2.52532	10.4307	0.317493	0.216543	0.202357	0.263607	0.00187982	0.00187982	-26693.9	0.0	120.522	
559950000	55	-22815.6	3873.86	-26689.5	0.268871	2014.19	1.33712	0.188754	11.2757	7.87359	0.318195	0.212453	0.200028	0.269323	0.00189045	0.00189045	-26689.5	0.0	114.971	
560000000	55	-22821.5	3874.36	-26695.9	0.313447	2014.15	1.4464	0.0840123	0.583013	9.34661	0.319341	0.215847	0.19661	0.268202	0.00143244	0.00143244	-26695.9	0.0	114.62	
560050000	55	-22862.5	3843.29	-26705.8	0.292225	2014.17	1.7317	0.189163	8.22127	6.17253	0.317815	0.208764	0.199968	0.273452	0.00161352	0.00161352	-26705.8	0.0	83.9214	
560100000	55	-22841.7	3856.92	-26698.6	0.284282	2014.18	1.52243	0.144781	8.94551	17.5012	0.317208	0.211337	0.197614	0.273841	0.00175187	0.00175187	-26698.6	0.0	99.2382	
560150000	55	-22818.5	3870.64	-26689.2	0.268412	2014.19	1.34198	0.132949	11.1283	9.77954	0.319343	0.212246	0.1984	0.270011	0.00235429	0.00235429	-26689.2	0.0	111.783	
560200000	55	-22854.1	3845.45	-26699.5	0.271067	2014.19	1.59799	0.263283	12.3838	10.5771	0.32165	0.211172	0.196905	0.270273	0.00206114	0.00206114	-26699.5	0.0	87.4556	
560250000	55	-22809.9	3879.14	-26689	0.279965	2014.18	1.26289	0.127291	9.91747	6.71523	0.317081	0.216654	0.199948	0.266317	0.00305267	0.00305267	-26689	0.0	119.556	
560300000	55	-22821.8	3870.55	-26692.4	0.267128	2014.19	1.38415	0.141395	9.84978	6.00742	0.321072	0.214051	0.196984	0.267893	0.00174502	0.00174502	-26692.4	0.0	110.901	
560350000	55	-22820.1	3873.36	-26693.5	0.295515	2014.16	1.40457	0.119999	6.59875	8.88646	0.312828	0.216518	0.201143	0.26951	0.00186197	0.00186197	-26693.5	0.0	114.081	
560400000	55	-22862.3	3845.61	-26707.9	0.320137	2014.14	1.79049	0.140586	4.89499	5.89028	0.317161	0.211006	0.197635	0.274197	0.00191352	0.00191352	-26707.9	0.0	85.7627	
560450000	55	-22902	3818.7	-26720.7	0.392865	2014.07	2.34609	0.175113	0.209181	12.9521	0.322494	0.214091	0.197208	0.266207	0.00110964	0.00110964	-26720.7	0.0	60.2993	
560500000	55	-22865	3842.39	-26707.4	0.341177	2014.12	1.81402	0.143808	0.430105	11.8499	0.317694	0.21851	0.198875	0.26492	0.00180791	0.00180791	-26707.4	0.0	83.6187	
560550000	55	-22897.8	3819.33	-26717.1	0.388046	2014.07	2.19878	0.193983	1.01113	7.29793	0.321595	0.214316	0.198013	0.266075	0.00153068	0.00153068	-26717.1	0.0	60.0121	
560600000	55	-22902.5	3814.45	-26717	0.32633	2014.13	2.0736	0.227606	7.52307	9.05871	0.316495	0.222407	0.19599	0.265108	0.00123408	0.00123408	-26717	0.0	55.869	
560650000	55	-22867.7	3841.92	-26709.6	0.354249	2014.1	1.90921	0.108429	0.000572067	6.83674	0.317735	0.216209	0.197318	0.268738	0.00180827	0.00180827	-26709.6	0.0	81.8801	
560700000	55	-22858.3	3846.2	-26704.5	0.312182	2014.15	1.70121	0.19529	6.24465	7.27741	0.31933	0.211084	0.195723	0.273862	0.00203975	0.00203975	-26704.5	0.0	87.0557	
560750000	55	-22854.9	3849.31	-26704.2	0.282885	2014.18	1.70282	0.150337	8.83072	6.28284	0.322518	0.21501	0.193373	0.269099	0.00186152	0.00186152	-26704.2	0.0	89.7513	
560800000	55	-22877.9	3828.21	-26706.1	0.284516	2014.18	1.81597	0.30579	12.0995	6.73512	0.321424	0.212776	0.197668	0.268132	0.00153043	0.00153043	-26706.1	0.0	69.5837	
560850000	55	-22892	3822.55	-26714.5	0.272352	2014.19	1.88068	0.404099	17.5101	3.77369	0.322454	0.214642	0.20055	0.262355	0.00188626	0.00188626	-26714.5	0.0	63.5631	
560900000	55	-22861.6	3843.78	-26705.4	0.30005	2014.16	1.73399	0.167786	5.96277	12.2379	0.317476	0.213016	0.204174	0.265334	0.0016536	0.0016536	-26705.4	0.0	85.4066	
560950000	55	-22850.7	3852.65	-26703.3	0.308718	2014.15	1.66748	0.132336	1.22032	7.22871	0.313105	0.212584	0.200912	0.2734	0.00167531	0.00167531	-26703.3	0.0	92.9452	
561000000	55	-22842.2	3857.23	-26699.4	0.291548	2014.17	1.54391	0.120272	2.46993	7.84692	0.318236	0.218668	0.192145	0.270951	0.00179635	0.00179635	-26699.4	0.0	97.6024	
561050000	55	-22863	3842.09	-26705.1	0.310339	2014.15	1.73497	0.172924	5.55387	5.73686	0.320206	0.213583	0.194765	0.271446	0.00188507	0.00188507	-26705.1	0.0	82.436	
561100000	55	-22840.4	3858.01	-26698.4	0.274597	2014.18	1.52273	0.1715	10.0947	5.50868	0.320433	0.216145	0.198534	0.264888	0.00160952	0.00160952	-26698.4	0.0	98.4348	
561150000	55	-22820.2	3873.17	-26693.4	0.264114	2014.19	1.34925	0.155206	12.6649	5.62376	0.32504	0.210801	0.200229	0.26393	0.00183425	0.00183425	-26693.4	0.0	113.611	
561200000	55	-22807	3884.84	-26691.8	0.27442	2014.18	1.33198	0.11919	8.62232	5.04271	0.318748	0.214712	0.199159	0.267381	0.00276161	0.00276161	-26691.8	0.0	124.721	
561250000	55	-22799.7	3891.06	-26690.7	0.333135	2014.13	1.2942	0.0673765	-1.71248	5.49995	0.316014	0.219375	0.193541	0.27107	0.00234136	0.00234136	-26690.7	0.0	130.277	
561300000	55	-22767.2	3912.59	-26679.7	0.272704	2014.19	1.08559	0.0715839	5.81284	8.74793	0.318052	0.211568	0.195295	0.275085	0.00308774	0.00308774	-26679.7	0.0	152.734	
561350000	55	-22788.1	3896.96	-26685	0.272096	2014.19	1.21856	0.0978805	9.99515	8.91569	0.322658	0.216093	0.196881	0.264367	0.00213621	0.00213621	-26685	0.0	137.591	
561400000	55	-22791.9	3895.98	-26687.9	0.309481	2014.15	1.30167	0.0749271	3.35872	7.72117	0.320538	0.216186	0.196984	0.266291	0.00206806	0.00206806	-26687.9	0.0	135.88	
561450000	55	-22784.6	3904.71	-26689.3	0.322832	2014.14	1.30067	0.0561584	-2.85207	8.44061	0.317254	0.217372	0.193062	0.272312	0.00232911	0.00232911	-26689.3	0.0	144.456	
561500000	55	-22763.9	3917.98	-26681.9	0.292689	2014.17	1.10801	0.0649421	0.608411	4.81093	0.322955	0.215577	0.196834	0.264634	0.00297138	0.00297138	-26681.9	0.0	156.929	
561550000	55	-22736.7	3937.61	-26674.3	0.271706	2014.19	0.966428	0.0541308	3.94607	7.92747	0.323922	0.216213	0.198391	0.261474	0.00252426	0.00252426	-26674.3	0.0	177.253	
561600000	56	-22769.4	3920.4	-26689.8	0.283115	2014.18	1.04254	0.0612038	6.40725	8.3824	0.3131	0.21942	0.20037	0.26711	0.00297791	0.00297791	-26689.8	0.0	160.338	
561650000	55	-22791.8	3892.63	-26684.5	0.272398	2014.19	1.21169	0.0758126	6.30151	11.1143	0.319764	0.211691	0.196007	0.272538	0.00217811	0.00217811	-26684.5	0.0	133.288	
561700000	56	-22766.8	3924.78	-26691.5	0.300347	2014.16	1.06448	0.049883	1.45566	5.55505	0.320679	0.213844	0.198577	0.2669	0.00304334	0.00304334	-26691.5	0.0	163.694	
561750000	55	-22782.1	3900.2	-26682.3	0.289507	2014.17	1.1661	0.0729922	3.82279	10.0368	0.316987	0.212562	0.202104	0.268347	0.00274458	0.00274458	-26682.3	0.0	140.553	
561800000	55	-22796.3	3890.05	-26686.4	0.295851	2014.16	1.24686	0.0739745	3.8929	6.1639	0.317309	0.21214	0.200111	0.270439	0.00206761	0.00206761	-26686.4	0.0	129.601	
561850000	55	-22760.5	3914.35	-26674.9	0.265727	2014.19	1.01991	0.0596002	7.2331	11.3147	0.319862	0.210183	0.20079	0.269165	0.00291838	0.00291838	-26674.9	0.0	154.829	
561900000	55	-22764.5	3912.56	-26677.1	0.278694	2014.18	1.06967	0.0702282	5.3305	9.83135	0.317199	0.21654	0.195618	0.270642	0.00276443	0.00276443	-26677.1	0.0	152.884	
561950000	55	-22751.6	3922.49	-26674	0.266355	2014.19	0.983719	0.0653677	5.57422	12.7814	0.316426	0.214164	0.203377	0.266032	0.00273483	0.00273483	-26674	0.0	163.245	
562000000	56	-22778.9	3912.28	-26691.2	0.269771	2014.19	1.06093	0.0612863	4.35643	10.5437	0.317844	0.211759	0.196678	0.273719	0.00356938	0.00356938	-26691.2	0.0	152.56	
562050000	57	-22773.3	3926.83	-26700.1	0.267322	2014.19	1.00633	0.0601519	5.06392	8.03329	0.322985	0.215401	0.196203	0.265412	0.00312402	0.00312402	-26700.1	0.0	166.637	
562100000	55	-22769.5	3914.24	-26683.7	0.28646	2014.17	1.1064	0.0604727	1.2762	5.69853	0.321638	0.213794	0.1977	0.266867	0.00379952	0.00379952	-26683.7	0.0	153.385	
562150000	55	-22770.5	3915.24	-26685.8	0.298285	2014.16	1.16016	0.0558156	3.77745	7.92556	0.318061	0.208118	0.198971	0.27485	0.0018906	0.0018906	-26685.8	0.0	154.906	
562200000	55	-22750.9	3921.9	-26672.8	0.265746	2014.19	0.993945	0.0668051	7.94298	9.09731	0.319152	0.215016	0.19563	0.270202	0.00315578	0.00315578	-26672.8	0.0	162.116	
562250000	55	-22778	3906.72	-26684.7	0.275068	2014.18	1.14928	0.070878	2.3185	4.95114	0.318565	0.219483	0.195308	0.266644	0.00298705	0.00298705	-26684.7	0.0	145.859	
562300000	55	-22733.6	3936.29	-26669.9	0.257327	2014.2	0.90944	0.0775213	12.5932	10.7164	0.323085	0.211735	0.194386	0.270794	0.00261885	0.00261885	-26669.9	0.0	177.112	
562350000	55	-22741.8	3931.71	-26673.6	0.264145	2014.19	0.964775	0.063193	9.4062	5.92656	0.315249	0.211718	0.2033	0.269733	0.00304143	0.00304143	-26673.6	0.0	171.219	
562400000	55	-22778.1	3904.41	-26682.5	0.279627	2014.18	1.13827	0.0562567	4.77252	8.60297	0.315286	0.211825	0.19918	0.273709	0.00311953	0.00311953	-26682.5	0.0	144.257	
562450000	55	-22763.3	3913	-26676.3	0.279388	2014.18	1.03539	0.0740318	9.18442	8.59227	0.320868	0.21536	0.200768	0.263004	0.00268384	0.00268384	-26676.3	0.0	153.258	
562500000	55	-22775.3	3907.74	-26683	0.269054	2014.19	1.16888	0.0718278	3.91766	10.1338	0.319131	0.218324	0.195692	0.266853	0.00287971	0.00287971	-26683	0.0	148.096	
562550000	55	-22796.7	3888.76	-26685.4	0.27736	2014.18	1.26121	0.084097	1.36661	10.3471	0.319754	0.214362	0.198621	0.267263	0.00237192	0.00237192	-26685.4	0.0	129.227	
562600000	55	-22798.7	3893.03	-26691.8	0.322793	2014.14	1.33861	0.0693904	2.2691	11.3684	0.31789	0.210792	0.197178	0.27414	0.00271343	0.00271343	-26691.8	0.0	133.511	
562650000	55	-22830.2	3869.15	-26699.4	0.301195	2014.16	1.53733	0.11094	2.77203	7.05825	0.316381	0.219241	0.193615	0.270762	0.00169105	0.00169105	-26699.4	0.0	109.274	
562700000	55	-22787.1	3897.96	-26685.1	0.27579	2014.18	1.20355	0.0963209	7.85606	14.9282	0.313651	0.216144	0.198218	0.271987	0.00246055	0.00246055	-26685.1	0.0	139.499	
562750000	55	-22826.3	3869.45	-26695.8	0.277153	2014.18	1.35956	0.110954	5.18473	9.24349	0.318319	0.209454	0.206832	0.265395	0.00169954	0.00169954	-26695.8	0.0	110.112	
562800000	55	-22832.6	3865.07	-26697.6	0.318303	2014.14	1.53164	0.110254	1.11531	8.76152	0.315185	0.215385	0.197911	0.27152	0.00224375	0.00224375	-26697.6	0.0	105.499	
562850000	55	-22831.1	3865.55	-26696.6	0.304791	2014.15	1.52183	0.0740217	-0.670019	11.5357	0.316783	0.21226	0.200454	0.270502	0.00179921	0.00179921	-26696.6	0.0	106.071	
562900000	56	-22805	3896.46	-26701.5	0.284384	2014.18	1.25141	0.0722511	4.32936	10.0477	0.316951	0.210106	0.198772	0.274171	0.00238176	0.00238176	-26701.5	0.0	136.823	
562950000	56	-22759.8	3927.12	-26687	0.272177	2014.19	1.02151	0.0455841	2.32612	10.5254	0.320536	0.21239	0.2015	0.265574	0.00284667	0.00284667	-26687	0.0	167.037	
563000000	55	-22778.1	3902.96	-26681.1	0.284328	2014.18	1.13042	0.0681296	4.36023	8.62875	0.320661	0.215825	0.20054	0.262974	0.00243741	0.00243741	-26681.1	0.0	142.985	
563050000	55	-22778.1	3907.7	-26685.8	0.306217	2014.15	1.20679	0.0605551	1.89444	12.05	0.320183	0.209315	0.201806	0.268696	0.00289776	0.00289776	-26685.8	0.0	148.147	
563100000	55	-22770.2	3913.73	-26683.9	0.322276	2014.14	1.20032	0.056026	2.16023	10.4845	0.317818	0.211167	0.197533	0.273481	0.00229863	0.00229863	-26683.9	0.0	153.838	
563150000	55	-22773.8	3907.96	-26681.7	0.274922	2014.18	1.15348	0.0737304	3.77207	10.2871	0.31654	0.212175	0.198793	0.272493	0.00222979	0.00222979	-26681.7	0.0	148.366	
563200000	55	-22812.1	3878.22	-26690.4	0.270365	2014.19	1.31173	0.111482	4.85179	8.48747	0.321808	0.215912	0.19751	0.26477	0.0016828	0.0016828	-26690.4	0.0	118.733	
563250000	55	-22812.1	3880.18	-26692.3	0.276811	2014.18	1.38421	0.0879128	2.12558	16.1511	0.318336	0.214588	0.197251	0.269825	0.0017851	0.0017851	-26692.3	0.0	121.607	
563300000	55	-22808.9	3882.43	-26691.3	0.30049	2014.16	1.36464	0.0881599	5.41541	8.49078	0.316965	0.219065	0.19551	0.26846	0.00227675	0.00227675	-26691.3	0.0	122.727	
563350000	55	-22790.1	3895.68	-26685.7	0.276476	2014.18	1.18923	0.0859416	4.0756	8.97942	0.324183	0.21659	0.192702	0.266525	0.00294554	0.00294554	-26685.7	0.0	135.999	
563400000	55	-22800.6	3884.47	-26685.1	0.272954	2014.19	1.24235	0.100672	8.4958	8.55724	0.319962	0.215947	0.196356	0.267735	0.00214223	0.00214223	-26685.1	0.0	125.008	
563450000	55	-22784.2	3900.9	-26685.1	0.306626	2014.15	1.20727	0.0624321	1.50746	11.587	0.315095	0.216728	0.196049	0.272129	0.00278522	0.00278522	-26685.1	0.0	141.293	
563500000	55	-22797	3889.93	-26686.9	0.262722	2014.2	1.19954	0.118911	12.2916	18.8867	0.322805	0.216072	0.199179	0.261943	0.00266321	0.00266321	-26686.9	0.0	132.329	
563550000	55	-22813.9	3876.75	-26690.7	0.273097	2014.19	1.33305	0.171452	12.5326	11.1891	0.319347	0.21401	0.193123	0.273521	0.00200083	0.00200083	-26690.7	0.0	118.44	
563600000	55	-22824.2	3872.12	-26696.3	0.304277	2014.15	1.46409	0.113026	6.34342	11.125	0.312009	0.214136	0.200988	0.272867	0.00185948	0.00185948	-26696.3	0.0	113.179	
563650000	55	-22801.1	3890.35	-26691.5	0.261822	2014.2	1.23326	0.120663	10.4936	9.19453	0.327281	0.209297	0.190326	0.273096	0.00277858	0.00277858	-26691.5	0.0	131.262	
563700000	55	-22773.3	3906.52	-26679.8	0.289253	2014.17	1.12805	0.0653308	5.89685	12.3931	0.318583	0.213592	0.19693	0.270895	0.00274311	0.00274311	-26679.8	0.0	147.232	
563750000	55	-22749.8	3925.04	-26674.9	0.287323	2014.17	1.02682	0.0772768	8.50732	8.25864	0.315121	0.215771	0.199516	0.269592	0.00274627	0.00274627	-26674.9	0.0	165.258	
563800000	55	-22783.2	3900.5	-26683.7	0.299066	2014.16	1.19408	0.0730499	4.22553	7.03996	0.322485	0.214752	0.197367	0.265396	0.00219561	0.00219561	-26683.7	0.0	140.258	
563850000	55	-22785.2	3898.47	-26683.7	0.269009	2014.19	1.20615	0.0694491	2.18452	12.441	0.321676	0.211526	0.198154	0.268644	0.00228509	0.00228509	-26683.7	0.0	139.129	
563900000	55	-22818.9	3872.93	-26691.9	0.263145	2014.19	1.37761	0.150601	10.537	7.50704	0.32139	0.211813	0.201723	0.265073	0.00207571	0.00207571	-26691.9	0.0	113.72	
563950000	55	-22813	3877.93	-26690.9	0.291537	2014.17	1.32767	0.0845882	6.41417	10.8663	0.312386	0.215772	0.197329	0.274512	0.00215278	0.00215278	-26690.9	0.0	118.657	
564000000	55	-22794.8	3891.67	-26686.5	0.263503	2014.19	1.21628	0.0927722	7.06516	4.97728	0.318904	0.218646	0.196063	0.266387	0.00242068	0.00242068	-26686.5	0.0	131.236	
564050000	55	-22826.9	3868.9	-26695.8	0.273164	2014.19	1.39189	0.15351	9.56055	12.4496	0.314155	0.218829	0.203778	0.263238	0.00234194	0.00234194	-26695.8	0.0	110.591	
564100000	55	-22812	3882.89	-26694.9	0.32327	2014.14	1.48258	0.0879757	1.51366	10.9876	0.322512	0.212091	0.19673	0.268667	0.00206267	0.00206267	-26694.9	0.0	123.523	
564150000	55	-22739.9	3934.85	-26674.8	0.291454	2014.17	1.0076	0.0424449	2.80959	6.18847	0.317455	0.217873	0.196746	0.267926	0.00261389	0.00261389	-26674.8	0.0	173.813	
564200000	55	-22774.8	3907.16	-26682	0.276336	2014.18	1.13476	0.060652	1.42654	6.47001	0.319941	0.208756	0.198379	0.272924	0.00251292	0.00251292	-26682	0.0	146.498	
564250000	55	-22777	3904.21	-26681.2	0.270156	2014.19	1.14957	0.0632841	2.77051	9.71387	0.3219	0.215333	0.196168	0.2666	0.00283088	0.00283088	-26681.2	0.0	144.319	
564300000	55	-22780.7	3904.65	-26685.3	0.296334	2014.16	1.22954	0.0655955	3.46052	9.2381	0.318307	0.211256	0.19932	0.271116	0.00277808	0.00277808	-26685.3	0.0	144.73	
564350000	56	-22809.8	3887.88	-26697.6	0.260382	2014.2	1.19609	0.137122	15.2013	10.2161	0.317281	0.217097	0.195197	0.270425	0.00257143	0.00257143	-26697.6	0.0	129.26	
564400000	55	-22777.2	3904.66	-26681.9	0.300406	2014.16	1.16467	0.0604069	5.05247	9.26874	0.319792	0.211588	0.201474	0.267146	0.00253537	0.00253537	-26681.9	0.0	144.714	
564450000	55	-22792.8	3897.69	-26690.5	0.295718	2014.16	1.25684	0.0608886	1.53279	20.0311	0.315436	0.21346	0.198244	0.27286	0.00170824	0.00170824	-26690.5	0.0	139.208	
564500000	55	-22749.2	3926.08	-26675.3	0.290155	2014.17	1.02208	0.0401717	1.47615	10.767	0.322809	0.212448	0.199714	0.26503	0.00315561	0.00315561	-26675.3	0.0	165.883	
564550000	55	-22785.7	3898.37	-26684.1	0.27529	2014.18	1.14672	0.0812089	7.73717	9.85589	0.318499	0.212468	0.194196	0.274837	0.00324787	0.00324787	-26684.1	0.0	138.92	
564600000	55	-22784.6	3898.1	-26682.7	0.255913	2014.2	1.17507	0.135304	14.7813	8.05884	0.321843	0.211513	0.200538	0.266107	0.0022873	0.0022873	-26682.7	0.0	139.035	
564650000	55	-22778.2	3904.19	-26682.4	0.266011	2014.19	1.11418	0.0693364	5.43674	21.4309	0.315433	0.217313	0.200034	0.26722	0.00292588	0.00292588	-26682.4	0.0	146.115	
564700000	56	-22804.6	3892.56	-26697.2	0.257121	2014.2	1.14808	0.117258	11.8789	4.38888	0.319789	0.212809	0.196164	0.271239	0.00233235	0.00233235	-26697.2	0.0	132.347	
564750000	55	-22782.1	3902.81	-26684.9	0.289075	2014.17	1.19904	0.0736211	5.4946	7.03856	0.315149	0.213247	0.200714	0.270889	0.00293454	0.00293454	-26684.9	0.0	142.612	
564800000	55	-22798.2	3888.99	-26687.2	0.283453	2014.18	1.22867	0.118784	8.92029	7.19039	0.316284	0.212507	0.200328	0.27088	0.00310797	0.00310797	-26687.2	0.0	129.414	
564850000	55	-22818.2	3872.52	-26690.7	0.29307	2014.17	1.36482	0.15445	9.18848	6.96535	0.319816	0.215467	0.199556	0.265161	0.00207392	0.00207392	-26690.7	0.0	113.164	
564900000	55	-22831.7	3864.6	-26696.3	0.323423	2014.13	1.52496	0.106953	1.13699	7.58516	0.320662	0.213287	0.195854	0.270197	0.00193261	0.00193261	-26696.3	0.0	104.757	
564950000	55	-22842.1	3854.03	-26696.2	0.29565	2014.16	1.51377	0.142903	-0.129956	10.3033	0.318994	0.21559	0.199904	0.265513	0.0017812	0.0017812	-26696.2	0.0	94.9803	
565000000	55	-22868.4	3837.86	-26706.2	0.316233	2014.14	1.82396	0.17054	5.91619	9.39711	0.318915	0.211543	0.20035	0.269192	0.00148816	0.00148816	-26706.2	0.0	79.0038	
565050000	55	-22872.7	3837.98	-26710.7	0.389552	2014.07	1.97412	0.143802	3.36988	8.64523	0.319829	0.21105	0.197848	0.271273	0.00138135	0.00138135	-26710.7	0.0	78.7222	
565100000	55	-22889.7	3824.4	-26714.1	0.296866	2014.16	2.04693	0.230663	7.42873	15.6088	0.319929	0.21107	0.196175	0.272826	0.0014309	0.0014309	-26714.1	0.0	66.8907	
565150000	55	-22896.9	3813.85	-26710.7	0.26991	2014.19	1.95846	0.299764	12.7446	8.66696	0.315561	0.215053	0.201495	0.267891	0.00160267	0.00160267	-26710.7	0.0	55.6416	
565200000	55	-22848.7	3850.54	-26699.2	0.263528	2014.19	1.5312	0.232665	14.9564	17.693	0.320701	0.217693	0.198402	0.263204	0.00184378	0.00184378	-26699.2	0.0	93.5534	
565250000	55	-22884.7	3826.1	-26710.8	0.29595	2014.16	1.97249	0.26706	11.2657	11.1777	0.316571	0.213439	0.200537	0.269453	0.0013489	0.0013489	-26710.8	0.0	68.1946	
565300000	55	-22849.5	3849.61	-26699.1	0.272981	2014.19	1.56066	0.202841	9.79728	16.1728	0.317927	0.211988	0.200221	0.269863	0.00210712	0.00210712	-26699.1	0.0	92.1231	
565350000	55	-22833.6	3863.09	-26696.7	0.265928	2014.19	1.48989	0.155279	11.4748	6.32036	0.318046	0.215148	0.197582	0.269224	0.00154089	0.00154089	-26696.7	0.0	103.667	
565400000	55	-22825.1	3868.8	-26693.9	0.285985	2014.17	1.44208	0.131559	5.07772	11.3654	0.319021	0.217394	0.198715	0.264871	0.0020895	0.0020895	-26693.9	0.0	110.011	
565450000	55	-22831.9	3863.46	-26695.4	0.297271	2014.16	1.48879	0.105505	0.603759	9.83174	0.319125	0.213133	0.195139	0.272602	0.00188292	0.00188292	-26695.4	0.0	104.035	
565500000	56	-22848.6	3862.22	-26710.8	0.282441	2014.18	1.52317	0.157476	8.67469	7.40469	0.320151	0.214822	0.197534	0.267493	0.00166233	0.00166233	-26710.8	0.0	102.97	
565550000	55	-22847	3853.16	-26700.2	0.290754	2014.17	1.60886	0.168881	8.1765	5.91988	0.317232	0.212555	0.198622	0.271591	0.00171349	0.00171349	-26700.2	0.0	93.6126	
565600000	55	-22833.4	3866.51	-26699.9	0.310201	2014.15	1.55366	0.0924624	-0.464975	5.01622	0.323259	0.211128	0.199804	0.265809	0.00181094	0.00181094	-26699.9	0.0	105.869	
565650000	55	-22828.9	3864.13	-26693.1	0.260111	2014.2	1.41874	0.100851	0.607644	6.57155	0.320021	0.212357	0.200442	0.267181	0.00224769	0.00224769	-26693.1	0.0	103.98	
565700000	55	-22824.5	3867.94	-26692.5	0.284911	2014.18	1.43186	0.108828	1.2303	9.28803	0.319848	0.212939	0.197479	0.269734	0.00193559	0.00193559	-26692.5	0.0	108.462	
565750000	55	-22824.6	3869.29	-26693.9	0.279434	2014.18	1.43	0.1167	5.52876	12.7415	0.31733	0.212674	0.201788	0.268209	0.00180472	0.00180472	-26693.9	0.0	110.622	
565800000	55	-22853.8	3848	-26701.8	0.281048	2014.18	1.64178	0.171047	7.98631	7.12702	0.317724	0.211295	0.197974	0.273007	0.00205723	0.00205723	-26701.8	0.0	88.7478	
565850000	55	-22851.2	3848.15	-26699.4	0.272514	2014.19	1.59598	0.204421	12.6912	8.88112	0.322464	0.21183	0.195295	0.27041	0.00172045	0.00172045	-26699.4	0.0	89.5953	
565900000	55	-22865.4	3839.9	-26705.3	0.290283	2014.17	1.68501	0.227505	8.6483	12.2729	0.325026	0.216644	0.192961	0.265369	0.00203993	0.00203993	-26705.3	0.0	81.9225	
565950000	55	-22843.6	3856.76	-26700.4	0.303839	2014.16	1.61966	0.127266	2.85704	13.9539	0.319097	0.215754	0.195045	0.270104	0.00190482	0.00190482	-26700.4	0.0	98.277	
566000000	55	-22844.3	3857.34	-26701.7	0.320828	2014.14	1.66825	0.120568	3.50422	8.53661	0.319188	0.215736	0.19914	0.265936	0.00199582	0.00199582	-26701.7	0.0	97.8899	
566050000	56	-22852.3	3863.49	-26715.7	0.336225	2014.12	1.55936	0.108706	0.931746	12.0407	0.325747	0.214977	0.196405	0.262871	0.0015371	0.0015371	-26715.7	0.0	104.494	
566100000	55	-22822	3872.24	-26694.3	0.274156	2014.18	1.38721	0.128512	8.30777	11.2463	0.317762	0.218964	0.198148	0.265125	0.00272055	0.00272055	-26694.3	0.0	113.513	
566150000	55	-22796.5	3890.12	-26686.6	0.274531	2014.18	1.19966	0.10942	9.70915	6.40861	0.322502	0.207411	0.202609	0.267478	0.00234556	0.00234556	-26686.6	0.0	130.31	
566200000	55	-22800.9	3885	-26685.9	0.260401	2014.2	1.24439	0.135281	13.8721	6.92541	0.320428	0.210265	0.199112	0.270195	0.00221738	0.00221738	-26685.9	0.0	125.655	
566250000	55	-22800.9	3885.23	-26686.1	0.287223	2014.17	1.24189	0.0945017	8.53557	10.4282	0.322252	0.216539	0.194484	0.266725	0.00259085	0.00259085	-26686.1	0.0	126.058	
566300000	55	-22791.2	3894.61	-26685.8	0.283321	2014.18	1.20927	0.0975072	5.63095	8.71377	0.321089	0.212101	0.199561	0.267248	0.0017709	0.0017709	-26685.8	0.0	135.052	
