# Produced by delphy version 1.1.4 (build 2044, commit a50e378)
# Invocation: ../delphy <DASH-DASH>v0-in-fasta delphy_inputs/h5n1-andersen-e756a15-ALL_full_dates_only.fasta <DASH-DASH>v0-steps 20000000000 <DASH-DASH>v0-out-log-file delphy_outputs_alpha_b/h5n1-andersen-e756a15-ALL_full_dates_only_alpha_b.log <DASH-DASH>v0-log-every 2000000 <DASH-DASH>v0-out-trees-file delphy_outputs_alpha_b/h5n1-andersen-e756a15-ALL_full_dates_only_alpha_b.trees <DASH-DASH>v0-tree-every 20000000 <DASH-DASH>v0-out-delphy-file delphy_outputs_alpha_b/h5n1-andersen-e756a15-ALL_full_dates_only_alpha_b.dphy <DASH-DASH>v0-delphy-snapshot-every 20000000 <DASH-DASH>v0-site-rate-heterogeneity <DASH-DASH>v0-target-coal-prior-cells 1000 <DASH-DASH>v0-pop-model skygrid <DASH-DASH>v0-skygrid-prior-double-half-time 0.25 <DASH-DASH>v0-skygrid-type staircase <DASH-DASH>v0-skygrid-disable-low-pop-barrier <DASH-DASH>v0-skygrid-num-parameters 23 <DASH-DASH>v0-skygrid-cutoff 1.833
state	numMuts	posterior_for_Delphy	prior_for_Delphy	likelihood_really_logG	rootHeight	age(root)	treeLength	skygrid.isloglinear	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.cutOff	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood_really_logG	branchRates	skygrid	
18700000000	4358	-105799	-34341.1	-71457.5	1.59759	2023.99	98.413	0	6.24524	-1.01863	-1.47496	-0.55013	-0.292153	-0.482868	-0.00147952	0.691025	0.799556	0.955816	0.610354	-0.0990701	-1.05543	0.249301	0.539047	0.325609	0.135517	0.00252852	-0.133579	-1.24726	-1.7242	-2.4486	-2.89077	-2.71502	1.833	16.8157	0.323784	0.208006	0.250066	0.218143	0.527145	0.00345408	0.00345408	-71457.5	0.0	-3773.68	
18702000000	4354	-105260	-33919.7	-71340.6	1.58614	2024.01	99.9751	0	6.24524	-0.996329	-0.995763	-0.412207	-0.0430067	-0.704136	0.063959	0.422936	0.737087	0.943962	0.743319	-0.181178	-1.15237	0.0413435	0.506291	0.335473	0.0368558	0.205348	-0.29503	-1.6029	-2.21241	-2.1468	-1.79095	-1.229	1.833	15.7444	0.328657	0.199446	0.249125	0.222772	0.509047	0.0033397	0.0033397	-71340.6	0.0	-3883.31	
18704000000	4356	-106402	-34919.3	-71482.7	1.57665	2024.02	99.8702	0	6.24524	-0.995962	-1.24645	-0.680847	-0.0676096	-0.577469	-0.127561	0.680844	1.03655	0.795548	0.721473	-0.0852655	-1.21144	0.0236157	0.297579	0.306566	0.397896	0.159793	-0.498261	-0.948365	-1.28616	-1.16892	-1.09519	-0.592188	1.833	16.8215	0.326542	0.207187	0.239474	0.226797	0.53647	0.00328152	0.00328152	-71482.7	0.0	-3861.76	
18706000000	4360	-105501	-34093.4	-71407.4	1.6443	2023.95	100.43	0	6.24524	-1.11866	-1.24743	-0.735807	-0.151148	-0.494262	0.0173392	0.436431	0.746141	0.989857	0.606102	0.104633	-1.01276	0.0768208	0.455157	0.371645	0.27035	0.246742	-0.512917	-1.81856	-2.03378	-2.56578	-2.72238	-2.14359	1.833	17.4232	0.329016	0.201116	0.249335	0.220533	0.498953	0.00327045	0.00327045	-71407.4	0.0	-3914.09	
18708000000	4357	-105921	-34296.5	-71624.7	1.68296	2023.91	100.585	0	6.24524	-1.20934	-1.23919	-0.586073	-0.171344	-0.68156	-0.204943	0.479235	0.878478	0.909583	0.667966	-0.184171	-0.821073	0.111593	0.531508	0.472701	0.43113	0.277055	-0.516393	-1.46664	-1.48605	-1.69529	-1.48812	-1.8735	1.833	17.0461	0.321549	0.203604	0.251198	0.223649	0.524308	0.0033509	0.0033509	-71624.7	0.0	-3932.1	
18710000000	4359	-106244	-34568.8	-71675.5	1.61081	2023.98	102.391	0	6.24524	-1.32054	-1.12909	-0.455836	-0.20775	-0.320295	0.124564	0.488666	0.810737	1.01803	0.674623	-0.00420702	-0.842798	0.108064	0.533385	0.398191	0.0768769	0.428304	-0.272831	-1.31622	-1.32254	-1.36634	-0.958471	-1.12661	1.833	18.6439	0.32223	0.203651	0.250662	0.223456	0.522748	0.00321316	0.00321316	-71675.5	0.0	-4014.32	
18712000000	4357	-106505	-34862.5	-71642.8	1.64397	2023.95	103.213	0	6.24524	-1.20069	-1.03015	-0.627711	-0.202613	-0.406796	-0.309792	0.366497	0.826194	0.970694	0.66546	-0.236704	-0.930521	0.275257	0.595151	0.554739	0.139648	0.349346	-0.393849	-1.47848	-1.48034	-1.02351	-0.499795	-0.668778	1.833	16.7461	0.33111	0.202515	0.245119	0.221256	0.532994	0.00323665	0.00323665	-71642.8	0.0	-4101.14	
18714000000	4360	-105524	-33842.6	-71681.5	1.629	2023.96	104.732	0	6.24524	-1.14448	-1.21508	-0.545226	-0.100014	-0.546548	-0.0952106	0.649965	0.928078	1.01557	0.675856	-0.0164672	-0.845724	0.221861	0.624451	0.51923	0.246928	0.379933	0.31392	-1.04728	-1.07164	-1.49713	-0.529577	-0.650055	1.833	17.0999	0.327732	0.204438	0.241781	0.22605	0.483304	0.00313222	0.00313222	-71681.5	0.0	-4169.03	
18716000000	4359	-106083	-34433.3	-71649.3	1.65256	2023.94	104.275	0	6.24524	-1.00836	-0.789426	-0.456486	-0.107085	-0.739802	0.00986629	0.573114	0.837561	0.990622	0.524097	0.115184	-0.934343	0.258408	0.621689	0.579983	0.232349	0.503045	-0.176725	-1.51497	-0.767434	-1.00654	-0.413428	-0.534981	1.833	16.0062	0.326646	0.203494	0.247094	0.222766	0.527015	0.0032515	0.0032515	-71649.3	0.0	-4142.67	
18718000000	4360	-106562	-34904.7	-71657.7	1.60893	2023.98	102.965	0	6.24524	-0.992191	-1.10766	-0.518726	-0.111367	-0.91418	-0.103845	0.72973	0.748329	1.00184	0.480922	0.108602	-1.13188	0.313966	0.602054	0.445819	0.236617	0.420755	-0.0279922	-1.35142	-1.26585	-0.547536	-0.0432513	0.357493	1.833	17.6892	0.330953	0.200027	0.24551	0.22351	0.548538	0.00320438	0.00320438	-71657.7	0.0	-4038.54	
18720000000	4363	-105698	-34107.4	-71590.3	1.65644	2023.94	103.001	0	6.24524	-0.869926	-0.955882	-0.667805	-0.147795	-0.47126	-0.00186446	0.579563	0.923668	0.855277	0.641802	-0.016523	-0.85557	0.265033	0.530087	0.544541	0.373691	0.0975404	-0.00786584	-1.48426	-1.46514	-1.4975	-1.52667	-1.44288	1.833	15.4116	0.328076	0.206435	0.243501	0.221988	0.503296	0.00330879	0.00330879	-71590.3	0.0	-4074.81	
18722000000	4358	-105519	-33988.7	-71530.2	1.60974	2023.98	102.369	0	6.24524	-1.19216	-1.22374	-0.519875	-0.380401	-0.574108	-0.0929737	0.661964	1.06654	0.926819	0.69107	0.000551163	-0.633656	0.221602	0.596161	0.516793	0.156145	0.182674	-0.147618	-1.04036	-1.67077	-1.80705	-1.73014	-1.59426	1.833	17.8513	0.320841	0.209363	0.25108	0.218717	0.49655	0.00319448	0.00319448	-71530.2	0.0	-4000.78	
18724000000	4353	-105311	-33867	-71444.3	1.60889	2023.98	102.434	0	6.24524	-1.29963	-0.661301	-0.604331	-0.120128	-0.662227	-0.0667542	0.636951	1.00777	0.985856	0.619362	-0.0656254	-0.88702	-0.0634361	0.539896	0.379543	0.412517	0.196389	0.161529	-1.68435	-1.73064	-2.21358	-1.69677	-1.53701	1.833	17.0886	0.316179	0.202797	0.252472	0.228552	0.506535	0.00331954	0.00331954	-71444.3	0.0	-4034.01	
18726000000	4356	-105572	-34071.2	-71501.1	1.65757	2023.93	102.389	0	6.24524	-0.881616	-1.012	-0.63695	-0.273213	-0.500475	-0.0613929	0.45743	0.799114	0.921946	0.703008	0.0452847	-0.871114	0.0413422	0.708176	0.546661	0.382914	0.233163	-0.153454	-1.46502	-2.12337	-2.19165	-2.41794	-3.3592	1.833	16.7365	0.323918	0.200782	0.255876	0.219423	0.512217	0.00335414	0.00335414	-71501.1	0.0	-4042.58	
18728000000	4353	-105433	-34033.9	-71399.5	1.61987	2023.97	101.27	0	6.24524	-0.963599	-1.09444	-0.554957	-0.340339	-0.690876	-0.0358058	0.850885	0.675483	0.869896	0.626053	-0.0683991	-0.875156	0.0773932	0.579552	0.251978	0.279407	0.128178	-0.120006	-2.05579	-2.53556	-3.04703	-2.4147	-2.97025	1.833	18.6723	0.324334	0.206794	0.247079	0.221792	0.503672	0.003249	0.003249	-71399.5	0.0	-3978.74	
18730000000	4356	-105576	-34120.3	-71456.1	1.59533	2024	100.952	0	6.24524	-0.953745	-0.999908	-0.487123	-0.0297151	-0.533582	-0.113696	0.598691	1.03488	0.890106	0.687351	0.000361407	-0.832218	0.0499935	0.536868	0.239313	0.0507516	0.143472	-0.00472134	-1.40744	-1.83565	-1.90193	-2.11867	-2.57669	1.833	16.661	0.32722	0.2053	0.246846	0.220635	0.508605	0.00329944	0.00329944	-71456.1	0.0	-3952.63	
18732000000	4352	-105414	-33974.4	-71439.9	1.57248	2024.02	101.639	0	6.24524	-0.979745	-1.07376	-0.54187	-0.0124248	-0.645555	-0.0181102	0.592981	0.981679	0.880067	0.684457	0.0714827	-0.813042	0.0318566	0.794532	0.390957	0.304497	0.144565	-0.252121	-1.50107	-1.70206	-1.96308	-2.01582	-2.72802	1.833	15.5988	0.320652	0.20676	0.248899	0.223689	0.502867	0.00328244	0.00328244	-71439.9	0.0	-4013.39	
18734000000	4353	-106282	-34659	-71622.8	1.58709	2024.01	103.043	0	6.24524	-0.883229	-1.0713	-0.432709	-0.00790395	-0.80524	-0.0306413	0.738166	1.13165	0.937345	0.600637	0.161857	-0.957323	0.0378676	0.736029	0.335197	0.0873367	0.19528	-0.361467	-1.89559	-2.01072	-2.12815	-1.97472	-2.58741	1.833	16.7056	0.320425	0.203478	0.252406	0.223691	0.540033	0.00316967	0.00316967	-71622.8	0.0	-4079.51	
18736000000	4355	-105879	-34331.2	-71548.3	1.63548	2023.96	100.841	0	6.24524	-1.06047	-0.889001	-0.445421	-0.26236	-0.751025	-0.0148305	0.82223	0.891902	1.01484	0.512025	0.102117	-1.00143	-0.0694559	0.482219	0.363664	0.285889	0.192494	-0.136882	-1.20918	-1.09806	-0.885705	-1.23844	-1.06346	1.833	17.5617	0.323002	0.206324	0.245206	0.225467	0.523328	0.00332078	0.00332078	-71548.3	0.0	-3946.87	
18738000000	4356	-106147	-34621.9	-71525.3	1.64219	2023.95	100.682	0	6.24524	-1.18296	-0.880575	-0.428716	-0.106209	-0.534207	-0.0834914	0.645072	1.09781	0.976574	0.690201	0.139768	-0.939059	0.0652071	0.653873	0.310887	0.244867	0.077262	-0.188984	-1.74052	-1.90049	-2.14508	-3.11721	-3.01124	1.833	15.7024	0.324849	0.201653	0.24841	0.225089	0.548058	0.00335449	0.00335449	-71525.3	0.0	-3917.71	
18740000000	4357	-107054	-35352.1	-71701.8	1.59199	2024	101.621	0	6.24524	-1.11322	-1.10291	-0.668445	-0.1032	-0.451449	-0.242961	0.543592	0.817544	0.877996	0.72192	0.187801	-0.850351	0.114265	0.699155	0.251924	0.304488	-0.0362257	-0.326745	-1.77938	-1.98484	-2.2254	-2.21877	-2.9043	1.833	17.747	0.325328	0.199028	0.250644	0.224999	0.577813	0.00321491	0.00321491	-71701.8	0.0	-3993.7	
18742000000	4358	-105526	-33955.9	-71570.6	1.60689	2023.99	101.031	0	6.24524	-1.09289	-1.03248	-0.636998	0.0309139	-0.724966	-0.0867566	0.545766	0.797764	0.948896	0.63468	0.0294512	-1.13736	-0.122414	0.569961	0.382948	0.117321	0.275848	-0.575281	-1.35616	-0.993627	-1.47337	-2.20161	-2.48064	1.833	17.8418	0.327728	0.201481	0.245902	0.224889	0.511916	0.00337161	0.00337161	-71570.6	0.0	-3948.96	
18744000000	4360	-105347	-33784.9	-71562.2	1.6423	2023.95	102.237	0	6.24524	-0.762226	-0.653717	-0.44582	-0.123627	-0.729858	-0.106686	0.408116	0.723846	1.00563	0.738369	0.222222	-1.03005	-0.131052	0.661649	0.510569	0.282836	0.210306	-0.186743	-1.68428	-1.83107	-2.16041	-2.07592	-2.44734	1.833	17.2242	0.328306	0.205453	0.241265	0.224975	0.491607	0.00325322	0.00325322	-71562.2	0.0	-4062.04	
18746000000	4361	-106547	-34772.8	-71774.1	1.61824	2023.98	104.108	0	6.24524	-0.926097	-0.980535	-0.598172	-0.0504394	-0.943634	-0.060276	0.718544	0.96266	0.881285	0.692076	0.0620532	-0.998997	0.0996599	0.744783	0.406731	0.485185	0.15471	-0.211204	-2.18361	-2.14235	-2.13561	-2.4436	-2.08993	1.833	17.0582	0.325082	0.206098	0.245219	0.223601	0.544693	0.00328829	0.00328829	-71774.1	0.0	-4117.55	
18748000000	4357	-106068	-34432.9	-71634.9	1.61024	2023.98	102.794	0	6.24524	-1.04979	-0.882234	-0.322457	-0.120532	-0.399715	-0.197311	0.474821	0.819815	1.08524	0.638885	-0.0352376	-1.19566	-0.00809808	0.769748	0.55566	0.351187	0.0397863	-0.456556	-1.85878	-2.1448	-2.15304	-2.14285	-2.66655	1.833	16.3685	0.333246	0.203287	0.244066	0.2194	0.512991	0.00332795	0.00332795	-71634.9	0.0	-4067.9	
18750000000	4355	-105185	-33710.1	-71474.9	1.59107	2024	100.933	0	6.24524	-0.963302	-1.19371	-0.408609	-0.268939	-0.557632	0.0556294	0.682079	0.835039	0.973195	0.51533	-0.00527634	-0.962571	0.0521149	0.485664	0.382573	0.23821	0.232884	-0.412253	-1.52458	-1.94876	-1.75633	-2.08674	-1.67734	1.833	18.0652	0.324811	0.206724	0.242099	0.226366	0.490468	0.00328773	0.00328773	-71474.9	0.0	-3952.15	
18752000000	4356	-106122	-34642.3	-71480.2	1.58225	2024.01	100.501	0	6.24524	-1.19551	-1.1298	-0.392337	-0.22252	-0.598203	-0.187001	0.459453	0.86411	1.01045	0.611287	-0.125534	-1.05327	0.157981	0.645191	0.592368	0.252503	0.145317	-0.494018	-1.70594	-1.95456	-1.97673	-1.62832	-1.66463	1.833	16.0234	0.328959	0.202781	0.242517	0.225743	0.539709	0.00315328	0.00315328	-71480.2	0.0	-3903.83	
18754000000	4354	-106219	-34715.3	-71503.5	1.55246	2024.04	101.971	0	6.24524	-1.11422	-0.790697	-0.500034	-0.165917	-0.734876	0.0395998	0.547176	0.628522	0.958589	0.62823	0.0163841	-1.10085	0.290304	0.51876	0.478666	0.380887	0.273276	-0.517889	-1.75939	-1.911	-1.7874	-1.42023	-0.460191	1.833	16.297	0.322033	0.203378	0.243946	0.230644	0.52911	0.00322218	0.00322218	-71503.5	0.0	-4037.52	
18756000000	4360	-105895	-34265.1	-71630.2	1.59924	2023.99	101.813	0	6.24524	-1.27528	-0.707684	-0.474647	-0.192998	-0.673596	-0.193982	0.639879	0.941356	0.95281	0.668559	0.0410241	-1.03707	0.271932	0.558398	0.448417	0.228568	0.146346	-0.498048	-1.75579	-1.93148	-1.85712	-2.27104	-1.84377	1.833	16.4128	0.324993	0.20149	0.246454	0.227063	0.512848	0.00326955	0.00326955	-71630.2	0.0	-4013.31	
18758000000	4355	-106546	-34921.8	-71624.7	1.63812	2023.96	101.542	0	6.24524	-1.17549	-0.943708	-0.390352	-0.0665779	-0.580389	0.30055	0.43078	0.94432	0.983905	0.733763	-0.15194	-1.10076	0.114956	0.62655	0.260219	0.283372	0.230186	-0.531963	-1.37167	-2.16086	-2.09223	-2.24066	-3.0309	1.833	17.2247	0.328725	0.202948	0.242566	0.225761	0.557705	0.00321703	0.00321703	-71624.7	0.0	-4007.24	
18760000000	4356	-105528	-34067.5	-71460.9	1.55254	2024.04	102.095	0	6.24524	-0.857555	-0.930966	-0.315862	-0.0555392	-0.680557	-0.222217	0.929464	0.870901	0.9538	0.580442	0.118779	-1.09711	-0.0707762	0.61475	0.270159	0.426535	0.207754	-0.596603	-2.16263	-2.38693	-2.10842	-1.04812	-0.941433	1.833	19.1849	0.317489	0.208283	0.244611	0.229616	0.491017	0.00322135	0.00322135	-71460.9	0.0	-4052.52	
18762000000	4358	-106115	-34450.5	-71664.8	1.61469	2023.98	101.808	0	6.24524	-0.884878	-1.15027	-0.445567	-0.220944	-0.433444	0.112437	0.551859	0.8363	0.978755	0.553975	0.133598	-1.1446	0.148067	0.753401	0.555353	0.388017	0.209362	-0.604764	-1.32317	-1.14802	-1.32442	-1.05756	-0.714238	1.833	17.1848	0.315956	0.198668	0.25312	0.232256	0.515119	0.0031927	0.0031927	-71664.8	0.0	-4047.53	
18764000000	4355	-105430	-34080.8	-71349.4	1.5803	2024.01	98.5425	0	6.24524	-1.07996	-1.27534	-0.324768	-0.240697	-0.578622	-0.177426	0.76249	0.719095	0.907439	0.631683	-0.0338554	-1.16899	0.0699444	0.476875	0.459175	0.153009	0.0771892	-0.689729	-1.09261	-0.873279	-0.534443	-1.07274	-1.17784	1.833	15.8591	0.323952	0.202904	0.248146	0.224999	0.500843	0.00326683	0.00326683	-71349.4	0.0	-3813.85	
18766000000	4355	-105678	-34278.2	-71399.5	1.61725	2023.98	101.275	0	6.24524	-1.02492	-0.900803	-0.494213	-0.132098	-0.718326	-0.178094	0.861054	0.7266	0.999745	0.678902	0.174038	-1.03832	0.108263	0.704126	0.36294	0.208826	0.253201	-0.30433	-0.666263	-0.955538	-0.908098	-1.23025	-1.28556	1.833	17.1689	0.320188	0.202502	0.248058	0.229251	0.516057	0.00319064	0.00319064	-71399.5	0.0	-3964.29	
18768000000	4358	-105146	-33678.5	-71467	1.57753	2024.02	100.56	0	6.24524	-1.068	-0.830171	-0.613734	-0.211632	-0.569933	-0.252823	0.614799	0.702649	1.00573	0.683113	0.0850573	-1.02535	0.10165	0.558557	0.415418	0.510974	0.0109699	-0.530565	-1.43773	-1.47254	-1.34284	-1.12519	-0.709617	1.833	17.3834	0.322364	0.207024	0.248016	0.222597	0.488869	0.00332476	0.00332476	-71467	0.0	-3932.74	
18770000000	4358	-105733	-34255.3	-71477.8	1.58638	2024.01	99.5677	0	6.24524	-1.0664	-1.04875	-0.481883	-0.109666	-0.66309	-0.254567	0.517002	1.04519	0.807886	0.705203	0.0763761	-0.759271	0.169914	0.621755	0.365984	0.188349	-0.00280138	-0.513816	-1.77291	-1.63067	-1.01776	-1.04246	-1.34935	1.833	16.5696	0.330933	0.204958	0.241897	0.222212	0.511069	0.00331545	0.00331545	-71477.8	0.0	-3894.18	
18772000000	4358	-105812	-34405.8	-71406	1.58279	2024.01	98.7654	0	6.24524	-0.964077	-1.23549	-0.611034	-0.128895	-0.670536	-0.254378	0.671336	0.839505	0.818267	0.692149	-0.174189	-0.909514	0.167197	0.516378	0.300073	0.0592489	0.161932	-0.621549	-1.41131	-1.39886	-1.71897	-1.7674	-1.67696	1.833	18.4933	0.32875	0.200374	0.244521	0.226356	0.520584	0.00331889	0.00331889	-71406	0.0	-3815.35	
18774000000	4362	-105694	-34078.1	-71615.7	1.58144	2024.01	100.187	0	6.24524	-1.02241	-1.10515	-0.610198	-0.331771	-0.691525	0.055691	0.630194	0.792723	0.914436	0.80891	-0.0129301	-1.02997	0.278728	0.711561	0.364739	0.11183	0.29605	-0.519111	-1.70762	-1.95913	-2.40869	-2.17	-2.1776	1.833	16.3391	0.326557	0.20602	0.243927	0.223496	0.532589	0.00334093	0.00334093	-71615.7	0.0	-3909.74	
18776000000	4358	-105960	-34335.6	-71623.9	1.59392	2024	101.379	0	6.24524	-1.27192	-0.86789	-0.42364	-0.164821	-0.701077	0.197469	0.66423	0.675778	0.93214	0.620596	0.00899699	-1.04572	0.0267647	0.655701	0.265403	0.344426	0.360265	-0.511969	-1.8635	-1.58083	-1.58271	-2.10374	-2.15988	1.833	17.3144	0.333989	0.202356	0.245147	0.218507	0.54996	0.0033378	0.0033378	-71623.9	0.0	-3954.45	
18778000000	4356	-105662	-34122	-71540.3	1.58902	2024.01	102.073	0	6.24524	-1.08838	-1.14362	-0.500066	-0.186887	-0.604504	-0.0300316	0.853105	0.948664	0.855791	0.670251	0.0295599	-1.15986	0.178592	0.861588	0.348163	0.162942	0.257272	-0.295542	-1.8751	-2.51156	-3.03177	-3.04542	-2.70825	1.833	16.202	0.324363	0.207865	0.247081	0.220691	0.532722	0.00337507	0.00337507	-71540.3	0.0	-3988.75	
18780000000	4356	-105462	-33980.8	-71481.4	1.59866	2023.99	101.747	0	6.24524	-0.956047	-0.828274	-0.572159	-0.161212	-0.615857	-0.101619	0.51539	1.01395	0.830737	0.715241	0.079143	-1.03314	0.0767259	0.523076	0.362962	0.236362	0.274062	-0.441754	-1.64218	-1.99815	-2.88168	-2.6158	-2.5183	1.833	16.6092	0.323081	0.203246	0.24481	0.228862	0.507426	0.00328566	0.00328566	-71481.4	0.0	-3982.35	
18782000000	4361	-105337	-33823.3	-71513.3	1.61201	2023.98	102.249	0	6.24524	-1.04865	-1.04559	-0.538897	-0.215176	-0.500182	-0.0755235	0.85178	1.04078	0.917241	0.719674	0.157843	-1.09634	0.302993	0.668701	0.423267	0.319818	0.272519	-0.291657	-1.28479	-1.80033	-1.60657	-1.77281	-1.60179	1.833	15.9408	0.325802	0.200546	0.246971	0.226681	0.503485	0.00329942	0.00329942	-71513.3	0.0	-4005.14	
18784000000	4361	-105650	-34182.4	-71467.6	1.58865	2024.01	101.318	0	6.24524	-0.888402	-0.773005	-0.265488	-0.108207	-0.633197	-0.379416	0.493466	0.951236	0.995112	0.693571	-0.0268844	-1.24758	0.0223945	0.501511	0.406466	0.283183	0.130549	-0.491284	-1.30219	-1.18757	-2.10261	-2.04362	-2.19326	1.833	17.5029	0.325949	0.20823	0.241055	0.224765	0.524578	0.0033771	0.0033771	-71467.6	0.0	-4011.64	
18786000000	4361	-106345	-34664.2	-71680.8	1.63891	2023.95	101.728	0	6.24524	-1.00968	-0.949599	-0.523719	-0.170089	-0.745565	-0.150969	0.618521	0.843906	0.977161	0.71151	-0.0614727	-1.25825	0.0210291	0.611865	0.365496	0.195634	0.0489026	-0.514708	-1.54527	-1.31292	-1.87108	-1.53689	-1.83107	1.833	16.1491	0.32678	0.202548	0.245793	0.224879	0.547407	0.00328142	0.00328142	-71680.8	0.0	-4014.97	
18788000000	4355	-106013	-34565.4	-71447.4	1.56438	2024.03	99.2981	0	6.24524	-1.09816	-0.891237	-0.482046	-0.0927181	-0.656294	-0.247736	0.562987	0.848165	0.967004	0.517091	0.0357728	-1.09582	0.150443	0.711929	0.180938	0.230768	0.0999231	-0.660888	-1.73403	-1.33913	-1.17232	-1.44588	-1.15226	1.833	17.1375	0.322411	0.203163	0.257462	0.216964	0.537158	0.00328723	0.00328723	-71447.4	0.0	-3861.12	
18790000000	4359	-105363	-33991.1	-71371.7	1.60179	2023.99	97.9957	0	6.24524	-1.03208	-1.08111	-0.715726	-0.18763	-0.620739	-0.0269936	0.544851	0.831197	0.926661	0.60727	-0.115121	-0.850835	0.142371	0.570533	0.500443	0.184427	-0.0104811	-0.705832	-1.21998	-1.17794	-1.02552	-1.51595	-1.06667	1.833	16.0199	0.325765	0.205517	0.248479	0.220239	0.514176	0.00343858	0.00343858	-71371.7	0.0	-3808.01	
18792000000	4353	-104762	-33418.4	-71343.7	1.59735	2023.99	98.9597	0	6.24524	-1.13979	-1.19952	-0.507991	-0.0331512	-0.796782	0.0893624	0.783854	0.70075	0.884977	0.613669	-0.107848	-0.949247	0.346142	0.396629	0.394378	0.171273	0.137965	-0.791645	-1.34872	-1.16691	-1.2504	-1.32344	-1.10265	1.833	15.8671	0.322471	0.203978	0.250801	0.22275	0.47859	0.00339242	0.00339242	-71343.7	0.0	-3870.33	
18794000000	4356	-106241	-34735.6	-71505.7	1.62508	2023.97	101.186	0	6.24524	-0.911783	-1.1505	-0.496899	-0.102939	-0.741414	0.0105157	0.630168	0.548185	0.89625	0.716478	0.118766	-0.779004	0.241228	0.758801	0.459164	0.0765023	0.0974114	-0.459984	-1.61267	-2.55301	-1.94016	-1.94856	-2.4285	1.833	16.3344	0.328898	0.211968	0.245061	0.214073	0.529204	0.00322807	0.00322807	-71505.7	0.0	-4016.22	
18796000000	4354	-104599	-33220.7	-71377.9	1.57076	2024.02	100.157	0	6.24524	-1.2402	-0.854298	-0.702664	-0.0592017	-0.570316	-0.0329587	0.684244	0.828075	0.91682	0.62171	0.247573	-1.06338	0.146376	0.608789	0.398164	0.257372	0.0112181	-0.498599	-2.00017	-2.0422	-2.28934	-1.87184	-2.15583	1.833	16.7184	0.326704	0.199753	0.248745	0.224798	0.471369	0.0032746	0.0032746	-71377.9	0.0	-3928.19	
18798000000	4359	-105276	-33910.4	-71365.2	1.60853	2023.98	98.7077	0	6.24524	-1.01936	-1.01989	-0.636415	-0.230175	-0.777267	0.0325023	0.430917	0.816934	0.861409	0.460556	0.00843698	-1.08133	0.029129	0.536098	0.255187	0.22071	0.0533013	-0.546778	-1.04293	-1.7328	-2.06453	-1.78303	-1.29295	1.833	16.563	0.32415	0.203215	0.244969	0.227666	0.502847	0.00342553	0.00342553	-71365.2	0.0	-3823.92	
18800000000	4357	-104877	-33490.7	-71386.3	1.58657	2024.01	98.6795	0	6.24524	-0.936018	-1.18332	-0.523144	-0.379541	-0.513314	-0.148843	0.715663	0.781147	0.930189	0.588332	-0.0999195	-1.00485	0.0566144	0.237052	0.352299	0.1695	0.15239	-0.409623	-1.35816	-1.52329	-1.97439	-2.01845	-2.28808	1.833	17.033	0.323944	0.205491	0.248434	0.222131	0.49005	0.00338728	0.00338728	-71386.3	0.0	-3838.45	
18802000000	4359	-106233	-34605	-71628	1.5961	2024	102.199	0	6.24524	-0.790977	-0.897399	-0.714581	-0.255874	-0.63549	-0.00912176	0.743425	0.999589	0.995527	0.525516	-0.0625178	-0.977761	0.172393	0.523388	0.432712	0.367396	0.137677	-0.471189	-1.50924	-1.93794	-2.40978	-1.9731	-2.10204	1.833	16.0376	0.324848	0.206778	0.244944	0.22343	0.526259	0.00326657	0.00326657	-71628	0.0	-4068.27	
18804000000	4356	-105630	-34118.5	-71511.7	1.62426	2023.97	101.733	0	6.24524	-0.902585	-0.711906	-0.742753	-0.504083	-0.604069	-0.019262	0.483374	0.813879	0.95312	0.691206	0.21282	-0.821428	0.0147326	0.496201	0.412951	0.398975	0.260244	-0.329174	-1.62336	-1.34826	-2.39636	-2.53934	-2.82237	1.833	16.7753	0.323341	0.206321	0.247316	0.223023	0.514794	0.00326327	0.00326327	-71511.7	0.0	-4010.68	
18806000000	4357	-105483	-33917.8	-71565.6	1.63466	2023.96	103.215	0	6.24524	-0.830939	-1.0327	-0.515122	-0.251158	-0.69069	0.0397699	0.88547	0.982078	0.899012	0.736259	0.0560191	-0.782275	0.0673032	0.665683	0.362999	0.342223	0.225699	-0.406566	-1.6317	-2.59053	-3.10747	-2.87639	-3.03429	1.833	16.1753	0.318237	0.207488	0.249135	0.22514	0.494115	0.00327247	0.00327247	-71565.6	0.0	-4114.51	
