# Produced by delphy version 1.1.4 (build 2044, commit a50e378)
# Invocation: ../delphy <DASH-DASH>v0-in-fasta delphy_inputs/ebola_dudas.fasta <DASH-DASH>v0-steps 10000000000 <DASH-DASH>v0-out-log-file delphy_outputs_alpha_a/ebola_dudas_alpha_delphy.log <DASH-DASH>v0-log-every 2000000 <DASH-DASH>v0-out-trees-file delphy_outputs_alpha_a/ebola_dudas_alpha_delphy.trees <DASH-DASH>v0-tree-every 10000000 <DASH-DASH>v0-out-delphy-file delphy_outputs_alpha_a/ebola_dudas_alpha_delphy.dphy <DASH-DASH>v0-delphy-snapshot-every 10000000 <DASH-DASH>v0-site-rate-heterogeneity <DASH-DASH>v0-pop-model skygrid <DASH-DASH>v0-skygrid-type staircase <DASH-DASH>v0-skygrid-prior-double-half-time 0.5 <DASH-DASH>v0-skygrid-disable-low-pop-barrier <DASH-DASH>v0-skygrid-num-parameters 25 <DASH-DASH>v0-skygrid-cutoff 2
state	numMuts	posterior_for_Delphy	prior_for_Delphy	likelihood_really_logG	rootHeight	age(root)	treeLength	skygrid.isloglinear	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.cutOff	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood_really_logG	branchRates	skygrid	
98000000	2806	-87777	-24258.3	-63518.7	1.72054	2014.09	132.299	0	12.4882	-1.31351	-0.781747	-0.171584	-0.184658	0.220849	0.312157	0.7887	1.31733	1.35231	1.60162	2.5777	2.55208	2.7642	2.30911	1.69821	1.00633	0.0595371	-0.915504	-1.15082	-1.67744	-0.947855	-1.16254	-1.07362	-1.28617	-1.39754	2	9.96227	0.313403	0.219579	0.199528	0.267489	0.399402	0.00114082	0.00114082	-63518.7	0.0	-3818.36	
100000000	2803	-86469.7	-22976.6	-63493.1	1.7377	2014.07	132.264	0	12.4882	-1.32577	-1.1953	-0.393826	0.0495086	0.172825	0.225032	1.14074	1.35115	1.09714	1.58201	2.32978	2.34633	2.87958	2.40997	1.54078	1.00733	0.212356	-0.685364	-0.660849	-0.970902	-0.722228	-0.815894	-0.974048	-1.42537	-1.52788	2	10.0087	0.314416	0.219714	0.201548	0.264322	0.37739	0.00119413	0.00119413	-63493.1	0.0	-3815.52	
102000000	2805	-88803.1	-25193.2	-63609.9	1.80016	2014.01	132.432	0	12.4882	-0.621749	-0.756258	-0.545378	-0.302986	-0.00970998	0.179887	0.614937	1.38376	1.03807	1.47869	2.21923	2.42429	2.86673	2.34281	1.36698	0.958832	0.332828	-0.609517	-0.815679	-0.834309	-1.50153	-1.2718	-1.01571	-0.494714	-0.596368	2	9.87348	0.307694	0.224696	0.198587	0.269023	0.413164	0.0011623	0.0011623	-63609.9	0.0	-3809.36	
104000000	2804	-85578.5	-22215.5	-63363	1.77079	2014.04	132.501	0	12.4882	-0.150255	0.00529075	0.12892	0.478878	0.175829	0.112187	0.533433	1.54837	1.19849	1.57952	2.48662	2.25516	2.64241	2.4178	1.61515	1.28081	0.108351	-0.869891	-0.856125	-0.630834	-0.824786	-1.37926	-1.72136	-1.7797	-1.82178	2	9.47909	0.314437	0.216861	0.200266	0.268436	0.371281	0.00112898	0.00112898	-63363	0.0	-3812.43	
106000000	2809	-88285.7	-24717.1	-63568.5	1.72247	2014.09	131.048	0	12.4882	0.480543	-0.00186988	-0.0319898	-0.138454	0.0919313	0.361037	0.631025	1.08886	1.16089	1.43837	2.2652	2.37205	2.89303	2.21709	1.61531	1.335	0.228593	-0.964702	-0.8813	-1.48171	-1.7793	-1.83297	-1.90459	-1.89359	-1.72446	2	10.1756	0.306842	0.218804	0.203873	0.270481	0.412797	0.00115944	0.00115944	-63568.5	0.0	-3786.32	
108000000	2804	-87050.4	-23580.8	-63469.7	1.77175	2014.04	131.886	0	12.4882	-0.125826	-0.478378	-0.276662	0.159652	0.203174	0.438471	0.881807	1.57287	1.22838	1.41797	2.30958	2.3896	2.77529	2.33927	1.41419	0.958103	0.120359	-0.858376	-0.774661	-1.19342	-1.52334	-1.52298	-1.49079	-1.52345	-1.52697	2	9.67829	0.312078	0.217423	0.203867	0.266632	0.381461	0.00114098	0.00114098	-63469.7	0.0	-3817.44	
110000000	2803	-85947.7	-22450.2	-63497.5	1.75459	2014.05	135.012	0	12.4882	-0.59068	-0.365475	-0.451686	-0.123306	0.0781852	0.592881	0.963957	1.24801	1.31575	1.66851	2.47155	2.73876	2.78269	2.53531	1.75209	1.37425	0.179931	-0.985803	-1.08708	-1.12558	-1.68872	-2.06384	-2.2718	-2.28755	-2.73823	2	10.539	0.315434	0.215662	0.200058	0.268846	0.369421	0.00114361	0.00114361	-63497.5	0.0	-3879.02	
112000000	2804	-89923.6	-26203	-63720.6	1.81538	2013.99	132.533	0	12.4882	-0.542021	-0.33205	-0.436811	-0.190591	0.227658	0.740179	1.01494	1.3886	1.10496	1.46135	2.15205	2.31412	2.78888	2.59689	1.59791	1.31751	-0.049666	-1.02361	-1.08853	-1.31769	-1.30811	-1.49177	-1.83774	-2.11883	-2.35653	2	10.4641	0.314689	0.220521	0.199123	0.265668	0.434177	0.00113511	0.00113511	-63720.6	0.0	-3806.18	
114000000	2805	-85564.3	-22183.7	-63380.6	1.77701	2014.03	130.626	0	12.4882	-0.357437	-0.291959	-0.240228	0.0357285	-0.172	0.304009	0.601899	1.45068	0.989034	1.459	2.18941	2.51193	2.5369	2.4559	1.46322	1.33284	-0.100273	-0.896704	-1.04059	-1.27477	-1.40245	-1.48613	-1.41483	-1.32135	-1.31559	2	10.3245	0.311004	0.218017	0.206263	0.264716	0.372515	0.00119258	0.00119258	-63380.6	0.0	-3765.42	
116000000	2806	-85671.4	-22249.1	-63422.4	1.76909	2014.04	129.048	0	12.4882	-0.405683	-0.503745	-0.101684	-0.0276331	0.129561	0.493292	1.00715	1.20454	1.13656	1.36928	2.29301	2.3718	2.67452	2.40674	1.62995	1.1132	-0.226148	-0.984739	-1.21901	-1.0879	-1.49179	-1.62547	-2.24985	-2.04681	-2.41291	2	11.6309	0.309864	0.217115	0.205179	0.267842	0.372981	0.00120671	0.00120671	-63422.4	0.0	-3720.62	
118000000	2805	-87355.4	-23773.7	-63581.8	1.81647	2013.99	132.711	0	12.4882	-0.571771	-0.69819	-0.42714	-0.142234	0.192613	0.245403	0.878152	1.13129	1.10932	1.59213	2.0743	2.57747	2.83123	2.51268	1.68782	0.841191	-0.0509378	-0.579888	-0.886616	-1.12204	-1.24088	-1.45224	-1.61239	-1.81699	-1.54184	2	9.93737	0.306298	0.217184	0.207129	0.269389	0.390672	0.00117844	0.00117844	-63581.8	0.0	-3789.65	
120000000	2808	-86803.1	-23304.9	-63498.3	1.78292	2014.03	130.617	0	12.4882	0.144703	-0.13003	-0.32623	-0.0473942	0.0378984	0.303867	0.454446	1.16825	1.34772	1.3539	2.27088	2.26612	2.71361	2.36773	1.45116	1.11203	0.00841667	-0.889832	-0.671224	-1.18239	-1.7044	-1.92731	-2.08439	-2.24126	-2.10526	2	10.9209	0.312537	0.220886	0.201445	0.265132	0.385397	0.00117861	0.00117861	-63498.3	0.0	-3775.45	
122000000	2806	-89586	-26058.8	-63527.2	1.95824	2013.85	131.431	0	12.4882	-0.743129	-0.211328	-0.220621	0.327656	0.630384	0.316936	0.95943	1.00548	1.19943	1.41856	2.25547	2.46463	2.79419	2.4302	1.43838	1.19157	0.191607	-1.1187	-1.07453	-1.26153	-1.10433	-1.37188	-1.01451	-0.911472	-1.16652	2	11.2243	0.305668	0.226765	0.19782	0.269747	0.430257	0.00116133	0.00116133	-63527.2	0.0	-3793.17	
124000000	2807	-86392.9	-23044.2	-63348.8	1.78796	2014.02	126.514	0	12.4882	-0.426588	-0.425578	0.0956282	0.282828	0.147902	0.154269	0.43105	1.10042	0.998262	1.48789	2.34309	2.29323	2.65927	2.2839	1.27048	0.870088	0.267132	-0.718964	-0.908081	-0.932211	-1.11727	-1.07204	-1.11198	-1.04638	-1.27771	2	9.86868	0.310865	0.22398	0.199457	0.265698	0.383716	0.00117643	0.00117643	-63348.8	0.0	-3672.19	
126000000	2805	-86592.5	-23273.1	-63319.4	2.00206	2013.81	127.901	0	12.4882	-0.568761	-0.771672	-0.522195	-0.206253	-0.199656	0.281915	0.566364	1.20259	1.11264	1.38029	2.2505	2.48042	2.70953	2.41795	1.30042	0.986848	0.0202902	-0.756507	-0.964314	-0.441338	-0.755863	-0.785549	-0.705727	-0.602229	-0.518257	2	10.8524	0.312126	0.218562	0.197517	0.271795	0.378511	0.00112976	0.00112976	-63319.4	0.0	-3671.54	
128000000	2806	-83675.2	-20330.8	-63344.4	1.89558	2013.92	129.403	0	12.4882	-0.620606	-0.457109	-0.0430159	-0.232034	0.215791	0.500803	0.823985	1.23565	1.34551	1.59898	2.38932	2.18315	2.64922	2.32428	1.38999	1.06258	0.00429276	-0.53489	-0.888504	-1.03512	-1.17399	-1.22188	-1.30786	-1.31142	-0.971552	2	10.9283	0.318128	0.219979	0.196512	0.265381	0.352125	0.00118489	0.00118489	-63344.4	0.0	-3738.36	
130000000	2811	-84161.2	-20701.9	-63459.3	1.90984	2013.9	135.132	0	12.4882	-0.961401	-0.685971	-0.440031	-0.0846567	0.208784	0.40829	0.914365	1.2332	1.06462	1.47668	2.37763	2.73806	2.74709	2.53381	1.54338	1.12641	0.102113	-0.738493	-0.421903	-0.692665	-0.973852	-0.763683	-0.881039	-1.20964	-1.18803	2	10.3287	0.316191	0.217088	0.196946	0.269775	0.352645	0.00115718	0.00115718	-63459.3	0.0	-3854.62	
132000000	2804	-87330.2	-23846.8	-63483.4	1.74479	2014.07	133.418	0	12.4882	-0.241011	-0.365176	-0.0229713	0.258053	0.270939	0.683742	0.772775	0.898105	1.36201	1.52532	2.49828	2.52397	2.77852	2.44577	1.53642	1.33217	0.0824101	-0.662667	-0.682886	-0.955801	-1.26938	-1.00828	-1.073	-1.33636	-0.806443	2	10.5246	0.307781	0.222427	0.200384	0.269409	0.394521	0.00116268	0.00116268	-63483.4	0.0	-3840.79	
134000000	2804	-85535.9	-22183.1	-63352.8	1.83171	2013.98	131.601	0	12.4882	-0.416692	-0.400227	-0.0461012	-0.158747	0.105538	0.470775	0.847813	1.14021	1.09765	1.56392	2.24358	2.49857	2.87147	2.35753	1.40747	1.18865	-0.231456	-0.903072	-0.525511	-0.729966	-0.848923	-1.0134	-1.14734	-1.05576	-1.0099	2	10.1342	0.311155	0.218169	0.198859	0.271817	0.368452	0.0011647	0.0011647	-63352.8	0.0	-3738.55	
136000000	2806	-87552.1	-24074.5	-63477.6	1.73931	2014.07	129.98	0	12.4882	0.015787	-0.321362	-0.21611	-0.307739	0.289752	0.329965	0.702298	1.25895	1.3559	1.51876	2.50002	2.36468	2.81781	2.35178	1.36671	1.3481	0.0532853	-0.738684	-0.922541	-1.03221	-1.85759	-1.46067	-1.8401	-1.81223	-2.00572	2	10.3389	0.309356	0.223979	0.200232	0.266432	0.399683	0.0011859	0.0011859	-63477.6	0.0	-3736.43	
138000000	2805	-84995.4	-21639.4	-63356	1.70158	2014.11	132.533	0	12.4882	-0.570649	-0.276465	-0.205987	-0.21341	0.273847	0.437423	0.694008	1.267	1.29985	1.59059	2.36487	2.45887	2.67393	2.57473	1.47748	0.803798	-0.270818	-0.662297	-0.639408	-0.892172	-1.15263	-1.32523	-1.16387	-0.920644	-0.995842	2	10.2926	0.317393	0.215814	0.20454	0.262253	0.367048	0.00117367	0.00117367	-63356	0.0	-3787.45	
140000000	2804	-88929.9	-25427.3	-63502.5	1.77116	2014.04	130.291	0	12.4882	-0.208937	-0.270316	-0.00336178	-0.0654754	0.201767	0.116501	0.704009	1.4238	1.25372	1.73737	2.15446	2.33434	2.65566	2.3198	1.56753	0.962242	0.0281865	-0.789357	-0.912652	-0.843629	-1.40025	-1.69655	-1.55082	-1.03669	-1.47439	2	10.2091	0.30495	0.221564	0.201521	0.271965	0.407176	0.00113722	0.00113722	-63502.5	0.0	-3787.1	
142000000	2806	-86795	-23338.5	-63456.4	1.77743	2014.03	133.544	0	12.4882	-0.699713	-0.48464	-0.292368	0.172421	0.168688	0.260082	0.953004	1.13998	0.869667	1.83084	2.40897	2.52996	2.94452	2.39356	1.62312	1.03552	0.278861	-0.787609	-1.25702	-1.03053	-1.42098	-1.50255	-1.2447	-1.36203	-1.118	2	10.8909	0.31434	0.218643	0.201304	0.265713	0.375751	0.00111834	0.00111834	-63456.4	0.0	-3847.97	
144000000	2806	-88885	-25211.5	-63673.4	1.86855	2013.94	134.575	0	12.4882	-0.450357	-0.447508	-0.302078	0.0661287	0.0464804	0.129528	0.556754	1.09224	1.32892	1.63018	2.39008	2.65658	2.90665	2.3822	1.53542	1.11287	0.329862	-0.829243	-0.907758	-0.998045	-1.39247	-1.26946	-1.74602	-2.04874	-2.20632	2	10.3665	0.312619	0.219264	0.19714	0.270977	0.429021	0.00114272	0.00114272	-63673.4	0.0	-3831.74	
146000000	2806	-87672	-24226.5	-63445.4	1.78331	2014.03	134.396	0	12.4882	-0.777633	-0.431805	-0.0382628	-0.194222	0.237329	0.0188542	0.493584	1.05746	1.10761	1.62631	2.1769	2.6054	2.777	2.48756	1.52108	0.934731	0.239441	-0.677102	-1.10774	-1.0033	-1.33508	-1.26788	-1.08674	-0.728389	-0.654677	2	10.2477	0.313002	0.211666	0.205637	0.269696	0.399281	0.00113649	0.00113649	-63445.4	0.0	-3871.99	
148000000	2810	-87367.1	-23785.1	-63582	1.85544	2013.95	134.549	0	12.4882	-1.17742	-0.7143	0.0484933	-0.17371	0.152829	0.185958	0.626472	1.14521	1.20563	1.59245	2.48677	2.70768	2.78732	2.27961	1.79415	1.17823	0.0634224	-0.288065	-0.173139	-0.337893	-0.635448	-0.836706	-0.272599	-0.013518	-0.68595	2	10.7174	0.314026	0.218538	0.200655	0.26678	0.39636	0.00114621	0.00114621	-63582	0.0	-3872.48	
150000000	2801	-87475.2	-23963	-63512.2	1.83805	2013.97	132.594	0	12.4882	-0.214114	-0.175085	0.0368516	-0.0258764	0.330934	0.492591	0.845999	1.2012	1.17945	1.70836	2.4149	2.51495	2.82376	2.45648	1.59663	1.16471	0.0395174	-1.01793	-0.695528	-0.878156	-0.591286	-0.977447	-0.630191	-0.706895	-0.697081	2	9.67298	0.316985	0.220544	0.19347	0.269001	0.393173	0.00113553	0.00113553	-63512.2	0.0	-3802.76	
152000000	2803	-84782.8	-21344.1	-63438.7	1.85677	2013.95	136.203	0	12.4882	-0.212907	-0.201383	-0.300894	-0.0406438	0.0459879	0.302001	0.910273	1.38215	1.37982	1.74015	2.36361	2.61287	2.75518	2.42581	1.47498	1.19401	0.261635	-0.665856	-0.787328	-0.241893	-0.744154	-1.07008	-0.987278	-0.741017	-1.00017	2	10.5431	0.311933	0.219929	0.201783	0.266355	0.361426	0.00112231	0.00112231	-63438.7	0.0	-3898.69	
154000000	2805	-87353	-23959.5	-63393.5	1.79257	2014.02	132.261	0	12.4882	-1.12437	-0.700227	-0.551084	-0.210709	0.0422514	0.158197	0.72091	1.31964	1.39632	1.64853	2.18405	2.49254	2.7395	2.37327	1.35708	1.42121	-0.132186	-1.083	-0.613573	-1.00633	-1.06249	-1.27794	-1.36038	-1.67506	-1.80103	2	11.2711	0.313723	0.220707	0.20227	0.263301	0.387185	0.00113135	0.00113135	-63393.5	0.0	-3783.99	
156000000	2806	-86445.9	-22945.6	-63500.3	1.78369	2014.02	131.676	0	12.4882	-0.649001	-0.415394	-0.100434	-0.128599	0.186032	0.545181	0.637249	1.20042	1.09276	1.6804	2.2313	2.39897	2.64066	2.45713	1.44297	1.11507	-0.183066	-0.675154	-1.01459	-0.968484	-1.52594	-1.56349	-1.48007	-1.34926	-1.75129	2	10.9837	0.315265	0.217183	0.201367	0.266185	0.375611	0.00115627	0.00115627	-63500.3	0.0	-3772.18	
158000000	2808	-86964.3	-23591.7	-63372.6	1.73415	2014.08	128.617	0	12.4882	-0.568584	-0.347949	-0.310908	0.0531343	0.155497	0.394411	0.869869	1.24792	1.06032	1.60143	2.09301	2.56891	2.6947	2.4928	1.50559	1.07575	0.0240523	-0.961075	-1.03983	-1.44177	-1.67906	-1.85924	-1.77143	-2.38788	-2.02758	2	11.9082	0.312703	0.220231	0.199417	0.267649	0.392315	0.00121968	0.00121968	-63372.6	0.0	-3718.85	
160000000	2808	-85774.6	-22344.1	-63430.5	1.81954	2013.99	130.527	0	12.4882	-0.34466	0.177785	0.177279	-0.0834527	0.00320899	0.503239	0.766584	1.57614	1.11282	1.45529	2.13873	2.54029	2.60212	2.35554	1.32611	1.41915	0.167419	-1.24494	-0.964772	-0.851131	-1.3132	-1.78058	-1.80477	-1.68147	-1.80224	2	10.9472	0.314248	0.220789	0.199334	0.265628	0.373418	0.00118708	0.00118708	-63430.5	0.0	-3761.48	
162000000	2803	-89173	-25661.9	-63511.1	1.75726	2014.05	130.674	0	12.4882	-1.40574	-1.03508	-0.523013	-0.387581	0.3371	0.201599	1.05961	1.4504	1.19867	1.6994	2.0847	2.47863	2.71854	2.59005	1.44306	1.08162	0.331353	-1.06685	-0.762206	-0.948255	-1.16652	-1.11298	-0.925604	-0.692147	-0.66282	2	9.38267	0.313359	0.218748	0.202057	0.265837	0.424151	0.00114647	0.00114647	-63511.1	0.0	-3787.2	
164000000	2804	-88273.6	-24619.8	-63653.7	1.80833	2014	132.843	0	12.4882	-0.918534	-0.731197	-0.558378	0.0443924	0.217218	0.66612	0.697591	1.33901	1.28978	1.50773	2.27175	2.45315	2.7052	2.57794	1.22028	0.865193	0.159378	-0.630878	-0.851723	-1.01226	-1.45752	-1.75766	-1.66544	-1.38856	-0.933489	2	10.0309	0.310451	0.220082	0.200266	0.269201	0.41554	0.00117938	0.00117938	-63653.7	0.0	-3807.78	
166000000	2806	-83889.3	-20628.3	-63261	1.8753	2013.93	129.213	0	12.4882	-0.663782	-0.460328	-0.368564	-0.187131	0.0951629	0.189456	0.568843	1.03548	1.24499	1.53474	2.51143	2.37719	2.58082	2.33337	1.29286	0.88944	0.0210667	-0.859985	-0.75272	-0.923629	-1.70549	-1.35031	-1.79289	-1.50653	-1.68332	2	10.6062	0.310877	0.219427	0.198458	0.271237	0.357353	0.00123532	0.00123532	-63261	0.0	-3699.3	
168000000	2806	-86155.2	-22738.7	-63416.5	1.82516	2013.98	129.84	0	12.4882	-0.698057	-0.370912	-0.336392	-0.230764	0.0897415	0.311792	0.735826	1.43533	1.2	1.69569	2.14928	2.52764	2.73593	2.40394	1.32742	0.932787	0.110529	-0.856033	-1.2768	-1.0837	-1.65492	-1.34419	-1.27874	-1.49514	-1.95232	2	11.5307	0.312223	0.224397	0.198218	0.265162	0.3774	0.00119321	0.00119321	-63416.5	0.0	-3734.22	
170000000	2803	-88323.9	-24842.2	-63481.7	1.77517	2014.04	131.618	0	12.4882	-0.682092	-0.239702	-0.184943	-0.272289	0.194634	0.65564	0.854037	1.27154	1.35473	1.44411	2.39483	2.45706	2.65806	2.32744	1.35459	0.861556	0.108788	-0.773164	-1.03058	-1.07816	-1.33577	-1.27242	-0.992556	-1.22695	-1.21344	2	10.6849	0.312326	0.220287	0.202268	0.265119	0.410358	0.00110296	0.00110296	-63481.7	0.0	-3788.16	
172000000	2800	-85474	-22121.7	-63352.3	1.77717	2014.03	131.301	0	12.4882	-0.0853917	-0.35994	-0.280471	-0.0161542	0.0490304	0.514295	0.906543	1.5131	1.19118	1.36106	2.38581	2.34395	2.67557	2.35852	1.44279	1.02048	0.0372503	-0.980854	-1.00327	-0.918525	-1.4006	-0.848486	-1.07263	-1.19625	-1.1158	2	10.9776	0.314967	0.222473	0.19852	0.26404	0.36562	0.00113668	0.00113668	-63352.3	0.0	-3773.27	
174000000	2803	-86297	-22878.5	-63418.5	1.69105	2014.12	129.725	0	12.4882	-0.533663	-0.814469	-0.405701	-0.27397	0.304547	0.0909626	0.654439	1.01788	1.26742	1.42961	2.27168	2.53538	2.68803	2.25413	1.55037	1.17018	-0.0619853	-1.02268	-1.12447	-1.28024	-1.77999	-1.71378	-1.28335	-1.25171	-0.74538	2	10.6936	0.313033	0.224312	0.197054	0.265601	0.379861	0.00117261	0.00117261	-63418.5	0.0	-3736.79	
176000000	2802	-86790.5	-23389.8	-63400.7	1.72696	2014.08	134.743	0	12.4882	-0.40158	-0.668248	-0.30245	0.012253	0.111547	0.456944	0.928371	1.12943	1.27454	1.57837	2.24593	2.26976	2.7714	2.51363	1.51682	1.35869	0.25336	-0.673683	-0.923314	-0.684227	-1.27262	-1.05199	-0.961162	-0.90762	-0.766626	2	10.0841	0.312803	0.217866	0.199938	0.269393	0.381624	0.00113888	0.00113888	-63400.7	0.0	-3878.91	
178000000	2804	-88871.7	-25295.1	-63576.6	1.74188	2014.07	131.116	0	12.4882	-1.22112	-0.804744	-0.19325	0.144717	0.204077	0.392467	0.434022	1.11633	1.29684	1.61675	2.40544	2.37275	2.62728	2.42681	1.66031	1.07862	0.106527	-1.34893	-1.03691	-1.17625	-1.22295	-1.27101	-1.27756	-0.93057	-1.28895	2	10.3321	0.315491	0.219565	0.197165	0.267779	0.428863	0.00113347	0.00113347	-63576.6	0.0	-3812.62	
180000000	2805	-85664	-22211.2	-63452.8	1.8894	2013.92	132.108	0	12.4882	-0.425442	-0.528457	0.000499786	-0.205509	0.183287	0.300618	0.72256	1.18537	1.20896	1.56128	2.33578	2.49214	2.65565	2.30033	1.5114	1.31649	0.152104	-0.74672	-0.806455	-1.2679	-1.34524	-1.13312	-1.25193	-0.723342	-0.555948	2	10.4109	0.316325	0.218515	0.199646	0.265514	0.361521	0.0011445	0.0011445	-63452.8	0.0	-3805.03	
182000000	2802	-85199	-21755.8	-63443.2	1.81754	2013.99	136.082	0	12.4882	-1.32489	-1.41911	-0.730732	-0.168371	0.525673	0.493484	1.38888	1.475	1.22961	1.61168	2.37523	2.45958	2.81884	2.38647	1.57707	1.29824	0.0585477	-0.42239	-0.927284	-0.803592	-0.953194	-0.814152	-1.05153	-0.875105	-1.03952	2	10.9736	0.308081	0.219123	0.199031	0.273765	0.362806	0.00112566	0.00112566	-63443.2	0.0	-3909.74	
184000000	2800	-86394.3	-22956.8	-63437.5	1.84682	2013.96	135.786	0	12.4882	-0.325811	-0.136473	-0.310436	-0.135097	0.16049	0.124665	1.02398	1.20252	1.09424	1.47091	2.27468	2.61632	2.73831	2.62809	1.69378	1.30004	0.323365	-0.617221	-0.733241	-0.781691	-1.16221	-1.27476	-1.56396	-1.19745	-1.21477	2	9.47291	0.307101	0.217955	0.206048	0.268896	0.38133	0.0011186	0.0011186	-63437.5	0.0	-3872.92	
186000000	2802	-88629.2	-25073.1	-63556.1	1.85774	2013.95	136.58	0	12.4882	-1.07874	-0.902538	-0.4484	-0.120737	0.190134	0.743967	1.10452	1.14598	1.10675	1.57556	2.32384	2.61777	2.75383	2.27511	1.76987	1.07663	0.311638	-0.626896	-0.532396	-0.690515	-1.36333	-1.26506	-1.14979	-1.58883	-1.76899	2	11.5131	0.318477	0.218346	0.198278	0.264899	0.419216	0.0011155	0.0011155	-63556.1	0.0	-3923.45	
188000000	2802	-89736.4	-26099.3	-63637.1	1.78564	2014.02	135.535	0	12.4882	-1.08786	-0.901394	-0.56057	0.0652742	0.217301	0.544749	1.03279	1.40118	1.20849	1.78127	2.48937	2.71207	2.61032	2.57627	1.36961	1.3316	0.264539	-0.871385	-0.57843	-0.881774	-1.00323	-0.732378	-1.16898	-1.57414	-1.85705	2	11.4442	0.315429	0.22299	0.193817	0.267764	0.430249	0.00108842	0.00108842	-63637.1	0.0	-3914.1	
190000000	2801	-87442.6	-23834.3	-63608.3	1.86951	2013.94	134.798	0	12.4882	-0.345753	-0.201973	0.284208	0.120619	0.107422	0.724366	0.704363	1.20114	1.17493	1.60719	2.46614	2.48026	3.11997	2.54164	1.17267	1.0966	0.120704	-0.539737	-0.403276	-0.928401	-1.25519	-0.496828	-0.293243	-0.348889	-0.337781	2	10.1749	0.314343	0.221213	0.199503	0.264941	0.396186	0.00117161	0.00117161	-63608.3	0.0	-3810.63	
192000000	2803	-88140.1	-24761.6	-63378.5	1.70429	2014.1	128.565	0	12.4882	-1.00431	-0.331978	-0.222049	0.102925	0.163259	0.318496	0.658055	1.21128	1.10518	1.48297	2.46815	2.28118	2.79956	2.416	1.53004	1.21129	0.101863	-0.67684	-1.0181	-1.27938	-1.27524	-1.30832	-1.71316	-1.68118	-2.02269	2	9.84111	0.314416	0.221328	0.197937	0.26632	0.409305	0.00116095	0.00116095	-63378.5	0.0	-3738.71	
194000000	2803	-82742.4	-19437.9	-63304.6	1.79296	2014.02	133.995	0	12.4882	0.554275	0.438374	0.275497	0.141378	0.310797	0.317697	0.799292	1.34675	1.31291	1.70192	2.44247	2.40754	2.62434	2.40473	1.52776	1.20631	-0.0692371	-1.0843	-1.17097	-0.976724	-0.934791	-0.712802	-0.315961	-0.213327	-0.419428	2	10.4686	0.311107	0.220073	0.199601	0.269219	0.334698	0.00112665	0.00112665	-63304.6	0.0	-3850.13	
196000000	2802	-84463.5	-21264.6	-63198.9	1.76943	2014.04	129.043	0	12.4882	-0.593565	-0.400421	0.0921634	0.270847	0.168019	0.178595	0.563749	1.29733	1.37979	1.835	2.03334	2.43901	2.67907	2.27858	1.30175	0.980259	-0.242405	-0.622829	-0.0496908	-0.481014	-0.383877	-0.696506	-0.48478	-0.292262	-0.172799	2	11.1106	0.312737	0.221508	0.202521	0.263233	0.358114	0.00118312	0.00118312	-63198.9	0.0	-3736.62	
198000000	2800	-84848.4	-21460.6	-63387.8	1.751	2014.06	132.856	0	12.4882	-0.633371	-0.6585	-0.0356289	-0.0573947	0.370152	0.411955	1.00837	1.00149	1.22692	1.64266	2.33901	2.61647	2.66867	2.47637	1.51996	0.984619	0.0611762	-0.591313	-0.422256	-0.872895	-1.60078	-2.25757	-1.96704	-1.56141	-1.37165	2	10.2693	0.316862	0.219587	0.195748	0.267802	0.358189	0.00114577	0.00114577	-63387.8	0.0	-3816.22	
200000000	2803	-87831.1	-24284.8	-63546.3	1.84314	2013.97	137.399	0	12.4882	-0.315725	-0.155304	0.380047	0.442554	0.240943	0.319131	0.912972	1.01247	1.42129	1.36869	2.27615	2.73764	2.77189	2.72791	1.77392	1.22375	-0.0224325	-0.961949	-0.705347	-0.9809	-1.07187	-1.41661	-1.48623	-1.88834	-1.57616	2	9.71398	0.315207	0.221624	0.198641	0.264528	0.398203	0.00110538	0.00110538	-63546.3	0.0	-3917.94	
202000000	2806	-83650	-20355	-63295.1	1.7491	2014.06	130.776	0	12.4882	-1.08047	-0.973669	-0.159322	0.00115301	0.118165	0.316922	0.929944	1.41253	1.17393	1.49985	2.09237	2.38064	2.68862	2.39606	1.57445	1.05155	0.117335	-0.760585	-1.13602	-1.21597	-1.80952	-2.16277	-1.94822	-2.05904	-1.67031	2	10.7681	0.31114	0.220534	0.198836	0.269491	0.339315	0.00115743	0.00115743	-63295.1	0.0	-3780.87	
