# Produced by delphy version 1.1.4 (build 2044, commit a50e378)
# Invocation: ../delphy <DASH-DASH>v0-in-fasta delphy_inputs/ebola_dudas.fasta <DASH-DASH>v0-steps 10000000000 <DASH-DASH>v0-out-log-file delphy_outputs_alpha_b/ebola_dudas_alpha_delphy.log <DASH-DASH>v0-log-every 2000000 <DASH-DASH>v0-out-trees-file delphy_outputs_alpha_b/ebola_dudas_alpha_delphy.trees <DASH-DASH>v0-tree-every 10000000 <DASH-DASH>v0-out-delphy-file delphy_outputs_alpha_b/ebola_dudas_alpha_delphy.dphy <DASH-DASH>v0-delphy-snapshot-every 10000000 <DASH-DASH>v0-site-rate-heterogeneity <DASH-DASH>v0-pop-model skygrid <DASH-DASH>v0-skygrid-type staircase <DASH-DASH>v0-skygrid-prior-double-half-time 0.5 <DASH-DASH>v0-skygrid-disable-low-pop-barrier <DASH-DASH>v0-skygrid-num-parameters 25 <DASH-DASH>v0-skygrid-cutoff 2
state	numMuts	posterior_for_Delphy	prior_for_Delphy	likelihood_really_logG	rootHeight	age(root)	treeLength	skygrid.isloglinear	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.cutOff	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood_really_logG	branchRates	skygrid	
6352000000	2793	-89174.6	-25586.8	-63587.8	1.74811	2014.06	133.863	0	12.4882	-0.0215665	-0.0605189	0.190197	0.107976	0.301524	0.576359	1.13674	1.4495	1.19231	1.399	2.52098	2.44478	2.66126	2.58228	1.35099	1.27913	0.411258	-0.727666	-0.486269	-0.910177	-1.34028	-1.30912	-1.33481	-0.990576	-0.677258	2	10.7399	0.311621	0.219101	0.200655	0.268623	0.415929	0.00109393	0.00109393	-63587.8	0.0	-3837.18	
6354000000	2793	-86054.6	-22731	-63323.6	1.79197	2014.02	133.519	0	12.4882	-0.43369	-0.299248	0.0433441	0.386079	0.349476	0.730671	0.840232	1.28213	1.15103	1.73682	2.26439	2.52616	2.6375	2.31477	1.28171	1.30238	0.470073	-0.670754	-0.611221	-0.812246	-1.39113	-1.72855	-1.71753	-1.94027	-1.85792	2	10.1135	0.313163	0.2184	0.200084	0.268353	0.370058	0.00114474	0.00114474	-63323.6	0.0	-3831.62	
6356000000	2792	-88278.2	-24897.9	-63380.3	1.74935	2014.06	133.238	0	12.4882	-1.35032	-0.930393	-0.647846	-0.0530787	0.0655336	0.264221	0.471134	1.37952	1.21682	1.63446	2.53933	2.40062	2.67718	2.71177	1.34982	1.26948	0.175422	-0.897472	-1.08034	-1.45932	-1.50618	-1.52353	-1.29433	-1.64798	-1.99415	2	10.7259	0.318615	0.21233	0.199813	0.269243	0.404649	0.00112186	0.00112186	-63380.3	0.0	-3801.59	
6358000000	2793	-84961.9	-21732.3	-63229.6	1.78182	2014.03	131.963	0	12.4882	-0.936017	-1.02021	-0.519035	-0.0277512	0.230657	0.398415	0.92402	1.31347	1.1462	1.43411	2.36626	2.47189	2.64093	2.23622	1.49674	1.13665	-0.00498314	-0.624118	-0.728205	-0.899162	-1.29525	-1.59741	-1.70239	-1.56777	-1.56745	2	10.3474	0.308305	0.217529	0.205619	0.268547	0.362092	0.00113645	0.00113645	-63229.6	0.0	-3800.27	
6360000000	2794	-83414.2	-20323	-63091.2	1.7502	2014.06	128.882	0	12.4882	-0.643642	-0.423631	0.0720398	0.00579739	0.209066	0.206574	0.645948	1.02414	1.22424	1.77243	2.34712	2.1813	2.56285	2.38165	1.38129	1.22521	-0.0952442	-0.93934	-0.754747	-1.08534	-1.67716	-1.89336	-1.3679	-1.79094	-1.8563	2	9.29549	0.30861	0.222767	0.199214	0.269409	0.338428	0.00115802	0.00115802	-63091.2	0.0	-3726.29	
6362000000	2795	-87100.4	-23685.9	-63414.4	1.75871	2014.05	132.863	0	12.4882	-0.630547	-0.360923	-0.206186	-0.0831561	0.19484	0.606609	0.689583	1.48126	1.23147	1.71872	2.25378	2.53139	2.65029	2.29117	1.53299	1.09024	-0.0118642	-0.837127	-0.626505	-1.1125	-1.4338	-1.59036	-1.32014	-1.2217	-1.15157	2	10.188	0.313919	0.222298	0.200938	0.262845	0.389225	0.00113375	0.00113375	-63414.4	0.0	-3824.63	
6364000000	2800	-86425.7	-23083.2	-63342.5	1.76558	2014.04	128.525	0	12.4882	-1.36862	-1.09294	-0.33178	-0.0181693	-0.0589076	0.255145	0.807572	1.29541	0.943323	1.74472	2.45497	2.3765	2.54652	2.48613	1.39897	1.02406	0.132564	-0.956364	-1.11678	-1.05569	-1.75134	-2.41652	-2.8064	-2.79356	-2.85498	2	11.1084	0.309985	0.217262	0.204883	0.267869	0.386012	0.00123791	0.00123791	-63342.5	0.0	-3705.76	
6366000000	2795	-81112.3	-17992.7	-63119.6	1.81813	2013.99	131.941	0	12.4882	-1.20795	-0.682467	-0.649127	-0.353263	-0.0345669	0.131219	0.954553	1.30524	1.36739	1.51938	2.34154	2.24366	2.64798	2.4101	1.28995	1.15271	0.113552	-0.757124	-0.870978	-0.840336	-1.24493	-1.26046	-1.50506	-1.68621	-1.8968	2	11.0773	0.31412	0.217994	0.201063	0.266824	0.312041	0.00112748	0.00112748	-63119.6	0.0	-3802.16	
6368000000	2795	-85380.7	-22186.8	-63193.8	1.78025	2014.03	130.932	0	12.4882	-0.259519	-0.0149195	-0.0954671	0.0540342	0.153553	0.374641	0.649566	1.20234	1.4376	1.65612	2.26643	2.38758	2.68317	2.50456	1.36112	1.1242	0.263125	-0.874212	-0.538341	-1.08682	-1.52675	-1.7459	-1.51449	-1.0931	-1.50143	2	10.6571	0.315848	0.219298	0.197818	0.267036	0.368092	0.00114897	0.00114897	-63193.8	0.0	-3793.31	
6370000000	2795	-84834.4	-21561.6	-63272.8	1.73928	2014.07	132.208	0	12.4882	-0.408771	-0.286526	-0.132559	-0.292692	0.0923678	0.406214	0.929966	1.40458	1.20734	1.57193	2.36184	2.25852	2.64416	2.66308	1.38612	1.06713	0.32342	-0.887142	-1.11995	-1.11116	-1.6178	-1.512	-1.61967	-1.48393	-1.20945	2	11.1859	0.313226	0.219566	0.19905	0.268158	0.357409	0.00116333	0.00116333	-63272.8	0.0	-3777.74	
6372000000	2795	-87020.1	-23585.3	-63434.7	1.83885	2013.97	134.853	0	12.4882	-0.943612	-0.912082	-0.0908799	-0.0312473	0.33435	0.301314	0.81237	1.37398	1.01324	1.67347	2.21225	2.37692	2.87932	2.53622	1.41255	1.16697	0.10306	-0.646404	-0.215981	-0.562103	-0.772512	-1.21721	-1.14615	-1.2788	-1.12138	2	10.1749	0.314646	0.225519	0.196815	0.263021	0.38953	0.00111562	0.00111562	-63434.7	0.0	-3846.51	
6374000000	2798	-87978.8	-24404.8	-63574	1.86122	2013.95	137.92	0	12.4882	-0.658518	-0.530535	-0.158772	-0.0182271	0.218417	0.218548	0.993004	1.3051	1.29945	1.50405	2.44496	2.59503	2.83244	2.46071	1.53202	1.1998	0.0716714	-0.678083	-1.09083	-1.17503	-1.22367	-1.29343	-1.89055	-2.2565	-1.91931	2	10.0653	0.310927	0.22446	0.200198	0.264414	0.401399	0.00106776	0.00106776	-63574	0.0	-3924.16	
6376000000	2795	-85098.3	-21802.7	-63295.6	1.83395	2013.98	133.223	0	12.4882	-0.545813	-0.621096	-0.0936993	-0.0599604	0.186612	0.306294	1.10288	1.17742	1.16267	1.67484	2.37867	2.31307	2.57384	2.41285	1.54402	1.2283	0.195617	-0.605229	-0.705277	-1.33504	-1.08166	-1.99628	-1.91895	-2.22798	-1.76873	2	10.6544	0.316335	0.218656	0.194512	0.270496	0.360491	0.00112742	0.00112742	-63295.6	0.0	-3840.84	
6378000000	2794	-87375.3	-24077	-63298.4	1.80703	2014	133.258	0	12.4882	-0.637387	-0.339171	-0.260585	0.220655	0.555215	0.347817	1.07454	1.54852	1.13221	1.53802	2.45403	2.34961	2.73183	2.46948	1.53901	1.31564	-0.246675	-0.89051	-1.09751	-1.35317	-1.65645	-1.4546	-1.47251	-1.36862	-1.31586	2	10.8363	0.314187	0.219623	0.198685	0.267505	0.401106	0.00111958	0.00111958	-63298.4	0.0	-3797.28	
6380000000	2792	-87840	-24423	-63417	1.77895	2014.03	135.121	0	12.4882	-0.960839	-1.00394	-0.397881	-0.0061502	0.268226	0.431381	0.686011	1.42674	1.19887	1.70893	2.25938	2.42818	2.88005	2.50019	1.48739	1.13368	0.05252	-0.968348	-0.869433	-0.837822	-1.19947	-0.747272	-0.889831	-0.863582	-1.10801	2	10.2654	0.310669	0.224968	0.199824	0.264539	0.400789	0.00108722	0.00108722	-63417	0.0	-3841.55	
6382000000	2793	-87818.4	-24403.4	-63415	1.852	2013.96	128.785	0	12.4882	-0.228041	-0.314013	-0.321185	-0.186769	0.216089	0.591072	0.648631	1.03228	1.09748	1.75959	2.27871	2.42593	2.62496	2.47049	1.30818	0.949872	-0.0222061	-0.718001	-1.01925	-0.98339	-1.16707	-1.12718	-1.17028	-1.51548	-1.89093	2	10.7381	0.314838	0.22203	0.198758	0.264375	0.414073	0.00118569	0.00118569	-63415	0.0	-3708.58	
6384000000	2791	-87422	-24083.3	-63338.7	1.76695	2014.04	130.581	0	12.4882	-1.02184	-1.01637	-0.435202	-0.235344	0.173052	0.412248	0.484506	1.07125	1.03909	1.56161	2.3426	2.48659	2.86287	2.38251	1.40891	1.02196	0.109984	-0.481375	-0.713836	-0.796053	-1.56835	-1.44795	-1.30925	-1.31621	-1.04948	2	10.5318	0.309224	0.221462	0.202853	0.266461	0.406248	0.00120336	0.00120336	-63338.7	0.0	-3765.26	
6386000000	2791	-87480.6	-24121.1	-63359.5	1.79238	2014.02	131.99	0	12.4882	-0.794351	-0.363627	0.3223	0.211107	-0.0225828	0.518954	0.707699	1.1442	1.13852	1.67477	2.53192	2.46777	2.59679	2.26944	1.41425	0.996248	-0.0328811	-0.741028	-1.14035	-0.842528	-1.02141	-1.49896	-1.22251	-0.853657	-0.69906	2	9.54322	0.311718	0.220241	0.201632	0.26641	0.403398	0.0011544	0.0011544	-63359.5	0.0	-3797.03	
6388000000	2794	-86153.7	-22790.7	-63363	1.85842	2013.95	133.222	0	12.4882	-1.44004	-1.22959	-0.470323	0.0693007	0.0420852	0.184978	0.854404	1.37606	1.23285	1.58076	2.27973	2.49231	2.75187	2.41857	1.72542	1.23424	0.0467449	-0.898016	-0.75614	-0.169831	-0.631195	-1.01796	-1.24216	-0.958449	-0.836403	2	10.4778	0.308601	0.219785	0.199663	0.27195	0.371735	0.00116826	0.00116826	-63363	0.0	-3830.3	
6390000000	2789	-88638	-25191	-63446.9	1.81518	2013.99	136.822	0	12.4882	-0.807928	-0.776513	-0.395066	0.134725	-0.133502	0.34193	0.705032	1.28256	1.42077	1.64208	2.34522	2.51779	2.55794	2.19982	1.67605	1.52779	0.251868	-0.278987	-0.680988	-0.420084	-0.775465	-1.24713	-0.983174	-1.14898	-1.48147	2	9.50463	0.307374	0.224108	0.201793	0.266724	0.407977	0.00105963	0.00105963	-63446.9	0.0	-3934.76	
6392000000	2791	-88841	-25387.1	-63454	1.76499	2014.04	135.552	0	12.4882	-0.31481	-0.530971	-0.0887881	0.318293	0.354437	0.468447	0.877634	1.28302	1.48061	1.70195	2.54536	2.53625	2.75807	2.51692	1.58515	1.27832	0.214729	-0.848397	-0.756207	-1.08493	-1.3668	-1.41203	-1.06944	-0.971592	-0.777002	2	10.8172	0.313977	0.220386	0.19702	0.268618	0.420041	0.00113552	0.00113552	-63454	0.0	-3904.35	
6394000000	2790	-83409.2	-20202.3	-63206.9	1.79734	2014.01	130.986	0	12.4882	-1.22426	-0.680802	-0.477152	-0.366045	0.036818	0.321739	0.869305	1.09017	1.1211	1.64268	2.27558	2.59319	2.79476	2.48346	1.515	1.24892	0.145452	-0.854192	-0.842652	-0.845018	-0.816932	-0.969089	-0.781404	-0.88865	-0.769063	2	9.94027	0.312375	0.22367	0.200431	0.263523	0.340156	0.00116236	0.00116236	-63206.9	0.0	-3772.68	
6396000000	2789	-85831	-22491.7	-63339.4	1.85393	2013.96	131.869	0	12.4882	-0.570208	-0.413572	-0.164328	0.0392443	0.127423	0.440693	0.726713	1.09512	1.16551	1.42868	2.44965	2.23198	2.68716	2.45396	1.41194	1.14924	0.162932	-0.780933	-0.583476	-0.58901	-0.833555	-0.921336	-0.7331	-0.473849	-0.22578	2	10.6268	0.313449	0.219206	0.202265	0.26508	0.371453	0.00114753	0.00114753	-63339.4	0.0	-3784.45	
6398000000	2791	-86342	-22957.8	-63384.2	1.81622	2013.99	134.676	0	12.4882	-0.344174	-0.268885	-0.0507596	-0.111046	0.152141	0.209735	0.753083	1.36216	1.16827	1.60512	2.12935	2.47624	2.65871	2.52183	1.69796	1.07191	0.141392	-0.906166	-0.697083	-1.08297	-1.14863	-1.28272	-1.46041	-1.19496	-0.648495	2	10.1535	0.313525	0.223569	0.197866	0.26504	0.37931	0.00116597	0.00116597	-63384.2	0.0	-3856.45	
6400000000	2790	-88057.9	-24635.9	-63422	1.80916	2014	134.211	0	12.4882	-0.536254	-0.968287	-0.49339	0.286987	0.0587223	0.427407	0.685196	1.2616	1.36957	1.61977	2.42996	2.27822	2.71819	2.61766	1.58285	1.18577	0.461778	-0.737618	-0.600631	-0.669018	-0.924188	-0.891255	-0.866865	-1.01197	-1.03106	2	9.94656	0.309345	0.217068	0.205849	0.267738	0.401127	0.00109101	0.00109101	-63422	0.0	-3851.53	
6402000000	2790	-87301.6	-23878.6	-63423	1.82314	2013.99	136.842	0	12.4882	-0.611139	-0.249194	-0.26503	-0.078599	0.231381	0.526413	0.945063	1.45926	1.31164	1.66605	2.38154	2.43262	2.75273	2.44302	1.56466	1.34332	0.405113	-0.660564	-0.364747	-0.52281	-0.759141	-1.39827	-0.768219	-0.891241	-0.837581	2	10.4266	0.31212	0.21919	0.199276	0.269414	0.399593	0.00111029	0.00111029	-63423	0.0	-3915.38	
6404000000	2791	-89364.4	-25924	-63440.4	1.79985	2014.01	131.252	0	12.4882	-0.570832	-0.617536	-0.104853	0.179558	0.264174	0.117034	0.557785	1.07885	1.23333	1.60544	2.204	2.38695	2.79219	2.35468	1.4306	1.31607	0.0941197	-0.728388	-0.693172	-0.951721	-1.25266	-1.38111	-1.22493	-0.891538	-0.29198	2	10.9413	0.309719	0.219635	0.204162	0.266484	0.440342	0.0012107	0.0012107	-63440.4	0.0	-3777.05	
6406000000	2792	-85988.1	-22691.2	-63296.9	1.91154	2013.9	132.444	0	12.4882	-0.853672	-0.383921	-0.257351	0.0901577	0.362137	0.225983	0.918545	1.32076	1.26109	1.45962	2.42751	2.26487	2.82051	2.28528	1.42828	1.2137	0.160791	-0.869354	-1.04391	-0.70997	-1.00658	-1.19509	-1.49866	-1.31751	-1.26132	2	10.1915	0.312391	0.220967	0.201052	0.265591	0.3714	0.001112	0.001112	-63296.9	0.0	-3793.73	
6408000000	2790	-87798.8	-24525.9	-63272.9	1.77838	2014.03	130.132	0	12.4882	-0.516848	-0.76274	-0.53132	-0.326297	0.162375	0.26879	0.514023	1.20075	1.3393	1.55317	2.16173	2.30011	2.61626	2.57699	1.45266	1.21523	0.0812707	-0.69679	-0.581908	-0.666807	-1.06604	-0.922872	-0.76403	-1.03286	-0.921364	2	11.001	0.31305	0.216412	0.198828	0.27171	0.409113	0.00117099	0.00117099	-63272.9	0.0	-3744.94	
6410000000	2793	-85419.5	-22067.9	-63351.5	1.8271	2013.98	134.994	0	12.4882	-0.92995	-0.804375	-0.169045	0.452441	0.0514903	0.622448	0.749807	1.12122	1.17788	1.44257	2.37188	2.35952	2.80545	2.48756	1.34158	1.18936	0.31987	-0.430039	-0.511294	-0.668099	-0.66916	-0.547742	-0.290981	-0.236952	-0.520259	2	11.164	0.323976	0.21756	0.20004	0.258424	0.359869	0.00108907	0.00108907	-63351.5	0.0	-3884.54	
6412000000	2787	-87763.8	-24320.7	-63443.2	1.77675	2014.03	135.519	0	12.4882	-0.934301	-0.796525	-0.0817334	-0.0110807	0.0520372	0.248888	0.771462	1.3342	1.13495	1.5261	2.66153	2.56275	2.74739	2.50554	1.48591	1.28016	0.233017	-0.650416	-0.621532	-0.620511	-1.4967	-2.03404	-2.07779	-2.29083	-1.89288	2	10.0961	0.314523	0.221581	0.198162	0.265735	0.394741	0.00113801	0.00113801	-63443.2	0.0	-3880.99	
6414000000	2788	-88193.2	-24781.9	-63411.3	1.75756	2014.05	138.101	0	12.4882	-1.41721	-0.605256	-0.295611	0.212106	0.376443	0.412558	0.961108	1.334	1.34944	1.39442	2.54085	2.5942	2.70408	2.54569	1.679	1.30792	0.0212791	-1.0589	-1.04349	-1.30539	-1.31969	-1.38662	-1.02528	-1.79842	-2.3216	2	9.29546	0.315205	0.219396	0.20293	0.262469	0.399766	0.0010697	0.0010697	-63411.3	0.0	-3940.06	
6416000000	2792	-87862.4	-24448.8	-63413.7	1.81866	2013.99	133.201	0	12.4882	-0.557224	-0.334966	-0.256085	0.238609	0.136399	0.455729	0.865625	1.33902	1.65369	1.51832	2.43718	2.67064	2.62982	2.36783	1.48342	1.11295	-0.0471795	-1.14429	-0.987021	-0.935121	-1.49052	-1.62099	-1.77973	-1.78029	-1.66443	2	9.94279	0.308084	0.224143	0.202255	0.265518	0.404426	0.00112527	0.00112527	-63413.7	0.0	-3813.63	
6418000000	2796	-85269.4	-21884.9	-63384.5	1.78986	2014.02	136.579	0	12.4882	-0.288637	-0.19609	-0.361552	-0.351494	0.239453	0.30958	0.701281	1.30777	1.07046	1.41836	2.46978	2.87629	2.98107	2.52905	1.57909	1.30609	0.0761433	-0.785851	-1.23825	-1.34157	-1.79684	-2.06735	-2.05031	-2.07294	-2.07349	2	10.2459	0.31318	0.222138	0.201705	0.262977	0.368547	0.00108097	0.00108097	-63384.5	0.0	-3852.39	
6420000000	2791	-87336.6	-23919.3	-63417.3	1.93442	2013.87	136.06	0	12.4882	-1.30113	-0.918476	-0.227782	-0.180267	0.223658	0.209654	0.847635	1.4668	1.14949	1.48355	2.42146	2.42132	2.73581	2.80544	1.47155	0.904218	0.252254	-0.645544	-0.848004	-1.00107	-1.23114	-1.27382	-1.77044	-2.24892	-1.98833	2	10.1351	0.311572	0.224465	0.199261	0.264702	0.387014	0.00107662	0.00107662	-63417.3	0.0	-3883.28	
6422000000	2792	-85952.2	-22638.9	-63313.3	1.78708	2014.02	131.911	0	12.4882	-1.25678	-0.747071	-0.260014	0.00451953	0.20539	0.578717	0.853411	1.35223	1.16912	1.34578	2.52253	2.4601	2.47233	2.46686	1.44063	1.21569	0.195425	-0.888265	-1.02769	-1.43568	-2.03311	-2.09365	-2.3557	-2.13632	-2.51091	2	10.5016	0.31423	0.218453	0.202176	0.265141	0.370663	0.00114222	0.00114222	-63313.3	0.0	-3778.1	
6424000000	2791	-89509.4	-26018.1	-63491.3	1.84638	2013.96	136.466	0	12.4882	-0.834248	-1.01963	-0.326516	0.0519654	0.268626	0.378707	0.702861	1.31685	1.29996	1.44138	2.42368	2.49313	2.88002	2.5897	1.67385	1.2937	-0.0185574	-0.808066	-0.875933	-0.596793	-0.366057	-0.280002	-0.636897	-0.560987	-0.636469	2	9.84027	0.317463	0.219319	0.201928	0.26129	0.427022	0.00112149	0.00112149	-63491.3	0.0	-3880.81	
6426000000	2789	-88272.4	-24909.3	-63363.1	1.72431	2014.08	131.51	0	12.4882	0.124754	-0.0892385	-0.697344	-0.1283	-0.166895	0.427285	0.603515	1.1748	1.31325	1.47888	2.3711	2.28055	2.9076	2.41538	1.68585	1.13766	0.15255	-0.828589	-0.727808	-1.14219	-1.57321	-1.56905	-1.40515	-1.26286	-1.07163	2	10.1409	0.316252	0.21553	0.201044	0.267174	0.417347	0.00115426	0.00115426	-63363.1	0.0	-3780.59	
6428000000	2791	-86570.1	-23208.5	-63361.6	1.75448	2014.05	134.918	0	12.4882	-0.0532281	-0.356195	-0.233497	0.144949	0.224522	0.564663	0.845634	1.33616	1.36964	1.59507	2.42279	2.55448	2.66133	2.55983	1.56242	1.18902	0.145914	-0.539011	-0.864561	-1.33092	-1.1607	-1.64892	-1.47803	-1.5602	-1.15015	2	11.2003	0.311814	0.222715	0.200966	0.264504	0.389989	0.00116214	0.00116214	-63361.6	0.0	-3871.79	
6430000000	2790	-87319.7	-24006	-63313.7	1.80986	2014	137.431	0	12.4882	-1.5616	-0.762956	-0.477686	-0.10205	0.0503415	0.322007	0.593767	1.32351	1.28963	1.63493	2.29278	2.52492	2.66777	2.50193	1.44111	1.23698	0.350849	-0.89669	-1.0128	-1.02441	-1.09939	-1.38663	-1.5743	-1.91164	-1.7454	2	10.5584	0.312435	0.222189	0.197912	0.267464	0.40201	0.0011473	0.0011473	-63313.7	0.0	-3935.25	
6432000000	2791	-89700.5	-26183.4	-63517.1	1.77731	2014.03	134.484	0	12.4882	-1.19263	-1.04679	-0.379849	0.240348	0.364499	0.376169	0.788242	1.39499	1.25872	1.56971	2.23215	2.51635	2.64375	2.60255	1.45687	1.01095	0.360223	-0.845887	-0.761358	-0.562431	-1.04248	-1.17321	-1.17386	-1.34629	-1.00579	2	10.7968	0.315112	0.219817	0.198843	0.266228	0.43561	0.00111642	0.00111642	-63517.1	0.0	-3839.04	
6434000000	2789	-85434.8	-22149.4	-63285.5	1.81067	2014	132.762	0	12.4882	-0.292789	-0.484181	-0.386398	0.0743577	0.176561	0.355981	1.05181	1.28354	1.1141	1.73548	2.34032	2.38189	2.62536	2.42425	1.45371	1.00184	0.175079	-1.20195	-1.03437	-1.08231	-1.19366	-1.52096	-1.8038	-2.1	-1.98015	2	9.92442	0.314066	0.220432	0.201521	0.263981	0.364854	0.00113097	0.00113097	-63285.5	0.0	-3805.76	
6436000000	2793	-89152.2	-25555.3	-63597	1.8012	2014.01	136.916	0	12.4882	0.172417	0.00981403	-0.231615	0.031772	0.0504556	0.578566	0.887584	1.17325	1.41313	1.64756	2.25376	2.58871	2.72288	2.55087	1.41793	1.16616	0.374433	-0.559206	-0.409066	-0.791438	-1.14886	-1.0689	-1.22124	-1.21482	-1.31569	2	10.7633	0.308082	0.221379	0.200695	0.269844	0.428607	0.0011275	0.0011275	-63597	0.0	-3910.21	
6438000000	2795	-89062.2	-25476.5	-63585.7	1.7287	2014.08	134.549	0	12.4882	-1.08367	-0.798652	-0.355149	-0.197129	0.178075	0.443146	0.839292	1.3061	1.36292	1.66568	2.37044	2.42382	2.87254	2.50857	1.62776	1.32675	0.376874	-0.660898	-0.32661	-0.969254	-1.40081	-1.32283	-1.37209	-1.57579	-1.40006	2	10.079	0.309502	0.218953	0.201244	0.270301	0.426918	0.00109768	0.00109768	-63585.7	0.0	-3872.02	
6440000000	2791	-87600	-24335.5	-63264.5	1.78782	2014.02	128.579	0	12.4882	-1.07705	-0.744583	-0.444552	-0.142264	0.104645	0.334185	0.791567	1.21087	1.24552	1.71105	2.20343	2.37313	2.74387	2.32938	1.38217	1.01261	0.193257	-0.89492	-0.827676	-0.883438	-1.09	-1.05264	-1.16885	-1.12716	-1.35309	2	9.8536	0.310353	0.223031	0.201873	0.264744	0.404513	0.00113897	0.00113897	-63264.5	0.0	-3730.21	
6442000000	2793	-89125.7	-25562.6	-63563.1	1.87831	2013.93	137.404	0	12.4882	-0.377035	-0.3144	-0.168784	-0.0405882	0.360021	0.539422	1.03343	1.49502	0.969753	1.39631	2.36138	2.45479	2.59569	2.56107	1.55869	1.02405	-0.063049	-0.426406	-0.577094	-0.60014	-1.00132	-1.51827	-1.83123	-1.54612	-1.9853	2	10.5295	0.312898	0.220673	0.199787	0.266642	0.426398	0.00109967	0.00109967	-63563.1	0.0	-3918.18	
6444000000	2792	-83648.2	-20387.6	-63260.6	1.87108	2013.94	136.528	0	12.4882	-0.691157	-0.730168	-0.422174	-0.082888	0.267244	0.349535	1.04063	1.14821	1.10967	1.66487	2.35903	2.66231	2.8565	2.75832	1.48352	1.04081	0.0643757	-0.546338	-0.762631	-0.897191	-1.24388	-1.49259	-2.00349	-1.98227	-2.01136	2	10.2178	0.312022	0.220814	0.199331	0.267833	0.345104	0.00112817	0.00112817	-63260.6	0.0	-3852	
6446000000	2788	-88520.2	-25056.6	-63463.6	1.87102	2013.94	134.801	0	12.4882	-0.649103	-0.34985	-0.367278	0.258781	0.269971	0.326918	0.924465	1.10654	1.45272	1.62315	2.32111	2.54566	2.62274	2.59966	1.58748	1.20783	0.128502	-1.0778	-0.8711	-0.534047	-0.987071	-0.881772	-0.755564	-0.403489	-0.471267	2	9.24314	0.309843	0.224239	0.200126	0.265791	0.412507	0.00112243	0.00112243	-63463.6	0.0	-3858.39	
6448000000	2790	-86891.1	-23655.5	-63235.5	1.81087	2014	132.079	0	12.4882	-0.434136	-0.450722	0.00529371	0.37406	0.148219	0.193983	0.847434	1.42357	1.22717	1.35272	2.1068	2.68201	2.85865	2.56519	1.30474	1.02688	0.107876	-0.742508	-0.749475	-0.882356	-1.04556	-1.00174	-0.759915	-0.710295	-0.817732	2	11.0121	0.317811	0.215528	0.201309	0.265352	0.38878	0.00113827	0.00113827	-63235.5	0.0	-3804.63	
6450000000	2789	-84855.6	-21521.5	-63334.1	1.7693	2014.04	134.144	0	12.4882	-1.03451	-0.534585	-0.544017	-0.234097	-0.154408	0.250006	0.587213	1.34263	1.22255	1.64103	2.10317	2.72699	3.05495	2.22414	1.51989	1.10165	0.0233038	-0.830554	-0.524258	-0.894315	-1.2974	-1.75989	-1.90456	-1.79151	-1.91359	2	10.137	0.314929	0.217521	0.199547	0.268002	0.360764	0.00115387	0.00115387	-63334.1	0.0	-3868.2	
6452000000	2792	-86903.7	-23551	-63352.7	1.82224	2013.99	131.952	0	12.4882	-0.154322	0.0639492	-0.254448	-0.183569	0.154786	0.298859	0.6339	1.38312	1.07312	1.35121	2.28317	2.36837	2.66082	2.41574	1.4789	1.06794	0.0302382	-0.948835	-0.942689	-0.956015	-1.26037	-1.27508	-1.3425	-1.25552	-1.00202	2	10.4851	0.313222	0.21837	0.201087	0.267321	0.388617	0.0011806	0.0011806	-63352.7	0.0	-3791.09	
6454000000	2790	-87630.8	-24310.9	-63319.9	1.8507	2013.96	130.861	0	12.4882	-1.55787	-0.867928	-0.620513	-0.0851735	-0.155501	0.164794	0.710853	1.29784	1.07947	1.55263	2.25171	2.34398	2.69653	2.60337	1.42638	1.12102	0.236431	-0.881292	-1.09941	-0.822249	-1.35254	-1.3718	-1.75608	-1.51721	-1.65936	2	11.4111	0.315756	0.220072	0.198702	0.26547	0.394358	0.00116083	0.00116083	-63319.9	0.0	-3765.42	
6456000000	2794	-85922.8	-22572.8	-63350.1	1.84869	2013.96	132.643	0	12.4882	-0.755696	-1.19636	-0.656049	-0.146322	-0.028984	0.509574	0.878103	1.20818	1.11931	1.65593	2.10185	2.32004	2.64215	2.41756	1.43281	1.11954	0.327462	-0.967149	-0.896627	-0.929584	-1.13432	-1.40465	-1.51876	-1.53605	-1.17698	2	9.71412	0.313883	0.213677	0.205924	0.266516	0.373884	0.00111571	0.00111571	-63350.1	0.0	-3810.54	
