item                       mean     stderr   stddev   median   95%HPDlo 95%HPDup ACT      ESS      geometric-mean 
skygrid.logPopSize41       1.373841 0.035503 0.586004 1.38318  0.231464 2.50707  2569808. 272.4327 NaN     
skygrid.logPopSize42       0.638098 0.026643 0.577292 0.62146  -0.52670 1.71644  1491160. 469.5001 NaN     
skygrid.logPopSize43       0.266901 0.011991 0.479148 0.251047 -0.64646 1.22616  438460.4 1596.723 NaN     
skygrid.logPopSize44       0.230295 0.008248 0.476521 0.216732 -0.66900 1.15297  209730.9 3338.086 NaN     
skygrid.logPopSize45       0.312918 0.011211 0.533866 0.307371 -0.70687 1.36808  308731.7 2267.664 NaN     
skygrid.logPopSize46       0.408717 0.014475 0.57622  0.408342 -0.71551 1.52858  441785.8 1584.704 NaN     
skygrid.logPopSize47       0.461019 0.017643 0.619961 0.473317 -0.74302 1.69107  566969.0 1234.811 NaN     
skygrid.logPopSize48       0.468148 0.022599 0.674559 0.481335 -0.81757 1.83132  785797.6 890.9418 NaN     
skygrid.logPopSize49       0.425951 0.033355 0.714415 0.456258 -1.09996 1.73508  1526085. 458.7552 NaN     
skygrid.logPopSize50       0.328605 0.031701 0.745645 0.364708 -1.15312 1.81446  1265456. 553.2391 NaN     
skygrid.cutOff             5        0        0        5        5        5        NaN      NaN      5       
kappa                      11.38832 0.019854 1.624331 11.2597  8.26349  14.4824  104591.8 6693.639 11.27514
frequencies1               0.339    0.000143 0.01072  0.338853 0.318692 0.360353 125205.0 5591.625 0.338831
frequencies2               0.19452  0.000106 0.008786 0.194388 0.177484 0.211716 101902.4 6870.297 0.194322
frequencies3               0.223873 0.000125 0.009328 0.223897 0.205482 0.242424 126269.8 5544.474 0.223678
frequencies4               0.242607 0.00012  0.009556 0.242487 0.224257 0.261471 110488.6 6336.395 0.242418
alpha                      0.445049 0.001101 0.071804 0.43758  0.318664 0.594186 164541.3 4254.857 0.439467
clock.rate                 0.003574 4.38E-5  0.000453 0.003542 0.002715 0.004463 6530903. 107.1980 0.003545
meanRate                   0.003574 4.38E-5  0.000453 0.003542 0.002715 0.004463 6530903. 107.1980 0.003545
treeLikelihood_really_logG -7213.19 3.364004 56.25314 -7211.56 -7321.36 -7103.94 2503683. 279.6280 NaN     
branchRates                0        0        0        0        0        0        NaN      NaN      NaN     
skygrid                    -392.613 1.983488 22.90800 -392.893 -435.06  -345.041 5248615. 133.3875 NaN     
