# Produced by delphy version 1.1.4 (build 2044, commit a50e378)
# Invocation: ../delphy <DASH-DASH>v0-in-fasta delphy_inputs/mpox-otoole-2023.fasta <DASH-DASH>v0-steps 200000000 <DASH-DASH>v0-out-log-file delphy_outputs_a/mpox-otoole-2023.log <DASH-DASH>v0-log-every 10000 <DASH-DASH>v0-out-trees-file delphy_outputs_a/mpox-otoole-2023.trees <DASH-DASH>v0-tree-every 100000 <DASH-DASH>v0-out-delphy-file delphy_outputs_a/mpox-otoole-2023.dphy <DASH-DASH>v0-delphy-snapshot-every 100000 <DASH-DASH>v0-mpox-hack
state	numMuts	posterior_for_Delphy	prior_for_Delphy	likelihood_really_logG	rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	apobec3.clock.rate	non_apobec3.clock.rate	age(OP415257|9000312|UK|2022-08)	age(MK783032|3030|Nigeria_Rivers_State|2017-11)	age(NC_063383|MPXV-M5312_HM12_Rivers|Nigeria_Rivers_State|2018-08)	treeLikelihood_really_logG	branchRates	coalescent	
99690000	343	-225056	43824.5	-268881	6.18799	2016.44	48.2739	41.6551	0.464751	1	0.359355	0.158973	0.159095	0.322577	0.000126047	5.41664e-06	0	4.74901	4.02688	-268881	0.0	-101.045	
99700000	343	-225064	43826	-268890	6.38197	2016.27	49.5759	24.5506	0.389311	1	0.359355	0.158973	0.159095	0.322577	0.000115599	6.17333e-06	0	4.81628	4.02198	-268890	0.0	-100.151	
99710000	343	-225068	43825.5	-268893	6.49835	2016.1	49.8081	23.6705	0.378396	1	0.359355	0.158973	0.159095	0.322577	0.000119961	4.53388e-06	0	4.73446	3.97811	-268893	0.0	-100.6	
99720000	343	-225077	43823.2	-268901	6.34062	2016.25	51.1932	25.9907	0.453117	1	0.359355	0.158973	0.159095	0.322577	0.000116772	6.00359e-06	0	4.70882	3.96765	-268901	0.0	-102.864	
99730000	343	-225052	43830.3	-268882	6.70312	2015.91	48.1404	43.1393	0.549917	1	0.359355	0.158973	0.159095	0.322577	0.000129446	4.42908e-06	0	4.7415	3.98964	-268882	0.0	-95.2182	
99740000	343	-225049	43828.9	-268877	6.27766	2016.33	47.7802	41.9468	0.598663	1	0.359355	0.158973	0.159095	0.322577	0.000120613	6.30576e-06	0	4.76776	3.99131	-268877	0.0	-96.6767	
99750000	343	-225076	43824.3	-268901	6.56328	2016.11	51.1782	55.8777	0.582767	1	0.359355	0.158973	0.159095	0.322577	0.000114986	5.34736e-06	0	4.76983	4.04361	-268901	0.0	-100.994	
99760000	343	-225060	43826.1	-268886	6.55738	2016.06	49.016	13.9256	0.217314	1	0.359355	0.158973	0.159095	0.322577	0.000122379	5.06686e-06	0	4.70381	3.99603	-268886	0.0	-100.609	
99770000	343	-225058	43826.8	-268884	6.44509	2016.19	48.6969	18.3504	0.313104	1	0.359355	0.158973	0.159095	0.322577	0.000118561	5.28799e-06	0	4.72754	4.04732	-268884	0.0	-99.604	
99780000	343	-225052	43827.3	-268879	6.04603	2016.58	47.6936	12.6309	0.297926	1	0.359355	0.158973	0.159095	0.322577	0.000136998	4.65483e-06	0	4.77514	4.00408	-268879	0.0	-99.5072	
99790000	343	-225039	43829.3	-268869	6.19851	2016.45	46.506	20.2301	0.408224	1	0.359355	0.158973	0.159095	0.322577	0.00012469	5.38993e-06	0	4.81124	4.02175	-268869	0.0	-96.9662	
99800000	343	-225030	43832.1	-268862	6.2768	2016.39	45.5209	14.1037	0.325288	1	0.359355	0.158973	0.159095	0.322577	0.000141018	5.41252e-06	0	4.82924	4.07089	-268862	0.0	-94.5987	
99810000	343	-225027	43830.8	-268858	6.07297	2016.54	45.0837	37.0355	0.612399	1	0.359355	0.158973	0.159095	0.322577	0.000141819	6.53487e-06	0	4.73382	3.95792	-268858	0.0	-94.9028	
99820000	343	-225005	43837.5	-268842	6.31705	2016.33	43.0177	14.1505	0.333229	1	0.359355	0.158973	0.159095	0.322577	0.000136099	5.64214e-06	0	4.73838	4.00972	-268842	0.0	-89.1931	
99830000	343	-225008	43835.6	-268843	6.12483	2016.49	43.2172	8.85593	0.252432	1	0.359355	0.158973	0.159095	0.322577	0.000142486	7.70534e-06	0	4.70442	3.98262	-268843	0.0	-91.4913	
99840000	343	-225021	43831.3	-268852	6.28122	2016.36	44.4512	7.89455	0.246884	1	0.359355	0.158973	0.159095	0.322577	0.000139628	6.69607e-06	0	4.73483	4.00643	-268852	0.0	-95.9261	
99850000	343	-225039	43828	-268867	6.17199	2016.48	46.1763	7.68421	0.192212	1	0.359355	0.158973	0.159095	0.322577	0.000139641	5.1862e-06	0	4.78193	4.0536	-268867	0.0	-99.2621	
99860000	343	-225035	43830.4	-268866	6.50255	2016.09	46.1293	22.9683	0.408939	1	0.359355	0.158973	0.159095	0.322577	0.000135449	5.4725e-06	0	4.73706	3.94429	-268866	0.0	-95.7102	
99870000	343	-225044	43829.6	-268874	6.49725	2016.14	47.2198	18.8005	0.389135	1	0.359355	0.158973	0.159095	0.322577	0.000121391	6.56603e-06	0	4.78716	4.0574	-268874	0.0	-96.7357	
99880000	343	-225054	43826.8	-268880	6.69514	2015.98	48.172	34.8887	0.454187	1	0.359355	0.158973	0.159095	0.322577	0.000120001	6.57331e-06	0	4.75361	4.01159	-268880	0.0	-98.9355	
99890000	343	-225044	43830.3	-268874	6.45161	2016.18	47.0758	13.0274	0.259327	1	0.359355	0.158973	0.159095	0.322577	0.000127322	4.57806e-06	0	4.75989	4.03478	-268874	0.0	-96.4447	
99900000	343	-225046	43830.9	-268877	6.28165	2016.33	47.5186	18.0611	0.401985	1	0.359355	0.158973	0.159095	0.322577	0.000117763	5.04031e-06	0	4.75553	3.99097	-268877	0.0	-95.4524	
99910000	343	-225030	43832.1	-268862	6.16478	2016.48	45.3172	17.7686	0.422295	1	0.359355	0.158973	0.159095	0.322577	0.000142912	4.58303e-06	0	4.74872	4.02718	-268862	0.0	-94.2969	
99920000	343	-225014	43833	-268847	6.06151	2016.57	43.8038	18.4766	0.462792	1	0.359355	0.158973	0.159095	0.322577	0.00013949	7.23355e-06	0	4.7373	4.00601	-268847	0.0	-93.4169	
99930000	343	-225004	43835.9	-268840	5.93896	2016.67	42.7054	25.9544	0.465212	1	0.359355	0.158973	0.159095	0.322577	0.000154139	6.22267e-06	0	4.73084	4.00661	-268840	0.0	-90.0873	
99940000	343	-225025	43831.3	-268857	5.91449	2016.68	44.8617	22.3425	0.44578	1	0.359355	0.158973	0.159095	0.322577	0.0001226	6.53833e-06	0	4.68815	3.9953	-268857	0.0	-94.8799	
99950000	343	-225043	43828	-268871	6.29316	2016.34	46.6145	116.473	0.819097	1	0.359355	0.158973	0.159095	0.322577	0.000117929	5.12635e-06	0	4.76832	4.03399	-268871	0.0	-96.5066	
99960000	343	-225053	43826.3	-268879	6.30071	2016.3	48.0092	54.8385	0.659697	1	0.359355	0.158973	0.159095	0.322577	0.000130854	5.3871e-06	0	4.76126	3.96335	-268879	0.0	-98.9033	
99970000	343	-225050	43825.1	-268875	6.27891	2016.38	47.3769	89.106	0.749367	1	0.359355	0.158973	0.159095	0.322577	0.000140721	5.98073e-06	0	4.77501	4.05806	-268875	0.0	-99.6859	
99980000	343	-225055	43823.6	-268879	6.42894	2016.21	47.9833	133.276	0.80256	1	0.359355	0.158973	0.159095	0.322577	0.00012269	5.33198e-06	0	4.79976	4.02258	-268879	0.0	-100.783	
99990000	343	-225041	43828.5	-268870	6.21694	2016.39	46.7815	46.8833	0.596123	1	0.359355	0.158973	0.159095	0.322577	0.000128498	6.20525e-06	0	4.71258	3.99428	-268870	0.0	-96.901	
100000000	343	-225052	43826.8	-268879	6.4677	2016.15	47.7027	29.1491	0.528818	1	0.359355	0.158973	0.159095	0.322577	0.000121769	7.80112e-06	0	4.77621	4.01828	-268879	0.0	-99.0985	
100010000	343	-225066	43823.3	-268889	6.07028	2016.56	49.2408	76.7947	0.708266	1	0.359355	0.158973	0.159095	0.322577	0.000137255	5.50095e-06	0	4.7413	3.98193	-268889	0.0	-101.605	
100020000	343	-225070	43823.4	-268893	6.12583	2016.5	50.0339	67.491	0.696332	1	0.359355	0.158973	0.159095	0.322577	0.000125511	5.30159e-06	0	4.71474	4.00159	-268893	0.0	-101.621	
100030000	343	-225069	43825.9	-268895	6.3647	2016.29	50.1663	32.8909	0.469064	1	0.359355	0.158973	0.159095	0.322577	0.000130193	4.96863e-06	0	4.75517	4.02542	-268895	0.0	-99.9269	
100040000	343	-225061	43826.4	-268888	6.51099	2016.1	49.1507	45.5917	0.5723	1	0.359355	0.158973	0.159095	0.322577	0.000120224	4.82838e-06	0	4.74831	3.95182	-268888	0.0	-99.0053	
100050000	343	-225051	43829.5	-268881	6.82432	2015.79	48.2275	28.2838	0.506265	1	0.359355	0.158973	0.159095	0.322577	0.000126276	5.2448e-06	0	4.75675	4.00764	-268881	0.0	-96.4016	
100060000	343	-225052	43827.4	-268880	6.84767	2015.79	48.1309	43.8897	0.532701	1	0.359355	0.158973	0.159095	0.322577	0.000126635	6.20065e-06	0	4.75394	4.05573	-268880	0.0	-98.0944	
100070000	343	-225057	43826.1	-268883	6.54666	2016.1	48.5768	43.7911	0.555381	1	0.359355	0.158973	0.159095	0.322577	0.000121822	6.35786e-06	0	4.74491	4.03238	-268883	0.0	-99.4422	
100080000	343	-225035	43829.4	-268864	6.0638	2016.53	46.016	31.9613	0.544587	1	0.359355	0.158973	0.159095	0.322577	0.000128828	6.93043e-06	0	4.69165	4.00248	-268864	0.0	-96.4479	
100090000	343	-225030	43831.9	-268862	6.11482	2016.5	45.703	9.90763	0.265252	1	0.359355	0.158973	0.159095	0.322577	0.000126206	6.35832e-06	0	4.75126	3.99295	-268862	0.0	-95.0714	
100100000	343	-225016	43834.4	-268851	6.15909	2016.44	44.1619	8.8337	0.184839	1	0.359355	0.158973	0.159095	0.322577	0.000137652	7.38383e-06	0	4.7511	4.00585	-268851	0.0	-92.7069	
100110000	343	-225009	43835.8	-268845	6.26413	2016.33	43.3857	6.18353	0.227013	1	0.359355	0.158973	0.159095	0.322577	0.000130559	6.53256e-06	0	4.67388	3.94891	-268845	0.0	-91.6872	
100120000	343	-225016	43833.7	-268850	6.33974	2016.27	44.0246	19.7006	0.488723	1	0.359355	0.158973	0.159095	0.322577	0.000134861	7.52249e-06	0	4.73421	4.02831	-268850	0.0	-92.5787	
100130000	343	-225029	43831.4	-268860	6.11027	2016.51	45.3369	11.3713	0.218328	1	0.359355	0.158973	0.159095	0.322577	0.000133273	5.09979e-06	0	4.76623	3.98442	-268860	0.0	-95.4888	
100140000	343	-225030	43829.6	-268860	6.06054	2016.61	45.4057	46.3969	0.581922	1	0.359355	0.158973	0.159095	0.322577	0.000141975	6.56977e-06	0	4.7597	4.03024	-268860	0.0	-95.8226	
100150000	343	-225033	43829.6	-268863	6.16702	2016.47	45.7803	38.4295	0.527898	1	0.359355	0.158973	0.159095	0.322577	0.000137392	6.19647e-06	0	4.75357	4.04855	-268863	0.0	-96.0534	
100160000	343	-225034	43830.8	-268865	6.31655	2016.32	46.0193	40.4497	0.575465	1	0.359355	0.158973	0.159095	0.322577	0.000140381	5.51478e-06	0	4.72364	4.03356	-268865	0.0	-94.775	
100170000	343	-225027	43832.9	-268860	6.24142	2016.39	45.0551	38.1158	0.532443	1	0.359355	0.158973	0.159095	0.322577	0.000128898	4.60508e-06	0	4.79078	3.98009	-268860	0.0	-92.7429	
100180000	343	-225024	43833.3	-268857	6.11194	2016.52	44.7595	22.9182	0.4702	1	0.359355	0.158973	0.159095	0.322577	0.000132385	8.71243e-06	0	4.73858	3.98702	-268857	0.0	-92.823	
100190000	343	-225038	43831.7	-268869	6.58332	2016.07	46.517	23.2504	0.442303	1	0.359355	0.158973	0.159095	0.322577	0.000117501	6.17232e-06	0	4.76451	4.01617	-268869	0.0	-94.504	
100200000	343	-225032	43830.9	-268863	6.02384	2016.63	45.5924	22.4712	0.47437	1	0.359355	0.158973	0.159095	0.322577	0.000117815	7.00605e-06	0	4.78496	4.03391	-268863	0.0	-95.3118	
100210000	343	-225031	43831.2	-268862	6.01542	2016.64	45.5239	36.6161	0.577591	1	0.359355	0.158973	0.159095	0.322577	0.000128642	7.88383e-06	0	4.79301	4.00608	-268862	0.0	-94.5079	
100220000	343	-225030	43831.5	-268861	6.09895	2016.53	45.5099	52.492	0.619755	1	0.359355	0.158973	0.159095	0.322577	0.000125477	5.89525e-06	0	4.75499	4.00072	-268861	0.0	-93.7986	
100230000	343	-225037	43830.1	-268867	6.16947	2016.48	46.0471	78.1948	0.718093	1	0.359355	0.158973	0.159095	0.322577	0.000119929	7.86136e-06	0	4.7476	4.03073	-268867	0.0	-94.8643	
100240000	343	-225039	43829	-268868	6.17383	2016.41	46.4679	93.9681	0.778322	1	0.359355	0.158973	0.159095	0.322577	0.000130005	5.63301e-06	0	4.69507	3.96649	-268868	0.0	-95.668	
100250000	343	-225034	43827.1	-268862	6.30786	2016.36	45.5159	162.767	0.842043	1	0.359355	0.158973	0.159095	0.322577	0.000126576	5.44221e-06	0	4.79518	4.06022	-268862	0.0	-97.1049	
100260000	343	-225049	43826.3	-268875	6.31122	2016.3	47.409	54.3881	0.653906	1	0.359355	0.158973	0.159095	0.322577	0.000132525	5.47176e-06	0	4.69143	3.97684	-268875	0.0	-98.9857	
100270000	343	-225026	43829.9	-268856	6.24168	2016.38	44.8688	33.2862	0.637479	1	0.359355	0.158973	0.159095	0.322577	0.000141893	6.43469e-06	0	4.76352	3.99776	-268856	0.0	-95.8277	
100280000	343	-225022	43833.3	-268855	6.24343	2016.37	44.6006	29.0579	0.529323	1	0.359355	0.158973	0.159095	0.322577	0.000145051	7.75502e-06	0	4.77123	3.96098	-268855	0.0	-92.5839	
100290000	343	-225028	43830.3	-268858	6.34829	2016.27	45.2385	63.6111	0.727124	1	0.359355	0.158973	0.159095	0.322577	0.000134253	6.09933e-06	0	4.73543	4.00137	-268858	0.0	-94.7979	
100300000	343	-225035	43832.4	-268868	6.22869	2016.41	45.4669	19.4179	0.404566	1	0.359355	0.158973	0.159095	0.322577	0.00014999	7.53001e-06	0	4.79407	4.01291	-268868	0.0	-93.8877	
100310000	343	-225027	43831.7	-268859	6.1491	2016.51	45.3074	18.5995	0.411587	1	0.359355	0.158973	0.159095	0.322577	0.000139676	6.06797e-06	0	4.81336	4.02604	-268859	0.0	-94.6863	
100320000	343	-225026	43830.1	-268857	6.00537	2016.59	44.974	50.1212	0.551606	1	0.359355	0.158973	0.159095	0.322577	0.000139217	6.71191e-06	0	4.70833	4.01646	-268857	0.0	-95.2288	
100330000	343	-225039	43828.3	-268867	6.01283	2016.59	46.2791	64.9957	0.624198	1	0.359355	0.158973	0.159095	0.322577	0.000134049	5.07256e-06	0	4.75203	3.96578	-268867	0.0	-96.8062	
100340000	343	-225038	43830.2	-268868	6.36128	2016.26	46.3012	29.3966	0.543401	1	0.359355	0.158973	0.159095	0.322577	0.000145108	6.37311e-06	0	4.75643	4.01246	-268868	0.0	-95.6571	
100350000	343	-225037	43831.3	-268868	6.25958	2016.38	46.5228	17.9738	0.380993	1	0.359355	0.158973	0.159095	0.322577	0.000127825	5.90267e-06	0	4.79971	3.97762	-268868	0.0	-95.1415	
100360000	344	-225044	43833.1	-268877	6.17841	2016.47	45.8144	21.243	0.450809	1	0.359355	0.158973	0.159095	0.322577	0.000135894	6.19177e-06	0	4.76941	4.0492	-268877	0.0	-93.145	
100370000	344	-225045	43831.6	-268876	6.03568	2016.57	45.5845	27.9909	0.491919	1	0.359355	0.158973	0.159095	0.322577	0.000124962	5.47013e-06	0	4.74955	3.96958	-268876	0.0	-94.3664	
100380000	344	-225065	43826.6	-268892	6.01945	2016.63	47.6968	45.5384	0.582029	1	0.359355	0.158973	0.159095	0.322577	0.000132667	7.23249e-06	0	4.79542	4.05567	-268892	0.0	-98.9212	
100390000	344	-225050	43830.9	-268880	6.12188	2016.49	46.1278	31.2181	0.469367	1	0.359355	0.158973	0.159095	0.322577	0.000131891	5.06165e-06	0	4.73837	3.95914	-268880	0.0	-94.919	
100400000	344	-225041	43830.8	-268871	5.89898	2016.69	45.0444	24.2028	0.429757	1	0.359355	0.158973	0.159095	0.322577	0.000129414	7.02011e-06	0	4.72803	3.9953	-268871	0.0	-95.3005	
100410000	343	-225013	43833.7	-268847	6.17432	2016.49	43.5688	68.7414	0.691302	1	0.359355	0.158973	0.159095	0.322577	0.000128794	7.06494e-06	0	4.78186	4.0493	-268847	0.0	-91.4134	
100420000	343	-225031	43832.4	-268864	6.36072	2016.25	45.3722	64.9922	0.723552	1	0.359355	0.158973	0.159095	0.322577	0.000151789	8.32601e-06	0	4.76739	4.01915	-268864	0.0	-92.6605	
100430000	343	-225012	43835	-268847	6.09396	2016.52	43.75	42.3302	0.627451	1	0.359355	0.158973	0.159095	0.322577	0.000139962	7.03381e-06	0	4.73053	3.97831	-268847	0.0	-90.547	
100440000	343	-225010	43836.3	-268846	6.23112	2016.42	43.6024	47.8667	0.626102	1	0.359355	0.158973	0.159095	0.322577	0.000143412	6.48048e-06	0	4.77496	4.03611	-268846	0.0	-89.1005	
100450000	343	-225029	43831.9	-268861	6.18426	2016.45	45.3621	40.5612	0.592039	1	0.359355	0.158973	0.159095	0.322577	0.000120481	6.45593e-06	0	4.73892	4.04923	-268861	0.0	-93.6567	
100460000	343	-225058	43827.9	-268886	6.43831	2016.15	48.9765	31.0398	0.505381	1	0.359355	0.158973	0.159095	0.322577	0.000119894	5.61191e-06	0	4.67583	3.99073	-268886	0.0	-97.9432	
100470000	343	-225046	43829.5	-268876	6.31535	2016.34	47.2815	62.7679	0.628729	1	0.359355	0.158973	0.159095	0.322577	0.000124787	4.56432e-06	0	4.78181	4.01144	-268876	0.0	-95.6718	
100480000	343	-225050	43829.4	-268879	6.42251	2016.23	47.8729	32.0217	0.525968	1	0.359355	0.158973	0.159095	0.322577	0.000115703	5.72539e-06	0	4.78211	4.02987	-268879	0.0	-96.4206	
100490000	343	-225056	43827.4	-268883	6.21133	2016.4	48.1501	25.469	0.386949	1	0.359355	0.158973	0.159095	0.322577	0.000114343	4.61229e-06	0	4.70088	3.99178	-268883	0.0	-98.6298	
100500000	343	-225048	43828.6	-268876	6.2665	2016.4	47.5319	35.2475	0.50543	1	0.359355	0.158973	0.159095	0.322577	0.000132204	5.0511e-06	0	4.76014	4.02412	-268876	0.0	-97.1754	
100510000	343	-225056	43827.3	-268883	6.29549	2016.34	48.3227	26.8852	0.416737	1	0.359355	0.158973	0.159095	0.322577	0.000139298	6.83028e-06	0	4.7797	4.05632	-268883	0.0	-98.6791	
100520000	343	-225048	43829.5	-268878	6.35167	2016.31	47.673	27.6556	0.480717	1	0.359355	0.158973	0.159095	0.322577	0.000122219	7.53962e-06	0	4.82767	4.00382	-268878	0.0	-96.4651	
100530000	344	-225083	43824	-268907	6.36573	2016.26	49.8607	67.4413	0.614681	1	0.359355	0.158973	0.159095	0.322577	0.000133684	5.86013e-06	0	4.75218	4.00814	-268907	0.0	-101.023	
100540000	344	-225055	43830.8	-268885	6.45833	2016.17	46.903	20.2765	0.392636	1	0.359355	0.158973	0.159095	0.322577	0.00013764	5.71784e-06	0	4.74731	4.0378	-268885	0.0	-95.4838	
100550000	343	-225023	43835.4	-268858	6.42226	2016.22	44.8747	17.8567	0.38543	1	0.359355	0.158973	0.159095	0.322577	0.000146826	8.1236e-06	0	4.77211	4.03052	-268858	0.0	-91.0699	
100560000	343	-225018	43835.4	-268854	6.38996	2016.23	44.6142	13.3095	0.333046	1	0.359355	0.158973	0.159095	0.322577	0.0001344	6.48523e-06	0	4.7084	4.00389	-268854	0.0	-91.3536	
100570000	343	-225022	43829.8	-268852	6.21626	2016.41	44.2349	23.1164	0.330597	1	0.359355	0.158973	0.159095	0.322577	0.000139908	5.4311e-06	0	4.72097	4.0206	-268852	0.0	-96.3954	
100580000	343	-225021	43833.9	-268855	6.13503	2016.47	44.4528	18.0043	0.454709	1	0.359355	0.158973	0.159095	0.322577	0.000144483	4.93002e-06	0	4.70064	4.01358	-268855	0.0	-92.5288	
100590000	343	-225006	43837.3	-268843	6.24483	2016.37	42.8398	12.3062	0.301636	1	0.359355	0.158973	0.159095	0.322577	0.000124628	8.24559e-06	0	4.70373	3.99772	-268843	0.0	-89.5272	
100600000	343	-225021	43832.4	-268854	6.0773	2016.55	44.586	22.265	0.38697	1	0.359355	0.158973	0.159095	0.322577	0.000144468	6.53782e-06	0	4.74727	3.96781	-268854	0.0	-93.7976	
100610000	343	-225036	43828.7	-268865	6.02446	2016.58	46.1237	22.0267	0.471672	1	0.359355	0.158973	0.159095	0.322577	0.000134318	6.69664e-06	0	4.77119	4.02111	-268865	0.0	-97.5286	
100620000	343	-225028	43833.5	-268862	6.16933	2016.48	45.5226	29.7057	0.489427	1	0.359355	0.158973	0.159095	0.322577	0.000124948	7.53963e-06	0	4.74233	4.03595	-268862	0.0	-92.3942	
100630000	343	-225030	43831.4	-268862	6.02858	2016.58	45.3033	46.6135	0.586742	1	0.359355	0.158973	0.159095	0.322577	0.000144709	4.77655e-06	0	4.73976	3.9444	-268862	0.0	-94.0448	
100640000	343	-225020	43832.5	-268853	6.14997	2016.44	44.4497	52.0824	0.629531	1	0.359355	0.158973	0.159095	0.322577	0.000139753	7.33429e-06	0	4.72686	3.95784	-268853	0.0	-92.8162	
100650000	343	-225025	43833.1	-268858	6.06692	2016.57	45.107	27.2877	0.46822	1	0.359355	0.158973	0.159095	0.322577	0.00014194	6.42249e-06	0	4.79721	3.97931	-268858	0.0	-92.9021	
100660000	343	-225014	43833.2	-268847	6.10917	2016.51	43.6529	48.2072	0.615598	1	0.359355	0.158973	0.159095	0.322577	0.000131051	6.10719e-06	0	4.757	3.9752	-268847	0.0	-92.2503	
100670000	343	-225036	43829.8	-268865	6.34343	2016.3	46.0063	51.2691	0.655014	1	0.359355	0.158973	0.159095	0.322577	0.000129544	7.90018e-06	0	4.73589	3.99906	-268865	0.0	-95.5086	
100680000	343	-225027	43830.8	-268858	6.39734	2016.25	45.1456	67.772	0.68257	1	0.359355	0.158973	0.159095	0.322577	0.000140509	6.53894e-06	0	4.7388	4.02778	-268858	0.0	-94.2405	
100690000	343	-225011	43836.9	-268848	6.27324	2016.35	43.7297	17.9446	0.428913	1	0.359355	0.158973	0.159095	0.322577	0.000129985	7.79649e-06	0	4.75845	3.98137	-268848	0.0	-89.556	
100700000	343	-225009	43837	-268846	6.44447	2016.22	43.5186	24.5237	0.453477	1	0.359355	0.158973	0.159095	0.322577	0.000133273	6.1632e-06	0	4.79236	4.05543	-268846	0.0	-89.0945	
100710000	343	-225022	43832.1	-268854	6.1712	2016.44	44.7061	28.8867	0.517713	1	0.359355	0.158973	0.159095	0.322577	0.000134794	6.07334e-06	0	4.74482	3.9732	-268854	0.0	-93.8416	
100720000	343	-225009	43835.4	-268844	6.08982	2016.53	43.1821	16.5441	0.351777	1	0.359355	0.158973	0.159095	0.322577	0.000155032	7.26966e-06	0	4.76782	3.98675	-268844	0.0	-91.1091	
100730000	343	-225024	43831.9	-268856	6.06399	2016.58	44.7072	18.095	0.34577	1	0.359355	0.158973	0.159095	0.322577	0.000149282	6.76294e-06	0	4.78172	4.01219	-268856	0.0	-94.4905	
100740000	343	-225010	43834.2	-268844	5.81807	2016.79	43.2879	9.38319	0.194378	1	0.359355	0.158973	0.159095	0.322577	0.00012851	6.41996e-06	0	4.70527	3.96621	-268844	0.0	-92.8525	
100750000	343	-225001	43835.3	-268836	5.77956	2016.84	42.2763	7.98638	0.212952	1	0.359355	0.158973	0.159095	0.322577	0.000150091	5.95701e-06	0	4.70483	3.96702	-268836	0.0	-91.9578	
100760000	343	-225014	43834.1	-268848	5.81532	2016.77	43.7873	26.4362	0.45893	1	0.359355	0.158973	0.159095	0.322577	0.000128076	7.28126e-06	0	4.68777	3.98014	-268848	0.0	-91.9452	
100770000	343	-225020	43832.9	-268853	5.82197	2016.78	44.5133	26.293	0.532133	1	0.359355	0.158973	0.159095	0.322577	0.000130491	6.89348e-06	0	4.74843	4.02294	-268853	0.0	-93.0779	
100780000	344	-225052	43828.9	-268881	6.18218	2016.49	46.3499	85.593	0.752655	1	0.359355	0.158973	0.159095	0.322577	0.000136196	5.72907e-06	0	4.75785	4.05682	-268881	0.0	-95.9068	
100790000	343	-225041	43829.6	-268871	5.88881	2016.77	46.9088	28.7256	0.477297	1	0.359355	0.158973	0.159095	0.322577	0.000129612	5.56486e-06	0	4.81561	4.04618	-268871	0.0	-96.3014	
100800000	343	-225021	43831.7	-268853	5.73839	2016.87	44.5116	28.0032	0.471842	1	0.359355	0.158973	0.159095	0.322577	0.00013381	7.10666e-06	0	4.72059	3.96452	-268853	0.0	-94.2278	
100810000	343	-225024	43831.8	-268855	5.93518	2016.66	44.8496	21.6001	0.435928	1	0.359355	0.158973	0.159095	0.322577	0.000134715	6.1035e-06	0	4.75788	3.94023	-268855	0.0	-94.3618	
100820000	343	-225051	43827.4	-268878	6.02394	2016.6	47.9483	31.8974	0.532105	1	0.359355	0.158973	0.159095	0.322577	0.00012769	5.79449e-06	0	4.73866	4.01935	-268878	0.0	-98.4196	
100830000	343	-225040	43828.6	-268868	6.00017	2016.62	46.5275	40.7808	0.558324	1	0.359355	0.158973	0.159095	0.322577	0.00013395	5.829e-06	0	4.77712	3.96133	-268868	0.0	-97.0211	
100840000	343	-225035	43829.8	-268865	6.0362	2016.63	45.9856	37.3954	0.50054	1	0.359355	0.158973	0.159095	0.322577	0.000124266	6.87623e-06	0	4.76682	4.04721	-268865	0.0	-95.8693	
100850000	343	-225036	43829.4	-268865	6.11325	2016.52	46.1194	29.449	0.553217	1	0.359355	0.158973	0.159095	0.322577	0.000129317	6.11512e-06	0	4.78258	4.04479	-268865	0.0	-96.5404	
100860000	343	-225027	43832.7	-268860	6.15734	2016.5	45.154	17.5501	0.425605	1	0.359355	0.158973	0.159095	0.322577	0.000152587	6.20046e-06	0	4.76484	4.06956	-268860	0.0	-93.7755	
100870000	343	-225025	43829.2	-268855	6.06598	2016.57	44.6043	124.569	0.801645	1	0.359355	0.158973	0.159095	0.322577	0.000130672	5.4785e-06	0	4.77766	3.97193	-268855	0.0	-95.2259	
100880000	343	-225017	43828.9	-268846	5.83081	2016.83	43.7016	96.809	0.714385	1	0.359355	0.158973	0.159095	0.322577	0.000138537	6.72618e-06	0	4.80866	4.03845	-268846	0.0	-95.8143	
100890000	343	-224998	43836.5	-268834	5.72496	2016.91	42.0012	42.2074	0.616239	1	0.359355	0.158973	0.159095	0.322577	0.000144348	5.49771e-06	0	4.74316	3.982	-268834	0.0	-89.0349	
100900000	343	-225014	43830	-268844	5.79207	2016.85	43.2929	53.5461	0.558952	1	0.359355	0.158973	0.159095	0.322577	0.000136215	5.97975e-06	0	4.76534	4.04885	-268844	0.0	-95.3079	
100910000	343	-225000	43835.6	-268836	5.84928	2016.82	42.3382	38.0357	0.584473	1	0.359355	0.158973	0.159095	0.322577	0.000140774	6.71657e-06	0	4.7694	4.03612	-268836	0.0	-90.1168	
100920000	343	-225013	43833.3	-268846	5.8037	2016.79	43.5147	38.416	0.528981	1	0.359355	0.158973	0.159095	0.322577	0.000152012	6.59784e-06	0	4.74255	3.97623	-268846	0.0	-92.3166	
100930000	343	-225056	43827.3	-268883	6.20177	2016.45	48.4097	19.701	0.406322	1	0.359355	0.158973	0.159095	0.322577	0.000113086	6.16121e-06	0	4.79198	4.06329	-268883	0.0	-99.011	
100940000	343	-225054	43827.5	-268881	6.20839	2016.45	48.3178	34.9882	0.464947	1	0.359355	0.158973	0.159095	0.322577	0.000122441	5.68376e-06	0	4.77274	4.04628	-268881	0.0	-98.2095	
