sample	filename	numMuts.mean	numMuts.stderr	numMuts.stddev	numMuts.median	numMuts.95%HPDlo	numMuts.95%HPDup	numMuts.ACT	numMuts.ESS	numMuts.geometric-mean	posterior_for_Delphy.mean	posterior_for_Delphy.stderr	posterior_for_Delphy.stddev	posterior_for_Delphy.median	posterior_for_Delphy.95%HPDlo	posterior_for_Delphy.95%HPDup	posterior_for_Delphy.ACT	posterior_for_Delphy.ESS	posterior_for_Delphy.geometric-mean	prior_for_Delphy.mean	prior_for_Delphy.stderr	prior_for_Delphy.stddev	prior_for_Delphy.median	prior_for_Delphy.95%HPDlo	prior_for_Delphy.95%HPDup	prior_for_Delphy.ACT	prior_for_Delphy.ESS	prior_for_Delphy.geometric-mean	likelihood_really_logG.mean	likelihood_really_logG.stderr	likelihood_really_logG.stddev	likelihood_really_logG.median	likelihood_really_logG.95%HPDlo	likelihood_really_logG.95%HPDup	likelihood_really_logG.ACT	likelihood_really_logG.ESS	likelihood_really_logG.geometric-mean	rootHeight.mean	rootHeight.stderr	rootHeight.stddev	rootHeight.median	rootHeight.95%HPDlo	rootHeight.95%HPDup	rootHeight.ACT	rootHeight.ESS	rootHeight.geometric-mean	age(root).mean	age(root).stderr	age(root).stddev	age(root).median	age(root).95%HPDlo	age(root).95%HPDup	age(root).ACT	age(root).ESS	age(root).geometric-mean	treeLength.mean	treeLength.stderr	treeLength.stddev	treeLength.median	treeLength.95%HPDlo	treeLength.95%HPDup	treeLength.ACT	treeLength.ESS	treeLength.geometric-mean	kappa.mean	kappa.stderr	kappa.stddev	kappa.median	kappa.95%HPDlo	kappa.95%HPDup	kappa.ACT	kappa.ESS	kappa.geometric-mean	frequencies1.mean	frequencies1.stderr	frequencies1.stddev	frequencies1.median	frequencies1.95%HPDlo	frequencies1.95%HPDup	frequencies1.ACT	frequencies1.ESS	frequencies1.geometric-mean	frequencies2.mean	frequencies2.stderr	frequencies2.stddev	frequencies2.median	frequencies2.95%HPDlo	frequencies2.95%HPDup	frequencies2.ACT	frequencies2.ESS	frequencies2.geometric-mean	frequencies3.mean	frequencies3.stderr	frequencies3.stddev	frequencies3.median	frequencies3.95%HPDlo	frequencies3.95%HPDup	frequencies3.ACT	frequencies3.ESS	frequencies3.geometric-mean	frequencies4.mean	frequencies4.stderr	frequencies4.stddev	frequencies4.median	frequencies4.95%HPDlo	frequencies4.95%HPDup	frequencies4.ACT	frequencies4.ESS	frequencies4.geometric-mean	meanRate.mean	meanRate.stderr	meanRate.stddev	meanRate.median	meanRate.95%HPDlo	meanRate.95%HPDup	meanRate.ACT	meanRate.ESS	meanRate.geometric-mean	treeLikelihood_really_logG.mean	treeLikelihood_really_logG.stderr	treeLikelihood_really_logG.stddev	treeLikelihood_really_logG.median	treeLikelihood_really_logG.95%HPDlo	treeLikelihood_really_logG.95%HPDup	treeLikelihood_really_logG.ACT	treeLikelihood_really_logG.ESS	treeLikelihood_really_logG.geometric-mean	branchRates.mean	branchRates.stderr	branchRates.stddev	branchRates.median	branchRates.95%HPDlo	branchRates.95%HPDup	branchRates.ACT	branchRates.ESS	branchRates.geometric-mean	coalescent.mean	coalescent.stderr	coalescent.stddev	coalescent.median	coalescent.95%HPDlo	coalescent.95%HPDup	coalescent.ACT	coalescent.ESS	coalescent.geometric-mean	Unnamed: 146
45	sims/sim_045/delphy-digested.log	864.6776034236805	0.0418999940855013	0.968209646575828	864.0	864.0	866.0	656412.9416731736	533.9626593994137	864.6770620286605	-46938.54122681881	1.1758684189272317	30.10669800478681	-46937.2	-46998.2	-46882.6	534661.8814433314	655.5544955885347		5325.612168330957	0.3042520173467433	8.05549950835662	5325.67	5310.33	5340.57	500000.0	701.0	5325.606075730693	-52264.1532097004	0.9867251035834465	24.809684968475835	-52262.3	-52317.4	-52221.8	554418.7097107379	632.1936721487441		3.940136276747511	0.0082055822978731	0.2149966180444225	3.93699	3.49589	4.32055	510556.2261294921	686.5061712343174	3.934299005061491	2022.0546077032816	0.0081841154344656	0.2148409962477633	2022.06	2021.67	2022.49	508624.4071379148	689.113607371502	2022.05459628974	27.9372326676177	0.0264883729808158	0.6800636263145472	27.9277	26.7167	29.2736	531740.1999971966	659.1564828121851	27.92895684660276	1.2903885877318115	0.0033092943470583	0.0856415275024846	1.29419	1.13569	1.46996	523347.3237585826	669.7273189108421	1.2875480550885807	0.1474535092724679	7.98337588950751e-05	0.0021137109004276	0.147348	0.143897	0.152119	500000.0	701.0	0.147438381771093	0.4068999957203996	0.00010030738734641638	0.0026557789707166	0.406997	0.401794	0.411888	500000.0	701.0	0.406891322944396	0.2429237218259629	8.822531976298558e-05	0.002335889261101	0.242878	0.238413	0.24763	500000.0	701.0	0.2429124994472996	0.2027227731811696	8.756340273546655e-05	0.0023183640780788	0.202718	0.197965	0.206627	500000.0	701.0	0.2027095164042015	0.001	1.0356191938126475e-10	1.1641532182693479e-10	0.001	0.001	0.001	276193387.5481095	1.2690383470493016	0.000999999999999938	-52264.1532097004	0.9867251035834465	24.809684968475835	-52262.3	-52317.4	-52221.8	554418.7097107379	632.1936721487441		0.0	0.0	0.0	0.0	0.0	0.0				-205.3193708987159	0.3042463704353406	8.05534999860763	-205.294	-220.63	-190.38	500000.0	701.0		
46	sims/sim_046/delphy-digested.log	782.5891583452211	0.0464697482255337	0.9597295174620548	782.0	782.0	785.0	821733.4327394501	426.53734901782224	782.5885706879534	-38223.74236804561	1.2016567168234744	29.36916229192451	-38223.1	-38285.2	-38169.5	586767.0806547247	597.3409408191511		5330.0616547788895	0.3128089314997128	7.92938255301543	5330.03	5314.09	5344.16	545465.8552982557	642.570009828296	5330.055755091064	-43553.80584878744	0.9646074798826076	23.5404295070182	-43552.6	-43601.1	-43508.5	588519.0264171758	595.5627333474613		2.923404793152641	0.0060663943619523	0.1577513652295455	2.92055	2.62466	3.23562	518326.0642773144	676.2152709582357	2.9191431679796387	2023.0711126961496	0.0060732030483522	0.1578191465451156	2023.07	2022.75	2023.36	519044.05677485466	675.2798638671941	2023.0711065404248	25.943676747503588	0.0262995806506935	0.6424208608376057	25.9461	24.7211	27.2072	587416.8494262602	596.6801945540703	25.935721993186608	4.4710621112696085	0.0143798020996019	0.3807254583095684	4.4605	3.75951	5.18398	500000.0	701.0	4.454887996808855	0.1965878502139799	8.497149055211717e-05	0.0022497395624518	0.196617	0.192021	0.200499	500000.00000000006	700.9999999999999	0.1965749754269478	0.2911455834522109	9.700490163478064e-05	0.0025683410228685	0.2911	0.286266	0.296406	500000.0	701.0	0.2911342556947017	0.0129637340941512	2.5524183958154223e-05	0.0006246538996238547	0.0129687	0.0118223	0.0142223	585211.4883436279	598.928775291218	0.0129487272534892	0.4993028644793151	0.00010995385601424672	0.0029111827780341	0.499231	0.493659	0.504685	500000.00000000006	700.9999999999999	0.499294377792238	0.001	1.0356191938126475e-10	1.1641532182693479e-10	0.001	0.001	0.001	276193387.5481095	1.2690383470493016	0.000999999999999938	-43553.80584878744	0.9646074798826076	23.5404295070182	-43552.6	-43601.1	-43508.5	588519.0264171758	595.5627333474613		0.0	0.0	0.0	0.0	0.0	0.0				-199.72824964336667	0.3122308067723857	7.928127292738485	-199.688	-216.121	-185.994	543623.5919102291	644.7475886180445		
47	sims/sim_047/delphy-digested.log	863.6191155492154	0.0481235901383051	0.9353600934751376	863.0	863.0	866.0	927782.9491147472	377.78232541828106	863.6186095866062	-48094.330527817394	1.2066604691452392	28.962350667305905	-48093.6	-48151.7	-48043.3	608401.9230009023	576.0994282713341		5318.355078459344	0.2960825504905478	7.722067874207876	5318.4	5302.84	5332.62	515283.7175307325	680.2077924752116	5318.349471728431	-53412.68858773173	1.1577782465920254	23.975537727857212	-53411.5	-53460.4	-53369.6	817338.7329653926	428.8307721920242		3.763226647646216	0.0080256595870104	0.2036044720004655	3.75616	3.39452	4.13425	544596.5262265234	643.5957321075722	3.757714271955821	2022.2313980028532	0.0080132937438621	0.2035323903981513	2022.24	2021.85	2022.59	543304.2206383155	645.1265914853481	2022.2313877602917	27.66481583452211	0.0249364746716291	0.6419759332997803	27.6564	26.4954	28.9142	528835.5475796507	662.7769286768859	27.6573606316484	2.506431440798862	0.0065878921636114	0.1744236983174042	2.50351	2.15405	2.80987	500000.0	701.0	2.500390717385465	0.2135042467902997	9.747404159215384e-05	0.0023517626419217	0.213527	0.208608	0.217873	602114.3742153374	582.1153173045637	0.2134912890751481	0.2383243566333807	9.101545492015668e-05	0.0024097620083901	0.23838	0.23358	0.24277	500000.0	701.0	0.238312166912725	0.1927142895863054	9.634021845024154e-05	0.0022622291728564	0.192612	0.188327	0.197363	635667.6038317317	551.3888042858028	0.1927010036096861	0.3554571340941513	0.00010301436041603508	0.0027274498849356	0.355519	0.350029	0.360284	500000.0	701.0	0.3554466636785923	0.001	1.0356191938126475e-10	1.1641532182693479e-10	0.001	0.001	0.001	276193387.5481095	1.2690383470493016	0.000999999999999938	-53412.68858773173	1.1577782465920254	23.975537727857212	-53411.5	-53460.4	-53369.6	817338.7329653926	428.8307721920242		0.0	0.0	0.0	0.0	0.0	0.0				-212.08922396576293	0.2958474412663392	7.7186086529664655	-212.047	-227.462	-197.73	514926.939302507	680.6790891048911		
48	sims/sim_048/delphy-digested.log	729.206847360913	0.0199208208719696	0.5274317131589112	729.0	729.0	730.0	500000.0	701.0	729.2066568839836	-35183.84308131241	1.0901892626271972	24.73313539233864	-35183.7	-35237.4	-35141.4	680978.6140263685	514.7004513513667		5331.869500713265	0.3032480391246384	7.468341032357134	5332.08	5317.62	5346.49	577877.4429743204	606.5299905045358	5331.8642698940575	-40515.71326676178	0.8319437976456296	18.71862555384465	-40514.7	-40551.6	-40481.3	692353.8095196496	506.2440549625552		1.98641169757489	0.0037008039949546	0.0979839838777774	1.98086	1.806	2.19452	500000.0	701.0000000000001	1.98400935793252	2024.0080456490743	0.0036959129020425	0.0978544845830027	2024.01	2023.79	2024.18	500000.0	701.0	2024.0080432835996	24.53636034236802	0.0269955944514871	0.5751714831044811	24.5362	23.3783	25.5546	772109.9006665725	453.9509203254729	24.52962026201604	2.4015112981455085	0.008394155917665	0.2092057991920004	2.3814	2.02058	2.79936	564279.9871897851	621.145544688821	2.3924129828422998	0.4933648701854491	0.00010400996063482548	0.0027484206829063	0.493282	0.488562	0.499283	501962.7270939333	698.2590162205614	0.4933572160796695	0.1511394051355208	7.977300464098253e-05	0.0020898350018835	0.151082	0.14675	0.154916	510711.8382068389	686.2969952500828	0.1511249525202752	0.3551302253922969	9.777402098110692e-05	0.0025887045378591	0.355119	0.34995	0.359606	500000.0	701.0	0.3551207946152024	0.0003655107945791722	5.002064409722013e-06	0.00011291475736506388	0.000356087	0.000171273	0.000598301	687836.4247295759	509.5688268294308	0.00034790182515431154	0.001	1.0356191938126475e-10	1.1641532182693479e-10	0.001	0.001	0.001	276193387.5481095	1.2690383470493016	0.000999999999999938	-40515.71326676178	0.8319437976456296	18.71862555384465	-40514.7	-40551.6	-40481.3	692353.8095196496	506.2440549625552		0.0	0.0	0.0	0.0	0.0	0.0				-198.6149543509272	0.3031132586636639	7.469511060024033	-198.43	-213.683	-184.814	577183.0118018838	607.2597301604366		
49	sims/sim_049/delphy-digested.log	702.2382310984308	0.0249076671273473	0.5489133430565474	702.0	702.0	703.0	721683.1290497852	485.67021437994686	702.2380168551236	-40304.19215406559	0.8869198132288837	23.073998952128395	-40303.9	-40346.6	-40256.1	517858.3686507284	676.8259841261657		5323.066776034234	0.2838374552319701	7.127881895700275	5323.44	5308.23	5335.91	555784.5130508705	630.640098400725	5323.062003266823	-45627.258487874446	0.6652553409269027	17.35456474537606	-45626.8	-45662.1	-45595.4	515035.6722070919	680.5353860209252		1.6279832667617675	0.0026310305781833	0.0696602300759832	1.62567	1.48906	1.74315	500000.00000000006	700.9999999999999	1.6265000662167948	2024.3668045649088	0.0026351262961819	0.0697686667969964	2024.37	2024.25	2024.5	500000.0	701.0	2024.3668033625984	23.42314864479314	0.019701819358338	0.5113834929661488	23.4271	22.504	24.4818	520244.2362615888	673.7220243296687	23.417570308755582	9.900588544935802	0.0334856178367471	0.8865787657833786	9.84235	8.09978	11.5233	500000.0	701.0	9.861409699305952	0.0897458248216832	7.155472867091026e-05	0.0015825461016601	0.0896814	0.0866289	0.0928469	716559.00790934	489.1432472848708	0.0897318849925433	0.4610694807417975	0.0001069251705427272	0.0028309940761142	0.460995	0.455831	0.46691	500000.0	701.0	0.4610607869640624	0.3359165563480741	0.00010866866584242874	0.0027632061204754	0.335849	0.330279	0.340933	542088.4176834701	646.573489796751	0.3359051889924113	0.1132681212553495	7.222947020074579e-05	0.0017939677558715	0.113256	0.10985	0.116862	568182.1883689166	616.8795980848714	0.113253907211241	0.001	1.0356191938126475e-10	1.1641532182693479e-10	0.001	0.001	0.001	276193387.5481095	1.2690383470493016	0.000999999999999938	-45627.258487874446	0.6652553409269027	17.35456474537606	-45626.8	-45662.1	-45595.4	515035.6722070919	680.5353860209252		0.0	0.0	0.0	0.0	0.0	0.0				-205.4751426533525	0.2845140807209369	7.135957592256787	-205.193	-220.325	-192.748	557174.2418323852	629.0671278114127		
50	sims/sim_050/delphy-digested.log	723.2382310984308	0.0245302282853475	0.5938527301097324	723.0	723.0	725.0	598044.7570212984	586.0765367223469	723.2379876550352	-39563.88088445082	0.9487240993385396	25.118803090392746	-39562.6	-39609.5	-39514.7	500000.0	701.0		5318.716547788875	0.3028224243702871	8.017649026480562	5319.15	5303.87	5333.63	500000.0	701.0	5318.710503107488	-44882.60014265339	0.7460362495232304	18.52872420879917	-44881.2	-44918.4	-44848.2	568220.4352351783	616.8380759747457		1.7399586590584868	0.0034220594559938	0.0882038856343719	1.73769	1.56556	1.89343	527579.2292241985	664.355191760312	1.7377306903701215	2024.254522111271	0.0034309310174166	0.0886928267870265	2024.26	2024.09	2024.42	524487.2997433103	668.2716629583565	2024.2545201682133	23.75763352353781	0.0212208583918178	0.5618520325236616	23.7403	22.7206	24.9065	500000.0	701.0	23.75100716842156	8.380862867332382	0.028522407261227	0.689283974546025	8.33217	7.15669	9.86615	600155.80715249	584.0150104736778	8.352781801621015	0.407689164051355	0.00010645832093468172	0.0028186335770116	0.407747	0.402165	0.413015	500000.0	701.0	0.4076794201837715	0.4009651683309554	0.000111487192688385	0.0027834303690893	0.400888	0.395637	0.406658	562311.8802709617	623.3195710378808	0.4009555105082487	0.1471211997146932	8.152633879794958e-05	0.0020244710001221	0.147186	0.142774	0.150881	568408.7843307437	616.6336792502001	0.1471072566188304	0.0442244820256776	4.406483684117621e-05	0.0011259735802592	0.0442103	0.0420496	0.0463173	536804.2608051873	652.9381854649635	0.0442101752410022	0.001	1.0356191938126475e-10	1.1641532182693479e-10	0.001	0.001	0.001	276193387.5481095	1.2690383470493016	0.000999999999999938	-44882.60014265339	0.7460362495232304	18.52872420879917	-44881.2	-44918.4	-44848.2	568220.4352351783	616.8380759747457		0.0	0.0	0.0	0.0	0.0	0.0				-210.1196034236805	0.3028460966732427	8.018275783946347	-209.747	-225.174	-195.381	500000.0	701.0		
51	sims/sim_051/delphy-digested.log	711.2553495007132	0.0277564466575883	0.6534146448744105	711.0	711.0	713.0	632467.2314785712	554.1789084955549	711.2550500451841	-38709.91326676174	0.9713506831941832	25.717873689315947	-38708.5	-38757.7	-38660.9	500000.0	701.0		5322.334079885878	0.3064391321938415	7.932847430231365	5322.24	5307.53	5337.2	523019.963955015	670.1465032989572	5322.328167353728	-44032.24778887301	0.7398007130412064	19.587262997778836	-44031.4	-44069.4	-43990.0	500000.0	701.0000000000001		2.3915698288159755	0.0050776761766045	0.1215390292642749	2.38904	2.15342	2.61644	611767.6348492038	572.9299492713368	2.388497389027106	2023.6028958630536	0.005071881900548	0.1217069577692141	2023.61	2023.38	2023.84	608689.0203375004	575.8277023062744	2023.6028922030648	25.00669115549216	0.0219820863684396	0.5820066124174529	24.9776	23.8843	26.1391	500000.0	701.0	24.999923108919777	1.684454864479314	0.0054943036948541	0.1376359807676733	1.66872	1.44944	1.98917	558533.6983528367	627.5359947549348	1.678912619370131	0.0465738950071326	4.256367162375038e-05	0.0011269329907353	0.0465641	0.0444941	0.0488343	500000.0	701.0	0.0465602629896658	0.2366953637660481	9.01597202111364e-05	0.0023366470523153	0.236622	0.232076	0.241329	521827.4220298029	671.6780015826421	0.2366838367320358	0.5429337902995716	0.00011418151450081462	0.0028351393982281	0.542934	0.53778	0.548841	568500.4153801854	616.534290068377	0.5429263856842642	0.1737969443651925	8.10141506649361e-05	0.0021449634305015	0.173751	0.169258	0.17756	500000.0	701.0000000000001	0.1737837024680858	0.001	1.0356191938126475e-10	1.1641532182693479e-10	0.001	0.001	0.001	276193387.5481095	1.2690383470493016	0.000999999999999938	-44032.24778887301	0.7398007130412064	19.587262997778836	-44031.4	-44069.4	-43990.0	500000.0	701.0000000000001		0.0	0.0	0.0	0.0	0.0	0.0				-208.43586875891583	0.3066386921371008	7.936165584365525	-208.546	-223.245	-193.628	523263.5568243765	669.8345325769336		
52	sims/sim_052/delphy-digested.log	742.5763195435093	0.0392943202685468	0.904235480260504	742.0	742.0	744.0	661887.9822185498	529.5457984071206	742.575769782626	-30812.479457917267	0.9886254467890546	26.17524732356285	-30810.3	-30863.8	-30765.9	500000.0	701.0		5313.738330955776	0.3512394247365838	7.936389004308184	5314.18	5299.06	5329.11	686512.8064941759	510.55129151909495	5313.732403372921	-36126.22111269617	0.7704443366168668	20.39859597222357	-36124.8	-36166.3	-36087.5	500000.0	701.0		1.9815061055634804	0.0038830141396228	0.0930906252542446	1.97539	1.7978	2.14521	609837.4231614908	574.7433441899223	1.9793374878728691	2024.0129529243957	0.0038946680513731	0.0929696267351115	2024.02	2023.83	2024.18	615101.427035941	569.8247225485951	2024.012950789216	24.83670770328105	0.0224614547446442	0.5607652434451161	24.8323	23.8058	25.8864	562343.4063944193	623.284626465709	24.83038869940024	8.812076519258206	0.028163250369675	0.7456616113498653	8.78403	7.51076	10.2582	500000.0	701.0	8.78043980728276	0.7186095506419402	9.872719772065606e-05	0.0025284957528603	0.718518	0.713838	0.723315	534363.9920048495	655.9199445400114	0.7186051024060027	0.1650921084165479	8.270855253398705e-05	0.0021898250999225	0.165117	0.160479	0.168989	500000.0	701.0	0.1650775695921542	0.0781411366619116	6.302716795379176e-05	0.0015609705405148	0.0781159	0.0752664	0.0810399	571418.3656372541	613.3859551558468	0.0781255375455145	0.0381572009985734	4.302434452874057e-05	0.001084062555185	0.0381617	0.0360508	0.04007	552087.4314038041	634.8632119894061	0.0381417981877068	0.001	1.0356191938126475e-10	1.1641532182693479e-10	0.001	0.001	0.001	276193387.5481095	1.2690383470493016	0.000999999999999938	-36126.22111269617	0.7704443366168668	20.39859597222357	-36124.8	-36166.3	-36087.5	500000.0	701.0		0.0	0.0	0.0	0.0	0.0	0.0				-215.01120256776036	0.3521556772727612	7.926592566393312	-214.569	-229.618	-199.741	691806.0241892996	506.6449087527638		
53	sims/sim_053/delphy-digested.log	757.3409415121255	0.0320649424047841	0.7279962716773117	757.0	757.0	759.0	679971.3906853914	515.462863292978	757.340592138157	-41655.38701854491	1.0340585868579997	25.81973039256577	-41655.5	-41699.2	-41601.1	562179.3730401546	623.4664891822081		5330.708074179745	0.2954778792701498	7.612910524426739	5330.65	5317.03	5345.86	528003.1553837161	663.8217905066891	5330.702638061955	-46986.0942938659	0.8590937922279182	20.258811799517247	-46985.7	-47021.5	-46945.8	630291.2006943448	556.0921675788592		2.5308699857346646	0.0056546237919623	0.1415182574345203	2.51507	2.27671	2.82192	559590.7280664745	626.3506209458917	2.526951423576738	2023.4636519258192	0.0056676993308079	0.1415688082203167	2023.48	2023.16	2023.71	561780.2568474455	623.90943029381	2023.4636469734376	25.062870898716124	0.0257681528401394	0.60045129253136	25.0573	23.8561	26.1804	645504.1367396447	542.986450513437	25.055677650205045	7.453948074179739	0.0278658080339042	0.6684253288783655	7.38122	6.11447	8.76448	609151.765686224	575.3902717578983	7.424253517720148	0.0342602134094151	3.834817674533245e-05	0.0010153218427886	0.0342776	0.0324401	0.0364304	500000.00000000006	700.9999999999999	0.0342451640216242	0.2920388630527817	9.971365635738707e-05	0.0026400591088402	0.291907	0.287223	0.297327	500000.0	701.0	0.2920269335142711	0.3182609985734665	9.788723663965078e-05	0.0025917020814414	0.318252	0.313315	0.323359	500000.0	701.0	0.3182504447741344	0.355439910128388	0.00010579761311630336	0.0028011404094962	0.355238	0.350749	0.361429	500000.0	701.0	0.3554288803697786	0.001	1.0356191938126475e-10	1.1641532182693479e-10	0.001	0.001	0.001	276193387.5481095	1.2690383470493016	0.000999999999999938	-46986.0942938659	0.8590937922279182	20.258811799517247	-46985.7	-47021.5	-46945.8	630291.2006943448	556.0921675788592		0.0	0.0	0.0	0.0	0.0	0.0				-198.3260242510697	0.2954309288900016	7.602974359282301	-198.454	-212.018	-183.068	529215.9081769016	662.3005744620169		
54	sims/sim_054/delphy-digested.log	675.169757489301	0.0187005322322279	0.4576171907028274	675.0	675.0	676.0	585317.2117756533	598.8205932586575	675.1696026244687	-43927.38930099858	0.8404455268404342	22.251975791515804	-43927.7	-43967.9	-43880.2	500000.0	701.0		5342.249472182591	0.2630482743999224	6.964572539641148	5342.04	5329.13	5355.22	500000.00000000006	700.9999999999999	5342.244932056593	-49269.63751783169	0.6313843182535736	16.716786663249742	-49269.2	-49305.9	-49240.4	500000.00000000006	700.9999999999999		2.046057546362339	0.0044413213872829	0.1175902219628024	2.0411	1.83878	2.27397	500000.0	701.0	2.042691008108453	2023.9484878744645	0.0044416771209849	0.1175996447035351	2023.95	2023.7	2024.14	500000.0	701.0	2023.9484844579647	22.768416690442205	0.0197277457218009	0.5223197773742447	22.739	21.7178	23.7225	500000.0	701.0	22.76243057723716	1.1273429900142642	0.0033383370436824	0.0883871622254792	1.12416	0.960561	1.2899	500000.0	701.0	1.123879497157111	0.1222173894436519	6.888090448773385e-05	0.0018237186957251	0.122263	0.118868	0.125867	500000.0	701.0	0.1222037772428252	0.3791911355206849	0.00010184960932452304	0.0026966114637875	0.379173	0.37413	0.384399	500000.0	701.0	0.3791815483292416	0.2029252781740368	9.04927989082202e-05	0.0023959239563529	0.202989	0.198466	0.207628	500000.00000000006	700.9999999999999	0.2029111322022596	0.2956662396576318	9.667904806865524e-05	0.0024817114636088	0.295647	0.291004	0.300385	531924.7275351908	658.9278178965874	0.2956558252171943	0.001	1.0356191938126475e-10	1.1641532182693479e-10	0.001	0.001	0.001	276193387.5481095	1.2690383470493016	0.000999999999999938	-49269.63751783169	0.6313843182535736	16.716786663249742	-49269.2	-49305.9	-49240.4	500000.00000000006	700.9999999999999		0.0	0.0	0.0	0.0	0.0	0.0				-188.74638659058488	0.2629983449580539	6.963250587543412	-188.995	-201.898	-175.781	500000.0	701.0		
55	sims/sim_055/delphy-digested.log	795.793152639087	0.0525273315015256	1.1286738286471305	795.0	795.0	798.0	759139.8489071485	461.7067599660022	795.7923534529134	-39823.85805991445	1.211183194305951	29.944820460719043	-39821.1	-39884.1	-39767.3	573408.6862851247	611.2568720762551		5329.971398002852	0.3059208123796468	7.536220954872899	5330.54	5315.24	5344.35	577562.2824150573	606.8609579808364	5329.96606955462	-45153.82639087016	1.021258631543545	25.232856336311414	-45151.6	-45200.7	-45104.7	574151.7224655913	610.4658164131961		3.816395363766047	0.0087437847473149	0.2037924515689256	3.80822	3.46849	4.23014	645224.3519972968	543.2219024514878	3.8109710406658728	2022.1779885877336	0.0087342055516724	0.2038455617047237	2022.19	2021.76	2022.52	643475.9283959526	544.6979203615608	2022.1779783132783	27.121576462196835	0.0278892332973813	0.6619582141377253	27.1073	25.8375	28.3324	622157.0425767165	563.3625853504354	27.11351722453182	3.82092758915834	0.010603809986245	0.2807507633886283	3.80558	3.32845	4.38269	500000.0	701.0	3.8106810115460266	0.041072345791726	4.19240653348607e-05	0.0011099985158526	0.041031	0.0389259	0.0432651	500000.0	701.0	0.0410573567935504	0.3358908402282456	0.0001072887153698651	0.0027560427413277	0.335773	0.330479	0.341497	531158.598088628	659.8782383666062	0.3358795353115843	0.4871194679029961	0.00011819786257358312	0.0029374842085424	0.487128	0.481425	0.492717	567487.3529482341	617.6349097104415	0.48711060846897	0.1359173495007133	7.750793515459227e-05	0.0020521314500689	0.135868	0.131966	0.139787	500000.00000000006	700.9999999999999	0.1359018539367447	0.001	1.0356191938126475e-10	1.1641532182693479e-10	0.001	0.001	0.001	276193387.5481095	1.2690383470493016	0.000999999999999938	-45153.82639087016	1.021258631543545	25.232856336311414	-45151.6	-45200.7	-45104.7	574151.7224655913	610.4658164131961		0.0	0.0	0.0	0.0	0.0	0.0				-200.01685734664767	0.3061618628076366	7.537426547453044	-199.471	-214.677	-185.595	578287.7860058766	606.099607292135		
56	sims/sim_056/delphy-digested.log	756.3295292439373	0.0262946404746315	0.6723378258189434	756.0	756.0	758.0	536101.972916723	653.793527550487	756.3292307909524	-38026.98202567758	0.9441260015554124	24.93720316411467	-38027.2	-38077.4	-37981.2	502403.2635964743	697.6467419636797		5318.520912981453	0.2920656089525256	7.432809846762103	5318.87	5304.38	5332.02	541181.3481592343	647.6572062067276	5318.515718345521	-43345.49971469331	0.7306763181588888	19.345681828925684	-43344.6	-43380.1	-43305.2	500000.0	701.0		2.451241968616261	0.0051510740322211	0.1320419779007352	2.45205	2.17534	2.68493	533408.0472556999	657.0954484156493	2.4476879870076056	2023.543138373754	0.005161816666838	0.132057593471363	2023.54	2023.27	2023.78	535508.5503148532	654.5180273852264	2023.543134064637	25.20970271041369	0.021058170242001	0.5575446352468922	25.2117	24.0071	26.1369	500000.0	701.0	25.20354436238539	1.7281623537803132	0.0049822119898015	0.1319110603938787	1.72579	1.4795	1.99314	500000.0	701.0000000000001	1.723141776368519	0.1501904736091298	8.144693696282364e-05	0.002099495213004	0.150124	0.14653	0.154569	527482.1370295973	664.4774778038279	0.1501757985822645	0.2764806348074177	0.00010171860731691748	0.0026307584394359	0.276558	0.270787	0.281162	523994.6930343689	668.8999042534398	0.2764681134222949	0.5428259429386593	0.00011320447292168278	0.0028504994671024	0.542718	0.537547	0.548206	552806.6617387233	634.0372217975535	0.5428184584196921	0.0305029537803138	3.806003653149532e-05	0.0009310437898897804	0.0304822	0.0285807	0.0322288	585714.8141679049	598.4140942344739	0.0304887509419925	0.001	1.0356191938126475e-10	1.1641532182693479e-10	0.001	0.001	0.001	276193387.5481095	1.2690383470493016	0.000999999999999938	-43345.49971469331	0.7306763181588888	19.345681828925684	-43344.6	-43380.1	-43305.2	500000.0	701.0		0.0	0.0	0.0	0.0	0.0	0.0				-212.23096291012817	0.2921805991548168	7.433388937375618	-211.872	-226.407	-198.871	541523.1893997071	647.2483669416606		
