sample	filename	numMuts.mean	numMuts.stderr	numMuts.stddev	numMuts.median	numMuts.95%HPDlo	numMuts.95%HPDup	numMuts.ACT	numMuts.ESS	numMuts.geometric-mean	posterior_for_Delphy.mean	posterior_for_Delphy.stderr	posterior_for_Delphy.stddev	posterior_for_Delphy.median	posterior_for_Delphy.95%HPDlo	posterior_for_Delphy.95%HPDup	posterior_for_Delphy.ACT	posterior_for_Delphy.ESS	posterior_for_Delphy.geometric-mean	prior_for_Delphy.mean	prior_for_Delphy.stderr	prior_for_Delphy.stddev	prior_for_Delphy.median	prior_for_Delphy.95%HPDlo	prior_for_Delphy.95%HPDup	prior_for_Delphy.ACT	prior_for_Delphy.ESS	prior_for_Delphy.geometric-mean	likelihood_really_logG.mean	likelihood_really_logG.stderr	likelihood_really_logG.stddev	likelihood_really_logG.median	likelihood_really_logG.95%HPDlo	likelihood_really_logG.95%HPDup	likelihood_really_logG.ACT	likelihood_really_logG.ESS	likelihood_really_logG.geometric-mean	rootHeight.mean	rootHeight.stderr	rootHeight.stddev	rootHeight.median	rootHeight.95%HPDlo	rootHeight.95%HPDup	rootHeight.ACT	rootHeight.ESS	rootHeight.geometric-mean	age(root).mean	age(root).stderr	age(root).stddev	age(root).median	age(root).95%HPDlo	age(root).95%HPDup	age(root).ACT	age(root).ESS	age(root).geometric-mean	treeLength.mean	treeLength.stderr	treeLength.stddev	treeLength.median	treeLength.95%HPDlo	treeLength.95%HPDup	treeLength.ACT	treeLength.ESS	treeLength.geometric-mean	kappa.mean	kappa.stderr	kappa.stddev	kappa.median	kappa.95%HPDlo	kappa.95%HPDup	kappa.ACT	kappa.ESS	kappa.geometric-mean	frequencies1.mean	frequencies1.stderr	frequencies1.stddev	frequencies1.median	frequencies1.95%HPDlo	frequencies1.95%HPDup	frequencies1.ACT	frequencies1.ESS	frequencies1.geometric-mean	frequencies2.mean	frequencies2.stderr	frequencies2.stddev	frequencies2.median	frequencies2.95%HPDlo	frequencies2.95%HPDup	frequencies2.ACT	frequencies2.ESS	frequencies2.geometric-mean	frequencies3.mean	frequencies3.stderr	frequencies3.stddev	frequencies3.median	frequencies3.95%HPDlo	frequencies3.95%HPDup	frequencies3.ACT	frequencies3.ESS	frequencies3.geometric-mean	frequencies4.mean	frequencies4.stderr	frequencies4.stddev	frequencies4.median	frequencies4.95%HPDlo	frequencies4.95%HPDup	frequencies4.ACT	frequencies4.ESS	frequencies4.geometric-mean	clock.rate.mean	clock.rate.stderr	clock.rate.stddev	clock.rate.median	clock.rate.95%HPDlo	clock.rate.95%HPDup	clock.rate.ACT	clock.rate.ESS	clock.rate.geometric-mean	meanRate.mean	meanRate.stderr	meanRate.stddev	meanRate.median	meanRate.95%HPDlo	meanRate.95%HPDup	meanRate.ACT	meanRate.ESS	meanRate.geometric-mean	treeLikelihood_really_logG.mean	treeLikelihood_really_logG.stderr	treeLikelihood_really_logG.stddev	treeLikelihood_really_logG.median	treeLikelihood_really_logG.95%HPDlo	treeLikelihood_really_logG.95%HPDup	treeLikelihood_really_logG.ACT	treeLikelihood_really_logG.ESS	treeLikelihood_really_logG.geometric-mean	branchRates.mean	branchRates.stderr	branchRates.stddev	branchRates.median	branchRates.95%HPDlo	branchRates.95%HPDup	branchRates.ACT	branchRates.ESS	branchRates.geometric-mean	coalescent.mean	coalescent.stderr	coalescent.stddev	coalescent.median	coalescent.95%HPDlo	coalescent.95%HPDup	coalescent.ACT	coalescent.ESS	coalescent.geometric-mean	Unnamed: 155
174	sims/sim_174/delphy-digested.log	573.1184022824536	0.0179941685757865	0.4325761508503689	573.0	573.0	574.0	2425975.660696285	577.9118161464195	573.1182393872745	-41868.74350927243	1.1415499770841746	30.22413905552767	-41868.9	-41926.8	-41808.0	2000000.0	701.0		3266.800713266764	0.645001870947587	17.07733049637596	3267.09	3232.73	3302.15	2000000.0	701.0	3266.7560608560084	-45135.543937232535	0.5929538661670086	15.699286459543996	-45134.7	-45166.1	-45103.5	2000000.0	701.0		2.720352453637659	0.0084690147416256	0.2242290607758164	2.70959	2.35342	3.20548	2000000.0	701.0	2.711223538281359	2023.2768901569184	0.008474739823618	0.2243806431058702	2023.29	2022.79	2023.64	2000000.0	701.0	2023.27687771475	37.63506647646224	0.0358803198286009	0.9499818645915368	37.5979	35.7015	39.4685	2000000.0	701.0	37.62309938951514	5.229568544935806	0.0169643358544829	0.4369680137177269	5.21237	4.39711	6.02594	2113111.6399457497	663.476540234284	5.211436210881347	0.0876037213980028	6.033765939069396e-05	0.0015595651352263	0.0875685	0.0843056	0.0904425	2098543.1146469302	668.0825331701034	0.0875898321027764	0.1392493437945791	7.198462426199474e-05	0.0019058940362032	0.13915	0.135567	0.142791	2000000.0	701.0	0.139236302710841	0.4437356804564904	0.0001169006797665851	0.0029574179866812	0.44379	0.438151	0.449669	2190567.6358812894	640.016759599372	0.4437258163002238	0.3294112724679028	0.00010697122226858196	0.0028322133602398	0.329316	0.324107	0.334965	2000000.0	700.9999999999999	0.3293991091951568	0.0005086481469329537	8.920158919614599e-07	2.3617373656056103e-05	0.000507596	0.000463517	0.000555387	2000000.0	700.9999999999999	0.000508102184511469	0.0005086481469329537	8.920158919614599e-07	2.3617373656056103e-05	0.000507596	0.000463517	0.000555387	2000000.0	700.9999999999999	0.000508102184511469	-45135.543937232535	0.5929538661670086	15.699286459543996	-45134.7	-45166.1	-45103.5	2000000.0	701.0		0.0	0.0	0.0	0.0	0.0	0.0				-492.29727532097024	0.645409336332712	17.08811871474481	-491.993	-526.89	-457.398	2000000.0	701.0		
175	sims/sim_175/delphy-digested.log	3470.616262482168	0.1404994401461927	2.4142275054797078	3470.0	3467.0	3475.0	4748329.126042052	295.26175688007345	3470.615423068038	-79366.62182596295	2.9228718881457074	68.54183570663184	-79362.5	-79494.4	-79240.5	2549506.425723464	549.9103614152137		3249.2829957203985	0.4598158822545726	11.71942676251007	3249.95	3228.07	3272.47	2158257.2613722906	649.5981851155977	3249.261857003356	-82615.90413694717	2.593384262687176	59.54537324555702	-82614.4	-82724.9	-82498.3	2659412.539369561	527.1840977076679		3.0462548644793146	0.0041150709288698	0.104245377057276	3.0411	2.86301	3.23014	2184686.1483685886	641.7397762360243	3.044476765179707	2022.9455492154077	0.0041093716060018	0.104388064798856	2022.95	2022.76	2023.13	2172686.994613482	645.2839288290643	2022.945546522084	39.81234707560623	0.0244530968115573	0.5834903234488422	39.8147	38.6995	40.9123	2462342.3344778228	569.3765567724422	39.80806969930499	1.950319029957204	0.003420766930631	0.0668253557904471	1.94673	1.83468	2.09091	3673773.9004392647	381.6239207950076	1.9491818437722312	0.3251766376604853	0.00010719463273879364	0.0027853835525144	0.325167	0.320008	0.330885	2076462.447621826	675.1867829855106	0.325164711270213	0.4440370342368049	0.00010329123887314366	0.0027347806309971	0.44405	0.438749	0.448988	2000000.0	701.0	0.4440286080209221	0.0490652871611982	4.4898069119788136e-05	0.001188739443314	0.0489982	0.0468313	0.0513556	2000000.0	701.0000000000001	0.0490508994142229	0.1817210570613409	8.785761244399687e-05	0.0020657866945107	0.181687	0.177781	0.186022	2535921.793135459	552.8561660675434	0.1817093162437384	0.0029032856918687	2.462341228040969e-06	6.519394259163402e-05	0.00290257	0.00279131	0.00304239	2000000.0	701.0	0.00290255436413	0.0029032856918687	2.462341228040969e-06	6.519394259163402e-05	0.00290257	0.00279131	0.00304239	2000000.0	701.0	0.00290255436413	-82615.90413694717	2.593384262687176	59.54537324555702	-82614.4	-82724.9	-82498.3	2659412.539369561	527.1840977076679		0.0	0.0	0.0	0.0	0.0	0.0				-508.5057489300998	0.4612361058834824	11.754585662491472	-507.87	-529.815	-485.216	2158638.68963651	649.483402076927		
176	sims/sim_176/delphy-digested.log	498.15263908701854	0.0202652628183851	0.4757569502675574	498.0	498.0	499.0	2543795.597860159	551.1449116349453	498.1524124334932	-35565.278316690405	1.2365311850041851	30.43660968206871	-35563.9	-35621.3	-35502.5	2314012.0214497205	605.8741212250279		3260.203223965761	0.7689758252450145	18.55870693274045	3260.64	3221.92	3294.9	2407010.3619238567	582.4652947814567	3260.150358975215	-38825.481740370895	0.6031922456587693	14.794547601882062	-38824.2	-38852.9	-38795.5	2330537.707733629	601.5779085434318		3.1173704279600574	0.0101040208905946	0.2675181450826429	3.11233	2.55342	3.5726	2000000.0	701.0	3.1059494318934373	2022.8799429386568	0.0101061823152201	0.2675753718603462	2022.88	2022.39	2023.41	2000000.0	701.0	2022.8799252416047	38.26582353780311	0.0398024847166061	1.029402281953908	38.2121	36.2768	40.3599	2096033.0624745723	668.8825787627613	38.25201201735881	1.044278594864479	0.0036129833695598	0.0956588094684962	1.04234	0.863324	1.23646	2000000.0	701.0	1.0399273405704472	0.0844829950071326	5.832626990915544e-05	0.0015038619205795	0.0845218	0.0818145	0.0876607	2108921.8905457384	664.794654693065	0.0844696243824354	0.1545123823109842	8.618662980780324e-05	0.0021394406969632	0.154476	0.150465	0.158466	2275240.477028904	616.198601490593	0.1544975692143481	0.1205120855920113	6.623152427063167e-05	0.0017535726331848	0.120501	0.117361	0.124144	2000000.0	701.0000000000001	0.1204993254955615	0.6404925463623392	0.00011040816246452078	0.0026961150361531	0.640662	0.635276	0.645809	2351113.2042166097	596.313268746728	0.6404868710967957	0.0004338436576319549	9.019164749292916e-07	2.2501605069311563e-05	0.000433945	0.00039232	0.000477349	2252442.212418587	622.4355023495078	0.00043325892931580937	0.0004338436576319549	9.019164749292916e-07	2.2501605069311563e-05	0.000433945	0.00039232	0.000477349	2252442.212418587	622.4355023495078	0.00043325892931580937	-38825.481740370895	0.6031922456587693	14.794547601882062	-38824.2	-38852.9	-38795.5	2330537.707733629	601.5779085434318		0.0	0.0	0.0	0.0	0.0	0.0				-500.42066761768905	0.7694250259375266	18.5653132165039	-499.99	-539.048	-465.989	2408108.59656966	582.199657439512		
177	sims/sim_177/delphy-digested.log	511.0941512125535	0.0163907974881257	0.3657716522036905	511.0	511.0	512.0	2815322.1341878697	497.9891938385346	511.0940206053008	-44242.69928673329	1.1580728006664016	30.66160400254072	-44242.6	-44302.0	-44183.6	2000000.0	701.0		3245.934151212555	0.6924910403768852	18.33467295977986	3245.81	3215.5	3286.2	2000000.0	701.0	3245.8823684991658	-47488.63366619119	0.5683902884409737	15.048931246731568	-47488.2	-47519.1	-47460.9	2000000.0	701.0		2.924221640513555	0.0120734725790527	0.2592447418236028	2.91507	2.41918	3.38356	3040832.51762495	461.05794774091527	2.9128397649885054	2023.072981455063	0.0120655508629732	0.2593233513108581	2023.08	2022.63	2023.6	3035002.67981758	461.943578937554	2023.0729648341928	39.65327517831675	0.0441443698472521	1.092244056756735	39.7086	37.465	41.6403	2290125.468514656	612.1935323086547	39.6382438167914	4.390134778887301	0.0184674642287596	0.4504159689316517	4.36033	3.53605	5.23185	2356866.522436432	594.8576156746755	4.366982662426951	0.1739741483594864	8.201559154706354e-05	0.0021714779844661	0.174106	0.16951	0.178013	2000000.0	701.0	0.1739605958838302	0.4136715135520684	0.00010705880034445292	0.0028345321128066	0.413689	0.408195	0.418854	2000000.0	700.9999999999999	0.4136617971953334	0.198589954350927	9.973028007734044e-05	0.0022323402836565	0.198624	0.194687	0.20336	2798216.404150063	501.0334432750375	0.1985773978084894	0.213764363766049	9.520719958124605e-05	0.0023873697008569	0.213761	0.209042	0.218225	2229709.273980075	628.7815260764477	0.2137510255295217	0.0004308857917261057	7.905167912075929e-07	2.0930042399001425e-05	0.000431474	0.000392064	0.000471495	2000000.0	701.0	0.0004303745794965172	0.0004308857917261057	7.905167912075929e-07	2.0930042399001425e-05	0.000431474	0.000392064	0.000471495	2000000.0	701.0	0.0004303745794965172	-47488.63366619119	0.5683902884409737	15.048931246731568	-47488.2	-47519.1	-47460.9	2000000.0	701.0		0.0	0.0	0.0	0.0	0.0	0.0				-513.4808031383736	0.6927095611301669	18.34045860366864	-513.761	-543.883	-473.278	2000000.0	701.0		
178	sims/sim_178/delphy-digested.log	515.1069900142653	0.0148917903382155	0.3942810661189382	515.0	515.0	516.0	2000000.0	701.0	515.1068394538426	-31228.91027104137	1.1792069375946062	29.63667306611168	-31228.4	-31286.4	-31171.9	2219571.636218999	631.6534132632377		3279.868544935804	0.8333985228159517	17.49849635789263	3279.22	3244.08	3311.73	3180182.207087986	440.8552430974629	3279.8218612744777	-34508.77960057065	0.552658523421483	14.63241068241996	-34508.5	-34535.6	-34478.9	2000000.0	701.0000000000001		2.6933968188302417	0.0083159392247658	0.2201761714586544	2.68219	2.31233	3.10411	2000000.0	701.0	2.684550085131466	2023.3038944365203	0.0083176398075827	0.2202211969055484	2023.32	2022.89	2023.68	2000000.0	701.0000000000001	2023.3038824514376	37.514003423680414	0.0393069635135508	0.9827246533055268	37.4932	35.4144	39.2727	2242969.161103556	625.0643229130295	37.5011454089023	3.617350199714693	0.0204985806583693	0.5427287150265607	3.55142	2.74305	4.76107	2000000.0	701.0	3.5785589814207936	0.0561761360912981	5.144294932219392e-05	0.0013620243395443	0.0561432	0.0533823	0.0584987	2000000.0	701.0	0.0561596437727859	0.6352165506419407	0.00010832582602249344	0.0028680783972958	0.635323	0.630093	0.640878	2000000.0	700.9999999999999	0.6352100766246679	0.023661877318117	3.266616201705409e-05	0.0008648825219578224	0.0236037	0.022281	0.0256651	2000000.0	701.0	0.0236461406033409	0.2849454265335236	9.8938972306892e-05	0.002619548260491	0.284888	0.279996	0.289728	2000000.0	701.0	0.2849333878351816	0.0004588210970042798	9.53725164677035e-07	2.4720323229358545e-05	0.000458275	0.00040522	0.000504651	2086825.848138409	671.8337331553946	0.000458154557071766	0.0004588210970042798	9.53725164677035e-07	2.4720323229358545e-05	0.000458275	0.00040522	0.000504651	2086825.848138409	671.8337331553946	0.000458154557071766	-34508.77960057065	0.552658523421483	14.63241068241996	-34508.5	-34535.6	-34478.9	2000000.0	701.0000000000001		0.0	0.0	0.0	0.0	0.0	0.0				-479.7617460770332	0.8324302431825571	17.50520509787195	-480.284	-515.56	-447.929	3170365.3088508192	442.2203321762283		
179	sims/sim_179/delphy-digested.log	454.4579172610556	0.0354633066182856	0.938940854123805	454.0	454.0	456.0	2000000.0	701.0	454.4569500359342	-33856.223965763216	1.2951425630362492	34.2907185027505	-33855.0	-33918.6	-33790.3	2000000.0	701.0		3266.595763195436	0.6777387658464642	17.944085770712135	3265.66	3231.86	3301.6	2000000.0	701.0	3266.546484013624	-37122.81897289588	0.8288046048167144	21.94376604953701	-37119.6	-37167.0	-37083.2	2000000.0	701.0		6.971831198288154	0.0246290337106449	0.6520882611775493	6.94247	5.70491	8.18904	2000000.0	701.0000000000001	6.94152921265159	2019.0255920114105	0.0246288145160185	0.6520824583648082	2019.05	2017.78	2020.26	2000000.0	701.0	2019.0254867040248	44.95470770328104	0.0631106505782311	1.6709431186314128	44.9533	41.4942	47.9051	2000000.0	701.0	44.92371760297036	17.536681340941513	0.1693650991862252	4.484178889437208	16.7836	10.3507	26.3981	2000000.0	701.0	17.00015447717729	0.0118025689015691	2.617632661129643e-05	0.0006546868445707398	0.0117675	0.0105622	0.012981	2241290.689204716	625.5324250231351	0.0117844707431359	0.3799399201141225	9.995198728642092e-05	0.0026463692549482	0.379904	0.374569	0.384665	2000000.0	701.0	0.3799307051861549	0.1108478116975748	7.38389581824121e-05	0.0018613493598932	0.110807	0.107405	0.114441	2206293.807405863	635.4548044752285	0.1108321768845952	0.4974097061340939	0.00011301935727770308	0.0027916036161326	0.497369	0.491508	0.502042	2297979.6350501827	610.1011421580258	0.497401870821715	0.0003388770014265336	1.1016196927540408e-06	2.0678384828120597e-05	0.000337945	0.000294932	0.00037721	3979038.7504585376	352.34640523127246	0.0003382464604146633	0.0003388770014265336	1.1016196927540408e-06	2.0678384828120597e-05	0.000337945	0.000294932	0.00037721	3979038.7504585376	352.34640523127246	0.0003382464604146633	-37122.81897289588	0.8288046048167144	21.94376604953701	-37119.6	-37167.0	-37083.2	2000000.0	701.0		0.0	0.0	0.0	0.0	0.0	0.0				-490.5322353780312	0.6781850121213996	17.955900767630965	-491.478	-526.188	-456.131	2000000.0	701.0		
180	sims/sim_180/delphy-digested.log	1630.6990014265334	0.1000187738256645	1.9998178594695477	1630.0	1628.0	1634.0	3506954.8982592435	399.7770261305369	1630.6977760316638	-44480.36647646221	2.106422564129216	49.319897888461526	-44478.6	-44579.3	-44388.7	2557376.515496965	548.2180631222208		3246.692952924395	0.586850178594785	14.02988608425585	3247.57	3218.41	3273.46	2452981.123773048	571.5494450456742	3246.662609759861	-47727.05991440803	1.7326459572189612	39.3943130540077	-47725.6	-47806.7	-47656.1	2712068.218661431	516.9486483979268		3.0391768616262467	0.0056962108517482	0.1415514037190772	3.0411	2.75342	3.29863	2270344.5245489613	617.5274214289255	3.035880936178314	2022.958188302424	0.0057133028589458	0.1416622064889933	2022.96	2022.7	2023.24	2280418.205541722	614.7995120337805	2022.9581833423129	39.87606661911558	0.0331284583119003	0.7573378304751439	39.8267	38.3657	41.3707	2682694.152849755	522.6089595456465	39.86889839257198	25.994806990014265	0.1142667378810771	2.97827519436102	25.8402	20.7298	31.8123	2063754.4530052585	679.3443851609354	25.825903762334256	0.1345138059914409	7.128866547234632e-05	0.00188746754971	0.134489	0.130793	0.137975	2000000.0	701.0	0.1345005476655593	0.0990606731811697	6.546921062722612e-05	0.0016934594969549	0.0990388	0.0957306	0.10218	2095427.286434204	669.0759488895404	0.0990462009564984	0.7241695492154068	8.71722617353907e-05	0.0023080080707034	0.724191	0.719997	0.728813	2000000.0	700.9999999999999	0.7241658712860016	0.0422559764621969	4.34547054802221e-05	0.0011151914235992	0.0422468	0.0403366	0.0445491	2128740.8466864675	658.6052981424723	0.0422412738711977	0.0013630422824536	1.781509370781084e-06	4.173429818857443e-05	0.00136532	0.00128975	0.0014475	2554688.8138471995	548.7948247946007	0.0013624017555544	0.0013630422824536	1.781509370781084e-06	4.173429818857443e-05	0.00136532	0.00128975	0.0014475	2554688.8138471995	548.7948247946007	0.0013624017555544	-47727.05991440803	1.7326459572189612	39.3943130540077	-47725.6	-47806.7	-47656.1	2712068.218661431	516.9486483979268		0.0	0.0	0.0	0.0	0.0	0.0				-508.4618031383738	0.5878521212870084	14.051250757901538	-507.559	-539.323	-483.887	2453885.105414691	571.3388931317023		
181	sims/sim_181/delphy-digested.log	1162.352353780314	0.0266079964550823	0.6922936471213094	1162.0	1162.0	1164.0	2071055.1752355243	676.949613300651	1162.3521477910565	-54191.22196861626	1.6409787138008296	39.68178133276098	-54188.9	-54271.8	-54115.7	2397571.621721995	584.7583393538205		3286.5522396576307	0.6510168371972201	14.735001223177264	3287.2	3256.08	3310.87	2736730.9445344806	512.2900381566303	3286.5191867683247	-57477.77332382306	1.101333951387876	27.634755988095424	-57478.0	-57529.8	-57419.3	2226767.125766428	629.6123127457469		2.957614407988588	0.0058549025187641	0.1550167679203293	2.95616	2.66849	3.27123	2000000.0	701.0	2.95354728042373	2023.039700427957	0.0058557142386388	0.1550382596526403	2023.04	2022.73	2023.33	2000000.0	701.0	2023.0396944872	39.03289586305279	0.0345851738250857	0.8592553243739602	39.0162	37.4332	40.8292	2271346.93561854	617.2548887245196	39.02344985801547	1.4443312268188304	0.0032450067065558	0.0859161104592129	1.44367	1.27371	1.60421	2000000.0	701.0	1.4417741359445957	0.2701913009985736	0.00010048543319656058	0.0024911362604152	0.270116	0.265587	0.275153	2281178.4768358152	614.5946116170142	0.2701798210592817	0.3204085991440799	9.899438465557351e-05	0.0026077039277951	0.320347	0.315593	0.325681	2020470.771348152	693.8976895293172	0.3203979870027514	0.278400514978602	9.78238852551292e-05	0.002498020948216	0.278618	0.273593	0.282904	2150035.7282082858	652.0821871031627	0.2783892950114875	0.1309995977175463	8.276369313221689e-05	0.0019428593750947	0.131002	0.127467	0.135198	2544163.41110265	551.0652318485973	0.1309851857757968	0.00099312867617689	1.385845026122528e-06	3.6692193610307095e-05	0.000993879	0.000923431	0.0010649	2000000.0	701.0000000000001	0.000992450793924451	0.00099312867617689	1.385845026122528e-06	3.6692193610307095e-05	0.000993879	0.000923431	0.0010649	2000000.0	701.0000000000001	0.000992450793924451	-57477.77332382306	1.101333951387876	27.634755988095424	-57478.0	-57529.8	-57419.3	2226767.125766428	629.6123127457469		0.0	0.0	0.0	0.0	0.0	0.0				-473.3541626248216	0.651428131180902	14.74832567347356	-472.736	-503.87	-449.025	2735240.9741386976	512.5690983923188		
182	sims/sim_182/delphy-digested.log	390.0784593437946	0.0124403233172129	0.3264050853232345	390.0	390.0	391.0	2036561.4374020936	688.415274026026	390.0783231209745	-36499.24393723253	1.0535922003177989	27.89533337084985	-36499.4	-36554.4	-36447.7	2000000.0	701.0		3273.42152639087	0.691052026533318	18.29657304704599	3273.76	3240.25	3309.73	2000000.0	701.0	3273.370389672744	-39772.664479315325	0.4686805542622819	12.408975979132716	-39772.0	-39797.4	-39750.3	2000000.0	701.0		3.186524208273897	0.0119520461225082	0.3164472088148517	3.15616	2.63014	3.82466	2000000.0	701.0	3.1710532111160155	2022.807931526392	0.0119458448181943	0.3162830209950078	2022.84	2022.17	2023.36	2000000.0	701.0	2022.80790679852	38.29950670470761	0.0418972401072693	1.1092882802738755	38.2967	36.1341	40.4089	2000000.0	701.0000000000001	38.28347586010925	7.307676405135526	0.0292410461977975	0.7741977697603837	7.29992	5.87206	8.82166	2000000.0	701.0000000000001	7.266367889374343	0.2896466119828815	9.866767604141742e-05	0.002612365310802	0.289642	0.283847	0.29396	2000000.0	701.0	0.2896348344249466	0.4848158145506421	0.00011217970385644864	0.0029701152260715	0.484841	0.479178	0.490461	2000000.0	701.0	0.4848067139793411	0.1999045178316689	8.567569952999421e-05	0.0022616541284263	0.199963	0.195604	0.204216	2011921.13336761	696.8464005610862	0.1998917256403335	0.0256330499286733	3.328130827031601e-05	0.0008629156472249983	0.0256303	0.0239236	0.0272177	2085509.176248815	672.2578907668792	0.0256185220371149	0.0003398875720399429	7.556416216146111e-07	2.000667329872025e-05	0.000339697	0.000301628	0.000379271	2000000.0	701.0000000000001	0.0003392964744063584	0.0003398875720399429	7.556416216146111e-07	2.000667329872025e-05	0.000339697	0.000301628	0.000379271	2000000.0	701.0000000000001	0.0003392964744063584	-39772.664479315325	0.4686805542622819	12.408975979132716	-39772.0	-39797.4	-39750.3	2000000.0	701.0		0.0	0.0	0.0	0.0	0.0	0.0				-485.33727532096987	0.6913207770694354	18.30368859499072	-484.833	-518.423	-448.976	2000000.0	701.0		
183	sims/sim_183/delphy-digested.log	168.00855920114122	0.0040218746145595	0.1064847794872073	168.0	168.0	168.0	2000000.0	701.0000000000001	168.00852565307517	-27271.49243937231	0.8917883360709031	23.61134879232589	-27272.5	-27316.7	-27223.7	2000000.0	701.0		3274.1385021397987	0.7265643247675648	19.236811023049786	3274.22	3238.38	3313.88	2000000.0	701.0	3274.081986968173	-30545.63095577743	0.2283798621437107	6.046677657660295	-30545.5	-30557.2	-30534.1	2000000.0	700.9999999999999		2.275511597717547	0.0103114773988507	0.273010847530006	2.24384	1.81419	2.8274	2000000.0	701.0000000000001	2.2598167072822206	2023.719101283883	0.0103090639860272	0.2729469488592057	2023.75	2023.17	2024.18	2000000.0	701.0	2023.7190828758444	37.123428530670495	0.0472114576973274	1.2499896552660492	37.0555	34.8865	39.7842	2000000.0	701.0	37.10242692994991	1.6036235221112694	0.0096861283124473	0.2557643114362777	1.59107	1.11121	2.05275	2010798.5382222128	697.2354382351682	1.5833192310563788	0.0985196245363766	6.629780890166812e-05	0.0017553276118941	0.0986292	0.0953199	0.102056	2000000.0	701.0000000000001	0.0985039577682676	0.1429913181169757	7.44930216766794e-05	0.0019723073810251	0.142956	0.139302	0.147065	2000000.0	701.0	0.1429777059314916	0.0603848776034237	5.420054483231805e-05	0.0013982698102485	0.0603853	0.0578333	0.0630479	2106557.684099792	665.5407590222839	0.0603687064618077	0.6981041398002851	9.953809188122746e-05	0.0026354107927476	0.698056	0.693181	0.70305	2000000.0	701.0	0.6980991655785584	0.00015295117403708983	4.968165291685263e-07	1.3153915433139988e-05	0.000152095	0.000126159	0.000176551	2000000.0	701.0	0.00015239036502079568	0.00015295117403708983	4.968165291685263e-07	1.3153915433139988e-05	0.000152095	0.000126159	0.000176551	2000000.0	701.0	0.00015239036502079568	-30545.63095577743	0.2283798621437107	6.046677657660295	-30545.5	-30557.2	-30534.1	2000000.0	700.9999999999999		0.0	0.0	0.0	0.0	0.0	0.0				-486.5423466476466	0.7264869306751058	19.234761905718347	-486.588	-522.318	-446.785	2000000.0	701.0		
184	sims/sim_184/delphy-digested.log	1028.4108416547788	0.0781138788302579	1.412031853940092	1028.0	1027.0	1031.0	4290574.358705669	326.76277877699783	1028.4098733505382	-28328.45763195434	1.7688077440954113	39.57755621144839	-28329.0	-28406.0	-28253.8	2800343.6290595154	500.6528432622593		3270.705905848786	0.5742530956002578	15.204157295960414	3270.83	3243.41	3302.7	2000000.0	701.0000000000001	3270.6705583127477	-31599.16276747503	1.3420037605288302	28.00378000553136	-31597.8	-31654.7	-31547.0	3219750.0955381324	435.4375210494953		2.3653059914407994	0.0050068516317292	0.1316353639847474	2.36438	2.11781	2.63014	2028300.5134262508	691.2190726766174	2.361631718832073	2023.6292867332347	0.0050038281495316	0.1316625443838847	2023.63	2023.36	2023.87	2025015.227028556	692.3404729441226	2023.6292824501056	36.87428601997148	0.0295113379749833	0.7813541242103433	36.8684	35.3719	38.4416	2000000.0	701.0000000000001	36.86601441033516	9.47687303851639	0.0230128886042388	0.6092985494646281	9.47531	8.36455	10.7123	2000000.0	700.9999999999999	9.45729972606344	0.846157720399431	7.490471236289097e-05	0.0019295329046923	0.846131	0.842759	0.84989	2112817.166131079	663.5690122526295	0.8461555199586582	0.06683192553495	5.47560204327395e-05	0.0013655548059955	0.0668061	0.0642549	0.0696231	2254205.4594940417	621.9486312106972	0.0668179729262041	0.0156141437945791	2.351455666853408e-05	0.0006225809161046522	0.0155944	0.0145573	0.0169357	2000000.0	701.0	0.0156017135093595	0.0713962145506419	5.918563861761402e-05	0.0014110471271469	0.0713463	0.068554	0.0737503	2466593.893436642	568.3951475476287	0.0713823120261597	0.0009198500085591996	1.3355942052262772e-06	3.5361732545291586e-05	0.000920391	0.000856472	0.000993995	2000000.0	700.9999999999999	0.0009191706116324912	0.0009198500085591996	1.3355942052262772e-06	3.5361732545291586e-05	0.000920391	0.000856472	0.000993995	2000000.0	700.9999999999999	0.0009191706116324912	-31599.16276747503	1.3420037605288302	28.00378000553136	-31597.8	-31654.7	-31547.0	3219750.0955381324	435.4375210494953		0.0	0.0	0.0	0.0	0.0	0.0				-487.02366048502176	0.5747640650589205	15.217685930145343	-486.972	-514.313	-454.92	2000000.0	701.0		
