sample	filename	numMuts.mean	numMuts.stderr	numMuts.stddev	numMuts.median	numMuts.95%HPDlo	numMuts.95%HPDup	numMuts.ACT	numMuts.ESS	numMuts.geometric-mean	posterior_for_Delphy.mean	posterior_for_Delphy.stderr	posterior_for_Delphy.stddev	posterior_for_Delphy.median	posterior_for_Delphy.95%HPDlo	posterior_for_Delphy.95%HPDup	posterior_for_Delphy.ACT	posterior_for_Delphy.ESS	posterior_for_Delphy.geometric-mean	prior_for_Delphy.mean	prior_for_Delphy.stderr	prior_for_Delphy.stddev	prior_for_Delphy.median	prior_for_Delphy.95%HPDlo	prior_for_Delphy.95%HPDup	prior_for_Delphy.ACT	prior_for_Delphy.ESS	prior_for_Delphy.geometric-mean	likelihood_really_logG.mean	likelihood_really_logG.stderr	likelihood_really_logG.stddev	likelihood_really_logG.median	likelihood_really_logG.95%HPDlo	likelihood_really_logG.95%HPDup	likelihood_really_logG.ACT	likelihood_really_logG.ESS	likelihood_really_logG.geometric-mean	rootHeight.mean	rootHeight.stderr	rootHeight.stddev	rootHeight.median	rootHeight.95%HPDlo	rootHeight.95%HPDup	rootHeight.ACT	rootHeight.ESS	rootHeight.geometric-mean	age(root).mean	age(root).stderr	age(root).stddev	age(root).median	age(root).95%HPDlo	age(root).95%HPDup	age(root).ACT	age(root).ESS	age(root).geometric-mean	treeLength.mean	treeLength.stderr	treeLength.stddev	treeLength.median	treeLength.95%HPDlo	treeLength.95%HPDup	treeLength.ACT	treeLength.ESS	treeLength.geometric-mean	kappa.mean	kappa.stderr	kappa.stddev	kappa.median	kappa.95%HPDlo	kappa.95%HPDup	kappa.ACT	kappa.ESS	kappa.geometric-mean	frequencies1.mean	frequencies1.stderr	frequencies1.stddev	frequencies1.median	frequencies1.95%HPDlo	frequencies1.95%HPDup	frequencies1.ACT	frequencies1.ESS	frequencies1.geometric-mean	frequencies2.mean	frequencies2.stderr	frequencies2.stddev	frequencies2.median	frequencies2.95%HPDlo	frequencies2.95%HPDup	frequencies2.ACT	frequencies2.ESS	frequencies2.geometric-mean	frequencies3.mean	frequencies3.stderr	frequencies3.stddev	frequencies3.median	frequencies3.95%HPDlo	frequencies3.95%HPDup	frequencies3.ACT	frequencies3.ESS	frequencies3.geometric-mean	frequencies4.mean	frequencies4.stderr	frequencies4.stddev	frequencies4.median	frequencies4.95%HPDlo	frequencies4.95%HPDup	frequencies4.ACT	frequencies4.ESS	frequencies4.geometric-mean	clock.rate.mean	clock.rate.stderr	clock.rate.stddev	clock.rate.median	clock.rate.95%HPDlo	clock.rate.95%HPDup	clock.rate.ACT	clock.rate.ESS	clock.rate.geometric-mean	meanRate.mean	meanRate.stderr	meanRate.stddev	meanRate.median	meanRate.95%HPDlo	meanRate.95%HPDup	meanRate.ACT	meanRate.ESS	meanRate.geometric-mean	treeLikelihood_really_logG.mean	treeLikelihood_really_logG.stderr	treeLikelihood_really_logG.stddev	treeLikelihood_really_logG.median	treeLikelihood_really_logG.95%HPDlo	treeLikelihood_really_logG.95%HPDup	treeLikelihood_really_logG.ACT	treeLikelihood_really_logG.ESS	treeLikelihood_really_logG.geometric-mean	branchRates.mean	branchRates.stderr	branchRates.stddev	branchRates.median	branchRates.95%HPDlo	branchRates.95%HPDup	branchRates.ACT	branchRates.ESS	branchRates.geometric-mean	coalescent.mean	coalescent.stderr	coalescent.stddev	coalescent.median	coalescent.95%HPDlo	coalescent.95%HPDup	coalescent.ACT	coalescent.ESS	coalescent.geometric-mean	
86	sims/sim_086/delphy-digested.log	530.0884450784594	0.018501581848524094	0.3671931650131828	530.0	530.0	531.0	3559398.0568911876	393.8868251292243	530.0883181949279	-40248.96776034235	1.120476868549045	29.666198906711248	-40248.6	-40310.1	-40195.3	2000000.0	701.0	NaN	3250.1932667617693	0.678840132203384	17.973245992024115	3250.2	3215.44	3284.21	2000000.0	701.0	3250.143536511309	-43499.15962910129	0.5213360529516042	13.80310424291852	-43499.2	-43524.5	-43473.9	2000000.0000000002	700.9999999999999	NaN	2.2421327246790344	0.006365708858112453	0.16854108322792163	2.23836	1.94808	2.56712	2000000.0	701.0	2.2358399809150673	2023.755320970042	0.006372192793028908	0.16871275496293298	2023.76	2023.42	2024.04	2000000.0	701.0	2023.755313937507	37.40129657631957	0.034044605215986824	0.9013787417967274	37.396	35.9446	39.3437	2000000.0	701.0	37.39043955909712	6.375863509272459	0.029360835802682072	0.7773693678049556	6.35468	5.01445	7.93865	2000000.0	701.0	6.328850633220596	0.09726520927246787	6.237033550787264E-5	0.0016513422373049256	0.0972594	0.0943162	0.100659	1999999.9999999998	701.0000000000001	0.0972511829053824	0.5005335934379463	1.104328195705025E-4	0.002839165749299055	0.500508	0.495076	0.506163	2121108.2867328906	660.9752122365607	0.500525540706957	0.12159140941512112	7.526318435762933E-5	0.001809141369755148	0.121591	0.117921	0.125063	2426432.32199317	577.8030515387877	0.12157793208191828	0.28060977175463614	9.752689459245842E-5	0.0025394200719454467	0.280674	0.274921	0.284894	2067891.3154015427	677.9853416656765	0.280598275139311	4.722393223965764E-4	9.733657244330043E-7	2.3816407221138548E-5	4.7171E-4	4.2786E-4	5.16587E-4	2341788.220598326	598.6877838346072	4.7164048211820994E-4	4.722393223965764E-4	9.733657244330043E-7	2.3816407221138548E-5	4.7171E-4	4.2786E-4	5.16587E-4	2341788.220598326	598.6877838346072	4.7164048211820994E-4	-43499.15962910129	0.5213360529516042	13.80310424291852	-43499.2	-43524.5	-43473.9	2000000.0000000002	700.9999999999999	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-508.651164051356	0.6795702122173733	17.992575885808115	-508.635	-543.531	-474.619	2000000.0	701.0	NaN	
87	sims/sim_087/delphy-digested.log	861.3338088445079	0.028425754933400486	0.640845476621879	861.0	861.0	863.0	2758451.689562264	508.25613705871433	861.3335706930877	-36555.3245363766	1.3016940518361606	32.79741905237306	-36554.5	-36620.1	-36492.1	2208444.6374669075	634.83592760926	NaN	3253.02988587732	0.5877902121550171	15.562571470891712	3252.81	3221.83	3282.07	2000000.0	701.0	3252.9926492235036	-39808.35378031381	0.8538343350329292	20.01423043388978	-39807.8	-39845.2	-39771.4	2551628.5462436215	549.4530158255023	NaN	2.5813417831669043	0.00668933685269888	0.16605857369090227	2.5726	2.27397	2.88767	2275053.108163541	616.2493503862495	2.576068618721513	2023.4157774607709	0.006694843731161497	0.16617839351184513	2023.42	2023.11	2023.72	2275515.4321814226	616.1241449617298	2023.4157706366946	37.61325777460769	0.03144873372373755	0.7829104542407039	37.5817	36.0475	39.0368	2262195.6130039543	619.7518870343372	37.605145065104736	1.2979880855920118	0.004757901072409316	0.1259721137911023	1.29276	1.07593	1.55432	2000000.0	701.0	1.2918878171439614	0.5027552039942941	1.0587267305148278E-4	0.002803127726705282	0.502838	0.497381	0.507965	2000000.0	701.0	0.5027473868430572	0.0744278273894436	5.485780558213866E-5	0.0014524374554991076	0.0744132	0.0717487	0.0771393	2000000.0	701.0	0.07441363525985847	9.479514636233953E-4	6.7398346854894256E-6	1.784465900010314E-4	9.36559E-4	6.31852E-4	0.00127086	2000000.0000000002	700.9999999999999	9.313279516241685E-4	0.4218690242510702	1.0209570771791939E-4	0.0027031272644244967	0.421691	0.416204	0.426928	2000000.0	701.0	0.4218603675073813	7.633258445078458E-4	1.1968092651119288E-6	3.108394150712268E-5	7.62622E-4	6.95027E-4	8.20973E-4	2078383.7242458062	674.5626342453924	7.626931279655316E-4	7.633258445078458E-4	1.1968092651119288E-6	3.108394150712268E-5	7.62622E-4	6.95027E-4	8.20973E-4	2078383.7242458062	674.5626342453924	7.626931279655316E-4	-39808.35378031381	0.8538343350329292	20.01423043388978	-39807.8	-39845.2	-39771.4	2551628.5462436215	549.4530158255023	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-507.1656633380883	0.5882710874275522	15.57530331918194	-507.384	-539.144	-478.809	2000000.0	701.0	NaN	
88	sims/sim_088/delphy-digested.log	607.1369472182596	0.01644249712206576	0.4353382063515882	607.0	607.0	608.0	2000000.0	701.0	607.13679140142	-33526.01783166907	1.1426114163216254	30.252242147092172	-33525.8	-33580.9	-33464.5	2000000.0	701.0	NaN	3257.948958630524	0.6640783220531088	17.582406334042666	3259.02	3223.55	3291.47	2000000.0	701.0	3257.9014799370048	-36783.96804564903	0.5642878097420523	14.940312356236923	-36783.6	-36811.0	-36754.6	2000000.0	701.0	NaN	2.1627413980028525	0.006609027763250706	0.17034041517500526	2.14795	1.82786	2.47671	2110511.696170508	664.2938783726753	2.1561662697947206	2023.8345221112722	0.006615137108702123	0.17035569246985108	2023.85	2023.49	2024.14	2114036.181886058	663.1863787445644	2023.8345149412835	36.85526533523542	0.03234668738737099	0.8564239824061987	36.7953	35.2044	38.5307	2000000.0000000002	700.9999999999999	36.84534499579809	4.822863823109848	0.024945196750627962	0.6269332313093371	4.80527	3.71507	6.08783	2219623.425333552	631.6386752808376	4.782458409936827	0.07459241198288159	5.574551295607583E-5	0.0014759407550879965	0.0746227	0.0717824	0.0775114	1999999.9999999998	701.0000000000001	0.07457780709988075	0.64162077318117	1.1187727834960403E-4	0.0027670730806114117	0.641657	0.636598	0.646983	2291872.9577946835	611.7267517956366	0.6416148051909842	0.0296012493580599	4.139004347073863E-5	9.775633314275365E-4	0.0295808	0.0278266	0.0315723	2513332.6507527763	557.8250851832456	0.02958513182990614	0.25418556348074234	9.550088265201107E-5	0.002528520007776945	0.254167	0.249463	0.2594	2000000.0	701.0	0.2541729881499326	5.499539300998571E-4	1.0604268373810213E-6	2.6267395002156016E-5	5.50161E-4	5.00803E-4	6.0501E-4	2284943.283121246	613.5819695641898	5.493258906656836E-4	5.499539300998571E-4	1.0604268373810213E-6	2.6267395002156016E-5	5.50161E-4	5.00803E-4	6.0501E-4	2284943.283121246	613.5819695641898	5.493258906656836E-4	-36783.96804564903	0.5642878097420523	14.940312356236923	-36783.6	-36811.0	-36754.6	2000000.0	701.0	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-501.2236718972894	0.6641772209010249	17.585024819869354	-500.054	-538.331	-470.369	2000000.0000000002	700.9999999999999	NaN	
89	sims/sim_089/delphy-digested.log	4772.097004279601	0.10233966143816135	2.470771710947867	4772.0	4768.0	4777.0	2405308.1588091613	582.8774973657069	4772.096364768546	-88921.70171184017	3.5633861283060835	80.58876435152047	-88916.9	-89067.1	-88755.3	2741099.4337253156	511.47360170535643	NaN	3248.7709415121312	0.45420841859189043	11.054862496756744	3249.14	3226.67	3270.24	2366746.1665970506	592.3744674384835	3248.7521304785896	-92170.4724679029	3.1786559091002746	71.2303201768527	-92165.7	-92317.0	-92044.4	2791934.7011614745	502.16074158781475	NaN	1.886770313837376	0.00270247446697522	0.042441705008128536	1.88797	1.78688	1.95354	5684412.261197806	246.63939481837895	1.886293144312851	2024.1102425106976	0.002706521417283463	0.042413988381400265	2024.11	2024.04	2024.2	5708904.881211283	245.58125055019863	2024.110242066345	37.20980727532098	0.02323966884739885	0.4981516435119446	37.2015	36.246	38.2126	3051298.8774491306	459.47645783295553	37.206472703191984	1.6959898002853064	0.0021474537926650145	0.05279265345418376	1.6987	1.57561	1.78169	2319790.081483296	604.3650290562273	1.6951680460498428	0.10045245235378022	6.143487228734685E-5	0.0015706805379530015	0.100431	0.0976058	0.103316	2144876.0912641445	653.6508126088024	0.10044018574014639	0.056902469186875894	4.6909046238778554E-5	0.0011387562765577438	0.0568154	0.0548456	0.0591804	2379028.5395617452	589.3161753571356	0.056891095942684156	0.19115597860199698	7.790860258079104E-5	0.002062739682950379	0.191125	0.186947	0.194632	2000000.0000000002	700.9999999999999	0.1911448424984932	0.6514891255349495	9.334208585300769E-5	0.002471362830319157	0.65138	0.646505	0.655917	1999999.9999999998	701.0000000000001	0.6514844391211193	0.004265805121255343	4.3069646130163866E-6	8.877555089516323E-5	0.00426381	0.00410896	0.0044448	3299923.4746267293	424.85833710388914	0.004264879801251485	0.004265805121255343	4.3069646130163866E-6	8.877555089516323E-5	0.00426381	0.00410896	0.0044448	3299923.4746267293	424.85833710388914	0.004264879801251485	-92170.4724679029	3.1786559091002746	71.2303201768527	-92165.7	-92317.0	-92044.4	2791934.7011614745	502.16074158781475	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-507.7589243937241	0.45761594925819205	11.111822486210214	-507.367	-530.005	-486.193	2377824.124515344	589.6146756799183	NaN	
90	sims/sim_090/delphy-digested.log	1455.2938659058489	0.09777968384311111	1.987645013710123	1455.0	1453.0	1459.0	3392873.157871282	413.21910214870127	1455.2925096655106	-43706.549215406565	2.093889665884896	52.27446647866182	-43702.2	-43817.5	-43618.9	2249450.198487398	623.2634094067739	NaN	3286.849358059914	0.5536196034205486	14.65785660896429	3286.94	3260.54	3317.38	2000000.0	701.0	3286.816657610785	-46993.40028530673	1.748109014609626	42.087668474458965	-46988.9	-47076.8	-46919.1	2418662.6749144257	579.6591705577977	NaN	4.882282724679028	0.01155176270681723	0.2617663683361273	4.87671	4.40822	5.40163	2730340.65864078	513.4890386527609	4.875288066843803	2021.1150071326686	0.011571056502582748	0.26168641025809664	2021.12	2020.6	2021.59	2741143.06203764	511.4654610393876	2021.1149901913172	41.71189158345221	0.0369101438522459	0.9459638550825668	41.6963	40.0345	43.7143	2134471.7156643528	656.8370007955943	41.70117597373648	0.5561525206847356	0.002160353422566665	0.05719839127272135	0.5516	0.447304	0.665386	2000000.0	701.0	0.5532421234870067	0.0038610818259629124	1.3321904364789048E-5	3.527161298680767E-4	0.00383913	0.00317566	0.00452233	2000000.0	701.0	0.0038450362265640657	0.05631049871611988	5.90510745625251E-5	0.0013568939226183932	0.0563223	0.0538453	0.0591074	2655289.199203716	528.002750291923	0.056294124090887264	0.41824039514978567	1.0155892837499383E-4	0.0026889152773576226	0.418285	0.41364	0.423476	2000000.0	701.0	0.41823175244178706	0.5215880299572041	1.1757218767822046E-4	0.0027099447647407535	0.521694	0.515832	0.526313	2638981.429652832	531.2655800630013	0.521580989502455	0.0011629751640513544	1.7074357537897836E-6	3.964430746730237E-5	0.00116649	0.00108591	0.00124042	2600609.1417493057	539.1044649858231	0.00116229680510728	0.0011629751640513544	1.7074357537897836E-6	3.964430746730237E-5	0.00116649	0.00108591	0.00124042	2600609.1417493057	539.1044649858231	0.00116229680510728	-46993.40028530673	1.748109014609626	42.087668474458965	-46988.9	-47076.8	-46919.1	2418662.6749144257	579.6591705577977	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-473.1604564907274	0.5543649491190643	14.67759068325089	-473.08	-499.513	-442.526	2000000.0	701.0	NaN	
91	sims/sim_091/delphy-digested.log	274.0984308131241	0.014280182993069258	0.3780879025583608	274.0	274.0	275.0	2000000.0	701.0	274.0981710479127	-28418.85606276747	1.233973931988657	28.06539710453223	-28419.2	-28477.2	-28372.2	2710301.4724013912	517.2856282876144	NaN	3261.2323537803163	0.8639857071293312	19.582075737058556	3261.05	3225.94	3298.9	2729252.2549612387	513.6938139197073	3261.173533376642	-31680.089158345225	0.4753895410050808	11.778702397210328	-31680.0	-31706.6	-31661.4	2283769.9902604357	613.8971989206843	NaN	4.138902567760333	0.01801560615287705	0.4281550342199359	4.12055	3.34795	4.97808	2482239.383974176	564.8125676562812	4.116906527481539	2021.8583166904414	0.018024306326435365	0.428056044011258	2021.88	2021.02	2022.65	2485786.733561979	564.006550148017	2021.8582713757332	42.38156091298142	0.06610059784873781	1.5752113007053747	42.3831	39.7565	45.8685	2468772.954304327	567.8934539345147	42.35224676146805	2.531861369472182	0.011735429925549018	0.28653966972868417	2.51406	2.03661	3.14404	2351670.7136195456	596.1719010575799	2.515605923866831	0.23323693152639086	9.441783863501118E-5	0.0023149629917252694	0.233288	0.229129	0.237667	2332211.9574012174	601.14604744684	0.2332254309053377	0.6619629229671895	1.0403066876437494E-4	0.0026180398707535465	0.662083	0.656661	0.666756	2213697.537168332	633.3295206143559	0.6619577460434338	0.028913528530670453	4.141503864082175E-5	9.41345874687733E-4	0.0289332	0.0270158	0.0305652	2713724.2028476964	516.633193059481	0.028898183229124474	0.07588662154065615	7.650922503972024E-5	0.0015636043201520317	0.0757674	0.0730383	0.0788607	3356772.404782803	417.6631093613615	0.07587052887312717	2.1690556776034228E-4	6.252530166360124E-7	1.6120025179095565E-5	2.16583E-4	1.86856E-4	2.48321E-4	2109250.5617408897	664.6910639401922	2.1630584149767078E-4	2.1690556776034228E-4	6.252530166360124E-7	1.6120025179095565E-5	2.16583E-4	1.86856E-4	2.48321E-4	2109250.5617408897	664.6910639401922	2.1630584149767078E-4	-31680.089158345225	0.4753895410050808	11.778702397210328	-31680.0	-31706.6	-31661.4	2283769.9902604357	613.8971989206843	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-499.01734094151163	0.8643257868590523	19.58905342866678	-499.181	-536.649	-463.649	2729455.7162429555	513.6555217425644	NaN	
92	sims/sim_092/delphy-digested.log	80.00570613409415	0.002844915410055098	0.07532313142246526	80.0	80.0	80.0	2000000.0	701.0	80.00567096617905	-24407.811982881612	0.8293833014183234	21.959087843542193	-24408.2	-24447.6	-24362.3	2000000.0	701.0	NaN	3262.5803566333784	0.8357820452826855	19.932820662088407	3261.76	3228.11	3305.29	2464884.4736386687	568.7893347514027	3262.5194666961033	-27670.39400855921	0.1284900109597842	3.4019535160622945	-27670.1	-27677.2	-27664.9	1999999.9999999998	701.0000000000001	NaN	1.8507283594864479	0.010466577203114098	0.27711733269947797	1.806	1.39616	2.38904	2000000.0000000002	700.9999999999999	1.831528356196154	2024.1438944365195	0.010467672251959525	0.2771463253956937	2024.19	2023.59	2024.58	2000000.0000000002	700.9999999999999	2024.1438754610924	35.75893894436522	0.045244704869952794	1.1979171116804646	35.6696	33.4709	37.9193	1999999.9999999998	701.0000000000001	35.73896021147051	2.2165041669044223	0.025750430354160542	0.6501229920340991	2.12937	1.09917	3.49546	2199510.025972261	637.414689383044	2.127391839783524	0.04148421554921536	4.3156293152424154E-5	0.0011426234780975303	0.0415089	0.0390465	0.0435151	2000000.0	701.0	0.041468477397036414	0.008333879072753209	1.995794672584719E-5	5.284146722941722E-4	0.00831055	0.0073637	0.00939339	2000000.0	701.0	0.008317221481558558	0.5032514322396571	1.2491080019014897E-4	0.002874417106289884	0.503273	0.496968	0.508339	2647575.88692478	529.5410065199133	0.5032432233263779	0.4469304693295289	1.2425486758478076E-4	0.0028775597158750615	0.446962	0.440972	0.452166	2614123.7656908436	536.3173765529378	0.44692120427914117	7.538150128388023E-5	3.7438598654142717E-7	8.959119025343936E-6	7.52155E-5	5.78958E-5	9.09183E-5	2448254.5474363873	572.6528728265042	7.48460985150394E-5	7.538150128388023E-5	3.7438598654142717E-7	8.959119025343936E-6	7.52155E-5	5.78958E-5	9.09183E-5	2448254.5474363873	572.6528728265042	7.48460985150394E-5	-27670.39400855921	0.1284900109597842	3.4019535160622945	-27670.1	-27677.2	-27664.9	1999999.9999999998	701.0000000000001	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-497.93878601997176	0.8367387177436738	19.920459573730255	-498.92	-532.305	-455.348	2473597.5205827965	566.7858203826462	NaN	
93	sims/sim_093/delphy-digested.log	734.1340941512126	0.016525507587626262	0.42963533233821316	734.0	734.0	735.0	2074233.5263310631	675.9123224084993	734.1339686016019	-37221.506419400874	1.2550362791816754	31.96353575617488	-37221.0	-37282.7	-37159.4	2161478.6257526074	648.6300550447666	NaN	3254.12312410842	0.6585816956395711	16.849012773222924	3254.28	3219.37	3284.83	2141994.771663781	654.5300756784786	3254.079484601206	-40475.62781740374	0.6728849982784604	17.199590474066117	-40474.6	-40509.8	-40442.3	2145821.008515659	653.3629759594039	NaN	2.052190670470754	0.005642293519247298	0.1493876460296995	2.04384	1.78688	2.35342	2000000.0	701.0	2.0468243916442095	2023.9449786019986	0.0056388911511205024	0.1492975644111186	2023.95	2023.64	2024.2	2000000.0	701.0	2023.9449730954098	36.900321112696176	0.03265522509247529	0.8219386437236613	36.8399	35.2899	38.5295	2212965.167843975	633.5391177286022	36.891192475361805	1.1833634008559213	0.0035330075093019616	0.0891719688004172	1.17816	1.00734	1.35074	2200799.2220183276	637.0413011661473	1.1800239833543331	0.23778770613409406	9.374585227128262E-5	0.002438196769871079	0.237894	0.232762	0.241826	2072595.8963212457	676.4463842124169	0.23777520197400287	0.10437504679029945	7.169250274654839E-5	0.00178240480769156	0.104327	0.100799	0.107667	2268207.6301874695	618.1091983559386	0.10435983081577889	0.6241293894436527	1.0284701765744063E-4	0.0027230192503265487	0.624074	0.619145	0.629316	2000000.0	701.0	0.6241234500772807	0.03370784322396575	3.927938822989769E-5	9.682269798060529E-4	0.0336815	0.0320111	0.03566	2307401.037182206	607.6100241820642	0.033693945320244015	6.656675249643373E-4	1.0950114718001877E-6	2.8991966757794194E-5	6.65383E-4	6.07125E-4	7.21884E-4	2000000.0	701.0	6.650363489299852E-4	6.656675249643373E-4	1.0950114718001877E-6	2.8991966757794194E-5	6.65383E-4	6.07125E-4	7.21884E-4	2000000.0	701.0	6.650363489299852E-4	-40475.62781740374	0.6728849982784604	17.199590474066117	-40474.6	-40509.8	-40442.3	2145821.008515659	653.3629759594039	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-506.21635663338066	0.6592678699753196	16.861133386833504	-506.085	-540.955	-475.445	2143375.7189447936	654.1083710186934	NaN	
94	sims/sim_094/delphy-digested.log	735.4236804564907	0.03566699161511026	0.7860833991407702	735.0	735.0	737.0	2886314.980427571	485.7404716765567	735.4232609706318	-44700.924679029966	1.3517586902425305	35.78970998841589	-44701.1	-44764.8	-44626.2	2000000.0	701.0	NaN	3250.861911554923	0.6554649444858544	17.354355064680238	3250.04	3221.89	3288.59	2000000.0	701.0	3250.8155910048126	-47951.78830242512	0.8884875244434965	22.16590034144976	-47949.9	-47996.6	-47912.4	2252578.47189139	622.3978509493625	NaN	3.9317843937232535	0.012175527930447898	0.298351144004926	3.92055	3.4	4.51507	2334899.5491029737	600.4540968533842	3.9204943142550617	2022.0654065620542	0.012194392843062167	0.2984052046432825	2022.08	2021.47	2022.59	2341292.0486519597	598.8146591140675	2022.065384543144	41.08575777460767	0.04005845134297262	1.0606037649952105	41.0518	39.0163	43.1391	2000000.0	701.0	41.07207778653521	14.383542368045669	0.06031025775001908	1.5967987851014518	14.3564	11.1334	17.3369	1999999.9999999998	701.0000000000001	14.295444720484552	0.27771404707560643	9.634493456539362E-5	0.002550867467718073	0.277726	0.272914	0.283111	2000000.0	701.0	0.2777023295289161	0.3125681027104136	1.0246469401704122E-4	0.0027128966949615625	0.312613	0.307482	0.317746	2000000.0	701.0	0.3125563369769704	0.35787066904422227	9.752449624166535E-5	0.0025820980199030607	0.357869	0.352572	0.362531	2000000.0	701.0	0.3578613485356655	0.05184715763195435	4.902593490059485E-5	0.0012457299198343217	0.0518535	0.049304	0.0540516	2171460.7873245804	645.6483157254615	0.05183217497533417	5.978506390870181E-4	1.2140274182154355E-6	2.7059029243026172E-5	5.98242E-4	5.40516E-4	6.45593E-4	2822153.1632817746	496.7838096957387	5.972345467421519E-4	5.978506390870181E-4	1.2140274182154355E-6	2.7059029243026172E-5	5.98242E-4	5.40516E-4	6.45593E-4	2822153.1632817746	496.7838096957387	5.972345467421519E-4	-47951.78830242512	0.8884875244434965	22.16590034144976	-47949.9	-47996.6	-47912.4	2252578.47189139	622.3978509493625	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-506.3899600570609	0.656298040187834	17.376412443471136	-507.35	-535.229	-468.457	2000000.0000000002	700.9999999999999	NaN	
95	sims/sim_095/delphy-digested.log	768.1925820256776	0.020114258004197652	0.510938029391958	768.0	768.0	769.0	2172799.183107009	645.2506107790415	768.1924123165888	-47769.68430813123	1.432861768292065	34.90237964015625	-47769.3	-47834.8	-47700.3	2362906.445594326	593.3370754538546	NaN	3258.093766048503	0.66541692505776	16.617621246222402	3258.21	3228.56	3291.76	2248008.6987223406	623.6630671388546	3258.0513745360095	-51027.77845934379	0.8636565686138837	20.89923671442001	-51026.9	-51068.1	-50988.5	2394249.0533276396	585.5698253493865	NaN	3.5175816547788874	0.009854299393122006	0.24702316332411794	3.50959	3.0137	3.97808	2231126.330666125	628.3821676657005	3.509005161328301	2022.4797289586338	0.009858853278513996	0.24695476178299922	2022.49	2022.02	2022.98	2234426.1849244754	627.4541577874447	2022.4797138810009	40.32198930099859	0.04559548341057033	1.0090511166528573	40.2694	38.417	42.1497	2862630.722945367	489.7592933528916	40.30938386119621	2.567254065620544	0.006952072455998598	0.18406588308225283	2.55907	2.23035	2.91464	2000000.0	701.0	2.5606722492014615	0.4097353038516406	1.1401501628830626E-4	0.002881002314175723	0.409699	0.40449	0.415541	2195760.1887352243	638.5032423816571	0.409725179219797	0.20018566761768908	8.517855637373391E-5	0.002234632744527476	0.200107	0.19605	0.204634	2037024.4773708477	688.2587890203151	0.20017321011735775	0.1434572938659058	8.70067682709915E-5	0.0020934487723463903	0.143431	0.13931	0.147688	2421750.5845301943	578.9200626009057	0.1434420261022071	0.24662174607703286	9.52431241268162E-5	0.0025216954887735212	0.246673	0.242094	0.251499	2000000.0	701.0	0.2466088486692746	6.33901964336662E-4	1.0686078301543648E-6	2.8292893258941556E-5	6.3477E-4	5.80535E-4	6.86298E-4	2000000.0	701.0	6.332679327327438E-4	6.33901964336662E-4	1.0686078301543648E-6	2.8292893258941556E-5	6.3477E-4	5.80535E-4	6.86298E-4	2000000.0	701.0	6.332679327327438E-4	-51027.77845934379	0.8636565686138837	20.89923671442001	-51026.9	-51068.1	-50988.5	2394249.0533276396	585.5698253493865	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-501.7246433666189	0.6659091509276432	16.6273039505315	-501.523	-531.223	-468.045	2248714.436121119	623.4673364833088	NaN	
