sample	filename	numMuts.mean	numMuts.stderr	numMuts.stddev	numMuts.median	numMuts.95%HPDlo	numMuts.95%HPDup	numMuts.ACT	numMuts.ESS	numMuts.geometric-mean	posterior_for_Delphy.mean	posterior_for_Delphy.stderr	posterior_for_Delphy.stddev	posterior_for_Delphy.median	posterior_for_Delphy.95%HPDlo	posterior_for_Delphy.95%HPDup	posterior_for_Delphy.ACT	posterior_for_Delphy.ESS	posterior_for_Delphy.geometric-mean	prior_for_Delphy.mean	prior_for_Delphy.stderr	prior_for_Delphy.stddev	prior_for_Delphy.median	prior_for_Delphy.95%HPDlo	prior_for_Delphy.95%HPDup	prior_for_Delphy.ACT	prior_for_Delphy.ESS	prior_for_Delphy.geometric-mean	likelihood_really_logG.mean	likelihood_really_logG.stderr	likelihood_really_logG.stddev	likelihood_really_logG.median	likelihood_really_logG.95%HPDlo	likelihood_really_logG.95%HPDup	likelihood_really_logG.ACT	likelihood_really_logG.ESS	likelihood_really_logG.geometric-mean	rootHeight.mean	rootHeight.stderr	rootHeight.stddev	rootHeight.median	rootHeight.95%HPDlo	rootHeight.95%HPDup	rootHeight.ACT	rootHeight.ESS	rootHeight.geometric-mean	age(root).mean	age(root).stderr	age(root).stddev	age(root).median	age(root).95%HPDlo	age(root).95%HPDup	age(root).ACT	age(root).ESS	age(root).geometric-mean	treeLength.mean	treeLength.stderr	treeLength.stddev	treeLength.median	treeLength.95%HPDlo	treeLength.95%HPDup	treeLength.ACT	treeLength.ESS	treeLength.geometric-mean	kappa.mean	kappa.stderr	kappa.stddev	kappa.median	kappa.95%HPDlo	kappa.95%HPDup	kappa.ACT	kappa.ESS	kappa.geometric-mean	frequencies1.mean	frequencies1.stderr	frequencies1.stddev	frequencies1.median	frequencies1.95%HPDlo	frequencies1.95%HPDup	frequencies1.ACT	frequencies1.ESS	frequencies1.geometric-mean	frequencies2.mean	frequencies2.stderr	frequencies2.stddev	frequencies2.median	frequencies2.95%HPDlo	frequencies2.95%HPDup	frequencies2.ACT	frequencies2.ESS	frequencies2.geometric-mean	frequencies3.mean	frequencies3.stderr	frequencies3.stddev	frequencies3.median	frequencies3.95%HPDlo	frequencies3.95%HPDup	frequencies3.ACT	frequencies3.ESS	frequencies3.geometric-mean	frequencies4.mean	frequencies4.stderr	frequencies4.stddev	frequencies4.median	frequencies4.95%HPDlo	frequencies4.95%HPDup	frequencies4.ACT	frequencies4.ESS	frequencies4.geometric-mean	clock.rate.mean	clock.rate.stderr	clock.rate.stddev	clock.rate.median	clock.rate.95%HPDlo	clock.rate.95%HPDup	clock.rate.ACT	clock.rate.ESS	clock.rate.geometric-mean	meanRate.mean	meanRate.stderr	meanRate.stddev	meanRate.median	meanRate.95%HPDlo	meanRate.95%HPDup	meanRate.ACT	meanRate.ESS	meanRate.geometric-mean	treeLikelihood_really_logG.mean	treeLikelihood_really_logG.stderr	treeLikelihood_really_logG.stddev	treeLikelihood_really_logG.median	treeLikelihood_really_logG.95%HPDlo	treeLikelihood_really_logG.95%HPDup	treeLikelihood_really_logG.ACT	treeLikelihood_really_logG.ESS	treeLikelihood_really_logG.geometric-mean	branchRates.mean	branchRates.stderr	branchRates.stddev	branchRates.median	branchRates.95%HPDlo	branchRates.95%HPDup	branchRates.ACT	branchRates.ESS	branchRates.geometric-mean	coalescent.mean	coalescent.stderr	coalescent.stddev	coalescent.median	coalescent.95%HPDlo	coalescent.95%HPDup	coalescent.ACT	coalescent.ESS	coalescent.geometric-mean	Unnamed: 155
115	sims/sim_115/delphy-digested.log	152.06276747503566	0.0147370298107103	0.3142779944134612	152.0	152.0	152.0	770690.4906524624	454.7869790157507	152.062445045532	-29773.76761768899	0.7802795894968688	20.65899810458765	-29773.8	-29809.1	-29730.7	500000.0	701.0		5329.847603423685	0.4677682027060626	12.384820189458836	5330.34	5307.7	5356.6	500000.0	701.0	5329.833209219106	-35103.61740370902	0.4482945876609606	11.134004570566908	-35103.0	-35122.9	-35081.1	568214.3855287033	616.8446433714842		5.032969557774605	0.0282832905389937	0.706632299766313	4.99178	3.71781	6.35342	561514.4309402416	624.204794546592	4.983712255027308	2020.9613694721816	0.0282643537415961	0.7065936556774451	2021.0	2019.65	2022.28	560824.1087882863	624.9731324091763	2020.961245938988	29.69434479315261	0.071980328747044	1.8666546051463704	29.5951	26.2126	33.415	521180.00031131145	672.5123753609871	29.6359083448519	3.512183680456491	0.0243475499962251	0.5821022245669543	3.44674	2.47201	4.67245	613197.0218552704	571.594426436609	3.464760059470016	0.491055901569187	0.00012404536498769792	0.0028092265844807	0.491172	0.485664	0.496183	683400.9303237577	512.876094321312	0.4910478654851767	0.3503625035663336	0.00011612230768660904	0.0027444947367424	0.350211	0.345425	0.355996	627472.2641496187	558.5904270605728	0.3503517560677581	0.0312925509272468	3.703374757501797e-05	0.0009805204842707092	0.031344	0.0293782	0.0330759	500000.0	701.0	0.0312771268501914	0.127289005706134	7.358591758739706e-05	0.0019482905261503	0.127244	0.123246	0.130788	500000.0	701.0	0.1272741072914397	0.0001721505649072754	6.995821067544484e-07	1.803059467618936e-05	0.000171693	0.000136729	0.000206781	527649.2278842347	664.26705750226	0.00017120817619774265	0.0001721505649072754	6.995821067544484e-07	1.803059467618936e-05	0.000171693	0.000136729	0.000206781	527649.2278842347	664.26705750226	0.00017120817619774265	-35103.61740370902	0.4482945876609606	11.134004570566908	-35103.0	-35122.9	-35081.1	568214.3855287033	616.8446433714842		0.0	0.0	0.0	0.0	0.0	0.0				-200.0743480741797	0.4681205933984652	12.394150227610265	-199.575	-222.326	-173.55	500000.00000000006	700.9999999999999		
116	sims/sim_116/delphy-digested.log	292.03281027104134	0.0071639235511731	0.1859753322749671	292.0	292.0	292.0	520090.8595301414	673.9207074637832	292.03275120144474	-33965.15848787448	0.8206199038590088	21.727064591209277	-33964.4	-34007.5	-33923.7	500000.0	701.0		5332.359415121253	0.4056478002661586	10.740095280899707	5333.1	5311.28	5352.16	500000.0	701.0	5332.348596408034	-39297.51426533528	0.4587074264555633	12.144923407798784	-39297.0	-39318.9	-39272.0	500000.0	701.0		1.955273965763196	0.0088353890333211	0.1929598506647888	1.93441	1.59561	2.30685	734861.4530698784	476.9606550129808	1.946107239492808	2024.039272467902	0.0088170381496675	0.1929910612625135	2024.06	2023.69	2024.4	731575.3657034268	479.1030650177594	2024.0392632666592	22.88442952924393	0.0422713994901682	0.907914794385873	22.8421	20.9562	24.4269	759785.6540799947	461.31431689693017	22.86653454590107	0.3770233081312411	0.0021666280127577	0.0573645198612542	0.371303	0.267799	0.487683	500000.0	701.0	0.3727208718955809	0.2921454094151215	0.00010168915486397708	0.0026433927566482	0.292159	0.287044	0.297056	518697.2039613719	675.7314235033012	0.2921334390664374	0.4133717532096997	0.00010950422862973114	0.0028992782614875	0.413461	0.407938	0.41881	500000.0	701.0	0.4133615857939239	0.0208844298145506	3.183510660900201e-05	0.0008428791627376559	0.0208323	0.0192811	0.0226273	500000.0	701.0	0.0208674643816151	0.2735984151212554	0.000100518436042725	0.0026451696331804	0.273639	0.268074	0.278242	506142.0401760081	692.4933559720025	0.2735856197574939	0.0004266538587731815	1.4332854501779018e-06	3.044173601374373e-05	0.000426647	0.000370444	0.00048603	776988.4727048561	451.100643462364	0.0004255695699617161	0.0004266538587731815	1.4332854501779018e-06	3.044173601374373e-05	0.000426647	0.000370444	0.00048603	776988.4727048561	451.100643462364	0.0004255695699617161	-39297.51426533528	0.4587074264555633	12.144923407798784	-39297.0	-39318.9	-39272.0	500000.0	701.0		0.0	0.0	0.0	0.0	0.0	0.0				-198.2947246790303	0.4061804269049414	10.7541973191715	-197.565	-219.354	-178.425	500000.0	701.0		
117	sims/sim_117/delphy-digested.log	225.03566333808843	0.0090344088471171	0.2391986638332039	225.0	225.0	225.0	500000.0	701.0	225.03553685252152	-37719.4330955778	0.8119033432501948	21.496281402062746	-37718.7	-37763.6	-37679.0	500000.0	701.0		5347.305092724677	0.421516885182536	11.160251593491282	5348.09	5323.28	5367.64	500000.0	701.0	5347.293443856415	-43066.73780313838	0.4536562555680307	12.011186561270057	-43067.0	-43088.5	-43042.5	500000.0	701.0		3.190553823109845	0.0151064627007535	0.3614481699915047	3.16438	2.53151	3.90685	612239.7559534843	572.4881414375673	3.170319571134061	2022.803965763196	0.0151012732623752	0.3614509013077921	2022.83	2022.09	2023.46	611809.943817568	572.8903290014415	2022.8039334684129	25.39278801711841	0.0479012919094799	1.2682539849669412	25.3603	22.8838	27.7058	500000.0	701.0	25.361133072254653	2.949807503566333	0.0153319053800776	0.40593372997466	2.93551	2.18386	3.71789	500000.0	701.0	2.9223285440182547	0.3830675135520683	0.0001034613335475193	0.0027392841263985	0.383012	0.378001	0.388539	500000.0	701.0	0.3830577190854385	0.2142550399429386	9.077290203077896e-05	0.0022298042808928	0.214037	0.210169	0.218771	580853.9844636548	603.4218743005481	0.2142434425079377	0.2735183409415122	0.00010246514187771313	0.002712908552701	0.27351	0.268203	0.278713	500000.0	701.0	0.2735048797481864	0.129159092724679	7.207289466816941e-05	0.0019082311191889	0.129233	0.125652	0.133135	500000.0	701.0	0.1291449806123247	0.00029675120970042786	9.48863474595664e-07	2.5100278339423785e-05	0.000295264	0.000248665	0.000345283	500885.438189989	699.7608101097424	0.0002956894689963178	0.00029675120970042786	9.48863474595664e-07	2.5100278339423785e-05	0.000295264	0.000248665	0.000345283	500885.438189989	699.7608101097424	0.0002956894689963178	-43066.73780313838	0.4536562555680307	12.011186561270057	-43067.0	-43088.5	-43042.5	500000.0	701.0		0.0	0.0	0.0	0.0	0.0	0.0				-182.68263052781745	0.4219018626380083	11.17044441237188	-181.97	-206.562	-162.443	500000.0	701.0		
118	sims/sim_118/delphy-digested.log	1122.8958630527818	0.0654683320549839	1.157619429147364	1122.0	1122.0	1125.0	1121034.454759314	312.65765161094214	1122.89526689721	-44719.66062767479	2.02332603809407	43.77605910912627	-44721.0	-44807.5	-44642.7	748766.5573922361	468.1031711949082		5314.677403708983	0.404020978125366	8.802585950116004	5314.5	5298.12	5332.8	738372.1459120372	474.6928793840976	5314.670113280133	-50034.34094151211	1.7174481226802163	36.94081696593633	-50034.9	-50105.2	-49966.7	757604.0468360214	462.6427240770317		3.2393253637660475	0.0073221590707155	0.1756530008190983	3.23014	2.91233	3.5726	609053.1506302293	575.4834362769711	3.234602329455936	2022.755049928672	0.0073212941250435	0.1756598742314247	2022.76	2022.41	2023.07	608861.5980058416	575.6644878704227	2022.7550423012465	27.16128259629104	0.0358788053620878	0.7958164533347319	27.1574	25.6286	28.722	712423.3461485215	491.98275420767857	27.14964584604048	1.0542642838801708	0.0025119825629475	0.0665082666589887	1.05237	0.923261	1.1861	500000.0	701.0	1.0521711266477296	0.1792934136947217	9.080706895923516e-05	0.0021816576620035	0.179202	0.174963	0.183468	607231.2740281802	577.2100598094922	0.1792801456333972	0.1675390984308132	7.963758748187804e-05	0.0021085169867212	0.167445	0.163133	0.171376	500000.0	701.0000000000001	0.1675258245758338	0.5719590057061339	0.00010836952926191556	0.002869235501959	0.572096	0.56617	0.577659	500000.0	701.0000000000001	0.5719518068696312	0.0812084811697572	5.93094692308846e-05	0.0015703015033607	0.0811642	0.0785625	0.0843868	500000.00000000006	700.9999999999999	0.081193309704067	0.0013781724964336	2.194456813707997e-06	5.549632438683305e-05	0.00137818	0.00127517	0.00148785	548041.7685963364	639.5497936183091	0.001377055853122	0.0013781724964336	2.194456813707997e-06	5.549632438683305e-05	0.00137818	0.00127517	0.00148785	548041.7685963364	639.5497936183091	0.001377055853122	-50034.34094151211	1.7174481226802163	36.94081696593633	-50034.9	-50105.2	-49966.7	757604.0468360214	462.6427240770317		0.0	0.0	0.0	0.0	0.0	0.0				-214.96829671897277	0.4051272595491302	8.835397989800596	-215.114	-231.65	-196.805	736917.2466263273	475.6300678327454		
119	sims/sim_119/delphy-digested.log	167.05420827389443	0.0108585428188255	0.2874951729257083	167.0	167.0	167.0	500000.0	701.0	167.0539624855745	-34296.71540656205	0.8468690264518226	19.8823843019914	-34296.3	-34337.0	-34260.8	635892.3385686785	551.1939344778642		5316.746776034242	0.4933276744368434	12.06479844727249	5316.82	5296.24	5343.04	586028.636067886	598.093639846292	5316.73308618068	-39613.46019971476	0.4516968374758046	11.154179271357904	-39612.4	-39635.2	-39592.7	574786.9240183585	609.7911858356839		6.001231925820256	0.0318762441290156	0.7997475419289043	5.92348	4.58904	7.65753	556822.1245068599	629.4649306731739	5.948657134894915	2019.9932382310997	0.0318931185188152	0.7998596028163322	2020.07	2018.34	2021.41	557255.635853647	628.9752448408658	2019.9930798540229	32.500393437945824	0.0826262533679199	1.9860862534146528	32.3296	29.1374	36.8951	606635.6547247916	577.7767878793886	32.44040400586524	1.820348844507848	0.0110831387280313	0.2803268238731784	1.79964	1.35615	2.4069	547878.4874094462	639.7403950961498	1.7992950375308645	0.3290106162624824	0.00012439896154858686	0.0027249354881515	0.329118	0.324033	0.334558	730481.2658054427	479.8206557885258	0.3289993283686733	0.0432218082738944	5.225787106130469e-05	0.0012334394974093	0.0431804	0.0409591	0.0456705	629152.2376265854	557.0988689831678	0.0432042354656682	0.3197467646219685	0.00010150678609982384	0.0026875347373862	0.319861	0.314334	0.324321	500000.0	701.0	0.3197354669175844	0.3080208345221108	0.00012976253338601332	0.0027029397719806	0.307928	0.30224	0.312935	807818.7264045666	433.8844700468913	0.3080089724168977	0.0001723867774607704	7.022373330473532e-07	1.7276685741155776e-05	0.000171927	0.000138421	0.000204693	579075.2233775237	605.2754216553558	0.00017152296625157212	0.0001723867774607704	7.022373330473532e-07	1.7276685741155776e-05	0.000171927	0.000138421	0.000204693	579075.2233775237	605.2754216553558	0.00017152296625157212	-39613.46019971476	0.4516968374758046	11.154179271357904	-39612.4	-39635.2	-39592.7	574786.9240183585	609.7911858356839		0.0	0.0	0.0	0.0	0.0	0.0				-213.79583594864505	0.4933949576914921	12.06726269748318	-213.83	-234.29	-187.421	585949.1136453997	598.1748104701682		
120	sims/sim_120/delphy-digested.log	208.018544935806	0.0058398937004043	0.1546193883367058	208.0	208.0	208.0	500000.0	701.0	208.018487734717	-36545.46262482167	0.8078048587500238	19.14916898029865	-36544.6	-36582.2	-36509.5	623736.3877769224	561.9361109413987		5319.206847360908	0.4451656154052693	11.51555816512595	5319.48	5295.21	5339.3	523794.8931030267	669.1550540395573	5319.194379640993	-41864.668758915854	0.3396187303438386	8.991882915624592	-41864.5	-41883.8	-41849.6	500000.0	701.0000000000001		2.198307004279602	0.0089623593204564	0.2372910514471021	2.17534	1.77594	2.69315	500000.0	701.0	2.1857897804011226	2023.796305278173	0.0089581463187609	0.2371795063138733	2023.82	2023.3	2024.22	500000.0	701.0	2023.7962913794424	24.52712724679026	0.0378407264841921	1.0018863843654455	24.4716	22.6887	26.6014	500000.0	701.0	24.506740403009545	3.730323395149786	0.0210938642350503	0.5584896838483975	3.68692	2.5663	4.77941	500000.0	701.0	3.68939329606223	0.3624332225392299	0.00011501178701513878	0.0027586752664239	0.362447	0.357447	0.367559	609216.3676737241	575.3292567275804	0.3624227268138262	0.0858759025677603	6.61513995491338e-05	0.0015874996607991	0.0858251	0.0828395	0.0888779	608609.621363354	575.9028245640293	0.0858612228645183	0.3064626661911555	0.00010045586355104611	0.0026597100867985	0.306461	0.301272	0.311288	500000.0	701.0	0.3064511192434707	0.2452282068473608	9.074517522239702e-05	0.0024026059737593	0.245237	0.241042	0.249908	500000.0	701.0	0.2452164290126466	0.0002845518887303853	1.0265517560736402e-06	2.385209648487349e-05	0.000282995	0.000241225	0.000330485	649227.0522839136	539.8727591017307	0.0002835586123739542	0.0002845518887303853	1.0265517560736402e-06	2.385209648487349e-05	0.000282995	0.000241225	0.000330485	649227.0522839136	539.8727591017307	0.0002835586123739542	-41864.668758915854	0.3396187303438386	8.991882915624592	-41864.5	-41883.8	-41849.6	500000.0	701.0000000000001		0.0	0.0	0.0	0.0	0.0	0.0				-210.53058345221132	0.4452564356514937	11.508048774766012	-210.282	-232.391	-188.145	524692.7281987487	668.0100202708239		
121	sims/sim_121/delphy-digested.log	12.0	0.0	0.0	12.0	12.0	12.0			11.999999999999536	-32518.206134094205	0.5444695200156965	14.415595294120475	-32517.4	-32544.9	-32490.7	500000.0	701.0		5327.995863052787	0.5228409371134195	13.842948187207776	5329.18	5302.26	5355.47	500000.0	701.0	5327.977875374173	-37846.20199714696	0.0865490758874374	1.915860635475242	-37846.0	-37850.0	-37842.9	715294.8321179129	490.0077342404478		3.4250005848787484	0.0390113713214812	0.9751621271783864	3.27123	1.84971	5.41529	560940.508525373	624.8434453796376	3.295596043967425	2022.569543509274	0.0390081223108874	0.9751437596065332	2022.72	2020.58	2024.14	560868.2063722318	624.9239946530031	2022.5693083726987	27.209157203994305	0.0951515003250967	2.4555886676812317	27.0449	22.5609	31.9559	526269.3318247291	666.0087882847256	27.100879476166387	7.028329058487876	0.1997864924235265	5.289628004971803	5.6442	0.95667	16.8746	500000.0	701.0	5.635201081586443	0.3845750242510697	0.00011022805456538494	0.0028763018509166	0.384579	0.379226	0.389963	514758.3331240365	680.9020416878678	0.3845642639779451	0.0808620663338088	6.35772216357316e-05	0.0015970387072653	0.080758	0.0779178	0.0838305	555469.5134352938	630.9977262880503	0.0808463320881819	0.3437428373751781	0.00010405904427400075	0.0027551093574201	0.343661	0.338498	0.349288	500000.0	701.0	0.3437318017367254	0.1908200627674751	8.71382940598106e-05	0.0023071087287855	0.190792	0.18633	0.195147	500000.0	701.0	0.1908061307277684	1.579498552068474e-05	1.985651720276614e-07	4.897868226439688e-06	1.49718e-05	7.38464e-06	2.55025e-05	576076.2646528482	608.4263864112095	1.505982875267836e-05	1.579498552068474e-05	1.985651720276614e-07	4.897868226439688e-06	1.49718e-05	7.38464e-06	2.55025e-05	576076.2646528482	608.4263864112095	1.505982875267836e-05	-37846.20199714696	0.0865490758874374	1.915860635475242	-37846.0	-37850.0	-37842.9	715294.8321179129	490.0077342404478		0.0	0.0	0.0	0.0	0.0	0.0				-201.3152068473612	0.5215797677965869	13.80955695800934	-200.069	-227.098	-174.263	500000.0	701.0		
122	sims/sim_122/delphy-digested.log	88.01711840228245	0.0060795014218125	0.1297126153700269	88.0	88.0	88.0	769944.6738291812	455.22751427950186	88.0170235156372	-29420.08402282452	0.619080084357199	16.391014796332204	-29419.7	-29449.5	-29387.6	500000.0	701.0000000000001		5328.014693295294	0.4716879456020733	12.488600887888984	5328.46	5305.61	5351.5	500000.00000000006	700.9999999999999	5328.000051688146	-34748.0981455064	0.209296475478618	5.541418222962732	-34747.9	-34759.6	-34738.5	500000.0	701.0		2.582378359486447	0.0163845250765006	0.4078635452806793	2.53699	1.89343	3.39452	565621.5625360311	619.6722742119163	2.5511921322701965	2023.4121112696137	0.0163914919414008	0.4078185172386129	2023.46	2022.58	2024.08	566227.69797788	619.0089274186168	2023.412070168574	25.55144379457917	0.0551737342403964	1.460802110475974	25.4829	22.8715	28.3651	500000.0	701.0000000000001	25.51001707170216	6.715964650499283	0.0859094404210127	2.1821473996389407	6.39614	3.19058	10.8509	543252.3789947918	645.188154810382	6.394440819242028	0.340172014265335	0.00010987889932974715	0.0027688953425514	0.340135	0.335057	0.345656	551954.8343444655	635.015726270927	0.3401607448471251	0.1359244964336663	7.499746093418686e-05	0.0019856631188959	0.135971	0.13207	0.139663	500000.0	701.0	0.1359099861736181	0.486958646219686	0.00011966448397490698	0.0028280703729981	0.486917	0.4816	0.492129	627535.2740703515	558.5343397934731	0.486950434306499	0.0369448614835948	4.1014570199317495e-05	0.0010859183546716	0.0369098	0.034816	0.0389981	500000.00000000006	700.9999999999999	0.0369289258330069	0.00011623198188302431	5.422768265427011e-07	1.4357540659189006e-05	0.00011506	8.89435e-05	0.000144117	500000.00000000006	700.9999999999999	0.00011535407018050424	0.00011623198188302431	5.422768265427011e-07	1.4357540659189006e-05	0.00011506	8.89435e-05	0.000144117	500000.00000000006	700.9999999999999	0.00011535407018050424	-34748.0981455064	0.209296475478618	5.541418222962732	-34747.9	-34759.6	-34738.5	500000.0	701.0		0.0	0.0	0.0	0.0	0.0	0.0				-201.1127731811695	0.4725254078673141	12.510773877630903	-200.441	-223.294	-177.144	500000.00000000006	700.9999999999999		
123	sims/sim_123/delphy-digested.log	64.00142653352354	0.0014255156612633	0.0377425293933989	64.0	64.0	64.0	500000.0	701.0	64.00141551913221	-25428.632524964345	0.6138482615461794	16.252494928593617	-25428.4	-25462.3	-25399.4	500000.0	701.0		5336.734393723256	0.5013370874473932	13.27360356304453	5337.13	5311.04	5362.73	500000.0	701.0000000000001	5336.717881346673	-30765.368045649084	0.1732965332408353	4.498309016405215	-30765.1	-30774.7	-30757.5	520198.6228524276	673.781099377173		3.2782122253923	0.0239468266248222	0.6340258703593332	3.1863	2.08493	4.47397	500000.0	701.0000000000001	3.2198391184592405	2022.716376604852	0.0239544413379101	0.6342274798203367	2022.81	2021.49	2023.88	500000.0	701.0	2022.7162771575147	25.79397532097003	0.0660251705734169	1.7422762948413055	25.6972	22.605	29.2855	503353.42794725206	696.329816267249	25.736189068927157	2.4116059671897268	0.024957106534729	0.6607744500029153	2.35218	1.22505	3.62484	500000.0	701.0000000000001	2.3242724574908604	0.0605904233951498	5.601800234294656e-05	0.0013746097755835	0.0605529	0.0581069	0.0632869	582082.310048945	602.1485173987297	0.0605748694599047	0.4384767318116981	0.00010160084615116934	0.0026900251093619	0.438462	0.433502	0.443219	500000.0	701.0	0.4384684842649836	0.4715806604850214	0.00010614631921603353	0.002810372893273	0.471593	0.466544	0.477368	500000.0	701.0	0.4715722849116355	0.0293522007132667	3.570880521019921e-05	0.0009454407741617704	0.0293383	0.0275243	0.0312232	500000.0	701.0	0.0293370242681398	8.394730884450784e-05	4.500191384437844e-07	1.19148887825672e-05	8.33623e-05	6.23008e-05	0.000106256	500000.0	701.0	8.310729038672363e-05	8.394730884450784e-05	4.500191384437844e-07	1.19148887825672e-05	8.33623e-05	6.23008e-05	0.000106256	500000.0	701.0	8.310729038672363e-05	-30765.368045649084	0.1732965332408353	4.498309016405215	-30765.1	-30774.7	-30757.5	520198.6228524276	673.781099377173		0.0	0.0	0.0	0.0	0.0	0.0				-193.6709286733237	0.5011948293389751	13.269837079868278	-193.233	-219.769	-167.956	500000.0	701.0		
124	sims/sim_124/delphy-digested.log	238.0385164051355	0.0080436604613547	0.2067341910963008	238.0	238.0	238.0	530604.4205336584	660.5674329804541	238.038426928432	-27794.81954350926	0.7455696148597106	19.44799653132065	-27794.7	-27829.6	-27754.4	515127.4420484168	680.4141487904977		5336.160128388015	0.4114727492057208	10.894318985469765	5336.32	5316.14	5358.09	500000.0	701.0	5336.149005299236	-33130.97860199713	0.3850772431589667	9.935469329933314	-33130.4	-33152.7	-33114.2	526510.4025801441	665.70384608241		1.9140088873038508	0.0070822731328014	0.1875131288791488	1.90162	1.59015	2.27671	500000.0	701.0	1.9050425925121612	2024.0806847360927	0.0070859046831464	0.1876092818300389	2024.09	2023.72	2024.4	500000.0	701.0	2024.0806760411765	23.042220256776023	0.0358425058728094	0.908250935833542	22.989	21.2877	24.9054	545849.6603537864	642.1181974773554	23.0243906525742	1.7737210413694704	0.0115777945314539	0.2347826423852531	1.76427	1.34359	2.24177	852329.9041261678	411.2257452228458	1.7583095335937455	0.0948820462196861	6.854430808500582e-05	0.0017004949699198	0.0948267	0.0915566	0.0982019	569482.145727649	615.4714465229683	0.0948668279126899	0.1175199429386589	7.194014982903574e-05	0.0019047165131208	0.117504	0.114211	0.121493	500000.0	701.0	0.1175044806744489	0.1094384593437946	6.710189876374207e-05	0.0017766170204086	0.109468	0.106155	0.112799	500000.0	701.0	0.1094240378346482	0.6781595292439364	0.00010732139243830468	0.0027097904271868	0.678138	0.673324	0.683847	549780.3474681434	637.5273354424686	0.6781541169582559	0.000344566485021398	9.904631994405278e-07	2.6223904399643032e-05	0.000343526	0.000297286	0.000395143	500000.0	701.0	0.00034357061863001914	0.000344566485021398	9.904631994405278e-07	2.6223904399643032e-05	0.000343526	0.000297286	0.000395143	500000.0	701.0	0.00034357061863001914	-33130.97860199713	0.3850772431589667	9.935469329933314	-33130.4	-33152.7	-33114.2	526510.4025801441	665.70384608241		0.0	0.0	0.0	0.0	0.0	0.0				-194.228844507846	0.4117470562420638	10.90158164970218	-194.066	-214.301	-172.309	500000.0	701.0		
126	sims/sim_126/delphy-digested.log	3113.1654778887305	0.1010674117137765	2.475789925486928	3113.0	3109.0	3118.0	584093.97573686	600.0746704463593	3113.1644937890514	-70787.04978602	3.3266473221560666	63.33105208236953	-70786.6	-70915.3	-70670.3	967092.7757038784	362.4264484293101		5317.18271041369	0.2677038048989729	5.256340170720746	5317.24	5307.18	5326.89	909138.7803061876	385.52969864727976	5317.180112012576	-76104.23395149787	3.0938565051114644	59.06176934976098	-76103.6	-76222.5	-75994.9	961779.3531481464	364.4287006710272		1.7578328245363792	0.0025706322483606	0.0450622138744136	1.75682	1.66392	1.83878	1140624.9738388977	307.2876782807535	1.7572558624318626	2024.23660485021	0.002578422017476	0.0453882677382072	2024.24	2024.16	2024.33	1131120.238334932	309.8697982063819	2024.236604341391	23.827226105563486	0.0228121401517509	0.3982500276884791	23.8135	23.0195	24.5706	1150028.1081436507	304.77515942264154	23.82390026623776	10.98358861626248	0.0221413912050642	0.5862244317251597	10.9667	9.90647	12.2004	500000.0	701.0	10.967967188083996	0.4932606947218258	0.00010305072255545756	0.002728412623658	0.49336	0.48754	0.498362	500000.0	701.0	0.4932531477808358	0.2299088273894433	9.446039238464756e-05	0.0025009715664822	0.229972	0.224975	0.234552	500000.0	701.0	0.2298952169916559	0.1843094465049925	8.956392688745531e-05	0.002148573491968	0.184354	0.179868	0.188457	609051.2644658128	575.4852184855356	0.1842969273325458	0.0925210208273894	6.380372234777239e-05	0.0016307121432167	0.0924271	0.0897446	0.0960495	536568.8355232616	653.2246690365321	0.0925066570285379	0.0043498557917261	5.228904372310873e-06	0.00010570179419452644	0.00434621	0.0041459	0.00454642	857718.3527170395	408.64229952606553	0.0043485735136326	0.0043498557917261	5.228904372310873e-06	0.00010570179419452644	0.00434621	0.0041459	0.00454642	857718.3527170395	408.64229952606553	0.0043485735136326	-76104.23395149787	3.0938565051114644	59.06176934976098	-76103.6	-76222.5	-75994.9	961779.3531481464	364.4287006710272		0.0	0.0	0.0	0.0	0.0	0.0				-206.8130798858776	0.2712466564187953	5.318349991008716	-206.713	-216.887	-196.938	911723.1474125326	384.4368775704751		
