sample	filename	numMuts.mean	numMuts.stderr	numMuts.stddev	numMuts.median	numMuts.95%HPDlo	numMuts.95%HPDup	numMuts.ACT	numMuts.ESS	numMuts.geometric-mean	posterior_for_Delphy.mean	posterior_for_Delphy.stderr	posterior_for_Delphy.stddev	posterior_for_Delphy.median	posterior_for_Delphy.95%HPDlo	posterior_for_Delphy.95%HPDup	posterior_for_Delphy.ACT	posterior_for_Delphy.ESS	posterior_for_Delphy.geometric-mean	prior_for_Delphy.mean	prior_for_Delphy.stderr	prior_for_Delphy.stddev	prior_for_Delphy.median	prior_for_Delphy.95%HPDlo	prior_for_Delphy.95%HPDup	prior_for_Delphy.ACT	prior_for_Delphy.ESS	prior_for_Delphy.geometric-mean	likelihood_really_logG.mean	likelihood_really_logG.stderr	likelihood_really_logG.stddev	likelihood_really_logG.median	likelihood_really_logG.95%HPDlo	likelihood_really_logG.95%HPDup	likelihood_really_logG.ACT	likelihood_really_logG.ESS	likelihood_really_logG.geometric-mean	rootHeight.mean	rootHeight.stderr	rootHeight.stddev	rootHeight.median	rootHeight.95%HPDlo	rootHeight.95%HPDup	rootHeight.ACT	rootHeight.ESS	rootHeight.geometric-mean	age(root).mean	age(root).stderr	age(root).stddev	age(root).median	age(root).95%HPDlo	age(root).95%HPDup	age(root).ACT	age(root).ESS	age(root).geometric-mean	treeLength.mean	treeLength.stderr	treeLength.stddev	treeLength.median	treeLength.95%HPDlo	treeLength.95%HPDup	treeLength.ACT	treeLength.ESS	treeLength.geometric-mean	kappa.mean	kappa.stderr	kappa.stddev	kappa.median	kappa.95%HPDlo	kappa.95%HPDup	kappa.ACT	kappa.ESS	kappa.geometric-mean	frequencies1.mean	frequencies1.stderr	frequencies1.stddev	frequencies1.median	frequencies1.95%HPDlo	frequencies1.95%HPDup	frequencies1.ACT	frequencies1.ESS	frequencies1.geometric-mean	frequencies2.mean	frequencies2.stderr	frequencies2.stddev	frequencies2.median	frequencies2.95%HPDlo	frequencies2.95%HPDup	frequencies2.ACT	frequencies2.ESS	frequencies2.geometric-mean	frequencies3.mean	frequencies3.stderr	frequencies3.stddev	frequencies3.median	frequencies3.95%HPDlo	frequencies3.95%HPDup	frequencies3.ACT	frequencies3.ESS	frequencies3.geometric-mean	frequencies4.mean	frequencies4.stderr	frequencies4.stddev	frequencies4.median	frequencies4.95%HPDlo	frequencies4.95%HPDup	frequencies4.ACT	frequencies4.ESS	frequencies4.geometric-mean	clock.rate.mean	clock.rate.stderr	clock.rate.stddev	clock.rate.median	clock.rate.95%HPDlo	clock.rate.95%HPDup	clock.rate.ACT	clock.rate.ESS	clock.rate.geometric-mean	meanRate.mean	meanRate.stderr	meanRate.stddev	meanRate.median	meanRate.95%HPDlo	meanRate.95%HPDup	meanRate.ACT	meanRate.ESS	meanRate.geometric-mean	treeLikelihood_really_logG.mean	treeLikelihood_really_logG.stderr	treeLikelihood_really_logG.stddev	treeLikelihood_really_logG.median	treeLikelihood_really_logG.95%HPDlo	treeLikelihood_really_logG.95%HPDup	treeLikelihood_really_logG.ACT	treeLikelihood_really_logG.ESS	treeLikelihood_really_logG.geometric-mean	branchRates.mean	branchRates.stderr	branchRates.stddev	branchRates.median	branchRates.95%HPDlo	branchRates.95%HPDup	branchRates.ACT	branchRates.ESS	branchRates.geometric-mean	coalescent.mean	coalescent.stderr	coalescent.stddev	coalescent.median	coalescent.95%HPDlo	coalescent.95%HPDup	coalescent.ACT	coalescent.ESS	coalescent.geometric-mean	
109	sims/sim_109/delphy-digested.log	3023.156918687589	0.6256594227158121	3.6389748961078436	3023.0	3017.0	3030.0	1.036110040754241E7	33.82845317712122	3023.1547294919014	-70940.31512125535	11.564820483244418	79.67094360692928	-70937.7	-71090.4	-70788.8	7385261.745540976	47.459387639391736	NaN	5312.050513552069	0.3224591982662611	5.944188668118993	5311.9	5301.15	5324.23	1031460.0010371855	339.8095899477967	5312.047187659117	-76252.36676176895	11.378051346337253	75.68354768143759	-76248.9	-76402.8	-76108.2	7921744.628212953	44.245304090175956	NaN	3.9579230813124098	0.01825242217148636	0.12857182892702695	3.95616	3.67397	4.16986	7063783.652666183	49.61929997214819	3.9558256949489974	2022.0366904422262	0.018236666792009363	0.1285978442684009	2022.04	2021.82	2022.31	7048741.195702652	49.72519067854079	2022.0366863529373	27.634574607703282	0.05713342352997599	0.5080448654024206	27.6549	26.6518	28.6323	4432659.648695653	79.07216609854933	27.629900867241236	14.31083851640515	0.03176864929145205	0.8411196119102308	14.2865	12.7272	16.0134	500000.0	701.0	14.286237342841364	0.23142889443651923	8.713105346939237E-5	0.00230421902074835	0.231348	0.227464	0.236205	501171.58254471864	699.3612810613131	0.23141744238584416	0.08154501469329538	5.596806745828251E-5	0.0014818331981318797	0.0815481	0.0788145	0.0842982	500000.0	701.0	0.08153155587000072	0.43766285592011417	1.0021793954625417E-4	0.002653410714573821	0.437645	0.432433	0.442736	500000.0	701.0	0.437654812964168	0.24936323109843092	9.280254918011802E-5	0.0024244699032355214	0.249348	0.244304	0.253698	513539.95616654935	682.5174863050523	0.24935143056201772	0.0036457436804564884	8.098556532818234E-6	9.621138070882413E-5	0.00364777	0.00347151	0.00384382	2483421.0863858727	141.1359523044412	0.0036444752441742428	0.0036457436804564884	8.098556532818234E-6	9.621138070882413E-5	0.00364777	0.00347151	0.00384382	2483421.0863858727	141.1359523044412	0.0036444752441742428	-76252.36676176895	11.378051346337253	75.68354768143759	-76248.9	-76402.8	-76108.2	7921744.628212953	44.245304090175956	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-212.126736091298	0.3281958722938868	6.002370799820712	-212.301	-223.233	-199.953	1047872.9033218868	334.4871299647807	NaN	
110	sims/sim_110/delphy-digested.log	153.02567760342367	0.00724444930543271	0.18324154892426822	153.0	153.0	153.0	547836.3806370554	639.7895656225287	153.02556858001358	-31185.947218259633	0.7508017975227083	19.136124224206146	-31185.3	-31219.8	-31149.7	539548.7203761409	649.6169609218098	NaN	5331.836761768901	0.4695988572505527	12.433289339753658	5332.49	5308.17	5353.64	500000.00000000006	700.9999999999999	5331.822262240555	-36517.78544935803	0.3410365411799845	8.456188457685165	-36517.4	-36533.0	-36500.6	570086.2214568934	614.8192796245345	NaN	2.504510313837371	0.011675909003746444	0.2975628288806257	2.49589	1.92621	3.0274	539649.8590510637	649.4952127224301	2.4870254366133047	2023.4901997146917	0.011685441300547144	0.29750358704099433	2023.5	2022.95	2024.05	540746.6690450053	648.1778253373366	2023.4901778436997	24.95754422253925	0.050150798011501976	1.2577669114202132	24.9222	22.4888	27.3386	557241.4165391243	628.9912946113386	24.925949828789815	8.615419514978605	0.06015727571184368	1.592748370763758	8.46318	5.63477	11.8668	500000.0	701.0	8.473286952841132	0.4444339657631951	1.1690427847863412E-4	0.003042031572901065	0.444365	0.43861	0.449962	517632.33719984523	677.1215297252198	0.4444235563971555	0.30870962767475046	1.070989407445048E-4	0.0028355948862901267	0.308671	0.302969	0.313811	500000.0	701.0	0.3086966217251593	0.019432431811697553	3.2788804615253404E-5	7.94876588776818E-4	0.0194368	0.0178303	0.0209044	596402.9430532294	587.6899235366744	0.019416161383341814	0.22742400000000013	9.783715899596683E-5	0.0024473301910724224	0.227457	0.222343	0.23171	560158.0130074903	625.7163012239427	0.22741083895730743	2.058440855920114E-4	7.632948200070024E-7	1.9813967419760953E-5	2.04297E-4	1.67941E-4	2.42945E-4	520151.3900614616	673.8422826450287	2.0489900498380455E-4	2.058440855920114E-4	7.632948200070024E-7	1.9813967419760953E-5	2.04297E-4	1.67941E-4	2.42945E-4	520151.3900614616	673.8422826450287	2.0489900498380455E-4	-36517.78544935803	0.3410365411799845	8.456188457685165	-36517.4	-36533.0	-36500.6	570086.2214568934	614.8192796245345	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-196.76059058487894	0.46960328194975465	12.433406489574859	-196.22	-217.252	-171.613	500000.0	701.0	NaN	
111	sims/sim_111/delphy-digested.log	604.5335235378031	0.045001998756954	0.858341795249504	604.0	604.0	606.0	963454.276251851	363.7951573203437	604.5329152861133	-17444.708559201124	1.3453124642934275	28.301316591495077	-17445.2	-17501.0	-17391.1	791992.5111578333	442.55468967452157	NaN	5334.019814550641	0.3924778659555241	8.914074292831243	5334.14	5316.16	5349.87	679463.0785485954	515.8484854669438	5334.012365194333	-22778.7296718973	1.0257045723263019	21.413429280117725	-22778.3	-22814.7	-22732.9	804192.7591530444	435.8407807216988	NaN	2.1581925962910127	0.005840909231358677	0.1383678121129577	2.15616	1.90982	2.43288	624566.6480377394	561.1891078417319	2.1537641168869364	2023.8361198288162	0.005836868850711429	0.13831493955991223	2023.84	2023.56	2024.08	624179.8036461623	561.5369128455379	2023.8361151024085	23.290036519258187	0.03116991578660695	0.692017105869219	23.2881	21.9539	24.6831	711091.7179203416	492.9040673192933	23.279755814022728	0.7110607503566327	0.002404396776555286	0.06365978185036102	0.708097	0.590366	0.836802	500000.0	701.0	0.7082291268939267	0.10630917689015694	6.876919139216711E-5	0.0017429064187934843	0.106255	0.103056	0.109917	545667.036789437	642.3331012667558	0.10629488760656201	0.004028604935805985	1.3511380407462866E-5	3.5773277423397504E-4	0.00401857	0.00330723	0.00470195	500000.0	701.0	0.004012659745041008	0.864958109843082	7.32711082333909E-5	0.001939955506267857	0.864933	0.860819	0.868285	500000.0	701.0	0.8649559343796722	0.02470410156918688	3.550788817413295E-5	8.569647021792658E-4	0.0247331	0.0230876	0.0263342	601744.1006994736	582.4735125655161	0.024689181930922108	8.677351868758914E-4	1.6389980956941408E-6	4.3394776703423066E-5	8.68102E-4	7.86177E-4	9.52578E-4	500000.0	701.0	8.666522945424113E-4	8.677351868758914E-4	1.6389980956941408E-6	4.3394776703423066E-5	8.68102E-4	7.86177E-4	9.52578E-4	500000.0	701.0	8.666522945424113E-4	-22778.7296718973	1.0257045723263019	21.413429280117725	-22778.3	-22814.7	-22732.9	804192.7591530444	435.8407807216988	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-196.2403737517832	0.39290756299909935	8.931843615299282	-196.103	-214.144	-180.33	678244.9647789368	516.7749385566614	NaN	
112	sims/sim_112/delphy-digested.log	92.00285306704707	0.0020145430792774476	0.05333785762266582	92.0	92.0	92.0	500000.0	701.0	92.00283771645802	-35670.54336661911	0.6198451309344779	16.150639037430302	-35670.5	-35699.7	-35639.1	516267.74077965535	678.911294110074	NaN	5339.758901569183	0.4699272500209549	12.338390472314902	5340.23	5317.38	5363.59	508431.2791771728	689.3753676352029	5339.744642969737	-41010.30313837373	0.19774701142684037	5.031761214543201	-41010.2	-41019.7	-41000.9	541337.1511579669	647.4708030850095	NaN	1.950483623395149	0.011352841461378714	0.28563887287197887	1.90436	1.46173	2.52877	553684.7310806784	633.0317242375392	1.9306697081958337	2024.0439800285321	0.01135993325761072	0.2856770912588855	2024.09	2023.47	2024.53	554228.3668681197	632.4107912062223	2024.043959866456	22.690161768901575	0.044582230208388834	1.1424523850678094	22.5891	20.7314	25.1175	533746.9239638484	656.6782575476537	22.66158775851541	1.8290000727532125	0.014753273368164612	0.39061363471867244	1.79104	1.13798	2.57745	500000.00000000006	700.9999999999999	1.7887192062196247	0.19787863195435088	8.335775142345485E-5	0.002207013552378893	0.19777	0.194023	0.202573	500000.0	701.0	0.19786633248949254	0.3876392039942939	1.2029763533206253E-4	0.0029194353839512564	0.387679	0.382045	0.39332	595119.8943605605	588.9569535842897	0.3876282099395232	0.2785871583452213	9.586830966161423E-5	0.002538248153936491	0.278589	0.273693	0.283689	499999.99999999994	701.0000000000001	0.27857559470675364	0.13589500570613422	7.796604616726454E-5	0.002019018318389594	0.13595	0.131892	0.139469	522659.110740939	670.6091844512564	0.13588001167055586	1.3704925363766047E-4	6.598147846665493E-7	1.6727494148984173E-5	1.36429E-4	1.04987E-4	1.68357E-4	545343.7427030163	642.713893190988	1.3602308659787726E-4	1.3704925363766047E-4	6.598147846665493E-7	1.6727494148984173E-5	1.36429E-4	1.04987E-4	1.68357E-4	545343.7427030163	642.713893190988	1.3602308659787726E-4	-41010.30313837373	0.19774701142684037	5.031761214543201	-41010.2	-41019.7	-41000.9	541337.1511579669	647.4708030850095	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-190.81667475035658	0.4700307968700668	12.349817178721898	-190.426	-213.109	-166.885	507714.53155717894	690.3485683677475	NaN	
113	sims/sim_113/delphy-digested.log	1375.3380884450785	0.16050635487717732	2.202602869076879	1375.0	1372.0	1379.0	1861230.1757843068	188.31631066388778	1375.3363258804102	-47633.89272467903	2.7284120315444453	55.95647904208468	-47634.0	-47748.8	-47529.5	833311.1162492469	420.6112137056431	NaN	5327.083495007135	0.2873276715816178	7.431718093277817	5326.62	5313.58	5342.0	523919.3937109564	668.9960406263735	5327.078311696427	-52960.974322396534	2.5503338345604822	50.757057502560244	-52959.8	-53070.7	-52871.4	884889.8491500628	396.0944973395903	NaN	4.97203897289586	0.0106745597417499	0.2442097887985915	4.97808	4.49863	5.45354	669671.5216136416	523.3909292654921	4.966017717627678	2021.0224679029934	0.010678565975333213	0.24435842621710133	2021.02	2020.48	2021.44	669359.2160724419	523.6351298135662	2021.0224531305776	31.536393295292427	0.04185973267331905	0.9184245514721108	31.5542	29.7035	33.2621	728104.899743134	481.3866794793605	31.522979080926532	3.398786276747506	0.008742916875570599	0.22931039544100668	3.38592	2.97758	3.82725	509510.61261458264	687.915013588018	3.3911353256722054	0.5076698359486443	1.102868170199065E-4	0.002919998388329785	0.507514	0.502782	0.513919	500000.00000000006	700.9999999999999	0.5076614397118113	0.040966312981455075	4.222873565076773E-5	0.0011180650904033217	0.0409554	0.0388578	0.0430636	500000.0	701.0	0.040951067593476435	0.29329578601997125	9.634969651511934E-5	0.0025509935470413394	0.293377	0.288463	0.29821	500000.0	701.0	0.29328469241932464	0.1580680584878745	7.591380232859904E-5	0.0020099245443984622	0.157993	0.154209	0.161756	500000.0	701.0	0.15805528853079986	0.0014549630242510706	2.315796094459945E-6	5.78937861741927E-5	0.00145408	0.00135294	0.0015773	560821.6245615918	624.9759008026742	0.0014538128327836843	0.0014549630242510706	2.315796094459945E-6	5.78937861741927E-5	0.00145408	0.00135294	0.0015773	560821.6245615918	624.9759008026742	0.0014538128327836843	-52960.974322396534	2.5503338345604822	50.757057502560244	-52959.8	-53070.7	-52871.4	884889.8491500628	396.0944973395903	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-201.58761626248216	0.288967940427143	7.463618269607303	-201.94	-215.58	-187.001	525398.1137496894	667.1131677625044	NaN	
114	sims/sim_114/delphy-digested.log	1552.0542082738943	0.13182415761385777	2.0444211294369588	1552.0	1549.0	1556.0	1457260.8927008142	240.51973243473302	1552.052862580313	-32395.458345221115	2.402281639784655	48.239995360202236	-32393.1	-32500.5	-32313.7	869203.2703215397	403.2428454512618	NaN	5308.886447931521	0.3278614482081975	7.646629990546791	5309.11	5293.07	5322.78	644360.0054462645	543.9505820310095	5308.88094086457	-37704.344650499275	2.155757927180702	42.501683659021644	-37702.7	-37791.9	-37627.1	901728.3769667532	388.69798151303274	NaN	2.3218182453637675	0.003978433486468239	0.09828104450445885	2.31781	2.14521	2.52329	574344.8072618218	610.260588358067	2.319740422783759	2023.672567760342	0.003979790329858909	0.09819907006303652	2023.68	2023.46	2023.84	575696.5850684115	608.8276517366334	2023.6725653777742	25.52666233951498	0.026943270122881734	0.5576314462028178	25.4802	24.4151	26.534	818265.2712661438	428.34519844359687	25.520582729357262	1.8324800855920098	0.004609810592343605	0.12205121032499448	1.83094	1.61373	2.09068	500000.0	701.0	1.8284188727471669	0.0251934005706134	3.5540761411376605E-5	8.873737439198813E-4	0.0251679	0.0233606	0.0267913	562248.5302985191	623.389802039867	0.025177795690981143	0.11296093009985742	7.569599150538397E-5	0.001764424763731428	0.112952	0.109755	0.116513	645100.6764294767	543.3260463156826	0.11294713171009348	0.023439700000000015	3.8414977443930565E-5	8.432951965533984E-4	0.0234082	0.0219233	0.02504	727327.3757183694	481.90128915994245	0.023424560384802836	0.8384059771754644	8.817168427096241E-5	0.0020685229979538213	0.838374	0.834593	0.842713	636833.0417378104	550.379733820884	0.8384034257081237	0.002027210855920113	2.820533039939408E-6	6.522873706920556E-5	0.00202779	0.00190681	0.00215903	655348.7346693634	534.8297501128682	0.0020261624694679057	0.002027210855920113	2.820533039939408E-6	6.522873706920556E-5	0.00202779	0.00190681	0.00215903	655348.7346693634	534.8297501128682	0.0020261624694679057	-37704.344650499275	2.155757927180702	42.501683659021644	-37702.7	-37791.9	-37627.1	901728.3769667532	388.69798151303274	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-219.79560057061346	0.32953551022469746	7.684022438548744	-219.572	-235.723	-205.815	644636.978093272	543.7168699765257	NaN	
115	sims/sim_115/delphy-digested.log	152.06276747503566	0.014737029810710399	0.3142779944134612	152.0	152.0	152.0	770690.4906524624	454.7869790157507	152.062445045532	-29773.76761768899	0.7802795894968688	20.65899810458765	-29773.8	-29809.1	-29730.7	500000.0	701.0	NaN	5329.847603423685	0.4677682027060626	12.384820189458837	5330.34	5307.7	5356.6	500000.0	701.0	5329.833209219106	-35103.61740370902	0.44829458766096064	11.134004570566907	-35103.0	-35122.9	-35081.1	568214.3855287033	616.8446433714842	NaN	5.032969557774605	0.028283290538993755	0.706632299766313	4.99178	3.71781	6.35342	561514.4309402416	624.204794546592	4.983712255027308	2020.9613694721818	0.028264353741596106	0.7065936556774451	2021.0	2019.65	2022.28	560824.1087882863	624.9731324091763	2020.9612459389882	29.69434479315261	0.071980328747044	1.8666546051463702	29.5951	26.2126	33.415	521180.00031131145	672.5123753609871	29.6359083448519	3.512183680456491	0.024347549996225175	0.5821022245669543	3.44674	2.47201	4.67245	613197.0218552704	571.594426436609	3.4647600594700156	0.49105590156918705	1.2404536498769792E-4	0.0028092265844807318	0.491172	0.485664	0.496183	683400.9303237577	512.876094321312	0.49104786548517676	0.3503625035663336	1.1612230768660904E-4	0.0027444947367424102	0.350211	0.345425	0.355996	627472.2641496187	558.5904270605728	0.3503517560677581	0.03129255092724681	3.703374757501797E-5	9.805204842707092E-4	0.031344	0.0293782	0.0330759	500000.0	701.0	0.03127712685019143	0.12728900570613408	7.358591758739706E-5	0.001948290526150349	0.127244	0.123246	0.130788	500000.0	701.0	0.1272741072914397	1.721505649072754E-4	6.995821067544484E-7	1.8030594676189356E-5	1.71693E-4	1.36729E-4	2.06781E-4	527649.2278842347	664.26705750226	1.7120817619774263E-4	1.721505649072754E-4	6.995821067544484E-7	1.8030594676189356E-5	1.71693E-4	1.36729E-4	2.06781E-4	527649.2278842347	664.26705750226	1.7120817619774263E-4	-35103.61740370902	0.44829458766096064	11.134004570566907	-35103.0	-35122.9	-35081.1	568214.3855287033	616.8446433714842	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-200.07434807417974	0.46812059339846523	12.394150227610265	-199.575	-222.326	-173.55	500000.00000000006	700.9999999999999	NaN	
116	sims/sim_116/delphy-digested.log	292.03281027104134	0.007163923551173192	0.18597533227496713	292.0	292.0	292.0	520090.8595301414	673.9207074637832	292.03275120144474	-33965.158487874476	0.8206199038590088	21.727064591209274	-33964.4	-34007.5	-33923.7	500000.0	701.0	NaN	5332.359415121253	0.40564780026615865	10.740095280899707	5333.1	5311.28	5352.16	500000.0	701.0	5332.348596408034	-39297.51426533528	0.45870742645556334	12.144923407798784	-39297.0	-39318.9	-39272.0	500000.0	701.0	NaN	1.9552739657631961	0.008835389033321178	0.19295985066478882	1.93441	1.59561	2.30685	734861.4530698784	476.96065501298074	1.9461072394928078	2024.039272467902	0.00881703814966756	0.19299106126251356	2024.06	2023.69	2024.4	731575.3657034268	479.10306501775943	2024.0392632666592	22.88442952924393	0.042271399490168275	0.907914794385873	22.8421	20.9562	24.4269	759785.6540799947	461.31431689693017	22.86653454590107	0.3770233081312411	0.0021666280127577175	0.05736451986125421	0.371303	0.267799	0.487683	500000.0	701.0	0.3727208718955809	0.29214540941512157	1.0168915486397709E-4	0.002643392756648203	0.292159	0.287044	0.297056	518697.2039613719	675.7314235033012	0.29213343906643746	0.41337175320969977	1.0950422862973114E-4	0.0028992782614875546	0.413461	0.407938	0.41881	500000.0	701.0	0.4133615857939239	0.020884429814550635	3.183510660900201E-5	8.428791627376559E-4	0.0208323	0.0192811	0.0226273	500000.0	701.0	0.020867464381615176	0.27359841512125543	1.0051843604272501E-4	0.0026451696331804228	0.273639	0.268074	0.278242	506142.04017600813	692.4933559720025	0.27358561975749396	4.266538587731815E-4	1.4332854501779018E-6	3.0441736013743732E-5	4.26647E-4	3.70444E-4	4.8603E-4	776988.4727048561	451.10064346236396	4.2556956996171605E-4	4.266538587731815E-4	1.4332854501779018E-6	3.0441736013743732E-5	4.26647E-4	3.70444E-4	4.8603E-4	776988.4727048561	451.10064346236396	4.2556956996171605E-4	-39297.51426533528	0.45870742645556334	12.144923407798784	-39297.0	-39318.9	-39272.0	500000.0	701.0	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-198.2947246790303	0.4061804269049414	10.7541973191715	-197.565	-219.354	-178.425	500000.0	701.0	NaN	
117	sims/sim_117/delphy-digested.log	225.03566333808845	0.0090344088471171	0.23919866383320393	225.0	225.0	225.0	500000.0	701.0	225.03553685252152	-37719.4330955778	0.8119033432501948	21.496281402062746	-37718.7	-37763.6	-37679.0	500000.0	701.0	NaN	5347.305092724677	0.42151688518253605	11.160251593491282	5348.09	5323.28	5367.64	500000.0	701.0	5347.293443856415	-43066.73780313838	0.4536562555680307	12.011186561270057	-43067.0	-43088.5	-43042.5	500000.0	701.0	NaN	3.190553823109845	0.015106462700753531	0.36144816999150475	3.16438	2.53151	3.90685	612239.7559534843	572.4881414375673	3.170319571134061	2022.8039657631962	0.015101273262375257	0.3614509013077921	2022.83	2022.09	2023.46	611809.943817568	572.8903290014415	2022.8039334684129	25.392788017118406	0.04790129190947991	1.2682539849669412	25.3603	22.8838	27.7058	500000.0	701.0	25.361133072254653	2.949807503566333	0.01533190538007768	0.40593372997466	2.93551	2.18386	3.71789	500000.0	701.0	2.9223285440182547	0.3830675135520683	1.034613335475193E-4	0.0027392841263985633	0.383012	0.378001	0.388539	500000.0	701.0	0.38305771908543856	0.21425503994293868	9.077290203077895E-5	0.002229804280892824	0.214037	0.210169	0.218771	580853.9844636548	603.4218743005481	0.2142434425079377	0.27351834094151223	1.0246514187771313E-4	0.0027129085527010433	0.27351	0.268203	0.278713	500000.0	701.0	0.27350487974818644	0.12915909272467904	7.207289466816941E-5	0.0019082311191889968	0.129233	0.125652	0.133135	500000.0	701.0	0.1291449806123247	2.9675120970042786E-4	9.48863474595664E-7	2.5100278339423782E-5	2.95264E-4	2.48665E-4	3.45283E-4	500885.438189989	699.7608101097424	2.956894689963178E-4	2.9675120970042786E-4	9.48863474595664E-7	2.5100278339423782E-5	2.95264E-4	2.48665E-4	3.45283E-4	500885.438189989	699.7608101097424	2.956894689963178E-4	-43066.73780313838	0.4536562555680307	12.011186561270057	-43067.0	-43088.5	-43042.5	500000.0	701.0	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-182.68263052781742	0.4219018626380083	11.170444412371879	-181.97	-206.562	-162.443	500000.0	701.0	NaN	
118	sims/sim_118/delphy-digested.log	1122.8958630527818	0.06546833205498395	1.157619429147364	1122.0	1122.0	1125.0	1121034.454759314	312.65765161094214	1122.89526689721	-44719.66062767479	2.02332603809407	43.77605910912627	-44721.0	-44807.5	-44642.7	748766.5573922361	468.10317119490827	NaN	5314.677403708983	0.404020978125366	8.802585950116004	5314.5	5298.12	5332.8	738372.1459120372	474.6928793840976	5314.670113280133	-50034.34094151211	1.7174481226802165	36.94081696593633	-50034.9	-50105.2	-49966.7	757604.0468360214	462.6427240770317	NaN	3.2393253637660475	0.007322159070715505	0.17565300081909832	3.23014	2.91233	3.5726	609053.1506302293	575.4834362769711	3.234602329455936	2022.7550499286717	0.007321294125043549	0.17565987423142476	2022.76	2022.41	2023.07	608861.5980058416	575.6644878704227	2022.7550423012462	27.161282596291038	0.035878805362087846	0.7958164533347319	27.1574	25.6286	28.722	712423.3461485215	491.98275420767857	27.149645846040478	1.0542642838801708	0.0025119825629475907	0.06650826665898876	1.05237	0.923261	1.1861	500000.0	701.0	1.0521711266477296	0.17929341369472176	9.080706895923515E-5	0.0021816576620035627	0.179202	0.174963	0.183468	607231.2740281802	577.2100598094922	0.17928014563339728	0.16753909843081322	7.963758748187804E-5	0.002108516986721203	0.167445	0.163133	0.171376	499999.99999999994	701.0000000000001	0.16752582457583381	0.5719590057061339	1.0836952926191556E-4	0.002869235501959072	0.572096	0.56617	0.577659	499999.99999999994	701.0000000000001	0.5719518068696312	0.08120848116975729	5.93094692308846E-5	0.0015703015033607399	0.0811642	0.0785625	0.0843868	500000.00000000006	700.9999999999999	0.08119330970406702	0.0013781724964336646	2.1944568137079966E-6	5.549632438683305E-5	0.00137818	0.00127517	0.00148785	548041.7685963364	639.5497936183091	0.0013770558531220724	0.0013781724964336646	2.1944568137079966E-6	5.549632438683305E-5	0.00137818	0.00127517	0.00148785	548041.7685963364	639.5497936183091	0.0013770558531220724	-50034.34094151211	1.7174481226802165	36.94081696593633	-50034.9	-50105.2	-49966.7	757604.0468360214	462.6427240770317	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-214.96829671897274	0.40512725954913026	8.835397989800596	-215.114	-231.65	-196.805	736917.2466263273	475.6300678327454	NaN	
