# Produced by delphy version 1.1.4 (build 2044, commit a50e378)
# Invocation: ../delphy <DASH-DASH>v0-in-fasta delphy_inputs/ebola.fasta <DASH-DASH>v0-steps 1000000000 <DASH-DASH>v0-out-log-file delphy_outputs_b/ebola_delphy.log <DASH-DASH>v0-log-every 50000 <DASH-DASH>v0-out-trees-file delphy_outputs_b/ebola_delphy.trees <DASH-DASH>v0-tree-every 500000 <DASH-DASH>v0-out-delphy-file delphy_outputs_b/ebola_delphy.dphy <DASH-DASH>v0-delphy-snapshot-every 1000000
state	numMuts	posterior_for_Delphy	prior_for_Delphy	likelihood_really_logG	rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood_really_logG	branchRates	coalescent	
365200000	56	-22813.4	3884.51	-26697.9	0.271663	2014.19	1.19721	0.106425	10.7403	22.3045	0.315861	0.212699	0.200765	0.270674	0.00236103	0.00236103	-26697.9	0.0	127.135	
365250000	55	-22779.3	3904.3	-26683.6	0.304176	2014.15	1.13238	0.0820491	4.8501	17.7069	0.319812	0.216877	0.191589	0.271723	0.00248838	0.00248838	-26683.6	0.0	145.943	
365300000	55	-22790.1	3898.31	-26688.5	0.307056	2014.15	1.26718	0.0616867	2.05946	11.9591	0.324402	0.215766	0.192611	0.267221	0.00249559	0.00249559	-26688.5	0.0	138.768	
365350000	55	-22772.2	3908.48	-26680.7	0.279093	2014.18	1.10169	0.0813861	3.73571	8.02691	0.31871	0.218695	0.193354	0.269241	0.00306923	0.00306923	-26680.7	0.0	148.547	
365400000	55	-22768.4	3910.78	-26679.2	0.278236	2014.18	1.0945	0.0701761	6.29588	8.45251	0.323552	0.213767	0.194716	0.267965	0.00230888	0.00230888	-26679.2	0.0	150.864	
365450000	55	-22735	3938.32	-26673.3	0.292015	2014.17	0.984938	0.0433639	2.39703	13.4197	0.320252	0.210192	0.198514	0.271042	0.00272381	0.00272381	-26673.3	0.0	178.662	
365500000	55	-22768	3910.74	-26678.7	0.261836	2014.2	1.074	0.0979347	13.1585	8.97296	0.31433	0.217743	0.195442	0.272486	0.00282911	0.00282911	-26678.7	0.0	151.484	
365550000	55	-22808.8	3880.35	-26689.2	0.272915	2014.19	1.33459	0.118496	9.28965	9.36529	0.321358	0.212186	0.196068	0.270388	0.00201276	0.00201276	-26689.2	0.0	121.235	
365600000	55	-22781.4	3901.72	-26683.1	0.278939	2014.18	1.16247	0.0773983	5.5397	16.3496	0.315282	0.214339	0.197345	0.273034	0.00252441	0.00252441	-26683.1	0.0	143.161	
365650000	55	-22766.3	3912.32	-26678.6	0.278694	2014.18	1.07859	0.0551373	1.64381	12.0288	0.317002	0.217086	0.198835	0.267078	0.00221209	0.00221209	-26678.6	0.0	152.66	
365700000	55	-22825.9	3870.44	-26696.4	0.325069	2014.13	1.49701	0.107419	1.5003	9.24635	0.317651	0.212327	0.203116	0.266907	0.00208853	0.00208853	-26696.4	0.0	110.954	
365750000	55	-22848.1	3850.07	-26698.2	0.293223	2014.16	1.58576	0.145248	2.0748	7.68372	0.317567	0.215033	0.198353	0.269047	0.00191844	0.00191844	-26698.2	0.0	90.5872	
365800000	55	-22852.2	3849.28	-26701.5	0.267743	2014.19	1.57793	0.14547	6.09373	23.4948	0.32405	0.21234	0.19692	0.26669	0.00180874	0.00180874	-26701.5	0.0	92.1859	
365850000	55	-22855.6	3842.75	-26698.3	0.259359	2014.2	1.56931	0.337215	14.4613	11.5654	0.315784	0.21649	0.197124	0.270603	0.00179479	0.00179479	-26698.3	0.0	85.2454	
365900000	55	-22842.5	3854.13	-26696.6	0.265592	2014.19	1.48933	0.181957	10.1019	10.1845	0.321087	0.217845	0.194011	0.267058	0.00170573	0.00170573	-26696.6	0.0	95.6276	
365950000	55	-22862.3	3842.74	-26705	0.327171	2014.13	1.7945	0.153623	3.01645	8.76555	0.321805	0.212451	0.197154	0.268589	0.00161614	0.00161614	-26705	0.0	83.5623	
366000000	58	-22867.4	3865.9	-26733.3	0.315374	2014.14	1.47628	0.118281	3.46297	9.22314	0.319678	0.212408	0.196524	0.27139	0.0021048	0.0021048	-26733.3	0.0	106.572	
366050000	55	-22851.8	3849.94	-26701.8	0.31753	2014.14	1.67216	0.136223	3.35587	11.3076	0.31833	0.214238	0.197642	0.269791	0.00204773	0.00204773	-26701.8	0.0	91.1233	
366100000	55	-22835.8	3863.44	-26699.2	0.292861	2014.17	1.52247	0.142203	6.91154	9.28841	0.315972	0.213279	0.205708	0.265041	0.00193219	0.00193219	-26699.2	0.0	104.42	
366150000	55	-22791.1	3893.66	-26684.8	0.28025	2014.18	1.21812	0.0764371	5.12183	6.74606	0.317097	0.214541	0.198987	0.269375	0.00280196	0.00280196	-26684.8	0.0	133.42	
366200000	55	-22819.7	3875.52	-26695.2	0.296046	2014.16	1.45201	0.100878	3.52474	12.2672	0.318913	0.216851	0.200363	0.263872	0.00225405	0.00225405	-26695.2	0.0	116.565	
366250000	55	-22825.2	3867.01	-26692.2	0.264312	2014.19	1.36911	0.124395	5.99023	10.0325	0.322349	0.214546	0.198811	0.264293	0.00169119	0.00169119	-26692.2	0.0	107.966	
366300000	55	-22855.7	3849.3	-26705	0.327497	2014.13	1.69478	0.131468	3.51801	19.4637	0.31368	0.215332	0.198443	0.272544	0.00164524	0.00164524	-26705	0.0	91.5814	
366350000	55	-22843.5	3861.74	-26705.2	0.336154	2014.12	1.71923	0.0730393	-3.02168	13.2469	0.321851	0.209803	0.202806	0.265539	0.00170545	0.00170545	-26705.2	0.0	102.603	
366400000	55	-22792.2	3894.47	-26686.7	0.283446	2014.18	1.27365	0.092829	4.43373	10.0684	0.316802	0.213424	0.199052	0.270723	0.00258417	0.00258417	-26686.7	0.0	135.088	
366450000	55	-22801.4	3887.83	-26689.3	0.27478	2014.18	1.30786	0.0954907	6.0253	6.3885	0.315885	0.217505	0.200266	0.266344	0.00230868	0.00230868	-26689.3	0.0	127.758	
366500000	55	-22825.9	3867.54	-26693.4	0.274009	2014.18	1.38336	0.120487	9.54455	11.8118	0.314329	0.220496	0.196473	0.268703	0.00228177	0.00228177	-26693.4	0.0	108.885	
366550000	55	-22836.4	3861.34	-26697.7	0.296367	2014.16	1.51096	0.12944	6.53052	8.77043	0.324716	0.209844	0.194955	0.270484	0.00208635	0.00208635	-26697.7	0.0	102.112	
366600000	55	-22825.1	3874.96	-26700.1	0.35554	2014.1	1.58075	0.0736673	-2.77501	10.0316	0.319673	0.209924	0.203388	0.267015	0.00173344	0.00173344	-26700.1	0.0	115.285	
366650000	56	-22834.5	3874.88	-26709.4	0.293522	2014.16	1.42566	0.133854	8.43777	7.85871	0.322998	0.214181	0.203543	0.259278	0.00222793	0.00222793	-26709.4	0.0	115.555	
366700000	57	-22834.1	3881.51	-26715.6	0.276011	2014.18	1.27872	0.130417	8.20753	4.17283	0.322317	0.211549	0.202015	0.264119	0.00237274	0.00237274	-26715.6	0.0	121.219	
366750000	55	-22825.9	3869.08	-26695	0.283117	2014.18	1.4428	0.13517	6.27242	5.37889	0.323451	0.213216	0.195564	0.267769	0.00205853	0.00205853	-26695	0.0	109.108	
366800000	55	-22820.4	3871.87	-26692.2	0.275137	2014.18	1.40454	0.124308	6.67534	7.78909	0.322176	0.214862	0.194895	0.268067	0.00195229	0.00195229	-26692.2	0.0	112.398	
366850000	55	-22834.3	3863.49	-26697.8	0.294764	2014.16	1.51606	0.110402	4.95542	6.96367	0.315855	0.213422	0.203626	0.267096	0.00203543	0.00203543	-26697.8	0.0	103.662	
366900000	55	-22798.3	3891.76	-26690.1	0.29645	2014.16	1.28673	0.104695	5.47445	5.91608	0.323307	0.209188	0.194798	0.272707	0.00212145	0.00212145	-26690.1	0.0	131.642	
366950000	55	-22801.1	3887.61	-26688.7	0.286886	2014.17	1.30501	0.091714	4.97126	10.9596	0.314578	0.214199	0.198104	0.273119	0.00207745	0.00207745	-26688.7	0.0	128.385	
367000000	55	-22746.1	3927.04	-26673.2	0.271597	2014.19	1.00961	0.044395	-0.780763	9.7321	0.318963	0.214738	0.197327	0.268972	0.00277894	0.00277894	-26673.2	0.0	166.733	
367050000	55	-22764.3	3916.61	-26680.9	0.290831	2014.17	1.10629	0.0565729	2.34438	11.1504	0.312244	0.214739	0.202844	0.270172	0.00253776	0.00253776	-26680.9	0.0	156.854	
367100000	55	-22779.1	3904.52	-26683.6	0.29292	2014.17	1.17087	0.0654362	2.92289	6.52368	0.314519	0.217467	0.200536	0.267477	0.00278007	0.00278007	-26683.6	0.0	144.002	
367150000	55	-22790.4	3896.36	-26686.7	0.304135	2014.15	1.2268	0.0727027	3.8168	13.7443	0.325293	0.215096	0.196366	0.263245	0.00236742	0.00236742	-26686.7	0.0	137.314	
367200000	55	-22805.3	3887.37	-26692.6	0.292294	2014.17	1.35591	0.0669982	1.29315	9.71221	0.315141	0.215645	0.204712	0.264502	0.00216711	0.00216711	-26692.6	0.0	127.494	
367250000	55	-22829	3867.04	-26696	0.284243	2014.18	1.43704	0.11599	4.0744	6.3964	0.322552	0.211885	0.20246	0.263104	0.00225638	0.00225638	-26696	0.0	107.095	
367300000	55	-22800.4	3890.49	-26690.9	0.313821	2014.15	1.32383	0.0715094	0.2172	5.24442	0.315965	0.214688	0.20243	0.266916	0.0023259	0.0023259	-26690.9	0.0	129.644	
367350000	55	-22831.6	3866.8	-26698.4	0.305266	2014.15	1.47305	0.111954	1.52144	16.6358	0.320768	0.207597	0.196913	0.274722	0.00185436	0.00185436	-26698.4	0.0	108.515	
367400000	55	-22882.1	3826.49	-26708.6	0.3104	2014.15	1.84265	0.248376	10.2317	12.1852	0.321512	0.213138	0.199475	0.265874	0.00122854	0.00122854	-26708.6	0.0	68.6442	
367450000	55	-22842.8	3853.51	-26696.3	0.273182	2014.19	1.50303	0.22544	11.242	10.3133	0.323827	0.21316	0.19447	0.268543	0.00198712	0.00198712	-26696.3	0.0	95.28	
367500000	55	-22839.6	3861.92	-26701.5	0.282509	2014.18	1.53489	0.157644	8.67536	6.12054	0.315591	0.215989	0.204562	0.263858	0.00152211	0.00152211	-26701.5	0.0	102.373	
367550000	55	-22873	3832.01	-26705.1	0.275596	2014.18	1.79145	0.268629	11.2394	8.54798	0.321086	0.213169	0.196255	0.26949	0.00172352	0.00172352	-26705.1	0.0	73.6132	
367600000	55	-22837.7	3860.59	-26698.3	0.326217	2014.13	1.55747	0.0990755	0.68621	7.57738	0.320202	0.210818	0.19726	0.27172	0.00209576	0.00209576	-26698.3	0.0	100.655	
367650000	55	-22865.8	3840.21	-26706	0.30265	2014.16	1.79264	0.178749	3.78483	14.0259	0.315879	0.212951	0.199745	0.271425	0.00168038	0.00168038	-26706	0.0	82.1045	
367700000	55	-22866.9	3838.83	-26705.7	0.339071	2014.12	1.7877	0.172182	3.46129	8.70038	0.32286	0.211509	0.198239	0.267392	0.00185138	0.00185138	-26705.7	0.0	79.7734	
367750000	55	-22844.5	3855.09	-26699.6	0.309571	2014.15	1.5719	0.138086	2.83535	14.5757	0.316317	0.218837	0.198145	0.266701	0.00178522	0.00178522	-26699.6	0.0	96.7799	
367800000	55	-22868.6	3835.37	-26704	0.28141	2014.18	1.67712	0.202175	8.19202	9.58471	0.323841	0.212944	0.191595	0.27162	0.00174843	0.00174843	-26704	0.0	76.7981	
367850000	55	-22863.1	3844.04	-26707.2	0.322649	2014.14	1.7789	0.148186	4.01554	6.38003	0.314765	0.216276	0.203198	0.265761	0.00160696	0.00160696	-26707.2	0.0	84.3386	
367900000	55	-22848.6	3853.44	-26702	0.288651	2014.17	1.58612	0.136032	3.32398	5.05437	0.321963	0.209099	0.196565	0.272373	0.00208093	0.00208093	-26702	0.0	93.2855	
367950000	55	-22889.6	3828.57	-26718.2	0.342734	2014.12	2.09289	0.160691	1.79592	14.1183	0.314669	0.216386	0.192787	0.276159	0.00124789	0.00124789	-26718.2	0.0	70.3117	
368000000	55	-22843.8	3862.13	-26705.9	0.399441	2014.06	1.75321	0.0906039	-1.17692	10.1092	0.312292	0.215301	0.198853	0.273554	0.00179414	0.00179414	-26705.9	0.0	102.623	
368050000	55	-22842.4	3855.22	-26697.6	0.282002	2014.18	1.51872	0.156922	10.0631	7.07086	0.322705	0.211706	0.199254	0.266334	0.00160057	0.00160057	-26697.6	0.0	95.9323	
368100000	55	-22833.2	3863.3	-26696.5	0.305971	2014.15	1.50231	0.152837	6.52676	7.59844	0.317444	0.2136	0.202382	0.266575	0.00175825	0.00175825	-26696.5	0.0	103.989	
368150000	55	-22843.6	3854.45	-26698	0.281568	2014.18	1.56806	0.171069	9.4604	9.18469	0.322352	0.214286	0.195155	0.268208	0.00177549	0.00177549	-26698	0.0	95.6749	
368200000	55	-22826.6	3867.71	-26694.3	0.288593	2014.17	1.41521	0.089003	2.84778	6.25435	0.316022	0.213796	0.201496	0.268685	0.00167579	0.00167579	-26694.3	0.0	107.426	
368250000	55	-22789.4	3896.35	-26685.7	0.277018	2014.18	1.2121	0.0936055	4.34786	5.73402	0.321475	0.217214	0.197737	0.263574	0.00232366	0.00232366	-26685.7	0.0	136.041	
368300000	55	-22811.5	3879.56	-26691.1	0.262099	2014.2	1.35645	0.124273	8.0542	7.50795	0.31616	0.215675	0.196143	0.272021	0.00183352	0.00183352	-26691.1	0.0	120.073	
368350000	55	-22838.1	3862.57	-26700.6	0.311948	2014.15	1.5757	0.119248	1.40791	5.84571	0.321466	0.216943	0.198486	0.263105	0.00210948	0.00210948	-26700.6	0.0	102.437	
368400000	55	-22809.2	3881.72	-26690.9	0.288074	2014.17	1.33779	0.0956732	2.96007	17.9018	0.3182	0.217501	0.196237	0.268063	0.00202822	0.00202822	-26690.9	0.0	123.482	
368450000	55	-22787.5	3896.53	-26684	0.278404	2014.18	1.20781	0.092713	8.01945	8.51838	0.316433	0.21698	0.19903	0.267557	0.00214215	0.00214215	-26684	0.0	136.963	
368500000	56	-22820.9	3884.86	-26705.8	0.316817	2014.14	1.41977	0.0771594	-2.65102	8.81415	0.321442	0.212733	0.197967	0.267858	0.00256992	0.00256992	-26705.8	0.0	124.996	
368550000	55	-22789.5	3903.47	-26693	0.327448	2014.13	1.39657	0.07155	-1.01943	8.65561	0.321589	0.212492	0.202233	0.263686	0.00199783	0.00199783	-26693	0.0	143.439	
368600000	55	-22786.2	3903.17	-26689.3	0.292391	2014.17	1.30106	0.0699301	0.453148	5.66486	0.314402	0.217295	0.198398	0.269904	0.00224651	0.00224651	-26689.3	0.0	142.426	
368650000	55	-22786.5	3906.63	-26693.1	0.33228	2014.13	1.2507	0.0570291	-1.72504	3.71067	0.316615	0.207923	0.203545	0.271917	0.0020238	0.0020238	-26693.1	0.0	145.154	
368700000	56	-22720.6	3956.67	-26677.3	0.276643	2014.18	0.856985	0.0392832	3.70488	7.9128	0.315131	0.213293	0.201464	0.270112	0.00349367	0.00349367	-26677.3	0.0	195.975	
368750000	55	-22742.2	3938.68	-26680.9	0.284896	2014.18	0.975613	0.0359498	1.65051	10.0674	0.326984	0.217177	0.193858	0.261981	0.00442646	0.00442646	-26680.9	0.0	178.256	
368800000	55	-22750.9	3928.56	-26679.4	0.287228	2014.17	1.0743	0.0470926	-1.23476	9.27527	0.325586	0.211734	0.19674	0.26594	0.00328083	0.00328083	-26679.4	0.0	168.242	
368850000	55	-22786.1	3900.95	-26687	0.296637	2014.16	1.22972	0.0535127	-1.43972	7.45869	0.319852	0.212791	0.204125	0.263232	0.00244334	0.00244334	-26687	0.0	140.399	
368900000	55	-22754.1	3923.41	-26677.6	0.279307	2014.18	1.05854	0.0433517	3.50448	11.4408	0.324938	0.21211	0.197603	0.265349	0.00255022	0.00255022	-26677.6	0.0	163.474	
368950000	55	-22785.7	3905.67	-26691.4	0.275011	2014.18	1.16716	0.0558258	-0.887097	8.09922	0.322726	0.204793	0.192537	0.279944	0.00265611	0.00265611	-26691.4	0.0	145.277	
369000000	55	-22779.2	3906.17	-26685.4	0.2951	2014.16	1.16468	0.0801583	5.15111	4.72585	0.321476	0.209448	0.202415	0.266661	0.00269884	0.00269884	-26685.4	0.0	145.46	
369050000	55	-22770.7	3910.86	-26681.5	0.285023	2014.17	1.12741	0.0500011	2.35826	5.08607	0.320294	0.212056	0.19605	0.2716	0.00260877	0.00260877	-26681.5	0.0	149.681	
369100000	55	-22767.8	3910.63	-26678.4	0.271592	2014.19	1.0848	0.0779697	5.16424	6.57297	0.316301	0.215181	0.19633	0.272188	0.00270715	0.00270715	-26678.4	0.0	150.374	
369150000	55	-22773.2	3908.72	-26681.9	0.278466	2014.18	1.16918	0.0698828	3.6635	9.21966	0.317744	0.217234	0.195753	0.269269	0.00257997	0.00257997	-26681.9	0.0	148.87	
369200000	55	-22785.2	3897.79	-26683	0.259564	2014.2	1.18429	0.0744995	3.06026	8.84426	0.318051	0.214043	0.199845	0.26806	0.00204537	0.00204537	-26683	0.0	137.91	
369250000	55	-22824.7	3870.2	-26694.9	0.277379	2014.18	1.45315	0.107036	4.76938	14.5046	0.316458	0.211673	0.199235	0.272634	0.00191598	0.00191598	-26694.9	0.0	111.683	
369300000	55	-22829.5	3870.66	-26700.1	0.352554	2014.11	1.60175	0.0935244	0.750434	7.75068	0.314901	0.212913	0.202225	0.269961	0.00172711	0.00172711	-26700.1	0.0	110.707	
369350000	56	-22833.5	3875.35	-26708.9	0.302853	2014.16	1.42565	0.095123	3.99394	9.08047	0.326963	0.207862	0.200858	0.264317	0.00198844	0.00198844	-26708.9	0.0	115.787	
369400000	55	-22808.4	3884.7	-26693.1	0.294077	2014.16	1.31104	0.122026	8.15407	9.93398	0.31144	0.210343	0.204409	0.273808	0.0024836	0.0024836	-26693.1	0.0	125.687	
369450000	55	-22824.2	3867.5	-26691.7	0.272121	2014.19	1.37727	0.121046	11.1228	6.69656	0.321086	0.212203	0.200665	0.266045	0.00229	0.00229	-26691.7	0.0	107.906	
369500000	55	-22854.8	3850.35	-26705.1	0.328404	2014.13	1.6842	0.138745	4.68894	8.43391	0.323026	0.216161	0.200986	0.259827	0.00175388	0.00175388	-26705.1	0.0	91.0584	
369550000	55	-22849.2	3852.53	-26701.7	0.292663	2014.17	1.64499	0.116962	1.96281	9.48827	0.324345	0.209581	0.199043	0.267031	0.00177322	0.00177322	-26701.7	0.0	93.1839	
369600000	55	-22824.7	3869.45	-26694.1	0.28176	2014.18	1.40197	0.116294	8.66407	5.87804	0.319864	0.215048	0.19963	0.265457	0.00259376	0.00259376	-26694.1	0.0	109.537	
369650000	55	-22799.4	3887.18	-26686.5	0.287618	2014.17	1.27022	0.119863	8.79366	6.80583	0.318362	0.214093	0.199255	0.268289	0.00253365	0.00253365	-26686.5	0.0	127.521	
369700000	55	-22833.5	3864.34	-26697.9	0.314611	2014.15	1.55763	0.106571	4.47622	7.70651	0.31593	0.215389	0.197495	0.271186	0.00171916	0.00171916	-26697.9	0.0	104.631	
369750000	55	-22793.6	3895.21	-26688.8	0.313445	2014.15	1.2994	0.0665275	3.23636	9.30886	0.318034	0.216097	0.201993	0.263877	0.00237577	0.00237577	-26688.8	0.0	135.315	
369800000	55	-22789.7	3894.77	-26684.5	0.270824	2014.19	1.17499	0.083105	4.0282	8.8858	0.326538	0.210507	0.198833	0.264123	0.00263243	0.00263243	-26684.5	0.0	135.041	
369850000	55	-22811	3878.87	-26689.9	0.284896	2014.18	1.34907	0.113867	7.50713	6.98361	0.31875	0.216028	0.196155	0.269067	0.00200253	0.00200253	-26689.9	0.0	119.165	
369900000	55	-22825.4	3870.96	-26696.3	0.304567	2014.15	1.45425	0.147148	6.66362	6.59208	0.315658	0.214543	0.199668	0.270131	0.001498	0.001498	-26696.3	0.0	111.393	
369950000	55	-22825.6	3869.46	-26695.1	0.274298	2014.18	1.43362	0.13874	8.98166	7.91921	0.324501	0.214624	0.198252	0.262623	0.0017956	0.0017956	-26695.1	0.0	110.205	
370000000	55	-22817.9	3877.14	-26695	0.326239	2014.13	1.45932	0.0898143	1.56718	7.10249	0.322351	0.210729	0.200706	0.266214	0.00206867	0.00206867	-26695	0.0	117.023	
370050000	55	-22823.8	3869.83	-26693.6	0.271836	2014.19	1.4237	0.112441	4.71885	15.9306	0.321044	0.213027	0.198378	0.267551	0.0018049	0.0018049	-26693.6	0.0	111.557	
370100000	55	-22791	3895.71	-26686.7	0.312439	2014.15	1.24346	0.0651248	0.801309	12.1105	0.32198	0.213269	0.196981	0.26777	0.00294812	0.00294812	-26686.7	0.0	136.202	
370150000	55	-22788.8	3895.03	-26683.9	0.277149	2014.18	1.17026	0.0857452	3.99763	6.50476	0.313057	0.215097	0.198418	0.273427	0.00230432	0.00230432	-26683.9	0.0	134.813	
370200000	55	-22788.8	3899.51	-26688.3	0.287248	2014.17	1.23875	0.0583677	1.84287	19.2219	0.316862	0.213064	0.194926	0.275148	0.00246782	0.00246782	-26688.3	0.0	140.9	
370250000	55	-22777.6	3907.92	-26685.5	0.302235	2014.16	1.17295	0.0661478	2.60984	6.2337	0.324574	0.217121	0.195165	0.26314	0.00290612	0.00290612	-26685.5	0.0	147.326	
370300000	55	-22791.3	3892.91	-26684.2	0.280494	2014.18	1.21687	0.085705	0.600652	12.1528	0.321657	0.21141	0.197689	0.269244	0.00253324	0.00253324	-26684.2	0.0	133.68	
370350000	55	-22800.5	3888.49	-26689	0.289173	2014.17	1.3411	0.0928298	4.59121	9.08463	0.317719	0.214766	0.199872	0.267644	0.0021443	0.0021443	-26689	0.0	128.928	
370400000	55	-22798.6	3889.85	-26688.4	0.301963	2014.16	1.2937	0.0798046	4.9952	8.09666	0.318983	0.211521	0.197547	0.271949	0.00184472	0.00184472	-26688.4	0.0	129.953	
370450000	55	-22812.8	3878.07	-26690.9	0.267806	2014.19	1.25716	0.116277	9.18724	9.07078	0.324367	0.21732	0.197057	0.261257	0.00169551	0.00169551	-26690.9	0.0	118.874	
370500000	55	-22811.8	3879.78	-26691.6	0.275048	2014.18	1.33252	0.117521	8.26376	6.88382	0.32243	0.208079	0.201141	0.26835	0.00191066	0.00191066	-26691.6	0.0	120.106	
370550000	55	-22838.5	3866.68	-26705.2	0.376963	2014.08	1.78487	0.120756	1.84372	9.40575	0.317113	0.215387	0.197813	0.269686	0.00188284	0.00188284	-26705.2	0.0	107.351	
370600000	55	-22846.6	3862.67	-26709.3	0.364592	2014.09	1.72656	0.107418	-0.673536	5.74093	0.310111	0.212027	0.205364	0.272497	0.00171899	0.00171899	-26709.3	0.0	102.373	
370650000	55	-22853.5	3849.82	-26703.3	0.360152	2014.1	1.74294	0.0964408	2.20876	9.64486	0.320681	0.213034	0.198657	0.267628	0.00176683	0.00176683	-26703.3	0.0	90.3256	
370700000	55	-22831	3863.76	-26694.8	0.277247	2014.18	1.48544	0.0768069	-0.671108	8.41351	0.320886	0.213786	0.196682	0.268646	0.00175851	0.00175851	-26694.8	0.0	103.742	
370750000	55	-22814	3876.14	-26690.2	0.267744	2014.19	1.32578	0.152401	10.0782	9.54472	0.322073	0.21834	0.195098	0.264489	0.00224167	0.00224167	-26690.2	0.0	117.342	
370800000	56	-22811.8	3887.57	-26699.4	0.27412	2014.18	1.26794	0.106711	4.81552	10.2328	0.313738	0.216052	0.198747	0.271464	0.00249003	0.00249003	-26699.4	0.0	128.366	
370850000	55	-22823.1	3874.33	-26697.4	0.313383	2014.15	1.45682	0.0969897	4.54859	12.3246	0.31599	0.221853	0.19761	0.264547	0.00179891	0.00179891	-26697.4	0.0	115.378	
370900000	55	-22813.1	3878.72	-26691.9	0.286855	2014.17	1.36639	0.122639	9.4681	13.7045	0.316411	0.217094	0.200843	0.265651	0.00192606	0.00192606	-26691.9	0.0	120.373	
370950000	55	-22803	3885.69	-26688.7	0.27144	2014.19	1.28629	0.121837	10.3564	5.15841	0.32084	0.214531	0.194774	0.269855	0.00229462	0.00229462	-26688.7	0.0	125.689	
371000000	55	-22804.5	3884.34	-26688.8	0.276587	2014.18	1.29625	0.128839	9.45893	13.699	0.322235	0.216159	0.194882	0.266723	0.00249056	0.00249056	-26688.8	0.0	126.039	
371050000	56	-22783.3	3907.94	-26691.2	0.260473	2014.2	1.05801	0.103984	12.3807	15.5642	0.318737	0.207907	0.199126	0.27423	0.00285029	0.00285029	-26691.2	0.0	149.786	
371100000	56	-22767.8	3918.89	-26686.7	0.2668	2014.19	1.01371	0.0500199	1.75356	14.002	0.319153	0.212209	0.200924	0.267714	0.00273268	0.00273268	-26686.7	0.0	159.441	
371150000	55	-22776.1	3905.27	-26681.4	0.284685	2014.18	1.13386	0.0747478	6.5139	16.2545	0.321984	0.212479	0.19786	0.267677	0.0028882	0.0028882	-26681.4	0.0	146.693	
371200000	55	-22836.4	3866.27	-26702.7	0.374815	2014.08	1.67438	0.12468	3.72939	9.68554	0.318679	0.218569	0.198852	0.2639	0.0018066	0.0018066	-26702.7	0.0	107.085	
371250000	55	-22815.6	3872.6	-26688.2	0.260832	2014.2	1.31619	0.191982	15.714	9.72424	0.32196	0.213934	0.198072	0.266034	0.00220683	0.00220683	-26688.2	0.0	114.242	
371300000	55	-22808.6	3877.5	-26686.1	0.267089	2014.19	1.26101	0.125981	6.10193	11.3593	0.316182	0.216197	0.199464	0.268156	0.00244889	0.00244889	-26686.1	0.0	118.706	
371350000	55	-22818.9	3874.3	-26693.2	0.277641	2014.18	1.35082	0.0951727	6.48395	10.208	0.312443	0.217158	0.200686	0.269714	0.00163319	0.00163319	-26693.2	0.0	115.037	
371400000	55	-22776.8	3905.1	-26681.9	0.272196	2014.19	1.17071	0.0751049	5.60166	9.37918	0.320561	0.212185	0.196125	0.271128	0.00265127	0.00265127	-26681.9	0.0	145.414	
371450000	55	-22816.4	3875.74	-26692.2	0.28278	2014.18	1.39872	0.104326	0.877698	9.68451	0.316769	0.215043	0.19534	0.272848	0.00215645	0.00215645	-26692.2	0.0	116.289	
371500000	55	-22818.1	3873.78	-26691.9	0.296496	2014.16	1.40206	0.139724	7.41276	8.10765	0.318307	0.215065	0.199051	0.267577	0.00237878	0.00237878	-26691.9	0.0	114.516	
371550000	55	-22811.1	3880.38	-26691.5	0.278117	2014.18	1.36489	0.0999289	7.47811	7.85928	0.319526	0.209253	0.198355	0.272866	0.00224033	0.00224033	-26691.5	0.0	120.738	
371600000	55	-22806.1	3883.06	-26689.2	0.26682	2014.19	1.31092	0.120295	8.45149	6.99275	0.317667	0.214662	0.194747	0.272924	0.00238871	0.00238871	-26689.2	0.0	123.436	
371650000	55	-22769.1	3916.53	-26685.7	0.330748	2014.13	1.22049	0.0412009	-3.33593	9.37455	0.321748	0.213093	0.20219	0.262969	0.00236809	0.00236809	-26685.7	0.0	156.169	
371700000	55	-22761.4	3918.46	-26679.9	0.299712	2014.16	1.11767	0.0452095	-0.0421417	10.7402	0.31911	0.212246	0.201933	0.266712	0.002783	0.002783	-26679.9	0.0	158.338	
371750000	55	-22769.7	3910.17	-26679.9	0.294073	2014.16	1.13322	0.0650348	5.32369	7.88346	0.319336	0.214598	0.19577	0.270296	0.00251037	0.00251037	-26679.9	0.0	150.024	
371800000	55	-22795.4	3892.2	-26687.6	0.287783	2014.17	1.24867	0.0591824	-2.43245	12.3449	0.319413	0.212845	0.193754	0.273989	0.00268787	0.00268787	-26687.6	0.0	132.687	
371850000	56	-22779.7	3913.38	-26693.1	0.294025	2014.16	1.13573	0.0570889	4.67823	12.0884	0.316323	0.218012	0.199618	0.266047	0.00258555	0.00258555	-26693.1	0.0	153.86	
371900000	56	-22785.2	3908.12	-26693.3	0.278847	2014.18	1.11712	0.0621918	2.61792	6.32388	0.318783	0.212341	0.200804	0.268072	0.00324539	0.00324539	-26693.3	0.0	147.491	
