# BEAST v10.5.0
# Generated Fri Oct 17 12:17:20 UTC 2025 [seed=1760703436151]
# -beagle -working beastX_run_a/h5n1-andersen-e756a15-ALL_full_dates_only.xml
# keywords: skygrid
state	joint	prior	likelihood	rootHeight	age(root)	treeLength	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.cutOff	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood	branchRates	skygrid
159600000	-67107.7178794244	-4195.032263155331	-62912.68561626907	1.6043461132279153	2023.9874338867721	103.97708134650395	6.24524	-0.7874262517770606	-1.075890136977185	-0.5412373187395386	-0.06304511146305036	-0.6162062174035333	-0.026400247734995615	0.7370444623409826	1.0673619273488548	1.021224059924943	0.7502711175846127	0.10281773450547782	-1.132599638005126	0.0952230146659874	0.5535584496397109	0.3976538894880791	0.3351633799286681	0.1997877126259915	-0.1513845475714256	-0.9535440448263741	-0.7151145688225913	-0.674456334572912	-0.24568463082397357	0.22797754981232626	1.833	16.551784184631185	0.32921568744053803	0.20062625710904616	0.24548373483892674	0.22467432061148981	0.0031923042260149693	0.0031923042260149676	-62912.68561626907	0.0	-4183.08083253428
159800000	-67102.42886796175	-4238.546814067282	-62863.88205389447	1.6004503704992947	2023.9913296295006	104.34571080219114	6.24524	-0.8081620183301146	-0.9480145842243044	-0.6176154025732423	-0.15332213415080592	-0.47613782019496115	0.010124289094968972	0.6160998095364166	0.8675605931562115	1.0165647030721072	0.6870055268678531	0.017669228242690335	-0.9942258068752433	-0.12091223269693072	0.6518344101920283	0.5203927347272695	0.18768222907500334	0.21424085433342965	-0.5011106622874277	-0.4016176875936829	-1.0073569558577486	-1.2650037833218752	-1.3223992071414512	-1.3270477120600257	1.833	16.181201424539776	0.32664019716747705	0.20338730907742444	0.2521025118453215	0.21786998190977766	0.0031602985155796616	0.003160298515579637	-62863.88205389447	0.0	-4226.644042806063
160000000	-67085.19088723182	-4131.389598995557	-62953.80128823625	1.6110811592187406	2023.9806988407813	103.02688423773841	6.24524	-1.0495879518062599	-1.0696027881297887	-0.5401905920215572	-0.05481329905530187	-0.4774393778053374	-0.10286877937014809	0.6713852755499087	0.8581853333637016	1.0068282033896794	0.7727827496282198	-0.18479049590356897	-0.7967048480445241	-0.002640361384249633	0.4714741931623195	0.3758588443413749	0.2347184187848565	0.33443714734864605	-0.5428755686991029	-1.3292079841707032	-1.457098355952876	-1.9798847210171047	-1.648221922527719	-1.077263004122512	1.833	16.01248899353786	0.3200270495919456	0.20571917778416138	0.25078841175580485	0.22346536086808882	0.0032411398919373106	0.0032411398919373084	-62953.80128823625	0.0	-4119.509239753429
160200000	-66955.54090787268	-4100.738570124014	-62854.80233774867	1.6584293341825633	2023.9333506658174	102.38041586142288	6.24524	-0.9087439644224495	-1.0440760896020416	-0.47964820160702315	-0.18239978393598028	-0.3688308164216731	-0.08244713347838045	0.868273633398782	0.8808059869546477	0.9060758125650282	0.6189329044517906	-0.030353311163007782	-0.64847038404975	0.06367052566221267	0.5668918599197944	0.40135648908466365	0.011484644282215115	0.16435182701723516	-0.5349959097167211	-1.3508496528965188	-1.899927551196358	-1.3863598142551574	-1.22607163377815	-0.8478571953803953	1.833	16.560257096097086	0.3225149502632045	0.20399982927414595	0.24733124747743512	0.22615397298521514	0.003191774012835597	0.0031917740128356085	-62854.80233774867	0.0	-4088.7860359583315
160400000	-66878.36144132457	-4003.8714814904565	-62874.48995983411	1.5833810331092995	2024.0083989668906	100.371965781499	6.24524	-1.072813831228367	-1.0070092276904348	-0.5191653439300952	-0.2464108914795836	-0.6421872569871152	-0.12665313025612362	0.5891358966528532	0.7967949715292588	0.9855803275864989	0.6703130993775103	0.01303739839867412	-0.9388243324067024	0.071674209520102	0.5306581843319514	0.44565487332249293	0.22896335146769942	0.2912244490702798	-0.3464789688071332	-0.9169782937009041	-1.0191094555387115	-0.44267821344987873	-0.9993517321918424	-1.0292399724349923	1.833	17.38131547351473	0.33356303210782795	0.20069734003914208	0.2532105996357051	0.2125290282173256	0.003346771800351016	0.003346771800350988	-62874.48995983411	0.0	-3991.813845483781
160600000	-66957.15892012014	-4134.323574394243	-62822.8353457259	1.6220205803636223	2023.9697594196364	102.9294724062937	6.24524	-0.718407759196187	-0.8495641899745614	-0.5109758274024941	0.0037048765630960934	-0.49724583089901375	-0.04253212538111229	0.7412347289975242	1.0157077854056324	1.0364911843799849	0.7149387127338827	0.03823394782166369	-0.8841938705754403	0.17802678341995404	0.6101933432958658	0.29172248837452175	0.14667615968152037	0.24752315924373278	-0.4533644862195193	-1.4062935069420432	-1.9990014223941277	-1.4619155310181648	-0.9472952671496567	-0.9856155667193559	1.833	16.066024508175552	0.3295177685441185	0.20208859142115573	0.24372289975335526	0.22467074028137107	0.0031145423168426655	0.0031145423168426668	-62822.8353457259	0.0	-4122.436085565951
160800000	-66946.80272100391	-4005.8246159727705	-62940.97810503115	1.5795016871934013	2024.0122783128065	100.56959389149871	6.24524	-1.1252474664786798	-1.03547933005136	-0.5516043380105783	-0.017376795792232787	-0.39667629572469776	-0.26776508319329345	0.5337350270367466	0.938145597040979	0.9986710070334067	0.6758193703966193	-0.01038698711576835	-0.762833339319366	0.1252763004782505	0.6175797836171848	0.5250827767967196	0.039299677941000144	0.043032809518189094	-0.8309223079646647	-0.7097813207825773	-0.17779560352805554	0.44685858485070984	0.05725675626324246	0.29959101537395216	1.833	17.328145301011755	0.3324297364300646	0.20863466076464113	0.23963968395532415	0.21929591884997068	0.003246244267058755	0.0032462442670587468	-62940.97810503115	0.0	-3993.7736787295316
161000000	-67026.85100314165	-4093.4730513118657	-62933.37795182978	1.6022735220714874	2023.9895064779284	102.39081580748032	6.24524	-1.018064354541782	-0.9315235084242982	-0.5114678599897207	-0.04956267253958856	-0.575271993788543	-0.22174147196463437	0.6221893112079344	1.078976803479414	0.9570502830171433	0.729055954749862	0.2107930374592025	-0.956033510755783	0.10132870540907232	0.540886469024815	0.34043298329068505	0.22847688265607832	0.09609248433914155	-0.6998990075207525	-1.2579572432749888	-1.6140390677754333	-1.8522967398029189	-2.3548782173056853	-1.941204124268136	1.833	17.153023587472422	0.32611806907079666	0.20449349319152213	0.24565276951355428	0.2237356682241276	0.0031393493962816247	0.0031393493962816326	-62933.37795182978	0.0	-4081.4442804436408
161200000	-67052.99637605081	-4145.183888292736	-62907.81248775807	1.602271815066751	2023.9895081849331	103.21313736027334	6.24524	-1.0333469860546938	-0.8620036429731368	-0.58712261892502	-0.03061558269699977	-0.4257894777210097	-0.14675179591311993	0.5843703837617557	0.814379363287688	0.9909569231037704	0.7260562604422877	-0.005401160189673848	-0.78722408109348	0.2735253752243544	0.614489317277209	0.38001575270583166	0.25509418888615665	0.21905596754602732	-0.4875522520719676	-1.2115904800062611	-0.9386206528359888	-1.1467101166590725	-1.5315295456746816	-0.8050018999863622	1.833	17.340178858507578	0.32851546309875285	0.2071149457945693	0.24036605969838426	0.2240035314082942	0.0032401680915640813	0.003240168091564081	-62907.81248775807	0.0	-4133.131433703336
161400000	-67038.416055568	-4083.563012706867	-62954.85304286113	1.6070124325369757	2023.984767567463	102.02952124573262	6.24524	-0.8613680298805743	-1.1080703769487463	-0.5929395501376825	-0.10486570119988993	-0.6290162170074867	0.07908496959157392	0.5431045390858742	0.9923941254616339	0.8780567332924426	0.6891885923455513	0.061457975606147935	-0.8230852705351672	0.25612380613066854	0.5636111864274489	0.344286561250055	0.14300219749984566	0.22621347246741577	-0.38251465219329106	-1.236691880352553	-1.6968683009578622	-1.2120128044103504	-1.3914489092452997	-0.9509289583660254	1.833	16.611950451952676	0.3196638389874802	0.2071804032046823	0.25171730920585084	0.22143844860198728	0.003248720421386266	0.00324872042138626	-62954.85304286113	0.0	-4071.6037543868506
161600000	-67056.29250495414	-4091.5495134101593	-62964.74299154397	1.588739619929341	2024.0030403800706	102.68153321241114	6.24524	-1.0872855495158695	-0.8004610359216722	-0.4646424517031349	-0.03221741510263454	-0.22946990866149247	-0.1598172164928143	0.7488354717567149	0.7223170873738365	0.920537781842176	0.7736434432646739	0.29201644330838683	-1.0727733049601647	0.05108424127454007	0.5267336925521857	0.1659010344032866	0.3577551155432518	0.1802943321704926	-0.326349321895581	-1.5062579510949359	-1.5472411058547764	-1.679806556056537	-0.742240361848602	-0.16660120869205455	1.833	17.378861566063566	0.32275524519437604	0.20516463259304654	0.25316414649655544	0.21891597571602264	0.003284545402477219	0.003284545402477215	-62964.74299154397	0.0	-4079.492186245244
161800000	-66979.27366167873	-4009.5300000789175	-62969.743661599816	1.5511502145917022	2024.0406297854083	100.9156329996036	6.24524	-1.01282565061383	-1.0373951973238498	-0.5741080402466936	-0.04442711152831234	-0.448997889712041	0.059059878411769184	0.6434221924564085	0.950228676648847	0.8104130275014976	0.6028557148202456	0.11236690677025729	-0.7978077082817193	0.1360385115156157	0.22391047981936796	0.510662138211278	0.2680528534957657	0.19215754448657568	-0.7133725155933365	-1.4656054869710182	-1.742401336233337	-1.5400984228371792	-0.9568170622461488	-1.0403977898874834	1.833	16.056799420800147	0.3260041205803696	0.2058944882945666	0.24476266417115672	0.22333872695390775	0.00331145898006571	0.003311458980065721	-62969.743661599816	0.0	-3997.643738612734
162000000	-67010.93466187891	-4039.243216561063	-62971.691445317854	1.642254231635009	2023.949525768365	102.05249997730738	6.24524	-1.0552350086066509	-1.2175674368785498	-0.6698660387663411	-0.13307853473707082	-0.6373631694114221	-0.23976225529043502	0.38850727628837317	0.7967427893373634	0.8847673897348239	0.678581705305235	0.047267719462696776	-0.8303406176732856	0.1322366023125846	0.6560824010891149	0.5448334009871761	0.048090509474264305	0.153497656128763	-0.5263473922641091	-1.0285449701183356	-1.1728455914680398	-1.5963924684087696	-2.2998344067550764	-1.7674978975599855	1.833	16.76850914751559	0.3250883154113019	0.20137012880902988	0.2476300069019744	0.22591154887769443	0.003250072454294256	0.0032500724542942625	-62971.691445317854	0.0	-4027.263682847872
162200000	-66976.2904196493	-4065.948117139476	-62910.34230250983	1.6386676929328425	2023.9531123070672	101.93653860599096	6.24524	-0.9520022572260909	-0.995745758294371	-0.7334249162091382	-0.05874856036372174	-0.5234460827287073	0.0801232062407848	0.5087146841110102	0.9597492145357321	0.9224672432538177	0.6475392099407021	0.09280469850319303	-0.7321737322073448	0.19421624034476442	0.5062827570871593	0.45500901880736566	0.38146469318605747	0.18500997997097682	-0.26563898895352334	-1.4440663056098482	-1.5469414217947903	-1.76719549799543	-1.328589428766915	-1.005041092383575	1.833	17.901497110718726	0.3321099130090919	0.20706844128204385	0.24210209358288665	0.21871955212597827	0.0031539079112977994	0.0031539079112978038	-62910.34230250983	0.0	-4053.8256980624888
162400000	-67106.67531176079	-4136.703482218466	-62969.97182954232	1.6103802563141565	2023.9813997436859	103.07357912242725	6.24524	-0.881913911187891	-0.7947024089060352	-0.5525288137122364	-0.14294686635236845	-0.6314275450055491	0.18707644480443558	0.4167057456471883	0.9098551783571169	0.9457767273809403	0.7349533206575469	0.0748126326089466	-0.917894740975256	0.13828333462086348	0.45652100270770835	0.5908091933483183	0.34699332525053467	0.1378601789687728	-0.2752549798866697	-1.3499353653522033	-1.1568927904962252	-0.7647359162086734	-0.2920991861741803	-0.09841823772857715	1.833	16.513605903734305	0.3252657247092043	0.20394259030745596	0.2454282966528501	0.22536338833049036	0.003194624630090547	0.0031946246300905666	-62969.97182954232	0.0	-4124.757029016833
162600000	-67034.9351490435	-4066.0307651495696	-62968.90438389392	1.607015577079355	2023.9847644229205	102.65949305226084	6.24524	-0.885954188409694	-1.0001588606484397	-0.509760441412369	-0.17354156134315568	-0.5549716569939314	0.04370491828225721	0.733829833925237	1.004460819790434	0.8688836839002638	0.8421387536535472	0.22730726230991422	-1.1050801396652528	9.426483718549539E-4	0.5578470353478514	0.3739151860809818	0.2188398390159741	0.1356835163690504	-0.09610309475388604	-1.536370305072089	-1.5864956345625485	-1.942613578665856	-1.726757678083483	-2.538876358134351	1.833	17.690234263447625	0.32373958575380674	0.20961662148297788	0.243396075693358	0.22324771706985808	0.0031382586380946558	0.0031382586380946445	-62968.90438389392	0.0	-4053.934493584219
162800000	-67000.15623267481	-4103.302361624864	-62896.85387104994	1.6160204224065686	2023.9757595775934	102.97488231938517	6.24524	-0.9554825843073251	-1.0757602229405696	-0.584456187904804	-0.22384342108189598	-0.5695963993975717	-0.017610659479259088	0.8044902852662819	0.7874322977491184	1.0116652048313088	0.7140573125893841	0.13065499116326773	-0.8093312387246269	0.08039531117187856	0.6206192309737225	0.47199682683549743	0.2891442028096384	0.2961337918680531	-0.5130755931432814	-1.765915580687297	-1.5848224380031488	-1.9741516374461876	-1.7985258878327102	-2.1200210492438494	1.833	16.82219459363433	0.32555157946716934	0.20563119664072732	0.24681438977885736	0.22200283411324656	0.003222595165474377	0.003222595165474378	-62896.85387104994	0.0	-4091.315905985952
163000000	-66972.49058033944	-4018.3426248983847	-62954.147955441054	1.6212783541316529	2023.9705016458684	101.7203265372924	6.24524	-1.0027681484222764	-1.1691340531461025	-0.6215163915346812	-0.25667067876071026	-0.43886185430632	-0.11361038369866029	0.6785787658340939	0.9463561004176109	0.9150297794866552	0.7534993639187852	0.08820165026112001	-1.1922163331660183	0.1814232606424476	0.5528653862632346	0.45270903297252235	0.14203349397833442	0.3147221236266493	-0.4894265678370476	-1.7417725731262685	-2.5441917086325447	-2.7336415071004003	-2.9276846323809305	-2.510207318755453	1.833	16.838869186608243	0.32832988185392953	0.20600092220611227	0.24743673759907583	0.21823245834088295	0.0032784183726548015	0.0032784183726547885	-62954.147955441054	0.0	-4006.3540224911585
163200000	-66974.11527888408	-3996.848713867953	-62977.26656501613	1.5732607608773785	2024.0185192391225	100.98235986730384	6.24524	-0.7682509796199122	-0.8556762400515278	-0.4837642636275466	-0.1413175617885827	-0.6233820568978736	-0.20810373024259696	0.587396976104774	0.9814288728498264	0.8689715165427114	0.725265936277926	-0.1221920343393849	-1.0493582251953395	0.20829751032933255	0.5681922641355625	0.4603116855840942	0.2823760302647095	0.07094046720009678	-0.48373149163253837	-1.4146652683273946	-1.2684042094418453	-1.4581547119542415	-0.9715510301983973	-1.067714489146664	1.833	16.08747577322681	0.32361850818689125	0.20737937839787451	0.2474647474369328	0.22153736597830193	0.003283376836362845	0.003283376836362843	-62977.26656501613	0.0	-3984.958372939604
163400000	-67060.0021694515	-4117.218435181297	-62942.783734270204	1.6148091991701985	2023.9769708008298	102.89788766760533	6.24524	-1.1010425092988287	-0.815188708484594	-0.4589454376119343	0.16121842060986458	-0.40685444570912793	0.031164784217507683	0.6657718979312159	1.001620046261843	0.926105377211635	0.7104044389762973	-0.008121220909533369	-0.8774298832455913	-0.04955228222451389	0.5647139440579984	0.44209893116579024	0.47774587340856534	0.2599200921927813	-0.29691984219121714	-1.396685054589289	-1.9801471800892307	-2.2628127894642684	-2.5971077090290584	-2.643789491159679	1.833	16.96895331147711	0.3296800900780004	0.1986891736221758	0.2488319383770905	0.22279879792273377	0.0032773116263211336	0.0032773116263211423	-62942.783734270204	0.0	-4105.2131363398175
163600000	-67107.48106576988	-4172.702445577799	-62934.77862019209	1.6398250814867694	2023.9519549185131	103.5217008090131	6.24524	-1.01117522486021	-1.0002346929722368	-0.49929713848577123	0.11112860060133385	-0.3960041988622345	-0.023490016903631172	0.7830017652249723	0.9439911829484289	0.864640407898035	0.6854215193483899	0.22454582430037584	-0.7712546195050349	0.10046183006975201	0.6697077197402059	0.263619727740695	0.30672192072171783	0.06548431316172394	-0.247691328198236	-0.5301637348875545	-1.2134522408461796	-0.8783778550987646	-0.6434316102565778	-1.0582663036059268	1.833	15.571068046431659	0.32642030607837114	0.2032834556132859	0.24832644702660633	0.2219697912817371	0.003234612903089232	0.0032346129030892323	-62934.77862019209	0.0	-4160.881517690131
163800000	-67101.80900339095	-4130.055118253639	-62971.75388513732	1.6303760676886874	2023.9614039323112	102.69002195947641	6.24524	-0.8220222603791874	-1.192091673549082	-0.4709659534546014	-0.12427268108646082	-0.5641930818861102	-0.12596219684057214	0.5950405194247187	0.6566395752803758	0.9474079645055558	0.7533684251420071	0.003937645339307128	-0.6697329351686984	0.14618210435127252	0.5280438224868103	0.4557074160573069	0.12735394197136357	0.09254196040039286	-0.32133993210123146	-1.0597158478255513	-0.9395042641277339	-0.956719920627711	-0.6799268652304847	-0.627866543665768	1.833	17.39539069378148	0.32205372494308515	0.2055531767479059	0.25353941252135137	0.21885368578765804	0.003227548640112789	0.0032275486401127863	-62971.75388513732	0.0	-4117.9957113757
164000000	-67152.39607727462	-4201.390592341881	-62951.005484932735	1.6261627153460696	2023.965617284654	103.89844145849364	6.24524	-0.837726009201307	-1.1243650336577908	-0.4856124206226431	-0.1158363737152993	-0.6108200239857383	0.11598224605130006	0.48647782534454387	0.720495846029631	1.0715632137880693	0.7516685986058715	0.019541500222245697	-0.871360966028082	0.0680579980215216	0.3418561058013655	0.35627522215756235	0.2984959340131359	0.27318609151042106	-0.5089177613273305	-1.1560167446777139	-0.9545419693152264	-1.1404593289579987	-1.2011916222744494	-1.5101225052246903	1.833	18.18746677966209	0.324111910744147	0.20806251333026637	0.24842127458944085	0.21940430133614625	0.003248452750232743	0.0032484527502327424	-62951.005484932735	0.0	-4189.233126216262
164200000	-66974.64374548246	-4080.8268272716496	-62893.81691821081	1.6072427841212438	2023.9845372158786	102.3087747461015	6.24524	-1.2385146661099642	-1.0649233867873942	-0.4094624154739604	-0.18500353429755256	-0.5283860304102139	0.26890343792416854	0.7889207628813221	0.7525142003700963	0.9900157350063273	0.6937421594161356	0.04180767203743197	-0.9636519250955067	0.08466083756204754	0.8391443561747353	0.42985429234230815	0.3333883842685081	0.17076023917256283	-0.45865360883873796	-0.8157487251174103	-1.0534197917870176	-1.2692000392531049	-1.0533770388461554	-0.6181662469935431	1.833	16.952149105933785	0.33341906617284983	0.20107971684354028	0.24443442875330945	0.22106678823030093	0.0032634147303822695	0.0032634147303822704	-62893.81691821081	0.0	-4068.823680180156
164400000	-66940.32873724257	-4004.7779057150196	-62935.55083152755	1.5862727926974292	2024.0055072073026	101.12007800261513	6.24524	-1.0701359274412678	-1.0646919873992333	-0.3433708717305098	-0.25021940982053	-0.44709198602831157	0.04996461592401814	0.4156999277387486	0.755457007550641	0.9209605939995492	0.6624383355134398	0.05790143454572744	-1.0893362785306935	0.08928303908569846	0.4813732742379356	0.5047073305270536	0.17837808874722558	0.21003142010034492	-0.5374792404276447	-1.21782107398984	-1.2570771969799366	-1.9993991787727217	-1.5232648149624846	-1.4039066177153439	1.833	16.624266698844856	0.31609610452639764	0.2045949512873223	0.25106368329554285	0.22824526089073774	0.0032566555622022936	0.0032566555622023157	-62935.55083152755	0.0	-3992.817047497295
164600000	-66907.3372165355	-3955.74463989834	-62951.59257663715	1.547127498192716	2024.0446525018071	99.91874982355279	6.24524	-1.2103403096420466	-1.0808793763620326	-0.47983544876693773	-0.05399239455022374	-0.5486807804866367	-0.06454023600317767	0.5323641323113987	0.8333901982023592	0.936571558449014	0.6263290938213365	0.08135244540007078	-0.7641029943396735	0.08775598248691835	0.4948351196544936	0.3512798463798543	0.29675913904627627	0.07902037432201316	-0.5647111771611711	-1.3843905503540523	-1.778423778707309	-1.294774990845531	-1.153297775344623	-0.8522582268649421	1.833	17.05864037099655	0.326619480151672	0.20394754486812938	0.2465078957138653	0.2229250792663339	0.003243033917874816	0.003243033917874813	-62951.59257663715	0.0	-3943.727882132784
164800000	-66896.22839662958	-3992.0875204118925	-62904.14087621769	1.5598368883978913	2024.031943111602	100.72034455122508	6.24524	-1.0283156293815805	-0.9250496676451233	-0.7436250274154788	-0.18919320403461617	-0.5274108516882023	0.2583942784724593	0.5780801138695196	0.8782532299418375	1.0141711103649627	0.6778708827648168	-0.1590036918607163	-1.008406607147572	-0.0015053679757271732	0.4842099767268285	0.4696675335631747	0.26135363749161045	0.1344918464284967	-0.7095285610545432	-1.5665758060575632	-1.302281312403356	-1.4553172984374532	-1.1857309085311312	-0.956430446947233	1.833	16.979038265382428	0.33391635682324144	0.199043262033888	0.24709485572383685	0.21994552541903434	0.003282262443970014	0.00328226244397003	-62904.14087621769	0.0	-3980.0809309307715
165000000	-67095.32274008007	-4109.352864092566	-62985.9698759875	1.611311825395402	2023.9804681746045	102.8776856936584	6.24524	-0.9133126758494833	-0.9592798410803418	-0.6123412909890951	-0.24706510731511472	-0.45037934588063944	0.18585763198375532	0.7061176472546642	0.9001667113030551	0.9344826477834256	0.7562048775966573	0.05157076078101998	-0.8484850754371356	0.06272985329641265	0.6218570686554814	0.5748750728848199	0.17190156889639366	0.2115035608877915	-0.4959551299138517	-1.2005314815321766	-1.6780441314310377	-2.8559645415698935	-2.909446502568679	-2.8534181814538937	1.833	18.034288402663243	0.3328824612193976	0.20222145069960126	0.24205734003028057	0.22283874805072126	0.003196756170039414	0.003196756170039404	-62985.9698759875	0.0	-4097.214121662414
165200000	-67177.40333619346	-4196.922395649958	-62980.48094054349	1.6192217609703008	2023.9725582390297	104.13206639986107	6.24524	-0.8663965197667527	-0.962474261088063	-0.4790826826393254	-0.29789820606465633	-0.6337974860962906	-0.08373119732488185	0.6257300754404557	0.8860799868550436	1.0413059273708118	0.6703645557996	0.018587161717146146	-0.7848768016292855	0.49473518358103225	0.6370411350925765	0.43052465478669133	0.16281304000905908	0.2518492827374687	-0.04429485561004703	-1.4693945392429006	-1.924756637351413	-1.7439957172529665	-1.968447295463854	-2.458758738067992	1.833	16.91074145727222	0.32763088432032156	0.20507376176697956	0.24446500505569474	0.22283034885700478	0.003173817501751063	0.0031738175017510723	-62980.48094054349	0.0	-4184.924557165165
165400000	-67153.73122961252	-4193.653127595688	-62960.078102016836	1.5881581748744824	2024.0036218251255	104.1926176349705	6.24524	-0.8669939190525203	-0.912407264212276	-0.11510010595179555	0.15971012086842445	-0.38140928326306633	-0.032309254541275936	0.6634502271337125	0.927417754921985	0.9394883780127341	0.7657660867603192	-0.11122845023106383	-0.858927221711427	0.12099389082277795	0.5032094245805748	0.4086358556337973	0.16254126139973243	0.38695851671441245	-0.10819436157861309	-1.210406050519194	-1.4413684682819443	-1.0549637650919548	-1.2386807188527964	-1.5084941890095143	1.833	15.681830993763736	0.3269134729634009	0.20222220445734856	0.25168302232162115	0.21918130025763005	0.0031919449909938906	0.0031919449909938833	-62960.078102016836	0.0	-4181.81717744634
165600000	-67114.84547997183	-4208.659078200466	-62906.18640177137	1.6191461158095894	2023.9726338841904	104.13650793564571	6.24524	-0.8500032909759883	-0.8192112363850541	-0.5975007301030552	-0.2786510509068281	-0.5268809790084829	-0.02130423747076694	0.7985458569729684	0.8744412397263299	0.941155493011758	0.7358305085355495	-0.07212753941531831	-0.6923984190317546	0.010496764432809716	0.6238674679133355	0.5508309416223128	0.36816281283803426	0.3561724438394396	-0.46404176406988445	-1.3907664156743118	-1.6987825268966144	-1.272634251639043	-1.1121565066888632	-1.2899524763024237	1.833	16.74063800588345	0.32882787713487893	0.20840833698315434	0.24148943937214218	0.22127434650982522	0.0031121523711861265	0.003112152371186136	-62906.18640177137	0.0	-4196.683144206099
165800000	-67121.0579099341	-4220.287560699141	-62900.77034923496	1.6165406234943005	2023.9752393765057	104.37875667518783	6.24524	-1.0929135378527404	-1.0407831765167013	-0.37283017017724596	-0.05072227807147763	-0.5249085358308615	0.07520588192003391	0.7747662929720744	0.8662240201790107	0.9174021391273844	0.7892079097769695	0.004666816628415636	-0.9324965358889991	0.25815500572073924	0.89380727822098	0.48182465603840097	0.24423296501029945	0.4462168334134288	-0.5193612849438681	-1.5392891623323683	-1.7573742523693308	-1.8004040872788916	-2.0545653371135497	-1.814998039208601	1.833	16.768794863542233	0.325938845327269	0.20578821239139986	0.24468822354021502	0.2235847187411167	0.0030892604114121295	0.003089260411412143	-62900.77034923496	0.0	-4208.307990105904
166000000	-67149.82883925273	-4174.17720586565	-62975.65163338708	1.6556199742374393	2023.9361600257625	103.79973361567552	6.24524	-0.9323835715939749	-1.2010108185100419	-0.24015208983766034	-0.22081197622098697	-0.5850871731228997	0.11469864269287869	0.4559197232618608	0.7764288849045204	1.0579789695656023	0.6790597419560019	0.023932956670791723	-0.8786142541893868	0.2626770007766336	0.5280723277510094	0.34219528724268006	0.26112534241484797	0.29833301207771806	-0.5176209214732566	-1.3468151931157193	-1.8604169788801959	-1.7235182463127272	-2.489994638665889	-2.251455844713568	1.833	17.057974251782028	0.33022507357081815	0.20277732132176068	0.24447236368878925	0.2225252414186325	0.0031912758197119033	0.0031912758197118933	-62975.65163338708	0.0	-4162.1605330503535
166200000	-67167.41842878722	-4201.722736122354	-62965.69569266487	1.615655919108956	2023.976124080891	104.06179886424454	6.24524	-1.0569981927616656	-0.9925981667398356	-0.28190386747829344	-0.06768986707951297	-0.47673268790283707	-0.3616672171367725	0.7967314595156147	0.8918535506850936	1.0244586605394002	0.7216926606682215	0.2473745293487324	-0.7882357473993501	0.21186318671545706	0.5549413641583082	0.4178849420423117	0.24035489519671543	0.3815949037578267	-0.36372531336039354	-0.9309238356022327	-1.5297796816344842	-1.2266409803255949	-1.2757297466629236	-1.8320262311001323	1.833	17.000346437761575	0.33010794753413947	0.20569339790194238	0.2441650856211981	0.22003356894272066	0.0030580075023947475	0.0030580075023947328	-62965.69569266487	0.0	-4189.713421467863
166400000	-66996.80237774571	-4098.401382412939	-62898.40099533278	1.6102158399780464	2023.981564160022	102.72165405847103	6.24524	-1.2187825992824144	-0.9449507993869735	-0.24548255765714624	-0.10342991834025603	-0.4211326396806242	0.05252485754776217	0.47182814442746507	0.8006539983859461	0.9389686673650661	0.7066417219765574	0.2356228085889394	-0.914492968522399	0.42947051407752407	0.643334699051801	0.48249308379250044	0.1261323996781289	0.17546615582499606	-0.5607826486481322	-1.342089491483034	-1.70430051815412	-1.4085830145111888	-1.6743066700148808	-1.9304412335249574	1.833	16.990333766079324	0.319846384068909	0.20454106276795694	0.2519678005563009	0.22364475260683378	0.0031880818831374878	0.0031880818831374865	-62898.40099533278	0.0	-4086.3933480121914
166600000	-67101.37350811016	-4260.323261777997	-62841.05024633217	1.6716251642104067	2023.9201548357896	105.01992197436424	6.24524	-0.9260120149404222	-1.1757661761473395	-0.4385736134352396	-0.051660417479586905	-0.44071043109473257	0.149120533264433	0.6491122214466325	0.9233597756454547	0.9308094577691632	0.7097903494201357	0.14946350879110132	-0.7660702792743111	0.17418836342113964	0.631526311555322	0.6437032312505554	0.2477373819565137	0.3914299045388736	-0.2894532479129743	-1.1843860444940928	-1.525360377576581	-1.2603474276750746	-0.7426469827610436	-0.2536550812801553	1.833	17.276549238478037	0.3218811044887066	0.20287023761928125	0.24689836415037647	0.2283502937416363	0.003175502011465891	0.0031755020114658775	-62841.05024633217	0.0	-4248.278838891188
