# Produced by delphy version 1.1.4 (build 2044, commit a50e378)
# Invocation: ../delphy <DASH-DASH>v0-in-fasta delphy_inputs/ebola_dudas.fasta <DASH-DASH>v0-steps 10000000000 <DASH-DASH>v0-out-log-file delphy_outputs_b/ebola_dudas_delphy.log <DASH-DASH>v0-log-every 2000000 <DASH-DASH>v0-out-trees-file delphy_outputs_b/ebola_dudas_delphy.trees <DASH-DASH>v0-tree-every 10000000 <DASH-DASH>v0-out-delphy-file delphy_outputs_b/ebola_dudas_delphy.dphy <DASH-DASH>v0-delphy-snapshot-every 10000000 <DASH-DASH>v0-pop-model skygrid <DASH-DASH>v0-skygrid-type staircase <DASH-DASH>v0-skygrid-prior-double-half-time 0.5 <DASH-DASH>v0-skygrid-disable-low-pop-barrier <DASH-DASH>v0-skygrid-num-parameters 25 <DASH-DASH>v0-skygrid-cutoff 2
state	numMuts	posterior_for_Delphy	prior_for_Delphy	likelihood_really_logG	rootHeight	age(root)	treeLength	skygrid.isloglinear	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.cutOff	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood_really_logG	branchRates	skygrid	
7328000000	2784	-74786.6	-9059.06	-65727.5	1.79841	2014.01	132.827	0	12.4882	-0.758678	-0.618286	-0.361997	-0.136933	0.179401	0.345494	0.776937	1.52571	1.22097	1.53332	2.40813	2.51079	2.61447	2.69133	1.51585	1.02952	0.0224432	-0.576627	-1.06608	-0.667172	-0.376093	-0.256998	-0.754631	-0.793831	-1.03836	2	10.2454	0.309956	0.22233	0.204055	0.26366	0.00110188	0.00110188	-65727.5	0.0	-3807.64	
7330000000	2781	-74872.3	-9117.57	-65754.7	1.73761	2014.07	135.882	0	12.4882	-1.31854	-0.855411	-0.53729	-0.199116	-0.0779757	0.335425	0.22974	1.26523	1.47505	1.72634	2.38502	2.50367	2.6439	2.8301	1.55997	1.17048	-0.109387	-0.6166	-0.618602	-0.778709	-1.05081	-1.57535	-1.82452	-1.96297	-2.41293	2	10.5429	0.314684	0.221598	0.203512	0.260206	0.00108017	0.00108017	-65754.7	0.0	-3866.1	
7332000000	2783	-74857.2	-9109.75	-65747.4	1.76575	2014.04	134.58	0	12.4882	-0.522963	-0.681923	-0.688936	-0.206784	0.333509	0.587526	1.22897	1.15828	1.28695	1.72078	2.39779	2.6056	2.63327	2.61575	1.52409	0.922725	0.0709155	-0.930284	-0.740803	-0.83578	-1.13199	-1.27231	-1.44595	-1.43539	-1.46997	2	10.5528	0.310399	0.220712	0.201444	0.267446	0.00110617	0.00110617	-65747.4	0.0	-3858.28	
7334000000	2784	-74927.9	-9122.75	-65805.1	1.78659	2014.02	136.558	0	12.4882	-0.662616	-0.582161	-0.0761288	-0.121993	0.319137	0.531294	0.901904	1.42079	1.36392	1.56856	2.36844	2.49282	2.52597	2.85295	1.27837	1.0066	-0.102477	-0.541129	-0.444588	-1.02634	-1.57398	-1.76028	-1.98489	-1.75274	-1.68784	2	10.1532	0.309317	0.214017	0.201801	0.274865	0.00109285	0.00109285	-65805.1	0.0	-3871.35	
7336000000	2784	-74826.9	-9089.93	-65736.9	1.73063	2014.08	133.433	0	12.4882	-0.251239	-0.135288	-0.0202784	0.336264	0.468006	0.593242	0.753892	1.25016	1.19968	1.76415	2.36775	2.39298	2.6326	2.70866	1.71067	0.730775	-0.00140637	-0.438083	-0.720507	-1.24031	-1.84485	-1.92043	-2.06766	-1.96639	-1.85716	2	10.1095	0.311942	0.223674	0.201237	0.263147	0.00115351	0.00115351	-65736.9	0.0	-3838.54	
7338000000	2784	-74722.5	-9027.12	-65695.4	1.76464	2014.04	131.384	0	12.4882	-0.688637	-0.363116	0.13077	0.440627	0.305199	0.465836	0.918057	1.33774	1.16155	1.65035	2.30489	2.50093	2.63191	2.63987	1.43696	0.801824	-0.111642	-1.18722	-0.539862	-0.972208	-1.11755	-1.6085	-2.1935	-2.34154	-2.51376	2	10.2435	0.307461	0.223047	0.201878	0.267614	0.00114323	0.00114323	-65695.4	0.0	-3775.7	
7340000000	2783	-74778.7	-9075.66	-65703.1	1.80386	2014.01	132.448	0	12.4882	-0.0514104	-0.453526	-0.11282	0.426136	0.23542	0.417688	0.517781	1.2007	1.17511	1.64532	2.2966	2.4728	2.56816	2.31081	1.4128	1.19824	0.0297257	-0.974226	-0.700074	-0.688058	-0.784856	-1.0031	-1.18148	-2.17717	-2.43096	2	9.73888	0.309495	0.223331	0.200589	0.266586	0.00111998	0.00111998	-65703.1	0.0	-3824.33	
7342000000	2782	-74842.8	-9108.87	-65733.9	1.70665	2014.1	134.452	0	12.4882	-0.441512	-0.237643	0.0252122	0.425546	0.255253	0.313006	0.603024	1.2096	1.15317	1.58549	2.40101	2.57705	2.65293	2.43034	1.54097	1.37358	-0.0776584	-0.749265	-1.00171	-1.07465	-1.35402	-1.33637	-1.59254	-1.26571	-1.43261	2	10.2206	0.309175	0.219377	0.203262	0.268185	0.00112313	0.00112313	-65733.9	0.0	-3857.46	
7344000000	2783	-74797.5	-9072.87	-65724.6	1.74132	2014.07	133.37	0	12.4882	-0.823651	-0.578607	-0.454061	0.0623801	0.366455	0.362323	0.829193	1.29301	1.14159	1.57647	2.43332	2.54606	2.80614	2.46018	1.5916	1.29848	0.195624	-0.718266	-0.556323	-0.89927	-1.15376	-0.690623	-0.767576	-0.917259	-1.02837	2	10.4845	0.310783	0.222378	0.203207	0.263632	0.00111487	0.00111487	-65724.6	0.0	-3821.41	
7346000000	2783	-74845.7	-9115.3	-65730.4	1.78538	2014.02	133.562	0	12.4882	-0.683842	-0.729646	-0.324416	-0.0810487	0.360558	0.553606	0.786031	1.20506	1.2894	1.72074	2.45183	2.43741	2.66793	2.53505	1.5632	1.20855	0.131503	-0.526	-0.728424	-0.699742	-1.29518	-1.55782	-2.03954	-1.89462	-1.64319	2	10.5077	0.310081	0.22433	0.20062	0.264968	0.00110049	0.00110049	-65730.4	0.0	-3863.84	
7348000000	2781	-74768.5	-9071.07	-65697.4	1.73998	2014.07	133.404	0	12.4882	-0.800962	-0.80751	-0.179245	-0.081879	0.312852	0.584316	0.562746	1.1786	1.20629	1.54972	2.30363	2.45389	2.7149	2.56155	1.54646	0.893572	0.0899407	-0.928539	-0.901219	-1.12165	-1.54806	-1.27855	-1.80909	-2.40966	-2.42432	2	9.92781	0.313708	0.221789	0.202059	0.262445	0.0011281	0.0011281	-65697.4	0.0	-3819.71	
7350000000	2783	-74808	-9087.45	-65720.5	1.82018	2013.99	132.99	0	12.4882	-0.546567	-0.733747	-0.271113	-0.231728	0.0304472	0.265992	0.735505	1.20112	1.36655	1.74116	2.36502	2.45831	2.62415	2.37893	1.40675	1.14292	0.352506	-0.692672	-0.685606	-0.724306	-1.43487	-1.36687	-1.43559	-1.68808	-1.91481	2	10.2614	0.315485	0.215886	0.204577	0.264052	0.00116494	0.00116494	-65720.5	0.0	-3836.03	
7352000000	2786	-74887.5	-9095.17	-65792.4	1.87058	2013.94	134.568	0	12.4882	-0.0114697	-0.176468	-0.275732	0.0473737	0.291243	0.225228	0.858244	1.18921	1.26395	1.62195	2.37042	2.57144	2.71497	2.63509	1.3938	1.29101	0.198425	-0.734666	-0.659783	-0.61914	-0.747504	-1.27895	-1.54749	-1.37276	-0.859956	2	10.8802	0.312929	0.215054	0.206016	0.266	0.00110665	0.00110665	-65792.4	0.0	-3843.64	
7354000000	2783	-74864.3	-9108.98	-65755.3	1.77329	2014.04	134.763	0	12.4882	-0.468686	-0.594575	-0.26262	-0.0294674	-0.0999368	0.673933	0.883712	1.3362	1.47961	1.56894	2.22893	2.65082	2.62779	2.58491	1.46575	1.02673	0.0972401	-0.623136	-0.678915	-0.912758	-1.16414	-1.72466	-2.21372	-2.6287	-2.73155	2	10.7347	0.306076	0.217048	0.207518	0.269358	0.00110782	0.00110782	-65755.3	0.0	-3857.47	
7356000000	2784	-74911.1	-9124.85	-65786.3	1.7638	2014.05	135.732	0	12.4882	-0.325051	-0.140606	0.159759	0.282148	0.509115	0.52468	0.822351	1.20177	1.34821	1.573	2.33062	2.73016	2.76758	2.76462	1.29753	1.17972	0.251932	-0.783367	-1.18719	-1.15974	-1.51689	-2.11162	-1.91287	-2.06291	-2.33782	2	10.6608	0.310234	0.224074	0.20323	0.262462	0.00112236	0.00112236	-65786.3	0.0	-3873.36	
7358000000	2783	-74941.2	-9156.34	-65784.8	1.81449	2013.99	136.364	0	12.4882	-0.309967	-0.163215	-0.0669449	-0.198571	0.472222	0.47066	0.751424	1.05873	1.29282	1.47347	2.07785	2.61316	3.01103	2.47094	1.54594	1.48811	0.221103	-0.449379	-0.285201	-0.0252922	-0.251799	-0.201926	0.0876481	0.0201159	0.199219	2	10.0529	0.308159	0.218093	0.202731	0.271017	0.00111637	0.00111637	-65784.8	0.0	-3904.96	
7360000000	2785	-74849.5	-9082.87	-65766.6	1.74353	2014.07	134.055	0	12.4882	-0.349491	-0.507559	-0.426938	-0.247741	0.0768421	0.232371	0.620795	1.56518	1.11248	1.59893	2.54639	2.54016	2.82604	2.62799	1.34805	1.16993	0.0725892	-0.76904	-0.655102	-1.18604	-1.28856	-1.29116	-1.10486	-1.07488	-1.37592	2	10.8417	0.311757	0.221372	0.198899	0.267972	0.00111626	0.00111626	-65766.6	0.0	-3831.35	
7362000000	2783	-74690.4	-9020.06	-65670.3	1.7903	2014.02	130.833	0	12.4882	-1.11783	-0.882352	-0.463228	-0.0181466	0.360317	0.218547	0.64386	1.10063	1.07995	1.49493	2.30949	2.33303	2.73537	2.50082	1.40062	0.893481	0.136297	-0.607296	-0.708642	-1.42158	-1.44969	-1.74132	-1.64977	-1.5882	-1.60316	2	9.87747	0.311774	0.220891	0.200591	0.266745	0.00112776	0.00112776	-65670.3	0.0	-3768.71	
7364000000	2783	-74972.9	-9175.8	-65797.1	1.79514	2014.01	136.837	0	12.4882	-0.141897	-0.0739287	0.326397	0.228228	0.238168	0.523417	0.64216	1.45904	1.43122	1.54459	2.53905	2.49057	2.84652	2.39946	1.67459	1.20251	-0.0505209	-0.583911	-0.527701	-0.466099	-0.761384	-0.778386	-0.615514	-1.12337	-1.16359	2	10.5394	0.306945	0.22085	0.202288	0.269918	0.00110872	0.00110872	-65797.1	0.0	-3924.32	
7366000000	2782	-75041	-9210.2	-65830.8	1.86293	2013.95	139.284	0	12.4882	-0.617014	-0.47831	-0.146047	0.0160105	0.448981	0.606574	1.1302	1.30378	1.43063	1.5608	2.34916	2.65393	2.86666	2.60583	1.67628	1.18594	0.19906	-0.725193	-0.661076	-1.04873	-1.20428	-1.5893	-1.51015	-0.906258	-0.972498	2	10.6006	0.314596	0.219205	0.204854	0.261345	0.00107487	0.00107487	-65830.8	0.0	-3958.72	
7368000000	2785	-75034.9	-9203.08	-65831.8	1.79928	2014.01	137.454	0	12.4882	-0.827766	-0.929495	-0.572939	-0.100494	0.249439	0.464048	0.698667	1.34851	1.44651	1.61882	2.54962	2.50246	2.79572	2.48393	1.30415	1.15638	0.454929	-0.783344	-0.654685	-0.467286	-1.35805	-1.68247	-1.6053	-0.866394	-0.39391	2	10.8203	0.310725	0.221827	0.199265	0.268183	0.00108933	0.00108933	-65831.8	0.0	-3951.56	
7370000000	2785	-74888.2	-9110.71	-65777.5	1.79654	2014.01	134.548	0	12.4882	-0.660965	-0.146916	-0.182492	0.00598941	0.286684	0.0390116	0.680419	1.09702	1.28435	1.74089	2.3131	2.24206	2.74914	2.51123	1.41022	1.14548	0.303067	-0.968271	-0.74507	-0.993963	-1.18532	-1.64092	-1.69421	-1.47888	-1.85095	2	10.9153	0.307911	0.217522	0.200219	0.274349	0.00109096	0.00109096	-65777.5	0.0	-3859.18	
7372000000	2783	-74795.7	-9089.94	-65705.8	1.7309	2014.08	132.386	0	12.4882	-1.38179	-0.993976	-0.232887	0.209243	0.445739	0.577068	0.86173	1.31941	1.20823	1.49211	2.44666	2.37794	2.55157	2.61922	1.54836	0.948843	0.217647	-0.595522	-0.835182	-1.16011	-1.55549	-1.52869	-0.771295	-0.513654	-0.147744	2	11.0027	0.309597	0.218492	0.20117	0.270742	0.0011103	0.0011103	-65705.8	0.0	-3838.39	
7374000000	2785	-74851.9	-9080.44	-65771.5	1.72921	2014.08	134.275	0	12.4882	-0.985455	-0.933508	-0.379268	-0.116578	0.119406	0.605159	1.07788	1.38098	1.13738	1.62395	2.50032	2.53994	2.63304	2.72282	1.39231	1.06819	0.077523	-0.508233	-0.749953	-1.22006	-1.58225	-1.77801	-2.35404	-2.24097	-2.33947	2	11.534	0.312047	0.220514	0.199969	0.26747	0.00115268	0.00115268	-65771.5	0.0	-3828.8	
7376000000	2783	-74826.8	-9089.05	-65737.7	1.81666	2013.99	133.988	0	12.4882	-0.320621	-0.50935	-0.49359	-0.19929	0.181529	0.407165	0.967028	1.34365	1.2219	1.51574	2.30235	2.6068	2.7502	2.74902	1.39303	1.22426	0.256694	-0.554454	-0.557952	-0.587062	-0.841443	-1.5212	-1.69481	-2.37784	-1.46062	2	11.1517	0.313777	0.221522	0.198482	0.266219	0.00112256	0.00112256	-65737.7	0.0	-3837.48	
7378000000	2781	-74847.3	-9098.28	-65749	1.76552	2014.04	135.74	0	12.4882	-0.547934	-0.506737	-0.411783	0.118015	0.31324	0.692661	0.662519	1.34257	1.29731	1.56803	2.44525	2.54997	2.68593	2.70978	1.35547	1.14709	-0.0249695	-0.566693	-1.01058	-1.45567	-1.59304	-1.31377	-1.36434	-0.784422	-0.614792	2	9.36628	0.305937	0.225085	0.205783	0.263195	0.00106773	0.00106773	-65749	0.0	-3847.03	
7380000000	2784	-75020.6	-9170.68	-65850	1.8095	2014	138.903	0	12.4882	-0.254188	-0.100304	-0.0802978	0.299267	0.291078	0.322934	0.775329	1.40318	1.24847	1.49323	2.44686	2.35633	2.81532	2.60978	1.53924	1.30064	0.203882	-0.816158	-0.7043	-1.17084	-1.42833	-1.61326	-1.80848	-2.24253	-2.61951	2	9.95451	0.307898	0.223543	0.207059	0.261499	0.00108729	0.00108729	-65850	0.0	-3919.31	
7382000000	2784	-75003.3	-9177.83	-65825.5	1.79418	2014.02	137.684	0	12.4882	-0.303322	-0.143814	0.0416974	0.0751217	0.198148	0.413495	1.11369	1.66282	1.1484	1.6118	2.29762	2.5872	2.83159	2.62633	1.58648	1.04358	0.175289	-0.496825	-0.896659	-0.88835	-1.5132	-2.08876	-1.92635	-2.27592	-2.02577	2	11.0442	0.309481	0.226106	0.199688	0.264725	0.00108993	0.00108993	-65825.5	0.0	-3926.27	
7384000000	2785	-74962.9	-9159.56	-65803.3	1.82766	2013.98	135.78	0	12.4882	0.127432	-0.245068	-0.10965	0.047815	0.443817	0.23841	0.756761	1.34584	1.25342	1.81982	2.5056	2.32529	2.82872	2.45935	1.85961	1.26512	0.111598	-0.595975	-0.578538	-0.984716	-1.20847	-1.46154	-1.67794	-1.28051	-1.38554	2	10.2449	0.303346	0.221906	0.201976	0.272772	0.00108872	0.00108872	-65803.3	0.0	-3908.14	
7386000000	2785	-74962.8	-9155.27	-65807.5	1.76655	2014.04	136.151	0	12.4882	-0.245078	-0.229414	0.34467	0.0755161	0.155926	0.26688	0.482097	1.30228	1.26449	1.53707	2.2152	2.68608	2.89262	2.50551	1.44334	1.36939	0.239478	-0.802705	-0.564393	-0.84315	-1.30468	-1.75402	-1.94186	-1.63286	-1.66086	2	10.2924	0.309147	0.223364	0.205714	0.261775	0.00111798	0.00111798	-65807.5	0.0	-3903.85	
7388000000	2785	-74842.1	-9083.18	-65758.9	1.79206	2014.02	133.654	0	12.4882	-0.695273	-0.519541	0.0125296	0.273463	-0.0706623	0.275074	0.689343	1.16871	1.19337	1.65756	2.48922	2.4381	2.81532	2.50416	1.49276	0.979893	0.207439	-0.783328	-0.772298	-0.578122	-1.39827	-1.99693	-1.85729	-1.86485	-1.6115	2	9.36252	0.308503	0.222684	0.201136	0.267676	0.00115503	0.00115503	-65758.9	0.0	-3831.93	
7390000000	2787	-74912.2	-9120.43	-65791.8	1.79577	2014.01	134.101	0	12.4882	-0.664394	-0.308012	-0.186	-0.0998191	-0.216574	0.19087	0.770106	1.39673	1.28835	1.74331	2.34657	2.61567	2.80553	2.34612	1.43695	1.13638	0.313134	-0.813877	-0.701202	-0.775938	-1.3098	-1.80302	-1.4513	-1.35728	-1.35666	2	10.3688	0.308959	0.225495	0.201392	0.264154	0.00110799	0.00110799	-65791.8	0.0	-3868.99	
7392000000	2789	-74949.5	-9116.41	-65833.1	1.8196	2013.99	135.009	0	12.4882	-0.98752	-1.04859	-0.276628	0.0773899	0.130708	0.142904	0.616756	1.11385	1.41183	1.63089	2.54897	2.51663	2.77075	2.57389	1.50168	1.05849	0.0157705	-0.677057	-0.868648	-0.725523	-1.36792	-1.48162	-1.06017	-1.02794	-1.29327	2	10.8723	0.313437	0.221954	0.20134	0.263269	0.00108331	0.00108331	-65833.1	0.0	-3864.88	
7394000000	2789	-74924.1	-9110.73	-65813.3	1.7999	2014.01	133.912	0	12.4882	-0.757852	-0.504538	-0.0588959	-0.0681023	-0.0664562	0.108803	0.733812	1.48535	1.23716	1.62327	2.3456	2.46288	2.63091	2.38968	1.54743	0.98892	0.362869	-0.936873	-1.03534	-1.19153	-1.61383	-1.51833	-1.16603	-1.18884	-1.12953	2	10.0067	0.305776	0.222335	0.205936	0.265953	0.00111643	0.00111643	-65813.3	0.0	-3859.36	
7396000000	2786	-74937.9	-9121.16	-65816.7	1.81099	2014	135.94	0	12.4882	-0.798937	-0.325328	0.196609	-0.00346815	0.0253133	0.337028	0.877029	1.28329	1.38795	1.47648	2.43388	2.21549	2.61553	2.8	1.74909	1.0473	0.221454	-0.913959	-1.10909	-1.28283	-1.19876	-1.2498	-1.69735	-1.62129	-1.54387	2	10.6463	0.307937	0.221077	0.203972	0.267014	0.00109761	0.00109761	-65816.7	0.0	-3869.67	
7398000000	2784	-75022.7	-9199.78	-65822.9	1.75235	2014.06	137.606	0	12.4882	-1.69782	-0.981176	-0.354162	-0.0862997	0.214915	0.48766	1.1089	1.31212	1.2225	1.55394	2.56499	2.48965	2.88026	2.55142	1.87481	1.48284	0.499281	-0.807394	-0.898971	-1.14621	-1.28539	-1.28332	-1.53761	-1.3317	-1.36875	2	10.3566	0.312668	0.221541	0.201756	0.264036	0.00111797	0.00111797	-65822.9	0.0	-3948.34	
7400000000	2782	-74981.3	-9177.22	-65804.1	1.73698	2014.07	137.867	0	12.4882	-0.896277	-0.561887	-0.219577	0.0981785	0.196551	0.405001	0.682772	1.32907	1.22938	1.57676	2.43888	2.72745	2.7035	2.52623	1.62976	1.40258	0.396719	-0.874287	-1.16637	-1.17922	-1.66146	-1.75588	-1.93215	-2.15771	-2.08905	2	9.60122	0.310416	0.220289	0.202748	0.266547	0.00111158	0.00111158	-65804.1	0.0	-3925.92	
7402000000	2783	-75005.8	-9192.67	-65813.2	1.75183	2014.06	137.593	0	12.4882	-0.982615	-0.616809	-0.162833	0.236932	0.315722	0.269473	0.952757	1.39876	1.21543	1.52176	2.21021	2.41376	2.82285	2.53774	1.60784	1.04651	0.276878	-0.596082	-0.881102	-0.826584	-0.794725	-0.843898	-1.10853	-0.49116	-0.619215	2	10.9534	0.312867	0.218302	0.205501	0.26333	0.00108075	0.00108075	-65813.2	0.0	-3941.12	
7404000000	2781	-74930.1	-9158.95	-65771.2	1.80404	2014.01	137.021	0	12.4882	-0.423991	-0.408887	-0.106333	0.437428	0.306808	0.508527	0.943883	1.32708	1.30846	1.52504	2.31278	2.33934	2.69168	2.61337	1.5369	1.11469	0.165611	-0.619214	-0.850638	-0.578758	-0.79436	-1.32621	-1.38211	-1.20247	-1.00745	2	9.8183	0.311968	0.222367	0.198642	0.267023	0.00110982	0.00110982	-65771.2	0.0	-3907.61	
7406000000	2782	-75036.3	-9196.61	-65839.7	1.76717	2014.04	139.582	0	12.4882	-0.456908	-0.652303	-0.10565	0.185736	0.160317	0.375348	0.729317	1.38959	1.42669	1.56824	2.40476	2.70274	2.65075	2.72232	1.57968	1.00169	0.191325	-0.61123	-0.690464	-0.721306	-0.682497	-1.02897	-0.880809	-0.92063	-0.989684	2	10.7349	0.306615	0.217824	0.20867	0.266892	0.00103359	0.00103359	-65839.7	0.0	-3945.11	
7408000000	2783	-75035	-9204.74	-65830.2	1.78966	2014.02	138.65	0	12.4882	-0.13214	-0.190341	-0.0909918	0.136867	0.186729	0.596744	0.94509	1.4171	1.39892	1.58738	2.35027	2.63206	2.82818	2.63549	1.653	1.34447	0.169971	-0.499104	-0.315818	-0.796788	-1.00153	-0.425395	-0.280968	-0.217348	0.00386887	2	10.2855	0.308036	0.224536	0.19987	0.267558	0.0010706	0.0010706	-65830.2	0.0	-3953.32	
7410000000	2785	-75097.7	-9205.5	-65892.2	1.83367	2013.98	140.255	0	12.4882	-0.382979	-0.62743	0.0247182	0.00341957	0.204828	0.536616	0.710165	1.32487	1.51686	1.76312	2.59529	2.49514	2.87266	2.72427	1.54912	1.24256	0.150847	-0.798243	-0.610569	-0.439093	-0.995201	-1.57443	-1.33275	-1.845	-1.57981	2	10.7868	0.309873	0.216755	0.203831	0.269541	0.00105216	0.00105216	-65892.2	0.0	-3953.98	
7412000000	2787	-74958.8	-9140.47	-65818.3	1.8034	2014.01	135.238	0	12.4882	-1.11236	-0.519649	-0.063227	0.268674	0.131857	0.163112	0.845082	1.31298	1.20371	1.4579	2.28615	2.56382	2.69551	2.52765	1.4052	1.13104	0.405333	-0.557278	-1.0489	-1.16324	-1.16755	-1.19012	-1.43879	-1.28682	-1.12152	2	11.2869	0.31507	0.223078	0.201689	0.260163	0.00107685	0.00107685	-65818.3	0.0	-3888.87	
7414000000	2785	-74898	-9099.57	-65798.5	1.88096	2013.93	135.586	0	12.4882	-1.88589	-1.55488	-0.75153	-0.274294	0.210607	0.294777	0.698166	1.07564	1.3959	1.59108	2.41901	2.64967	2.88575	2.53022	1.39326	1.05611	0.274571	-0.872093	-1.00865	-0.946497	-1.17401	-1.32545	-1.4959	-1.5231	-1.99509	2	9.64129	0.311591	0.223205	0.194661	0.270542	0.00108905	0.00108905	-65798.5	0.0	-3848.26	
7416000000	2782	-75000.5	-9194.33	-65806.2	1.85731	2013.95	137.909	0	12.4882	-1.3927	-0.828498	-0.569316	-0.359382	0.388538	0.445367	0.874025	1.46472	1.41993	1.4407	2.24836	2.69427	2.85608	2.67191	1.41583	1.09024	0.32962	-0.549971	-0.368544	-0.304651	-0.566195	-0.628733	-0.928972	-1.19335	-0.963218	2	9.34157	0.315569	0.219644	0.200274	0.264513	0.00112411	0.00112411	-65806.2	0.0	-3943.08	
7418000000	2783	-74961.7	-9148.97	-65812.7	1.92743	2013.88	137.784	0	12.4882	0.0269143	0.0962156	0.177861	-0.0897705	0.0977573	0.5736	1.05425	1.2708	1.48258	1.42486	2.41071	2.28325	2.76213	2.64948	1.39158	1.26329	0.0988422	-0.548295	-0.393901	-0.753108	-0.755099	-1.2225	-1.82715	-1.75404	-2.2108	2	10.3791	0.314649	0.221253	0.199461	0.264637	0.00106137	0.00106137	-65812.7	0.0	-3897.53	
7420000000	2782	-74950.3	-9170.58	-65779.8	1.88716	2013.92	136.666	0	12.4882	0.449684	-0.363429	-0.208357	-0.0197448	0.0315791	0.310218	0.739826	1.22178	1.41532	1.55215	2.36935	2.28273	2.76924	2.77109	1.55577	1.34919	0.0566071	-0.56148	-0.535928	-0.756481	-1.24656	-1.7172	-1.65728	-1.21345	-0.95626	2	10.723	0.305987	0.226294	0.201597	0.266122	0.00105711	0.00105711	-65779.8	0.0	-3919.07	
7422000000	2782	-74714.2	-9024.9	-65689.3	1.7994	2014.01	132.201	0	12.4882	-1.04961	-0.959451	-0.312047	-0.202573	0.461363	0.316917	0.708235	1.03853	1.40593	1.5492	2.60207	2.39237	2.70226	2.57549	1.3726	1.13906	-0.00444684	-0.856637	-0.954573	-1.14373	-1.60285	-2.11339	-2.07564	-2.2305	-2.46953	2	10.3328	0.3054	0.222201	0.20837	0.264028	0.00112753	0.00112753	-65689.3	0.0	-3773.47	
7424000000	2781	-74961.3	-9170.35	-65791	1.85026	2013.96	137.713	0	12.4882	-0.44338	-0.328835	-0.190835	-0.164392	0.250057	0.206463	0.8354	1.33037	1.46531	1.67849	2.25181	2.47576	2.75737	2.63891	1.62458	1.62597	0.210521	-0.750332	-0.528698	-0.623401	-1.21269	-1.64946	-1.57845	-1.6732	-1.52167	2	9.38734	0.311778	0.219348	0.205138	0.263736	0.0010643	0.0010643	-65791	0.0	-3919.09	
7426000000	2781	-74948.8	-9172.82	-65776	1.81569	2013.99	137.063	0	12.4882	-0.181366	-0.264812	-0.202616	0.167933	0.4815	0.458417	0.789428	1.2627	1.29275	1.82005	2.32015	2.47947	2.92613	2.60471	1.39583	1.14697	0.262877	-0.747275	-0.734134	-0.659539	-0.936882	-1.15092	-1.39719	-1.2926	-0.924634	2	10.2837	0.304194	0.224033	0.204137	0.267636	0.00106572	0.00106572	-65776	0.0	-3921.39	
7428000000	2781	-74860.1	-9126.6	-65733.5	1.80151	2014.01	134.848	0	12.4882	-0.956712	-0.834657	-0.532574	-0.0406208	0.176979	0.519108	0.576342	1.15635	1.22672	1.74214	2.31016	2.27946	2.82047	2.41494	1.48877	1.17557	0.151897	-0.877661	-0.493145	-0.872669	-0.926314	-0.868759	-0.548561	-0.992937	-1.01116	2	9.7373	0.314384	0.223008	0.197308	0.265301	0.00112087	0.00112087	-65733.5	0.0	-3875.27	
7430000000	2780	-75088.8	-9242.6	-65846.2	1.74461	2014.07	141.381	0	12.4882	-1.33193	-1.16036	-0.443503	0.187047	0.231709	0.466079	0.793831	1.35972	1.47469	1.47147	2.38974	2.50838	3.06787	2.79846	1.52169	1.35195	0.207864	-1.1058	-1.28502	-0.849848	-1.00822	-0.826753	-0.954174	-0.753122	-0.856427	2	10.6544	0.311502	0.222086	0.201873	0.264539	0.00105098	0.00105098	-65846.2	0.0	-3991.11	
7432000000	2783	-75089.3	-9214.51	-65874.7	1.77954	2014.03	140.606	0	12.4882	-1.64387	-0.975742	-0.704222	-0.314693	-0.0424512	0.194449	1.26692	1.33081	1.45654	1.54433	2.48787	2.40333	2.84955	2.81162	1.74708	1.40883	0.457308	-0.923947	-1.09942	-0.617508	-1.25516	-1.68364	-1.66767	-1.61878	-1.60057	2	9.68895	0.310766	0.222873	0.197915	0.268446	0.00106588	0.00106588	-65874.7	0.0	-3963.19	
7434000000	2783	-74908	-9129.1	-65778.9	1.88996	2013.92	135.557	0	12.4882	-1.08309	-0.95617	-0.604504	-0.163361	0.00463341	0.334967	0.874859	1.54892	1.36145	1.70894	2.18971	2.42505	2.48057	2.65132	1.42114	1.24384	0.301465	-0.955926	-0.982331	-0.972455	-1.34153	-1.94676	-1.94837	-1.79973	-1.95925	2	10.9448	0.312225	0.218104	0.201879	0.267792	0.00114942	0.00114942	-65778.9	0.0	-3877.56	
