# Produced by delphy version 1.1.4 (build 2044, commit a50e378)
# Invocation: ../delphy <DASH-DASH>v0-in-fasta delphy_inputs/ebola.fasta <DASH-DASH>v0-steps 1000000000 <DASH-DASH>v0-out-log-file delphy_outputs_alpha_b/ebola_delphy_alpha.log <DASH-DASH>v0-log-every 50000 <DASH-DASH>v0-out-trees-file delphy_outputs_alpha_b/ebola_delphy_alpha.trees <DASH-DASH>v0-tree-every 500000 <DASH-DASH>v0-out-delphy-file delphy_outputs_alpha_b/ebola_delphy_alpha.dphy <DASH-DASH>v0-delphy-snapshot-every 1000000 <DASH-DASH>v0-site-rate-heterogeneity
state	numMuts	posterior_for_Delphy	prior_for_Delphy	likelihood_really_logG	rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood_really_logG	branchRates	coalescent	
473400000	56	-45419.3	-18750.3	-26669	0.269748	2014.19	1.09918	0.0850484	9.41514	12.2557	0.321567	0.215947	0.195296	0.26719	0.780357	0.00278181	0.00278181	-26669	0.0	150.358	
473450000	55	-45926.1	-19266.6	-26659.5	0.268159	2014.19	1.12842	0.0878594	8.78308	11.3761	0.313147	0.212992	0.197676	0.276185	1.08302	0.00281832	0.00281832	-26659.5	0.0	146.085	
473500000	55	-42116.5	-15445.1	-26671.4	0.271955	2014.19	1.19444	0.0954618	10.393	9.95208	0.325245	0.211326	0.197079	0.26635	2.54768	0.00208774	0.00208774	-26671.4	0.0	133.32	
473550000	55	-45105.2	-18420.5	-26684.7	0.31074	2014.15	1.43712	0.116834	6.8837	6.35028	0.32301	0.214061	0.197714	0.265215	1.55	0.00188885	0.00188885	-26684.7	0.0	115.538	
473600000	55	-42899.9	-16218.3	-26681.6	0.311234	2014.15	1.25756	0.074265	5.03786	11.4879	0.318917	0.213127	0.19268	0.275276	2.33526	0.00203839	0.00203839	-26681.6	0.0	136.942	
473650000	55	-40654.2	-13961.8	-26692.5	0.289336	2014.17	1.24672	0.0785087	2.03501	8.55336	0.315805	0.208432	0.208888	0.266874	3.23516	0.00282167	0.00282167	-26692.5	0.0	145.172	
473700000	57	-40636.8	-13929.5	-26707.3	0.273171	2014.19	1.2009	0.0742751	3.25199	9.46597	0.315713	0.218221	0.200455	0.26561	3.29366	0.00292694	0.00292694	-26707.3	0.0	143.04	
473750000	55	-39561.7	-12883.4	-26678.3	0.272251	2014.19	1.17531	0.0964303	7.85671	5.91962	0.321409	0.208157	0.199947	0.270487	3.7801	0.00217986	0.00217986	-26678.3	0.0	140.077	
473800000	56	-42903.3	-16221.3	-26682	0.309848	2014.15	1.19722	0.0527649	-0.691696	9.85982	0.320243	0.21375	0.199156	0.26685	2.34307	0.00309658	0.00309658	-26682	0.0	150.97	
473850000	55	-44991.1	-18322.1	-26669	0.267665	2014.19	1.11422	0.0580759	5.08226	6.6942	0.321396	0.215472	0.195462	0.26767	1.51554	0.0031488	0.0031488	-26669	0.0	145.37	
473900000	55	-44529.5	-17861.9	-26667.6	0.273101	2014.19	1.07622	0.0786656	5.71374	7.91747	0.31973	0.215627	0.195976	0.268667	1.69966	0.00280621	0.00280621	-26667.6	0.0	150.996	
473950000	55	-43516.8	-16839.4	-26677.5	0.281515	2014.18	1.25456	0.0870826	4.12371	13.2476	0.319846	0.211455	0.20054	0.26816	2.03148	0.00196696	0.00196696	-26677.5	0.0	129.189	
474000000	55	-45240.7	-18577	-26663.7	0.266983	2014.19	1.0747	0.0917415	8.99366	7.18284	0.321601	0.214725	0.192599	0.271075	1.41359	0.00281612	0.00281612	-26663.7	0.0	147.989	
474050000	55	-45876.4	-19211.1	-26665.3	0.273343	2014.19	1.26284	0.0995168	8.28358	9.74406	0.317144	0.213088	0.195528	0.274241	0.941771	0.00190991	0.00190991	-26665.3	0.0	131.99	
474100000	55	-43256.4	-16593.9	-26662.4	0.283344	2014.18	1.21699	0.080031	6.30116	9.03659	0.319663	0.212792	0.198244	0.269301	0.562197	0.00206191	0.00206191	-26662.4	0.0	143.938	
474150000	55	-45917.6	-19258.2	-26659.4	0.287871	2014.17	1.3123	0.102023	4.7231	9.69821	0.31819	0.211249	0.195388	0.275173	1.01557	0.00179077	0.00179077	-26659.4	0.0	121.457	
474200000	55	-44779.4	-18098.2	-26681.2	0.293138	2014.17	1.59989	0.171864	7.32852	12.824	0.317963	0.214042	0.198557	0.269438	1.64588	0.00177465	0.00177465	-26681.2	0.0	96.8965	
474250000	56	-45394.2	-18698.5	-26695.7	0.311413	2014.15	1.77745	0.134572	0.72858	6.19595	0.315237	0.218031	0.200888	0.265844	1.44181	0.00176706	0.00176706	-26695.7	0.0	90.5262	
474300000	55	-44982.3	-18305.7	-26676.6	0.276508	2014.18	1.39584	0.107792	4.35133	6.80087	0.321677	0.216008	0.193226	0.269089	1.54062	0.00207374	0.00207374	-26676.6	0.0	113.961	
474350000	55	-45982.7	-19309.8	-26673	0.279718	2014.18	1.41939	0.10189	6.71854	5.6815	0.319681	0.215561	0.201583	0.263175	1.04858	0.00197137	0.00197137	-26673	0.0	114.632	
474400000	55	-45438.3	-18762.5	-26675.8	0.347393	2014.11	1.75171	0.0986003	1.11442	6.7835	0.32156	0.209155	0.196868	0.272418	0.783665	0.0014264	0.0014264	-26675.8	0.0	101.212	
474450000	55	-46155.4	-19489.8	-26665.7	0.26368	2014.19	1.35929	0.123305	4.59361	9.08425	0.322192	0.210965	0.197097	0.269747	0.969883	0.00225606	0.00225606	-26665.7	0.0	113.563	
474500000	55	-45688.9	-19015.2	-26673.7	0.26529	2014.19	1.28241	0.144766	14.278	4.27995	0.31738	0.208633	0.199907	0.274079	1.18458	0.00225577	0.00225577	-26673.7	0.0	125.171	
474550000	55	-45813.6	-19133	-26680.6	0.27289	2014.19	1.56967	0.159837	8.7435	5.27137	0.311927	0.218102	0.199749	0.270222	0.83094	0.0021999	0.0021999	-26680.6	0.0	91.4602	
474600000	55	-45580.7	-18910.4	-26670.3	0.271436	2014.19	1.48362	0.155565	8.20522	9.58682	0.312715	0.218692	0.196231	0.272363	1.34806	0.00208425	0.00208425	-26670.3	0.0	105.556	
474650000	55	-43793.6	-17125.6	-26668	0.277519	2014.18	1.28714	0.115695	5.31914	6.59073	0.32097	0.209667	0.200215	0.269148	1.93866	0.00242781	0.00242781	-26668	0.0	117.799	
474700000	55	-45320	-18639.6	-26680.5	0.346281	2014.11	1.57299	0.137076	5.46393	9.89343	0.323959	0.212302	0.198551	0.265187	1.48395	0.0018767	0.0018767	-26680.5	0.0	102.758	
474750000	55	-45531.4	-18852.6	-26678.9	0.292195	2014.17	1.46272	0.145284	10.262	5.9139	0.3223	0.213483	0.199042	0.265175	1.32257	0.0020639	0.0020639	-26678.9	0.0	106.334	
474800000	55	-45974.8	-19297.6	-26677.1	0.344839	2014.12	1.834	0.23702	6.26452	6.19182	0.317357	0.216129	0.197896	0.268617	0.960484	0.00176456	0.00176456	-26677.1	0.0	79.8194	
474850000	55	-46128.2	-19437.9	-26690.3	0.394198	2014.07	2.07012	0.149116	1.72881	15.4473	0.316432	0.218485	0.197377	0.267706	1.00035	0.00143584	0.00143584	-26690.3	0.0	74.4192	
474900000	55	-32393.4	-5742.01	-26651.4	0.297665	2014.16	1.67191	0.153434	4.65718	6.94787	0.322319	0.213809	0.194895	0.268977	0.327201	0.00134778	0.00134778	-26651.4	0.0	86.0843	
474950000	55	-34656	-7997.65	-26658.3	0.282478	2014.18	1.60747	0.148765	8.93989	8.49144	0.32024	0.220741	0.188765	0.270253	0.351697	0.0017358	0.0017358	-26658.3	0.0	91.6513	
475000000	55	-8535.15	18098.5	-26633.7	0.299355	2014.16	1.68463	0.166978	6.77359	11.3509	0.314445	0.222581	0.1971	0.265874	0.198284	0.00203228	0.00203228	-26633.7	0.0	90.222	
475050000	55	-14541.5	12079	-26620.5	0.305351	2014.15	1.5087	0.101704	5.37794	7.5608	0.322628	0.213417	0.200084	0.263872	0.212679	0.00189599	0.00189599	-26620.5	0.0	109.95	
475100000	55	-22791.3	3822.34	-26613.6	0.280836	2014.18	1.28101	0.118648	9.53522	6.09931	0.316779	0.21441	0.19894	0.269871	0.252266	0.00253175	0.00253175	-26613.6	0.0	121.141	
475150000	55	-29097.7	-2452.52	-26645.1	0.309719	2014.15	1.36377	0.065315	0.491327	9.1073	0.310473	0.215334	0.202281	0.271913	0.29721	0.00197423	0.00197423	-26645.1	0.0	130.139	
475200000	55	1997.99	28626.9	-26628.9	0.28812	2014.17	1.40198	0.138883	7.28841	4.26368	0.321614	0.213764	0.195937	0.268686	0.170535	0.00222243	0.00222243	-26628.9	0.0	112.441	
475250000	55	-40103.2	-13442.4	-26660.8	0.309252	2014.15	1.48903	0.127919	6.04964	5.42655	0.316226	0.214717	0.198024	0.271033	0.449948	0.00180424	0.00180424	-26660.8	0.0	107.714	
475300000	55	-25114.5	1535.5	-26650	0.278433	2014.18	1.64164	0.177353	7.92145	7.87884	0.317947	0.216541	0.196233	0.269279	0.265794	0.00213659	0.00213659	-26650	0.0	85.9775	
475350000	55	-34643.6	-7994.52	-26649.1	0.303307	2014.16	1.69112	0.17606	5.14778	6.8677	0.316963	0.216541	0.203813	0.262684	0.346678	0.00183424	0.00183424	-26649.1	0.0	82.2858	
475400000	56	-41913.1	-15229.1	-26683.9	0.323297	2014.13	1.76934	0.188918	4.77268	14.1985	0.31918	0.208177	0.200207	0.272435	0.505201	0.00205118	0.00205118	-26683.9	0.0	84.7419	
475450000	55	-45809.8	-19123.4	-26686.4	0.287522	2014.17	1.56647	0.168845	7.65421	4.69666	0.318916	0.217901	0.196002	0.267182	0.972212	0.00211191	0.00211191	-26686.4	0.0	94.7895	
475500000	55	-45216	-18540.8	-26675.2	0.348152	2014.11	1.73368	0.147106	2.31809	8.51756	0.31845	0.214384	0.196956	0.270211	0.712171	0.00160256	0.00160256	-26675.2	0.0	90.012	
475550000	55	-44835.3	-18164	-26671.3	0.334083	2014.13	1.6235	0.143993	8.98907	11.0478	0.317136	0.214373	0.198823	0.269668	0.673555	0.00167333	0.00167333	-26671.3	0.0	91.9709	
475600000	56	-45804.4	-19115.9	-26688.5	0.267581	2014.19	1.53349	0.166889	8.40079	5.3312	0.320866	0.211976	0.197334	0.269823	0.944852	0.00202602	0.00202602	-26688.5	0.0	99.5179	
475650000	55	-43941.3	-17264.6	-26676.7	0.283573	2014.18	1.25276	0.136647	9.01553	7.05003	0.314046	0.216942	0.204413	0.264599	1.95171	0.00220492	0.00220492	-26676.7	0.0	126.175	
475700000	55	-42382.6	-15698.6	-26684.1	0.308039	2014.15	1.35381	0.0788429	4.19865	5.52137	0.320448	0.2104	0.200174	0.268977	2.52421	0.00185261	0.00185261	-26684.1	0.0	127.399	
475750000	55	-44923.7	-18243.3	-26680.4	0.290524	2014.17	1.37545	0.117606	8.58938	5.48632	0.317668	0.219619	0.192674	0.27004	1.56266	0.00245745	0.00245745	-26680.4	0.0	114.675	
475800000	55	-45228.9	-18539.7	-26689.2	0.325994	2014.13	1.59813	0.106563	1.63768	7.19327	0.319542	0.211965	0.200992	0.267501	1.49459	0.00174312	0.00174312	-26689.2	0.0	107.531	
475850000	55	-45105.8	-18439.9	-26665.9	0.286216	2014.17	1.24394	0.092175	6.15754	7.02332	0.322409	0.209832	0.198869	0.26889	1.46282	0.00217863	0.00217863	-26665.9	0.0	134.247	
475900000	55	-45008.5	-18337.4	-26671.1	0.274804	2014.18	1.19003	0.083198	5.57272	14.6035	0.319771	0.21437	0.196595	0.269264	1.5243	0.00243252	0.00243252	-26671.1	0.0	137.373	
475950000	55	-45911.7	-19232.7	-26678.9	0.270445	2014.19	1.31584	0.129191	10.0652	14.2258	0.314862	0.209044	0.20057	0.275524	1.18584	0.00258324	0.00258324	-26678.9	0.0	124.305	
476000000	55	-40511	-13851.7	-26659.3	0.267965	2014.19	1.49373	0.214537	12.8795	9.67304	0.316411	0.214297	0.196828	0.272464	0.461415	0.00231706	0.00231706	-26659.3	0.0	98.0099	
476050000	55	-43802.3	-17153.5	-26648.8	0.261834	2014.2	1.24571	0.12513	12.0248	12.0656	0.323389	0.215707	0.195099	0.265805	0.589631	0.00246108	0.00246108	-26648.8	0.0	125.949	
476100000	55	-45666.2	-19007.3	-26658.9	0.283485	2014.18	1.19759	0.1134	8.96429	9.50346	0.3202	0.21637	0.200833	0.262597	1.3011	0.0030935	0.0030935	-26658.9	0.0	135.103	
476150000	55	-45530.9	-18846.1	-26684.8	0.283885	2014.18	1.40084	0.0943016	7.34952	10.9692	0.315301	0.219413	0.195397	0.269889	1.35333	0.00210711	0.00210711	-26684.8	0.0	105.097	
476200000	55	-44935.7	-18257.7	-26678	0.275398	2014.18	1.35915	0.109594	7.04259	16.5382	0.318752	0.214555	0.199195	0.267499	1.58447	0.00256065	0.00256065	-26678	0.0	122.024	
476250000	55	-42632.9	-15950.2	-26682.7	0.300014	2014.16	1.36259	0.0850318	5.67356	8.44452	0.314761	0.215883	0.193624	0.275731	2.38617	0.00219608	0.00219608	-26682.7	0.0	126.365	
476300000	55	-37982.5	-11291.8	-26690.7	0.312327	2014.15	1.39625	0.136703	6.29871	9.23066	0.315126	0.215691	0.19676	0.272423	4.59721	0.00197532	0.00197532	-26690.7	0.0	112.778	
476350000	56	-39218.9	-12514.4	-26704.5	0.337379	2014.12	1.54369	0.0911376	0.295015	9.00149	0.319997	0.215658	0.196879	0.267465	3.90603	0.00200911	0.00200911	-26704.5	0.0	115.709	
476400000	55	-41833.9	-15147.5	-26686.4	0.282573	2014.18	1.40607	0.145103	9.57777	8.45731	0.314571	0.217475	0.198845	0.269109	2.77559	0.0015145	0.0015145	-26686.4	0.0	101.099	
476450000	55	-41596.8	-14920.3	-26676.5	0.26708	2014.19	1.23786	0.148432	13.429	14.1284	0.322503	0.212346	0.198945	0.266207	2.79413	0.00232525	0.00232525	-26676.5	0.0	126.042	
476500000	55	-43842.4	-17169.5	-26672.8	0.261611	2014.2	1.22282	0.10265	6.19341	10.849	0.318341	0.210161	0.198139	0.273359	1.9734	0.00222077	0.00222077	-26672.8	0.0	130.794	
476550000	55	-43119.3	-16446.7	-26672.5	0.27326	2014.19	1.04981	0.0811848	9.62252	10.5491	0.311329	0.219102	0.196313	0.273256	2.21148	0.00217397	0.00217397	-26672.5	0.0	152.55	
476600000	55	-43118.5	-16436.7	-26681.8	0.258446	2014.2	1.25926	0.107381	8.64873	4.28682	0.317013	0.212348	0.203309	0.267331	2.25421	0.00284509	0.00284509	-26681.8	0.0	129.077	
476650000	55	-42482.6	-15797.3	-26685.3	0.31609	2014.14	1.44526	0.117195	7.51452	14.8052	0.323319	0.212932	0.197743	0.266006	2.49791	0.00194664	0.00194664	-26685.3	0.0	117.596	
476700000	55	-43382.1	-16698.9	-26683.2	0.290295	2014.17	1.46714	0.0839009	-0.39943	14.7362	0.318739	0.213919	0.197003	0.270339	2.13732	0.00213489	0.00213489	-26683.2	0.0	116.487	
476750000	55	-45079.7	-18413	-26666.7	0.278674	2014.18	1.22044	0.0760225	1.26224	9.68233	0.323966	0.212322	0.193731	0.269982	1.44976	0.0028418	0.0028418	-26666.7	0.0	134.048	
476800000	55	-44300	-17636.5	-26663.5	0.264957	2014.19	1.18447	0.0669924	3.45104	9.39237	0.32119	0.213094	0.200375	0.265341	1.8675	0.00274923	0.00274923	-26663.5	0.0	141.854	
476850000	55	-44655	-17990.4	-26664.6	0.25937	2014.2	1.04693	0.0864373	10.9123	5.77873	0.321816	0.210767	0.199858	0.267559	1.61163	0.00300468	0.00300468	-26664.6	0.0	159.905	
476900000	55	-44107.2	-17428.8	-26678.4	0.290643	2014.17	1.32248	0.11017	8.42232	9.58691	0.317649	0.21488	0.198526	0.268946	1.86672	0.00228517	0.00228517	-26678.4	0.0	122.59	
476950000	55	-45144.8	-18459.5	-26685.3	0.298626	2014.16	1.42723	0.110895	4.62501	9.89647	0.320397	0.210506	0.198956	0.270142	1.41682	0.00179839	0.00179839	-26685.3	0.0	114.938	
477000000	55	-45041.3	-18366.5	-26674.8	0.278813	2014.18	1.26253	0.0875694	2.31212	9.41292	0.315155	0.215925	0.197854	0.271066	1.56507	0.00189561	0.00189561	-26674.8	0.0	130.853	
477050000	55	-42383.6	-15699.1	-26684.4	0.306738	2014.15	1.39516	0.106848	1.49197	5.84808	0.315382	0.212895	0.198149	0.273574	2.5301	0.00194013	0.00194013	-26684.4	0.0	125.859	
477100000	55	-41136.6	-14458.9	-26677.7	0.279609	2014.18	1.25791	0.128807	7.1951	6.34832	0.32257	0.212667	0.1982	0.266563	3.04975	0.00216743	0.00216743	-26677.7	0.0	122.926	
477150000	55	-37207.3	-10516.6	-26690.8	0.304042	2014.16	1.33784	0.124449	8.47634	11.8741	0.327861	0.211589	0.195064	0.265487	5.06941	0.00197782	0.00197782	-26690.8	0.0	123.401	
477200000	55	-41949	-15276.7	-26672.4	0.290851	2014.17	1.16011	0.0781544	6.86853	6.82607	0.31655	0.218559	0.200859	0.264031	2.69108	0.0032375	0.0032375	-26672.4	0.0	141.015	
477250000	55	-44080.8	-17420.5	-26660.3	0.268743	2014.19	1.09865	0.0869951	9.25789	8.26328	0.323672	0.212361	0.194958	0.269009	1.91487	0.00285154	0.00285154	-26660.3	0.0	148.196	
477300000	55	-40829	-14149.3	-26679.6	0.283036	2014.18	1.23617	0.0624756	1.65501	9.01122	0.320813	0.21069	0.199116	0.269381	3.10927	0.00240587	0.00240587	-26679.6	0.0	135.204	
477350000	55	-43578.1	-16894.8	-26683.3	0.27786	2014.18	1.3319	0.135353	8.77306	10.8343	0.315427	0.218391	0.195136	0.271046	2.15354	0.00233713	0.00233713	-26683.3	0.0	112.837	
477400000	55	-41905.4	-15221	-26684.4	0.314973	2014.15	1.46316	0.124667	4.8866	8.95301	0.322028	0.214292	0.198658	0.265022	2.77074	0.00189078	0.00189078	-26684.4	0.0	111.639	
477450000	55	-41182.5	-14492.5	-26689.9	0.270735	2014.19	1.36233	0.116674	5.3559	7.9766	0.317464	0.21623	0.198576	0.267731	2.98858	0.0018954	0.0018954	-26689.9	0.0	110.873	
477500000	55	-44828.2	-18151.9	-26676.3	0.27765	2014.18	1.30013	0.111164	8.724	8.61395	0.321122	0.215898	0.192482	0.270497	1.64573	0.00224969	0.00224969	-26676.3	0.0	125.708	
477550000	56	-45917.5	-19236.1	-26681.4	0.277191	2014.18	1.17677	0.101002	7.08188	11.0244	0.320468	0.205538	0.199533	0.274461	1.1928	0.00239782	0.00239782	-26681.4	0.0	132.222	
477600000	55	-44979.9	-18312	-26667.9	0.278063	2014.18	1.20963	0.0685629	3.99122	14.4279	0.318357	0.215822	0.195344	0.270477	1.59312	0.00238674	0.00238674	-26667.9	0.0	134.152	
477650000	55	-45166.4	-18497.6	-26668.8	0.277346	2014.18	1.1527	0.0546217	-0.680254	7.55304	0.318291	0.215277	0.200026	0.266407	1.39052	0.00208058	0.00208058	-26668.8	0.0	146.625	
477700000	55	-45328.5	-18662.3	-26666.2	0.280584	2014.18	1.15977	0.0851111	5.35153	7.45323	0.324813	0.214163	0.196591	0.264433	1.42847	0.00231865	0.00231865	-26666.2	0.0	137.85	
477750000	55	-45840.9	-19170.6	-26670.3	0.287989	2014.17	1.18822	0.0625616	2.94276	20.7744	0.318053	0.210309	0.201665	0.269974	1.13183	0.00250202	0.00250202	-26670.3	0.0	140.391	
477800000	55	-44909.2	-18235.2	-26674	0.283865	2014.18	1.27242	0.0952642	5.95493	6.74838	0.319356	0.218599	0.195377	0.266668	1.5614	0.0028676	0.0028676	-26674	0.0	129.985	
477850000	55	-45261.6	-18588.7	-26672.9	0.27672	2014.18	1.214	0.0999561	8.70342	8.40319	0.319683	0.214384	0.193911	0.272022	1.56429	0.00248701	0.00248701	-26672.9	0.0	135.342	
477900000	55	-44645.2	-17963.6	-26681.6	0.275489	2014.18	1.36735	0.104186	6.37588	14.4099	0.325654	0.215565	0.19139	0.267391	1.65917	0.00260209	0.00260209	-26681.6	0.0	117.895	
477950000	55	-45675.6	-19019.3	-26656.3	0.280608	2014.18	1.27396	0.0727815	1.96647	9.25177	0.317799	0.215046	0.196494	0.270661	0.946093	0.00197666	0.00197666	-26656.3	0.0	137.713	
478000000	55	-44426.8	-17754.9	-26671.8	0.279867	2014.18	1.16006	0.0730291	6.47749	11.5857	0.323895	0.213893	0.194233	0.267979	1.71022	0.00281211	0.00281211	-26671.8	0.0	146.356	
478050000	55	-45559.9	-18895.7	-26664.2	0.298707	2014.16	1.15008	0.0686962	5.09387	7.55613	0.325823	0.214334	0.192314	0.267529	1.31531	0.00273566	0.00273566	-26664.2	0.0	146.049	
478100000	55	-46012.3	-19337.9	-26674.5	0.268239	2014.19	1.21202	0.0875954	8.53076	11.304	0.32154	0.217898	0.192707	0.267855	1.05565	0.00350339	0.00350339	-26674.5	0.0	129.259	
478150000	56	-43378.1	-16712.5	-26665.6	0.295692	2014.16	1.416	0.136559	9.48957	5.54094	0.320998	0.217106	0.198339	0.263556	0.585333	0.00240358	0.00240358	-26665.6	0.0	116.558	
478200000	56	-23162.3	3492.66	-26655	0.284444	2014.18	1.43243	0.158624	10.2823	10.6852	0.325834	0.217149	0.192452	0.264565	0.25655	0.00239763	0.00239763	-26655	0.0	108.92	
478250000	56	-26463.3	178.067	-26641.4	0.289625	2014.17	1.2296	0.116682	9.65515	11.1583	0.31997	0.212876	0.193589	0.273565	0.273762	0.00211193	0.00211193	-26641.4	0.0	129.749	
478300000	55	-15132.7	11484	-26616.7	0.261066	2014.2	1.13234	0.0868285	10.4801	10.6679	0.31703	0.218724	0.193642	0.270604	0.218932	0.00272861	0.00272861	-26616.7	0.0	139.911	
478350000	55	-35907.5	-9277.99	-26629.5	0.267917	2014.19	1.08586	0.0859772	10.0102	7.98072	0.317817	0.212814	0.1979	0.271468	0.372578	0.00253253	0.00253253	-26629.5	0.0	145.741	
478400000	55	-42657.3	-16026.3	-26630.9	0.254912	2014.2	0.961953	0.0813859	14.7156	11.424	0.317187	0.214732	0.200065	0.268016	0.525793	0.00315628	0.00315628	-26630.9	0.0	166.555	
478450000	55	-44462.5	-17819.4	-26643.1	0.262148	2014.2	1.10292	0.0840425	10.1727	5.91889	0.317332	0.208884	0.196584	0.2772	0.663851	0.00288563	0.00288563	-26643.1	0.0	144.845	
478500000	55	-40129.8	-13487.9	-26642	0.284434	2014.18	1.13295	0.0870814	7.03442	8.79063	0.319507	0.211327	0.202267	0.2669	0.445398	0.00277094	0.00277094	-26642	0.0	147.152	
478550000	55	-45895.7	-19236.7	-26659	0.30518	2014.15	1.20789	0.0834303	4.6308	10.8919	0.311891	0.212982	0.197983	0.277144	0.864251	0.00223513	0.00223513	-26659	0.0	143.535	
478600000	55	-45718.7	-19053.5	-26665.2	0.27955	2014.18	1.15083	0.109106	8.12119	7.15848	0.319991	0.212045	0.197114	0.27085	1.28596	0.00247255	0.00247255	-26665.2	0.0	144.083	
478650000	56	-45849.8	-19193.7	-26656	0.280505	2014.18	1.07206	0.0686838	5.21695	7.44245	0.318751	0.217186	0.198731	0.265332	0.865817	0.00296744	0.00296744	-26656	0.0	153.926	
478700000	55	-43384.8	-16721.2	-26663.6	0.3052	2014.15	1.46361	0.0880444	2.23723	11.1423	0.323045	0.212277	0.199655	0.265023	0.56934	0.00164605	0.00164605	-26663.6	0.0	118.329	
478750000	55	-45819.7	-19148.5	-26671.3	0.295815	2014.16	1.47507	0.119175	4.3824	15.4387	0.3238	0.208611	0.197164	0.270425	0.860036	0.00271775	0.00271775	-26671.3	0.0	112.166	
478800000	56	-45241.2	-18563.2	-26678	0.274026	2014.18	1.27578	0.0925474	1.86762	11.0204	0.311893	0.217098	0.201219	0.26979	0.729485	0.00213103	0.00213103	-26678	0.0	129.231	
478850000	55	-46013.5	-19346.6	-26666.9	0.290546	2014.17	1.30999	0.099239	3.87346	10.4795	0.315384	0.213455	0.2016	0.269562	1.01909	0.00253669	0.00253669	-26666.9	0.0	125.711	
478900000	55	-45790.5	-19129.6	-26660.9	0.275109	2014.18	1.19254	0.0845292	7.96635	9.20821	0.322597	0.208239	0.199446	0.269717	0.900736	0.00222722	0.00222722	-26660.9	0.0	140.1	
478950000	55	-44888.2	-18229.1	-26659.1	0.277727	2014.18	1.25638	0.134635	12.7554	8.11117	0.320115	0.211872	0.201101	0.266912	1.60989	0.00272112	0.00272112	-26659.1	0.0	123.972	
479000000	56	-43514.8	-16844.9	-26669.9	0.266762	2014.19	1.18982	0.0927107	4.81255	6.7653	0.317366	0.215906	0.196264	0.270465	0.58307	0.00197554	0.00197554	-26669.9	0.0	143.051	
479050000	55	-46138.7	-19482.8	-26655.8	0.314691	2014.15	1.27468	0.114072	5.75152	5.38931	0.31772	0.216931	0.198582	0.266767	0.913212	0.00209118	0.00209118	-26655.8	0.0	127.732	
479100000	55	-46275.2	-19621.6	-26653.6	0.257546	2014.2	1.21862	0.113159	11.6199	7.17024	0.317284	0.214685	0.199591	0.26844	0.943937	0.00207313	0.00207313	-26653.6	0.0	132.988	
479150000	55	-45032	-18377.2	-26654.8	0.288888	2014.17	1.17856	0.0579582	4.01677	6.94932	0.32141	0.212408	0.189962	0.27622	0.702523	0.00202282	0.00202282	-26654.8	0.0	143.357	
479200000	55	-44388.1	-17736.2	-26651.9	0.269911	2014.19	1.09138	0.0797999	5.67456	7.81003	0.320171	0.213966	0.200093	0.265771	0.652238	0.00319527	0.00319527	-26651.9	0.0	146.44	
479250000	55	-35565.7	-8928.03	-26637.7	0.281724	2014.18	1.33983	0.105081	4.45056	7.80231	0.316909	0.213599	0.199403	0.270089	0.354881	0.0016209	0.0016209	-26637.7	0.0	122.273	
479300000	55	-45683.7	-19007.8	-26675.9	0.281119	2014.18	1.34252	0.0908155	3.47463	10.1675	0.314548	0.217851	0.195226	0.272375	0.905333	0.00258493	0.00258493	-26675.9	0.0	124.348	
479350000	55	-45572.4	-18907	-26665.3	0.282117	2014.18	1.30266	0.0902072	3.79156	6.4099	0.318642	0.212535	0.199339	0.269484	0.790012	0.00252622	0.00252622	-26665.3	0.0	126.838	
479400000	55	-44303.4	-17638.2	-26665.2	0.266413	2014.19	1.08663	0.0629176	2.41603	9.06146	0.32059	0.209877	0.194808	0.274725	1.82707	0.00270889	0.00270889	-26665.2	0.0	156.651	
479450000	55	-42742.1	-16054.9	-26687.2	0.309751	2014.15	1.52113	0.104015	1.56113	11.4974	0.320959	0.213805	0.196383	0.268852	2.38354	0.00219173	0.00219173	-26687.2	0.0	112.903	
479500000	55	-41428.3	-14751	-26677.3	0.284134	2014.18	1.17693	0.0860488	2.09936	6.7495	0.315901	0.218151	0.198248	0.2677	2.9226	0.00203161	0.00203161	-26677.3	0.0	135.006	
479550000	55	-45384.3	-18715.5	-26668.8	0.280966	2014.18	1.20441	0.0802613	6.12109	6.44637	0.318687	0.215385	0.196395	0.269533	1.43516	0.00296275	0.00296275	-26668.8	0.0	140.245	
479600000	55	-41914.5	-15234.5	-26680	0.273715	2014.19	1.36273	0.102709	3.80184	6.55127	0.318108	0.216151	0.197826	0.267915	2.79041	0.00204395	0.00204395	-26680	0.0	121.314	
479650000	55	-42204.4	-15517.7	-26686.7	0.289826	2014.17	1.42541	0.160917	10.9941	11.8999	0.321445	0.216321	0.19778	0.264454	2.52814	0.00203192	0.00203192	-26686.7	0.0	109.739	
479700000	55	-39303.3	-12616.2	-26687.1	0.282455	2014.18	1.27449	0.0945803	7.42542	9.20059	0.3224	0.215178	0.19398	0.268442	3.87183	0.00182955	0.00182955	-26687.1	0.0	123.315	
479750000	55	-42427.2	-15738.2	-26689.1	0.286329	2014.17	1.44674	0.137322	7.79992	4.21681	0.319354	0.214545	0.199656	0.266445	2.59753	0.00225314	0.00225314	-26689.1	0.0	107.843	
